,station_id,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_renting,num_bikes_disabled,is_installed,station_status,last_reported,num_bikes_available,legacy_id,is_returning,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
86,97,13,False,0,True,0,True,active,2020-08-06 17:23:08+00:00,6,97,True,0,,,2020-08-06 17:26:55,2020
87,98,20,False,0,True,1,True,active,2020-08-06 16:59:29+00:00,2,98,True,0,,,2020-08-06 17:26:55,2020
88,99,1,False,0,True,0,True,active,2020-08-06 15:32:26+00:00,14,99,True,0,,,2020-08-06 17:26:55,2020
89,100,5,True,0,True,2,True,active,2020-08-06 17:20:23+00:00,18,100,True,0,,,2020-08-06 17:26:55,2020
90,101,2,False,0,True,0,True,active,2020-08-06 16:37:02+00:00,13,101,True,0,,,2020-08-06 17:26:55,2020
91,102,2,False,0,True,0,True,active,2020-08-06 15:30:27+00:00,13,102,True,0,,,2020-08-06 17:26:55,2020
92,103,12,False,0,True,0,True,active,2020-08-06 16:57:54+00:00,3,103,True,0,,,2020-08-06 17:26:55,2020
93,104,19,False,0,True,0,True,active,2020-08-06 15:37:16+00:00,0,104,True,0,,,2020-08-06 17:26:55,2020
94,105,14,False,0,True,0,True,active,2020-08-06 17:24:50+00:00,5,105,True,0,,,2020-08-06 17:26:55,2020
95,106,11,False,0,True,0,True,active,2020-08-06 15:36:10+00:00,4,106,True,0,,,2020-08-06 17:26:55,2020
96,107,5,False,0,True,0,True,active,2020-08-06 17:24:05+00:00,14,107,True,0,,,2020-08-06 17:26:55,2020
97,108,9,False,0,True,0,True,active,2020-08-06 16:30:37+00:00,8,108,True,0,,,2020-08-06 17:26:55,2020
98,109,28,False,0,True,0,True,active,2020-08-06 13:19:38+00:00,7,109,True,0,,,2020-08-06 17:26:55,2020
99,110,12,False,0,True,0,True,active,2020-08-06 16:50:23+00:00,3,110,True,0,,,2020-08-06 17:26:55,2020
100,111,15,False,0,True,0,True,active,2020-08-06 14:10:21+00:00,0,111,True,0,,,2020-08-06 17:26:55,2020
101,112,9,False,0,True,0,True,active,2020-08-06 17:07:27+00:00,6,112,True,0,,,2020-08-06 17:26:55,2020
102,113,3,False,0,True,0,True,active,2020-08-06 15:51:00+00:00,12,113,True,0,,,2020-08-06 17:26:55,2020
103,114,3,False,0,True,1,True,active,2020-08-06 16:12:26+00:00,11,114,True,0,,,2020-08-06 17:26:55,2020
104,115,4,False,0,True,1,True,active,2020-08-06 17:24:16+00:00,14,115,True,0,,,2020-08-06 17:26:55,2020
105,116,15,False,0,True,1,True,active,2020-08-06 17:01:09+00:00,7,116,True,0,,,2020-08-06 17:26:55,2020
106,117,1,False,0,True,0,True,active,2020-08-06 16:11:58+00:00,18,117,True,0,,,2020-08-06 17:26:55,2020
107,118,6,False,0,True,0,True,active,2020-08-06 14:48:31+00:00,13,118,True,0,,,2020-08-06 17:26:55,2020
108,119,14,False,0,True,0,True,active,2020-08-06 16:51:53+00:00,1,119,True,0,,,2020-08-06 17:26:55,2020
109,120,7,False,0,True,0,True,active,2020-08-06 17:14:37+00:00,8,120,True,0,,,2020-08-06 17:26:55,2020
110,121,14,False,0,True,0,True,active,2020-08-06 17:00:01+00:00,3,121,True,0,,,2020-08-06 17:26:55,2020
111,122,13,False,0,True,0,True,active,2020-08-06 17:24:20+00:00,2,122,True,0,,,2020-08-06 17:26:55,2020
112,124,10,False,0,True,0,True,active,2020-08-06 13:34:56+00:00,5,124,True,0,,,2020-08-06 17:26:55,2020
113,125,11,False,0,True,1,True,active,2020-08-06 16:56:36+00:00,3,125,True,0,,,2020-08-06 17:26:55,2020
114,126,10,False,0,True,0,True,active,2020-08-06 16:21:49+00:00,5,126,True,0,,,2020-08-06 17:26:55,2020
115,128,7,False,0,True,1,True,active,2020-08-06 16:24:10+00:00,11,128,True,0,,,2020-08-06 17:26:55,2020
116,129,4,False,0,True,0,True,active,2020-08-06 17:14:54+00:00,15,129,True,0,,,2020-08-06 17:26:55,2020
117,130,1,False,0,True,1,True,active,2020-08-06 16:05:56+00:00,13,130,True,0,,,2020-08-06 17:26:55,2020
118,131,15,False,0,True,2,True,active,2020-08-06 17:06:29+00:00,1,131,True,0,,,2020-08-06 17:26:55,2020
119,133,13,False,0,True,0,True,active,2020-08-06 16:59:27+00:00,10,133,True,0,,,2020-08-06 17:26:55,2020
120,135,5,False,0,True,0,True,active,2020-08-06 13:58:23+00:00,12,135,True,0,,,2020-08-06 17:26:55,2020
121,136,15,False,0,True,0,True,active,2020-08-06 16:07:57+00:00,4,136,True,0,,,2020-08-06 17:26:55,2020
122,137,13,False,0,True,0,True,active,2020-08-06 17:04:09+00:00,2,137,True,0,,,2020-08-06 17:26:55,2020
123,138,13,False,0,True,0,True,active,2020-08-06 16:59:55+00:00,2,138,True,0,,,2020-08-06 17:26:55,2020
124,139,19,False,0,True,0,True,active,2020-08-06 17:18:40+00:00,0,139,True,0,,,2020-08-06 17:26:55,2020
125,140,2,False,0,True,2,True,active,2020-08-06 16:38:12+00:00,13,140,True,0,,,2020-08-06 17:26:55,2020
126,141,10,False,0,True,0,True,active,2020-08-06 16:47:38+00:00,5,141,True,0,,,2020-08-06 17:26:55,2020
127,142,8,False,0,True,3,True,active,2020-08-06 16:32:29+00:00,12,142,True,0,,,2020-08-06 17:26:55,2020
128,143,14,False,0,True,0,True,active,2020-08-06 16:34:21+00:00,9,143,True,0,,,2020-08-06 17:26:55,2020
129,144,5,False,0,True,0,True,active,2020-08-06 17:14:35+00:00,14,144,True,0,,,2020-08-06 17:26:55,2020
130,145,16,False,0,True,0,True,active,2020-08-06 16:45:44+00:00,3,145,True,0,,,2020-08-06 17:26:55,2020
131,146,15,False,0,True,1,True,active,2020-08-06 16:28:10+00:00,3,146,True,0,,,2020-08-06 17:26:55,2020
132,149,8,True,0,True,0,True,active,2020-08-06 17:22:14+00:00,10,149,True,0,,,2020-08-06 17:26:55,2020
133,150,16,False,0,True,0,True,active,2020-08-06 17:20:39+00:00,3,150,True,0,,,2020-08-06 17:26:55,2020
134,151,0,False,0,True,0,True,active,2020-08-06 17:26:03+00:00,19,151,True,0,,,2020-08-06 17:26:55,2020
135,152,4,True,0,True,0,True,active,2020-08-06 17:20:26+00:00,11,152,True,0,,,2020-08-06 17:26:55,2020
136,156,13,False,0,True,0,True,active,2020-08-06 16:44:04+00:00,2,156,True,0,,,2020-08-06 17:26:55,2020
137,157,1,False,0,True,1,True,active,2020-08-06 17:25:03+00:00,13,157,True,0,,,2020-08-06 17:26:55,2020
138,159,9,False,0,True,0,True,active,2020-08-06 16:42:02+00:00,6,159,True,0,,,2020-08-06 17:26:55,2020
139,160,7,True,0,True,0,True,active,2020-08-06 17:26:33+00:00,7,160,True,0,,,2020-08-06 17:26:55,2020
140,161,13,True,0,True,0,True,active,2020-08-06 17:07:44+00:00,10,161,True,0,,,2020-08-06 17:26:55,2020
141,162,7,False,0,True,0,True,active,2020-08-06 15:59:58+00:00,8,162,True,0,,,2020-08-06 17:26:55,2020
142,163,12,True,0,True,0,True,active,2020-08-06 15:31:10+00:00,7,163,True,0,,,2020-08-06 17:26:55,2020
143,167,14,False,0,True,0,True,active,2020-08-06 16:35:11+00:00,1,167,True,0,,,2020-08-06 17:26:55,2020
144,169,6,False,0,True,2,True,active,2020-08-06 17:12:12+00:00,11,169,True,0,,,2020-08-06 17:26:55,2020
145,170,12,True,0,True,0,True,active,2020-08-06 16:10:57+00:00,2,170,True,0,,,2020-08-06 17:26:55,2020
146,171,16,True,0,True,0,True,active,2020-08-06 17:01:20+00:00,7,171,True,0,,,2020-08-06 17:26:55,2020
147,173,9,True,0,True,0,True,active,2020-08-06 16:08:00+00:00,5,173,True,0,,,2020-08-06 17:26:55,2020
148,174,11,False,0,True,1,True,active,2020-08-06 14:38:53+00:00,3,174,True,0,,,2020-08-06 17:26:55,2020
149,175,17,True,0,True,0,True,active,2020-08-06 16:51:45+00:00,0,175,True,0,,,2020-08-06 17:26:55,2020
150,176,12,False,0,True,0,True,active,2020-08-06 17:04:11+00:00,3,176,True,0,,,2020-08-06 17:26:55,2020
151,177,5,False,0,True,0,True,active,2020-08-06 17:19:30+00:00,14,177,True,0,,,2020-08-06 17:26:55,2020
152,178,15,False,0,True,1,True,active,2020-08-06 16:56:42+00:00,3,178,True,0,,,2020-08-06 17:26:55,2020
153,179,19,False,0,True,0,True,active,2020-08-06 16:48:08+00:00,6,179,True,0,,,2020-08-06 17:26:55,2020
154,180,6,False,0,True,0,True,active,2020-08-06 17:23:16+00:00,13,180,True,0,,,2020-08-06 17:26:55,2020
155,181,3,False,0,True,0,True,active,2020-08-06 17:17:26+00:00,16,181,True,0,,,2020-08-06 17:26:55,2020
156,182,11,True,0,True,0,True,active,2020-08-06 16:51:14+00:00,8,182,True,0,,,2020-08-06 17:26:55,2020
157,183,12,False,0,True,0,True,active,2020-08-06 17:24:53+00:00,7,183,True,0,,,2020-08-06 17:26:55,2020
158,184,2,False,0,True,1,True,active,2020-08-06 17:23:15+00:00,16,184,True,0,,,2020-08-06 17:26:55,2020
159,185,13,False,0,True,0,True,active,2020-08-06 17:06:40+00:00,2,185,True,0,,,2020-08-06 17:26:55,2020
160,186,7,True,0,True,0,True,active,2020-08-06 17:05:11+00:00,8,186,True,0,,,2020-08-06 17:26:55,2020
161,187,5,False,0,True,0,True,active,2020-08-06 16:43:14+00:00,10,187,True,0,,,2020-08-06 17:26:55,2020
162,188,4,False,0,True,0,True,active,2020-08-06 17:07:24+00:00,11,188,True,0,,,2020-08-06 17:26:55,2020
163,189,6,True,0,True,1,True,active,2020-08-06 17:21:01+00:00,16,189,True,0,,,2020-08-06 17:26:55,2020
164,190,25,True,0,True,1,True,active,2020-08-06 17:26:00+00:00,11,190,True,0,,,2020-08-06 17:26:55,2020
165,191,15,False,0,True,0,True,active,2020-08-06 12:55:07+00:00,0,191,True,0,,,2020-08-06 17:26:55,2020
166,192,6,False,0,True,0,True,active,2020-08-06 17:00:52+00:00,13,192,True,0,,,2020-08-06 17:26:55,2020
167,193,13,True,0,True,1,True,active,2020-08-06 14:23:10+00:00,1,193,True,0,,,2020-08-06 17:26:55,2020
168,194,14,False,0,True,0,True,active,2020-08-06 15:54:41+00:00,5,194,True,0,,,2020-08-06 17:26:55,2020
169,195,16,False,0,True,1,True,active,2020-08-06 17:02:32+00:00,6,195,True,0,,,2020-08-06 17:26:55,2020
170,196,8,True,0,True,0,True,active,2020-08-06 15:10:51+00:00,2,196,True,0,,,2020-08-06 17:26:55,2020
171,197,14,False,0,True,0,True,active,2020-08-06 17:14:45+00:00,1,197,True,0,,,2020-08-06 17:26:55,2020
172,199,13,False,0,True,0,True,active,2020-08-06 14:48:37+00:00,2,199,True,0,,,2020-08-06 17:26:55,2020
173,200,3,False,0,True,0,True,active,2020-08-06 15:56:03+00:00,16,200,True,0,,,2020-08-06 17:26:55,2020
174,201,11,False,0,True,0,True,active,2020-08-06 12:11:07+00:00,4,201,True,0,,,2020-08-06 17:26:55,2020
175,202,7,False,0,True,0,True,active,2020-08-06 17:15:07+00:00,8,202,True,0,,,2020-08-06 17:26:55,2020
176,203,10,False,0,True,0,True,active,2020-08-06 08:26:46+00:00,5,203,True,0,,,2020-08-06 17:26:55,2020
177,204,7,False,0,True,1,True,active,2020-08-06 15:18:10+00:00,7,204,True,0,,,2020-08-06 17:26:55,2020
178,205,6,False,0,True,0,True,active,2020-08-06 17:14:06+00:00,9,205,True,0,,,2020-08-06 17:26:55,2020
179,206,13,True,0,True,0,True,active,2020-08-06 16:53:01+00:00,10,206,True,0,,,2020-08-06 17:26:55,2020
180,208,5,True,0,True,0,True,active,2020-08-06 17:20:58+00:00,10,208,True,0,,,2020-08-06 17:26:55,2020
181,209,9,False,0,True,0,True,active,2020-08-06 17:16:46+00:00,6,209,True,0,,,2020-08-06 17:26:55,2020
182,210,14,False,0,True,0,True,active,2020-08-06 12:16:05+00:00,1,210,True,0,,,2020-08-06 17:26:55,2020
183,211,9,False,0,True,0,True,active,2020-08-06 17:10:04+00:00,10,211,True,0,,,2020-08-06 17:26:55,2020
184,212,14,False,0,True,1,True,active,2020-08-06 16:59:28+00:00,18,212,True,0,,,2020-08-06 17:26:55,2020
185,213,10,True,0,True,0,True,active,2020-08-06 17:01:55+00:00,6,213,True,0,,,2020-08-06 17:26:55,2020
186,214,1,False,0,True,0,True,active,2020-08-06 17:19:10+00:00,14,214,True,0,,,2020-08-06 17:26:55,2020
187,215,5,False,0,True,0,True,active,2020-08-06 17:20:08+00:00,10,215,True,0,,,2020-08-06 17:26:55,2020
188,216,2,False,0,True,0,True,active,2020-08-06 08:37:47+00:00,17,216,True,0,,,2020-08-06 17:26:55,2020
189,217,2,False,0,True,0,True,active,2020-08-06 17:26:34+00:00,17,217,True,0,,,2020-08-06 17:26:55,2020
190,218,15,False,0,True,0,True,active,2020-08-06 16:58:52+00:00,0,218,True,0,,,2020-08-06 17:26:55,2020
191,219,2,False,0,True,0,True,active,2020-08-06 08:13:18+00:00,13,219,True,0,,,2020-08-06 17:26:55,2020
192,221,12,False,0,True,0,True,active,2020-08-06 17:22:38+00:00,7,221,True,0,,,2020-08-06 17:26:55,2020
193,222,13,True,0,True,0,True,active,2020-08-06 16:06:46+00:00,1,222,True,0,,,2020-08-06 17:26:55,2020
194,224,8,False,0,True,1,True,active,2020-08-06 17:15:38+00:00,8,224,True,0,,,2020-08-06 17:26:55,2020
195,225,14,False,0,True,1,True,active,2020-08-06 17:17:47+00:00,4,225,True,0,,,2020-08-06 17:26:55,2020
196,226,14,False,0,True,0,True,active,2020-08-06 17:21:54+00:00,1,226,True,0,,,2020-08-06 17:26:55,2020
197,227,12,False,0,True,1,True,active,2020-08-06 17:15:24+00:00,6,227,True,0,,,2020-08-06 17:26:55,2020
198,228,17,False,0,True,0,True,active,2020-08-06 16:01:28+00:00,2,228,True,0,,,2020-08-06 17:26:55,2020
199,232,10,False,0,True,0,True,active,2020-08-06 12:04:12+00:00,1,232,True,0,,,2020-08-06 17:26:55,2020
200,233,4,False,0,True,0,True,active,2020-08-06 16:48:22+00:00,11,233,True,0,,,2020-08-06 17:26:55,2020
201,234,8,False,0,True,0,True,active,2020-08-06 14:26:02+00:00,7,234,True,0,,,2020-08-06 17:26:55,2020
202,235,13,False,0,True,1,True,active,2020-08-06 15:30:52+00:00,1,235,True,0,,,2020-08-06 17:26:55,2020
203,236,8,False,0,True,0,True,active,2020-08-06 16:56:03+00:00,7,236,True,0,,,2020-08-06 17:26:55,2020
204,239,6,False,0,True,0,True,active,2020-08-06 17:13:21+00:00,9,239,True,0,,,2020-08-06 17:26:55,2020
205,255,3,False,0,True,0,True,active,2020-08-06 08:38:19+00:00,12,255,True,0,,,2020-08-06 17:26:55,2020
206,258,8,False,0,True,0,True,active,2020-08-06 10:01:26+00:00,7,258,True,0,,,2020-08-06 17:26:55,2020
207,259,13,False,0,True,0,True,active,2020-08-06 12:36:54+00:00,2,259,True,0,,,2020-08-06 17:26:55,2020
208,260,7,False,0,True,0,True,active,2020-08-06 14:27:44+00:00,8,260,True,0,,,2020-08-06 17:26:55,2020
209,271,10,False,0,True,0,True,active,2020-08-06 17:26:07+00:00,5,271,True,0,,,2020-08-06 17:26:55,2020
210,272,14,False,0,True,0,True,active,2020-08-06 17:17:28+00:00,5,272,True,0,,,2020-08-06 17:26:55,2020
211,273,17,False,0,True,0,True,active,2020-08-06 17:16:15+00:00,23,273,True,0,,,2020-08-06 17:26:55,2020
212,279,9,False,0,True,0,True,active,2020-08-06 16:49:08+00:00,10,279,True,0,,,2020-08-06 17:26:55,2020
213,280,12,False,0,True,0,True,active,2020-08-06 17:24:45+00:00,7,280,True,0,,,2020-08-06 17:26:55,2020
214,282,10,False,0,True,1,True,active,2020-08-06 16:57:17+00:00,4,282,True,0,,,2020-08-06 17:26:55,2020
215,296,7,False,0,True,1,True,active,2020-08-06 17:17:28+00:00,15,296,True,0,,,2020-08-06 17:26:55,2020
216,318,10,False,0,True,0,True,active,2020-08-06 17:18:00+00:00,9,318,True,0,,,2020-08-06 17:26:55,2020
217,319,9,False,0,True,0,True,active,2020-08-06 16:17:30+00:00,16,319,True,0,,,2020-08-06 17:26:55,2020
218,327,14,False,0,True,0,True,active,2020-08-06 17:04:10+00:00,1,327,True,0,,,2020-08-06 17:26:55,2020
219,328,12,False,0,True,0,True,active,2020-08-06 16:56:48+00:00,3,328,True,0,,,2020-08-06 17:26:55,2020
