,num_bikes_available,num_docks_disabled,is_installed,legacy_id,is_returning,station_status,is_renting,last_reported,eightd_has_available_keys,station_id,num_ebikes_available,num_docks_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
24,7,0,True,29,True,active,True,2020-08-07 00:18:47+00:00,False,29,0,7,1,,,2020-08-07 03:10:30,2020
25,1,0,True,30,True,active,True,2020-08-07 02:53:19+00:00,False,30,0,14,0,,,2020-08-07 03:10:30,2020
26,18,0,True,31,True,active,True,2020-08-07 02:42:04+00:00,True,31,0,1,0,,,2020-08-07 03:10:30,2020
27,2,0,True,32,True,active,True,2020-08-07 02:17:59+00:00,False,32,0,13,0,,,2020-08-07 03:10:30,2020
28,15,0,True,33,True,active,True,2020-08-07 02:30:25+00:00,False,33,0,12,0,,,2020-08-07 03:10:30,2020
29,1,0,True,35,True,active,True,2020-08-07 02:08:13+00:00,False,35,0,22,0,,,2020-08-07 03:10:30,2020
30,24,0,True,36,True,active,True,2020-08-07 03:01:22+00:00,True,36,0,8,1,,,2020-08-07 03:10:30,2020
31,6,0,True,37,True,active,True,2020-08-07 03:10:16+00:00,True,37,0,9,0,,,2020-08-07 03:10:30,2020
32,7,0,True,39,True,active,True,2020-08-07 03:03:52+00:00,False,39,0,16,0,,,2020-08-07 03:10:30,2020
33,12,0,True,40,True,active,True,2020-08-07 03:09:08+00:00,False,40,0,7,0,,,2020-08-07 03:10:30,2020
34,27,0,True,41,True,active,True,2020-08-07 02:23:59+00:00,True,41,0,0,0,,,2020-08-07 03:10:30,2020
35,6,0,True,42,True,active,True,2020-08-07 03:05:54+00:00,False,42,0,16,1,,,2020-08-07 03:10:30,2020
36,5,0,True,43,True,active,True,2020-08-07 02:36:09+00:00,True,43,0,10,0,,,2020-08-07 03:10:30,2020
37,9,0,True,44,True,active,True,2020-08-07 03:00:27+00:00,False,44,0,14,0,,,2020-08-07 03:10:30,2020
38,17,0,True,46,True,active,True,2020-08-07 03:03:54+00:00,False,46,0,1,1,,,2020-08-07 03:10:30,2020
39,16,0,True,47,True,active,True,2020-08-07 03:02:55+00:00,True,47,0,2,1,,,2020-08-07 03:10:30,2020
40,1,0,True,48,True,active,True,2020-08-07 00:32:09+00:00,False,48,0,18,0,,,2020-08-07 03:10:30,2020
41,5,0,True,49,True,active,True,2020-08-07 02:51:31+00:00,False,49,0,12,1,,,2020-08-07 03:10:30,2020
42,0,2,True,50,True,active,True,2020-08-07 03:09:44+00:00,True,50,0,0,13,,,2020-08-07 03:10:30,2020
43,1,0,True,51,True,active,True,2020-08-07 02:11:55+00:00,False,51,0,14,0,,,2020-08-07 03:10:30,2020
44,15,0,True,52,True,active,True,2020-08-07 02:53:26+00:00,True,52,0,8,0,,,2020-08-07 03:10:30,2020
45,13,0,True,53,True,active,True,2020-08-07 03:05:14+00:00,False,53,0,6,0,,,2020-08-07 03:10:30,2020
46,10,0,True,54,True,active,True,2020-08-07 03:00:03+00:00,False,54,0,5,0,,,2020-08-07 03:10:30,2020
47,9,0,True,55,True,active,True,2020-08-07 02:38:54+00:00,False,55,0,4,2,,,2020-08-07 03:10:30,2020
48,10,0,True,56,True,active,True,2020-08-07 02:45:00+00:00,True,56,0,8,0,,,2020-08-07 03:10:30,2020
49,8,0,True,57,True,active,True,2020-08-07 03:07:28+00:00,True,57,0,4,2,,,2020-08-07 03:10:30,2020
50,8,0,True,58,True,active,True,2020-08-07 03:04:34+00:00,True,58,0,10,1,,,2020-08-07 03:10:30,2020
51,6,0,True,59,True,active,True,2020-08-07 02:41:34+00:00,True,59,0,11,2,,,2020-08-07 03:10:30,2020
52,4,0,True,60,True,active,True,2020-08-07 02:52:50+00:00,False,60,0,15,0,"{'valet_revision': 69, 'off_dock_capacity': 40, 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'off_dock_count': 3, 'dock_blocked_count': 0}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-07 03:10:30,2020
53,12,0,True,61,True,active,True,2020-08-07 02:59:14+00:00,False,61,0,7,0,,,2020-08-07 03:10:30,2020
54,8,0,True,63,True,active,True,2020-08-07 00:32:26+00:00,False,63,0,7,0,,,2020-08-07 03:10:30,2020
55,0,0,True,64,True,active,True,2020-08-07 03:04:35+00:00,False,64,0,18,1,,,2020-08-07 03:10:30,2020
56,3,0,True,65,True,active,True,2020-08-07 02:07:27+00:00,False,65,0,19,1,,,2020-08-07 03:10:30,2020
57,8,0,True,66,True,active,True,2020-08-07 02:53:48+00:00,False,66,0,7,0,,,2020-08-07 03:10:30,2020
58,0,0,True,67,True,active,True,2020-08-07 02:45:01+00:00,True,67,0,25,2,,,2020-08-07 03:10:30,2020
59,13,0,True,68,True,active,True,2020-08-07 03:09:17+00:00,True,68,0,6,0,,,2020-08-07 03:10:30,2020
60,6,0,True,69,True,active,True,2020-08-07 03:03:28+00:00,True,69,0,13,0,,,2020-08-07 03:10:30,2020
61,21,0,True,70,True,active,True,2020-08-07 02:49:18+00:00,False,70,0,0,2,,,2020-08-07 03:10:30,2020
62,22,0,True,71,True,active,True,2020-08-07 03:03:29+00:00,False,71,0,1,0,,,2020-08-07 03:10:30,2020
63,3,0,True,72,True,active,True,2020-08-07 01:09:37+00:00,False,72,0,20,0,,,2020-08-07 03:10:30,2020
64,9,0,True,73,True,active,True,2020-08-07 03:05:53+00:00,False,73,0,5,1,,,2020-08-07 03:10:30,2020
65,6,0,True,74,True,active,True,2020-08-07 03:09:23+00:00,False,74,0,12,1,,,2020-08-07 03:10:30,2020
66,11,0,True,75,True,active,True,2020-08-07 01:56:08+00:00,False,75,0,4,0,,,2020-08-07 03:10:30,2020
67,5,0,True,76,True,active,True,2020-08-07 02:54:02+00:00,False,76,0,11,1,,,2020-08-07 03:10:30,2020
68,2,0,True,77,True,active,True,2020-08-07 01:44:14+00:00,False,77,0,13,0,,,2020-08-07 03:10:30,2020
69,16,0,True,78,True,active,True,2020-08-07 01:28:52+00:00,False,78,0,2,1,,,2020-08-07 03:10:30,2020
70,17,0,True,79,True,active,True,2020-08-07 02:52:07+00:00,False,79,0,2,0,,,2020-08-07 03:10:30,2020
71,0,0,True,80,True,active,True,2020-08-07 02:14:23+00:00,False,80,0,35,0,,,2020-08-07 03:10:30,2020
72,8,0,True,81,True,active,True,2020-08-07 03:09:46+00:00,False,81,0,8,3,,,2020-08-07 03:10:30,2020
73,8,0,True,82,True,active,True,2020-08-06 23:21:13+00:00,False,82,0,7,0,,,2020-08-07 03:10:30,2020
74,0,0,True,84,True,active,True,2020-08-07 01:58:52+00:00,False,84,0,15,0,,,2020-08-07 03:10:30,2020
75,2,0,True,85,True,active,True,2020-08-07 02:57:54+00:00,False,85,0,17,0,,,2020-08-07 03:10:30,2020
76,9,0,True,86,True,active,True,2020-08-07 02:02:59+00:00,False,86,0,9,1,,,2020-08-07 03:10:30,2020
77,13,0,True,87,True,active,True,2020-08-07 03:02:49+00:00,False,87,0,2,0,,,2020-08-07 03:10:30,2020
78,14,0,True,89,True,active,True,2020-08-07 02:32:18+00:00,False,89,0,5,0,,,2020-08-07 03:10:30,2020
79,5,0,True,90,True,active,True,2020-08-07 03:08:33+00:00,False,90,0,14,0,,,2020-08-07 03:10:30,2020
80,4,0,True,91,True,active,True,2020-08-07 02:50:27+00:00,False,91,0,15,0,,,2020-08-07 03:10:30,2020
81,8,0,True,92,True,active,True,2020-08-07 02:15:44+00:00,False,92,0,10,1,,,2020-08-07 03:10:30,2020
82,8,0,True,93,True,active,True,2020-08-07 02:07:47+00:00,False,93,0,6,1,,,2020-08-07 03:10:30,2020
83,6,0,True,94,True,active,True,2020-08-07 00:28:38+00:00,False,94,0,5,0,,,2020-08-07 03:10:30,2020
84,6,0,True,95,True,active,True,2020-08-07 02:38:18+00:00,False,95,0,9,0,,,2020-08-07 03:10:30,2020
85,4,0,True,96,True,active,True,2020-08-07 03:05:45+00:00,False,96,0,15,0,,,2020-08-07 03:10:30,2020
86,18,0,True,97,True,active,True,2020-08-07 03:10:19+00:00,False,97,0,1,0,,,2020-08-07 03:10:30,2020
87,10,0,True,98,True,active,True,2020-08-07 03:00:14+00:00,False,98,0,12,1,,,2020-08-07 03:10:30,2020
88,15,0,True,99,True,active,True,2020-08-07 02:50:28+00:00,False,99,0,0,0,,,2020-08-07 03:10:30,2020
89,19,0,True,100,True,active,True,2020-08-07 02:45:12+00:00,True,100,0,5,1,,,2020-08-07 03:10:30,2020
90,15,0,True,101,True,active,True,2020-08-07 01:41:34+00:00,False,101,0,0,0,,,2020-08-07 03:10:30,2020
91,8,0,True,102,True,active,True,2020-08-07 01:07:49+00:00,False,102,0,6,1,,,2020-08-07 03:10:30,2020
92,4,0,True,103,True,active,True,2020-08-07 01:53:55+00:00,False,103,0,11,0,,,2020-08-07 03:10:30,2020
93,9,0,True,104,True,active,True,2020-08-07 02:53:23+00:00,False,104,0,10,0,,,2020-08-07 03:10:30,2020
94,11,0,True,105,True,active,True,2020-08-07 02:23:45+00:00,False,105,0,7,1,,,2020-08-07 03:10:30,2020
95,4,0,True,106,True,active,True,2020-08-07 03:07:02+00:00,False,106,0,10,1,,,2020-08-07 03:10:30,2020
96,1,0,True,107,True,active,True,2020-08-07 03:05:05+00:00,False,107,0,18,0,,,2020-08-07 03:10:30,2020
97,5,0,True,108,True,active,True,2020-08-07 03:04:41+00:00,False,108,0,12,0,,,2020-08-07 03:10:30,2020
98,10,0,True,109,True,active,True,2020-08-07 00:21:13+00:00,False,109,0,25,0,,,2020-08-07 03:10:30,2020
99,7,0,True,110,True,active,True,2020-08-07 02:59:03+00:00,False,110,0,8,0,,,2020-08-07 03:10:30,2020
100,5,0,True,111,True,active,True,2020-08-07 02:21:19+00:00,False,111,0,10,0,,,2020-08-07 03:10:30,2020
101,3,0,True,112,True,active,True,2020-08-07 00:44:08+00:00,False,112,0,12,0,,,2020-08-07 03:10:30,2020
102,4,0,True,113,True,active,True,2020-08-07 02:23:56+00:00,False,113,0,11,0,,,2020-08-07 03:10:30,2020
103,13,0,True,114,True,active,True,2020-08-07 02:46:12+00:00,False,114,0,1,1,,,2020-08-07 03:10:30,2020
104,12,0,True,115,True,active,True,2020-08-07 02:26:55+00:00,False,115,0,6,1,,,2020-08-07 03:10:30,2020
105,19,0,True,116,True,active,True,2020-08-07 03:04:41+00:00,False,116,0,3,1,,,2020-08-07 03:10:30,2020
106,19,0,True,117,True,active,True,2020-08-07 01:46:59+00:00,False,117,0,0,0,,,2020-08-07 03:10:30,2020
107,17,0,True,118,True,active,True,2020-08-07 02:06:32+00:00,False,118,0,2,0,,,2020-08-07 03:10:30,2020
108,15,0,True,119,True,active,True,2020-08-07 03:04:44+00:00,False,119,0,0,0,,,2020-08-07 03:10:30,2020
109,8,0,True,120,True,active,True,2020-08-07 03:02:46+00:00,False,120,0,7,0,,,2020-08-07 03:10:30,2020
110,16,0,True,121,True,active,True,2020-08-07 02:30:38+00:00,False,121,0,1,0,,,2020-08-07 03:10:30,2020
111,4,0,True,122,True,active,True,2020-08-07 01:24:19+00:00,False,122,0,11,0,,,2020-08-07 03:10:30,2020
112,6,0,True,124,True,active,True,2020-08-07 01:17:04+00:00,False,124,0,9,0,,,2020-08-07 03:10:30,2020
113,9,0,True,125,True,active,True,2020-08-07 01:05:00+00:00,False,125,0,5,1,,,2020-08-07 03:10:30,2020
114,7,0,True,126,True,active,True,2020-08-06 22:31:13+00:00,False,126,0,8,0,,,2020-08-07 03:10:30,2020
115,16,0,True,128,True,active,True,2020-08-07 01:13:32+00:00,False,128,0,2,1,,,2020-08-07 03:10:30,2020
116,15,0,True,129,True,active,True,2020-08-06 23:13:49+00:00,False,129,0,3,1,,,2020-08-07 03:10:30,2020
117,11,0,True,130,True,active,True,2020-08-07 02:04:42+00:00,False,130,0,3,1,,,2020-08-07 03:10:30,2020
118,9,0,True,131,True,active,True,2020-08-07 02:47:37+00:00,False,131,0,7,2,,,2020-08-07 03:10:30,2020
119,11,0,True,133,True,active,True,2020-08-07 00:34:22+00:00,False,133,0,12,0,,,2020-08-07 03:10:30,2020
120,5,0,True,135,True,active,True,2020-08-07 01:57:54+00:00,False,135,0,12,0,,,2020-08-07 03:10:30,2020
121,3,0,True,136,True,active,True,2020-08-07 00:51:47+00:00,False,136,0,16,0,,,2020-08-07 03:10:30,2020
122,1,0,True,137,True,active,True,2020-08-07 01:40:27+00:00,False,137,0,14,0,,,2020-08-07 03:10:30,2020
123,8,0,True,138,True,active,True,2020-08-07 02:24:00+00:00,False,138,0,7,0,,,2020-08-07 03:10:30,2020
124,11,0,True,139,True,active,True,2020-08-07 02:56:17+00:00,False,139,0,8,0,,,2020-08-07 03:10:30,2020
125,13,0,True,140,True,active,True,2020-08-07 02:54:40+00:00,False,140,0,2,2,,,2020-08-07 03:10:30,2020
126,7,0,True,141,True,active,True,2020-08-07 02:53:33+00:00,False,141,0,7,1,,,2020-08-07 03:10:30,2020
127,9,0,True,142,True,active,True,2020-08-07 01:23:33+00:00,False,142,0,12,2,,,2020-08-07 03:10:30,2020
128,16,0,True,143,True,active,True,2020-08-07 02:47:41+00:00,False,143,0,6,1,,,2020-08-07 03:10:30,2020
129,14,0,True,144,True,active,True,2020-08-07 00:16:25+00:00,False,144,0,5,0,,,2020-08-07 03:10:30,2020
130,6,0,True,145,True,active,True,2020-08-07 02:38:32+00:00,False,145,0,13,0,,,2020-08-07 03:10:30,2020
131,3,0,True,146,True,active,True,2020-08-07 02:59:44+00:00,False,146,0,15,1,,,2020-08-07 03:10:30,2020
132,16,0,True,149,True,active,True,2020-08-07 01:42:48+00:00,True,149,0,2,0,,,2020-08-07 03:10:30,2020
133,5,0,True,150,True,active,True,2020-08-07 02:24:38+00:00,False,150,0,13,1,,,2020-08-07 03:10:30,2020
134,8,0,True,151,True,active,True,2020-08-07 02:29:14+00:00,False,151,0,11,0,,,2020-08-07 03:10:30,2020
135,14,0,True,152,True,active,True,2020-08-07 02:48:20+00:00,True,152,0,1,0,,,2020-08-07 03:10:30,2020
136,6,0,True,156,True,active,True,2020-08-07 00:28:21+00:00,False,156,0,9,0,,,2020-08-07 03:10:30,2020
137,0,0,True,157,True,active,True,2020-08-07 03:02:54+00:00,False,157,0,15,0,,,2020-08-07 03:10:30,2020
138,6,0,True,159,True,active,True,2020-08-07 02:15:24+00:00,False,159,0,9,0,,,2020-08-07 03:10:30,2020
139,1,0,True,160,True,active,True,2020-08-07 00:45:45+00:00,True,160,0,13,0,,,2020-08-07 03:10:30,2020
140,12,0,True,161,True,active,True,2020-08-07 03:04:51+00:00,True,161,0,10,1,,,2020-08-07 03:10:30,2020
141,8,0,True,162,True,active,True,2020-08-07 00:44:46+00:00,False,162,0,7,0,,,2020-08-07 03:10:30,2020
142,4,0,True,163,True,active,True,2020-08-07 03:00:59+00:00,True,163,0,15,0,,,2020-08-07 03:10:30,2020
143,0,0,True,167,True,active,True,2020-08-07 02:25:47+00:00,False,167,0,15,0,,,2020-08-07 03:10:30,2020
144,8,0,True,169,True,active,True,2020-08-07 02:11:28+00:00,False,169,0,10,1,,,2020-08-07 03:10:30,2020
145,0,0,True,170,True,active,True,2020-08-07 02:02:53+00:00,True,170,0,14,0,,,2020-08-07 03:10:30,2020
146,7,0,True,171,True,active,True,2020-08-07 01:13:25+00:00,True,171,0,16,0,,,2020-08-07 03:10:30,2020
147,2,0,True,173,True,active,True,2020-08-07 00:47:13+00:00,True,173,0,12,0,,,2020-08-07 03:10:30,2020
148,3,0,True,174,True,active,True,2020-08-07 02:17:44+00:00,False,174,0,11,1,,,2020-08-07 03:10:30,2020
149,1,0,True,175,True,active,True,2020-08-07 01:12:48+00:00,True,175,0,16,0,,,2020-08-07 03:10:30,2020
150,7,0,True,176,True,active,True,2020-08-07 02:55:47+00:00,False,176,0,8,0,,,2020-08-07 03:10:30,2020
151,2,0,True,177,True,active,True,2020-08-07 01:54:12+00:00,False,177,0,17,0,,,2020-08-07 03:10:30,2020
152,3,0,True,178,True,active,True,2020-08-07 03:04:07+00:00,False,178,0,16,0,,,2020-08-07 03:10:30,2020
153,7,0,True,179,True,active,True,2020-08-07 03:09:23+00:00,False,179,0,18,0,,,2020-08-07 03:10:30,2020
154,11,0,True,180,True,active,True,2020-08-07 00:41:06+00:00,False,180,0,8,0,,,2020-08-07 03:10:30,2020
155,19,0,True,181,True,active,True,2020-08-07 01:07:11+00:00,False,181,0,0,0,,,2020-08-07 03:10:30,2020
156,13,0,True,182,True,active,True,2020-08-07 01:31:43+00:00,True,182,0,6,0,,,2020-08-07 03:10:30,2020
157,4,0,True,183,True,active,True,2020-08-07 00:01:52+00:00,False,183,0,15,0,,,2020-08-07 03:10:30,2020
158,8,0,True,184,True,active,True,2020-08-07 02:55:48+00:00,False,184,0,11,0,,,2020-08-07 03:10:30,2020
159,10,0,True,185,True,active,True,2020-08-07 01:00:54+00:00,False,185,0,5,0,,,2020-08-07 03:10:30,2020
160,10,0,True,186,True,active,True,2020-08-07 02:19:52+00:00,True,186,0,4,1,,,2020-08-07 03:10:30,2020
161,14,0,True,187,True,active,True,2020-08-07 02:45:53+00:00,False,187,0,1,0,,,2020-08-07 03:10:30,2020
162,14,0,True,188,True,active,True,2020-08-07 02:49:05+00:00,False,188,0,1,0,,,2020-08-07 03:10:30,2020
163,13,0,True,189,True,active,True,2020-08-07 01:46:33+00:00,True,189,0,10,0,,,2020-08-07 03:10:30,2020
164,23,0,True,190,True,active,True,2020-08-07 02:36:12+00:00,True,190,0,14,0,,,2020-08-07 03:10:30,2020
165,5,0,True,191,True,active,True,2020-08-07 02:31:05+00:00,False,191,0,10,0,,,2020-08-07 03:10:30,2020
166,5,0,True,192,True,active,True,2020-08-07 03:08:06+00:00,False,192,0,14,0,,,2020-08-07 03:10:30,2020
167,1,0,True,193,True,active,True,2020-08-06 23:50:56+00:00,True,193,0,13,1,,,2020-08-07 03:10:30,2020
168,5,0,True,194,True,active,True,2020-08-07 01:59:47+00:00,False,194,0,14,0,,,2020-08-07 03:10:30,2020
169,10,0,True,195,True,active,True,2020-08-07 02:30:21+00:00,False,195,0,12,1,,,2020-08-07 03:10:30,2020
170,10,0,True,196,True,active,True,2020-08-07 02:01:34+00:00,True,196,0,0,0,,,2020-08-07 03:10:30,2020
171,3,0,True,197,True,active,True,2020-08-06 23:36:42+00:00,False,197,0,12,0,,,2020-08-07 03:10:30,2020
172,5,0,True,199,True,active,True,2020-08-06 23:35:08+00:00,False,199,0,10,0,,,2020-08-07 03:10:30,2020
173,16,0,True,200,True,active,True,2020-08-07 00:17:56+00:00,False,200,0,3,0,,,2020-08-07 03:10:30,2020
174,4,0,True,201,True,active,True,2020-08-06 19:37:33+00:00,False,201,0,11,0,,,2020-08-07 03:10:30,2020
175,5,0,True,202,True,active,True,2020-08-07 03:08:01+00:00,False,202,0,10,0,,,2020-08-07 03:10:30,2020
176,3,0,True,203,True,active,True,2020-08-07 00:32:50+00:00,False,203,0,12,0,,,2020-08-07 03:10:30,2020
177,5,0,True,204,True,active,True,2020-08-07 02:42:59+00:00,False,204,0,9,1,,,2020-08-07 03:10:30,2020
178,8,0,True,205,True,active,True,2020-08-06 22:02:09+00:00,False,205,0,7,0,,,2020-08-07 03:10:30,2020
179,0,0,True,206,True,active,True,2020-08-07 01:17:10+00:00,True,206,0,23,0,,,2020-08-07 03:10:30,2020
180,9,0,True,208,True,active,True,2020-08-07 01:21:52+00:00,True,208,0,6,0,,,2020-08-07 03:10:30,2020
181,10,0,True,209,True,active,True,2020-08-06 23:51:49+00:00,False,209,0,5,0,,,2020-08-07 03:10:30,2020
182,2,0,True,210,True,active,True,2020-08-07 00:17:28+00:00,False,210,0,13,0,,,2020-08-07 03:10:30,2020
183,8,0,True,211,True,active,True,2020-08-07 01:42:13+00:00,False,211,0,11,0,,,2020-08-07 03:10:30,2020
184,18,0,True,212,True,active,True,2020-08-07 02:03:55+00:00,False,212,0,15,0,,,2020-08-07 03:10:30,2020
185,8,0,True,213,True,active,True,2020-08-07 00:39:37+00:00,True,213,0,8,0,,,2020-08-07 03:10:30,2020
186,8,0,True,214,True,active,True,2020-08-07 02:10:06+00:00,False,214,0,7,0,,,2020-08-07 03:10:30,2020
187,10,0,True,215,True,active,True,2020-08-07 03:03:42+00:00,False,215,0,5,0,,,2020-08-07 03:10:30,2020
188,17,0,True,216,True,active,True,2020-08-06 08:37:47+00:00,False,216,0,2,0,,,2020-08-07 03:10:30,2020
189,19,0,True,217,True,active,True,2020-08-07 02:00:42+00:00,False,217,0,0,0,,,2020-08-07 03:10:30,2020
190,1,0,True,218,True,active,True,2020-08-07 03:03:17+00:00,False,218,0,14,0,,,2020-08-07 03:10:30,2020
191,12,0,True,219,True,active,True,2020-08-06 22:40:37+00:00,False,219,0,3,0,,,2020-08-07 03:10:30,2020
192,12,0,True,221,True,active,True,2020-08-07 02:40:28+00:00,False,221,0,7,0,,,2020-08-07 03:10:30,2020
193,5,0,True,222,True,active,True,2020-08-07 02:53:15+00:00,True,222,0,9,0,,,2020-08-07 03:10:30,2020
194,8,0,True,224,True,active,True,2020-08-07 00:41:55+00:00,False,224,0,8,1,,,2020-08-07 03:10:30,2020
195,8,0,True,225,True,active,True,2020-08-07 03:02:34+00:00,False,225,0,11,0,,,2020-08-07 03:10:30,2020
196,7,0,True,226,True,active,True,2020-08-07 02:54:10+00:00,False,226,0,8,0,,,2020-08-07 03:10:30,2020
197,2,0,True,227,True,active,True,2020-08-07 02:51:02+00:00,False,227,0,16,1,,,2020-08-07 03:10:30,2020
198,2,0,True,228,True,active,True,2020-08-07 02:48:02+00:00,False,228,0,17,0,,,2020-08-07 03:10:30,2020
199,1,0,True,232,True,active,True,2020-08-06 23:51:16+00:00,False,232,0,10,0,,,2020-08-07 03:10:30,2020
200,4,0,True,233,True,active,True,2020-08-07 01:28:15+00:00,False,233,0,11,0,,,2020-08-07 03:10:30,2020
201,9,0,True,234,True,active,True,2020-08-07 02:57:08+00:00,False,234,0,5,1,,,2020-08-07 03:10:30,2020
202,1,0,True,235,True,active,True,2020-08-07 02:26:18+00:00,False,235,0,13,1,,,2020-08-07 03:10:30,2020
203,11,0,True,236,True,active,True,2020-08-07 01:16:22+00:00,False,236,0,4,0,,,2020-08-07 03:10:30,2020
204,10,0,True,239,True,active,True,2020-08-07 03:01:13+00:00,False,239,0,5,0,,,2020-08-07 03:10:30,2020
205,12,0,True,255,True,active,True,2020-08-06 08:38:19+00:00,False,255,0,3,0,,,2020-08-07 03:10:30,2020
206,8,0,True,258,True,active,True,2020-08-07 02:40:28+00:00,False,258,0,7,0,,,2020-08-07 03:10:30,2020
207,2,0,True,259,True,active,True,2020-08-06 12:36:54+00:00,False,259,0,13,0,,,2020-08-07 03:10:30,2020
208,9,0,True,260,False,active,False,2020-08-06 20:43:38+00:00,False,260,0,6,0,,,2020-08-07 03:10:30,2020
209,10,0,True,271,True,active,True,2020-08-07 02:55:23+00:00,False,271,0,5,0,,,2020-08-07 03:10:30,2020
210,4,0,True,272,True,active,True,2020-08-07 01:20:48+00:00,False,272,0,15,0,,,2020-08-07 03:10:30,2020
211,26,0,True,273,True,active,True,2020-08-07 02:33:33+00:00,False,273,0,14,0,,,2020-08-07 03:10:30,2020
212,12,0,True,279,True,active,True,2020-08-07 01:52:44+00:00,False,279,0,7,0,,,2020-08-07 03:10:30,2020
213,12,0,True,280,True,active,True,2020-08-07 02:15:15+00:00,False,280,0,7,0,,,2020-08-07 03:10:30,2020
214,13,0,True,282,True,active,True,2020-08-07 02:26:17+00:00,False,282,0,2,0,,,2020-08-07 03:10:30,2020
215,7,0,True,296,True,active,True,2020-08-07 01:57:29+00:00,False,296,0,15,1,,,2020-08-07 03:10:30,2020
216,1,0,True,318,True,active,True,2020-08-07 01:51:09+00:00,False,318,0,18,0,,,2020-08-07 03:10:30,2020
217,13,0,True,319,True,active,True,2020-08-07 02:53:55+00:00,False,319,0,12,0,,,2020-08-07 03:10:30,2020
218,5,0,True,327,True,active,True,2020-08-07 02:34:27+00:00,False,327,0,10,0,,,2020-08-07 03:10:30,2020
219,14,0,True,328,True,active,True,2020-08-07 03:08:29+00:00,False,328,0,1,0,,,2020-08-07 03:10:30,2020
220,6,0,True,329,True,active,True,2020-08-07 02:47:27+00:00,False,329,0,8,1,,,2020-08-07 03:10:30,2020
221,8,0,True,330,True,active,True,2020-08-07 02:00:56+00:00,False,330,0,7,0,,,2020-08-07 03:10:30,2020
222,4,0,True,331,True,active,True,2020-08-07 02:53:51+00:00,False,331,0,11,0,,,2020-08-07 03:10:30,2020
