,legacy_id,num_docks_available,station_id,last_reported,is_renting,station_status,eightd_has_available_keys,num_bikes_disabled,num_ebikes_available,is_returning,num_docks_disabled,num_bikes_available,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,6,3,2020-08-06 22:32:35+00:00,True,active,False,0,0,True,0,9,True,,,2020-08-06 22:33:35,2020
1,4,4,4,2020-08-06 22:31:18+00:00,True,active,False,0,0,True,0,15,True,,,2020-08-06 22:33:35,2020
2,5,9,5,2020-08-06 22:22:22+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-06 22:33:35,2020
3,6,14,6,2020-08-06 22:13:22+00:00,True,active,False,1,0,True,0,0,True,,,2020-08-06 22:33:35,2020
4,7,8,7,2020-08-06 22:20:43+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-06 22:33:35,2020
5,8,10,8,2020-08-06 22:33:20+00:00,True,active,False,0,0,True,0,9,True,,,2020-08-06 22:33:35,2020
6,9,7,9,2020-08-06 22:16:28+00:00,True,active,False,1,0,True,0,7,True,,,2020-08-06 22:33:35,2020
7,10,7,10,2020-08-06 22:30:35+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-06 22:33:35,2020
8,11,14,11,2020-08-06 22:31:47+00:00,True,active,False,1,0,True,0,0,True,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 3, 'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'dock_blocked_count': 0, 'active': True, 'region': 'BOS'}",2020-08-06 22:33:35,2020
9,12,1,12,2020-08-06 22:29:56+00:00,True,active,True,0,0,True,0,17,True,,,2020-08-06 22:33:35,2020
10,13,18,13,2020-08-06 22:21:31+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-06 22:33:35,2020
11,14,24,14,2020-08-06 22:22:29+00:00,True,active,False,1,0,True,0,0,True,,,2020-08-06 22:33:35,2020
12,15,2,15,2020-08-06 22:32:55+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-06 22:33:35,2020
13,16,9,16,2020-08-06 22:31:42+00:00,True,active,True,0,0,True,0,10,True,,,2020-08-06 22:33:35,2020
14,17,14,17,2020-08-06 22:23:35+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-06 22:33:35,2020
