,num_docks_disabled,last_reported,is_returning,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,is_renting,is_installed,station_status,num_bikes_available,num_bikes_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
116,0,2020-08-04 22:37:04+00:00,True,0,False,2,129,True,True,active,17,0,129,2020-08-05 02:13:35,2020
117,0,2020-08-05 01:49:34+00:00,True,0,False,3,130,True,True,active,12,0,130,2020-08-05 02:13:35,2020
118,0,2020-08-05 01:59:42+00:00,True,0,False,3,131,True,True,active,15,0,131,2020-08-05 02:13:35,2020
119,0,2020-08-05 00:39:58+00:00,True,0,False,9,133,True,True,active,13,1,133,2020-08-05 02:13:35,2020
120,0,2020-08-05 00:23:42+00:00,True,0,False,6,135,True,True,active,11,0,135,2020-08-05 02:13:35,2020
121,0,2020-08-05 00:59:53+00:00,True,0,False,10,136,True,True,active,8,1,136,2020-08-05 02:13:35,2020
122,0,2020-08-05 01:17:55+00:00,True,0,False,8,137,True,True,active,7,0,137,2020-08-05 02:13:35,2020
123,0,2020-08-05 01:24:17+00:00,True,0,False,5,138,True,True,active,9,1,138,2020-08-05 02:13:35,2020
124,0,2020-08-05 01:02:55+00:00,True,0,False,9,139,True,True,active,10,0,139,2020-08-05 02:13:35,2020
125,0,2020-08-05 01:30:09+00:00,True,0,False,1,140,True,True,active,16,0,140,2020-08-05 02:13:35,2020
126,0,2020-08-05 02:13:30+00:00,True,0,False,10,141,True,True,active,4,1,141,2020-08-05 02:13:35,2020
127,0,2020-08-04 23:38:23+00:00,True,0,False,11,142,True,True,active,10,2,142,2020-08-05 02:13:35,2020
128,0,2020-08-05 01:48:50+00:00,True,0,False,11,143,True,True,active,12,0,143,2020-08-05 02:13:35,2020
129,0,2020-08-04 20:39:57+00:00,True,0,False,18,144,True,True,active,1,0,144,2020-08-05 02:13:35,2020
130,0,2020-08-05 01:02:52+00:00,True,0,False,1,145,True,True,active,18,0,145,2020-08-05 02:13:35,2020
131,0,2020-08-05 01:13:12+00:00,True,0,False,8,146,True,True,active,9,2,146,2020-08-05 02:13:35,2020
132,0,2020-08-05 00:25:54+00:00,True,0,True,13,149,True,True,active,5,0,149,2020-08-05 02:13:35,2020
133,0,2020-08-05 00:47:33+00:00,True,0,False,16,150,True,True,active,3,0,150,2020-08-05 02:13:35,2020
134,0,2020-08-05 01:51:35+00:00,True,0,False,14,151,True,True,active,5,0,151,2020-08-05 02:13:35,2020
135,0,2020-08-05 00:47:51+00:00,True,0,True,3,152,True,True,active,12,0,152,2020-08-05 02:13:35,2020
136,0,2020-08-05 00:04:32+00:00,True,0,False,10,156,True,True,active,5,0,156,2020-08-05 02:13:35,2020
137,0,2020-08-05 02:07:51+00:00,True,0,False,8,157,True,True,active,5,2,157,2020-08-05 02:13:35,2020
138,0,2020-08-05 00:25:44+00:00,True,0,False,8,159,True,True,active,6,1,159,2020-08-05 02:13:35,2020
139,0,2020-08-05 00:38:43+00:00,True,0,True,14,160,True,True,active,0,0,160,2020-08-05 02:13:35,2020
140,0,2020-08-05 02:10:23+00:00,True,0,True,8,161,True,True,active,15,0,161,2020-08-05 02:13:35,2020
