,station_id,is_renting,is_returning,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,num_docks_available,last_reported,legacy_id,num_docks_disabled,station_status,is_installed,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
244,353,True,True,True,0,0,7,2020-08-21 13:30:07+00:00,353,0,active,True,8,2020-08-21 23:20:50,2020
245,354,True,True,False,0,0,9,2020-08-21 23:05:47+00:00,354,0,active,True,6,2020-08-21 23:20:50,2020
246,355,True,True,False,0,0,9,2020-08-21 22:45:03+00:00,355,0,active,True,8,2020-08-21 23:20:50,2020
247,356,True,True,False,0,0,11,2020-08-21 23:16:39+00:00,356,0,active,True,12,2020-08-21 23:20:50,2020
248,357,True,True,False,0,0,1,2020-08-21 22:55:28+00:00,357,0,active,True,14,2020-08-21 23:20:50,2020
249,358,True,True,False,0,0,9,2020-08-21 22:25:17+00:00,358,0,active,True,10,2020-08-21 23:20:50,2020
250,359,True,True,False,0,0,14,2020-08-21 22:57:09+00:00,359,0,active,True,1,2020-08-21 23:20:50,2020
251,360,True,True,False,0,0,14,2020-08-21 23:12:27+00:00,360,0,active,True,1,2020-08-21 23:20:50,2020
252,361,True,True,False,0,1,12,2020-08-21 23:19:57+00:00,361,0,active,True,6,2020-08-21 23:20:50,2020
253,362,True,True,False,0,0,15,2020-08-21 23:04:21+00:00,362,0,active,True,4,2020-08-21 23:20:50,2020
254,363,True,True,False,0,0,8,2020-08-21 23:20:21+00:00,363,0,active,True,11,2020-08-21 23:20:50,2020
255,364,True,True,False,0,1,17,2020-08-21 23:13:54+00:00,364,0,active,True,1,2020-08-21 23:20:50,2020
256,365,True,True,False,0,0,12,2020-08-21 22:36:31+00:00,365,0,active,True,7,2020-08-21 23:20:50,2020
257,366,True,True,False,0,0,0,1970-01-02 00:00:00+00:00,366,0,out_of_service,False,0,2020-08-21 23:20:50,1970
258,367,True,True,False,0,1,1,2020-08-21 23:18:33+00:00,367,0,active,True,17,2020-08-21 23:20:50,2020
259,368,True,True,False,0,0,13,2020-08-21 18:01:46+00:00,368,0,active,True,2,2020-08-21 23:20:50,2020
260,369,True,True,False,0,0,2,2020-08-21 23:04:57+00:00,369,0,active,True,13,2020-08-21 23:20:50,2020
261,370,True,True,False,0,0,10,2020-08-21 23:20:40+00:00,370,0,active,True,9,2020-08-21 23:20:50,2020
262,371,True,True,False,0,0,15,2020-08-21 22:40:38+00:00,371,0,active,True,4,2020-08-21 23:20:50,2020
263,372,True,True,False,0,0,8,2020-08-21 23:09:22+00:00,372,0,active,True,11,2020-08-21 23:20:50,2020
264,373,True,True,False,0,0,5,2020-08-21 15:23:46+00:00,373,0,active,True,10,2020-08-21 23:20:50,2020
265,374,True,True,False,0,1,11,2020-08-21 23:14:28+00:00,374,0,active,True,7,2020-08-21 23:20:50,2020
266,376,True,True,True,0,0,9,2020-08-21 22:52:47+00:00,376,0,active,True,6,2020-08-21 23:20:50,2020
267,377,True,True,False,0,0,13,2020-08-21 22:42:39+00:00,377,0,active,True,6,2020-08-21 23:20:50,2020
268,378,True,True,False,0,0,10,2020-08-21 23:14:41+00:00,378,0,active,True,9,2020-08-21 23:20:50,2020
269,379,True,True,False,0,0,0,2020-08-21 22:57:49+00:00,379,0,active,True,15,2020-08-21 23:20:50,2020
270,380,True,True,False,0,0,12,2020-08-21 23:18:33+00:00,380,0,active,True,6,2020-08-21 23:20:50,2020
271,381,True,True,False,0,0,12,2020-08-21 23:12:08+00:00,381,0,active,True,7,2020-08-21 23:20:50,2020
272,384,True,True,True,0,0,3,2020-08-21 23:12:54+00:00,384,0,active,True,16,2020-08-21 23:20:50,2020
273,385,True,True,False,0,0,14,2020-08-21 22:05:59+00:00,385,1,active,True,0,2020-08-21 23:20:50,2020
274,386,True,True,False,0,0,16,2020-08-21 23:19:52+00:00,386,0,active,True,3,2020-08-21 23:20:50,2020
275,387,True,True,False,0,0,7,2020-08-21 19:10:25+00:00,387,0,active,True,8,2020-08-21 23:20:50,2020
276,388,True,True,False,0,0,1,2020-08-21 22:02:33+00:00,388,0,active,True,10,2020-08-21 23:20:50,2020
277,389,True,True,False,0,0,8,2020-08-21 18:44:35+00:00,389,0,active,True,6,2020-08-21 23:20:50,2020
278,390,True,True,False,0,0,6,2020-08-21 17:53:00+00:00,390,0,active,True,9,2020-08-21 23:20:50,2020
279,391,True,True,False,0,0,4,2020-08-21 22:51:56+00:00,391,0,active,True,11,2020-08-21 23:20:50,2020
280,392,True,True,False,0,0,11,2020-08-21 21:41:34+00:00,392,0,active,True,4,2020-08-21 23:20:50,2020
281,393,True,True,False,0,0,6,2020-08-21 22:13:33+00:00,393,0,active,True,9,2020-08-21 23:20:50,2020
282,394,True,True,False,0,0,14,2020-08-20 09:00:38+00:00,394,0,active,True,0,2020-08-21 23:20:50,2020
283,395,True,True,False,0,0,4,2020-08-21 23:00:45+00:00,395,0,active,True,11,2020-08-21 23:20:50,2020
284,396,True,True,False,0,0,2,2020-08-21 16:20:39+00:00,396,0,active,True,13,2020-08-21 23:20:50,2020
285,397,True,True,False,0,0,5,2020-08-21 14:41:02+00:00,397,0,active,True,10,2020-08-21 23:20:50,2020
286,398,True,True,False,0,0,11,2020-08-21 22:58:23+00:00,398,0,active,True,8,2020-08-21 23:20:50,2020
287,399,True,True,False,0,0,4,2020-08-21 22:29:54+00:00,399,0,active,True,11,2020-08-21 23:20:50,2020
288,400,True,True,False,0,0,7,2020-08-21 22:28:30+00:00,400,0,active,True,20,2020-08-21 23:20:50,2020
289,401,True,True,False,0,0,2,2020-08-21 22:40:02+00:00,401,0,active,True,13,2020-08-21 23:20:50,2020
290,402,True,True,False,0,1,8,2020-08-21 22:42:15+00:00,402,0,active,True,6,2020-08-21 23:20:50,2020
291,403,True,True,False,0,1,10,2020-08-21 23:18:02+00:00,403,0,active,True,4,2020-08-21 23:20:50,2020
292,404,True,True,False,0,0,11,2020-08-21 23:02:10+00:00,404,0,active,True,5,2020-08-21 23:20:50,2020
293,405,True,True,False,0,0,1,2020-08-21 23:11:37+00:00,405,0,active,True,18,2020-08-21 23:20:50,2020
294,406,True,True,False,0,0,12,2020-08-21 23:08:38+00:00,406,0,active,True,7,2020-08-21 23:20:50,2020
295,407,True,True,False,0,1,16,2020-08-21 22:42:27+00:00,407,0,active,True,2,2020-08-21 23:20:50,2020
296,408,True,True,False,0,0,8,2020-08-21 23:04:30+00:00,408,0,active,True,7,2020-08-21 23:20:50,2020
297,409,True,True,False,0,1,17,2020-08-21 23:14:33+00:00,409,0,active,True,1,2020-08-21 23:20:50,2020
298,410,True,True,False,0,0,17,2020-08-21 23:08:31+00:00,410,0,active,True,2,2020-08-21 23:20:50,2020
299,411,True,True,False,0,0,11,2020-08-21 22:01:22+00:00,411,0,active,True,4,2020-08-21 23:20:50,2020
300,412,True,True,False,0,0,7,2020-08-21 23:12:20+00:00,412,0,active,True,12,2020-08-21 23:20:50,2020
301,413,True,True,False,0,1,2,2020-08-21 23:13:25+00:00,413,0,active,True,16,2020-08-21 23:20:50,2020
302,414,True,True,False,0,0,19,2020-08-21 22:20:59+00:00,414,0,active,True,4,2020-08-21 23:20:50,2020
303,415,True,True,False,0,0,4,2020-08-21 22:58:41+00:00,415,0,active,True,15,2020-08-21 23:20:50,2020
304,416,True,True,False,0,2,7,2020-08-21 23:08:31+00:00,416,0,active,True,6,2020-08-21 23:20:50,2020
305,417,True,True,False,0,0,14,2020-08-21 23:09:18+00:00,417,0,active,True,5,2020-08-21 23:20:50,2020
306,419,True,True,False,0,0,3,2020-08-21 23:17:38+00:00,419,0,active,True,12,2020-08-21 23:20:50,2020
307,420,False,False,False,0,0,0,1970-01-02 00:00:00+00:00,420,0,out_of_service,False,0,2020-08-21 23:20:50,1970
308,421,True,True,False,0,0,11,2020-08-21 20:02:09+00:00,421,0,active,True,8,2020-08-21 23:20:50,2020
309,422,True,True,False,0,0,10,2020-08-21 08:57:39+00:00,422,0,active,True,5,2020-08-21 23:20:50,2020
310,423,True,True,False,0,0,9,2020-08-21 22:57:05+00:00,423,0,active,True,10,2020-08-21 23:20:50,2020
311,424,True,True,False,0,0,13,2020-08-21 22:21:47+00:00,424,0,active,True,6,2020-08-21 23:20:50,2020
312,425,True,True,False,0,0,16,2020-08-21 22:36:22+00:00,425,0,active,True,0,2020-08-21 23:20:50,2020
313,426,True,True,False,0,0,11,2020-08-21 23:12:56+00:00,426,0,active,True,16,2020-08-21 23:20:50,2020
314,427,True,True,False,0,0,19,2020-08-20 16:52:50+00:00,427,0,active,True,0,2020-08-21 23:20:50,2020
315,428,True,True,False,0,0,18,2020-08-21 22:15:07+00:00,428,0,active,True,1,2020-08-21 23:20:50,2020
316,430,True,True,False,0,0,4,2020-08-20 23:16:43+00:00,430,0,active,True,15,2020-08-21 23:20:50,2020
317,431,True,True,False,0,0,14,2020-08-21 16:43:22+00:00,431,0,active,True,1,2020-08-21 23:20:50,2020
318,432,True,True,False,0,0,11,2020-08-21 22:04:36+00:00,432,0,active,True,8,2020-08-21 23:20:50,2020
319,433,True,True,False,0,0,14,2020-08-21 17:40:20+00:00,433,0,active,True,5,2020-08-21 23:20:50,2020
320,434,True,True,False,0,0,17,2020-08-21 22:31:53+00:00,434,0,active,True,2,2020-08-21 23:20:50,2020
321,435,True,True,False,0,0,7,2020-08-21 17:31:11+00:00,435,0,active,True,8,2020-08-21 23:20:50,2020
322,436,True,True,False,0,0,8,2020-08-21 23:08:55+00:00,436,0,active,True,7,2020-08-21 23:20:50,2020
323,437,True,True,False,0,0,19,2020-08-21 22:30:42+00:00,437,0,active,True,0,2020-08-21 23:20:50,2020
324,440,True,True,False,0,0,8,2020-08-21 22:55:57+00:00,440,0,active,True,9,2020-08-21 23:20:50,2020
325,441,True,True,False,0,0,3,2020-08-21 23:14:24+00:00,441,0,active,True,16,2020-08-21 23:20:50,2020
326,442,True,True,False,0,0,1,2020-08-21 22:49:06+00:00,442,0,active,True,14,2020-08-21 23:20:50,2020
327,443,True,True,False,0,0,17,2020-08-21 22:22:02+00:00,443,0,active,True,2,2020-08-21 23:20:50,2020
328,445,True,True,False,0,0,2,2020-08-21 23:17:26+00:00,445,0,active,True,17,2020-08-21 23:20:50,2020
329,446,True,True,False,0,0,9,2020-08-21 22:51:35+00:00,446,0,active,True,3,2020-08-21 23:20:50,2020
330,447,True,True,False,0,0,18,2020-08-21 20:33:12+00:00,447,0,active,True,1,2020-08-21 23:20:50,2020
331,448,True,True,False,0,0,6,2020-08-21 07:50:58+00:00,448,0,active,True,5,2020-08-21 23:20:50,2020
332,449,True,True,False,0,0,0,1970-01-02 00:00:00+00:00,449,0,out_of_service,False,0,2020-08-21 23:20:50,1970
333,450,True,True,False,0,0,14,2020-08-21 23:04:39+00:00,450,0,active,True,1,2020-08-21 23:20:50,2020
334,451,True,True,False,0,0,13,2020-08-21 22:56:56+00:00,451,0,active,True,2,2020-08-21 23:20:50,2020
335,452,True,True,False,0,0,14,2020-08-21 23:15:00+00:00,452,0,active,True,1,2020-08-21 23:20:50,2020
336,453,True,True,False,0,2,4,2020-08-21 23:11:33+00:00,453,0,active,True,9,2020-08-21 23:20:50,2020
337,454,True,True,False,0,0,9,2020-08-21 22:48:00+00:00,454,0,active,True,6,2020-08-21 23:20:50,2020
338,455,True,True,False,0,0,7,2020-08-21 22:53:16+00:00,455,0,active,True,5,2020-08-21 23:20:50,2020
339,456,True,True,False,0,0,16,2020-08-21 22:58:38+00:00,456,0,active,True,3,2020-08-21 23:20:50,2020
340,457,True,True,False,0,0,2,2020-08-21 22:39:07+00:00,457,0,active,True,9,2020-08-21 23:20:50,2020
341,458,True,True,False,0,0,3,2020-08-21 22:50:35+00:00,458,0,active,True,8,2020-08-21 23:20:50,2020
342,459,True,True,False,0,1,10,2020-08-21 23:18:14+00:00,459,0,active,True,12,2020-08-21 23:20:50,2020
