,station_id,is_renting,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,last_reported,eightd_active_station_services,num_docks_disabled,is_returning,valet,legacy_id,is_installed,num_bikes_available,num_docks_available,station_status,timestamp_of_data_read_request,year_station_last_reported
0,296,True,0,0,False,2020-08-02 01:22:20+00:00,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'off_dock_count': 0, 'active': True, 'dock_blocked_count': 0, 'valet_revision': 3, 'region': 'BOS'}",296,True,5,18,active,2020-08-02 03:07:20,2020
1,3,True,0,0,True,2020-08-02 02:24:15+00:00,,0,True,,3,True,0,15,active,2020-08-02 03:07:20,2020
2,4,True,0,0,False,2020-08-02 02:47:29+00:00,,0,True,,4,True,3,16,active,2020-08-02 03:07:20,2020
3,5,True,0,0,False,2020-08-02 02:44:47+00:00,,0,True,,5,True,0,15,active,2020-08-02 03:07:20,2020
4,6,True,0,0,False,2020-08-02 02:30:37+00:00,,0,True,,6,True,12,3,active,2020-08-02 03:07:20,2020
5,7,True,0,0,False,2020-08-02 03:04:49+00:00,,0,True,,7,True,10,5,active,2020-08-02 03:07:20,2020
6,8,True,0,3,False,2020-08-02 02:59:41+00:00,,0,True,,8,True,14,2,active,2020-08-02 03:07:20,2020
7,9,True,0,0,False,2020-08-02 02:16:41+00:00,,0,True,,9,True,15,0,active,2020-08-02 03:07:20,2020
8,10,True,0,1,False,2020-08-02 02:55:33+00:00,,0,True,,10,True,2,8,active,2020-08-02 03:07:20,2020
9,11,True,0,1,False,2020-08-02 02:58:49+00:00,,0,True,,11,True,4,10,active,2020-08-02 03:07:20,2020
10,12,True,0,0,True,2020-08-02 02:31:34+00:00,,0,True,,12,True,0,18,active,2020-08-02 03:07:20,2020
11,13,True,0,0,False,2020-08-02 02:57:00+00:00,,0,True,,13,True,10,9,active,2020-08-02 03:07:20,2020
12,14,True,0,1,False,2020-08-02 02:59:01+00:00,,0,True,,14,True,2,22,active,2020-08-02 03:07:20,2020
13,15,True,0,1,False,2020-08-02 03:03:29+00:00,,0,True,,15,True,5,9,active,2020-08-02 03:07:20,2020
14,16,True,0,1,True,2020-08-02 03:03:05+00:00,,0,True,,16,True,16,2,active,2020-08-02 03:07:20,2020
15,17,True,0,0,False,2020-08-02 02:40:29+00:00,,0,True,,17,True,7,8,active,2020-08-02 03:07:20,2020
16,19,True,0,0,False,2020-08-02 02:47:20+00:00,,0,True,,19,True,7,8,active,2020-08-02 03:07:20,2020
17,20,True,0,0,True,2020-08-02 02:56:17+00:00,,0,True,,20,True,8,15,active,2020-08-02 03:07:20,2020
18,21,True,0,1,True,2020-08-02 03:02:12+00:00,,0,True,,21,True,10,7,active,2020-08-02 03:07:20,2020
19,22,True,0,2,True,2020-08-02 02:49:09+00:00,,0,True,,22,True,5,40,active,2020-08-02 03:07:20,2020
20,23,True,0,1,True,2020-08-02 02:10:58+00:00,,0,True,,23,True,7,13,active,2020-08-02 03:07:20,2020
21,24,True,0,0,False,2020-08-02 02:46:18+00:00,,0,True,,24,True,0,19,active,2020-08-02 03:07:20,2020
22,25,True,0,1,False,2020-08-02 01:49:30+00:00,,0,True,,25,True,1,13,active,2020-08-02 03:07:20,2020
23,26,True,0,0,False,2020-08-02 01:53:16+00:00,,0,True,,26,True,0,15,active,2020-08-02 03:07:20,2020
24,27,True,0,2,False,2020-08-02 03:03:04+00:00,,0,True,,27,True,15,6,active,2020-08-02 03:07:20,2020
25,29,True,0,0,False,2020-08-02 01:20:41+00:00,,0,True,,29,True,7,8,active,2020-08-02 03:07:20,2020
26,30,True,0,3,False,2020-08-02 03:04:19+00:00,,0,True,,30,True,6,6,active,2020-08-02 03:07:20,2020
27,31,True,0,0,True,2020-08-02 02:30:26+00:00,,0,True,,31,True,17,2,active,2020-08-02 03:07:20,2020
28,32,True,0,3,False,2020-08-02 02:53:48+00:00,,0,True,,32,True,10,2,active,2020-08-02 03:07:20,2020
29,33,True,0,1,False,2020-08-02 02:06:13+00:00,,0,True,,33,True,13,13,active,2020-08-02 03:07:20,2020
30,35,True,0,0,False,2020-08-02 02:44:41+00:00,,0,True,,35,True,5,18,active,2020-08-02 03:07:20,2020
31,36,True,0,0,True,2020-08-02 03:06:29+00:00,,0,True,,36,True,9,24,active,2020-08-02 03:07:20,2020
32,37,True,0,0,True,2020-08-02 01:29:27+00:00,,0,True,,37,True,4,11,active,2020-08-02 03:07:20,2020
33,39,True,0,0,False,2020-08-02 03:03:47+00:00,,0,True,,39,True,17,6,active,2020-08-02 03:07:20,2020
34,40,True,0,0,False,2020-08-02 02:24:40+00:00,,0,True,,40,True,7,12,active,2020-08-02 03:07:20,2020
35,41,True,0,5,True,2020-08-02 03:00:56+00:00,,0,True,,41,True,13,9,active,2020-08-02 03:07:20,2020
36,42,True,0,0,False,2020-08-02 03:07:12+00:00,,0,True,,42,True,4,19,active,2020-08-02 03:07:20,2020
37,43,True,0,4,True,2020-08-02 00:59:12+00:00,,0,True,,43,True,0,11,active,2020-08-02 03:07:20,2020
38,44,True,0,0,False,2020-08-02 00:38:00+00:00,,0,True,,44,True,13,10,active,2020-08-02 03:07:20,2020
39,46,True,0,1,False,2020-08-02 03:02:47+00:00,,0,True,,46,True,10,8,active,2020-08-02 03:07:20,2020
40,47,True,0,0,True,2020-08-02 03:06:00+00:00,,0,True,,47,True,9,10,active,2020-08-02 03:07:20,2020
41,48,True,0,0,False,2020-08-02 02:51:11+00:00,,0,True,,48,True,5,14,active,2020-08-02 03:07:20,2020
42,49,True,0,0,False,2020-08-02 02:27:07+00:00,,0,True,,49,True,5,13,active,2020-08-02 03:07:20,2020
43,50,True,0,0,False,2020-08-02 02:52:13+00:00,,0,True,,50,True,1,14,active,2020-08-02 03:07:20,2020
44,51,True,0,0,False,2020-08-02 02:50:28+00:00,,0,True,,51,True,9,6,active,2020-08-02 03:07:20,2020
45,52,True,0,1,True,2020-08-02 03:02:34+00:00,,0,True,,52,True,5,17,active,2020-08-02 03:07:20,2020
46,53,True,0,1,False,2020-08-02 03:00:32+00:00,,0,True,,53,True,7,11,active,2020-08-02 03:07:20,2020
47,54,True,0,1,False,2020-08-02 03:01:14+00:00,,0,True,,54,True,10,4,active,2020-08-02 03:07:20,2020
48,55,True,0,0,False,2020-08-02 03:01:00+00:00,,0,True,,55,True,8,7,active,2020-08-02 03:07:20,2020
49,56,True,0,0,True,2020-08-02 02:12:57+00:00,,0,True,,56,True,12,6,active,2020-08-02 03:07:20,2020
50,57,True,0,0,True,2020-08-02 03:02:50+00:00,,0,True,,57,True,1,13,active,2020-08-02 03:07:20,2020
51,58,True,0,0,True,2020-08-02 02:47:37+00:00,,0,True,,58,True,4,15,active,2020-08-02 03:07:20,2020
52,59,True,0,0,True,2020-08-02 02:54:08+00:00,,0,True,,59,True,11,8,active,2020-08-02 03:07:20,2020
53,60,True,0,2,False,2020-08-02 03:06:11+00:00,,0,True,,60,True,4,13,active,2020-08-02 03:07:20,2020
54,61,True,0,0,False,2020-08-02 02:44:42+00:00,,0,True,,61,True,0,19,active,2020-08-02 03:07:20,2020
55,63,True,0,0,False,2020-08-01 21:29:37+00:00,,0,True,,63,True,1,14,active,2020-08-02 03:07:20,2020
56,64,True,0,2,False,2020-08-02 03:00:10+00:00,,0,True,,64,True,17,0,active,2020-08-02 03:07:20,2020
57,65,True,0,0,False,2020-08-01 20:25:07+00:00,,0,True,,65,True,23,0,active,2020-08-02 03:07:20,2020
58,66,True,0,1,False,2020-08-02 03:03:49+00:00,,0,True,,66,True,6,8,active,2020-08-02 03:07:20,2020
59,67,True,0,2,True,2020-08-02 02:56:03+00:00,,0,True,,67,True,1,24,active,2020-08-02 03:07:20,2020
60,68,True,0,0,True,2020-08-02 03:07:02+00:00,,0,True,,68,True,7,12,active,2020-08-02 03:07:20,2020
61,69,True,0,1,True,2020-08-02 03:05:25+00:00,,0,True,,69,True,6,12,active,2020-08-02 03:07:20,2020
62,70,True,0,1,False,2020-08-02 02:57:12+00:00,,0,True,,70,True,3,19,active,2020-08-02 03:07:20,2020
63,71,True,0,2,False,2020-08-02 01:48:58+00:00,,0,True,,71,True,16,5,active,2020-08-02 03:07:20,2020
64,72,True,0,0,False,2020-08-02 00:18:03+00:00,,0,True,,72,True,0,23,active,2020-08-02 03:07:20,2020
65,73,True,0,0,False,2020-08-02 03:01:48+00:00,,0,True,,73,True,8,7,active,2020-08-02 03:07:20,2020
