,station_id,is_renting,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,last_reported,num_docks_disabled,is_returning,legacy_id,is_installed,num_bikes_available,num_docks_available,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
49,57,True,0,0,True,2020-08-01 16:55:22+00:00,0,True,57,True,0,14,active,,,2020-08-01 17:24:50,2020
50,58,True,0,0,True,2020-08-01 17:23:21+00:00,0,True,58,True,7,12,active,,,2020-08-01 17:24:50,2020
51,59,True,0,0,True,2020-08-01 16:52:00+00:00,0,True,59,True,8,11,active,,,2020-08-01 17:24:50,2020
52,60,True,0,2,False,2020-08-01 17:22:39+00:00,0,True,60,True,1,16,active,,,2020-08-01 17:24:50,2020
53,61,True,0,0,False,2020-08-01 17:21:33+00:00,0,True,61,True,5,14,active,,,2020-08-01 17:24:50,2020
54,63,True,0,0,False,2020-08-01 15:06:39+00:00,0,True,63,True,0,15,active,,,2020-08-01 17:24:50,2020
55,64,True,0,1,False,2020-08-01 16:49:39+00:00,0,True,64,True,8,10,active,,,2020-08-01 17:24:50,2020
56,65,True,0,0,False,2020-08-01 16:26:34+00:00,0,True,65,True,22,1,active,,,2020-08-01 17:24:50,2020
57,66,True,0,1,False,2020-08-01 17:20:33+00:00,0,True,66,True,4,10,active,,,2020-08-01 17:24:50,2020
58,67,True,0,2,True,2020-08-01 17:23:54+00:00,0,True,67,True,21,4,active,,,2020-08-01 17:24:50,2020
59,68,True,0,0,True,2020-08-01 17:24:24+00:00,0,True,68,True,7,12,active,,,2020-08-01 17:24:50,2020
60,69,True,0,0,True,2020-08-01 17:18:55+00:00,0,True,69,True,5,14,active,,,2020-08-01 17:24:50,2020
61,70,True,0,2,False,2020-08-01 17:14:11+00:00,0,True,70,True,6,15,active,,,2020-08-01 17:24:50,2020
62,71,True,0,2,False,2020-08-01 17:13:32+00:00,0,True,71,True,12,9,active,,,2020-08-01 17:24:50,2020
63,72,True,0,0,False,2020-08-01 17:17:20+00:00,0,True,72,True,6,17,active,,,2020-08-01 17:24:50,2020
64,73,True,0,1,False,2020-08-01 17:16:51+00:00,0,True,73,True,12,2,active,,,2020-08-01 17:24:50,2020
65,74,True,0,2,True,2020-08-01 17:22:12+00:00,0,True,74,True,17,0,active,,,2020-08-01 17:24:50,2020
66,75,True,0,0,False,2020-08-01 16:55:21+00:00,0,True,75,True,9,6,active,,,2020-08-01 17:24:50,2020
67,76,True,0,1,False,2020-08-01 17:17:01+00:00,0,True,76,True,3,13,active,,,2020-08-01 17:24:50,2020
68,77,True,0,1,False,2020-08-01 17:21:14+00:00,0,True,77,True,0,14,active,,,2020-08-01 17:24:50,2020
69,78,True,0,1,False,2020-08-01 17:21:08+00:00,0,True,78,True,16,2,active,,,2020-08-01 17:24:50,2020
70,79,True,0,0,False,2020-08-01 16:59:13+00:00,0,True,79,True,5,14,active,,,2020-08-01 17:24:50,2020
71,80,True,0,1,False,2020-08-01 17:15:24+00:00,0,True,80,True,17,17,active,,,2020-08-01 17:24:50,2020
72,81,True,0,0,False,2020-08-01 17:10:12+00:00,0,True,81,True,10,9,active,,,2020-08-01 17:24:50,2020
73,82,True,0,0,False,2020-08-01 17:18:50+00:00,0,True,82,True,4,11,active,,,2020-08-01 17:24:50,2020
74,84,True,0,0,False,2020-08-01 17:20:53+00:00,0,True,84,True,4,11,active,,,2020-08-01 17:24:50,2020
75,85,True,0,0,False,2020-08-01 17:12:02+00:00,0,True,85,True,4,15,active,,,2020-08-01 17:24:50,2020
76,86,True,0,0,False,2020-08-01 17:21:44+00:00,0,True,86,True,10,9,active,,,2020-08-01 17:24:50,2020
77,87,True,0,1,False,2020-08-01 16:53:13+00:00,0,True,87,True,6,8,active,,,2020-08-01 17:24:50,2020
78,89,True,0,0,False,2020-08-01 17:21:09+00:00,0,True,89,True,9,10,active,,,2020-08-01 17:24:50,2020
79,90,True,0,0,False,2020-08-01 17:20:44+00:00,0,True,90,True,6,13,active,,,2020-08-01 17:24:50,2020
80,91,True,0,2,False,2020-08-01 17:12:46+00:00,0,True,91,True,5,12,active,,,2020-08-01 17:24:50,2020
81,92,True,0,0,False,2020-08-01 16:11:13+00:00,0,True,92,True,12,7,active,,,2020-08-01 17:24:50,2020
82,93,True,0,3,False,2020-08-01 16:40:32+00:00,0,True,93,True,7,5,active,,,2020-08-01 17:24:50,2020
83,94,True,0,0,False,2020-08-01 17:20:14+00:00,0,True,94,True,10,1,active,,,2020-08-01 17:24:50,2020
84,95,True,0,0,False,2020-08-01 17:18:39+00:00,0,True,95,True,1,14,active,,,2020-08-01 17:24:50,2020
85,96,True,0,0,False,2020-08-01 17:22:50+00:00,0,True,96,True,6,13,active,,,2020-08-01 17:24:50,2020
86,97,True,0,0,False,2020-08-01 17:22:57+00:00,0,True,97,True,3,16,active,,,2020-08-01 17:24:50,2020
87,98,True,0,1,False,2020-08-01 17:12:06+00:00,0,True,98,True,8,13,active,,,2020-08-01 17:24:50,2020
88,99,True,0,1,False,2020-08-01 17:12:15+00:00,0,True,99,True,5,9,active,,,2020-08-01 17:24:50,2020
89,100,True,0,1,True,2020-08-01 17:24:04+00:00,0,True,100,True,4,20,active,,,2020-08-01 17:24:50,2020
90,101,True,0,0,False,2020-08-01 16:40:06+00:00,0,True,101,True,4,11,active,,,2020-08-01 17:24:50,2020
91,102,True,0,0,False,2020-08-01 17:22:37+00:00,0,True,102,True,14,1,active,,,2020-08-01 17:24:50,2020
92,103,True,0,1,False,2020-08-01 17:15:22+00:00,0,True,103,True,6,8,active,,,2020-08-01 17:24:50,2020
93,104,True,0,0,False,2020-08-01 17:19:01+00:00,0,True,104,True,17,2,active,,,2020-08-01 17:24:50,2020
94,105,True,0,0,False,2020-08-01 17:22:51+00:00,0,True,105,True,15,4,active,,,2020-08-01 17:24:50,2020
95,106,True,0,1,False,2020-08-01 17:24:27+00:00,0,True,106,True,3,11,active,,,2020-08-01 17:24:50,2020
96,107,True,0,0,False,2020-08-01 17:17:35+00:00,0,True,107,True,15,4,active,,,2020-08-01 17:24:50,2020
97,108,True,0,1,False,2020-08-01 17:07:56+00:00,0,True,108,True,15,1,active,,,2020-08-01 17:24:50,2020
98,109,True,0,2,False,2020-08-01 13:14:25+00:00,0,True,109,True,28,5,active,,,2020-08-01 17:24:50,2020
99,110,True,0,1,False,2020-08-01 17:17:45+00:00,0,True,110,True,13,1,active,,,2020-08-01 17:24:50,2020
100,111,True,0,0,False,2020-08-01 16:54:37+00:00,0,True,111,True,1,14,active,,,2020-08-01 17:24:50,2020
101,112,True,0,0,False,2020-08-01 17:13:26+00:00,0,True,112,True,9,6,active,,,2020-08-01 17:24:50,2020
102,113,True,0,2,False,2020-08-01 16:25:25+00:00,0,True,113,True,8,5,active,,,2020-08-01 17:24:50,2020
103,114,True,0,0,False,2020-08-01 16:36:46+00:00,0,True,114,True,0,15,active,,,2020-08-01 17:24:50,2020
104,115,True,0,0,False,2020-08-01 17:17:18+00:00,0,True,115,True,16,3,active,,,2020-08-01 17:24:50,2020
105,116,True,0,0,False,2020-08-01 17:17:25+00:00,0,True,116,True,2,21,active,,,2020-08-01 17:24:50,2020
106,117,True,0,0,False,2020-08-01 17:01:01+00:00,0,True,117,True,3,16,active,,,2020-08-01 17:24:50,2020
107,118,True,0,1,False,2020-08-01 16:50:46+00:00,0,True,118,True,13,5,active,,,2020-08-01 17:24:50,2020
108,119,True,0,1,False,2020-08-01 17:11:21+00:00,0,True,119,True,14,0,active,,,2020-08-01 17:24:50,2020
109,120,True,0,1,False,2020-08-01 17:19:31+00:00,0,True,120,True,1,13,active,,,2020-08-01 17:24:50,2020
110,121,True,0,2,False,2020-08-01 17:15:58+00:00,0,True,121,True,12,3,active,,,2020-08-01 17:24:50,2020
111,122,True,0,0,False,2020-08-01 17:20:57+00:00,0,True,122,True,5,10,active,,,2020-08-01 17:24:50,2020
112,124,True,0,0,False,2020-08-01 17:18:11+00:00,0,True,124,True,6,9,active,,,2020-08-01 17:24:50,2020
113,125,True,0,0,False,2020-08-01 17:05:41+00:00,0,True,125,True,0,15,active,,,2020-08-01 17:24:50,2020
114,126,True,0,2,False,2020-08-01 17:22:43+00:00,0,True,126,True,9,4,active,,,2020-08-01 17:24:50,2020
115,128,True,0,0,False,2020-08-01 17:12:25+00:00,0,True,128,True,9,10,active,,,2020-08-01 17:24:50,2020
116,129,True,0,0,False,2020-08-01 16:55:51+00:00,0,True,129,True,10,9,active,,,2020-08-01 17:24:50,2020
117,130,True,0,0,False,2020-08-01 14:59:56+00:00,0,True,130,True,11,4,active,,,2020-08-01 17:24:50,2020
118,131,True,0,6,False,2020-08-01 17:24:35+00:00,0,True,131,True,6,6,active,,,2020-08-01 17:24:50,2020
119,133,True,0,0,False,2020-08-01 17:24:26+00:00,0,True,133,True,18,5,active,,,2020-08-01 17:24:50,2020
120,135,True,0,0,False,2020-08-01 16:37:07+00:00,0,True,135,True,4,13,active,,,2020-08-01 17:24:50,2020
121,136,True,0,0,False,2020-08-01 17:13:23+00:00,0,True,136,True,16,3,active,,,2020-08-01 17:24:50,2020
122,137,True,0,0,False,2020-08-01 16:47:23+00:00,0,True,137,True,7,8,active,,,2020-08-01 17:24:50,2020
123,138,True,0,0,False,2020-08-01 17:10:18+00:00,0,True,138,True,15,0,active,,,2020-08-01 17:24:50,2020
124,139,True,0,0,False,2020-08-01 17:22:53+00:00,0,True,139,True,10,9,active,,,2020-08-01 17:24:50,2020
125,140,True,0,1,False,2020-08-01 16:19:55+00:00,0,True,140,True,6,10,active,,,2020-08-01 17:24:50,2020
126,141,True,0,0,False,2020-08-01 17:20:29+00:00,0,True,141,True,6,9,active,,,2020-08-01 17:24:50,2020
127,142,True,0,0,False,2020-08-01 17:13:29+00:00,0,True,142,True,15,8,active,,,2020-08-01 17:24:50,2020
128,143,True,0,0,False,2020-08-01 17:00:40+00:00,0,True,143,True,3,20,active,,,2020-08-01 17:24:50,2020
129,144,True,0,0,False,2020-08-01 15:33:18+00:00,0,True,144,True,0,19,active,,,2020-08-01 17:24:50,2020
130,145,True,0,0,False,2020-08-01 17:11:25+00:00,0,True,145,True,14,5,active,,,2020-08-01 17:24:50,2020
131,146,True,0,0,False,2020-08-01 17:16:34+00:00,0,True,146,True,17,2,active,,,2020-08-01 17:24:50,2020
132,149,True,0,0,True,2020-08-01 17:22:04+00:00,0,True,149,True,11,7,active,,,2020-08-01 17:24:50,2020
133,150,True,0,1,False,2020-08-01 16:26:37+00:00,0,True,150,True,14,4,active,,,2020-08-01 17:24:50,2020
134,151,True,0,3,False,2020-08-01 17:13:05+00:00,0,True,151,True,6,10,active,,,2020-08-01 17:24:50,2020
135,152,True,0,0,True,2020-08-01 17:13:20+00:00,0,True,152,True,2,13,active,,,2020-08-01 17:24:50,2020
136,156,True,0,0,False,2020-08-01 16:46:23+00:00,0,True,156,True,3,12,active,,,2020-08-01 17:24:50,2020
137,157,True,0,1,False,2020-08-01 17:04:07+00:00,0,True,157,True,14,0,active,,,2020-08-01 17:24:50,2020
138,159,True,0,1,False,2020-08-01 17:18:31+00:00,0,True,159,True,3,11,active,,,2020-08-01 17:24:50,2020
139,160,True,0,0,True,2020-08-01 17:12:44+00:00,0,True,160,True,12,2,active,,,2020-08-01 17:24:50,2020
140,161,True,0,0,True,2020-08-01 17:13:12+00:00,0,True,161,True,9,14,active,,,2020-08-01 17:24:50,2020
141,162,True,0,0,False,2020-08-01 17:07:25+00:00,0,True,162,True,3,12,active,,,2020-08-01 17:24:50,2020
142,163,True,0,0,True,2020-08-01 17:24:32+00:00,0,True,163,True,17,2,active,,,2020-08-01 17:24:50,2020
143,167,True,0,1,False,2020-08-01 17:16:02+00:00,0,True,167,True,4,10,active,,,2020-08-01 17:24:50,2020
144,169,True,0,0,False,2020-08-01 17:22:00+00:00,0,True,169,True,7,12,active,,,2020-08-01 17:24:50,2020
145,170,True,0,0,True,2020-08-01 16:30:50+00:00,0,True,170,True,3,11,active,,,2020-08-01 17:24:50,2020
146,171,True,0,0,True,2020-08-01 16:46:11+00:00,0,True,171,True,10,13,active,,,2020-08-01 17:24:50,2020
147,173,True,0,2,True,2020-08-01 17:02:33+00:00,0,True,173,True,6,6,active,,,2020-08-01 17:24:50,2020
148,174,True,0,0,False,2020-08-01 14:44:43+00:00,0,True,174,True,9,6,active,,,2020-08-01 17:24:50,2020
149,175,True,0,1,True,2020-08-01 17:23:52+00:00,0,True,175,True,0,16,active,,,2020-08-01 17:24:50,2020
150,176,True,0,0,False,2020-08-01 17:16:49+00:00,0,True,176,True,4,11,active,,,2020-08-01 17:24:50,2020
151,177,True,0,0,False,2020-08-01 17:20:25+00:00,0,True,177,True,8,11,active,,,2020-08-01 17:24:50,2020
152,178,True,0,0,False,2020-08-01 17:18:04+00:00,0,True,178,True,5,14,active,,,2020-08-01 17:24:50,2020
153,179,True,0,0,False,2020-08-01 17:01:04+00:00,0,True,179,True,11,14,active,,,2020-08-01 17:24:50,2020
154,180,True,0,0,False,2020-08-01 17:12:25+00:00,0,True,180,True,10,9,active,,,2020-08-01 17:24:50,2020
155,181,True,0,1,False,2020-08-01 16:55:55+00:00,0,True,181,True,9,9,active,,,2020-08-01 17:24:50,2020
156,182,True,0,2,True,2020-08-01 17:06:22+00:00,0,True,182,True,4,13,active,,,2020-08-01 17:24:50,2020
157,183,True,0,2,False,2020-08-01 17:15:12+00:00,0,True,183,True,7,10,active,,,2020-08-01 17:24:50,2020
158,184,True,0,0,False,2020-08-01 17:14:06+00:00,0,True,184,True,3,16,active,,,2020-08-01 17:24:50,2020
159,185,True,0,0,False,2020-08-01 17:15:47+00:00,0,True,185,True,2,13,active,,,2020-08-01 17:24:50,2020
160,186,True,0,0,True,2020-08-01 16:58:21+00:00,0,True,186,True,7,8,active,,,2020-08-01 17:24:50,2020
161,187,True,0,0,False,2020-08-01 17:09:57+00:00,0,True,187,True,8,7,active,,,2020-08-01 17:24:50,2020
162,188,True,0,0,False,2020-08-01 15:31:09+00:00,0,True,188,True,3,12,active,,,2020-08-01 17:24:50,2020
163,189,True,0,0,True,2020-08-01 17:13:28+00:00,0,True,189,True,10,13,active,,,2020-08-01 17:24:50,2020
164,190,True,0,3,True,2020-08-01 17:24:08+00:00,0,True,190,True,27,7,active,,,2020-08-01 17:24:50,2020
165,191,True,0,0,False,2020-08-01 13:23:47+00:00,0,True,191,True,0,15,active,,,2020-08-01 17:24:50,2020
166,192,True,0,2,False,2020-08-01 16:39:31+00:00,0,True,192,True,8,9,active,,,2020-08-01 17:24:50,2020
167,193,True,0,0,True,2020-08-01 17:08:05+00:00,0,True,193,True,3,12,active,,,2020-08-01 17:24:50,2020
168,194,True,0,0,False,2020-08-01 17:09:00+00:00,0,True,194,True,13,6,active,,,2020-08-01 17:24:50,2020
169,195,True,0,0,False,2020-08-01 17:19:52+00:00,0,True,195,True,9,14,active,,,2020-08-01 17:24:50,2020
170,196,True,0,1,True,2020-08-01 16:23:40+00:00,0,True,196,True,0,9,active,,,2020-08-01 17:24:50,2020
171,197,True,0,0,False,2020-08-01 16:13:41+00:00,0,True,197,True,2,13,active,,,2020-08-01 17:24:50,2020
172,199,True,0,2,False,2020-08-01 16:28:06+00:00,0,True,199,True,9,4,active,,,2020-08-01 17:24:50,2020
173,200,True,0,0,False,2020-08-01 17:16:02+00:00,0,True,200,True,17,2,active,,,2020-08-01 17:24:50,2020
174,201,True,0,0,False,2020-08-01 08:17:21+00:00,0,True,201,True,0,15,active,,,2020-08-01 17:24:50,2020
175,202,True,0,0,False,2020-08-01 16:51:30+00:00,0,True,202,True,7,8,active,,,2020-08-01 17:24:50,2020
176,203,True,0,0,False,2020-08-01 16:44:03+00:00,0,True,203,True,6,9,active,,,2020-08-01 17:24:50,2020
177,204,True,0,0,False,2020-08-01 15:49:48+00:00,0,True,204,True,7,8,active,,,2020-08-01 17:24:50,2020
178,205,True,0,0,False,2020-08-01 16:45:50+00:00,0,True,205,True,8,7,active,,,2020-08-01 17:24:50,2020
179,206,True,0,0,False,2020-08-01 17:22:09+00:00,0,True,206,True,7,16,active,,,2020-08-01 17:24:50,2020
180,208,True,0,0,True,2020-08-01 17:08:38+00:00,0,True,208,True,10,5,active,,,2020-08-01 17:24:50,2020
181,209,True,0,1,False,2020-08-01 17:05:25+00:00,0,True,209,True,7,7,active,,,2020-08-01 17:24:50,2020
182,210,True,0,0,False,2020-08-01 16:51:27+00:00,0,True,210,True,0,15,active,,,2020-08-01 17:24:50,2020
183,211,True,0,1,False,2020-08-01 16:45:06+00:00,0,True,211,True,15,3,active,,,2020-08-01 17:24:50,2020
184,212,True,0,0,False,2020-08-01 16:41:56+00:00,0,True,212,True,17,16,active,,,2020-08-01 17:24:50,2020
185,213,True,0,0,True,2020-08-01 16:55:07+00:00,0,True,213,True,3,13,active,,,2020-08-01 17:24:50,2020
186,214,True,0,0,False,2020-08-01 16:59:46+00:00,0,True,214,True,7,8,active,,,2020-08-01 17:24:50,2020
187,215,True,0,0,False,2020-08-01 17:05:15+00:00,0,True,215,True,9,6,active,,,2020-08-01 17:24:50,2020
188,216,True,0,0,False,2020-08-01 08:27:38+00:00,0,True,216,True,16,3,active,,,2020-08-01 17:24:50,2020
189,217,True,0,0,False,2020-08-01 17:19:28+00:00,0,True,217,True,12,7,active,,,2020-08-01 17:24:50,2020
190,218,True,0,0,False,2020-08-01 17:14:37+00:00,0,True,218,True,3,12,active,,,2020-08-01 17:24:50,2020
191,219,True,0,1,False,2020-08-01 12:44:38+00:00,0,True,219,True,8,6,active,,,2020-08-01 17:24:50,2020
192,221,True,0,0,False,2020-08-01 17:10:48+00:00,0,True,221,True,0,19,active,,,2020-08-01 17:24:50,2020
193,222,True,0,0,True,2020-08-01 16:39:16+00:00,0,True,222,True,0,14,active,,,2020-08-01 17:24:50,2020
194,224,True,0,1,False,2020-08-01 17:04:40+00:00,0,True,224,True,8,8,active,,,2020-08-01 17:24:50,2020
195,225,True,0,0,False,2020-08-01 17:22:54+00:00,0,True,225,True,8,11,active,,,2020-08-01 17:24:50,2020
196,226,True,0,1,False,2020-08-01 17:21:09+00:00,0,True,226,True,7,7,active,,,2020-08-01 17:24:50,2020
197,227,True,0,0,False,2020-08-01 17:22:47+00:00,0,True,227,True,16,3,active,,,2020-08-01 17:24:50,2020
198,228,True,0,0,False,2020-08-01 17:23:07+00:00,0,True,228,True,1,18,active,,,2020-08-01 17:24:50,2020
199,232,True,0,0,False,2020-08-01 08:22:58+00:00,0,True,232,True,4,7,active,,,2020-08-01 17:24:50,2020
200,233,True,0,1,False,2020-08-01 17:21:28+00:00,0,True,233,True,2,12,active,,,2020-08-01 17:24:50,2020
201,234,True,0,0,False,2020-08-01 16:21:54+00:00,0,True,234,True,7,8,active,,,2020-08-01 17:24:50,2020
202,235,True,0,0,False,2020-08-01 15:32:21+00:00,0,True,235,True,9,6,active,,,2020-08-01 17:24:50,2020
203,236,True,0,1,False,2020-08-01 17:20:28+00:00,0,True,236,True,5,9,active,,,2020-08-01 17:24:50,2020
204,239,True,0,1,False,2020-08-01 17:08:59+00:00,0,True,239,True,3,11,active,,,2020-08-01 17:24:50,2020
205,255,True,0,0,False,2020-08-01 16:11:33+00:00,0,True,255,True,12,3,active,,,2020-08-01 17:24:50,2020
206,258,True,0,0,False,2020-08-01 08:47:42+00:00,0,True,258,True,14,1,active,,,2020-08-01 17:24:50,2020
207,259,True,0,0,False,2020-08-01 08:48:07+00:00,0,True,259,True,0,15,active,,,2020-08-01 17:24:50,2020
208,260,True,0,0,False,2020-08-01 16:55:00+00:00,0,True,260,True,2,13,active,,,2020-08-01 17:24:50,2020
209,271,True,0,0,False,2020-08-01 17:03:28+00:00,0,True,271,True,2,13,active,,,2020-08-01 17:24:50,2020
210,272,True,0,2,False,2020-08-01 15:16:52+00:00,0,True,272,True,5,12,active,,,2020-08-01 17:24:50,2020
211,273,True,0,0,False,2020-08-01 17:20:28+00:00,0,True,273,True,33,7,active,,,2020-08-01 17:24:50,2020
212,279,True,0,0,False,2020-08-01 16:53:02+00:00,0,True,279,True,7,12,active,,,2020-08-01 17:24:50,2020
213,280,True,0,1,False,2020-08-01 17:02:42+00:00,0,True,280,True,3,15,active,,,2020-08-01 17:24:50,2020
214,282,True,0,4,False,2020-08-01 17:16:50+00:00,0,True,282,True,10,1,active,,,2020-08-01 17:24:50,2020
215,296,True,0,0,False,2020-08-01 17:23:18+00:00,0,True,296,True,17,6,active,[{'id': '74cb9bf6-bb53-4c70-88d2-67998b99628c'}],"{'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'off_dock_count': 23, 'active': True, 'dock_blocked_count': 0, 'valet_revision': 3, 'region': 'BOS'}",2020-08-01 17:24:50,2020
216,318,True,0,0,False,2020-08-01 17:07:15+00:00,0,True,318,True,0,19,active,,,2020-08-01 17:24:50,2020
217,319,True,0,0,False,2020-08-01 16:30:15+00:00,0,True,319,True,7,18,active,,,2020-08-01 17:24:50,2020
218,327,True,0,0,False,2020-08-01 16:47:00+00:00,0,True,327,True,6,9,active,,,2020-08-01 17:24:50,2020
219,328,True,0,0,False,2020-08-01 17:18:03+00:00,0,True,328,True,3,12,active,,,2020-08-01 17:24:50,2020
220,329,True,0,0,False,2020-08-01 16:57:30+00:00,0,True,329,True,15,0,active,,,2020-08-01 17:24:50,2020
221,330,True,0,0,False,2020-08-01 17:12:39+00:00,0,True,330,True,6,9,active,,,2020-08-01 17:24:50,2020
222,331,True,0,2,False,2020-08-01 17:17:42+00:00,0,True,331,True,3,10,active,,,2020-08-01 17:24:50,2020
