,num_bikes_disabled,is_returning,is_renting,num_docks_available,legacy_id,num_docks_disabled,is_installed,station_status,num_bikes_available,last_reported,num_ebikes_available,station_id,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,True,True,12,3,0,True,active,3,2020-07-31 15:48:38+00:00,0,3,True,,,2020-07-31 16:23:30,2020
1,0,True,True,11,4,0,True,active,8,2020-07-31 16:09:20+00:00,0,4,False,,,2020-07-31 16:23:30,2020
2,0,True,True,8,5,0,True,active,7,2020-07-31 16:16:20+00:00,0,5,False,,,2020-07-31 16:23:30,2020
3,0,True,True,8,6,0,True,active,7,2020-07-31 15:57:53+00:00,0,6,False,,,2020-07-31 16:23:30,2020
4,1,True,True,2,7,0,True,active,12,2020-07-31 15:44:12+00:00,0,7,False,,,2020-07-31 16:23:30,2020
5,2,True,True,12,8,0,True,active,5,2020-07-31 16:22:59+00:00,0,8,False,,,2020-07-31 16:23:30,2020
6,0,True,True,2,9,0,True,active,13,2020-07-31 15:40:26+00:00,0,9,False,,,2020-07-31 16:23:30,2020
7,0,True,True,1,10,0,True,active,10,2020-07-31 15:54:31+00:00,0,10,False,,,2020-07-31 16:23:30,2020
8,0,True,True,1,11,0,True,active,14,2020-07-31 16:16:22+00:00,0,11,False,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 75, 'off_dock_capacity': 50, 'off_dock_count': 67, 'dock_blocked_count': 0, 'active': True, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS'}",2020-07-31 16:23:30,2020
9,2,True,True,11,12,0,True,active,5,2020-07-31 16:09:39+00:00,0,12,True,,,2020-07-31 16:23:30,2020
10,0,True,True,7,13,0,True,active,12,2020-07-31 16:19:53+00:00,0,13,False,,,2020-07-31 16:23:30,2020
11,0,True,True,12,14,0,True,active,13,2020-07-31 16:23:13+00:00,0,14,False,,,2020-07-31 16:23:30,2020
12,2,True,True,4,15,0,True,active,9,2020-07-31 16:14:03+00:00,0,15,False,,,2020-07-31 16:23:30,2020
13,2,True,True,17,16,0,True,active,0,2020-07-31 16:16:33+00:00,0,16,True,,,2020-07-31 16:23:30,2020
14,0,True,True,6,17,0,True,active,9,2020-07-31 16:21:10+00:00,0,17,False,,,2020-07-31 16:23:30,2020
15,0,True,True,13,19,0,True,active,2,2020-07-31 16:16:32+00:00,0,19,False,,,2020-07-31 16:23:30,2020
16,0,True,True,3,20,0,True,active,20,2020-07-31 15:29:00+00:00,0,20,True,,,2020-07-31 16:23:30,2020
17,0,True,True,10,21,0,True,active,8,2020-07-31 16:10:15+00:00,0,21,True,,,2020-07-31 16:23:30,2020
18,1,True,True,37,22,0,True,active,9,2020-07-31 16:21:14+00:00,0,22,True,,,2020-07-31 16:23:30,2020
19,0,True,True,13,23,0,True,active,8,2020-07-31 15:55:27+00:00,0,23,True,,,2020-07-31 16:23:30,2020
20,0,True,True,5,24,0,True,active,14,2020-07-31 16:04:16+00:00,0,24,False,,,2020-07-31 16:23:30,2020
21,2,True,True,6,25,0,True,active,7,2020-07-31 15:34:31+00:00,0,25,False,,,2020-07-31 16:23:30,2020
22,3,True,True,10,26,0,True,active,2,2020-07-31 16:14:09+00:00,0,26,False,,,2020-07-31 16:23:30,2020
23,2,True,True,11,27,0,True,active,10,2020-07-31 16:17:15+00:00,0,27,False,,,2020-07-31 16:23:30,2020
24,0,True,True,6,29,0,True,active,9,2020-07-31 15:23:08+00:00,0,29,False,,,2020-07-31 16:23:30,2020
