,is_installed,num_docks_disabled,num_ebikes_available,eightd_has_available_keys,legacy_id,num_docks_available,num_bikes_available,station_id,num_bikes_disabled,last_reported,station_status,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
0,True,0,0,False,3,12,3,3,0,2020-08-09 23:18:48+00:00,active,True,True,2020-08-09 23:39:25,2020
1,True,0,0,False,4,12,7,4,0,2020-08-09 23:38:14+00:00,active,True,True,2020-08-09 23:39:25,2020
2,True,0,0,False,5,11,3,5,1,2020-08-09 23:38:42+00:00,active,True,True,2020-08-09 23:39:25,2020
3,True,0,0,False,6,3,10,6,2,2020-08-09 23:38:11+00:00,active,True,True,2020-08-09 23:39:25,2020
4,True,0,0,False,7,14,1,7,0,2020-08-09 23:27:34+00:00,active,True,True,2020-08-09 23:39:25,2020
5,True,0,0,False,8,11,8,8,0,2020-08-09 23:34:25+00:00,active,True,True,2020-08-09 23:39:25,2020
6,True,0,0,False,9,10,3,9,2,2020-08-09 23:33:32+00:00,active,True,True,2020-08-09 23:39:25,2020
7,True,0,0,False,10,7,3,10,1,2020-08-09 23:30:22+00:00,active,True,True,2020-08-09 23:39:25,2020
8,True,0,0,False,11,10,3,11,2,2020-08-09 23:38:42+00:00,active,True,True,2020-08-09 23:39:25,2020
9,True,0,0,True,12,3,15,12,0,2020-08-09 23:35:32+00:00,active,True,True,2020-08-09 23:39:25,2020
10,True,0,0,False,13,15,4,13,0,2020-08-09 23:28:55+00:00,active,True,True,2020-08-09 23:39:25,2020
11,True,0,0,False,14,5,18,14,2,2020-08-09 22:41:11+00:00,active,True,True,2020-08-09 23:39:25,2020
12,True,0,0,False,15,1,14,15,0,2020-08-09 23:38:54+00:00,active,True,True,2020-08-09 23:39:25,2020
13,True,0,0,True,16,19,0,16,0,2020-08-09 23:37:47+00:00,active,True,True,2020-08-09 23:39:25,2020
14,True,0,0,False,17,13,2,17,0,2020-08-09 23:24:11+00:00,active,True,True,2020-08-09 23:39:25,2020
15,True,0,0,False,19,6,9,19,0,2020-08-09 23:35:16+00:00,active,True,True,2020-08-09 23:39:25,2020
16,True,0,0,False,20,21,1,20,1,2020-08-09 23:29:20+00:00,active,True,True,2020-08-09 23:39:25,2020
17,True,0,0,True,21,16,2,21,0,2020-08-09 23:37:54+00:00,active,True,True,2020-08-09 23:39:25,2020
18,True,0,0,True,22,31,16,22,0,2020-08-09 23:03:26+00:00,active,True,True,2020-08-09 23:39:25,2020
19,True,0,0,False,23,17,4,23,0,2020-08-09 23:37:40+00:00,active,True,True,2020-08-09 23:39:25,2020
20,True,0,0,False,24,12,7,24,0,2020-08-09 23:24:05+00:00,active,True,True,2020-08-09 23:39:25,2020
21,True,0,0,False,25,10,4,25,1,2020-08-09 23:38:34+00:00,active,True,True,2020-08-09 23:39:25,2020
22,True,0,0,False,26,3,10,26,2,2020-08-09 23:33:29+00:00,active,True,True,2020-08-09 23:39:25,2020
23,True,0,0,False,27,15,7,27,1,2020-08-09 23:29:13+00:00,active,True,True,2020-08-09 23:39:25,2020
24,True,0,0,False,29,7,7,29,1,2020-08-09 22:22:53+00:00,active,True,True,2020-08-09 23:39:25,2020
25,True,0,0,False,30,13,2,30,0,2020-08-09 23:34:02+00:00,active,True,True,2020-08-09 23:39:25,2020
26,True,0,0,True,31,17,2,31,0,2020-08-09 23:37:08+00:00,active,True,True,2020-08-09 23:39:25,2020
27,True,0,0,False,32,11,2,32,2,2020-08-09 23:19:39+00:00,active,True,True,2020-08-09 23:39:25,2020
28,True,0,0,False,33,6,20,33,1,2020-08-09 23:35:34+00:00,active,True,True,2020-08-09 23:39:25,2020
29,True,0,0,False,35,10,13,35,0,2020-08-09 20:34:03+00:00,active,True,True,2020-08-09 23:39:25,2020
30,True,0,0,True,36,25,8,36,0,2020-08-09 23:34:31+00:00,active,True,True,2020-08-09 23:39:25,2020
31,True,0,0,True,37,15,0,37,0,2020-08-09 23:12:12+00:00,active,True,True,2020-08-09 23:39:25,2020
32,True,0,0,False,39,22,1,39,0,2020-08-09 23:35:19+00:00,active,True,True,2020-08-09 23:39:25,2020
33,True,0,0,False,40,13,3,40,3,2020-08-09 23:33:29+00:00,active,True,True,2020-08-09 23:39:25,2020
34,True,0,0,True,41,25,1,41,1,2020-08-09 23:35:43+00:00,active,True,True,2020-08-09 23:39:25,2020
35,True,0,0,False,42,7,16,42,0,2020-08-09 23:29:16+00:00,active,True,True,2020-08-09 23:39:25,2020
36,True,0,0,True,43,14,0,43,1,2020-08-09 23:13:40+00:00,active,True,True,2020-08-09 23:39:25,2020
37,True,0,0,False,44,21,1,44,1,2020-08-09 22:53:56+00:00,active,True,True,2020-08-09 23:39:25,2020
38,True,0,0,False,46,16,1,46,2,2020-08-09 23:39:08+00:00,active,True,True,2020-08-09 23:39:25,2020
39,True,0,0,True,47,4,14,47,1,2020-08-09 23:15:35+00:00,active,True,True,2020-08-09 23:39:25,2020
40,True,0,0,False,48,18,1,48,0,2020-08-09 22:17:21+00:00,active,True,True,2020-08-09 23:39:25,2020
41,True,0,0,False,49,0,18,49,0,2020-08-09 22:37:27+00:00,active,True,True,2020-08-09 23:39:25,2020
42,True,0,0,True,50,7,8,50,0,2020-08-09 23:38:59+00:00,active,True,True,2020-08-09 23:39:25,2020
43,True,0,0,False,51,12,3,51,0,2020-08-09 23:05:48+00:00,active,True,True,2020-08-09 23:39:25,2020
44,True,0,0,True,52,3,19,52,1,2020-08-09 23:36:38+00:00,active,True,True,2020-08-09 23:39:25,2020
45,True,0,0,False,53,2,16,53,1,2020-08-09 23:36:58+00:00,active,True,True,2020-08-09 23:39:25,2020
46,True,0,0,False,54,4,11,54,0,2020-08-09 23:39:17+00:00,active,True,True,2020-08-09 23:39:25,2020
47,True,0,0,False,55,1,13,55,1,2020-08-09 23:19:06+00:00,active,True,True,2020-08-09 23:39:25,2020
48,True,0,0,True,56,15,3,56,0,2020-08-09 21:10:16+00:00,active,True,True,2020-08-09 23:39:25,2020
49,True,0,0,True,57,9,4,57,1,2020-08-09 22:43:44+00:00,active,True,True,2020-08-09 23:39:25,2020
50,True,0,0,True,58,1,15,58,3,2020-08-09 23:39:17+00:00,active,True,True,2020-08-09 23:39:25,2020
51,True,0,0,True,59,17,2,59,0,2020-08-09 23:32:18+00:00,active,True,True,2020-08-09 23:39:25,2020
52,True,0,0,False,60,11,6,60,2,2020-08-09 23:36:47+00:00,active,True,True,2020-08-09 23:39:25,2020
53,True,0,0,False,61,1,16,61,2,2020-08-09 23:38:30+00:00,active,True,True,2020-08-09 23:39:25,2020
54,True,0,0,False,63,6,7,63,2,2020-08-09 21:45:13+00:00,active,True,True,2020-08-09 23:39:25,2020
55,True,0,0,False,64,14,5,64,0,2020-08-09 23:31:33+00:00,active,True,True,2020-08-09 23:39:25,2020
56,True,0,0,False,65,23,0,65,0,2020-08-09 22:25:41+00:00,active,True,True,2020-08-09 23:39:25,2020
57,True,0,0,False,66,14,1,66,0,2020-08-09 23:33:52+00:00,active,True,True,2020-08-09 23:39:25,2020
58,True,0,0,True,67,16,10,67,1,2020-08-09 23:36:10+00:00,active,True,True,2020-08-09 23:39:25,2020
59,True,0,0,True,68,5,12,68,2,2020-08-09 23:35:07+00:00,active,True,True,2020-08-09 23:39:25,2020
60,True,0,0,True,69,17,2,69,0,2020-08-09 23:28:22+00:00,active,True,True,2020-08-09 23:39:25,2020
61,True,0,0,False,70,9,14,70,0,2020-08-09 23:07:10+00:00,active,True,True,2020-08-09 23:39:25,2020
62,True,0,0,False,71,5,18,71,0,2020-08-09 23:34:48+00:00,active,True,True,2020-08-09 23:39:25,2020
63,True,0,0,False,72,17,6,72,0,2020-08-09 23:30:23+00:00,active,True,True,2020-08-09 23:39:25,2020
64,True,0,0,False,73,5,10,73,0,2020-08-09 23:24:19+00:00,active,True,True,2020-08-09 23:39:25,2020
65,True,0,0,True,74,2,16,74,1,2020-08-09 23:25:05+00:00,active,True,True,2020-08-09 23:39:25,2020
66,True,0,0,False,75,11,4,75,0,2020-08-09 23:35:52+00:00,active,True,True,2020-08-09 23:39:25,2020
67,True,0,0,False,76,9,8,76,0,2020-08-09 23:28:06+00:00,active,True,True,2020-08-09 23:39:25,2020
68,True,0,0,False,77,13,1,77,1,2020-08-09 22:35:54+00:00,active,True,True,2020-08-09 23:39:25,2020
69,True,0,0,False,78,17,2,78,0,2020-08-09 23:21:18+00:00,active,True,True,2020-08-09 23:39:25,2020
70,True,0,0,False,79,12,5,79,2,2020-08-09 23:37:10+00:00,active,True,True,2020-08-09 23:39:25,2020
71,True,0,0,False,80,29,6,80,0,2020-08-09 23:34:46+00:00,active,True,True,2020-08-09 23:39:25,2020
72,True,0,0,False,81,11,7,81,1,2020-08-09 23:36:33+00:00,active,True,True,2020-08-09 23:39:25,2020
73,True,0,0,False,82,14,1,82,0,2020-08-09 23:26:53+00:00,active,True,True,2020-08-09 23:39:25,2020
74,True,0,0,False,84,12,3,84,0,2020-08-09 22:38:21+00:00,active,True,True,2020-08-09 23:39:25,2020
75,True,0,0,False,85,11,8,85,0,2020-08-09 23:34:30+00:00,active,True,True,2020-08-09 23:39:25,2020
76,True,0,0,False,86,11,8,86,0,2020-08-09 23:28:23+00:00,active,True,True,2020-08-09 23:39:25,2020
77,True,0,0,False,87,11,4,87,0,2020-08-09 23:16:37+00:00,active,True,True,2020-08-09 23:39:25,2020
78,True,0,0,False,89,4,13,89,2,2020-08-09 23:31:00+00:00,active,True,True,2020-08-09 23:39:25,2020
79,True,0,0,False,90,2,16,90,1,2020-08-09 23:36:03+00:00,active,True,True,2020-08-09 23:39:25,2020
80,True,0,0,False,91,15,4,91,0,2020-08-09 23:37:47+00:00,active,True,True,2020-08-09 23:39:25,2020
81,True,0,0,False,92,6,13,92,0,2020-08-09 23:38:09+00:00,active,True,True,2020-08-09 23:39:25,2020
82,True,0,0,False,93,1,13,93,1,2020-08-09 22:04:15+00:00,active,True,True,2020-08-09 23:39:25,2020
83,True,0,0,False,94,2,9,94,0,2020-08-09 22:58:57+00:00,active,True,True,2020-08-09 23:39:25,2020
84,True,0,0,False,95,7,7,95,1,2020-08-09 23:37:56+00:00,active,True,True,2020-08-09 23:39:25,2020
85,True,0,0,False,96,5,14,96,0,2020-08-09 23:28:32+00:00,active,True,True,2020-08-09 23:39:25,2020
86,True,0,0,False,97,6,13,97,0,2020-08-09 23:36:42+00:00,active,True,True,2020-08-09 23:39:25,2020
87,True,0,0,False,98,15,8,98,0,2020-08-09 23:36:21+00:00,active,True,True,2020-08-09 23:39:25,2020
88,True,0,0,False,99,14,0,99,1,2020-08-09 23:15:19+00:00,active,True,True,2020-08-09 23:39:25,2020
89,True,0,0,True,100,15,10,100,0,2020-08-09 23:26:31+00:00,active,True,True,2020-08-09 23:39:25,2020
90,True,0,0,False,101,4,11,101,0,2020-08-09 22:28:46+00:00,active,True,True,2020-08-09 23:39:25,2020
91,True,0,0,False,102,9,5,102,1,2020-08-09 23:29:58+00:00,active,True,True,2020-08-09 23:39:25,2020
92,True,0,0,False,103,8,7,103,0,2020-08-09 23:35:34+00:00,active,True,True,2020-08-09 23:39:25,2020
93,True,0,0,False,104,4,15,104,0,2020-08-09 23:07:28+00:00,active,True,True,2020-08-09 23:39:25,2020
94,True,0,0,False,105,17,2,105,0,2020-08-09 23:37:19+00:00,active,True,True,2020-08-09 23:39:25,2020
95,True,0,0,False,106,6,9,106,0,2020-08-09 21:44:04+00:00,active,True,True,2020-08-09 23:39:25,2020
96,True,0,0,False,107,16,3,107,0,2020-08-09 23:26:42+00:00,active,True,True,2020-08-09 23:39:25,2020
97,True,0,0,False,108,13,4,108,0,2020-08-09 23:09:29+00:00,active,True,True,2020-08-09 23:39:25,2020
98,True,0,0,False,109,28,5,109,2,2020-08-09 23:28:55+00:00,active,True,True,2020-08-09 23:39:25,2020
99,True,0,0,False,110,13,2,110,0,2020-08-09 23:34:41+00:00,active,True,True,2020-08-09 23:39:25,2020
100,True,0,0,False,111,15,0,111,0,2020-08-09 22:19:17+00:00,active,True,True,2020-08-09 23:39:25,2020
101,True,0,0,False,112,3,12,112,0,2020-08-09 21:49:39+00:00,active,True,True,2020-08-09 23:39:25,2020
102,True,0,0,False,113,1,13,113,1,2020-08-09 23:31:46+00:00,active,True,True,2020-08-09 23:39:25,2020
103,True,0,0,False,114,13,2,114,0,2020-08-09 23:07:49+00:00,active,True,True,2020-08-09 23:39:25,2020
104,True,0,0,False,115,3,15,115,1,2020-08-09 23:32:38+00:00,active,True,True,2020-08-09 23:39:25,2020
105,True,0,0,False,116,13,10,116,0,2020-08-09 23:28:49+00:00,active,True,True,2020-08-09 23:39:25,2020
106,True,0,0,False,117,11,8,117,0,2020-08-09 21:22:12+00:00,active,True,True,2020-08-09 23:39:25,2020
107,True,0,0,False,118,2,17,118,0,2020-08-09 23:30:01+00:00,active,True,True,2020-08-09 23:39:25,2020
108,True,0,0,False,119,8,7,119,0,2020-08-09 23:12:08+00:00,active,True,True,2020-08-09 23:39:25,2020
109,True,0,0,False,120,2,7,120,6,2020-08-09 23:21:43+00:00,active,True,True,2020-08-09 23:39:25,2020
110,True,0,0,False,121,6,10,121,1,2020-08-09 23:18:35+00:00,active,True,True,2020-08-09 23:39:25,2020
111,True,0,0,False,122,0,15,122,0,2020-08-09 22:37:10+00:00,active,True,True,2020-08-09 23:39:25,2020
112,True,0,0,False,124,3,12,124,0,2020-08-09 22:54:45+00:00,active,True,True,2020-08-09 23:39:25,2020
113,True,0,0,False,125,8,6,125,1,2020-08-09 23:14:32+00:00,active,True,True,2020-08-09 23:39:25,2020
114,True,0,0,False,126,10,5,126,0,2020-08-09 23:26:23+00:00,active,True,True,2020-08-09 23:39:25,2020
115,True,0,0,False,128,0,19,128,0,2020-08-09 22:26:23+00:00,active,True,True,2020-08-09 23:39:25,2020
116,True,0,0,False,129,12,7,129,0,2020-08-09 22:30:04+00:00,active,True,True,2020-08-09 23:39:25,2020
117,True,0,0,False,130,2,13,130,0,2020-08-09 22:54:30+00:00,active,True,True,2020-08-09 23:39:25,2020
118,True,0,0,False,131,7,11,131,0,2020-08-09 23:16:05+00:00,active,True,True,2020-08-09 23:39:25,2020
119,True,0,0,False,133,11,12,133,0,2020-08-09 21:50:41+00:00,active,True,True,2020-08-09 23:39:25,2020
120,True,0,0,False,135,13,3,135,1,2020-08-09 19:57:14+00:00,active,True,True,2020-08-09 23:39:25,2020
121,True,0,0,False,136,9,9,136,1,2020-08-09 23:20:04+00:00,active,True,True,2020-08-09 23:39:25,2020
122,True,0,0,False,137,8,7,137,0,2020-08-09 22:59:23+00:00,active,True,True,2020-08-09 23:39:25,2020
123,True,0,0,False,138,9,4,138,2,2020-08-09 22:36:44+00:00,active,True,True,2020-08-09 23:39:25,2020
124,True,0,0,False,139,6,13,139,0,2020-08-09 23:16:26+00:00,active,True,True,2020-08-09 23:39:25,2020
125,True,0,0,False,140,3,14,140,0,2020-08-09 23:10:10+00:00,active,True,True,2020-08-09 23:39:25,2020
126,True,0,0,False,141,14,0,141,1,2020-08-09 23:32:55+00:00,active,True,True,2020-08-09 23:39:25,2020
127,True,0,0,False,142,10,13,142,0,2020-08-09 23:14:20+00:00,active,True,True,2020-08-09 23:39:25,2020
128,True,0,0,False,143,7,16,143,0,2020-08-09 23:26:02+00:00,active,True,True,2020-08-09 23:39:25,2020
129,True,0,0,False,144,3,16,144,0,2020-08-09 22:53:17+00:00,active,True,True,2020-08-09 23:39:25,2020
130,True,0,0,False,145,6,13,145,0,2020-08-09 23:21:41+00:00,active,True,True,2020-08-09 23:39:25,2020
131,True,0,0,False,146,12,4,146,3,2020-08-09 23:22:36+00:00,active,True,True,2020-08-09 23:39:25,2020
132,True,0,0,True,149,14,4,149,0,2020-08-09 23:31:21+00:00,active,True,True,2020-08-09 23:39:25,2020
133,True,0,0,False,150,13,5,150,1,2020-08-09 23:27:25+00:00,active,True,True,2020-08-09 23:39:25,2020
134,True,0,0,False,151,17,2,151,0,2020-08-09 23:34:42+00:00,active,True,True,2020-08-09 23:39:25,2020
135,True,0,0,True,152,1,14,152,0,2020-08-09 23:20:31+00:00,active,True,True,2020-08-09 23:39:25,2020
136,True,0,0,False,156,15,0,156,0,2020-08-09 20:10:06+00:00,active,True,True,2020-08-09 23:39:25,2020
137,True,0,0,False,157,6,9,157,0,2020-08-09 23:35:01+00:00,active,True,True,2020-08-09 23:39:25,2020
138,True,0,0,False,159,7,7,159,1,2020-08-09 23:19:49+00:00,active,True,True,2020-08-09 23:39:25,2020
139,True,0,0,True,160,8,6,160,0,2020-08-09 23:37:59+00:00,active,True,True,2020-08-09 23:39:25,2020
140,True,0,0,True,161,7,15,161,1,2020-08-09 23:26:41+00:00,active,True,True,2020-08-09 23:39:25,2020
141,True,0,0,False,162,8,7,162,0,2020-08-09 21:30:56+00:00,active,True,True,2020-08-09 23:39:25,2020
142,True,0,0,True,163,18,1,163,0,2020-08-09 23:12:46+00:00,active,True,True,2020-08-09 23:39:25,2020
143,True,0,0,False,167,15,0,167,0,2020-08-09 23:31:35+00:00,active,True,True,2020-08-09 23:39:25,2020
144,True,0,0,False,169,3,16,169,0,2020-08-09 20:18:48+00:00,active,True,True,2020-08-09 23:39:25,2020
145,True,0,0,True,170,14,0,170,0,2020-08-09 17:19:21+00:00,active,True,True,2020-08-09 23:39:25,2020
146,True,0,0,True,171,18,5,171,0,2020-08-09 23:38:10+00:00,active,True,True,2020-08-09 23:39:25,2020
147,True,0,0,True,173,5,9,173,0,2020-08-09 23:28:49+00:00,active,True,True,2020-08-09 23:39:25,2020
148,True,0,0,False,174,13,2,174,0,2020-08-09 22:27:12+00:00,active,True,True,2020-08-09 23:39:25,2020
149,True,0,0,True,175,15,2,175,0,2020-08-09 23:19:51+00:00,active,True,True,2020-08-09 23:39:25,2020
150,True,0,0,False,176,2,13,176,0,2020-08-09 23:36:33+00:00,active,True,True,2020-08-09 23:39:25,2020
151,True,0,0,False,177,4,14,177,1,2020-08-09 23:24:45+00:00,active,True,True,2020-08-09 23:39:25,2020
152,True,0,0,False,178,18,1,178,0,2020-08-09 23:30:46+00:00,active,True,True,2020-08-09 23:39:25,2020
153,True,0,0,False,179,25,0,179,0,2020-08-09 23:18:09+00:00,active,True,True,2020-08-09 23:39:25,2020
154,True,0,0,False,180,13,6,180,0,2020-08-09 22:56:22+00:00,active,True,True,2020-08-09 23:39:25,2020
155,True,0,0,False,181,11,8,181,0,2020-08-09 22:07:23+00:00,active,True,True,2020-08-09 23:39:25,2020
156,True,0,0,True,182,11,8,182,0,2020-08-09 22:51:58+00:00,active,True,True,2020-08-09 23:39:25,2020
157,True,0,0,False,183,17,2,183,0,2020-08-09 23:30:54+00:00,active,True,True,2020-08-09 23:39:25,2020
158,True,0,0,False,184,19,0,184,0,2020-08-09 22:56:18+00:00,active,True,True,2020-08-09 23:39:25,2020
159,True,0,0,False,185,0,14,185,1,2020-08-09 22:53:29+00:00,active,True,True,2020-08-09 23:39:25,2020
160,True,0,0,True,186,6,6,186,3,2020-08-09 22:51:34+00:00,active,True,True,2020-08-09 23:39:25,2020
161,True,0,0,False,187,4,11,187,0,2020-08-09 23:04:12+00:00,active,True,True,2020-08-09 23:39:25,2020
162,True,0,0,False,188,5,10,188,0,2020-08-09 23:00:35+00:00,active,True,True,2020-08-09 23:39:25,2020
163,True,0,0,True,189,20,3,189,0,2020-08-09 23:34:57+00:00,active,True,True,2020-08-09 23:39:25,2020
164,True,0,0,True,190,29,5,190,3,2020-08-09 23:30:12+00:00,active,True,True,2020-08-09 23:39:25,2020
165,True,0,0,False,191,13,2,191,0,2020-08-09 23:04:03+00:00,active,True,True,2020-08-09 23:39:25,2020
166,True,0,0,False,192,13,5,192,1,2020-08-09 23:11:39+00:00,active,True,True,2020-08-09 23:39:25,2020
167,True,0,0,True,193,8,7,193,0,2020-08-09 23:20:40+00:00,active,True,True,2020-08-09 23:39:25,2020
168,True,0,0,False,194,18,1,194,0,2020-08-09 22:56:04+00:00,active,True,True,2020-08-09 23:39:25,2020
169,True,0,0,False,195,12,11,195,0,2020-08-09 23:27:07+00:00,active,True,True,2020-08-09 23:39:25,2020
170,True,0,0,True,196,6,4,196,0,2020-08-09 21:39:54+00:00,active,True,True,2020-08-09 23:39:25,2020
171,True,0,0,False,197,11,4,197,0,2020-08-09 23:32:11+00:00,active,True,True,2020-08-09 23:39:25,2020
172,True,0,0,False,199,13,2,199,0,2020-08-09 23:35:16+00:00,active,True,True,2020-08-09 23:39:25,2020
173,True,0,0,False,200,12,6,200,1,2020-08-09 22:59:31+00:00,active,True,True,2020-08-09 23:39:25,2020
174,True,0,0,False,201,12,3,201,0,2020-08-09 21:20:39+00:00,active,True,True,2020-08-09 23:39:25,2020
175,True,0,0,False,202,7,8,202,0,2020-08-09 23:24:38+00:00,active,True,True,2020-08-09 23:39:25,2020
176,True,0,0,False,203,12,2,203,1,2020-08-09 23:26:38+00:00,active,True,True,2020-08-09 23:39:25,2020
177,True,0,0,False,204,13,2,204,0,2020-08-09 21:19:36+00:00,active,True,True,2020-08-09 23:39:25,2020
178,True,0,0,False,205,8,6,205,1,2020-08-09 22:01:29+00:00,active,True,True,2020-08-09 23:39:25,2020
179,True,0,0,False,206,19,4,206,0,2020-08-09 23:09:46+00:00,active,True,True,2020-08-09 23:39:25,2020
180,True,0,0,True,208,13,2,208,0,2020-08-09 22:48:59+00:00,active,True,True,2020-08-09 23:39:25,2020
181,True,0,0,False,209,4,11,209,0,2020-08-09 23:03:22+00:00,active,True,True,2020-08-09 23:39:25,2020
182,True,0,0,False,210,13,2,210,0,2020-08-09 19:39:21+00:00,active,True,True,2020-08-09 23:39:25,2020
183,True,0,0,False,211,7,11,211,1,2020-08-09 22:08:07+00:00,active,True,True,2020-08-09 23:39:25,2020
184,True,0,0,False,212,14,19,212,0,2020-08-09 23:05:12+00:00,active,True,True,2020-08-09 23:39:25,2020
185,True,0,0,True,213,10,6,213,0,2020-08-09 23:32:57+00:00,active,True,True,2020-08-09 23:39:25,2020
186,True,0,0,False,214,6,9,214,0,2020-08-09 23:22:07+00:00,active,True,True,2020-08-09 23:39:25,2020
187,True,0,0,False,215,6,9,215,0,2020-08-09 23:23:49+00:00,active,True,True,2020-08-09 23:39:25,2020
188,True,0,0,False,216,2,17,216,0,2020-08-09 21:47:12+00:00,active,True,True,2020-08-09 23:39:25,2020
189,True,0,0,False,217,7,12,217,0,2020-08-09 23:18:27+00:00,active,True,True,2020-08-09 23:39:25,2020
190,True,0,0,False,218,12,3,218,0,2020-08-09 23:36:39+00:00,active,True,True,2020-08-09 23:39:25,2020
191,True,0,0,False,219,12,3,219,0,2020-08-09 23:32:32+00:00,active,True,True,2020-08-09 23:39:25,2020
192,True,0,0,False,221,12,6,221,1,2020-08-09 23:39:18+00:00,active,True,True,2020-08-09 23:39:25,2020
193,True,0,0,True,222,6,8,222,0,2020-08-09 23:32:23+00:00,active,True,True,2020-08-09 23:39:25,2020
194,True,0,0,False,224,3,13,224,1,2020-08-09 23:31:07+00:00,active,True,True,2020-08-09 23:39:25,2020
195,True,0,0,False,225,18,0,225,1,2020-08-09 23:21:04+00:00,active,True,True,2020-08-09 23:39:25,2020
196,True,0,0,False,226,14,1,226,0,2020-08-09 23:22:37+00:00,active,True,True,2020-08-09 23:39:25,2020
197,True,0,0,False,227,10,9,227,0,2020-08-09 23:38:05+00:00,active,True,True,2020-08-09 23:39:25,2020
198,True,0,0,False,228,18,1,228,0,2020-08-09 21:51:54+00:00,active,True,True,2020-08-09 23:39:25,2020
199,True,0,0,False,232,7,3,232,1,2020-08-09 13:16:48+00:00,active,True,True,2020-08-09 23:39:25,2020
200,True,0,0,False,233,6,7,233,2,2020-08-09 23:27:20+00:00,active,True,True,2020-08-09 23:39:25,2020
201,True,0,0,False,234,15,0,234,0,2020-08-09 22:10:32+00:00,active,True,True,2020-08-09 23:39:25,2020
202,True,0,0,False,235,12,3,235,0,2020-08-09 23:31:47+00:00,active,True,True,2020-08-09 23:39:25,2020
203,True,0,0,False,236,7,8,236,0,2020-08-09 23:06:52+00:00,active,True,True,2020-08-09 23:39:25,2020
204,True,0,0,False,239,14,1,239,0,2020-08-09 22:41:42+00:00,active,True,True,2020-08-09 23:39:25,2020
205,True,0,0,False,255,4,11,255,0,2020-08-09 22:01:27+00:00,active,True,True,2020-08-09 23:39:25,2020
206,True,0,0,False,258,3,12,258,0,2020-08-09 23:09:19+00:00,active,True,True,2020-08-09 23:39:25,2020
207,True,0,0,False,259,1,14,259,0,2020-08-09 16:59:55+00:00,active,True,True,2020-08-09 23:39:25,2020
208,True,0,0,False,260,0,15,260,0,2020-08-09 17:32:05+00:00,active,True,True,2020-08-09 23:39:25,2020
209,True,0,0,False,271,12,3,271,0,2020-08-09 23:16:39+00:00,active,True,True,2020-08-09 23:39:25,2020
210,True,0,0,False,272,11,7,272,1,2020-08-09 20:36:59+00:00,active,True,True,2020-08-09 23:39:25,2020
211,True,0,0,False,273,16,22,273,2,2020-08-09 23:19:50+00:00,active,True,True,2020-08-09 23:39:25,2020
212,True,0,0,False,279,5,14,279,0,2020-08-09 23:34:18+00:00,active,True,True,2020-08-09 23:39:25,2020
213,True,0,0,False,280,15,4,280,0,2020-08-09 19:32:50+00:00,active,True,True,2020-08-09 23:39:25,2020
214,True,0,0,False,282,5,10,282,0,2020-08-09 23:30:51+00:00,active,True,True,2020-08-09 23:39:25,2020
215,True,0,0,False,296,21,2,296,0,2020-08-09 23:26:50+00:00,active,True,True,2020-08-09 23:39:25,2020
216,True,0,0,False,318,8,11,318,0,2020-08-09 23:29:30+00:00,active,True,True,2020-08-09 23:39:25,2020
217,True,0,0,False,319,17,7,319,1,2020-08-09 23:22:20+00:00,active,True,True,2020-08-09 23:39:25,2020
218,True,0,0,False,327,0,15,327,0,2020-08-09 22:52:21+00:00,active,True,True,2020-08-09 23:39:25,2020
219,True,0,0,False,328,5,9,328,1,2020-08-09 23:36:36+00:00,active,True,True,2020-08-09 23:39:25,2020
220,True,0,0,False,329,12,3,329,0,2020-08-09 23:27:56+00:00,active,True,True,2020-08-09 23:39:25,2020
221,True,0,0,False,330,5,10,330,0,2020-08-09 22:44:55+00:00,active,True,True,2020-08-09 23:39:25,2020
222,True,0,0,False,331,11,4,331,0,2020-08-09 23:37:03+00:00,active,True,True,2020-08-09 23:39:25,2020
223,True,0,0,False,332,2,11,332,2,2020-08-09 23:35:27+00:00,active,True,True,2020-08-09 23:39:25,2020
224,True,0,0,False,333,4,21,333,0,2020-08-09 23:00:06+00:00,active,True,True,2020-08-09 23:39:25,2020
225,True,0,0,False,334,3,16,334,0,2020-08-09 22:59:09+00:00,active,True,True,2020-08-09 23:39:25,2020
