,is_installed,num_bikes_available,legacy_id,station_id,num_ebikes_available,num_bikes_disabled,is_returning,num_docks_disabled,last_reported,eightd_has_available_keys,is_renting,station_status,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
67,True,9,76,76,0,1,True,0,2020-08-05 23:29:49+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
68,True,6,77,77,0,0,True,0,2020-08-05 23:31:31+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
69,True,14,78,78,0,0,True,0,2020-08-05 23:26:14+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
70,True,0,79,79,0,0,True,0,2020-08-05 23:05:42+00:00,False,True,active,19,,,2020-08-05 23:31:45,2020
71,True,0,80,80,0,0,True,0,2020-08-05 23:27:26+00:00,False,True,active,35,,,2020-08-05 23:31:45,2020
72,True,9,81,81,0,0,True,0,2020-08-05 23:30:25+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
73,True,5,82,82,0,2,True,0,2020-08-05 23:23:27+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
74,True,9,84,84,0,1,True,0,2020-08-05 23:07:46+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
75,True,2,85,85,0,0,True,0,2020-08-05 23:24:22+00:00,False,True,active,17,,,2020-08-05 23:31:45,2020
76,True,8,86,86,0,0,True,0,2020-08-05 23:12:35+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
77,True,7,87,87,0,0,True,0,2020-08-05 23:20:29+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
78,True,10,89,89,0,0,True,0,2020-08-05 23:28:31+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
79,True,7,90,90,0,0,True,0,2020-08-05 23:23:05+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
80,True,0,91,91,0,0,True,0,2020-08-05 23:11:51+00:00,False,True,active,19,,,2020-08-05 23:31:45,2020
81,True,11,92,92,0,1,True,0,2020-08-05 21:32:15+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
82,True,10,93,93,0,1,True,0,2020-08-05 23:14:44+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
83,True,0,94,94,0,0,True,0,2020-08-05 23:21:06+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
84,True,9,95,95,0,0,True,0,2020-08-05 23:28:04+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
85,True,8,96,96,0,0,True,0,2020-08-05 23:21:47+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
86,True,6,97,97,0,1,True,0,2020-08-05 23:25:53+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
87,True,13,98,98,0,1,True,0,2020-08-05 23:23:33+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
88,True,11,99,99,0,0,True,0,2020-08-05 23:14:28+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
89,True,19,100,100,0,1,True,0,2020-08-05 23:22:25+00:00,True,True,active,5,,,2020-08-05 23:31:45,2020
90,True,9,101,101,0,0,True,0,2020-08-05 22:32:03+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
91,True,10,102,102,0,0,True,0,2020-08-05 23:19:25+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
92,True,4,103,103,0,0,True,0,2020-08-05 23:27:37+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
93,True,6,104,104,0,0,True,0,2020-08-05 23:15:40+00:00,False,True,active,13,,,2020-08-05 23:31:45,2020
94,True,17,105,105,0,1,True,0,2020-08-05 23:30:46+00:00,False,True,active,1,,,2020-08-05 23:31:45,2020
95,True,6,106,106,0,0,True,0,2020-08-05 23:28:13+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
96,True,0,107,107,0,1,True,0,2020-08-05 22:43:11+00:00,False,True,active,18,,,2020-08-05 23:31:45,2020
97,True,5,108,108,0,0,True,0,2020-08-05 23:14:53+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
98,True,7,109,109,0,0,True,0,2020-08-05 23:23:29+00:00,False,True,active,28,,,2020-08-05 23:31:45,2020
99,True,8,110,110,0,0,True,0,2020-08-05 22:52:17+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
100,True,2,111,111,0,0,True,0,2020-08-05 22:15:58+00:00,False,True,active,13,,,2020-08-05 23:31:45,2020
101,True,8,112,112,0,0,True,0,2020-08-05 22:45:10+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
102,True,10,113,113,0,2,True,0,2020-08-05 23:21:23+00:00,False,True,active,3,,,2020-08-05 23:31:45,2020
103,True,11,114,114,0,0,True,0,2020-08-05 23:13:42+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
104,True,17,115,115,0,1,True,0,2020-08-05 23:21:18+00:00,False,True,active,1,,,2020-08-05 23:31:45,2020
105,True,0,116,116,0,0,True,0,2020-08-05 23:24:47+00:00,False,True,active,23,,,2020-08-05 23:31:45,2020
106,True,12,117,117,0,1,True,0,2020-08-05 23:24:37+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
107,True,16,118,118,0,0,True,0,2020-08-05 23:27:43+00:00,False,True,active,3,,,2020-08-05 23:31:45,2020
108,True,10,119,119,0,0,True,0,2020-08-05 23:29:30+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
109,True,3,120,120,0,1,True,0,2020-08-05 23:30:01+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
110,True,6,121,121,0,1,True,0,2020-08-05 23:23:03+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
111,True,5,122,122,0,0,True,0,2020-08-05 23:18:44+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
112,True,6,124,124,0,0,True,0,2020-08-05 23:30:15+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
113,True,8,125,125,0,1,True,0,2020-08-05 23:21:07+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
114,True,3,126,126,0,0,True,0,2020-08-05 22:45:35+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
115,True,10,128,128,0,0,True,0,2020-08-05 22:49:28+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
116,True,17,129,129,0,0,True,0,2020-08-05 23:19:07+00:00,False,True,active,2,,,2020-08-05 23:31:45,2020
117,True,13,130,130,0,0,True,0,2020-08-05 22:14:20+00:00,False,True,active,2,,,2020-08-05 23:31:45,2020
118,True,11,131,131,0,1,True,0,2020-08-05 23:13:50+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
119,True,11,133,133,0,1,True,0,2020-08-05 23:28:41+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
120,True,10,135,135,0,0,True,0,2020-08-05 22:49:04+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
121,True,3,136,136,0,0,True,0,2020-08-05 23:13:13+00:00,False,True,active,16,,,2020-08-05 23:31:45,2020
122,True,3,137,137,0,0,True,0,2020-08-05 23:12:52+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
123,True,6,138,138,0,1,True,0,2020-08-05 23:10:13+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
124,True,5,139,139,0,0,True,0,2020-08-05 23:20:35+00:00,False,True,active,14,,,2020-08-05 23:31:45,2020
125,True,11,140,140,0,1,True,0,2020-08-05 23:30:47+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
126,True,3,141,141,0,0,True,0,2020-08-05 23:16:22+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
127,True,12,142,142,0,2,True,0,2020-08-05 23:27:30+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
128,True,10,143,143,0,2,True,0,2020-08-05 23:26:43+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
129,True,10,144,144,0,0,True,0,2020-08-05 22:29:22+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
130,True,7,145,145,0,0,True,0,2020-08-05 23:26:08+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
131,True,8,146,146,0,1,True,0,2020-08-05 23:27:07+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
132,True,14,149,149,0,0,True,0,2020-08-05 23:17:06+00:00,True,True,active,4,,,2020-08-05 23:31:45,2020
133,True,1,150,150,0,0,True,0,2020-08-05 22:51:49+00:00,False,True,active,18,,,2020-08-05 23:31:45,2020
134,True,8,151,151,0,0,True,0,2020-08-05 23:28:47+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
135,True,11,152,152,0,0,True,0,2020-08-05 23:12:59+00:00,True,True,active,4,,,2020-08-05 23:31:45,2020
136,True,7,156,156,0,0,True,0,2020-08-05 23:18:36+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
137,True,10,157,157,0,1,True,0,2020-08-05 23:20:53+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
138,True,4,159,159,0,3,True,0,2020-08-05 23:30:38+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
139,True,6,160,160,0,0,True,0,2020-08-05 23:19:42+00:00,True,True,active,8,,,2020-08-05 23:31:45,2020
140,True,8,161,161,0,0,True,0,2020-08-05 23:27:42+00:00,True,True,active,15,,,2020-08-05 23:31:45,2020
141,True,8,162,162,0,0,True,0,2020-08-05 22:31:41+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
142,True,0,163,163,0,0,True,0,2020-08-05 23:25:17+00:00,True,True,active,19,,,2020-08-05 23:31:45,2020
143,True,4,167,167,0,1,True,0,2020-08-05 23:16:53+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
144,True,11,169,169,0,1,True,0,2020-08-05 23:11:15+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
145,True,0,170,170,0,0,True,0,2020-08-05 18:31:26+00:00,True,True,active,14,,,2020-08-05 23:31:45,2020
146,True,8,171,171,0,0,True,0,2020-08-05 22:21:58+00:00,True,True,active,15,,,2020-08-05 23:31:45,2020
147,True,5,173,173,0,0,True,0,2020-08-05 23:17:17+00:00,True,True,active,9,,,2020-08-05 23:31:45,2020
148,True,4,174,174,0,2,True,0,2020-08-05 22:50:04+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
149,True,5,175,175,0,0,True,0,2020-08-05 23:30:12+00:00,True,True,active,12,,,2020-08-05 23:31:45,2020
150,True,8,176,176,0,0,True,0,2020-08-05 23:18:25+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
151,True,4,177,177,0,0,True,0,2020-08-05 23:30:41+00:00,False,True,active,15,,,2020-08-05 23:31:45,2020
152,True,5,178,178,0,0,True,0,2020-08-05 23:24:31+00:00,False,True,active,14,,,2020-08-05 23:31:45,2020
153,True,7,179,179,0,0,True,0,2020-08-05 23:31:38+00:00,False,True,active,18,,,2020-08-05 23:31:45,2020
154,True,12,180,180,0,0,True,0,2020-08-05 22:52:48+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
155,True,15,181,181,0,0,True,0,2020-08-05 23:27:36+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
156,True,4,182,182,0,0,True,0,2020-08-05 23:29:51+00:00,True,True,active,15,,,2020-08-05 23:31:45,2020
157,True,8,183,183,0,0,True,0,2020-08-05 23:00:27+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
158,True,3,184,184,0,0,True,0,2020-08-05 23:29:26+00:00,False,True,active,16,,,2020-08-05 23:31:45,2020
159,True,3,185,185,0,0,True,0,2020-08-05 23:24:42+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
160,True,2,186,186,0,0,True,0,2020-08-05 23:08:43+00:00,True,True,active,13,,,2020-08-05 23:31:45,2020
161,True,12,187,187,0,0,True,0,2020-08-05 23:20:25+00:00,False,True,active,3,,,2020-08-05 23:31:45,2020
162,True,8,188,188,0,0,True,0,2020-08-05 21:20:05+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
163,True,1,189,189,0,1,True,0,2020-08-05 23:30:15+00:00,True,True,active,21,,,2020-08-05 23:31:45,2020
164,True,3,190,190,0,3,True,0,2020-08-05 23:31:43+00:00,True,True,active,31,,,2020-08-05 23:31:45,2020
165,True,1,191,191,0,0,True,0,2020-08-05 21:48:36+00:00,False,True,active,14,,,2020-08-05 23:31:45,2020
166,True,1,192,192,0,0,True,0,2020-08-05 22:43:53+00:00,False,True,active,18,,,2020-08-05 23:31:45,2020
167,True,2,193,193,0,1,True,0,2020-08-05 23:26:56+00:00,True,True,active,12,,,2020-08-05 23:31:45,2020
168,True,4,194,194,0,0,True,0,2020-08-05 22:28:14+00:00,False,True,active,15,,,2020-08-05 23:31:45,2020
169,True,3,195,195,0,1,True,0,2020-08-05 23:29:51+00:00,False,True,active,19,,,2020-08-05 23:31:45,2020
170,True,0,196,196,0,0,True,0,2020-08-05 21:50:46+00:00,True,True,active,10,,,2020-08-05 23:31:45,2020
171,True,0,197,197,0,1,True,0,2020-08-05 23:27:52+00:00,False,True,active,14,,,2020-08-05 23:31:45,2020
172,True,5,199,199,0,0,True,0,2020-08-05 22:16:32+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
173,True,13,200,200,0,2,True,0,2020-08-05 23:23:21+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
174,True,5,201,201,0,0,True,0,2020-08-05 16:42:59+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
175,True,8,202,202,0,0,True,0,2020-08-05 21:55:58+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
176,True,5,203,203,0,0,True,0,2020-08-05 23:08:39+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
177,True,7,204,204,0,1,True,0,2020-08-05 19:56:54+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
178,True,7,205,205,0,0,True,0,2020-08-05 22:49:33+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
179,True,5,206,206,0,0,True,0,2020-08-05 23:18:47+00:00,False,True,active,18,,,2020-08-05 23:31:45,2020
180,True,9,208,208,0,0,True,0,2020-08-05 23:10:57+00:00,True,True,active,6,,,2020-08-05 23:31:45,2020
181,True,5,209,209,0,0,True,0,2020-08-05 21:16:59+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
182,True,0,210,210,0,0,True,0,2020-08-05 23:05:35+00:00,False,True,active,15,,,2020-08-05 23:31:45,2020
183,True,14,211,211,0,0,True,0,2020-08-05 23:30:11+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
184,True,21,212,212,0,0,True,0,2020-08-05 22:41:23+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
185,True,5,213,213,0,0,True,0,2020-08-05 23:26:06+00:00,True,True,active,11,,,2020-08-05 23:31:45,2020
186,True,14,214,214,0,0,True,0,2020-08-05 23:25:37+00:00,False,True,active,1,,,2020-08-05 23:31:45,2020
187,True,5,215,215,0,0,True,0,2020-08-05 23:28:34+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
188,True,13,216,216,0,0,True,0,2020-08-05 20:56:20+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
189,True,19,217,217,0,0,True,0,2020-08-05 22:57:59+00:00,False,True,active,0,,,2020-08-05 23:31:45,2020
190,True,10,218,218,0,2,True,0,2020-08-05 23:06:48+00:00,False,True,active,3,,,2020-08-05 23:31:45,2020
191,True,11,219,219,0,0,True,0,2020-08-05 22:09:06+00:00,False,True,active,4,,,2020-08-05 23:31:45,2020
192,True,10,221,221,0,4,True,0,2020-08-05 23:29:36+00:00,False,True,active,5,,,2020-08-05 23:31:45,2020
193,True,3,222,222,0,0,True,0,2020-08-05 23:22:45+00:00,True,True,active,11,,,2020-08-05 23:31:45,2020
194,True,3,224,224,0,2,True,0,2020-08-05 23:22:08+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
195,True,4,225,225,0,0,True,0,2020-08-05 23:22:08+00:00,False,True,active,15,,,2020-08-05 23:31:45,2020
196,True,12,226,226,0,1,True,0,2020-08-05 23:30:36+00:00,False,True,active,2,,,2020-08-05 23:31:45,2020
197,True,11,227,227,0,0,True,0,2020-08-05 23:18:08+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
198,True,12,228,228,0,1,True,0,2020-08-05 23:26:34+00:00,False,True,active,6,,,2020-08-05 23:31:45,2020
199,True,1,232,232,0,0,True,0,2020-08-05 08:41:18+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
200,True,5,233,233,0,0,True,0,2020-08-05 23:30:02+00:00,False,True,active,10,,,2020-08-05 23:31:45,2020
201,True,4,234,234,0,0,True,0,2020-08-05 23:30:28+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
202,True,2,235,235,0,1,True,0,2020-08-05 22:24:48+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
203,True,13,236,236,0,0,True,0,2020-08-05 23:09:26+00:00,False,True,active,2,,,2020-08-05 23:31:45,2020
204,True,14,239,239,0,0,True,0,2020-08-05 23:29:29+00:00,False,True,active,1,,,2020-08-05 23:31:45,2020
205,True,12,255,255,0,0,True,0,2020-08-05 21:50:23+00:00,False,True,active,3,,,2020-08-05 23:31:45,2020
206,True,8,258,258,0,0,True,0,2020-08-05 22:06:52+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
207,True,0,259,259,0,0,True,0,2020-08-04 09:01:37+00:00,False,True,active,15,,,2020-08-05 23:31:45,2020
208,True,6,260,260,0,0,True,0,2020-08-05 22:23:59+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
209,True,8,271,271,0,0,True,0,2020-08-05 22:06:06+00:00,False,True,active,7,,,2020-08-05 23:31:45,2020
210,True,6,272,272,0,0,True,0,2020-08-05 19:11:19+00:00,False,True,active,13,,,2020-08-05 23:31:45,2020
211,True,19,273,273,0,1,True,0,2020-08-05 23:09:31+00:00,False,True,active,20,,,2020-08-05 23:31:45,2020
212,True,7,279,279,0,0,True,0,2020-08-05 22:57:38+00:00,False,True,active,12,,,2020-08-05 23:31:45,2020
213,True,2,280,280,0,0,True,0,2020-08-05 23:06:28+00:00,False,True,active,17,,,2020-08-05 23:31:45,2020
214,True,14,282,282,0,1,True,0,2020-08-05 23:28:43+00:00,False,True,active,0,,,2020-08-05 23:31:45,2020
215,True,13,296,296,0,1,True,0,2020-08-05 23:29:10+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
216,True,2,318,318,0,0,True,0,2020-08-05 23:31:19+00:00,False,True,active,17,,,2020-08-05 23:31:45,2020
217,True,17,319,319,0,0,True,0,2020-08-05 22:39:18+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
218,True,4,327,327,0,0,True,0,2020-08-05 23:10:23+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
219,True,4,328,328,0,0,True,0,2020-08-05 22:57:27+00:00,False,True,active,11,,,2020-08-05 23:31:45,2020
220,True,6,329,329,0,1,True,0,2020-08-05 23:09:23+00:00,False,True,active,8,,,2020-08-05 23:31:45,2020
221,True,6,330,330,0,0,True,0,2020-08-05 23:28:44+00:00,False,True,active,9,,,2020-08-05 23:31:45,2020
222,True,0,331,331,0,0,True,0,2020-08-05 23:14:48+00:00,False,True,active,15,,,2020-08-05 23:31:45,2020
