,num_bikes_available,num_ebikes_available,num_docks_available,num_docks_disabled,is_renting,eightd_has_available_keys,legacy_id,is_returning,station_status,last_reported,num_bikes_disabled,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,9,0,6,0,True,True,3,True,active,2020-07-30 19:35:04+00:00,0,3,True,,,2020-07-30 19:58:45,2020
1,11,0,8,0,True,False,4,True,active,2020-07-30 19:58:37+00:00,0,4,True,,,2020-07-30 19:58:45,2020
2,10,0,5,0,True,False,5,True,active,2020-07-30 19:54:12+00:00,0,5,True,,,2020-07-30 19:58:45,2020
3,9,0,6,0,True,False,6,True,active,2020-07-30 19:56:56+00:00,0,6,True,,,2020-07-30 19:58:45,2020
4,13,0,1,0,True,False,7,True,active,2020-07-30 19:48:09+00:00,1,7,True,,,2020-07-30 19:58:45,2020
5,7,0,10,0,True,False,8,True,active,2020-07-30 19:58:01+00:00,2,8,True,,,2020-07-30 19:58:45,2020
6,5,0,10,0,True,False,9,True,active,2020-07-30 19:52:13+00:00,0,9,True,,,2020-07-30 19:58:45,2020
7,3,0,8,0,True,False,10,True,active,2020-07-30 19:56:54+00:00,0,10,True,,,2020-07-30 19:58:45,2020
8,8,0,7,0,True,False,11,True,active,2020-07-30 19:52:54+00:00,0,11,True,"{'dock_blocked_count': 0, 'off_dock_count': 64, 'active': True, 'valet_revision': 73, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-30 19:58:45,2020
9,5,0,12,0,True,True,12,True,active,2020-07-30 19:57:22+00:00,1,12,True,,,2020-07-30 19:58:45,2020
10,13,0,6,0,True,False,13,True,active,2020-07-30 19:56:55+00:00,0,13,True,,,2020-07-30 19:58:45,2020
11,18,0,7,0,True,False,14,True,active,2020-07-30 19:54:46+00:00,0,14,True,,,2020-07-30 19:58:45,2020
12,10,0,5,0,True,False,15,True,active,2020-07-30 19:42:44+00:00,0,15,True,,,2020-07-30 19:58:45,2020
13,9,0,8,0,True,True,16,True,active,2020-07-30 19:49:55+00:00,2,16,True,,,2020-07-30 19:58:45,2020
14,8,0,7,0,True,False,17,True,active,2020-07-30 19:31:46+00:00,0,17,True,,,2020-07-30 19:58:45,2020
15,3,0,12,0,True,False,19,True,active,2020-07-30 19:44:37+00:00,0,19,True,,,2020-07-30 19:58:45,2020
16,10,0,13,0,True,True,20,True,active,2020-07-30 19:50:43+00:00,0,20,True,,,2020-07-30 19:58:45,2020
17,10,0,8,0,True,True,21,True,active,2020-07-30 18:50:49+00:00,0,21,True,,,2020-07-30 19:58:45,2020
18,7,0,40,0,True,True,22,True,active,2020-07-30 19:40:50+00:00,0,22,True,,,2020-07-30 19:58:45,2020
19,14,0,7,0,True,True,23,True,active,2020-07-30 19:39:43+00:00,0,23,True,,,2020-07-30 19:58:45,2020
20,18,0,0,0,True,False,24,True,active,2020-07-30 19:18:40+00:00,1,24,True,,,2020-07-30 19:58:45,2020
21,7,0,8,0,True,False,25,True,active,2020-07-30 19:47:57+00:00,0,25,True,,,2020-07-30 19:58:45,2020
22,4,0,9,0,True,False,26,True,active,2020-07-30 19:25:37+00:00,2,26,True,,,2020-07-30 19:58:45,2020
23,3,0,18,0,True,False,27,True,active,2020-07-30 19:35:19+00:00,2,27,True,,,2020-07-30 19:58:45,2020
24,11,0,4,0,True,False,29,True,active,2020-07-30 19:55:42+00:00,0,29,True,,,2020-07-30 19:58:45,2020
25,10,0,5,0,True,False,30,True,active,2020-07-30 19:58:15+00:00,0,30,True,,,2020-07-30 19:58:45,2020
26,9,0,9,0,True,True,31,True,active,2020-07-30 15:39:12+00:00,1,31,True,,,2020-07-30 19:58:45,2020
27,13,0,2,0,True,False,32,True,active,2020-07-30 19:57:36+00:00,0,32,True,,,2020-07-30 19:58:45,2020
28,19,0,6,0,True,False,33,True,active,2020-07-30 19:43:57+00:00,2,33,True,,,2020-07-30 19:58:45,2020
29,19,0,4,0,True,False,35,True,active,2020-07-30 19:39:22+00:00,0,35,True,,,2020-07-30 19:58:45,2020
30,6,0,27,0,True,True,36,True,active,2020-07-30 19:46:59+00:00,0,36,True,,,2020-07-30 19:58:45,2020
31,2,0,13,0,True,True,37,True,active,2020-07-30 18:12:44+00:00,0,37,True,,,2020-07-30 19:58:45,2020
32,17,0,6,0,True,False,39,True,active,2020-07-30 19:23:18+00:00,0,39,True,,,2020-07-30 19:58:45,2020
33,4,0,14,0,True,False,40,True,active,2020-07-30 19:57:10+00:00,1,40,True,,,2020-07-30 19:58:45,2020
34,10,0,16,0,True,True,41,True,active,2020-07-30 19:56:51+00:00,1,41,True,,,2020-07-30 19:58:45,2020
35,22,0,1,0,True,False,42,True,active,2020-07-30 19:45:48+00:00,0,42,True,,,2020-07-30 19:58:45,2020
36,12,0,3,0,True,True,43,True,active,2020-07-30 19:30:43+00:00,0,43,True,,,2020-07-30 19:58:45,2020
37,23,0,0,0,True,False,44,True,active,2020-07-30 19:52:28+00:00,0,44,True,,,2020-07-30 19:58:45,2020
38,3,0,16,0,True,False,46,True,active,2020-07-30 19:57:10+00:00,0,46,True,,,2020-07-30 19:58:45,2020
39,8,0,9,0,True,True,47,True,active,2020-07-30 19:56:36+00:00,2,47,True,,,2020-07-30 19:58:45,2020
40,9,0,10,0,True,False,48,True,active,2020-07-30 18:23:45+00:00,0,48,True,,,2020-07-30 19:58:45,2020
41,3,0,15,0,True,False,49,True,active,2020-07-30 19:56:08+00:00,0,49,True,,,2020-07-30 19:58:45,2020
42,3,0,12,0,True,True,50,True,active,2020-07-30 19:37:44+00:00,0,50,True,,,2020-07-30 19:58:45,2020
43,4,0,10,0,True,False,51,True,active,2020-07-30 18:20:15+00:00,1,51,True,,,2020-07-30 19:58:45,2020
44,2,0,21,0,True,True,52,True,active,2020-07-30 19:57:21+00:00,0,52,True,,,2020-07-30 19:58:45,2020
45,0,0,19,0,True,False,53,True,active,2020-07-30 19:52:24+00:00,0,53,True,,,2020-07-30 19:58:45,2020
46,9,0,6,0,True,False,54,True,active,2020-07-30 19:46:06+00:00,0,54,True,,,2020-07-30 19:58:45,2020
47,6,0,9,0,True,False,55,True,active,2020-07-30 19:56:39+00:00,0,55,True,,,2020-07-30 19:58:45,2020
48,8,0,7,0,True,True,56,True,active,2020-07-30 19:17:00+00:00,3,56,True,,,2020-07-30 19:58:45,2020
49,4,0,10,0,True,True,57,True,active,2020-07-30 19:48:05+00:00,0,57,True,,,2020-07-30 19:58:45,2020
50,15,0,4,0,True,True,58,True,active,2020-07-30 19:52:05+00:00,0,58,True,,,2020-07-30 19:58:45,2020
51,10,0,9,0,True,True,59,True,active,2020-07-30 19:58:02+00:00,0,59,True,,,2020-07-30 19:58:45,2020
52,2,0,17,0,True,False,60,True,active,2020-07-30 19:51:10+00:00,0,60,True,"{'dock_blocked_count': 0, 'off_dock_count': 40, 'active': True, 'valet_revision': 63, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 40}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-30 19:58:45,2020
53,7,0,12,0,True,False,61,True,active,2020-07-30 19:55:48+00:00,0,61,True,,,2020-07-30 19:58:45,2020
54,11,0,3,0,True,False,63,True,active,2020-07-30 17:05:24+00:00,1,63,True,,,2020-07-30 19:58:45,2020
55,11,0,7,0,True,False,64,True,active,2020-07-30 19:21:56+00:00,1,64,True,,,2020-07-30 19:58:45,2020
56,11,0,12,0,True,False,65,True,active,2020-07-30 18:01:57+00:00,0,65,True,,,2020-07-30 19:58:45,2020
