,eightd_has_available_keys,is_returning,last_reported,num_docks_available,num_ebikes_available,station_id,station_status,is_renting,legacy_id,num_docks_disabled,num_bikes_disabled,num_bikes_available,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,True,2020-07-27 04:38:32+00:00,5,0,3,active,True,3,0,0,10,True,,,2020-07-27 07:10:55,2020
1,False,True,2020-07-27 05:22:29+00:00,3,0,4,active,True,4,0,0,16,True,,,2020-07-27 07:10:55,2020
2,False,True,2020-07-27 05:06:20+00:00,6,0,5,active,True,5,0,0,9,True,,,2020-07-27 07:10:55,2020
3,False,True,2020-07-27 04:28:56+00:00,3,0,6,active,True,6,0,0,12,True,,,2020-07-27 07:10:55,2020
4,False,True,2020-07-27 05:29:02+00:00,7,0,7,active,True,7,0,0,8,True,,,2020-07-27 07:10:55,2020
5,False,True,2020-07-27 06:23:48+00:00,6,0,8,active,True,8,0,2,11,True,,,2020-07-27 07:10:55,2020
6,False,True,2020-07-27 03:35:21+00:00,4,0,9,active,True,9,0,1,10,True,,,2020-07-27 07:10:55,2020
7,False,True,2020-07-27 03:53:36+00:00,6,0,10,active,True,10,0,1,4,True,,,2020-07-27 07:10:55,2020
8,False,True,2020-07-27 05:47:21+00:00,11,0,11,active,True,11,0,0,4,True,"{'off_dock_count': 0, 'active': True, 'valet_revision': 69, 'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'dock_blocked_count': 0}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 07:10:55,2020
9,True,True,2020-07-27 06:12:59+00:00,7,0,12,active,True,12,0,0,11,True,,,2020-07-27 07:10:55,2020
10,False,True,2020-07-27 05:11:58+00:00,13,0,13,active,True,13,0,3,3,True,,,2020-07-27 07:10:55,2020
11,False,True,2020-07-27 03:09:15+00:00,16,0,14,active,True,14,0,1,8,True,,,2020-07-27 07:10:55,2020
12,False,True,2020-07-27 04:16:04+00:00,1,0,15,active,True,15,0,1,13,True,,,2020-07-27 07:10:55,2020
13,True,True,2020-07-27 03:40:16+00:00,7,0,16,active,True,16,0,1,11,True,,,2020-07-27 07:10:55,2020
14,False,True,2020-07-27 06:26:35+00:00,6,0,17,active,True,17,0,1,8,True,,,2020-07-27 07:10:55,2020
15,False,True,2020-07-27 03:23:54+00:00,9,0,19,active,True,19,0,2,4,True,,,2020-07-27 07:10:55,2020
16,True,True,2020-07-27 04:14:22+00:00,21,0,20,active,True,20,0,1,1,True,,,2020-07-27 07:10:55,2020
17,True,True,2020-07-27 05:39:52+00:00,10,0,21,active,True,21,0,1,7,True,,,2020-07-27 07:10:55,2020
18,True,True,2020-07-27 06:54:12+00:00,46,0,22,active,True,22,0,1,0,True,,,2020-07-27 07:10:55,2020
19,False,True,2020-07-27 04:10:01+00:00,18,0,23,active,True,23,0,0,3,True,,,2020-07-27 07:10:55,2020
20,False,True,2020-07-27 05:28:06+00:00,17,0,24,active,True,24,0,0,2,True,,,2020-07-27 07:10:55,2020
21,False,True,2020-07-27 05:30:48+00:00,0,0,25,active,True,25,0,0,15,True,,,2020-07-27 07:10:55,2020
22,False,True,2020-07-27 03:17:14+00:00,0,0,26,active,True,26,0,0,15,True,,,2020-07-27 07:10:55,2020
23,False,True,2020-07-27 06:00:11+00:00,1,0,27,active,True,27,0,3,19,True,,,2020-07-27 07:10:55,2020
24,False,True,2020-07-27 01:27:10+00:00,1,0,29,active,True,29,0,0,14,True,,,2020-07-27 07:10:55,2020
25,False,True,2020-07-27 04:27:54+00:00,9,0,30,active,True,30,0,0,6,True,,,2020-07-27 07:10:55,2020
26,True,True,2020-07-27 03:44:27+00:00,17,0,31,active,True,31,0,0,2,True,,,2020-07-27 07:10:55,2020
27,False,True,2020-07-27 05:15:02+00:00,2,0,32,active,True,32,0,5,8,True,,,2020-07-27 07:10:55,2020
28,False,True,2020-07-27 03:44:13+00:00,11,0,33,active,True,33,0,1,15,True,,,2020-07-27 07:10:55,2020
29,False,True,2020-07-27 04:43:30+00:00,20,0,35,active,True,35,0,0,3,True,,,2020-07-27 07:10:55,2020
30,True,True,2020-07-27 06:16:22+00:00,5,0,36,active,True,36,0,0,28,True,,,2020-07-27 07:10:55,2020
31,True,True,2020-07-27 03:35:34+00:00,13,0,37,active,True,37,0,0,2,True,,,2020-07-27 07:10:55,2020
32,False,True,2020-07-27 05:38:19+00:00,8,0,39,active,True,39,0,0,15,True,,,2020-07-27 07:10:55,2020
33,False,True,2020-07-27 05:58:07+00:00,1,0,40,active,True,40,0,1,17,True,,,2020-07-27 07:10:55,2020
34,True,True,2020-07-27 06:08:52+00:00,1,0,41,active,True,41,0,1,25,True,,,2020-07-27 07:10:55,2020
35,False,True,2020-07-27 02:45:22+00:00,4,0,42,active,True,42,0,2,17,True,,,2020-07-27 07:10:55,2020
36,False,True,2020-07-27 05:37:13+00:00,15,0,43,active,True,43,0,0,0,True,,,2020-07-27 07:10:55,2020
37,False,True,2020-07-27 03:06:05+00:00,20,0,44,active,True,44,0,0,3,True,,,2020-07-27 07:10:55,2020
38,False,True,2020-07-27 05:26:47+00:00,7,0,46,active,True,46,0,1,11,True,,,2020-07-27 07:10:55,2020
39,True,True,2020-07-27 05:33:08+00:00,0,0,47,active,True,47,0,0,19,True,,,2020-07-27 07:10:55,2020
40,False,True,2020-07-27 03:07:14+00:00,18,0,48,active,True,48,0,0,1,True,,,2020-07-27 07:10:55,2020
41,False,True,2020-07-27 06:06:21+00:00,3,0,49,active,True,49,0,0,15,True,,,2020-07-27 07:10:55,2020
42,True,True,2020-07-27 01:27:35+00:00,14,0,50,active,True,50,0,0,1,True,,,2020-07-27 07:10:55,2020
43,False,True,2020-07-27 05:32:49+00:00,0,0,51,active,True,51,0,3,12,True,,,2020-07-27 07:10:55,2020
44,True,True,2020-07-27 05:18:40+00:00,10,0,52,active,True,52,0,0,13,True,,,2020-07-27 07:10:55,2020
45,False,True,2020-07-27 06:25:42+00:00,14,0,53,active,True,53,0,2,3,True,,,2020-07-27 07:10:55,2020
46,False,True,2020-07-27 02:21:05+00:00,15,0,54,active,True,54,0,0,0,True,,,2020-07-27 07:10:55,2020
47,False,False,2020-07-27 04:31:10+00:00,4,0,55,active,False,55,0,0,11,True,,,2020-07-27 07:10:55,2020
48,True,True,2020-07-27 00:22:22+00:00,0,0,56,active,True,56,0,0,18,True,,,2020-07-27 07:10:55,2020
49,True,True,2020-07-27 05:05:30+00:00,1,0,57,active,True,57,0,0,13,True,,,2020-07-27 07:10:55,2020
50,True,True,2020-07-27 02:58:19+00:00,5,0,58,active,True,58,0,1,13,True,,,2020-07-27 07:10:55,2020
51,True,True,2020-07-27 06:15:51+00:00,7,0,59,active,True,59,0,0,12,True,,,2020-07-27 07:10:55,2020
52,False,True,2020-07-27 02:36:52+00:00,0,0,60,active,True,60,0,2,17,True,,,2020-07-27 07:10:55,2020
53,False,True,2020-07-27 05:33:43+00:00,15,0,61,active,True,61,0,0,4,True,,,2020-07-27 07:10:55,2020
54,False,True,2020-07-27 01:53:20+00:00,2,0,63,active,True,63,0,0,13,True,,,2020-07-27 07:10:55,2020
55,False,True,2020-07-27 01:28:24+00:00,14,0,64,active,True,64,0,1,4,True,,,2020-07-27 07:10:55,2020
56,False,True,2020-07-27 02:12:19+00:00,17,0,65,active,True,65,0,2,4,True,,,2020-07-27 07:10:55,2020
57,False,True,2020-07-27 03:59:42+00:00,5,0,66,active,True,66,0,0,10,True,,,2020-07-27 07:10:55,2020
58,True,True,2020-07-27 06:06:28+00:00,25,0,67,active,True,67,0,0,2,True,,,2020-07-27 07:10:55,2020
59,True,True,2020-07-27 05:59:08+00:00,13,0,68,active,True,68,0,1,5,True,,,2020-07-27 07:10:55,2020
60,True,True,2020-07-27 01:56:12+00:00,10,0,69,active,True,69,0,2,7,True,,,2020-07-27 07:10:55,2020
61,False,True,2020-07-27 01:54:42+00:00,2,0,70,active,True,70,0,1,20,True,,,2020-07-27 07:10:55,2020
62,False,True,2020-07-27 02:08:23+00:00,13,0,71,active,True,71,0,1,9,True,,,2020-07-27 07:10:55,2020
63,False,True,2020-07-27 06:09:27+00:00,14,0,72,active,True,72,0,0,9,True,,,2020-07-27 07:10:55,2020
64,False,True,2020-07-27 01:31:26+00:00,3,0,73,active,True,73,0,1,11,True,,,2020-07-27 07:10:55,2020
65,True,True,2020-07-27 05:02:44+00:00,12,0,74,active,True,74,0,0,7,True,,,2020-07-27 07:10:55,2020
66,False,True,2020-07-27 06:09:58+00:00,14,0,75,active,True,75,0,0,1,True,,,2020-07-27 07:10:55,2020
67,False,True,2020-07-27 02:58:15+00:00,1,0,76,active,True,76,0,1,15,True,,,2020-07-27 07:10:55,2020
68,False,True,2020-07-27 02:31:40+00:00,9,0,77,active,True,77,0,2,4,True,,,2020-07-27 07:10:55,2020
69,False,True,2020-07-27 03:29:00+00:00,1,0,78,active,True,78,0,3,15,True,,,2020-07-27 07:10:55,2020
70,False,True,2020-07-27 04:04:01+00:00,8,0,79,active,True,79,0,1,10,True,,,2020-07-27 07:10:55,2020
71,False,True,2020-07-27 02:56:42+00:00,33,0,80,active,True,80,0,0,2,True,,,2020-07-27 07:10:55,2020
72,False,True,2020-07-27 07:03:33+00:00,17,0,81,active,True,81,0,1,1,True,,,2020-07-27 07:10:55,2020
73,False,True,2020-07-27 03:32:47+00:00,8,0,82,active,True,82,0,0,7,True,,,2020-07-27 07:10:55,2020
74,False,True,2020-07-27 03:13:04+00:00,9,0,84,active,True,84,0,0,6,True,,,2020-07-27 07:10:55,2020
75,False,True,2020-07-27 05:32:18+00:00,13,0,85,active,True,85,0,0,6,True,,,2020-07-27 07:10:55,2020
76,False,True,2020-07-27 07:05:06+00:00,0,0,86,active,True,86,0,0,19,True,,,2020-07-27 07:10:55,2020
77,False,True,2020-07-27 04:12:30+00:00,7,0,87,active,True,87,0,0,8,True,,,2020-07-27 07:10:55,2020
78,False,True,2020-07-27 04:21:55+00:00,8,0,89,active,True,89,0,1,10,True,,,2020-07-27 07:10:55,2020
79,False,True,2020-07-27 05:28:31+00:00,3,0,90,active,True,90,0,0,16,True,,,2020-07-27 07:10:55,2020
