,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,5,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-02 01:22:20+00:00,True,296,0,active,0,0,296,True,True,False,18,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 01:25:20,2020
1,1,,2020-08-02 01:20:10+00:00,True,3,0,active,0,0,3,True,True,True,14,,2020-08-02 01:25:20,2020
2,10,,2020-08-02 01:01:42+00:00,True,4,0,active,0,0,4,True,True,False,9,,2020-08-02 01:25:20,2020
3,4,,2020-08-02 01:25:06+00:00,True,5,0,active,0,0,5,True,True,False,11,,2020-08-02 01:25:20,2020
4,3,,2020-08-02 01:13:10+00:00,True,6,0,active,0,0,6,True,True,False,12,,2020-08-02 01:25:20,2020
5,12,,2020-08-02 01:15:25+00:00,True,7,0,active,0,0,7,True,True,False,3,,2020-08-02 01:25:20,2020
6,10,,2020-08-02 01:22:21+00:00,True,8,3,active,0,0,8,True,True,False,6,,2020-08-02 01:25:20,2020
7,15,,2020-08-02 01:24:40+00:00,True,9,0,active,0,0,9,True,True,False,0,,2020-08-02 01:25:20,2020
8,2,,2020-08-02 00:55:02+00:00,True,10,1,active,0,0,10,True,True,False,8,,2020-08-02 01:25:20,2020
9,6,,2020-08-02 01:23:10+00:00,True,11,1,active,0,0,11,True,True,False,8,,2020-08-02 01:25:20,2020
10,1,,2020-08-02 01:03:05+00:00,True,12,0,active,0,0,12,True,True,True,17,,2020-08-02 01:25:20,2020
11,11,,2020-08-02 00:45:16+00:00,True,13,0,active,0,0,13,True,True,False,8,,2020-08-02 01:25:20,2020
12,0,,2020-08-02 01:17:45+00:00,True,14,1,active,0,0,14,True,True,False,24,,2020-08-02 01:25:20,2020
