,eightd_has_available_keys,is_returning,last_reported,num_docks_available,num_ebikes_available,station_id,station_status,is_renting,legacy_id,num_docks_disabled,num_bikes_disabled,num_bikes_available,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,True,2020-07-27 01:03:57+00:00,5,0,3,active,True,3,0,0,10,True,,,2020-07-27 01:54:15,2020
1,False,True,2020-07-27 01:45:12+00:00,2,0,4,active,True,4,0,0,17,True,,,2020-07-27 01:54:15,2020
2,False,True,2020-07-27 01:44:00+00:00,8,0,5,active,True,5,0,0,7,True,,,2020-07-27 01:54:15,2020
3,False,True,2020-07-27 01:44:40+00:00,6,0,6,active,True,6,0,0,9,True,,,2020-07-27 01:54:15,2020
4,False,True,2020-07-27 01:30:12+00:00,8,0,7,active,True,7,0,0,7,True,,,2020-07-27 01:54:15,2020
5,False,True,2020-07-27 00:49:25+00:00,10,0,8,active,True,8,0,3,6,True,,,2020-07-27 01:54:15,2020
6,False,True,2020-07-27 01:21:15+00:00,4,0,9,active,True,9,0,1,10,True,,,2020-07-27 01:54:15,2020
7,False,True,2020-07-27 01:28:03+00:00,5,0,10,active,True,10,0,2,4,True,,,2020-07-27 01:54:15,2020
8,False,True,2020-07-27 01:45:30+00:00,7,0,11,active,True,11,0,0,8,True,"{'off_dock_count': 1, 'active': True, 'valet_revision': 69, 'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'dock_blocked_count': 0}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 01:54:15,2020
9,True,True,2020-07-27 01:46:26+00:00,10,0,12,active,True,12,0,0,8,True,,,2020-07-27 01:54:15,2020
10,False,True,2020-07-27 00:33:05+00:00,10,0,13,active,True,13,0,3,6,True,,,2020-07-27 01:54:15,2020
11,False,True,2020-07-27 01:50:12+00:00,15,0,14,active,True,14,0,1,9,True,,,2020-07-27 01:54:15,2020
12,False,True,2020-07-27 01:53:49+00:00,2,0,15,active,True,15,0,1,12,True,,,2020-07-27 01:54:15,2020
13,True,True,2020-07-27 01:35:39+00:00,10,0,16,active,True,16,0,1,8,True,,,2020-07-27 01:54:15,2020
14,False,True,2020-07-27 01:37:40+00:00,10,0,17,active,True,17,0,1,4,True,,,2020-07-27 01:54:15,2020
15,False,True,2020-07-27 00:49:49+00:00,9,0,19,active,True,19,0,2,4,True,,,2020-07-27 01:54:15,2020
16,True,True,2020-07-27 01:42:01+00:00,20,0,20,active,True,20,0,1,2,True,,,2020-07-27 01:54:15,2020
17,True,True,2020-07-27 00:54:03+00:00,13,0,21,active,True,21,0,1,4,True,,,2020-07-27 01:54:15,2020
18,True,True,2020-07-27 00:59:48+00:00,42,0,22,active,True,22,0,1,4,True,,,2020-07-27 01:54:15,2020
19,False,True,2020-07-27 01:32:12+00:00,16,0,23,active,True,23,0,0,5,True,,,2020-07-27 01:54:15,2020
20,False,True,2020-07-27 01:54:10+00:00,17,0,24,active,True,24,0,1,1,True,,,2020-07-27 01:54:15,2020
21,False,True,2020-07-26 23:45:11+00:00,2,0,25,active,True,25,0,0,13,True,,,2020-07-27 01:54:15,2020
22,False,True,2020-07-27 00:13:35+00:00,0,0,26,active,True,26,0,0,15,True,,,2020-07-27 01:54:15,2020
23,False,True,2020-07-27 01:53:51+00:00,1,0,27,active,True,27,0,3,19,True,,,2020-07-27 01:54:15,2020
24,False,True,2020-07-27 01:27:10+00:00,1,0,29,active,True,29,0,0,14,True,,,2020-07-27 01:54:15,2020
25,False,True,2020-07-27 01:35:58+00:00,9,0,30,active,True,30,0,0,6,True,,,2020-07-27 01:54:15,2020
26,True,True,2020-07-27 00:28:38+00:00,16,0,31,active,True,31,0,0,3,True,,,2020-07-27 01:54:15,2020
27,False,True,2020-07-27 01:43:17+00:00,4,0,32,active,True,32,0,5,6,True,,,2020-07-27 01:54:15,2020
28,False,True,2020-07-27 01:46:32+00:00,18,0,33,active,True,33,0,1,8,True,,,2020-07-27 01:54:15,2020
29,False,True,2020-07-27 00:35:09+00:00,19,0,35,active,True,35,0,0,4,True,,,2020-07-27 01:54:15,2020
30,True,True,2020-07-27 01:41:43+00:00,10,0,36,active,True,36,0,0,23,True,,,2020-07-27 01:54:15,2020
31,True,True,2020-07-27 00:55:47+00:00,12,0,37,active,True,37,0,0,3,True,,,2020-07-27 01:54:15,2020
32,False,True,2020-07-27 01:50:37+00:00,12,0,39,active,True,39,0,0,11,True,,,2020-07-27 01:54:15,2020
33,False,True,2020-07-27 01:34:55+00:00,0,0,40,active,True,40,0,3,16,True,,,2020-07-27 01:54:15,2020
34,True,True,2020-07-27 01:45:03+00:00,8,0,41,active,True,41,0,1,18,True,,,2020-07-27 01:54:15,2020
35,False,True,2020-07-27 01:37:15+00:00,8,0,42,active,True,42,0,1,14,True,,,2020-07-27 01:54:15,2020
36,False,True,2020-07-27 00:06:19+00:00,15,0,43,active,True,43,0,0,0,True,,,2020-07-27 01:54:15,2020
37,False,True,2020-07-27 01:42:47+00:00,21,0,44,active,True,44,0,0,2,True,,,2020-07-27 01:54:15,2020
38,False,True,2020-07-27 01:48:14+00:00,11,0,46,active,True,46,0,1,7,True,,,2020-07-27 01:54:15,2020
39,True,True,2020-07-27 01:50:38+00:00,0,0,47,active,True,47,0,0,19,True,,,2020-07-27 01:54:15,2020
40,False,True,2020-07-27 01:35:39+00:00,17,0,48,active,True,48,0,0,2,True,,,2020-07-27 01:54:15,2020
41,False,True,2020-07-27 01:39:34+00:00,6,0,49,active,True,49,0,0,12,True,,,2020-07-27 01:54:15,2020
42,True,True,2020-07-27 01:27:35+00:00,14,0,50,active,True,50,0,0,1,True,,,2020-07-27 01:54:15,2020
43,False,True,2020-07-27 01:14:54+00:00,3,0,51,active,True,51,0,3,9,True,,,2020-07-27 01:54:15,2020
44,True,True,2020-07-27 01:45:44+00:00,11,0,52,active,True,52,0,0,12,True,,,2020-07-27 01:54:15,2020
45,False,True,2020-07-27 01:42:05+00:00,11,0,53,active,True,53,0,2,6,True,,,2020-07-27 01:54:15,2020
46,False,True,2020-07-27 01:20:51+00:00,14,0,54,active,True,54,0,0,1,True,,,2020-07-27 01:54:15,2020
47,False,True,2020-07-27 01:30:09+00:00,7,0,55,active,True,55,0,0,8,True,,,2020-07-27 01:54:15,2020
48,True,True,2020-07-27 00:22:22+00:00,0,0,56,active,True,56,0,0,18,True,,,2020-07-27 01:54:15,2020
49,True,True,2020-07-27 01:09:51+00:00,1,0,57,active,True,57,0,0,13,True,,,2020-07-27 01:54:15,2020
50,True,True,2020-07-27 01:46:21+00:00,7,0,58,active,True,58,0,1,11,True,,,2020-07-27 01:54:15,2020
51,True,True,2020-07-27 01:01:17+00:00,8,0,59,active,True,59,0,0,11,True,,,2020-07-27 01:54:15,2020
52,False,True,2020-07-27 01:35:38+00:00,0,0,60,active,True,60,0,2,17,True,,,2020-07-27 01:54:15,2020
53,False,True,2020-07-27 01:20:52+00:00,5,0,61,active,True,61,0,1,13,True,,,2020-07-27 01:54:15,2020
54,False,True,2020-07-27 01:53:20+00:00,2,0,63,active,True,63,0,0,13,True,,,2020-07-27 01:54:15,2020
55,False,True,2020-07-27 01:28:24+00:00,14,0,64,active,True,64,0,1,4,True,,,2020-07-27 01:54:15,2020
56,False,True,2020-07-27 01:19:57+00:00,16,0,65,active,True,65,0,2,5,True,,,2020-07-27 01:54:15,2020
57,False,True,2020-07-27 01:10:07+00:00,11,0,66,active,True,66,0,0,4,True,,,2020-07-27 01:54:15,2020
58,True,True,2020-07-27 01:36:41+00:00,27,0,67,active,True,67,0,0,0,True,,,2020-07-27 01:54:15,2020
59,True,True,2020-07-27 01:53:21+00:00,14,0,68,active,True,68,0,1,4,True,,,2020-07-27 01:54:15,2020
60,True,True,2020-07-27 01:31:58+00:00,8,0,69,active,True,69,0,2,9,True,,,2020-07-27 01:54:15,2020
61,False,True,2020-07-27 01:25:41+00:00,1,0,70,active,True,70,0,1,21,True,,,2020-07-27 01:54:15,2020
62,False,True,2020-07-27 01:33:45+00:00,12,0,71,active,True,71,0,1,10,True,,,2020-07-27 01:54:15,2020
63,False,True,2020-07-27 01:35:56+00:00,15,0,72,active,True,72,0,0,8,True,,,2020-07-27 01:54:15,2020
64,False,True,2020-07-27 01:31:26+00:00,3,0,73,active,True,73,0,1,11,True,,,2020-07-27 01:54:15,2020
65,True,True,2020-07-27 01:44:19+00:00,7,0,74,active,True,74,0,0,12,True,,,2020-07-27 01:54:15,2020
66,False,True,2020-07-27 01:48:40+00:00,13,0,75,active,True,75,0,1,1,True,,,2020-07-27 01:54:15,2020
67,False,True,2020-07-27 01:29:55+00:00,4,0,76,active,True,76,0,1,12,True,,,2020-07-27 01:54:15,2020
68,False,True,2020-07-27 01:34:37+00:00,8,0,77,active,True,77,0,2,5,True,,,2020-07-27 01:54:15,2020
69,False,True,2020-07-27 01:35:45+00:00,2,0,78,active,True,78,0,3,14,True,,,2020-07-27 01:54:15,2020
70,False,True,2020-07-27 01:49:28+00:00,3,0,79,active,True,79,0,2,14,True,,,2020-07-27 01:54:15,2020
71,False,True,2020-07-27 01:37:29+00:00,32,0,80,active,True,80,0,0,3,True,,,2020-07-27 01:54:15,2020
72,False,True,2020-07-27 01:47:30+00:00,17,0,81,active,True,81,0,1,1,True,,,2020-07-27 01:54:15,2020
73,False,False,2020-07-27 00:10:12+00:00,9,0,82,active,False,82,0,0,6,True,,,2020-07-27 01:54:15,2020
74,False,True,2020-07-27 01:01:10+00:00,11,0,84,active,True,84,0,0,4,True,,,2020-07-27 01:54:15,2020
75,False,True,2020-07-27 01:48:04+00:00,19,0,85,active,True,85,0,0,0,True,,,2020-07-27 01:54:15,2020
76,False,True,2020-07-27 01:31:10+00:00,2,0,86,active,True,86,0,0,17,True,,,2020-07-27 01:54:15,2020
77,False,True,2020-07-27 01:44:39+00:00,8,0,87,active,True,87,0,0,7,True,,,2020-07-27 01:54:15,2020
78,False,True,2020-07-27 01:19:30+00:00,6,0,89,active,True,89,0,1,12,True,,,2020-07-27 01:54:15,2020
79,False,True,2020-07-27 01:21:07+00:00,6,0,90,active,True,90,0,0,13,True,,,2020-07-27 01:54:15,2020
80,False,True,2020-07-27 01:47:24+00:00,16,0,91,active,True,91,0,0,3,True,,,2020-07-27 01:54:15,2020
81,False,True,2020-07-26 23:11:38+00:00,3,0,92,active,True,92,0,1,15,True,,,2020-07-27 01:54:15,2020
82,False,True,2020-07-27 01:42:16+00:00,1,0,93,active,True,93,0,1,13,True,,,2020-07-27 01:54:15,2020
83,False,True,2020-07-27 01:32:11+00:00,2,0,94,active,True,94,0,0,9,True,,,2020-07-27 01:54:15,2020
84,False,True,2020-07-27 01:43:21+00:00,8,0,95,active,True,95,0,0,7,True,,,2020-07-27 01:54:15,2020
85,False,True,2020-07-27 01:45:50+00:00,18,0,96,active,True,96,0,0,1,True,,,2020-07-27 01:54:15,2020
86,False,True,2020-07-27 01:40:41+00:00,5,0,97,active,True,97,0,4,10,True,,,2020-07-27 01:54:15,2020
87,False,True,2020-07-27 01:17:45+00:00,14,0,98,active,True,98,0,0,8,True,,,2020-07-27 01:54:15,2020
88,False,True,2020-07-27 00:54:15+00:00,3,0,99,active,True,99,0,0,12,True,,,2020-07-27 01:54:15,2020
89,True,True,2020-07-27 01:50:06+00:00,7,0,100,active,True,100,0,0,18,True,,,2020-07-27 01:54:15,2020
90,False,True,2020-07-26 22:42:12+00:00,14,0,101,active,True,101,0,0,1,True,,,2020-07-27 01:54:15,2020
91,False,True,2020-07-27 01:40:20+00:00,9,0,102,active,True,102,0,2,4,True,,,2020-07-27 01:54:15,2020
92,False,True,2020-07-27 01:27:52+00:00,9,0,103,active,True,103,0,0,6,True,,,2020-07-27 01:54:15,2020
