,station_status,legacy_id,eightd_has_available_keys,is_returning,num_docks_available,num_ebikes_available,is_installed,num_docks_disabled,num_bikes_disabled,last_reported,is_renting,num_bikes_available,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
19,active,23,True,True,8,0,True,0,1,2020-08-04 17:52:03+00:00,True,12,23,,,2020-08-04 17:53:05,2020
20,active,24,False,True,14,0,True,0,1,2020-08-04 17:45:40+00:00,True,4,24,,,2020-08-04 17:53:05,2020
21,active,25,False,True,11,0,True,0,0,2020-08-04 17:14:30+00:00,True,4,25,,,2020-08-04 17:53:05,2020
22,active,26,False,True,13,0,True,0,1,2020-08-04 17:15:25+00:00,True,1,26,,,2020-08-04 17:53:05,2020
23,active,27,False,True,16,0,True,0,0,2020-08-04 17:13:29+00:00,True,7,27,,,2020-08-04 17:53:05,2020
24,active,29,False,True,7,0,True,0,0,2020-08-04 17:06:50+00:00,True,8,29,,,2020-08-04 17:53:05,2020
25,active,30,False,True,7,0,True,0,3,2020-08-04 17:01:15+00:00,True,5,30,,,2020-08-04 17:53:05,2020
26,active,31,True,True,17,0,True,0,0,2020-08-04 16:51:30+00:00,True,2,31,,,2020-08-04 17:53:05,2020
27,active,32,False,True,11,0,True,0,0,2020-08-04 17:52:34+00:00,True,4,32,,,2020-08-04 17:53:05,2020
28,active,33,False,True,24,0,True,0,1,2020-08-04 17:46:10+00:00,True,2,33,,,2020-08-04 17:53:05,2020
29,active,35,False,True,7,0,True,0,0,2020-08-04 17:47:01+00:00,True,16,35,,,2020-08-04 17:53:05,2020
30,active,36,True,True,25,0,True,0,0,2020-08-04 17:48:56+00:00,True,8,36,,,2020-08-04 17:53:05,2020
31,active,37,True,True,6,0,True,0,0,2020-08-04 16:11:26+00:00,True,9,37,,,2020-08-04 17:53:05,2020
32,active,39,False,True,12,0,True,0,1,2020-08-04 17:05:33+00:00,True,10,39,,,2020-08-04 17:53:05,2020
33,active,40,False,True,11,0,True,0,2,2020-08-04 17:25:10+00:00,True,6,40,,,2020-08-04 17:53:05,2020
34,active,41,True,True,19,0,True,0,3,2020-08-04 17:50:25+00:00,True,5,41,,,2020-08-04 17:53:05,2020
35,active,42,False,True,6,0,True,0,1,2020-08-04 17:31:43+00:00,True,16,42,,,2020-08-04 17:53:05,2020
36,active,43,True,True,6,0,True,0,0,2020-08-04 17:48:49+00:00,True,9,43,,,2020-08-04 17:53:05,2020
37,active,44,False,True,6,0,True,0,1,2020-08-04 17:39:40+00:00,True,16,44,,,2020-08-04 17:53:05,2020
38,active,46,False,True,13,0,True,0,0,2020-08-04 17:52:38+00:00,True,6,46,,,2020-08-04 17:53:05,2020
39,active,47,True,True,12,0,True,0,0,2020-08-04 17:45:09+00:00,True,7,47,,,2020-08-04 17:53:05,2020
40,active,48,False,True,16,0,True,0,0,2020-08-04 17:37:47+00:00,True,3,48,,,2020-08-04 17:53:05,2020
41,active,49,False,True,13,0,True,0,1,2020-08-04 17:14:26+00:00,True,4,49,,,2020-08-04 17:53:05,2020
42,active,50,True,True,0,0,True,0,2,2020-08-04 17:52:01+00:00,True,13,50,,,2020-08-04 17:53:05,2020
43,active,51,False,True,7,0,True,0,0,2020-08-04 17:52:08+00:00,True,8,51,,,2020-08-04 17:53:05,2020
44,active,52,True,True,11,0,True,0,1,2020-08-04 17:16:32+00:00,True,11,52,,,2020-08-04 17:53:05,2020
45,active,53,False,True,15,0,True,0,0,2020-08-04 17:29:06+00:00,True,4,53,,,2020-08-04 17:53:05,2020
46,active,54,False,True,2,0,True,0,1,2020-08-04 16:49:27+00:00,True,12,54,,,2020-08-04 17:53:05,2020
47,active,55,False,True,6,0,True,0,0,2020-08-04 17:27:43+00:00,True,9,55,,,2020-08-04 17:53:05,2020
48,active,56,True,True,12,0,True,0,0,2020-08-04 17:21:38+00:00,True,6,56,,,2020-08-04 17:53:05,2020
49,active,57,True,True,12,0,True,0,1,2020-08-04 17:33:27+00:00,True,1,57,,,2020-08-04 17:53:05,2020
50,active,58,True,True,17,0,True,0,0,2020-08-04 17:43:28+00:00,True,2,58,,,2020-08-04 17:53:05,2020
51,active,59,True,True,13,0,True,0,1,2020-08-04 17:50:37+00:00,True,5,59,,,2020-08-04 17:53:05,2020
52,active,60,False,True,11,0,True,0,0,2020-08-04 17:42:20+00:00,True,8,60,,,2020-08-04 17:53:05,2020
53,active,61,False,True,11,0,True,0,0,2020-08-04 17:50:27+00:00,True,8,61,,,2020-08-04 17:53:05,2020
54,active,63,False,True,8,0,True,0,0,2020-08-04 17:06:05+00:00,True,7,63,,,2020-08-04 17:53:05,2020
55,active,64,False,True,5,0,True,0,0,2020-08-04 17:47:50+00:00,True,14,64,,,2020-08-04 17:53:05,2020
56,active,65,False,True,16,0,True,0,1,2020-08-04 16:26:16+00:00,True,6,65,,,2020-08-04 17:53:05,2020
57,active,66,False,True,14,0,True,0,0,2020-08-04 17:47:46+00:00,True,1,66,,,2020-08-04 17:53:05,2020
58,active,67,True,True,18,0,True,0,0,2020-08-04 17:29:43+00:00,True,9,67,,,2020-08-04 17:53:05,2020
59,active,68,True,True,13,0,True,0,1,2020-08-04 17:51:48+00:00,True,5,68,,,2020-08-04 17:53:05,2020
60,active,69,True,True,12,0,True,0,0,2020-08-04 17:45:46+00:00,True,7,69,,,2020-08-04 17:53:05,2020
61,active,70,False,True,3,0,True,0,0,2020-08-04 17:11:26+00:00,True,20,70,,,2020-08-04 17:53:05,2020
62,active,71,False,True,12,0,True,0,0,2020-08-04 17:50:04+00:00,True,11,71,,,2020-08-04 17:53:05,2020
63,active,72,False,True,19,0,True,0,0,2020-08-04 17:49:08+00:00,True,4,72,,,2020-08-04 17:53:05,2020
64,active,73,False,True,14,0,True,0,0,2020-08-04 17:51:22+00:00,True,1,73,,,2020-08-04 17:53:05,2020
65,active,74,True,True,9,0,True,0,0,2020-08-04 17:37:25+00:00,True,10,74,,,2020-08-04 17:53:05,2020
66,active,75,False,True,14,0,True,0,0,2020-08-04 16:37:59+00:00,True,1,75,,,2020-08-04 17:53:05,2020
67,active,76,False,True,10,0,True,0,0,2020-08-04 17:31:21+00:00,True,7,76,,,2020-08-04 17:53:05,2020
68,active,77,False,True,10,0,True,0,0,2020-08-04 17:36:34+00:00,True,5,77,,,2020-08-04 17:53:05,2020
69,active,78,False,True,5,0,True,0,0,2020-08-04 15:55:18+00:00,True,14,78,,,2020-08-04 17:53:05,2020
70,active,79,False,True,17,0,True,0,0,2020-08-04 17:44:39+00:00,True,2,79,,,2020-08-04 17:53:05,2020
71,active,80,False,True,1,0,True,0,1,2020-08-04 17:49:54+00:00,True,33,80,,,2020-08-04 17:53:05,2020
72,active,81,False,True,5,0,True,0,1,2020-08-04 17:38:07+00:00,True,13,81,,,2020-08-04 17:53:05,2020
73,active,82,False,True,2,0,True,0,0,2020-08-04 17:11:14+00:00,True,13,82,,,2020-08-04 17:53:05,2020
74,active,84,False,True,9,0,True,0,0,2020-08-04 17:39:22+00:00,True,6,84,,,2020-08-04 17:53:05,2020
75,active,85,False,True,6,0,True,0,2,2020-08-04 17:46:26+00:00,True,11,85,,,2020-08-04 17:53:05,2020
76,active,86,False,True,7,0,True,0,1,2020-08-04 17:52:48+00:00,True,11,86,,,2020-08-04 17:53:05,2020
77,active,87,False,True,7,0,True,0,0,2020-08-04 17:41:01+00:00,True,8,87,,,2020-08-04 17:53:05,2020
78,active,89,False,True,8,0,True,0,1,2020-08-04 17:22:09+00:00,True,10,89,,,2020-08-04 17:53:05,2020
79,active,90,False,True,13,0,True,0,1,2020-08-04 16:47:54+00:00,True,5,90,,,2020-08-04 17:53:05,2020
80,active,91,False,True,6,0,True,0,1,2020-08-04 17:49:11+00:00,True,12,91,,,2020-08-04 17:53:05,2020
81,active,92,False,True,4,0,True,0,0,2020-08-04 17:12:55+00:00,True,15,92,,,2020-08-04 17:53:05,2020
82,active,93,False,True,4,0,True,0,1,2020-08-04 17:12:34+00:00,True,10,93,,,2020-08-04 17:53:05,2020
83,active,94,False,True,2,0,True,0,2,2020-08-04 16:55:49+00:00,True,7,94,,,2020-08-04 17:53:05,2020
84,active,95,False,True,4,0,True,0,0,2020-08-04 17:52:59+00:00,True,11,95,,,2020-08-04 17:53:05,2020
85,active,96,False,True,4,0,True,0,0,2020-08-04 17:33:29+00:00,True,15,96,,,2020-08-04 17:53:05,2020
86,active,97,False,True,6,0,True,0,1,2020-08-04 17:36:07+00:00,True,12,97,,,2020-08-04 17:53:05,2020
87,active,98,False,True,19,0,True,0,0,2020-08-04 17:44:20+00:00,True,4,98,,,2020-08-04 17:53:05,2020
88,active,99,False,True,8,0,True,0,0,2020-08-04 17:22:44+00:00,True,7,99,,,2020-08-04 17:53:05,2020
89,active,100,True,True,7,0,True,0,1,2020-08-04 17:31:07+00:00,True,17,100,,,2020-08-04 17:53:05,2020
90,active,101,False,True,1,0,True,0,0,2020-08-04 16:14:31+00:00,True,14,101,,,2020-08-04 17:53:05,2020
91,active,102,False,True,9,0,True,0,1,2020-08-04 17:34:46+00:00,True,5,102,,,2020-08-04 17:53:05,2020
92,active,103,False,True,11,0,True,0,0,2020-08-04 17:47:38+00:00,True,4,103,,,2020-08-04 17:53:05,2020
93,active,104,False,True,15,0,True,0,0,2020-08-04 17:27:53+00:00,True,4,104,,,2020-08-04 17:53:05,2020
94,active,105,False,True,16,0,True,0,0,2020-08-04 17:45:29+00:00,True,3,105,,,2020-08-04 17:53:05,2020
95,active,106,False,True,12,0,True,0,0,2020-08-04 16:01:22+00:00,True,3,106,,,2020-08-04 17:53:05,2020
96,active,107,False,True,4,0,True,0,0,2020-08-04 17:50:55+00:00,True,15,107,,,2020-08-04 17:53:05,2020
97,active,108,False,True,3,0,True,0,1,2020-08-04 17:42:58+00:00,True,13,108,,,2020-08-04 17:53:05,2020
98,active,109,False,True,23,0,True,0,2,2020-08-04 17:12:41+00:00,True,10,109,,,2020-08-04 17:53:05,2020
99,active,110,False,True,4,0,True,0,0,2020-08-04 17:41:46+00:00,True,11,110,,,2020-08-04 17:53:05,2020
100,active,111,False,True,14,0,True,0,0,2020-08-04 17:13:47+00:00,True,1,111,,,2020-08-04 17:53:05,2020
101,active,112,False,True,3,0,True,0,0,2020-08-04 17:32:20+00:00,True,12,112,,,2020-08-04 17:53:05,2020
102,active,113,False,True,3,0,True,0,0,2020-08-04 17:45:48+00:00,True,12,113,,,2020-08-04 17:53:05,2020
103,active,114,False,True,5,0,True,0,0,2020-08-04 17:28:24+00:00,True,10,114,,,2020-08-04 17:53:05,2020
104,active,115,False,True,2,0,True,0,0,2020-08-04 17:47:08+00:00,True,17,115,,,2020-08-04 17:53:05,2020
105,active,116,False,True,8,0,True,0,0,2020-08-04 17:50:40+00:00,True,15,116,,,2020-08-04 17:53:05,2020
106,active,117,False,True,14,0,True,0,0,2020-08-04 17:44:26+00:00,True,5,117,,,2020-08-04 17:53:05,2020
107,active,118,False,True,4,0,True,0,0,2020-08-04 17:37:12+00:00,True,15,118,,,2020-08-04 17:53:05,2020
108,active,119,False,True,12,0,True,0,0,2020-08-04 17:43:47+00:00,True,3,119,,,2020-08-04 17:53:05,2020
109,active,120,False,True,6,0,True,0,0,2020-08-04 17:49:51+00:00,True,9,120,,,2020-08-04 17:53:05,2020
110,active,121,False,True,13,0,True,0,0,2020-08-04 17:39:01+00:00,True,4,121,,,2020-08-04 17:53:05,2020
111,active,122,False,True,13,0,True,0,1,2020-08-04 17:46:13+00:00,True,1,122,,,2020-08-04 17:53:05,2020
112,active,124,False,True,11,0,True,0,0,2020-08-04 13:21:47+00:00,True,4,124,,,2020-08-04 17:53:05,2020
113,active,125,False,True,14,0,True,0,0,2020-08-04 17:06:17+00:00,True,1,125,,,2020-08-04 17:53:05,2020
114,active,126,False,True,14,0,True,0,0,2020-08-04 12:46:51+00:00,True,1,126,,,2020-08-04 17:53:05,2020
115,active,128,False,True,6,0,True,0,0,2020-08-04 16:32:26+00:00,True,13,128,,,2020-08-04 17:53:05,2020
116,active,129,False,True,5,0,True,0,0,2020-08-04 17:52:18+00:00,True,14,129,,,2020-08-04 17:53:05,2020
117,active,130,False,True,2,0,True,0,0,2020-08-04 17:43:37+00:00,True,13,130,,,2020-08-04 17:53:05,2020
118,active,131,False,True,9,0,True,0,0,2020-08-04 17:00:43+00:00,True,9,131,,,2020-08-04 17:53:05,2020
119,active,133,False,True,12,0,True,0,1,2020-08-04 16:48:38+00:00,True,10,133,,,2020-08-04 17:53:05,2020
120,active,135,False,True,4,0,True,0,0,2020-08-04 13:58:18+00:00,True,13,135,,,2020-08-04 17:53:05,2020
121,active,136,False,True,2,0,True,0,1,2020-08-04 16:51:25+00:00,True,16,136,,,2020-08-04 17:53:05,2020
122,active,137,False,True,11,0,True,0,0,2020-08-04 16:45:56+00:00,True,4,137,,,2020-08-04 17:53:05,2020
123,active,138,False,True,2,0,True,0,1,2020-08-04 17:49:39+00:00,True,12,138,,,2020-08-04 17:53:05,2020
124,active,139,False,True,19,0,True,0,0,2020-08-04 17:05:41+00:00,True,0,139,,,2020-08-04 17:53:05,2020
125,active,140,False,True,3,0,True,0,0,2020-08-04 17:47:43+00:00,True,14,140,,,2020-08-04 17:53:05,2020
126,active,141,False,True,8,0,True,0,0,2020-08-04 17:17:55+00:00,True,7,141,,,2020-08-04 17:53:05,2020
127,active,142,False,True,13,0,True,0,2,2020-08-04 17:46:50+00:00,True,8,142,,,2020-08-04 17:53:05,2020
128,active,143,False,True,14,0,True,0,1,2020-08-04 17:44:33+00:00,True,8,143,,,2020-08-04 17:53:05,2020
129,active,144,False,True,17,0,True,0,0,2020-08-04 17:45:27+00:00,True,2,144,,,2020-08-04 17:53:05,2020
130,active,145,False,True,5,0,True,0,0,2020-08-04 16:46:28+00:00,True,14,145,,,2020-08-04 17:53:05,2020
131,active,146,False,True,5,0,True,0,2,2020-08-04 17:31:00+00:00,True,12,146,,,2020-08-04 17:53:05,2020
132,active,149,True,True,8,0,True,0,0,2020-08-04 17:51:42+00:00,True,10,149,,,2020-08-04 17:53:05,2020
133,active,150,False,True,0,0,True,0,0,1970-01-02 00:00:00+00:00,False,0,150,,,2020-08-04 17:53:05,1970
134,active,151,False,True,6,0,True,0,0,2020-08-04 17:22:44+00:00,True,13,151,,,2020-08-04 17:53:05,2020
135,active,152,True,True,5,0,True,0,0,2020-08-04 17:20:28+00:00,True,10,152,,,2020-08-04 17:53:05,2020
136,active,156,False,True,10,0,True,0,0,2020-08-04 17:32:55+00:00,True,5,156,,,2020-08-04 17:53:05,2020
137,active,157,False,True,0,0,True,0,3,2020-08-04 17:37:36+00:00,True,12,157,,,2020-08-04 17:53:05,2020
138,active,159,False,True,10,0,True,0,1,2020-08-04 17:45:25+00:00,True,4,159,,,2020-08-04 17:53:05,2020
139,active,160,True,True,11,0,True,0,1,2020-08-04 17:51:47+00:00,True,2,160,,,2020-08-04 17:53:05,2020
140,active,161,True,True,20,0,True,0,0,2020-08-04 17:37:17+00:00,True,3,161,,,2020-08-04 17:53:05,2020
141,active,162,False,True,11,0,True,0,0,2020-08-04 17:35:18+00:00,True,4,162,,,2020-08-04 17:53:05,2020
142,active,163,True,True,12,0,True,0,0,2020-08-04 17:23:37+00:00,True,7,163,,,2020-08-04 17:53:05,2020
143,active,167,False,True,1,0,True,0,0,2020-08-04 15:56:23+00:00,True,14,167,,,2020-08-04 17:53:05,2020
144,active,169,False,True,6,0,True,0,0,2020-08-04 16:36:21+00:00,True,13,169,,,2020-08-04 17:53:05,2020
145,active,170,True,True,13,0,True,0,0,2020-08-04 15:44:17+00:00,True,1,170,,,2020-08-04 17:53:05,2020
146,active,171,True,True,18,0,True,0,0,2020-08-04 12:50:10+00:00,True,5,171,,,2020-08-04 17:53:05,2020
147,active,173,True,True,4,0,True,0,0,2020-08-04 17:38:29+00:00,True,10,173,,,2020-08-04 17:53:05,2020
148,active,174,False,True,9,0,True,0,0,2020-08-04 17:45:49+00:00,True,6,174,,,2020-08-04 17:53:05,2020
149,active,175,True,True,17,0,True,0,0,2020-08-04 16:29:47+00:00,True,0,175,,,2020-08-04 17:53:05,2020
150,active,176,False,True,12,0,True,0,0,2020-08-04 17:52:06+00:00,True,3,176,,,2020-08-04 17:53:05,2020
151,active,177,False,True,8,0,True,0,0,2020-08-04 17:16:02+00:00,True,11,177,,,2020-08-04 17:53:05,2020
152,active,178,False,True,14,0,True,0,0,2020-08-04 17:47:32+00:00,True,5,178,,,2020-08-04 17:53:05,2020
153,active,179,False,True,11,0,True,0,0,2020-08-04 17:37:22+00:00,True,14,179,,,2020-08-04 17:53:05,2020
154,active,180,False,True,3,0,True,0,0,2020-08-04 17:12:47+00:00,True,16,180,,,2020-08-04 17:53:05,2020
155,active,181,False,True,1,0,True,0,1,2020-08-04 17:45:45+00:00,True,17,181,,,2020-08-04 17:53:05,2020
156,active,182,True,True,14,0,True,0,1,2020-08-04 16:02:26+00:00,True,4,182,,,2020-08-04 17:53:05,2020
157,active,183,False,True,7,0,True,0,0,2020-08-04 16:10:06+00:00,True,12,183,,,2020-08-04 17:53:05,2020
158,active,184,False,True,9,0,True,0,1,2020-08-04 16:50:11+00:00,True,9,184,,,2020-08-04 17:53:05,2020
159,active,185,False,True,12,0,True,0,1,2020-08-04 17:36:10+00:00,True,2,185,,,2020-08-04 17:53:05,2020
160,active,186,True,True,14,0,True,0,0,2020-08-04 17:46:40+00:00,True,1,186,,,2020-08-04 17:53:05,2020
161,active,187,False,True,1,0,True,0,0,2020-08-04 15:40:14+00:00,True,14,187,,,2020-08-04 17:53:05,2020
162,active,188,False,True,11,0,True,0,0,2020-08-04 17:09:15+00:00,True,4,188,,,2020-08-04 17:53:05,2020
163,active,189,False,True,15,0,True,0,1,2020-08-04 17:45:10+00:00,True,7,189,,,2020-08-04 17:53:05,2020
164,active,190,True,True,33,0,True,0,0,2020-08-04 17:52:42+00:00,True,4,190,,,2020-08-04 17:53:05,2020
165,active,191,False,True,11,0,True,0,0,2020-08-04 17:43:56+00:00,True,4,191,,,2020-08-04 17:53:05,2020
166,active,192,False,True,12,0,True,0,0,2020-08-04 16:57:16+00:00,True,7,192,,,2020-08-04 17:53:05,2020
167,active,193,True,True,6,0,True,0,1,2020-08-04 13:18:58+00:00,True,8,193,,,2020-08-04 17:53:05,2020
168,active,194,False,True,13,0,True,0,0,2020-08-04 16:50:01+00:00,True,6,194,,,2020-08-04 17:53:05,2020
169,active,195,False,True,20,0,True,0,1,2020-08-04 17:20:18+00:00,True,2,195,,,2020-08-04 17:53:05,2020
170,active,196,True,True,9,0,True,0,0,2020-08-04 12:59:07+00:00,True,1,196,,,2020-08-04 17:53:05,2020
171,active,197,False,True,15,0,True,0,0,2020-08-04 17:43:33+00:00,True,0,197,,,2020-08-04 17:53:05,2020
172,active,199,False,True,3,0,True,0,0,2020-08-04 10:28:56+00:00,True,12,199,,,2020-08-04 17:53:05,2020
173,active,200,False,True,5,0,True,0,1,2020-08-04 16:46:56+00:00,True,13,200,,,2020-08-04 17:53:05,2020
174,active,201,False,True,15,0,True,0,0,2020-08-04 12:17:44+00:00,True,0,201,,,2020-08-04 17:53:05,2020
175,active,202,False,True,14,0,True,0,1,2020-08-04 17:37:54+00:00,True,0,202,,,2020-08-04 17:53:05,2020
176,active,203,False,True,9,0,True,0,0,2020-08-04 08:21:44+00:00,True,6,203,,,2020-08-04 17:53:05,2020
177,active,204,False,True,13,0,True,0,0,2020-08-04 15:21:35+00:00,True,2,204,,,2020-08-04 17:53:05,2020
178,active,205,False,True,8,0,True,0,0,2020-08-04 08:49:49+00:00,True,7,205,,,2020-08-04 17:53:05,2020
179,active,206,False,True,14,0,True,0,0,2020-08-04 17:40:14+00:00,True,9,206,,,2020-08-04 17:53:05,2020
180,active,208,True,True,1,0,True,0,0,2020-08-04 17:47:43+00:00,True,14,208,,,2020-08-04 17:53:05,2020
181,active,209,False,True,9,0,True,0,0,2020-08-04 16:08:34+00:00,True,6,209,,,2020-08-04 17:53:05,2020
182,active,210,False,True,12,0,True,0,1,2020-08-04 16:13:15+00:00,True,2,210,,,2020-08-04 17:53:05,2020
183,active,211,False,True,4,0,True,0,0,2020-08-04 17:44:16+00:00,True,15,211,,,2020-08-04 17:53:05,2020
184,active,212,False,True,9,0,True,0,0,2020-08-04 15:17:56+00:00,True,24,212,,,2020-08-04 17:53:05,2020
185,active,213,True,True,12,0,True,0,0,2020-08-04 17:44:29+00:00,True,4,213,,,2020-08-04 17:53:05,2020
186,active,214,False,True,7,0,True,0,0,2020-08-04 17:48:28+00:00,True,8,214,,,2020-08-04 17:53:05,2020
187,active,215,False,True,1,0,True,0,0,2020-08-04 15:25:43+00:00,True,14,215,,,2020-08-04 17:53:05,2020
188,active,216,False,True,8,0,True,0,0,2020-08-04 17:51:37+00:00,True,11,216,,,2020-08-04 17:53:05,2020
189,active,217,False,True,6,0,True,0,1,2020-08-04 16:52:13+00:00,True,12,217,,,2020-08-04 17:53:05,2020
190,active,218,False,True,7,0,True,0,1,2020-08-04 17:42:13+00:00,True,7,218,,,2020-08-04 17:53:05,2020
191,active,219,False,True,8,0,True,0,0,2020-08-04 08:56:33+00:00,True,7,219,,,2020-08-04 17:53:05,2020
192,active,221,False,True,13,0,True,0,0,2020-08-04 17:50:29+00:00,True,6,221,,,2020-08-04 17:53:05,2020
193,active,222,True,True,11,0,True,0,0,2020-08-04 17:26:57+00:00,True,3,222,,,2020-08-04 17:53:05,2020
194,active,224,False,True,12,0,True,0,1,2020-08-04 17:00:37+00:00,True,4,224,,,2020-08-04 17:53:05,2020
195,active,225,False,True,16,0,True,0,0,2020-08-04 16:18:13+00:00,True,3,225,,,2020-08-04 17:53:05,2020
196,active,226,False,True,14,0,True,0,1,2020-08-04 17:51:41+00:00,True,0,226,,,2020-08-04 17:53:05,2020
197,active,227,False,True,18,0,True,0,0,2020-08-04 17:50:17+00:00,True,1,227,,,2020-08-04 17:53:05,2020
198,active,228,False,True,3,0,True,0,1,2020-08-04 17:03:22+00:00,True,15,228,,,2020-08-04 17:53:05,2020
199,active,232,False,True,8,0,True,0,0,2020-08-04 16:10:44+00:00,True,3,232,,,2020-08-04 17:53:05,2020
200,active,233,False,True,11,0,True,1,0,2020-08-04 17:11:56+00:00,True,3,233,,,2020-08-04 17:53:05,2020
201,active,234,False,True,14,0,True,0,0,2020-08-04 17:19:34+00:00,True,1,234,,,2020-08-04 17:53:05,2020
202,active,235,False,True,15,0,True,0,0,2020-08-04 16:31:05+00:00,True,0,235,,,2020-08-04 17:53:05,2020
203,active,236,False,True,7,0,True,0,0,2020-08-04 17:09:10+00:00,True,8,236,,,2020-08-04 17:53:05,2020
204,active,239,False,True,6,0,True,0,0,2020-08-04 17:30:21+00:00,True,9,239,,,2020-08-04 17:53:05,2020
205,active,255,False,True,4,0,True,0,0,2020-08-04 09:01:20+00:00,True,11,255,,,2020-08-04 17:53:05,2020
206,active,258,False,True,2,0,True,0,0,2020-08-04 17:09:26+00:00,True,13,258,,,2020-08-04 17:53:05,2020
207,active,259,False,True,15,0,True,0,0,2020-08-04 09:01:37+00:00,True,0,259,,,2020-08-04 17:53:05,2020
208,active,260,False,True,15,0,True,0,0,2020-08-04 17:52:53+00:00,True,0,260,,,2020-08-04 17:53:05,2020
209,active,271,False,True,7,0,True,0,0,2020-08-04 17:16:27+00:00,True,8,271,,,2020-08-04 17:53:05,2020
210,active,272,False,True,13,0,True,0,0,2020-08-04 09:00:19+00:00,True,6,272,,,2020-08-04 17:53:05,2020
211,active,273,False,True,13,0,True,0,1,2020-08-04 17:49:00+00:00,True,26,273,,,2020-08-04 17:53:05,2020
212,active,279,False,True,17,0,True,0,0,2020-08-04 17:51:41+00:00,True,2,279,,,2020-08-04 17:53:05,2020
213,active,280,False,True,19,0,True,0,0,2020-08-04 12:31:48+00:00,True,0,280,,,2020-08-04 17:53:05,2020
214,active,282,False,True,4,0,True,0,0,2020-08-04 16:46:35+00:00,True,11,282,,,2020-08-04 17:53:05,2020
215,active,296,False,True,15,0,True,0,1,2020-08-04 17:24:45+00:00,True,7,296,,,2020-08-04 17:53:05,2020
216,active,318,False,True,0,0,True,0,0,2020-08-04 17:28:57+00:00,True,19,318,,,2020-08-04 17:53:05,2020
217,active,319,False,True,16,0,True,0,0,2020-08-04 17:46:35+00:00,True,9,319,,,2020-08-04 17:53:05,2020
218,active,327,False,True,9,0,True,0,0,2020-08-04 17:45:14+00:00,True,6,327,,,2020-08-04 17:53:05,2020
219,active,328,False,True,6,0,True,0,0,2020-08-04 17:31:19+00:00,True,9,328,,,2020-08-04 17:53:05,2020
220,active,329,False,True,6,0,True,0,0,2020-08-04 15:36:44+00:00,True,9,329,,,2020-08-04 17:53:05,2020
221,active,330,False,True,13,0,True,0,0,2020-08-04 17:44:00+00:00,True,2,330,,,2020-08-04 17:53:05,2020
222,active,331,False,True,6,0,True,0,0,2020-08-04 17:48:27+00:00,True,9,331,,,2020-08-04 17:53:05,2020
