,eightd_has_available_keys,num_ebikes_available,num_docks_disabled,num_bikes_available,station_id,is_returning,num_bikes_disabled,num_docks_available,station_status,legacy_id,is_installed,is_renting,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
212,False,0,0,18,279,True,0,1,active,279,True,True,2020-08-20 19:53:55+00:00,,,2020-08-20 21:00:20,2020
213,False,0,0,12,280,True,0,7,active,280,True,True,2020-08-20 20:45:19+00:00,,,2020-08-20 21:00:20,2020
214,False,0,0,5,282,True,0,10,active,282,True,True,2020-08-20 20:14:13+00:00,,,2020-08-20 21:00:20,2020
215,False,0,0,8,296,True,1,14,active,296,True,True,2020-08-20 20:51:04+00:00,,,2020-08-20 21:00:20,2020
216,False,0,0,6,318,True,1,12,active,318,True,True,2020-08-20 20:33:55+00:00,,,2020-08-20 21:00:20,2020
217,False,0,0,4,319,True,0,21,active,319,True,True,2020-08-20 19:11:30+00:00,,,2020-08-20 21:00:20,2020
218,False,0,0,8,327,True,0,7,active,327,True,True,2020-08-20 19:27:32+00:00,,,2020-08-20 21:00:20,2020
219,False,0,0,5,328,True,0,10,active,328,True,True,2020-08-20 19:55:10+00:00,,,2020-08-20 21:00:20,2020
220,False,0,0,4,329,True,1,10,active,329,True,True,2020-08-20 18:44:02+00:00,,,2020-08-20 21:00:20,2020
221,False,0,0,6,330,True,0,9,active,330,True,True,2020-08-20 20:53:31+00:00,,,2020-08-20 21:00:20,2020
222,False,0,0,15,331,True,0,0,active,331,True,True,2020-08-20 20:57:47+00:00,,,2020-08-20 21:00:20,2020
223,False,0,0,14,332,True,0,1,active,332,True,True,2020-08-20 20:58:22+00:00,,,2020-08-20 21:00:20,2020
224,False,0,0,16,333,True,0,9,active,333,True,True,2020-08-20 20:23:48+00:00,,,2020-08-20 21:00:20,2020
225,False,0,0,17,334,True,0,2,active,334,True,True,2020-08-20 20:29:59+00:00,,,2020-08-20 21:00:20,2020
226,False,0,0,4,335,True,0,15,active,335,True,True,2020-08-20 20:52:46+00:00,,,2020-08-20 21:00:20,2020
227,False,0,0,3,336,True,0,12,active,336,True,True,2020-08-20 20:04:15+00:00,,,2020-08-20 21:00:20,2020
228,False,0,0,13,337,True,0,2,active,337,True,True,2020-08-20 11:47:32+00:00,,,2020-08-20 21:00:20,2020
229,False,0,0,5,338,True,0,10,active,338,True,True,2020-08-20 20:49:10+00:00,,,2020-08-20 21:00:20,2020
230,False,0,0,15,339,True,0,0,active,339,True,True,2020-08-20 15:22:04+00:00,,,2020-08-20 21:00:20,2020
231,False,0,0,14,340,True,0,5,active,340,True,True,2020-08-20 08:51:25+00:00,,,2020-08-20 21:00:20,2020
232,True,0,0,12,341,True,0,3,active,341,True,True,2020-08-20 10:20:54+00:00,,,2020-08-20 21:00:20,2020
233,False,0,0,5,342,True,3,7,active,342,True,True,2020-08-20 20:56:44+00:00,,,2020-08-20 21:00:20,2020
234,False,0,0,3,343,True,0,12,active,343,True,True,2020-08-20 05:26:24+00:00,,,2020-08-20 21:00:20,2020
235,False,0,0,4,344,True,0,15,active,344,True,True,2020-08-20 20:33:02+00:00,,,2020-08-20 21:00:20,2020
236,False,0,0,15,345,True,0,4,active,345,True,True,2020-08-20 20:59:46+00:00,,,2020-08-20 21:00:20,2020
237,False,0,0,2,346,True,0,13,active,346,True,True,2020-08-20 20:54:00+00:00,,,2020-08-20 21:00:20,2020
238,False,0,0,10,347,True,0,5,active,347,True,True,2020-08-20 11:58:38+00:00,,,2020-08-20 21:00:20,2020
239,False,0,0,6,348,True,0,9,active,348,True,True,2020-08-20 17:04:21+00:00,,,2020-08-20 21:00:20,2020
240,False,0,0,6,349,True,0,11,active,349,True,True,2020-08-20 14:18:20+00:00,,,2020-08-20 21:00:20,2020
241,False,0,0,12,350,True,0,5,active,350,True,True,2020-08-20 20:26:19+00:00,,,2020-08-20 21:00:20,2020
242,False,0,0,13,351,True,0,2,active,351,True,True,2020-08-20 20:59:42+00:00,,,2020-08-20 21:00:20,2020
243,False,0,0,11,352,True,0,4,active,352,True,True,2020-08-20 20:38:45+00:00,,,2020-08-20 21:00:20,2020
244,True,0,0,8,353,True,0,7,active,353,True,True,2020-08-20 16:48:31+00:00,,,2020-08-20 21:00:20,2020
245,False,0,0,2,354,True,0,13,active,354,True,True,2020-08-20 20:42:43+00:00,,,2020-08-20 21:00:20,2020
246,False,0,0,17,355,True,0,0,active,355,True,True,2020-08-20 20:22:30+00:00,,,2020-08-20 21:00:20,2020
247,False,0,0,12,356,True,1,10,active,356,True,True,2020-08-20 20:54:53+00:00,,,2020-08-20 21:00:20,2020
248,False,0,0,12,357,True,0,3,active,357,True,True,2020-08-20 20:33:51+00:00,,,2020-08-20 21:00:20,2020
249,False,0,0,11,358,True,0,8,active,358,True,True,2020-08-20 20:35:55+00:00,,,2020-08-20 21:00:20,2020
250,False,0,0,2,359,True,0,13,active,359,True,True,2020-08-20 20:58:30+00:00,,,2020-08-20 21:00:20,2020
251,False,0,0,3,360,True,0,12,active,360,True,True,2020-08-20 20:33:08+00:00,,,2020-08-20 21:00:20,2020
252,False,0,0,10,361,True,1,8,active,361,True,True,2020-08-20 20:29:28+00:00,,,2020-08-20 21:00:20,2020
253,False,0,0,10,362,True,3,6,active,362,True,True,2020-08-20 20:50:21+00:00,,,2020-08-20 21:00:20,2020
254,False,0,0,19,363,True,0,0,active,363,True,True,2020-08-20 20:54:56+00:00,,,2020-08-20 21:00:20,2020
255,False,0,0,1,364,True,0,18,active,364,True,True,2020-08-20 20:59:40+00:00,,,2020-08-20 21:00:20,2020
256,False,0,0,17,365,True,0,2,active,365,True,True,2020-08-20 20:57:00+00:00,,,2020-08-20 21:00:20,2020
257,False,0,0,0,366,True,0,0,out_of_service,366,False,True,1970-01-02 00:00:00+00:00,,,2020-08-20 21:00:20,1970
258,False,0,0,16,367,True,0,3,active,367,True,True,2020-08-20 19:08:17+00:00,,,2020-08-20 21:00:20,2020
259,False,0,0,5,368,True,0,10,active,368,True,True,2020-08-20 19:33:42+00:00,,,2020-08-20 21:00:20,2020
260,False,0,0,2,369,True,0,13,active,369,True,True,2020-08-20 20:42:09+00:00,,,2020-08-20 21:00:20,2020
261,False,0,0,8,370,True,0,11,active,370,True,True,2020-08-20 20:48:09+00:00,,,2020-08-20 21:00:20,2020
262,False,0,0,2,371,True,0,17,active,371,True,True,2020-08-20 18:04:37+00:00,,,2020-08-20 21:00:20,2020
263,False,0,0,3,372,True,1,15,active,372,True,True,2020-08-20 20:58:58+00:00,,,2020-08-20 21:00:20,2020
264,False,0,0,7,373,True,0,8,active,373,True,True,2020-08-20 12:11:08+00:00,,,2020-08-20 21:00:20,2020
265,False,0,0,8,374,True,0,11,active,374,True,True,2020-08-20 20:56:39+00:00,,,2020-08-20 21:00:20,2020
266,False,0,0,5,376,True,0,10,active,376,True,True,2020-08-20 19:58:52+00:00,,,2020-08-20 21:00:20,2020
267,False,0,0,5,377,True,0,14,active,377,True,True,2020-08-20 20:28:12+00:00,,,2020-08-20 21:00:20,2020
268,False,0,0,3,378,True,0,16,active,378,True,True,2020-08-20 20:52:54+00:00,,,2020-08-20 21:00:20,2020
269,False,0,0,11,379,True,0,4,active,379,True,True,2020-08-20 20:50:21+00:00,,,2020-08-20 21:00:20,2020
270,False,0,0,8,380,True,1,9,active,380,True,True,2020-08-20 20:57:36+00:00,,,2020-08-20 21:00:20,2020
271,False,0,0,4,381,True,0,15,active,381,True,True,2020-08-20 20:40:05+00:00,,,2020-08-20 21:00:20,2020
272,True,0,0,13,384,True,0,6,active,384,True,True,2020-08-20 20:41:33+00:00,,,2020-08-20 21:00:20,2020
273,False,0,1,7,385,True,0,7,active,385,True,True,2020-08-20 20:40:37+00:00,,,2020-08-20 21:00:20,2020
274,False,0,0,4,386,True,0,15,active,386,True,True,2020-08-20 20:51:18+00:00,,,2020-08-20 21:00:20,2020
275,False,0,0,11,387,True,0,4,active,387,True,True,2020-08-20 17:27:45+00:00,,,2020-08-20 21:00:20,2020
276,False,0,0,8,388,True,0,3,active,388,True,True,2020-08-20 09:01:03+00:00,,,2020-08-20 21:00:20,2020
277,False,0,0,5,389,True,0,9,active,389,True,True,2020-08-20 08:55:40+00:00,,,2020-08-20 21:00:20,2020
278,False,0,0,8,390,True,0,7,active,390,True,True,2020-08-20 20:12:46+00:00,,,2020-08-20 21:00:20,2020
279,False,0,0,13,391,True,0,2,active,391,True,True,2020-08-20 20:02:27+00:00,,,2020-08-20 21:00:20,2020
280,False,0,0,6,392,True,0,9,active,392,True,True,2020-08-20 20:19:47+00:00,,,2020-08-20 21:00:20,2020
281,False,0,0,8,393,True,0,7,active,393,True,True,2020-08-20 19:44:08+00:00,,,2020-08-20 21:00:20,2020
282,False,0,0,0,394,True,0,14,active,394,True,True,2020-08-20 09:00:38+00:00,,,2020-08-20 21:00:20,2020
283,False,0,0,13,395,True,0,2,active,395,True,True,2020-08-20 18:55:51+00:00,,,2020-08-20 21:00:20,2020
284,False,0,0,13,396,True,0,2,active,396,True,True,2020-08-20 08:56:31+00:00,,,2020-08-20 21:00:20,2020
285,False,0,0,11,397,True,0,4,active,397,True,True,2020-08-20 20:38:13+00:00,,,2020-08-20 21:00:20,2020
286,False,0,0,13,398,True,0,6,active,398,True,True,2020-08-20 20:59:39+00:00,,,2020-08-20 21:00:20,2020
287,False,0,0,13,399,True,0,2,active,399,True,True,2020-08-20 20:48:10+00:00,,,2020-08-20 21:00:20,2020
288,False,0,0,20,400,True,0,7,active,400,True,True,2020-08-20 18:58:15+00:00,,,2020-08-20 21:00:20,2020
289,False,0,0,11,401,True,0,4,active,401,True,True,2020-08-20 20:28:12+00:00,,,2020-08-20 21:00:20,2020
290,False,0,0,1,402,True,0,14,active,402,True,True,2020-08-20 20:55:45+00:00,,,2020-08-20 21:00:20,2020
291,False,0,0,3,403,True,1,11,active,403,True,True,2020-08-20 20:22:13+00:00,,,2020-08-20 21:00:20,2020
292,False,0,0,3,404,True,0,13,active,404,True,True,2020-08-20 20:46:02+00:00,,,2020-08-20 21:00:20,2020
293,False,0,0,16,405,True,0,3,active,405,True,True,2020-08-20 18:28:47+00:00,,,2020-08-20 21:00:20,2020
294,False,0,0,16,406,True,0,3,active,406,True,True,2020-08-20 20:04:19+00:00,,,2020-08-20 21:00:20,2020
295,False,0,0,4,407,True,0,15,active,407,True,True,2020-08-20 20:02:43+00:00,,,2020-08-20 21:00:20,2020
296,False,0,0,8,408,True,0,7,active,408,True,True,2020-08-20 20:38:35+00:00,,,2020-08-20 21:00:20,2020
297,False,0,0,14,409,True,0,5,active,409,True,True,2020-08-20 20:30:00+00:00,,,2020-08-20 21:00:20,2020
298,False,0,0,4,410,True,0,15,active,410,True,True,2020-08-20 14:08:52+00:00,,,2020-08-20 21:00:20,2020
299,False,0,0,3,411,True,0,12,active,411,True,True,2020-08-20 17:29:01+00:00,,,2020-08-20 21:00:20,2020
300,False,0,0,11,412,True,0,8,active,412,True,True,2020-08-20 20:48:34+00:00,,,2020-08-20 21:00:20,2020
301,False,0,0,10,413,True,1,8,active,413,True,True,2020-08-20 20:42:02+00:00,,,2020-08-20 21:00:20,2020
302,False,0,0,4,414,True,0,19,active,414,True,True,2020-08-20 20:10:58+00:00,,,2020-08-20 21:00:20,2020
303,False,0,0,12,415,True,0,7,active,415,True,True,2020-08-20 20:49:35+00:00,,,2020-08-20 21:00:20,2020
304,False,0,0,7,416,True,0,8,active,416,True,True,2020-08-20 20:58:15+00:00,,,2020-08-20 21:00:20,2020
305,False,0,0,10,417,True,0,9,active,417,True,True,2020-08-20 20:52:21+00:00,,,2020-08-20 21:00:20,2020
306,False,0,0,8,419,True,0,7,active,419,True,True,2020-08-20 20:23:02+00:00,,,2020-08-20 21:00:20,2020
307,False,0,0,0,420,False,0,0,out_of_service,420,False,False,1970-01-02 00:00:00+00:00,,,2020-08-20 21:00:20,1970
308,False,0,0,7,421,True,0,12,active,421,True,True,2020-08-20 20:43:59+00:00,,,2020-08-20 21:00:20,2020
309,False,0,0,5,422,True,0,10,active,422,True,True,2020-08-20 05:44:37+00:00,,,2020-08-20 21:00:20,2020
310,False,0,0,11,423,True,0,8,active,423,True,True,2020-08-20 18:52:06+00:00,,,2020-08-20 21:00:20,2020
311,False,0,0,4,424,True,0,15,active,424,True,True,2020-08-20 19:02:54+00:00,,,2020-08-20 21:00:20,2020
312,False,0,0,1,425,True,0,15,active,425,True,True,2020-08-20 20:59:24+00:00,,,2020-08-20 21:00:20,2020
313,False,0,0,21,426,True,0,6,active,426,True,True,2020-08-20 20:39:12+00:00,,,2020-08-20 21:00:20,2020
314,False,0,0,0,427,True,0,19,active,427,True,True,2020-08-20 16:52:50+00:00,,,2020-08-20 21:00:20,2020
315,False,0,0,7,428,True,0,12,active,428,True,True,2020-08-20 21:00:00+00:00,,,2020-08-20 21:00:20,2020
316,False,0,0,16,430,True,0,3,active,430,True,True,2020-08-20 09:01:11+00:00,,,2020-08-20 21:00:20,2020
317,False,0,0,1,431,True,0,14,active,431,True,True,2020-08-20 17:16:57+00:00,,,2020-08-20 21:00:20,2020
318,False,0,0,4,432,True,0,15,active,432,True,True,2020-08-20 09:00:41+00:00,,,2020-08-20 21:00:20,2020
319,False,0,0,4,433,True,0,15,active,433,True,True,2020-08-20 08:54:48+00:00,,,2020-08-20 21:00:20,2020
320,False,0,0,2,434,True,0,17,active,434,True,True,2020-08-20 11:19:27+00:00,,,2020-08-20 21:00:20,2020
321,False,0,0,7,435,True,0,8,active,435,True,True,2020-08-20 19:42:53+00:00,,,2020-08-20 21:00:20,2020
322,False,0,0,6,436,True,0,9,active,436,True,True,2020-08-20 20:02:21+00:00,,,2020-08-20 21:00:20,2020
323,False,0,0,8,437,True,0,11,active,437,True,True,2020-08-20 20:47:58+00:00,,,2020-08-20 21:00:20,2020
324,False,0,0,13,440,True,0,4,active,440,True,True,2020-08-20 20:41:20+00:00,,,2020-08-20 21:00:20,2020
325,False,0,0,16,441,True,0,3,active,441,True,True,2020-08-20 20:46:24+00:00,,,2020-08-20 21:00:20,2020
326,False,0,0,15,442,True,0,0,active,442,True,True,2020-08-20 16:42:16+00:00,,,2020-08-20 21:00:20,2020
327,False,0,0,3,443,True,1,15,active,443,True,True,2020-08-20 20:55:11+00:00,,,2020-08-20 21:00:20,2020
328,False,0,0,6,445,True,1,12,active,445,True,True,2020-08-20 20:34:59+00:00,,,2020-08-20 21:00:20,2020
329,False,0,0,4,446,True,0,8,active,446,True,True,2020-08-20 20:45:42+00:00,,,2020-08-20 21:00:20,2020
330,False,0,0,5,447,True,0,14,active,447,True,True,2020-08-20 20:26:46+00:00,,,2020-08-20 21:00:20,2020
331,False,0,0,6,448,True,0,5,active,448,True,True,2020-08-20 19:37:36+00:00,,,2020-08-20 21:00:20,2020
332,False,0,0,0,449,True,0,0,out_of_service,449,False,True,1970-01-02 00:00:00+00:00,,,2020-08-20 21:00:20,1970
333,False,0,0,8,450,True,0,7,active,450,True,True,2020-08-20 20:29:11+00:00,,,2020-08-20 21:00:20,2020
334,False,0,0,3,451,True,0,12,active,451,True,True,2020-08-20 20:58:57+00:00,,,2020-08-20 21:00:20,2020
335,False,0,0,9,452,True,0,6,active,452,True,True,2020-08-20 20:54:32+00:00,,,2020-08-20 21:00:20,2020
336,False,0,0,7,453,True,0,8,active,453,True,True,2020-08-20 20:29:45+00:00,,,2020-08-20 21:00:20,2020
337,False,0,0,10,454,True,0,5,active,454,True,True,2020-08-20 20:55:15+00:00,,,2020-08-20 21:00:20,2020
338,False,0,0,6,455,True,0,6,active,455,True,True,2020-08-20 17:59:05+00:00,,,2020-08-20 21:00:20,2020
339,False,0,0,2,456,True,1,16,active,456,True,True,2020-08-20 19:54:23+00:00,,,2020-08-20 21:00:20,2020
340,False,0,0,10,457,True,0,1,active,457,True,True,2020-08-20 13:37:55+00:00,,,2020-08-20 21:00:20,2020
341,False,0,0,5,458,True,3,3,active,458,True,True,2020-08-20 13:29:38+00:00,,,2020-08-20 21:00:20,2020
342,False,0,0,5,459,True,0,18,active,459,True,True,2020-08-20 20:55:09+00:00,,,2020-08-20 21:00:20,2020
