,legacy_id,num_bikes_available,num_bikes_disabled,is_returning,num_docks_disabled,is_installed,is_renting,eightd_has_available_keys,station_id,station_status,num_ebikes_available,last_reported,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
13,16,5,0,True,0,True,True,True,16,active,0,2020-08-20 21:28:38+00:00,14,,,2020-08-20 21:31:00,2020
14,17,3,1,True,0,True,True,False,17,active,0,2020-08-20 21:24:02+00:00,11,,,2020-08-20 21:31:00,2020
15,19,2,0,True,0,True,True,False,19,active,0,2020-08-20 21:30:48+00:00,13,,,2020-08-20 21:31:00,2020
16,20,1,0,True,0,True,True,True,20,active,0,2020-08-20 21:30:45+00:00,22,,,2020-08-20 21:31:00,2020
17,21,8,0,True,0,True,True,True,21,active,0,2020-08-20 21:28:44+00:00,10,,,2020-08-20 21:31:00,2020
18,22,14,0,True,0,True,True,True,22,active,0,2020-08-20 21:24:51+00:00,33,,,2020-08-20 21:31:00,2020
19,23,0,1,True,0,True,True,False,23,active,0,2020-08-20 21:22:02+00:00,20,,,2020-08-20 21:31:00,2020
20,24,11,1,True,0,True,True,False,24,active,0,2020-08-20 21:10:27+00:00,7,,,2020-08-20 21:31:00,2020
21,25,4,1,True,0,True,True,False,25,active,0,2020-08-20 21:28:01+00:00,10,,,2020-08-20 21:31:00,2020
22,26,6,0,True,0,True,True,False,26,active,0,2020-08-20 21:25:25+00:00,9,,,2020-08-20 21:31:00,2020
23,27,19,2,True,0,True,True,False,27,active,0,2020-08-20 21:28:44+00:00,2,,,2020-08-20 21:31:00,2020
24,29,0,1,True,0,True,True,False,29,active,0,2020-08-20 20:55:03+00:00,14,,,2020-08-20 21:31:00,2020
25,30,0,0,True,0,True,True,False,30,active,0,2020-08-20 21:19:28+00:00,15,,,2020-08-20 21:31:00,2020
26,31,3,0,True,0,True,True,True,31,active,0,2020-08-20 21:15:45+00:00,16,,,2020-08-20 21:31:00,2020
27,32,12,0,True,0,True,True,False,32,active,0,2020-08-20 21:19:32+00:00,3,,,2020-08-20 21:31:00,2020
28,33,12,1,True,0,True,True,False,33,active,0,2020-08-20 21:22:59+00:00,14,,,2020-08-20 21:31:00,2020
29,35,16,0,True,0,True,True,False,35,active,0,2020-08-20 21:12:03+00:00,7,,,2020-08-20 21:31:00,2020
30,36,29,0,True,0,True,True,True,36,active,0,2020-08-20 21:22:54+00:00,4,,,2020-08-20 21:31:00,2020
31,37,11,0,True,0,True,True,True,37,active,0,2020-08-20 20:50:29+00:00,4,,,2020-08-20 21:31:00,2020
32,39,9,0,True,0,True,True,False,39,active,0,2020-08-20 21:19:49+00:00,14,,,2020-08-20 21:31:00,2020
33,40,10,0,True,0,True,True,False,40,active,0,2020-08-20 21:29:29+00:00,9,,,2020-08-20 21:31:00,2020
34,41,4,1,True,0,True,True,True,41,active,0,2020-08-20 21:26:36+00:00,22,,,2020-08-20 21:31:00,2020
35,42,19,0,True,0,True,True,False,42,active,0,2020-08-20 21:27:34+00:00,4,,,2020-08-20 21:31:00,2020
36,43,6,0,True,0,True,True,True,43,active,0,2020-08-20 21:21:55+00:00,9,,,2020-08-20 21:31:00,2020
37,44,7,0,True,0,True,True,False,44,active,0,2020-08-20 21:27:17+00:00,16,,,2020-08-20 21:31:00,2020
38,46,10,0,True,0,True,True,False,46,active,0,2020-08-20 21:28:24+00:00,9,,,2020-08-20 21:31:00,2020
39,47,6,0,True,0,True,True,True,47,active,0,2020-08-20 21:27:15+00:00,13,,,2020-08-20 21:31:00,2020
40,48,11,1,True,0,True,True,False,48,active,0,2020-08-20 21:30:34+00:00,7,,,2020-08-20 21:31:00,2020
41,49,11,0,True,0,True,True,False,49,active,0,2020-08-20 21:12:04+00:00,7,,,2020-08-20 21:31:00,2020
42,50,9,1,True,0,True,True,True,50,active,0,2020-08-20 20:58:27+00:00,5,,,2020-08-20 21:31:00,2020
43,51,12,1,True,0,True,True,False,51,active,0,2020-08-20 21:24:51+00:00,2,,,2020-08-20 21:31:00,2020
44,52,8,0,True,0,True,True,True,52,active,0,2020-08-20 21:30:40+00:00,15,,,2020-08-20 21:31:00,2020
45,53,6,0,True,0,True,True,False,53,active,0,2020-08-20 21:26:22+00:00,13,,,2020-08-20 21:31:00,2020
46,54,8,0,True,0,True,True,False,54,active,0,2020-08-20 21:13:34+00:00,7,,,2020-08-20 21:31:00,2020
47,55,3,0,True,0,True,True,False,55,active,0,2020-08-20 21:28:56+00:00,12,,,2020-08-20 21:31:00,2020
48,56,6,0,True,0,True,True,False,56,active,0,2020-08-20 21:02:34+00:00,12,,,2020-08-20 21:31:00,2020
49,57,1,0,True,0,True,True,True,57,active,0,2020-08-20 21:25:58+00:00,13,,,2020-08-20 21:31:00,2020
50,58,0,1,True,0,True,True,True,58,active,0,2020-08-20 21:13:39+00:00,18,,,2020-08-20 21:31:00,2020
51,59,14,0,True,0,True,True,True,59,active,0,2020-08-20 21:26:42+00:00,5,,,2020-08-20 21:31:00,2020
52,60,13,1,True,0,True,True,False,60,active,0,2020-08-20 21:30:25+00:00,5,"{'dock_blocked_count': 0, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 40, 'active': True, 'off_dock_count': 23, 'valet_revision': 87}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-20 21:31:00,2020
53,61,11,0,True,0,True,True,False,61,active,0,2020-08-20 21:29:18+00:00,8,,,2020-08-20 21:31:00,2020
54,63,4,0,True,0,True,True,False,63,active,0,2020-08-20 21:22:25+00:00,11,,,2020-08-20 21:31:00,2020
55,64,17,0,False,0,True,False,False,64,active,0,2020-08-20 19:58:42+00:00,2,,,2020-08-20 21:31:00,2020
56,65,6,0,True,0,True,True,False,65,active,0,2020-08-20 20:50:22+00:00,17,,,2020-08-20 21:31:00,2020
57,66,3,0,True,0,True,True,False,66,active,0,2020-08-20 21:17:21+00:00,12,,,2020-08-20 21:31:00,2020
58,67,14,0,True,0,True,True,True,67,active,0,2020-08-20 21:26:21+00:00,13,,,2020-08-20 21:31:00,2020
59,68,12,0,True,0,True,True,True,68,active,0,2020-08-20 21:30:00+00:00,7,,,2020-08-20 21:31:00,2020
60,69,10,0,True,0,True,True,True,69,active,0,2020-08-20 21:22:33+00:00,9,,,2020-08-20 21:31:00,2020
61,70,16,0,True,0,True,True,False,70,active,0,2020-08-20 21:21:01+00:00,7,,,2020-08-20 21:31:00,2020
62,71,16,1,True,0,True,True,False,71,active,0,2020-08-20 21:13:40+00:00,6,,,2020-08-20 21:31:00,2020
63,72,12,0,True,0,True,True,False,72,active,0,2020-08-20 21:28:35+00:00,11,,,2020-08-20 21:31:00,2020
64,73,3,0,True,0,True,True,False,73,active,0,2020-08-20 21:30:42+00:00,12,,,2020-08-20 21:31:00,2020
65,74,3,0,True,0,True,True,True,74,active,0,2020-08-20 21:27:11+00:00,16,,,2020-08-20 21:31:00,2020
66,75,1,0,True,0,True,True,False,75,active,0,2020-08-20 20:44:37+00:00,14,,,2020-08-20 21:31:00,2020
67,76,4,2,True,0,True,True,False,76,active,0,2020-08-20 21:30:15+00:00,11,,,2020-08-20 21:31:00,2020
68,77,2,0,True,0,True,True,False,77,active,0,2020-08-20 21:11:09+00:00,13,,,2020-08-20 21:31:00,2020
69,78,16,0,True,0,True,True,False,78,active,0,2020-08-20 21:30:47+00:00,3,,,2020-08-20 21:31:00,2020
70,79,6,1,True,0,True,True,False,79,active,0,2020-08-20 21:30:15+00:00,12,,,2020-08-20 21:31:00,2020
71,80,24,1,True,0,True,True,False,80,active,0,2020-08-20 21:30:20+00:00,10,,,2020-08-20 21:31:00,2020
72,81,4,0,True,0,True,True,False,81,active,0,2020-08-20 21:30:20+00:00,15,,,2020-08-20 21:31:00,2020
73,82,3,0,True,0,True,True,False,82,active,0,2020-08-20 19:31:29+00:00,12,,,2020-08-20 21:31:00,2020
74,84,8,0,True,0,True,True,False,84,active,0,2020-08-20 21:17:40+00:00,7,,,2020-08-20 21:31:00,2020
75,85,1,0,True,0,True,True,False,85,active,0,2020-08-20 21:28:12+00:00,18,,,2020-08-20 21:31:00,2020
76,86,5,0,True,0,True,True,False,86,active,0,2020-08-20 21:13:39+00:00,14,,,2020-08-20 21:31:00,2020
77,87,2,0,True,0,True,True,False,87,active,0,2020-08-20 21:28:31+00:00,13,,,2020-08-20 21:31:00,2020
78,89,9,0,True,0,True,True,False,89,active,0,2020-08-20 21:24:45+00:00,10,,,2020-08-20 21:31:00,2020
79,90,4,0,True,0,True,True,False,90,active,0,2020-08-20 21:18:03+00:00,15,,,2020-08-20 21:31:00,2020
80,91,10,0,True,0,True,True,False,91,active,0,2020-08-20 21:30:04+00:00,9,,,2020-08-20 21:31:00,2020
81,92,10,1,True,0,True,True,False,92,active,0,2020-08-20 13:33:55+00:00,8,,,2020-08-20 21:31:00,2020
82,93,11,0,True,0,True,True,False,93,active,0,2020-08-20 19:47:44+00:00,4,,,2020-08-20 21:31:00,2020
83,94,5,1,True,0,True,True,False,94,active,0,2020-08-20 21:24:17+00:00,5,,,2020-08-20 21:31:00,2020
84,95,7,1,True,0,True,True,False,95,active,0,2020-08-20 21:26:06+00:00,7,,,2020-08-20 21:31:00,2020
85,96,9,1,True,0,True,True,False,96,active,0,2020-08-20 21:30:32+00:00,9,,,2020-08-20 21:31:00,2020
86,97,3,0,True,0,True,True,False,97,active,0,2020-08-20 21:29:07+00:00,16,,,2020-08-20 21:31:00,2020
87,98,12,0,True,0,True,True,False,98,active,0,2020-08-20 21:26:21+00:00,11,,,2020-08-20 21:31:00,2020
88,99,10,2,True,0,True,True,False,99,active,0,2020-08-20 21:17:38+00:00,3,,,2020-08-20 21:31:00,2020
89,100,16,0,True,0,True,True,True,100,active,0,2020-08-20 21:29:44+00:00,9,,,2020-08-20 21:31:00,2020
90,101,4,0,True,0,True,True,False,101,active,0,2020-08-20 21:22:44+00:00,11,,,2020-08-20 21:31:00,2020
91,102,0,0,True,0,True,True,False,102,active,0,2020-08-20 21:05:43+00:00,15,,,2020-08-20 21:31:00,2020
92,103,14,0,True,0,True,True,False,103,active,0,2020-08-20 21:28:32+00:00,1,,,2020-08-20 21:31:00,2020
93,104,0,0,True,0,True,True,False,104,active,0,2020-08-20 21:07:13+00:00,19,,,2020-08-20 21:31:00,2020
94,105,3,2,True,0,True,True,False,105,active,0,2020-08-20 21:30:12+00:00,14,,,2020-08-20 21:31:00,2020
95,106,6,0,True,0,True,True,False,106,active,0,2020-08-20 17:41:37+00:00,9,,,2020-08-20 21:31:00,2020
96,107,5,1,True,0,True,True,False,107,active,0,2020-08-20 21:29:18+00:00,13,,,2020-08-20 21:31:00,2020
97,108,4,0,True,0,True,True,False,108,active,0,2020-08-20 21:02:15+00:00,13,,,2020-08-20 21:31:00,2020
98,109,3,0,True,0,True,True,False,109,active,0,2020-08-20 19:56:10+00:00,32,,,2020-08-20 21:31:00,2020
99,110,7,0,True,0,True,True,False,110,active,0,2020-08-20 21:27:01+00:00,8,,,2020-08-20 21:31:00,2020
100,111,5,0,True,0,True,True,False,111,active,0,2020-08-20 18:13:42+00:00,10,,,2020-08-20 21:31:00,2020
101,112,4,0,True,0,True,True,False,112,active,0,2020-08-20 21:24:20+00:00,11,,,2020-08-20 21:31:00,2020
102,113,9,2,True,0,True,True,False,113,active,0,2020-08-20 21:07:55+00:00,4,,,2020-08-20 21:31:00,2020
103,114,3,0,True,0,True,True,False,114,active,0,2020-08-20 21:24:27+00:00,12,,,2020-08-20 21:31:00,2020
104,115,4,0,True,0,True,True,False,115,active,0,2020-08-20 21:08:34+00:00,15,,,2020-08-20 21:31:00,2020
105,116,1,0,True,0,True,True,False,116,active,0,2020-08-20 21:26:35+00:00,22,,,2020-08-20 21:31:00,2020
106,117,4,0,True,0,True,True,False,117,active,0,2020-08-20 20:59:02+00:00,15,,,2020-08-20 21:31:00,2020
107,118,8,1,True,0,True,True,False,118,active,0,2020-08-20 21:18:02+00:00,10,,,2020-08-20 21:31:00,2020
108,119,2,1,True,0,True,True,False,119,active,0,2020-08-20 21:23:26+00:00,12,,,2020-08-20 21:31:00,2020
109,120,3,0,True,0,True,True,False,120,active,0,2020-08-20 20:50:58+00:00,12,,,2020-08-20 21:31:00,2020
110,121,0,1,True,0,True,True,False,121,active,0,2020-08-20 21:28:42+00:00,16,,,2020-08-20 21:31:00,2020
111,122,15,0,True,0,True,True,False,122,active,0,2020-08-20 20:57:55+00:00,0,,,2020-08-20 21:31:00,2020
112,124,0,0,True,0,True,True,False,124,active,0,2020-08-20 19:43:43+00:00,15,,,2020-08-20 21:31:00,2020
113,125,0,1,True,0,True,True,False,125,active,0,2020-08-20 21:00:47+00:00,14,,,2020-08-20 21:31:00,2020
114,126,12,2,True,0,True,True,False,126,active,0,2020-08-20 19:28:56+00:00,1,,,2020-08-20 21:31:00,2020
115,128,7,0,True,0,True,True,False,128,active,0,2020-08-20 21:21:02+00:00,12,,,2020-08-20 21:31:00,2020
116,129,2,0,True,0,True,True,False,129,active,0,2020-08-20 21:18:31+00:00,17,,,2020-08-20 21:31:00,2020
117,130,12,0,True,0,True,True,False,130,active,0,2020-08-20 20:23:12+00:00,3,,,2020-08-20 21:31:00,2020
118,131,7,0,True,0,True,True,False,131,active,0,2020-08-20 21:27:38+00:00,11,,,2020-08-20 21:31:00,2020
119,133,12,1,True,0,True,True,False,133,active,0,2020-08-20 21:29:00+00:00,10,,,2020-08-20 21:31:00,2020
120,135,1,0,True,0,True,True,False,135,active,0,2020-08-20 20:51:53+00:00,16,,,2020-08-20 21:31:00,2020
121,136,1,0,True,0,True,True,False,136,active,0,2020-08-20 21:01:28+00:00,18,,,2020-08-20 21:31:00,2020
122,137,4,0,True,0,True,True,False,137,active,0,2020-08-20 20:26:54+00:00,11,,,2020-08-20 21:31:00,2020
123,138,9,0,True,0,True,True,False,138,active,0,2020-08-20 21:15:17+00:00,6,,,2020-08-20 21:31:00,2020
124,139,4,0,True,0,True,True,False,139,active,0,2020-08-20 21:25:48+00:00,15,,,2020-08-20 21:31:00,2020
125,140,11,0,True,0,True,True,False,140,active,0,2020-08-20 21:07:39+00:00,6,,,2020-08-20 21:31:00,2020
126,141,9,0,True,0,True,True,False,141,active,0,2020-08-20 21:22:38+00:00,6,,,2020-08-20 21:31:00,2020
127,142,15,0,True,0,True,True,False,142,active,0,2020-08-20 20:00:53+00:00,8,,,2020-08-20 21:31:00,2020
128,143,6,0,True,0,True,True,False,143,active,0,2020-08-20 21:30:34+00:00,17,,,2020-08-20 21:31:00,2020
129,144,18,0,True,0,True,True,False,144,active,0,2020-08-20 21:27:42+00:00,1,,,2020-08-20 21:31:00,2020
130,145,13,0,True,0,True,True,False,145,active,0,2020-08-20 21:07:56+00:00,6,,,2020-08-20 21:31:00,2020
131,146,11,1,True,0,True,True,False,146,active,0,2020-08-20 21:27:44+00:00,7,,,2020-08-20 21:31:00,2020
132,149,4,1,True,0,True,True,True,149,active,0,2020-08-20 21:27:04+00:00,13,,,2020-08-20 21:31:00,2020
133,150,8,0,True,0,True,True,False,150,active,0,2020-08-20 21:08:10+00:00,11,,,2020-08-20 21:31:00,2020
134,151,0,0,True,0,True,True,False,151,active,0,2020-08-20 21:24:09+00:00,19,,,2020-08-20 21:31:00,2020
135,152,15,0,True,0,True,True,True,152,active,0,2020-08-20 21:27:46+00:00,0,,,2020-08-20 21:31:00,2020
136,156,8,1,True,0,True,True,False,156,active,0,2020-08-20 21:14:01+00:00,6,,,2020-08-20 21:31:00,2020
137,157,0,0,True,0,True,True,False,157,active,0,2020-08-20 21:04:17+00:00,15,,,2020-08-20 21:31:00,2020
138,159,1,0,True,0,True,True,False,159,active,0,2020-08-20 21:26:59+00:00,14,,,2020-08-20 21:31:00,2020
139,160,12,0,True,0,True,True,True,160,active,0,2020-08-20 21:30:27+00:00,2,,,2020-08-20 21:31:00,2020
140,161,11,0,True,0,True,True,True,161,active,0,2020-08-20 21:30:24+00:00,12,,,2020-08-20 21:31:00,2020
141,162,6,0,True,0,True,True,False,162,active,0,2020-08-20 19:32:17+00:00,9,,,2020-08-20 21:31:00,2020
142,163,14,0,True,0,True,True,True,163,active,0,2020-08-20 21:16:22+00:00,5,,,2020-08-20 21:31:00,2020
143,167,9,0,True,0,True,True,False,167,active,0,2020-08-20 19:43:06+00:00,6,,,2020-08-20 21:31:00,2020
144,169,5,0,True,0,True,True,False,169,active,0,2020-08-20 21:28:26+00:00,14,,,2020-08-20 21:31:00,2020
145,170,8,0,True,0,True,True,True,170,active,0,2020-08-20 18:42:46+00:00,6,,,2020-08-20 21:31:00,2020
146,171,10,0,True,0,True,True,True,171,active,0,2020-08-20 20:46:23+00:00,13,,,2020-08-20 21:31:00,2020
147,173,6,0,True,0,True,True,True,173,active,0,2020-08-20 18:33:25+00:00,8,,,2020-08-20 21:31:00,2020
148,174,5,0,True,0,True,True,False,174,active,0,2020-08-20 21:15:46+00:00,10,,,2020-08-20 21:31:00,2020
149,175,8,2,True,0,True,True,True,175,active,0,2020-08-20 21:30:11+00:00,7,,,2020-08-20 21:31:00,2020
150,176,9,0,True,0,True,True,False,176,active,0,2020-08-20 21:07:51+00:00,6,,,2020-08-20 21:31:00,2020
151,177,12,1,True,0,True,True,False,177,active,0,2020-08-20 21:24:32+00:00,6,,,2020-08-20 21:31:00,2020
152,178,5,0,True,0,True,True,False,178,active,0,2020-08-20 21:27:20+00:00,14,,,2020-08-20 21:31:00,2020
153,179,7,1,True,0,True,True,False,179,active,0,2020-08-20 21:13:59+00:00,17,,,2020-08-20 21:31:00,2020
154,180,16,0,True,0,True,True,False,180,active,0,2020-08-20 21:09:02+00:00,3,,,2020-08-20 21:31:00,2020
155,181,4,0,True,0,True,True,False,181,active,0,2020-08-20 21:28:08+00:00,15,,,2020-08-20 21:31:00,2020
156,182,5,0,True,0,True,True,True,182,active,0,2020-08-20 21:24:54+00:00,14,,,2020-08-20 21:31:00,2020
157,183,8,0,True,0,True,True,False,183,active,0,2020-08-20 21:02:13+00:00,11,,,2020-08-20 21:31:00,2020
158,184,2,0,True,0,True,True,False,184,active,0,2020-08-20 20:58:28+00:00,17,,,2020-08-20 21:31:00,2020
159,185,1,1,True,0,True,True,False,185,active,0,2020-08-20 21:05:15+00:00,13,,,2020-08-20 21:31:00,2020
160,186,7,0,True,0,True,True,True,186,active,0,2020-08-20 21:30:03+00:00,8,,,2020-08-20 21:31:00,2020
161,187,0,0,True,0,True,True,False,187,active,0,2020-08-20 20:35:53+00:00,15,,,2020-08-20 21:31:00,2020
162,188,11,0,True,0,True,True,False,188,active,0,2020-08-20 21:24:38+00:00,4,,,2020-08-20 21:31:00,2020
163,189,4,0,True,0,True,True,True,189,active,0,2020-08-20 21:22:17+00:00,19,,,2020-08-20 21:31:00,2020
164,190,7,0,True,0,True,True,True,190,active,0,2020-08-20 21:29:21+00:00,30,,,2020-08-20 21:31:00,2020
165,191,2,0,True,0,True,True,False,191,active,0,2020-08-20 21:25:06+00:00,13,,,2020-08-20 21:31:00,2020
166,192,12,0,True,0,True,True,False,192,active,0,2020-08-20 20:47:32+00:00,7,,,2020-08-20 21:31:00,2020
167,193,2,0,True,0,True,True,True,193,active,0,2020-08-20 20:56:14+00:00,13,,,2020-08-20 21:31:00,2020
168,194,2,0,True,0,True,True,False,194,active,0,2020-08-20 20:58:03+00:00,17,,,2020-08-20 21:31:00,2020
169,195,1,0,True,0,True,True,False,195,active,0,2020-08-20 21:09:29+00:00,22,,,2020-08-20 21:31:00,2020
170,196,2,0,True,0,True,True,False,196,active,0,2020-08-20 21:12:36+00:00,8,,,2020-08-20 21:31:00,2020
171,197,7,1,True,0,True,True,False,197,active,0,2020-08-20 20:10:46+00:00,7,,,2020-08-20 21:31:00,2020
172,199,8,0,True,0,True,True,False,199,active,0,2020-08-20 14:19:54+00:00,7,,,2020-08-20 21:31:00,2020
173,200,15,0,True,0,True,True,False,200,active,0,2020-08-20 21:24:46+00:00,4,,,2020-08-20 21:31:00,2020
174,201,4,0,True,0,True,True,False,201,active,0,2020-08-20 12:47:08+00:00,11,,,2020-08-20 21:31:00,2020
175,202,4,0,True,0,True,True,False,202,active,0,2020-08-20 21:21:01+00:00,11,,,2020-08-20 21:31:00,2020
176,203,6,0,True,0,True,True,False,203,active,0,2020-08-20 16:40:31+00:00,9,,,2020-08-20 21:31:00,2020
177,204,3,0,True,0,True,True,False,204,active,0,2020-08-20 20:01:48+00:00,12,,,2020-08-20 21:31:00,2020
178,205,1,0,True,0,True,True,False,205,active,0,2020-08-20 21:23:01+00:00,14,,,2020-08-20 21:31:00,2020
179,206,0,0,True,0,True,True,True,206,active,0,2020-08-20 21:28:15+00:00,23,,,2020-08-20 21:31:00,2020
180,208,11,1,True,0,True,True,True,208,active,0,2020-08-20 21:17:47+00:00,3,,,2020-08-20 21:31:00,2020
181,209,11,1,True,0,True,True,False,209,active,0,2020-08-20 21:02:05+00:00,3,,,2020-08-20 21:31:00,2020
182,210,0,1,True,0,True,True,False,210,active,0,2020-08-20 18:49:02+00:00,14,,,2020-08-20 21:31:00,2020
183,211,8,0,True,0,True,True,False,211,active,0,2020-08-20 21:04:16+00:00,11,,,2020-08-20 21:31:00,2020
184,212,9,0,True,0,True,True,False,212,active,0,2020-08-20 21:09:05+00:00,24,,,2020-08-20 21:31:00,2020
185,213,2,0,True,0,True,True,True,213,active,0,2020-08-20 20:44:31+00:00,14,,,2020-08-20 21:31:00,2020
186,214,6,0,True,0,True,True,False,214,active,0,2020-08-20 20:40:49+00:00,9,,,2020-08-20 21:31:00,2020
187,215,7,4,True,0,True,True,False,215,active,0,2020-08-20 20:28:11+00:00,4,,,2020-08-20 21:31:00,2020
188,216,10,0,True,0,True,True,False,216,active,0,2020-08-20 20:48:44+00:00,9,,,2020-08-20 21:31:00,2020
189,217,4,0,True,0,True,True,False,217,active,0,2020-08-20 20:20:23+00:00,15,,,2020-08-20 21:31:00,2020
190,218,10,0,True,0,True,True,False,218,active,0,2020-08-20 21:27:59+00:00,5,,,2020-08-20 21:31:00,2020
191,219,5,0,True,0,True,True,False,219,active,0,2020-08-20 21:16:00+00:00,10,,,2020-08-20 21:31:00,2020
192,221,9,2,True,0,True,True,False,221,active,0,2020-08-20 21:30:32+00:00,8,,,2020-08-20 21:31:00,2020
193,222,3,0,True,0,True,True,True,222,active,0,2020-08-20 21:25:11+00:00,11,,,2020-08-20 21:31:00,2020
194,224,13,2,True,0,True,True,False,224,active,0,2020-08-20 20:53:04+00:00,2,,,2020-08-20 21:31:00,2020
195,225,5,2,True,0,True,True,False,225,active,0,2020-08-20 21:27:46+00:00,12,,,2020-08-20 21:31:00,2020
196,226,1,0,True,0,True,True,False,226,active,0,2020-08-20 21:25:31+00:00,14,,,2020-08-20 21:31:00,2020
197,227,12,0,True,0,True,True,False,227,active,0,2020-08-20 21:29:59+00:00,7,,,2020-08-20 21:31:00,2020
198,228,8,0,True,0,True,True,False,228,active,0,2020-08-20 20:36:05+00:00,11,,,2020-08-20 21:31:00,2020
199,232,1,0,True,0,True,True,False,232,active,0,2020-08-20 20:38:13+00:00,10,,,2020-08-20 21:31:00,2020
200,233,11,0,True,0,True,True,False,233,active,0,2020-08-20 21:25:45+00:00,4,,,2020-08-20 21:31:00,2020
201,234,7,0,True,0,True,True,False,234,active,0,2020-08-20 21:22:06+00:00,8,,,2020-08-20 21:31:00,2020
202,235,8,0,True,0,True,True,False,235,active,0,2020-08-20 21:16:45+00:00,7,,,2020-08-20 21:31:00,2020
203,236,9,0,True,0,True,True,False,236,active,0,2020-08-20 21:25:33+00:00,6,,,2020-08-20 21:31:00,2020
204,239,2,2,True,0,True,True,False,239,active,0,2020-08-20 21:09:18+00:00,11,,,2020-08-20 21:31:00,2020
205,255,6,0,True,0,True,True,False,255,active,0,2020-08-19 14:52:54+00:00,9,,,2020-08-20 21:31:00,2020
206,258,11,0,True,0,True,True,False,258,active,0,2020-08-20 17:37:25+00:00,4,,,2020-08-20 21:31:00,2020
207,259,9,0,True,0,True,True,False,259,active,0,2020-08-20 08:49:49+00:00,6,,,2020-08-20 21:31:00,2020
208,260,6,0,True,0,True,True,False,260,active,0,2020-08-20 21:24:13+00:00,9,,,2020-08-20 21:31:00,2020
209,271,9,0,True,0,True,True,False,271,active,0,2020-08-20 17:32:17+00:00,6,,,2020-08-20 21:31:00,2020
210,272,10,0,True,0,True,True,False,272,active,0,2020-08-20 20:51:04+00:00,9,,,2020-08-20 21:31:00,2020
211,273,29,0,True,0,True,True,False,273,active,0,2020-08-20 21:21:12+00:00,11,,,2020-08-20 21:31:00,2020
212,279,18,0,True,0,True,True,False,279,active,0,2020-08-20 21:28:09+00:00,1,,,2020-08-20 21:31:00,2020
213,280,14,0,True,0,True,True,False,280,active,0,2020-08-20 21:16:30+00:00,5,,,2020-08-20 21:31:00,2020
214,282,9,0,True,0,True,True,False,282,active,0,2020-08-20 21:25:04+00:00,6,,,2020-08-20 21:31:00,2020
215,296,8,1,True,0,True,True,False,296,active,0,2020-08-20 21:26:39+00:00,14,,,2020-08-20 21:31:00,2020
216,318,1,1,True,0,True,True,False,318,active,0,2020-08-20 21:18:02+00:00,17,,,2020-08-20 21:31:00,2020
217,319,5,0,True,0,True,True,False,319,active,0,2020-08-20 21:05:20+00:00,20,,,2020-08-20 21:31:00,2020
218,327,8,0,True,0,True,True,False,327,active,0,2020-08-20 21:27:39+00:00,7,,,2020-08-20 21:31:00,2020
219,328,5,0,True,0,True,True,False,328,active,0,2020-08-20 21:21:40+00:00,10,,,2020-08-20 21:31:00,2020
