,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
16,20,17,0,0,6,0,True,True,True,2020-03-13 21:58:27+00:00,True,2020-03-13 22:04:08,2020
17,21,14,0,1,3,0,True,True,True,2020-03-13 21:52:52+00:00,True,2020-03-13 22:04:08,2020
18,22,19,0,1,27,0,True,True,True,2020-03-13 21:47:55+00:00,True,2020-03-13 22:04:08,2020
19,23,7,0,1,13,0,True,True,True,2020-03-13 21:53:07+00:00,True,2020-03-13 22:04:08,2020
20,24,19,0,0,0,0,True,True,True,2020-03-13 21:10:14+00:00,False,2020-03-13 22:04:08,2020
21,25,3,0,1,11,0,True,True,True,2020-03-13 21:27:20+00:00,False,2020-03-13 22:04:08,2020
22,26,5,0,0,10,0,True,True,True,2020-03-13 21:58:40+00:00,False,2020-03-13 22:04:08,2020
23,27,5,0,2,16,0,True,True,True,2020-03-13 21:49:37+00:00,False,2020-03-13 22:04:08,2020
24,29,4,0,0,11,0,True,True,True,2020-03-13 21:26:49+00:00,False,2020-03-13 22:04:08,2020
25,30,4,0,0,11,0,True,True,True,2020-03-13 21:56:28+00:00,False,2020-03-13 22:04:08,2020
26,31,5,0,1,13,0,True,True,True,2020-03-13 21:25:35+00:00,False,2020-03-13 22:04:08,2020
27,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
28,33,19,0,2,6,0,True,True,True,2020-03-13 21:38:42+00:00,True,2020-03-13 22:04:08,2020
29,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,2020-03-13 22:04:08,2019
30,36,8,0,1,24,0,True,True,True,2020-03-13 22:03:45+00:00,True,2020-03-13 22:04:08,2020
31,37,5,0,1,9,0,True,True,True,2020-03-13 17:55:30+00:00,True,2020-03-13 22:04:08,2020
32,39,4,0,0,19,0,True,True,True,2020-03-13 22:01:37+00:00,False,2020-03-13 22:04:08,2020
33,40,6,0,1,12,0,True,True,True,2020-03-13 22:01:27+00:00,False,2020-03-13 22:04:08,2020
34,41,26,0,1,0,0,True,True,True,2020-03-13 21:21:34+00:00,True,2020-03-13 22:04:08,2020
35,42,9,0,1,13,0,True,True,True,2020-03-13 22:00:10+00:00,False,2020-03-13 22:04:08,2020
36,43,6,0,0,9,0,True,True,True,2020-03-13 21:22:54+00:00,False,2020-03-13 22:04:08,2020
37,44,14,0,0,9,0,True,True,True,2020-03-13 21:06:24+00:00,False,2020-03-13 22:04:08,2020
38,46,14,0,3,2,0,True,True,True,2020-03-13 22:03:55+00:00,False,2020-03-13 22:04:08,2020
39,47,10,0,0,9,0,True,True,True,2020-03-13 21:48:59+00:00,True,2020-03-13 22:04:08,2020
40,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,2020-03-13 22:04:08,2020
41,49,7,0,1,10,0,True,True,True,2020-03-13 21:44:50+00:00,False,2020-03-13 22:04:08,2020
42,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-13 22:04:08,1970
43,51,5,0,0,10,0,True,True,True,2020-03-13 21:39:48+00:00,False,2020-03-13 22:04:08,2020
44,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-13 22:04:08,1970
45,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,2020-03-13 22:04:08,2020
46,54,5,0,0,10,0,True,True,True,2020-03-13 21:35:19+00:00,False,2020-03-13 22:04:08,2020
47,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
48,56,3,0,0,15,0,True,True,True,2020-03-13 21:46:56+00:00,False,2020-03-13 22:04:08,2020
49,57,4,0,0,10,0,True,True,True,2020-03-13 21:49:29+00:00,True,2020-03-13 22:04:08,2020
50,58,7,0,0,12,0,True,True,True,2020-03-13 21:31:22+00:00,True,2020-03-13 22:04:08,2020
51,59,16,0,0,3,0,True,True,True,2020-03-13 21:58:14+00:00,True,2020-03-13 22:04:08,2020
52,60,7,0,0,12,0,True,True,True,2020-03-13 22:02:54+00:00,False,2020-03-13 22:04:08,2020
53,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,2020-03-13 22:04:08,2020
54,63,11,0,0,4,0,True,True,True,2020-03-13 08:30:49+00:00,False,2020-03-13 22:04:08,2020
55,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
56,65,7,0,1,15,0,True,True,True,2020-03-13 21:13:56+00:00,False,2020-03-13 22:04:08,2020
57,66,8,0,0,7,0,True,True,True,2020-03-13 21:37:39+00:00,False,2020-03-13 22:04:08,2020
58,67,21,0,0,6,0,True,True,True,2020-03-13 22:00:38+00:00,True,2020-03-13 22:04:08,2020
59,68,10,0,0,9,0,True,True,True,2020-03-13 22:02:20+00:00,True,2020-03-13 22:04:08,2020
60,69,1,0,3,15,0,True,True,True,2020-03-12 22:41:37+00:00,True,2020-03-13 22:04:08,2020
61,70,11,0,0,12,0,True,True,True,2020-03-13 21:25:01+00:00,False,2020-03-13 22:04:08,2020
62,71,14,0,1,8,0,True,True,True,2020-03-13 21:34:46+00:00,False,2020-03-13 22:04:08,2020
63,72,20,0,0,3,0,True,True,True,2020-03-13 22:03:52+00:00,False,2020-03-13 22:04:08,2020
64,73,2,0,0,13,0,True,True,True,2020-03-13 21:55:26+00:00,False,2020-03-13 22:04:08,2020
65,74,2,0,1,16,0,True,True,True,2020-03-13 22:01:52+00:00,True,2020-03-13 22:04:08,2020
66,75,13,0,2,0,0,True,True,True,2020-03-13 21:30:27+00:00,False,2020-03-13 22:04:08,2020
67,76,16,0,1,0,0,True,True,True,2020-03-13 21:33:18+00:00,False,2020-03-13 22:04:08,2020
68,77,8,0,0,7,0,True,True,True,2020-03-13 19:23:46+00:00,False,2020-03-13 22:04:08,2020
69,78,4,0,1,14,0,True,True,True,2020-03-13 21:52:58+00:00,False,2020-03-13 22:04:08,2020
70,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
71,80,22,0,1,12,0,True,True,True,2020-03-13 21:57:41+00:00,False,2020-03-13 22:04:08,2020
72,81,14,0,0,5,0,True,True,True,2020-03-13 22:00:10+00:00,False,2020-03-13 22:04:08,2020
73,82,12,0,0,3,0,True,True,True,2020-03-13 21:50:13+00:00,False,2020-03-13 22:04:08,2020
74,84,4,0,1,10,0,True,True,True,2020-03-13 20:50:10+00:00,False,2020-03-13 22:04:08,2020
75,85,3,0,0,16,0,True,True,True,2020-03-13 21:57:06+00:00,False,2020-03-13 22:04:08,2020
76,86,13,0,0,6,0,True,True,True,2020-03-13 21:42:27+00:00,False,2020-03-13 22:04:08,2020
77,87,15,0,0,0,0,True,True,True,2020-03-13 19:42:20+00:00,False,2020-03-13 22:04:08,2020
78,89,2,0,1,16,0,True,True,True,2020-03-13 21:45:32+00:00,False,2020-03-13 22:04:08,2020
79,90,16,0,2,1,0,True,True,True,2020-03-13 21:54:59+00:00,False,2020-03-13 22:04:08,2020
80,91,2,0,11,6,0,True,True,True,2020-03-13 09:22:14+00:00,False,2020-03-13 22:04:08,2020
81,92,4,0,0,15,0,True,True,True,2020-03-13 04:15:00+00:00,False,2020-03-13 22:04:08,2020
82,93,14,0,0,1,0,True,True,True,2020-03-13 22:00:46+00:00,False,2020-03-13 22:04:08,2020
83,94,5,0,0,6,0,True,True,True,2020-03-13 21:19:36+00:00,False,2020-03-13 22:04:08,2020
84,95,2,0,0,13,0,True,True,True,2020-03-13 21:40:51+00:00,False,2020-03-13 22:04:08,2020
85,96,2,0,0,17,0,True,True,True,2020-03-13 22:03:28+00:00,False,2020-03-13 22:04:08,2020
86,97,9,0,0,10,0,True,True,True,2020-03-13 21:44:29+00:00,False,2020-03-13 22:04:08,2020
87,98,14,0,0,9,0,True,True,True,2020-03-13 21:17:07+00:00,True,2020-03-13 22:04:08,2020
88,99,9,0,1,5,0,True,True,True,2020-03-13 21:39:02+00:00,False,2020-03-13 22:04:08,2020
89,100,2,0,0,23,0,True,True,True,2020-03-13 22:00:44+00:00,True,2020-03-13 22:04:08,2020
90,101,8,0,0,7,0,True,True,True,2020-03-13 21:48:55+00:00,False,2020-03-13 22:04:08,2020
91,102,14,0,0,1,0,True,True,True,2020-03-13 10:56:50+00:00,False,2020-03-13 22:04:08,2020
92,103,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
93,104,3,0,0,16,0,True,True,True,2020-03-13 21:30:05+00:00,False,2020-03-13 22:04:08,2020
94,105,6,0,0,13,0,True,True,True,2020-03-13 21:56:47+00:00,False,2020-03-13 22:04:08,2020
95,106,0,0,0,3,0,False,False,False,2019-11-19 16:56:13+00:00,False,2020-03-13 22:04:08,2019
96,107,19,0,0,0,0,True,True,True,2020-03-13 22:02:10+00:00,False,2020-03-13 22:04:08,2020
97,108,15,0,0,2,0,True,True,True,2020-03-13 21:59:34+00:00,False,2020-03-13 22:04:08,2020
98,109,28,0,1,6,0,True,True,True,2020-03-13 21:04:27+00:00,False,2020-03-13 22:04:08,2020
99,110,0,0,0,15,0,True,True,True,2020-03-13 21:34:16+00:00,False,2020-03-13 22:04:08,2020
100,111,15,0,0,0,0,True,True,True,2020-03-13 21:33:06+00:00,False,2020-03-13 22:04:08,2020
101,112,7,0,0,8,0,True,True,True,2020-03-13 11:18:08+00:00,False,2020-03-13 22:04:08,2020
102,113,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
103,114,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
104,115,12,0,0,7,0,True,True,True,2020-03-13 21:51:13+00:00,False,2020-03-13 22:04:08,2020
105,116,10,0,0,13,0,True,True,True,2020-03-13 22:02:13+00:00,False,2020-03-13 22:04:08,2020
106,117,6,0,1,12,0,True,True,True,2020-03-13 21:59:13+00:00,False,2020-03-13 22:04:08,2020
107,118,12,0,2,5,0,True,True,True,2020-03-13 22:04:03+00:00,False,2020-03-13 22:04:08,2020
108,119,10,0,0,5,0,True,True,True,2020-03-13 21:57:31+00:00,False,2020-03-13 22:04:08,2020
109,120,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
110,121,7,0,0,10,0,True,True,True,2020-03-13 21:21:11+00:00,False,2020-03-13 22:04:08,2020
111,122,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
112,124,10,0,0,5,0,True,True,True,2020-03-13 21:27:21+00:00,False,2020-03-13 22:04:08,2020
113,125,3,0,0,12,0,True,True,True,2020-03-13 21:59:09+00:00,False,2020-03-13 22:04:08,2020
114,126,5,0,0,10,0,True,True,True,2020-03-13 20:00:29+00:00,False,2020-03-13 22:04:08,2020
115,128,0,0,0,19,0,False,False,False,2019-11-07 14:52:43+00:00,False,2020-03-13 22:04:08,2019
116,129,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
117,130,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
118,131,3,0,1,14,0,True,True,True,2020-03-13 21:49:54+00:00,True,2020-03-13 22:04:08,2020
119,133,22,0,1,0,0,True,True,True,2020-03-13 21:55:32+00:00,False,2020-03-13 22:04:08,2020
120,134,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
121,135,10,0,1,6,0,True,True,True,2020-03-12 21:37:08+00:00,False,2020-03-13 22:04:08,2020
122,136,6,0,0,13,0,True,True,True,2020-03-13 21:06:09+00:00,False,2020-03-13 22:04:08,2020
123,137,4,0,0,11,0,True,True,True,2020-03-13 19:35:22+00:00,False,2020-03-13 22:04:08,2020
124,138,12,0,1,2,0,True,True,True,2020-03-13 21:42:59+00:00,False,2020-03-13 22:04:08,2020
125,139,14,0,0,5,0,True,True,True,2020-03-13 21:39:16+00:00,False,2020-03-13 22:04:08,2020
126,140,5,0,0,12,0,True,True,True,2020-03-13 21:56:35+00:00,False,2020-03-13 22:04:08,2020
127,141,7,0,1,7,0,True,True,True,2020-03-13 21:51:40+00:00,False,2020-03-13 22:04:08,2020
128,142,5,0,0,18,0,True,True,True,2020-03-13 21:07:27+00:00,False,2020-03-13 22:04:08,2020
129,143,11,0,2,10,0,True,True,True,2020-03-13 22:02:27+00:00,False,2020-03-13 22:04:08,2020
130,144,8,0,0,11,0,True,True,True,2020-03-13 22:03:49+00:00,False,2020-03-13 22:04:08,2020
131,145,10,0,1,8,0,True,True,True,2020-03-13 21:49:01+00:00,False,2020-03-13 22:04:08,2020
132,146,14,0,2,3,0,True,True,True,2020-03-13 21:22:03+00:00,False,2020-03-13 22:04:08,2020
133,149,15,0,0,3,0,True,True,True,2020-03-13 22:04:00+00:00,True,2020-03-13 22:04:08,2020
134,150,15,0,4,0,0,True,True,True,2020-03-13 15:44:29+00:00,False,2020-03-13 22:04:08,2020
135,151,5,0,0,14,0,True,True,True,2020-03-13 21:35:08+00:00,False,2020-03-13 22:04:08,2020
136,152,14,0,0,1,0,True,True,True,2020-03-13 21:49:42+00:00,False,2020-03-13 22:04:08,2020
137,156,1,0,0,14,0,True,True,True,2020-03-13 12:07:38+00:00,False,2020-03-13 22:04:08,2020
138,157,7,0,0,8,0,True,True,True,2020-03-13 21:13:16+00:00,False,2020-03-13 22:04:08,2020
139,159,0,0,0,15,0,True,True,True,2020-03-13 20:45:05+00:00,False,2020-03-13 22:04:08,2020
140,160,9,0,0,5,0,True,True,True,2020-03-13 21:29:36+00:00,True,2020-03-13 22:04:08,2020
141,161,10,0,0,13,0,True,True,True,2020-03-13 22:02:18+00:00,True,2020-03-13 22:04:08,2020
142,162,1,0,1,13,0,True,True,True,2020-03-13 12:59:01+00:00,False,2020-03-13 22:04:08,2020
143,163,5,0,0,14,0,True,True,True,2020-03-13 22:01:15+00:00,True,2020-03-13 22:04:08,2020
144,167,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
145,169,10,0,0,9,0,True,True,True,2020-03-13 21:28:29+00:00,False,2020-03-13 22:04:08,2020
146,170,1,0,0,13,0,True,True,True,2020-03-12 08:55:35+00:00,True,2020-03-13 22:04:08,2020
147,171,9,0,0,14,0,True,True,True,2020-03-13 20:54:33+00:00,True,2020-03-13 22:04:08,2020
148,173,12,0,0,2,0,True,True,True,2020-03-13 18:59:06+00:00,True,2020-03-13 22:04:08,2020
149,174,8,0,0,7,0,True,True,True,2020-03-13 20:38:20+00:00,False,2020-03-13 22:04:08,2020
150,175,4,0,1,12,0,True,True,True,2020-03-13 21:51:58+00:00,True,2020-03-13 22:04:08,2020
151,176,11,0,1,3,0,True,True,True,2020-03-13 21:18:58+00:00,False,2020-03-13 22:04:08,2020
152,177,6,0,0,13,0,True,True,True,2020-03-13 21:55:11+00:00,False,2020-03-13 22:04:08,2020
153,178,12,0,0,7,0,True,True,True,2020-03-13 22:01:41+00:00,False,2020-03-13 22:04:08,2020
154,179,8,0,0,17,0,True,True,True,2020-03-13 21:48:04+00:00,False,2020-03-13 22:04:08,2020
155,180,5,0,0,14,0,True,True,True,2020-03-13 21:47:17+00:00,False,2020-03-13 22:04:08,2020
156,181,6,0,0,13,0,True,True,True,2020-03-13 21:47:17+00:00,False,2020-03-13 22:04:08,2020
157,182,2,0,0,17,0,True,True,True,2020-03-13 21:47:02+00:00,True,2020-03-13 22:04:08,2020
158,183,12,0,0,7,0,True,True,True,2020-03-13 21:30:24+00:00,False,2020-03-13 22:04:08,2020
159,184,13,0,0,6,0,True,True,True,2020-03-13 21:17:15+00:00,False,2020-03-13 22:04:08,2020
160,185,8,0,0,7,0,True,True,True,2020-03-13 21:54:02+00:00,False,2020-03-13 22:04:08,2020
161,186,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-13 22:04:08,1970
162,187,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
163,188,10,0,1,4,0,True,True,True,2020-03-13 21:26:25+00:00,False,2020-03-13 22:04:08,2020
164,189,21,0,1,1,0,True,True,True,2020-03-13 22:02:08+00:00,True,2020-03-13 22:04:08,2020
165,190,21,0,0,16,0,True,True,True,2020-03-13 21:57:47+00:00,False,2020-03-13 22:04:08,2020
166,191,6,0,0,9,0,True,True,True,2020-03-13 21:31:56+00:00,False,2020-03-13 22:04:08,2020
167,192,2,0,0,17,0,True,True,True,2020-03-13 21:54:20+00:00,False,2020-03-13 22:04:08,2020
168,193,9,0,0,6,0,True,True,True,2020-03-13 21:39:33+00:00,False,2020-03-13 22:04:08,2020
169,194,3,0,0,16,0,True,True,True,2020-03-13 21:20:51+00:00,False,2020-03-13 22:04:08,2020
170,195,15,0,1,7,0,True,True,True,2020-03-13 21:57:23+00:00,False,2020-03-13 22:04:08,2020
171,196,2,0,0,8,0,True,True,True,2020-03-13 14:27:21+00:00,True,2020-03-13 22:04:08,2020
172,197,1,0,0,14,0,True,True,True,2020-03-13 21:28:00+00:00,False,2020-03-13 22:04:08,2020
173,199,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
174,200,13,0,0,6,0,True,True,True,2020-03-13 21:33:24+00:00,False,2020-03-13 22:04:08,2020
175,201,3,0,0,12,0,True,True,True,2020-03-13 14:32:44+00:00,False,2020-03-13 22:04:08,2020
176,202,1,0,0,14,0,True,True,True,2020-03-13 21:12:18+00:00,False,2020-03-13 22:04:08,2020
177,203,0,0,0,15,0,True,True,True,2020-03-13 08:30:36+00:00,False,2020-03-13 22:04:08,2020
178,204,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
179,205,6,0,0,9,0,True,True,True,2020-03-13 21:52:56+00:00,False,2020-03-13 22:04:08,2020
180,206,7,0,0,16,0,True,True,True,2020-03-13 21:49:58+00:00,True,2020-03-13 22:04:08,2020
181,208,1,0,0,14,0,True,True,True,2020-03-13 18:10:09+00:00,True,2020-03-13 22:04:08,2020
182,209,0,0,0,15,0,True,True,True,2020-03-13 08:40:24+00:00,False,2020-03-13 22:04:08,2020
183,210,1,0,0,14,0,True,True,True,2020-03-13 08:35:38+00:00,False,2020-03-13 22:04:08,2020
184,211,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
185,212,5,0,1,27,0,True,True,True,2020-03-13 18:14:33+00:00,False,2020-03-13 22:04:08,2020
186,213,0,0,0,16,0,True,True,True,2020-03-13 17:14:40+00:00,False,2020-03-13 22:04:08,2020
187,214,0,0,1,10,0,True,True,True,2020-03-13 08:56:16+00:00,True,2020-03-13 22:04:08,2020
188,215,5,0,0,10,0,True,True,True,2020-03-13 08:41:04+00:00,False,2020-03-13 22:04:08,2020
189,216,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
190,217,6,0,1,12,0,True,True,True,2020-03-13 00:00:16+00:00,False,2020-03-13 22:04:08,2020
191,218,6,0,0,9,0,True,True,True,2020-03-13 22:02:38+00:00,False,2020-03-13 22:04:08,2020
192,219,3,0,0,12,0,True,True,True,2020-03-13 08:51:24+00:00,False,2020-03-13 22:04:08,2020
193,221,13,0,0,6,0,True,True,True,2020-03-13 21:37:23+00:00,False,2020-03-13 22:04:08,2020
194,222,5,0,0,9,0,True,True,True,2020-03-13 21:29:08+00:00,True,2020-03-13 22:04:08,2020
195,224,0,0,0,17,0,True,True,True,2020-03-13 08:56:16+00:00,False,2020-03-13 22:04:08,2020
196,225,11,0,0,8,0,True,True,True,2020-03-13 21:58:34+00:00,False,2020-03-13 22:04:08,2020
197,226,5,0,0,10,0,True,True,True,2020-03-13 22:03:39+00:00,False,2020-03-13 22:04:08,2020
198,227,0,0,0,3,0,False,False,False,2020-03-04 18:19:08+00:00,False,2020-03-13 22:04:08,2020
199,228,2,0,1,16,0,True,True,True,2020-03-13 21:34:19+00:00,False,2020-03-13 22:04:08,2020
200,232,1,0,0,10,0,True,True,True,2020-03-12 09:02:52+00:00,False,2020-03-13 22:04:08,2020
201,233,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
202,234,10,0,0,5,0,True,True,True,2020-03-13 21:46:11+00:00,False,2020-03-13 22:04:08,2020
203,235,4,0,0,11,0,True,True,True,2020-03-13 21:19:26+00:00,False,2020-03-13 22:04:08,2020
204,236,14,0,1,0,0,True,True,True,2020-03-13 21:05:28+00:00,False,2020-03-13 22:04:08,2020
205,239,15,0,0,0,0,True,True,True,2020-03-13 21:31:14+00:00,False,2020-03-13 22:04:08,2020
206,255,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
207,258,11,0,0,4,0,True,True,True,2020-03-13 08:03:21+00:00,False,2020-03-13 22:04:08,2020
208,259,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
209,260,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
210,271,10,0,0,5,0,True,True,True,2020-03-13 20:15:40+00:00,False,2020-03-13 22:04:08,2020
211,272,1,0,1,17,0,True,True,True,2020-03-13 21:25:33+00:00,False,2020-03-13 22:04:08,2020
212,273,12,0,0,28,0,True,True,True,2020-03-13 21:42:11+00:00,False,2020-03-13 22:04:08,2020
213,279,17,0,0,2,0,True,True,True,2020-03-13 21:22:17+00:00,False,2020-03-13 22:04:08,2020
214,280,11,0,1,7,0,True,True,True,2020-03-13 21:12:42+00:00,False,2020-03-13 22:04:08,2020
215,282,10,0,0,5,0,True,True,True,2020-03-13 21:01:18+00:00,False,2020-03-13 22:04:08,2020
216,296,21,0,1,1,0,True,True,True,2020-03-13 21:46:43+00:00,False,2020-03-13 22:04:08,2020
217,318,15,0,1,3,0,True,True,True,2020-03-13 22:00:00+00:00,False,2020-03-13 22:04:08,2020
218,319,20,0,0,5,0,True,True,True,2020-03-13 21:34:52+00:00,False,2020-03-13 22:04:08,2020
219,327,10,0,1,4,0,True,True,True,2020-03-13 21:23:24+00:00,False,2020-03-13 22:04:08,2020
220,328,8,0,0,7,0,True,True,True,2020-03-13 21:47:23+00:00,False,2020-03-13 22:04:08,2020
221,329,7,0,0,8,0,True,True,True,2020-03-13 21:21:04+00:00,False,2020-03-13 22:04:08,2020
222,330,11,0,0,4,0,True,True,True,2020-03-13 21:25:57+00:00,False,2020-03-13 22:04:08,2020
223,331,6,0,0,9,0,True,True,True,2020-03-13 17:55:50+00:00,False,2020-03-13 22:04:08,2020
224,332,6,0,0,9,0,True,True,True,2020-03-13 21:53:38+00:00,False,2020-03-13 22:04:08,2020
225,333,9,0,0,16,0,True,True,True,2020-03-13 21:52:53+00:00,False,2020-03-13 22:04:08,2020
226,334,17,0,1,1,0,True,True,True,2020-03-13 21:39:27+00:00,False,2020-03-13 22:04:08,2020
227,335,16,0,0,3,0,True,True,True,2020-03-13 22:00:48+00:00,False,2020-03-13 22:04:08,2020
228,336,4,0,0,11,0,True,True,True,2020-03-13 21:58:13+00:00,False,2020-03-13 22:04:08,2020
229,337,12,0,1,2,0,True,True,True,2020-03-13 21:13:02+00:00,False,2020-03-13 22:04:08,2020
230,338,5,0,0,10,0,True,True,True,2020-03-13 21:16:45+00:00,False,2020-03-13 22:04:08,2020
231,339,0,0,0,3,0,False,False,False,2019-11-07 18:06:54+00:00,False,2020-03-13 22:04:08,2019
232,340,9,0,0,10,0,True,True,True,2020-03-12 09:00:03+00:00,False,2020-03-13 22:04:08,2020
233,341,12,0,0,3,0,True,True,True,2020-03-13 21:07:19+00:00,True,2020-03-13 22:04:08,2020
234,342,7,0,0,8,0,True,True,True,2020-03-13 22:00:06+00:00,False,2020-03-13 22:04:08,2020
235,343,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
236,344,0,0,0,19,0,True,True,True,2020-03-13 21:57:46+00:00,False,2020-03-13 22:04:08,2020
237,345,8,0,0,11,0,True,True,True,2020-03-13 21:40:30+00:00,False,2020-03-13 22:04:08,2020
238,346,7,0,2,6,0,True,True,True,2020-03-13 21:59:52+00:00,False,2020-03-13 22:04:08,2020
239,347,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
240,348,4,0,0,11,0,True,True,True,2020-03-12 08:59:51+00:00,False,2020-03-13 22:04:08,2020
241,349,2,0,0,15,0,True,True,True,2020-03-13 21:39:08+00:00,True,2020-03-13 22:04:08,2020
242,350,7,0,0,10,0,True,True,True,2020-03-13 16:56:37+00:00,False,2020-03-13 22:04:08,2020
243,351,8,0,2,5,0,True,True,True,2020-03-13 13:10:28+00:00,False,2020-03-13 22:04:08,2020
244,352,14,0,1,0,0,True,True,True,2020-03-13 21:39:36+00:00,False,2020-03-13 22:04:08,2020
245,353,3,0,0,12,0,True,True,True,2020-03-12 08:56:13+00:00,True,2020-03-13 22:04:08,2020
246,354,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
247,355,5,0,0,12,0,True,True,True,2020-03-13 00:26:10+00:00,False,2020-03-13 22:04:08,2020
248,356,7,0,0,16,0,True,True,True,2020-03-13 21:50:00+00:00,False,2020-03-13 22:04:08,2020
249,357,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 22:04:08,1970
