,num_docks_available,legacy_id,num_bikes_available,is_installed,is_returning,station_status,num_docks_disabled,is_renting,eightd_has_available_keys,last_reported,station_id,num_bikes_disabled,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
98,33,109,2,True,True,active,0,True,False,2020-08-13 15:55:09+00:00,109,0,0,,,2020-08-13 17:23:00,2020
99,14,110,1,True,True,active,0,True,False,2020-08-13 17:21:12+00:00,110,0,0,,,2020-08-13 17:23:00,2020
100,9,111,6,True,True,active,0,True,False,2020-08-13 17:08:26+00:00,111,0,0,,,2020-08-13 17:23:00,2020
101,2,112,13,True,True,active,0,True,False,2020-08-13 16:20:44+00:00,112,0,0,,,2020-08-13 17:23:00,2020
102,6,113,9,True,True,active,0,True,False,2020-08-13 16:50:51+00:00,113,0,0,,,2020-08-13 17:23:00,2020
103,11,114,3,True,True,active,0,True,False,2020-08-13 17:03:31+00:00,114,1,0,,,2020-08-13 17:23:00,2020
104,3,115,13,True,True,active,0,True,False,2020-08-13 17:22:40+00:00,115,3,0,,,2020-08-13 17:23:00,2020
105,17,116,6,True,True,active,0,True,False,2020-08-13 16:47:55+00:00,116,0,0,,,2020-08-13 17:23:00,2020
106,13,117,6,True,True,active,0,True,False,2020-08-13 17:17:45+00:00,117,0,0,,,2020-08-13 17:23:00,2020
107,6,118,12,True,True,active,0,True,False,2020-08-13 17:12:44+00:00,118,1,0,,,2020-08-13 17:23:00,2020
108,8,119,7,True,True,active,0,True,False,2020-08-13 17:11:11+00:00,119,0,0,,,2020-08-13 17:23:00,2020
109,15,120,0,True,True,active,0,True,False,2020-08-13 17:21:28+00:00,120,0,0,,,2020-08-13 17:23:00,2020
110,16,121,1,True,True,active,0,True,False,2020-08-13 16:30:04+00:00,121,0,0,,,2020-08-13 17:23:00,2020
111,6,122,9,True,True,active,0,True,False,2020-08-13 16:30:26+00:00,122,0,0,,,2020-08-13 17:23:00,2020
112,11,124,4,True,True,active,0,True,False,2020-08-13 12:40:21+00:00,124,0,0,,,2020-08-13 17:23:00,2020
113,13,125,2,True,True,active,0,True,False,2020-08-13 16:47:08+00:00,125,0,0,,,2020-08-13 17:23:00,2020
114,7,126,7,True,True,active,0,True,False,2020-08-13 12:21:58+00:00,126,1,0,,,2020-08-13 17:23:00,2020
115,13,128,6,True,True,active,0,True,False,2020-08-13 16:58:47+00:00,128,0,0,,,2020-08-13 17:23:00,2020
116,6,129,13,True,True,active,0,True,False,2020-08-13 15:42:30+00:00,129,0,0,,,2020-08-13 17:23:00,2020
117,2,130,13,True,True,active,0,True,False,2020-08-13 10:22:02+00:00,130,0,0,,,2020-08-13 17:23:00,2020
118,12,131,6,True,True,active,0,True,False,2020-08-13 17:13:25+00:00,131,0,0,,,2020-08-13 17:23:00,2020
119,22,133,1,True,True,active,0,True,False,2020-08-13 15:08:45+00:00,133,0,0,,,2020-08-13 17:23:00,2020
120,13,135,4,True,True,active,0,True,False,2020-08-13 16:32:21+00:00,135,0,0,,,2020-08-13 17:23:00,2020
121,8,136,10,True,True,active,0,True,False,2020-08-13 17:00:14+00:00,136,1,0,,,2020-08-13 17:23:00,2020
122,10,137,5,True,True,active,0,True,False,2020-08-13 17:13:41+00:00,137,0,0,,,2020-08-13 17:23:00,2020
123,1,138,12,True,True,active,0,True,False,2020-08-13 17:16:27+00:00,138,2,0,,,2020-08-13 17:23:00,2020
124,13,139,4,True,True,active,0,True,False,2020-08-13 17:15:47+00:00,139,2,0,,,2020-08-13 17:23:00,2020
125,3,140,14,True,True,active,0,True,False,2020-08-13 15:53:34+00:00,140,0,0,,,2020-08-13 17:23:00,2020
126,11,141,4,True,True,active,0,True,False,2020-08-13 16:53:13+00:00,141,0,0,,,2020-08-13 17:23:00,2020
127,9,142,12,True,True,active,0,True,False,2020-08-13 16:45:21+00:00,142,2,0,,,2020-08-13 17:23:00,2020
128,7,143,13,True,True,active,0,True,False,2020-08-13 17:20:07+00:00,143,3,0,,,2020-08-13 17:23:00,2020
129,10,144,8,True,True,active,0,True,False,2020-08-13 17:18:12+00:00,144,1,0,,,2020-08-13 17:23:00,2020
130,4,145,15,True,True,active,0,True,False,2020-08-13 16:51:00+00:00,145,0,0,,,2020-08-13 17:23:00,2020
131,4,146,15,True,True,active,0,True,False,2020-08-13 17:01:37+00:00,146,0,0,,,2020-08-13 17:23:00,2020
132,10,149,7,True,True,active,0,True,True,2020-08-13 16:58:38+00:00,149,1,0,,,2020-08-13 17:23:00,2020
133,6,150,13,True,True,active,0,True,False,2020-08-13 16:44:07+00:00,150,0,0,,,2020-08-13 17:23:00,2020
134,5,151,13,True,True,active,0,True,False,2020-08-13 16:31:11+00:00,151,1,0,,,2020-08-13 17:23:00,2020
135,11,152,4,True,True,active,0,True,True,2020-08-13 17:22:50+00:00,152,0,0,,,2020-08-13 17:23:00,2020
136,10,156,5,True,True,active,0,True,False,2020-08-13 17:07:34+00:00,156,0,0,,,2020-08-13 17:23:00,2020
137,6,157,8,True,True,active,0,True,False,2020-08-13 16:49:58+00:00,157,1,0,,,2020-08-13 17:23:00,2020
138,7,159,8,True,True,active,0,True,False,2020-08-13 16:48:18+00:00,159,0,0,,,2020-08-13 17:23:00,2020
139,6,160,8,True,True,active,0,True,True,2020-08-13 15:16:42+00:00,160,0,0,,,2020-08-13 17:23:00,2020
140,15,161,6,True,True,active,0,True,True,2020-08-13 17:14:23+00:00,161,2,0,,,2020-08-13 17:23:00,2020
141,11,162,4,True,True,active,0,True,False,2020-08-13 13:45:52+00:00,162,0,0,,,2020-08-13 17:23:00,2020
142,5,163,14,True,True,active,0,True,True,2020-08-13 17:16:48+00:00,163,0,0,,,2020-08-13 17:23:00,2020
143,13,167,2,True,True,active,0,True,False,2020-08-13 17:11:11+00:00,167,0,0,,,2020-08-13 17:23:00,2020
144,10,169,9,True,True,active,0,True,False,2020-08-13 15:35:26+00:00,169,0,0,,,2020-08-13 17:23:00,2020
145,7,170,7,True,True,active,0,True,True,2020-08-13 16:34:52+00:00,170,0,0,,,2020-08-13 17:23:00,2020
146,14,171,9,True,True,active,0,True,True,2020-08-13 15:54:46+00:00,171,0,0,,,2020-08-13 17:23:00,2020
147,5,173,9,True,True,active,0,True,True,2020-08-13 17:11:37+00:00,173,0,0,,,2020-08-13 17:23:00,2020
148,8,174,6,True,True,active,0,True,False,2020-08-13 16:46:43+00:00,174,1,0,,,2020-08-13 17:23:00,2020
149,12,175,4,True,True,active,0,True,True,2020-08-13 17:21:36+00:00,175,1,0,,,2020-08-13 17:23:00,2020
150,7,176,8,True,True,active,0,True,False,2020-08-13 17:20:26+00:00,176,0,0,,,2020-08-13 17:23:00,2020
151,11,177,8,True,True,active,0,True,False,2020-08-13 17:07:36+00:00,177,0,0,,,2020-08-13 17:23:00,2020
152,9,178,9,True,True,active,0,True,False,2020-08-13 17:19:28+00:00,178,1,0,,,2020-08-13 17:23:00,2020
153,8,179,17,True,True,active,0,True,False,2020-08-13 17:14:49+00:00,179,0,0,,,2020-08-13 17:23:00,2020
154,7,180,12,True,True,active,0,True,False,2020-08-13 17:14:55+00:00,180,0,0,,,2020-08-13 17:23:00,2020
155,12,181,7,True,True,active,0,True,False,2020-08-13 16:40:54+00:00,181,0,0,,,2020-08-13 17:23:00,2020
156,17,182,2,True,True,active,0,True,True,2020-08-13 17:09:28+00:00,182,0,0,,,2020-08-13 17:23:00,2020
157,10,183,8,True,True,active,0,True,False,2020-08-13 15:43:13+00:00,183,1,0,,,2020-08-13 17:23:00,2020
158,6,184,11,True,True,active,0,True,False,2020-08-13 16:58:34+00:00,184,2,0,,,2020-08-13 17:23:00,2020
159,4,185,11,True,True,active,0,True,False,2020-08-13 17:19:44+00:00,185,0,0,,,2020-08-13 17:23:00,2020
160,7,186,8,True,True,active,0,True,True,2020-08-13 16:34:44+00:00,186,0,0,,,2020-08-13 17:23:00,2020
161,9,187,6,True,True,active,0,True,False,2020-08-13 12:54:47+00:00,187,0,0,,,2020-08-13 17:23:00,2020
162,2,188,12,True,True,active,0,True,False,2020-08-13 16:43:53+00:00,188,1,0,,,2020-08-13 17:23:00,2020
163,14,189,9,True,True,active,0,True,True,2020-08-13 17:21:22+00:00,189,0,0,,,2020-08-13 17:23:00,2020
164,28,190,8,True,True,active,0,True,True,2020-08-13 17:22:35+00:00,190,1,0,,,2020-08-13 17:23:00,2020
165,9,191,6,True,True,active,0,True,False,2020-08-13 14:52:24+00:00,191,0,0,,,2020-08-13 17:23:00,2020
166,11,192,7,True,True,active,0,True,False,2020-08-13 17:15:26+00:00,192,1,0,,,2020-08-13 17:23:00,2020
167,11,193,3,True,True,active,0,True,True,2020-08-13 17:10:57+00:00,193,1,0,,,2020-08-13 17:23:00,2020
168,16,194,3,True,True,active,0,True,False,2020-08-13 15:33:25+00:00,194,0,0,,,2020-08-13 17:23:00,2020
169,18,195,4,True,True,active,0,True,False,2020-08-13 16:58:22+00:00,195,1,0,,,2020-08-13 17:23:00,2020
170,10,196,0,True,True,active,0,True,True,2020-08-13 13:50:14+00:00,196,0,0,,,2020-08-13 17:23:00,2020
171,12,197,2,True,True,active,0,True,False,2020-08-13 15:45:48+00:00,197,1,0,,,2020-08-13 17:23:00,2020
172,13,199,2,True,True,active,0,True,False,2020-08-13 16:46:42+00:00,199,0,0,,,2020-08-13 17:23:00,2020
173,6,200,12,True,True,active,0,True,False,2020-08-13 17:11:48+00:00,200,1,0,,,2020-08-13 17:23:00,2020
174,6,201,9,True,True,active,0,True,False,2020-08-13 16:34:54+00:00,201,0,0,,,2020-08-13 17:23:00,2020
175,11,202,4,True,True,active,0,True,False,2020-08-13 15:48:13+00:00,202,0,0,,,2020-08-13 17:23:00,2020
176,15,203,0,True,True,active,0,True,False,2020-08-13 14:09:27+00:00,203,0,0,,,2020-08-13 17:23:00,2020
177,14,204,0,True,True,active,0,True,False,2020-08-13 04:10:02+00:00,204,1,0,,,2020-08-13 17:23:00,2020
178,14,205,1,True,True,active,0,True,False,2020-08-13 12:19:03+00:00,205,0,0,,,2020-08-13 17:23:00,2020
179,11,206,11,True,True,active,0,True,True,2020-08-13 17:08:04+00:00,206,1,0,,,2020-08-13 17:23:00,2020
180,8,208,7,True,True,active,0,True,True,2020-08-13 13:08:39+00:00,208,0,0,,,2020-08-13 17:23:00,2020
181,8,209,7,True,True,active,0,True,False,2020-08-13 11:56:39+00:00,209,0,0,,,2020-08-13 17:23:00,2020
182,11,210,4,True,True,active,0,True,False,2020-08-13 16:34:19+00:00,210,0,0,,,2020-08-13 17:23:00,2020
183,15,211,4,True,True,active,0,True,False,2020-08-13 17:22:25+00:00,211,0,0,,,2020-08-13 17:23:00,2020
184,1,212,32,True,True,active,0,True,False,2020-08-13 13:03:24+00:00,212,0,0,,,2020-08-13 17:23:00,2020
185,13,213,3,True,True,active,0,True,True,2020-08-13 03:28:10+00:00,213,0,0,,,2020-08-13 17:23:00,2020
186,13,214,2,True,True,active,0,True,False,2020-08-13 17:21:54+00:00,214,0,0,,,2020-08-13 17:23:00,2020
187,10,215,5,True,True,active,0,True,False,2020-08-13 10:44:35+00:00,215,0,0,,,2020-08-13 17:23:00,2020
188,1,216,17,True,True,active,0,True,False,2020-08-13 16:40:48+00:00,216,1,0,,,2020-08-13 17:23:00,2020
189,10,217,9,True,True,active,0,True,False,2020-08-13 14:58:04+00:00,217,0,0,,,2020-08-13 17:23:00,2020
190,11,218,4,True,True,active,0,True,False,2020-08-13 16:51:25+00:00,218,0,0,,,2020-08-13 17:23:00,2020
191,7,219,7,True,True,active,0,True,False,2020-08-13 11:05:56+00:00,219,1,0,,,2020-08-13 17:23:00,2020
192,12,221,7,True,True,active,0,True,False,2020-08-13 17:01:23+00:00,221,0,0,,,2020-08-13 17:23:00,2020
193,13,222,1,True,True,active,0,True,True,2020-08-13 16:59:40+00:00,222,0,0,,,2020-08-13 17:23:00,2020
194,2,224,14,True,True,active,0,True,False,2020-08-13 17:22:32+00:00,224,1,0,,,2020-08-13 17:23:00,2020
195,11,225,8,True,True,active,0,True,False,2020-08-13 17:22:53+00:00,225,0,0,,,2020-08-13 17:23:00,2020
196,12,226,3,True,True,active,0,True,False,2020-08-13 17:14:58+00:00,226,0,0,,,2020-08-13 17:23:00,2020
197,2,227,14,True,True,active,0,True,False,2020-08-13 17:07:31+00:00,227,3,0,,,2020-08-13 17:23:00,2020
198,12,228,7,True,True,active,0,True,False,2020-08-13 17:17:40+00:00,228,0,0,,,2020-08-13 17:23:00,2020
199,4,232,7,True,True,active,0,True,False,2020-08-13 03:23:26+00:00,232,0,0,,,2020-08-13 17:23:00,2020
200,2,233,13,True,True,active,0,True,False,2020-08-13 16:44:05+00:00,233,0,0,,,2020-08-13 17:23:00,2020
201,15,234,0,True,True,active,0,True,False,2020-08-13 13:57:01+00:00,234,0,0,,,2020-08-13 17:23:00,2020
202,7,235,8,True,True,active,0,True,False,2020-08-13 15:24:29+00:00,235,0,0,,,2020-08-13 17:23:00,2020
203,4,236,11,True,True,active,0,True,False,2020-08-13 17:16:58+00:00,236,0,0,,,2020-08-13 17:23:00,2020
204,9,239,6,True,True,active,0,True,False,2020-08-13 15:47:23+00:00,239,0,0,,,2020-08-13 17:23:00,2020
205,5,255,10,True,True,active,0,True,False,2020-08-13 12:33:28+00:00,255,0,0,,,2020-08-13 17:23:00,2020
206,4,258,11,True,True,active,0,True,False,2020-08-13 12:17:43+00:00,258,0,0,,,2020-08-13 17:23:00,2020
207,2,259,13,True,True,active,0,True,False,2020-08-13 13:03:23+00:00,259,0,0,,,2020-08-13 17:23:00,2020
208,0,260,15,True,True,active,0,True,False,2020-08-13 16:54:23+00:00,260,0,0,,,2020-08-13 17:23:00,2020
209,6,271,9,True,True,active,0,True,False,2020-08-13 17:09:04+00:00,271,0,0,,,2020-08-13 17:23:00,2020
210,13,272,5,True,True,active,0,True,False,2020-08-13 17:02:45+00:00,272,1,0,,,2020-08-13 17:23:00,2020
211,24,273,16,True,True,active,0,True,False,2020-08-13 15:55:32+00:00,273,0,0,,,2020-08-13 17:23:00,2020
212,2,279,17,True,True,active,0,True,False,2020-08-13 16:48:23+00:00,279,0,0,,,2020-08-13 17:23:00,2020
213,9,280,9,True,True,active,0,True,False,2020-08-13 17:03:45+00:00,280,1,0,,,2020-08-13 17:23:00,2020
214,12,282,2,True,True,active,0,True,False,2020-08-13 17:15:08+00:00,282,1,0,,,2020-08-13 17:23:00,2020
215,9,296,14,True,True,active,0,True,False,2020-08-13 15:45:41+00:00,296,0,0,,,2020-08-13 17:23:00,2020
216,0,318,18,True,True,active,0,True,False,2020-08-13 17:08:39+00:00,318,1,0,,,2020-08-13 17:23:00,2020
217,22,319,3,True,True,active,0,True,False,2020-08-13 15:51:18+00:00,319,0,0,,,2020-08-13 17:23:00,2020
218,7,327,8,True,True,active,0,True,False,2020-08-13 16:54:50+00:00,327,0,0,,,2020-08-13 17:23:00,2020
219,5,328,9,True,True,active,0,True,False,2020-08-13 17:13:13+00:00,328,1,0,,,2020-08-13 17:23:00,2020
220,2,329,12,True,True,active,0,True,False,2020-08-13 17:19:42+00:00,329,1,0,,,2020-08-13 17:23:00,2020
221,12,330,3,True,True,active,0,True,False,2020-08-13 16:35:05+00:00,330,0,0,,,2020-08-13 17:23:00,2020
222,7,331,7,True,True,active,0,True,False,2020-08-13 16:57:26+00:00,331,1,0,,,2020-08-13 17:23:00,2020
