,num_ebikes_available,is_installed,station_id,is_returning,num_bikes_available,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_docks_disabled,legacy_id,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
306,0,True,419,True,14,True,2020-08-13 23:29:56+00:00,0,False,active,0,419,1,,,2020-08-13 23:41:15,2020
307,0,False,420,False,0,False,1970-01-02 00:00:00+00:00,0,False,out_of_service,0,420,0,,,2020-08-13 23:41:15,1970
308,0,True,421,True,14,True,2020-08-13 19:41:23+00:00,0,False,active,0,421,5,,,2020-08-13 23:41:15,2020
309,0,True,422,True,4,True,2020-08-13 12:04:13+00:00,0,False,active,0,422,11,,,2020-08-13 23:41:15,2020
310,0,True,423,True,2,True,2020-08-13 23:26:49+00:00,0,False,active,0,423,17,,,2020-08-13 23:41:15,2020
311,0,True,424,True,3,True,2020-08-13 22:18:12+00:00,0,False,active,0,424,16,,,2020-08-13 23:41:15,2020
312,0,True,425,True,6,True,2020-08-13 22:50:46+00:00,0,False,active,0,425,10,,,2020-08-13 23:41:15,2020
313,0,True,426,True,4,True,2020-08-13 23:18:35+00:00,0,False,active,0,426,23,,,2020-08-13 23:41:15,2020
314,0,True,427,True,6,True,2020-08-13 20:22:39+00:00,0,False,active,0,427,13,,,2020-08-13 23:41:15,2020
315,0,True,428,True,3,True,2020-08-13 23:14:57+00:00,0,False,active,0,428,16,,,2020-08-13 23:41:15,2020
316,0,True,430,True,15,True,2020-08-13 04:03:59+00:00,0,False,active,0,430,4,,,2020-08-13 23:41:15,2020
317,0,True,431,True,1,True,2020-08-13 22:06:14+00:00,0,False,active,0,431,14,,,2020-08-13 23:41:15,2020
318,0,True,432,True,7,True,2020-08-13 22:42:35+00:00,0,False,active,0,432,12,,,2020-08-13 23:41:15,2020
319,0,True,433,True,1,True,2020-08-13 22:36:32+00:00,0,False,active,0,433,18,,,2020-08-13 23:41:15,2020
320,0,True,434,True,0,True,2020-08-13 03:24:35+00:00,0,False,active,0,434,19,,,2020-08-13 23:41:15,2020
321,0,True,435,True,3,True,2020-08-13 22:40:33+00:00,0,False,active,0,435,12,,,2020-08-13 23:41:15,2020
322,0,True,436,True,8,True,2020-08-13 23:02:21+00:00,0,False,active,0,436,7,,,2020-08-13 23:41:15,2020
323,0,True,437,True,12,True,2020-08-13 23:38:10+00:00,0,False,active,0,437,7,,,2020-08-13 23:41:15,2020
324,0,True,440,True,12,True,2020-08-13 23:38:42+00:00,0,False,active,0,440,5,,,2020-08-13 23:41:15,2020
325,0,True,441,True,16,True,2020-08-13 23:27:04+00:00,0,False,active,0,441,3,,,2020-08-13 23:41:15,2020
326,0,True,442,True,13,True,2020-08-13 21:29:23+00:00,1,False,active,0,442,1,,,2020-08-13 23:41:15,2020
327,0,True,443,True,4,True,2020-08-13 22:22:46+00:00,0,False,active,0,443,15,,,2020-08-13 23:41:15,2020
328,0,True,445,True,7,True,2020-08-13 23:20:09+00:00,0,False,active,0,445,12,,,2020-08-13 23:41:15,2020
329,0,True,446,True,8,True,2020-08-13 23:37:43+00:00,1,False,active,0,446,3,,,2020-08-13 23:41:15,2020
330,0,True,447,True,7,True,2020-08-13 18:24:44+00:00,0,False,active,0,447,12,,,2020-08-13 23:41:15,2020
331,0,True,448,True,3,True,2020-08-13 04:03:15+00:00,0,False,active,0,448,8,,,2020-08-13 23:41:15,2020
332,0,False,449,True,0,True,1970-01-02 00:00:00+00:00,0,False,out_of_service,0,449,0,,,2020-08-13 23:41:15,1970
333,0,True,450,True,9,True,2020-08-13 23:38:50+00:00,0,False,active,0,450,6,,,2020-08-13 23:41:15,2020
334,0,True,451,True,13,True,2020-08-13 23:40:01+00:00,0,False,active,0,451,2,,,2020-08-13 23:41:15,2020
335,0,True,452,True,14,True,2020-08-13 23:34:42+00:00,0,False,active,0,452,1,,,2020-08-13 23:41:15,2020
336,0,True,453,True,6,True,2020-08-13 23:41:03+00:00,1,False,active,0,453,8,,,2020-08-13 23:41:15,2020
337,0,True,454,True,2,True,2020-08-13 23:34:09+00:00,1,False,active,0,454,12,,,2020-08-13 23:41:15,2020
338,0,True,455,True,1,True,2020-08-13 23:11:57+00:00,1,False,active,0,455,10,,,2020-08-13 23:41:15,2020
339,0,True,456,True,4,True,2020-08-13 23:08:16+00:00,1,False,active,0,456,14,,,2020-08-13 23:41:15,2020
340,0,True,457,True,5,True,2020-08-13 22:54:20+00:00,0,False,active,0,457,6,,,2020-08-13 23:41:15,2020
341,0,True,458,True,6,True,2020-08-13 23:35:29+00:00,2,False,active,0,458,3,,,2020-08-13 23:41:15,2020
