,is_returning,is_installed,is_renting,num_docks_available,station_id,legacy_id,last_reported,num_docks_disabled,num_bikes_disabled,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
127,True,True,True,2,142,142,2020-07-29 17:23:24+00:00,0,0,active,21,0,False,,,2020-07-29 17:44:00,2020
128,True,True,True,19,143,143,2020-07-29 17:30:47+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
129,True,True,True,10,144,144,2020-07-29 17:12:14+00:00,0,0,active,9,0,False,,,2020-07-29 17:44:00,2020
130,True,True,True,7,145,145,2020-07-29 17:01:27+00:00,0,0,active,12,0,False,,,2020-07-29 17:44:00,2020
131,True,True,True,3,146,146,2020-07-29 16:13:12+00:00,0,3,active,13,0,False,,,2020-07-29 17:44:00,2020
132,True,True,True,7,149,149,2020-07-29 17:42:28+00:00,0,0,active,11,0,True,,,2020-07-29 17:44:00,2020
133,True,True,True,6,150,150,2020-07-29 17:16:53+00:00,0,0,active,13,0,False,,,2020-07-29 17:44:00,2020
134,True,True,True,5,151,151,2020-07-29 17:42:06+00:00,0,1,active,13,0,False,,,2020-07-29 17:44:00,2020
135,True,True,True,5,152,152,2020-07-29 17:40:53+00:00,0,0,active,10,0,True,,,2020-07-29 17:44:00,2020
136,True,True,True,11,156,156,2020-07-29 17:09:34+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
137,True,True,True,8,157,157,2020-07-29 17:34:56+00:00,0,2,active,5,0,False,,,2020-07-29 17:44:00,2020
138,True,True,True,10,159,159,2020-07-29 17:06:15+00:00,0,2,active,3,0,False,,,2020-07-29 17:44:00,2020
139,True,True,True,3,160,160,2020-07-29 12:58:53+00:00,0,1,active,10,0,True,,,2020-07-29 17:44:00,2020
140,True,True,True,13,161,161,2020-07-29 17:36:05+00:00,0,0,active,10,0,True,,,2020-07-29 17:44:00,2020
141,True,True,True,11,162,162,2020-07-29 14:53:50+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
142,True,True,True,13,163,163,2020-07-29 16:44:29+00:00,0,0,active,6,0,True,,,2020-07-29 17:44:00,2020
143,True,True,True,2,167,167,2020-07-29 16:21:57+00:00,0,2,active,11,0,False,,,2020-07-29 17:44:00,2020
144,True,True,True,11,169,169,2020-07-29 17:30:51+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
145,True,True,True,12,170,170,2020-07-29 17:30:50+00:00,0,0,active,2,0,True,,,2020-07-29 17:44:00,2020
146,True,True,True,16,171,171,2020-07-29 14:03:30+00:00,0,1,active,6,0,True,,,2020-07-29 17:44:00,2020
147,True,True,True,6,173,173,2020-07-29 08:49:27+00:00,0,0,active,8,0,True,,,2020-07-29 17:44:00,2020
148,True,True,True,7,174,174,2020-07-29 17:37:54+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
149,True,True,True,14,175,175,2020-07-29 17:30:03+00:00,0,0,active,3,0,True,,,2020-07-29 17:44:00,2020
150,True,True,True,4,176,176,2020-07-29 17:35:32+00:00,0,0,active,11,0,False,,,2020-07-29 17:44:00,2020
151,True,True,True,10,177,177,2020-07-29 17:20:26+00:00,0,0,active,9,0,False,,,2020-07-29 17:44:00,2020
152,True,True,True,7,178,178,2020-07-29 17:42:47+00:00,0,2,active,10,0,False,,,2020-07-29 17:44:00,2020
153,True,True,True,9,179,179,2020-07-29 17:32:44+00:00,0,0,active,16,0,False,,,2020-07-29 17:44:00,2020
154,True,True,True,9,180,180,2020-07-29 17:11:09+00:00,0,0,active,10,0,False,,,2020-07-29 17:44:00,2020
155,True,True,True,13,181,181,2020-07-29 17:06:31+00:00,0,0,active,6,0,False,,,2020-07-29 17:44:00,2020
156,True,True,True,14,182,182,2020-07-29 17:22:11+00:00,0,0,active,5,0,True,,,2020-07-29 17:44:00,2020
157,True,True,True,9,183,183,2020-07-29 17:41:03+00:00,0,0,active,10,0,False,,,2020-07-29 17:44:00,2020
158,True,True,True,8,184,184,2020-07-29 16:04:48+00:00,0,1,active,10,0,False,,,2020-07-29 17:44:00,2020
159,True,True,True,11,185,185,2020-07-29 17:38:50+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
160,True,True,True,5,186,186,2020-07-29 17:31:25+00:00,0,0,active,10,0,True,,,2020-07-29 17:44:00,2020
161,True,True,True,6,187,187,2020-07-29 15:08:20+00:00,0,0,active,9,0,False,,,2020-07-29 17:44:00,2020
162,True,True,True,5,188,188,2020-07-29 15:29:37+00:00,0,0,active,10,0,False,,,2020-07-29 17:44:00,2020
163,True,True,True,4,189,189,2020-07-29 17:26:27+00:00,0,0,active,19,0,True,,,2020-07-29 17:44:00,2020
164,True,True,True,16,190,190,2020-07-29 17:22:56+00:00,0,1,active,20,0,True,,,2020-07-29 17:44:00,2020
165,True,True,True,12,191,191,2020-07-29 17:15:59+00:00,0,0,active,3,0,False,,,2020-07-29 17:44:00,2020
166,True,True,True,0,192,192,2020-07-29 17:23:30+00:00,0,1,active,18,0,False,,,2020-07-29 17:44:00,2020
167,True,True,True,2,193,193,2020-07-29 15:07:16+00:00,0,0,active,13,0,True,,,2020-07-29 17:44:00,2020
168,True,True,True,8,194,194,2020-07-29 14:45:37+00:00,0,0,active,11,0,False,,,2020-07-29 17:44:00,2020
169,True,True,True,10,195,195,2020-07-29 17:21:17+00:00,0,0,active,13,0,False,,,2020-07-29 17:44:00,2020
170,True,True,True,10,196,196,2020-07-29 14:01:29+00:00,0,0,active,0,0,True,,,2020-07-29 17:44:00,2020
171,True,True,True,14,197,197,2020-07-29 10:28:39+00:00,0,1,active,0,0,False,,,2020-07-29 17:44:00,2020
172,True,True,True,8,199,199,2020-07-29 16:57:39+00:00,0,0,active,7,0,False,,,2020-07-29 17:44:00,2020
173,True,True,True,8,200,200,2020-07-29 17:39:39+00:00,0,0,active,11,0,False,,,2020-07-29 17:44:00,2020
174,True,True,True,15,201,201,2020-07-29 12:09:09+00:00,0,0,active,0,0,False,,,2020-07-29 17:44:00,2020
175,True,True,True,11,202,202,2020-07-29 17:02:12+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
176,True,True,True,11,203,203,2020-07-29 16:41:04+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
177,True,True,True,14,204,204,2020-07-29 15:54:56+00:00,0,0,active,1,0,False,,,2020-07-29 17:44:00,2020
178,True,True,True,10,205,205,2020-07-29 08:20:53+00:00,0,1,active,4,0,False,,,2020-07-29 17:44:00,2020
179,True,True,True,11,206,206,2020-07-29 17:23:33+00:00,0,0,active,12,0,False,,,2020-07-29 17:44:00,2020
180,True,True,True,3,208,208,2020-07-29 17:21:12+00:00,0,0,active,12,0,True,,,2020-07-29 17:44:00,2020
181,True,True,True,1,209,209,2020-07-29 15:56:19+00:00,0,1,active,13,0,False,,,2020-07-29 17:44:00,2020
182,True,True,True,14,210,210,2020-07-29 17:29:49+00:00,0,0,active,1,0,False,,,2020-07-29 17:44:00,2020
183,True,True,True,3,211,211,2020-07-29 16:52:36+00:00,0,1,active,15,0,False,,,2020-07-29 17:44:00,2020
184,True,True,True,23,212,212,2020-07-29 17:03:04+00:00,0,0,active,10,0,False,,,2020-07-29 17:44:00,2020
185,True,True,True,7,213,213,2020-07-29 17:14:01+00:00,0,0,active,9,0,True,,,2020-07-29 17:44:00,2020
186,True,True,True,6,214,214,2020-07-29 17:42:38+00:00,0,0,active,9,0,False,,,2020-07-29 17:44:00,2020
187,True,True,True,3,215,215,2020-07-29 16:16:33+00:00,0,0,active,12,0,False,,,2020-07-29 17:44:00,2020
188,True,True,True,3,216,216,2020-07-29 08:24:18+00:00,0,1,active,15,0,False,,,2020-07-29 17:44:00,2020
189,True,True,True,13,217,217,2020-07-29 13:20:57+00:00,0,0,active,6,0,False,,,2020-07-29 17:44:00,2020
190,True,True,True,9,218,218,2020-07-29 16:45:37+00:00,0,0,active,6,0,False,,,2020-07-29 17:44:00,2020
191,True,True,True,7,219,219,2020-07-29 17:39:41+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
192,True,True,True,11,221,221,2020-07-29 17:39:25+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
193,False,True,False,11,222,222,2020-07-29 16:52:27+00:00,0,0,active,3,0,True,,,2020-07-29 17:44:00,2020
194,True,True,True,9,224,224,2020-07-29 14:38:24+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
195,True,True,True,8,225,225,2020-07-29 17:27:22+00:00,0,1,active,10,0,False,,,2020-07-29 17:44:00,2020
196,True,True,True,12,226,226,2020-07-29 16:47:37+00:00,0,0,active,3,0,False,,,2020-07-29 17:44:00,2020
197,True,True,True,10,227,227,2020-07-29 17:43:04+00:00,0,0,active,9,0,False,,,2020-07-29 17:44:00,2020
198,True,True,True,13,228,228,2020-07-29 17:26:31+00:00,0,0,active,6,0,False,,,2020-07-29 17:44:00,2020
199,True,True,True,7,232,232,2020-07-29 13:41:31+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
200,True,True,True,9,233,233,2020-07-29 17:23:59+00:00,0,0,active,6,0,False,,,2020-07-29 17:44:00,2020
201,True,True,True,11,234,234,2020-07-29 15:34:57+00:00,0,0,active,4,0,False,,,2020-07-29 17:44:00,2020
202,True,True,True,1,235,235,2020-07-29 17:07:30+00:00,0,0,active,14,0,False,,,2020-07-29 17:44:00,2020
203,True,True,True,5,236,236,2020-07-29 13:37:25+00:00,0,0,active,10,0,False,,,2020-07-29 17:44:00,2020
204,True,True,True,12,239,239,2020-07-29 17:09:38+00:00,0,0,active,3,0,False,,,2020-07-29 17:44:00,2020
205,True,True,True,4,255,255,2020-07-29 14:28:38+00:00,0,0,active,11,0,False,,,2020-07-29 17:44:00,2020
206,True,True,True,7,258,258,2020-07-29 12:20:53+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
207,True,True,True,15,259,259,2020-07-29 10:42:10+00:00,0,0,active,0,0,False,,,2020-07-29 17:44:00,2020
208,True,True,True,1,260,260,2020-07-29 16:48:40+00:00,0,3,active,11,0,False,,,2020-07-29 17:44:00,2020
209,True,True,True,14,271,271,2020-07-29 17:00:13+00:00,0,1,active,0,0,False,,,2020-07-29 17:44:00,2020
210,True,True,True,8,272,272,2020-07-29 17:38:48+00:00,0,2,active,9,0,False,,,2020-07-29 17:44:00,2020
211,True,True,True,12,273,273,2020-07-29 16:35:08+00:00,0,1,active,27,0,False,,,2020-07-29 17:44:00,2020
212,True,True,True,11,279,279,2020-07-29 17:37:15+00:00,0,0,active,8,0,False,,,2020-07-29 17:44:00,2020
213,True,True,True,13,280,280,2020-07-29 17:26:02+00:00,0,0,active,6,0,False,,,2020-07-29 17:44:00,2020
214,True,True,True,2,282,282,2020-07-29 17:01:44+00:00,0,1,active,12,0,False,,,2020-07-29 17:44:00,2020
215,True,True,True,23,296,296,2020-07-29 17:03:28+00:00,0,0,active,0,0,False,,,2020-07-29 17:44:00,2020
216,True,True,True,1,318,318,2020-07-29 17:14:28+00:00,0,1,active,17,0,False,,,2020-07-29 17:44:00,2020
217,True,True,True,15,319,319,2020-07-29 17:38:53+00:00,0,0,active,10,0,False,,,2020-07-29 17:44:00,2020
218,True,True,True,4,327,327,2020-07-29 17:33:43+00:00,0,0,active,11,0,False,,,2020-07-29 17:44:00,2020
219,True,True,True,6,328,328,2020-07-29 17:04:21+00:00,0,0,active,9,0,False,,,2020-07-29 17:44:00,2020
