,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,13,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-03 02:22:33+00:00,True,296,1,active,0,0,296,True,True,False,9,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-03 02:27:50,2020
1,8,,2020-08-03 02:26:02+00:00,True,3,1,active,0,0,3,True,True,True,6,,2020-08-03 02:27:50,2020
2,8,,2020-08-03 02:11:19+00:00,True,4,0,active,0,0,4,True,True,False,11,,2020-08-03 02:27:50,2020
3,8,,2020-08-03 02:22:53+00:00,True,5,0,active,0,0,5,True,True,False,7,,2020-08-03 02:27:50,2020
4,4,,2020-08-03 02:23:57+00:00,True,6,0,active,0,0,6,True,True,False,11,,2020-08-03 02:27:50,2020
5,7,,2020-08-03 02:27:16+00:00,True,7,1,active,0,0,7,True,True,False,7,,2020-08-03 02:27:50,2020
6,13,,2020-08-03 02:27:38+00:00,True,8,3,active,0,0,8,True,True,False,3,,2020-08-03 02:27:50,2020
7,8,,2020-08-03 02:20:11+00:00,True,9,0,active,0,0,9,True,True,False,7,,2020-08-03 02:27:50,2020
8,1,,2020-08-03 01:16:47+00:00,True,10,2,active,0,0,10,True,True,False,8,,2020-08-03 02:27:50,2020
9,1,,2020-08-03 02:22:38+00:00,True,11,1,active,0,0,11,True,True,False,13,,2020-08-03 02:27:50,2020
10,7,,2020-08-03 02:10:55+00:00,True,12,0,active,0,0,12,True,True,True,11,,2020-08-03 02:27:50,2020
11,11,,2020-08-03 01:09:47+00:00,True,13,0,active,0,0,13,True,True,False,8,,2020-08-03 02:27:50,2020
12,4,,2020-08-03 02:02:50+00:00,True,14,1,active,0,0,14,True,True,False,20,,2020-08-03 02:27:50,2020
13,7,,2020-08-03 01:45:49+00:00,True,15,0,active,0,0,15,True,True,False,8,,2020-08-03 02:27:50,2020
14,8,,2020-08-03 02:03:32+00:00,True,16,0,active,0,0,16,True,True,True,11,,2020-08-03 02:27:50,2020
15,9,,2020-08-03 01:37:46+00:00,True,17,1,active,0,0,17,True,True,False,5,,2020-08-03 02:27:50,2020
16,4,,2020-08-03 01:48:39+00:00,True,19,0,active,0,0,19,True,True,False,11,,2020-08-03 02:27:50,2020
17,11,,2020-08-03 02:17:06+00:00,True,20,0,active,0,0,20,True,True,True,12,,2020-08-03 02:27:50,2020
18,5,,2020-08-03 02:10:14+00:00,True,21,0,active,0,0,21,True,True,True,13,,2020-08-03 02:27:50,2020
19,14,,2020-08-03 02:10:44+00:00,True,22,0,active,0,0,22,True,True,True,33,,2020-08-03 02:27:50,2020
20,1,,2020-08-03 01:43:51+00:00,True,23,0,active,0,0,23,True,True,True,20,,2020-08-03 02:27:50,2020
21,12,,2020-08-03 02:09:06+00:00,True,24,2,active,0,0,24,True,True,False,5,,2020-08-03 02:27:50,2020
22,7,,2020-08-03 01:45:58+00:00,True,25,2,active,0,0,25,True,True,False,6,,2020-08-03 02:27:50,2020
23,0,,2020-08-03 01:19:12+00:00,True,26,0,active,0,0,26,True,True,False,15,,2020-08-03 02:27:50,2020
24,15,,2020-08-03 02:12:14+00:00,True,27,1,active,0,0,27,True,True,False,7,,2020-08-03 02:27:50,2020
25,6,,2020-08-02 20:54:08+00:00,True,29,0,active,0,0,29,True,True,False,9,,2020-08-03 02:27:50,2020
26,10,,2020-08-03 01:56:30+00:00,True,30,4,active,0,0,30,True,True,False,1,,2020-08-03 02:27:50,2020
27,0,,2020-08-02 22:34:48+00:00,True,31,0,active,0,0,31,True,True,True,19,,2020-08-03 02:27:50,2020
28,11,,2020-08-03 02:16:03+00:00,True,32,4,active,0,0,32,True,True,False,0,,2020-08-03 02:27:50,2020
29,3,,2020-08-03 01:44:10+00:00,True,33,2,active,0,0,33,True,True,False,22,,2020-08-03 02:27:50,2020
30,9,,2020-08-03 00:03:51+00:00,True,35,0,active,0,0,35,True,True,False,14,,2020-08-03 02:27:50,2020
