,num_docks_disabled,last_reported,num_ebikes_available,station_status,num_docks_available,is_installed,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,legacy_id,is_returning,station_id,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,2020-08-15 22:18:59+00:00,0,active,11,True,1,False,3,3,True,3,True,,,2020-08-15 22:20:15,2020
1,0,2020-08-15 22:19:59+00:00,0,active,14,True,1,False,4,4,True,4,True,,,2020-08-15 22:20:15,2020
2,0,2020-08-15 22:19:56+00:00,0,active,9,True,1,False,5,5,True,5,True,,,2020-08-15 22:20:15,2020
3,0,2020-08-15 22:02:22+00:00,0,active,13,True,2,False,0,6,True,6,True,,,2020-08-15 22:20:15,2020
4,0,2020-08-15 22:04:25+00:00,0,active,1,True,0,False,14,7,True,7,True,,,2020-08-15 22:20:15,2020
5,0,2020-08-15 22:13:17+00:00,0,active,8,True,1,False,10,8,True,8,True,,,2020-08-15 22:20:15,2020
6,0,2020-08-15 22:17:42+00:00,0,active,8,True,2,False,5,9,True,9,True,,,2020-08-15 22:20:15,2020
7,0,2020-08-15 22:16:14+00:00,0,active,2,True,0,False,9,10,True,10,True,,,2020-08-15 22:20:15,2020
8,0,2020-08-15 22:14:49+00:00,0,active,8,True,0,False,7,11,True,11,True,,,2020-08-15 22:20:15,2020
9,0,2020-08-15 22:03:25+00:00,0,active,2,True,1,True,15,12,True,12,True,,,2020-08-15 22:20:15,2020
10,0,2020-08-15 22:13:23+00:00,0,active,13,True,0,False,6,13,True,13,True,,,2020-08-15 22:20:15,2020
11,0,2020-08-15 21:52:54+00:00,0,active,11,True,1,False,13,14,True,14,True,,,2020-08-15 22:20:15,2020
12,0,2020-08-15 21:58:31+00:00,0,active,11,True,0,False,4,15,True,15,True,,,2020-08-15 22:20:15,2020
13,0,2020-08-15 22:18:31+00:00,0,active,15,True,0,True,4,16,True,16,True,,,2020-08-15 22:20:15,2020
14,0,2020-08-15 22:07:45+00:00,0,active,12,True,0,False,3,17,True,17,True,,,2020-08-15 22:20:15,2020
15,0,2020-08-15 21:54:22+00:00,0,active,14,True,0,False,1,19,True,19,True,,,2020-08-15 22:20:15,2020
16,0,2020-08-15 22:02:26+00:00,0,active,22,True,0,True,1,20,True,20,True,,,2020-08-15 22:20:15,2020
17,0,2020-08-15 22:08:21+00:00,0,active,4,True,0,True,14,21,True,21,True,,,2020-08-15 22:20:15,2020
18,0,2020-08-15 22:18:44+00:00,0,active,22,True,0,True,25,22,True,22,True,,,2020-08-15 22:20:15,2020
19,0,2020-08-15 21:22:50+00:00,0,active,20,True,0,False,1,23,True,23,True,,,2020-08-15 22:20:15,2020
20,0,2020-08-15 22:13:33+00:00,0,active,8,True,0,False,11,24,True,24,True,,,2020-08-15 22:20:15,2020
21,0,2020-08-15 21:34:14+00:00,0,active,11,True,0,False,4,25,True,25,True,,,2020-08-15 22:20:15,2020
22,0,2020-08-15 21:47:15+00:00,0,active,12,True,0,False,3,26,True,26,True,,,2020-08-15 22:20:15,2020
23,0,2020-08-15 22:19:06+00:00,0,active,11,True,1,False,11,27,True,27,True,,,2020-08-15 22:20:15,2020
24,0,2020-08-15 20:52:28+00:00,0,active,12,True,1,False,2,29,True,29,True,,,2020-08-15 22:20:15,2020
25,0,2020-08-15 22:20:09+00:00,0,active,11,True,1,False,3,30,True,30,True,,,2020-08-15 22:20:15,2020
26,0,2020-08-15 22:03:46+00:00,0,active,9,True,1,True,9,31,True,31,True,,,2020-08-15 22:20:15,2020
27,0,2020-08-15 22:17:22+00:00,0,active,1,True,1,False,13,32,True,32,True,,,2020-08-15 22:20:15,2020
28,0,2020-08-15 22:15:27+00:00,0,active,11,True,0,False,16,33,True,33,True,,,2020-08-15 22:20:15,2020
29,0,2020-08-15 21:59:54+00:00,0,active,9,True,1,False,13,35,True,35,True,,,2020-08-15 22:20:15,2020
30,0,2020-08-15 22:17:54+00:00,0,active,11,True,1,False,21,36,True,36,True,,,2020-08-15 22:20:15,2020
31,0,2020-08-15 20:55:02+00:00,0,active,6,True,0,True,9,37,True,37,True,,,2020-08-15 22:20:15,2020
32,0,2020-08-15 22:19:46+00:00,0,active,11,True,1,False,11,39,True,39,True,,,2020-08-15 22:20:15,2020
33,0,2020-08-15 22:19:24+00:00,0,active,7,True,0,False,12,40,True,40,True,,,2020-08-15 22:20:15,2020
34,0,2020-08-15 22:16:43+00:00,0,active,14,True,0,True,13,41,True,41,True,,,2020-08-15 22:20:15,2020
35,0,2020-08-15 22:18:13+00:00,0,active,3,True,0,False,20,42,True,42,True,,,2020-08-15 22:20:15,2020
36,0,2020-08-15 22:13:40+00:00,0,active,14,True,0,True,1,43,True,43,True,,,2020-08-15 22:20:15,2020
37,0,2020-08-15 22:08:52+00:00,0,active,20,True,0,False,3,44,True,44,True,,,2020-08-15 22:20:15,2020
38,0,2020-08-15 22:19:31+00:00,0,active,15,True,3,False,1,46,True,46,True,,,2020-08-15 22:20:15,2020
