,num_docks_disabled,last_reported,num_ebikes_available,station_status,num_docks_available,is_installed,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,legacy_id,is_returning,station_id,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,2020-08-15 18:17:10+00:00,0,active,11,True,0,False,4,3,True,3,True,,,2020-08-15 18:25:15,2020
1,0,2020-08-15 18:20:01+00:00,0,active,13,True,1,False,5,4,True,4,True,,,2020-08-15 18:25:15,2020
2,0,2020-08-15 18:12:24+00:00,0,active,14,True,1,False,0,5,True,5,True,,,2020-08-15 18:25:15,2020
3,0,2020-08-15 18:14:27+00:00,0,active,12,True,2,False,1,6,True,6,True,,,2020-08-15 18:25:15,2020
4,0,2020-08-15 17:51:09+00:00,0,active,7,True,0,False,8,7,True,7,True,,,2020-08-15 18:25:15,2020
5,0,2020-08-15 18:20:28+00:00,0,active,14,True,1,False,4,8,True,8,True,,,2020-08-15 18:25:15,2020
6,0,2020-08-15 17:55:11+00:00,0,active,1,True,1,False,13,9,True,9,True,,,2020-08-15 18:25:15,2020
7,0,2020-08-15 18:09:47+00:00,0,active,2,True,0,False,9,10,True,10,True,,,2020-08-15 18:25:15,2020
8,0,2020-08-15 18:06:49+00:00,0,active,4,True,1,False,10,11,True,11,True,,,2020-08-15 18:25:15,2020
9,0,2020-08-15 18:21:05+00:00,0,active,12,True,0,True,6,12,True,12,True,,,2020-08-15 18:25:15,2020
10,0,2020-08-15 18:25:04+00:00,0,active,6,True,0,False,13,13,True,13,True,,,2020-08-15 18:25:15,2020
11,0,2020-08-15 18:24:03+00:00,0,active,11,True,1,False,13,14,True,14,True,,,2020-08-15 18:25:15,2020
12,0,2020-08-15 17:55:46+00:00,0,active,7,True,1,False,7,15,True,15,True,,,2020-08-15 18:25:15,2020
13,0,2020-08-15 18:11:23+00:00,0,active,4,True,0,True,15,16,True,16,True,,,2020-08-15 18:25:15,2020
14,0,2020-08-15 17:13:26+00:00,0,active,12,True,1,False,2,17,True,17,True,,,2020-08-15 18:25:15,2020
15,0,2020-08-15 18:02:47+00:00,0,active,13,True,0,False,2,19,True,19,True,,,2020-08-15 18:25:15,2020
16,0,2020-08-15 18:20:26+00:00,0,active,18,True,0,True,5,20,True,20,True,,,2020-08-15 18:25:15,2020
17,0,2020-08-15 18:21:08+00:00,0,active,17,True,0,True,1,21,True,21,True,,,2020-08-15 18:25:15,2020
18,0,2020-08-15 18:21:11+00:00,0,active,17,True,2,True,28,22,True,22,True,,,2020-08-15 18:25:15,2020
19,0,2020-08-15 18:17:04+00:00,0,active,9,True,1,False,11,23,True,23,True,,,2020-08-15 18:25:15,2020
20,0,2020-08-15 18:24:26+00:00,0,active,10,True,2,False,7,24,True,24,True,,,2020-08-15 18:25:15,2020
21,0,2020-08-15 18:20:23+00:00,0,active,10,True,1,False,4,25,True,25,True,,,2020-08-15 18:25:15,2020
22,0,2020-08-15 18:17:28+00:00,0,active,6,True,0,False,9,26,True,26,True,,,2020-08-15 18:25:15,2020
23,0,2020-08-15 18:06:53+00:00,0,active,11,True,0,False,12,27,True,27,True,,,2020-08-15 18:25:15,2020
24,0,2020-08-15 17:16:56+00:00,0,active,10,True,1,False,4,29,True,29,True,,,2020-08-15 18:25:15,2020
25,0,2020-08-15 17:55:16+00:00,0,active,12,True,1,False,2,30,True,30,True,,,2020-08-15 18:25:15,2020
26,0,2020-08-15 18:24:01+00:00,0,active,4,True,0,True,15,31,True,31,True,,,2020-08-15 18:25:15,2020
27,0,2020-08-15 18:12:31+00:00,0,active,3,True,1,False,11,32,True,32,True,,,2020-08-15 18:25:15,2020
28,0,2020-08-15 18:24:28+00:00,0,active,2,True,0,False,25,33,True,33,True,,,2020-08-15 18:25:15,2020
29,0,2020-08-15 18:05:26+00:00,0,active,11,True,1,False,11,35,True,35,True,,,2020-08-15 18:25:15,2020
30,0,2020-08-15 18:21:06+00:00,0,active,12,True,2,True,19,36,True,36,True,,,2020-08-15 18:25:15,2020
31,0,2020-08-15 18:06:23+00:00,0,active,7,True,0,True,8,37,True,37,True,,,2020-08-15 18:25:15,2020
32,0,2020-08-15 18:23:31+00:00,0,active,8,True,0,False,15,39,True,39,True,,,2020-08-15 18:25:15,2020
33,0,2020-08-15 18:23:48+00:00,0,active,16,True,0,False,3,40,True,40,True,,,2020-08-15 18:25:15,2020
34,0,2020-08-15 18:22:19+00:00,0,active,17,True,0,True,10,41,True,41,True,,,2020-08-15 18:25:15,2020
35,0,2020-08-15 18:21:16+00:00,0,active,18,True,0,False,5,42,True,42,True,,,2020-08-15 18:25:15,2020
36,0,2020-08-15 18:22:55+00:00,0,active,10,True,0,True,5,43,True,43,True,,,2020-08-15 18:25:15,2020
37,0,2020-08-15 18:21:56+00:00,0,active,17,True,0,False,6,44,True,44,True,,,2020-08-15 18:25:15,2020
38,0,2020-08-15 18:23:40+00:00,0,active,15,True,2,False,2,46,True,46,True,,,2020-08-15 18:25:15,2020
39,0,2020-08-15 18:22:43+00:00,0,active,19,True,0,True,0,47,True,47,True,,,2020-08-15 18:25:15,2020
40,0,2020-08-15 17:13:45+00:00,0,active,16,True,1,False,2,48,True,48,True,,,2020-08-15 18:25:15,2020
41,0,2020-08-15 18:21:15+00:00,0,active,10,True,0,False,8,49,True,49,True,,,2020-08-15 18:25:15,2020
42,0,2020-08-15 18:15:27+00:00,0,active,12,True,0,True,3,50,True,50,True,,,2020-08-15 18:25:15,2020
43,0,2020-08-15 18:23:10+00:00,0,active,3,True,0,False,12,51,True,51,True,,,2020-08-15 18:25:15,2020
44,0,2020-08-15 18:21:07+00:00,0,active,0,True,2,True,21,52,True,52,True,,,2020-08-15 18:25:15,2020
45,0,2020-08-15 18:20:50+00:00,0,active,16,True,1,False,2,53,True,53,True,,,2020-08-15 18:25:15,2020
46,0,2020-08-15 18:14:16+00:00,0,active,12,True,1,False,2,54,True,54,True,,,2020-08-15 18:25:15,2020
47,0,2020-08-15 18:12:16+00:00,0,active,12,True,1,False,2,55,True,55,True,,,2020-08-15 18:25:15,2020
48,0,2020-08-15 18:22:27+00:00,0,active,3,True,0,False,15,56,True,56,True,,,2020-08-15 18:25:15,2020
49,0,2020-08-15 17:48:56+00:00,0,active,14,True,0,True,0,57,True,57,True,,,2020-08-15 18:25:15,2020
50,0,2020-08-15 18:24:54+00:00,0,active,2,True,2,True,15,58,True,58,True,,,2020-08-15 18:25:15,2020
51,0,2020-08-15 18:18:15+00:00,0,active,15,True,2,True,2,59,True,59,True,,,2020-08-15 18:25:15,2020
52,0,2020-08-15 18:05:42+00:00,0,active,18,True,1,False,0,60,True,60,True,,,2020-08-15 18:25:15,2020
53,0,2020-08-15 18:21:27+00:00,0,active,7,True,1,False,11,61,True,61,True,,,2020-08-15 18:25:15,2020
54,0,2020-08-15 13:08:18+00:00,0,active,7,True,0,False,8,63,True,63,True,,,2020-08-15 18:25:15,2020
55,0,2020-08-15 18:25:01+00:00,0,active,16,True,1,False,2,64,True,64,True,,,2020-08-15 18:25:15,2020
56,0,2020-08-15 17:44:50+00:00,0,active,21,True,0,False,2,65,True,65,True,,,2020-08-15 18:25:15,2020
57,0,2020-08-15 18:20:16+00:00,0,active,13,True,0,False,2,66,True,66,True,,,2020-08-15 18:25:15,2020
58,0,2020-08-15 18:23:31+00:00,0,active,23,True,0,True,4,67,True,67,True,,,2020-08-15 18:25:15,2020
59,0,2020-08-15 18:20:18+00:00,0,active,13,True,1,True,5,68,True,68,True,,,2020-08-15 18:25:15,2020
60,0,2020-08-15 18:19:57+00:00,0,active,2,True,0,True,17,69,True,69,True,,,2020-08-15 18:25:15,2020
61,0,2020-08-15 18:14:00+00:00,0,active,17,True,0,False,6,70,True,70,True,,,2020-08-15 18:25:15,2020
62,0,2020-08-15 18:22:55+00:00,0,active,15,True,0,False,8,71,True,71,True,,,2020-08-15 18:25:15,2020
63,0,2020-08-15 17:52:42+00:00,0,active,21,True,0,False,2,72,True,72,True,,,2020-08-15 18:25:15,2020
64,0,2020-08-15 18:12:19+00:00,0,active,6,True,0,False,9,73,True,73,True,,,2020-08-15 18:25:15,2020
65,0,2020-08-15 18:21:11+00:00,0,active,4,True,1,True,14,74,True,74,True,,,2020-08-15 18:25:15,2020
66,0,2020-08-15 18:19:47+00:00,0,active,10,True,1,False,4,75,True,75,True,,,2020-08-15 18:25:15,2020
67,0,2020-08-15 18:23:44+00:00,0,active,0,True,1,False,16,76,True,76,True,,,2020-08-15 18:25:15,2020
68,0,2020-08-15 17:16:47+00:00,0,active,11,True,1,False,3,77,True,77,True,,,2020-08-15 18:25:15,2020
