,is_renting,last_reported,station_status,legacy_id,num_bikes_disabled,station_id,num_bikes_available,num_ebikes_available,is_installed,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
230,True,2020-08-21 11:39:52+00:00,active,339,0,339,15,0,True,0,True,0,False,,,2020-08-21 17:43:55,2020
231,True,2020-08-21 08:56:34+00:00,active,340,0,340,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
232,True,2020-08-21 16:22:12+00:00,active,341,0,341,12,0,True,0,True,3,True,,,2020-08-21 17:43:55,2020
233,True,2020-08-21 17:32:34+00:00,active,342,1,342,5,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
234,True,2020-08-21 08:51:37+00:00,active,343,0,343,3,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
235,True,2020-08-21 16:53:26+00:00,active,344,0,344,2,0,True,0,True,17,False,,,2020-08-21 17:43:55,2020
236,True,2020-08-21 17:29:06+00:00,active,345,1,345,2,0,True,0,True,16,False,,,2020-08-21 17:43:55,2020
237,True,2020-08-21 16:12:26+00:00,active,346,0,346,1,0,True,0,True,14,False,,,2020-08-21 17:43:55,2020
238,True,2020-08-21 16:00:41+00:00,active,347,0,347,12,0,True,0,True,3,False,,,2020-08-21 17:43:55,2020
239,True,2020-08-21 17:31:34+00:00,active,348,0,348,6,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
240,True,2020-08-21 14:38:37+00:00,active,349,0,349,5,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
241,True,2020-08-21 10:09:18+00:00,active,350,0,350,13,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
242,True,2020-08-21 16:43:18+00:00,active,351,0,351,12,0,True,0,True,3,False,,,2020-08-21 17:43:55,2020
243,True,2020-08-21 17:16:13+00:00,active,352,0,352,1,0,True,0,True,14,False,,,2020-08-21 17:43:55,2020
244,True,2020-08-21 13:30:07+00:00,active,353,0,353,8,0,True,0,True,7,True,,,2020-08-21 17:43:55,2020
245,True,2020-08-21 14:25:49+00:00,active,354,0,354,0,0,True,0,True,15,False,,,2020-08-21 17:43:55,2020
246,True,2020-08-21 16:55:28+00:00,active,355,0,355,16,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
247,True,2020-08-21 17:16:00+00:00,active,356,0,356,10,0,True,0,True,13,False,,,2020-08-21 17:43:55,2020
248,True,2020-08-21 17:32:21+00:00,active,357,0,357,14,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
249,True,2020-08-21 15:22:27+00:00,active,358,0,358,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
250,True,2020-08-21 17:29:52+00:00,active,359,0,359,14,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
251,True,2020-08-21 17:28:27+00:00,active,360,0,360,1,0,True,0,True,14,False,,,2020-08-21 17:43:55,2020
252,True,2020-08-21 17:43:19+00:00,active,361,1,361,13,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
253,True,2020-08-21 17:33:38+00:00,active,362,0,362,16,0,True,0,True,3,False,,,2020-08-21 17:43:55,2020
254,True,2020-08-21 17:42:47+00:00,active,363,0,363,1,0,True,0,True,18,False,,,2020-08-21 17:43:55,2020
255,True,2020-08-21 16:40:29+00:00,active,364,1,364,8,0,True,0,True,10,False,,,2020-08-21 17:43:55,2020
256,True,2020-08-21 17:42:45+00:00,active,365,0,365,17,0,True,0,True,2,False,,,2020-08-21 17:43:55,2020
257,True,1970-01-02 00:00:00+00:00,out_of_service,366,0,366,0,0,False,0,True,0,False,,,2020-08-21 17:43:55,1970
258,True,2020-08-21 16:29:35+00:00,active,367,0,367,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
259,True,2020-08-21 14:48:31+00:00,active,368,0,368,3,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
260,True,2020-08-21 17:12:51+00:00,active,369,0,369,10,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
261,True,2020-08-21 17:38:09+00:00,active,370,0,370,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
262,True,2020-08-21 14:48:27+00:00,active,371,0,371,1,0,True,0,True,18,False,,,2020-08-21 17:43:55,2020
263,True,2020-08-21 17:42:18+00:00,active,372,0,372,13,0,True,0,True,6,False,,,2020-08-21 17:43:55,2020
264,True,2020-08-21 15:23:46+00:00,active,373,0,373,10,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
265,True,2020-08-21 17:32:45+00:00,active,374,1,374,10,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
266,True,2020-08-21 17:32:21+00:00,active,376,0,376,6,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
267,True,2020-08-21 17:40:07+00:00,active,377,0,377,2,0,True,0,True,17,False,,,2020-08-21 17:43:55,2020
268,True,2020-08-21 17:03:49+00:00,active,378,0,378,14,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
269,True,2020-08-21 17:10:16+00:00,active,379,0,379,3,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
270,True,2020-08-21 17:34:18+00:00,active,380,0,380,7,0,True,0,True,11,False,,,2020-08-21 17:43:55,2020
271,True,2020-08-21 17:39:27+00:00,active,381,0,381,11,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
272,True,2020-08-21 16:58:23+00:00,active,384,0,384,12,0,True,0,True,7,True,,,2020-08-21 17:43:55,2020
273,True,2020-08-21 17:43:38+00:00,active,385,0,385,12,0,True,1,True,2,False,,,2020-08-21 17:43:55,2020
274,True,2020-08-21 17:36:34+00:00,active,386,0,386,7,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
275,True,2020-08-21 15:55:09+00:00,active,387,0,387,9,0,True,0,True,6,False,,,2020-08-21 17:43:55,2020
276,True,2020-08-20 09:01:03+00:00,active,388,0,388,8,0,True,0,True,3,False,,,2020-08-21 17:43:55,2020
277,True,2020-08-21 13:28:09+00:00,active,389,0,389,6,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
278,True,2020-08-21 16:52:31+00:00,active,390,0,390,13,0,True,0,True,2,False,,,2020-08-21 17:43:55,2020
279,True,2020-08-21 17:24:52+00:00,active,391,2,391,10,0,True,0,True,3,False,,,2020-08-21 17:43:55,2020
280,True,2020-08-21 14:38:17+00:00,active,392,0,392,6,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
281,True,2020-08-20 21:49:24+00:00,active,393,0,393,9,0,True,0,True,6,False,,,2020-08-21 17:43:55,2020
282,True,2020-08-20 09:00:38+00:00,active,394,0,394,0,0,True,0,True,14,False,,,2020-08-21 17:43:55,2020
283,True,2020-08-21 17:04:46+00:00,active,395,0,395,11,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
284,True,2020-08-21 16:20:39+00:00,active,396,0,396,13,0,True,0,True,2,False,,,2020-08-21 17:43:55,2020
285,True,2020-08-21 14:41:02+00:00,active,397,0,397,10,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
286,True,2020-08-21 17:16:20+00:00,active,398,0,398,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
287,True,2020-08-21 17:33:32+00:00,active,399,0,399,14,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
288,True,2020-08-21 16:40:46+00:00,active,400,2,400,17,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
289,True,2020-08-21 16:41:27+00:00,active,401,0,401,10,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
290,True,2020-08-21 17:07:06+00:00,active,402,0,402,4,0,True,0,True,11,False,,,2020-08-21 17:43:55,2020
291,True,2020-08-21 17:05:30+00:00,active,403,1,403,2,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
292,True,2020-08-21 17:41:50+00:00,active,404,0,404,8,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
293,True,2020-08-21 11:33:57+00:00,active,405,0,405,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
294,True,2020-08-21 13:55:54+00:00,active,406,0,406,12,0,True,0,True,7,False,,,2020-08-21 17:43:55,2020
295,True,2020-08-21 16:18:24+00:00,active,407,0,407,2,0,True,0,True,17,False,,,2020-08-21 17:43:55,2020
296,True,2020-08-21 17:21:12+00:00,active,408,0,408,9,0,True,0,True,6,False,,,2020-08-21 17:43:55,2020
297,True,2020-08-21 17:35:26+00:00,active,409,1,409,7,0,True,0,True,11,False,,,2020-08-21 17:43:55,2020
298,True,2020-08-21 13:27:58+00:00,active,410,0,410,2,0,True,0,True,17,False,,,2020-08-21 17:43:55,2020
299,True,2020-08-21 08:55:53+00:00,active,411,0,411,3,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
300,True,2020-08-21 17:37:50+00:00,active,412,0,412,14,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
301,True,2020-08-21 17:39:45+00:00,active,413,1,413,11,0,True,0,True,7,False,,,2020-08-21 17:43:55,2020
302,True,2020-08-21 15:44:01+00:00,active,414,0,414,4,0,True,0,True,19,False,,,2020-08-21 17:43:55,2020
303,True,2020-08-21 17:27:54+00:00,active,415,0,415,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
304,True,2020-08-21 17:43:35+00:00,active,416,0,416,5,0,True,0,True,10,False,,,2020-08-21 17:43:55,2020
305,True,2020-08-21 17:42:15+00:00,active,417,0,417,2,0,True,0,True,17,False,,,2020-08-21 17:43:55,2020
306,True,2020-08-21 17:35:05+00:00,active,419,0,419,14,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
307,False,1970-01-02 00:00:00+00:00,out_of_service,420,0,420,0,0,False,0,False,0,False,,,2020-08-21 17:43:55,1970
308,True,2020-08-21 08:57:14+00:00,active,421,0,421,7,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
309,True,2020-08-21 08:57:39+00:00,active,422,0,422,5,0,True,0,True,10,False,,,2020-08-21 17:43:55,2020
310,True,2020-08-21 17:07:10+00:00,active,423,0,423,10,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
311,True,2020-08-21 15:45:49+00:00,active,424,0,424,4,0,True,0,True,15,False,,,2020-08-21 17:43:55,2020
312,True,2020-08-21 17:35:10+00:00,active,425,0,425,1,0,True,0,True,15,False,,,2020-08-21 17:43:55,2020
313,True,2020-08-21 17:25:59+00:00,active,426,0,426,25,0,True,0,True,2,False,,,2020-08-21 17:43:55,2020
314,True,2020-08-20 16:52:50+00:00,active,427,0,427,0,0,True,0,True,19,False,,,2020-08-21 17:43:55,2020
315,True,2020-08-21 17:34:39+00:00,active,428,0,428,1,0,True,0,True,18,False,,,2020-08-21 17:43:55,2020
316,True,2020-08-20 23:16:43+00:00,active,430,0,430,15,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
317,True,2020-08-21 16:43:22+00:00,active,431,0,431,1,0,True,0,True,14,False,,,2020-08-21 17:43:55,2020
318,True,2020-08-21 14:48:12+00:00,active,432,0,432,7,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
319,True,2020-08-21 17:40:20+00:00,active,433,0,433,5,0,True,0,True,14,False,,,2020-08-21 17:43:55,2020
320,True,2020-08-21 08:57:21+00:00,active,434,0,434,0,0,True,0,True,19,False,,,2020-08-21 17:43:55,2020
321,True,2020-08-21 17:31:11+00:00,active,435,0,435,8,0,True,0,True,7,False,,,2020-08-21 17:43:55,2020
322,True,2020-08-21 13:14:16+00:00,active,436,0,436,7,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
323,True,2020-08-21 17:38:44+00:00,active,437,0,437,10,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
324,True,2020-08-21 17:43:43+00:00,active,440,0,440,13,0,True,0,True,4,False,,,2020-08-21 17:43:55,2020
325,True,2020-08-21 17:29:26+00:00,active,441,0,441,18,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
326,True,2020-08-21 17:23:27+00:00,active,442,0,442,13,0,True,0,True,2,False,,,2020-08-21 17:43:55,2020
327,True,2020-08-21 17:30:43+00:00,active,443,0,443,6,0,True,0,True,13,False,,,2020-08-21 17:43:55,2020
328,True,2020-08-21 17:28:12+00:00,active,445,0,445,10,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
329,True,2020-08-21 17:37:08+00:00,active,446,0,446,4,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
330,True,2020-08-21 15:50:49+00:00,active,447,0,447,0,0,True,0,True,19,False,,,2020-08-21 17:43:55,2020
331,True,2020-08-21 07:50:58+00:00,active,448,0,448,5,0,True,0,True,6,False,,,2020-08-21 17:43:55,2020
332,True,1970-01-02 00:00:00+00:00,out_of_service,449,0,449,0,0,False,0,True,0,False,,,2020-08-21 17:43:55,1970
333,True,2020-08-21 16:57:55+00:00,active,450,0,450,3,0,True,0,True,12,False,,,2020-08-21 17:43:55,2020
334,True,2020-08-21 17:34:26+00:00,active,451,0,451,5,0,True,0,True,10,False,,,2020-08-21 17:43:55,2020
335,True,2020-08-21 17:42:10+00:00,active,452,0,452,4,0,True,0,True,11,False,,,2020-08-21 17:43:55,2020
336,True,2020-08-21 16:37:22+00:00,active,453,1,453,5,0,True,0,True,9,False,,,2020-08-21 17:43:55,2020
337,True,2020-08-21 17:38:39+00:00,active,454,0,454,14,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
338,True,2020-08-21 17:34:05+00:00,active,455,0,455,4,0,True,0,True,8,False,,,2020-08-21 17:43:55,2020
339,True,2020-08-21 17:32:56+00:00,active,456,0,456,0,0,True,0,True,19,False,,,2020-08-21 17:43:55,2020
340,True,2020-08-21 17:28:12+00:00,active,457,0,457,10,0,True,0,True,1,False,,,2020-08-21 17:43:55,2020
341,True,2020-08-21 17:41:49+00:00,active,458,0,458,6,0,True,0,True,5,False,,,2020-08-21 17:43:55,2020
342,True,2020-08-21 17:33:16+00:00,active,459,1,459,6,0,True,0,True,16,False,,,2020-08-21 17:43:55,2020
