,station_status,legacy_id,num_ebikes_available,is_renting,num_bikes_disabled,station_id,num_bikes_available,num_docks_available,is_returning,is_installed,eightd_has_available_keys,num_docks_disabled,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
62,active,71,0,True,0,71,12,11,True,True,False,0,2020-07-31 15:49:14+00:00,,,2020-07-31 16:03:00,2020
63,active,72,0,True,0,72,7,16,True,True,False,0,2020-07-31 15:54:33+00:00,,,2020-07-31 16:03:00,2020
64,active,73,0,True,1,73,14,0,True,True,False,0,2020-07-31 15:49:50+00:00,,,2020-07-31 16:03:00,2020
65,active,74,0,True,0,74,14,5,True,True,True,0,2020-07-31 16:02:25+00:00,,,2020-07-31 16:03:00,2020
66,active,75,0,True,0,75,5,10,True,True,False,0,2020-07-31 15:52:27+00:00,,,2020-07-31 16:03:00,2020
67,active,76,0,True,0,76,9,8,True,True,False,0,2020-07-31 16:01:17+00:00,,,2020-07-31 16:03:00,2020
68,active,77,0,True,0,77,0,15,True,True,False,0,2020-07-31 13:04:55+00:00,,,2020-07-31 16:03:00,2020
69,active,78,0,True,1,78,9,9,True,True,False,0,2020-07-31 15:41:10+00:00,,,2020-07-31 16:03:00,2020
70,active,79,0,True,0,79,1,18,True,True,False,0,2020-07-31 13:27:06+00:00,,,2020-07-31 16:03:00,2020
71,active,80,0,True,1,80,27,7,True,True,False,0,2020-07-31 16:02:28+00:00,,,2020-07-31 16:03:00,2020
72,active,81,0,True,0,81,9,10,True,True,False,0,2020-07-31 15:35:02+00:00,,,2020-07-31 16:03:00,2020
73,active,82,0,True,0,82,5,10,True,True,False,0,2020-07-31 15:29:59+00:00,,,2020-07-31 16:03:00,2020
74,active,84,0,True,0,84,7,8,True,True,False,0,2020-07-31 15:57:03+00:00,,,2020-07-31 16:03:00,2020
75,active,85,0,True,0,85,18,1,True,True,False,0,2020-07-31 15:26:27+00:00,,,2020-07-31 16:03:00,2020
76,active,86,0,True,0,86,7,12,True,True,False,0,2020-07-31 15:58:00+00:00,,,2020-07-31 16:03:00,2020
77,active,87,0,True,0,87,3,12,True,True,False,0,2020-07-31 15:50:09+00:00,,,2020-07-31 16:03:00,2020
78,active,89,0,True,0,89,14,5,True,True,False,0,2020-07-31 15:19:32+00:00,,,2020-07-31 16:03:00,2020
79,active,90,0,True,0,90,2,17,True,True,False,0,2020-07-31 15:53:16+00:00,,,2020-07-31 16:03:00,2020
80,active,91,0,True,0,91,18,1,True,True,False,0,2020-07-31 16:00:42+00:00,,,2020-07-31 16:03:00,2020
81,active,92,0,True,1,92,13,5,True,True,False,0,2020-07-31 12:45:18+00:00,,,2020-07-31 16:03:00,2020
82,active,93,0,True,2,93,11,2,True,True,False,0,2020-07-31 14:09:36+00:00,,,2020-07-31 16:03:00,2020
83,active,94,0,True,0,94,7,4,True,True,False,0,2020-07-31 15:56:50+00:00,,,2020-07-31 16:03:00,2020
84,active,95,0,True,1,95,11,3,True,True,False,0,2020-07-31 15:41:29+00:00,,,2020-07-31 16:03:00,2020
85,active,96,0,True,0,96,9,10,True,True,False,0,2020-07-31 14:50:58+00:00,,,2020-07-31 16:03:00,2020
86,active,97,0,True,0,97,0,19,True,True,False,0,2020-07-31 16:00:36+00:00,,,2020-07-31 16:03:00,2020
87,active,98,0,True,1,98,2,19,True,True,False,0,2020-07-31 16:00:22+00:00,,,2020-07-31 16:03:00,2020
88,active,99,0,True,0,99,10,5,True,True,False,0,2020-07-31 15:19:10+00:00,,,2020-07-31 16:03:00,2020
89,active,100,0,True,1,100,13,11,True,True,True,0,2020-07-31 14:55:53+00:00,,,2020-07-31 16:03:00,2020
90,active,101,0,True,0,101,0,15,True,True,False,0,2020-07-31 13:22:41+00:00,,,2020-07-31 16:03:00,2020
91,active,102,0,True,0,102,3,12,True,True,False,0,2020-07-31 15:18:44+00:00,,,2020-07-31 16:03:00,2020
92,active,103,0,True,1,103,0,14,True,True,False,0,2020-07-31 14:58:37+00:00,,,2020-07-31 16:03:00,2020
93,active,104,0,True,0,104,14,5,True,True,False,0,2020-07-31 15:43:07+00:00,,,2020-07-31 16:03:00,2020
94,active,105,0,True,0,105,4,15,True,True,False,0,2020-07-31 15:56:06+00:00,,,2020-07-31 16:03:00,2020
95,active,106,0,True,0,106,7,8,True,True,False,0,2020-07-31 15:55:16+00:00,,,2020-07-31 16:03:00,2020
96,active,107,0,True,0,107,18,1,True,True,False,0,2020-07-31 15:32:36+00:00,,,2020-07-31 16:03:00,2020
97,active,108,0,True,0,108,17,0,True,True,False,0,2020-07-31 15:50:05+00:00,,,2020-07-31 16:03:00,2020
98,active,109,0,True,2,109,25,8,True,True,False,0,2020-07-31 14:08:33+00:00,,,2020-07-31 16:03:00,2020
99,active,110,0,True,1,110,10,4,True,True,False,0,2020-07-31 14:35:30+00:00,,,2020-07-31 16:03:00,2020
100,active,111,0,True,0,111,2,13,True,True,False,0,2020-07-31 15:13:27+00:00,,,2020-07-31 16:03:00,2020
101,active,112,0,True,0,112,4,11,True,True,False,0,2020-07-31 15:49:48+00:00,,,2020-07-31 16:03:00,2020
102,active,113,0,True,0,113,2,13,True,True,False,0,2020-07-31 15:45:23+00:00,,,2020-07-31 16:03:00,2020
103,active,114,0,True,0,114,6,9,True,True,False,0,2020-07-31 04:15:25+00:00,,,2020-07-31 16:03:00,2020
104,active,115,0,True,1,115,2,16,True,True,False,0,2020-07-31 15:50:56+00:00,,,2020-07-31 16:03:00,2020
105,active,116,0,True,0,116,12,11,True,True,False,0,2020-07-31 15:45:34+00:00,,,2020-07-31 16:03:00,2020
106,active,117,0,True,1,117,15,3,True,True,False,0,2020-07-31 14:01:55+00:00,,,2020-07-31 16:03:00,2020
107,active,118,0,True,1,118,5,13,True,True,False,0,2020-07-31 15:41:01+00:00,,,2020-07-31 16:03:00,2020
108,active,119,0,True,0,119,3,12,True,True,False,0,2020-07-31 15:58:58+00:00,,,2020-07-31 16:03:00,2020
109,active,120,0,True,2,120,4,9,True,True,False,0,2020-07-31 15:16:32+00:00,,,2020-07-31 16:03:00,2020
110,active,121,0,True,0,121,2,15,True,True,False,0,2020-07-31 15:55:44+00:00,,,2020-07-31 16:03:00,2020
111,active,122,0,True,1,122,6,8,True,True,False,0,2020-07-31 15:43:47+00:00,,,2020-07-31 16:03:00,2020
112,active,124,0,True,0,124,6,9,True,True,False,0,2020-07-31 15:17:39+00:00,,,2020-07-31 16:03:00,2020
113,active,125,0,True,0,125,0,15,True,True,False,0,2020-07-31 12:59:27+00:00,,,2020-07-31 16:03:00,2020
114,active,126,0,True,0,126,8,7,True,True,False,0,2020-07-31 13:57:47+00:00,,,2020-07-31 16:03:00,2020
115,active,128,0,True,0,128,13,6,True,True,False,0,2020-07-31 14:57:18+00:00,,,2020-07-31 16:03:00,2020
116,active,129,0,True,0,129,9,10,True,True,False,0,2020-07-31 15:43:47+00:00,,,2020-07-31 16:03:00,2020
117,active,130,0,True,0,130,14,1,True,True,False,0,2020-07-31 15:14:28+00:00,,,2020-07-31 16:03:00,2020
118,active,131,0,True,3,131,5,10,True,True,False,0,2020-07-31 15:02:21+00:00,,,2020-07-31 16:03:00,2020
119,active,133,0,True,0,133,12,11,True,True,False,0,2020-07-31 15:22:52+00:00,,,2020-07-31 16:03:00,2020
120,active,135,0,True,0,135,7,10,True,True,False,0,2020-07-31 14:14:47+00:00,,,2020-07-31 16:03:00,2020
121,active,136,0,True,0,136,13,6,True,True,False,0,2020-07-31 15:12:30+00:00,,,2020-07-31 16:03:00,2020
122,active,137,0,True,0,137,6,9,True,True,False,0,2020-07-31 14:12:50+00:00,,,2020-07-31 16:03:00,2020
123,active,138,0,True,1,138,11,3,True,True,False,0,2020-07-31 16:02:38+00:00,,,2020-07-31 16:03:00,2020
124,active,139,0,True,0,139,1,18,True,True,False,0,2020-07-31 16:00:11+00:00,,,2020-07-31 16:03:00,2020
125,active,140,0,True,0,140,5,12,True,True,False,0,2020-07-31 13:46:48+00:00,,,2020-07-31 16:03:00,2020
126,active,141,0,True,1,141,2,12,True,True,False,0,2020-07-31 15:55:27+00:00,,,2020-07-31 16:03:00,2020
127,active,142,0,True,1,142,17,5,True,True,False,0,2020-07-31 13:13:46+00:00,,,2020-07-31 16:03:00,2020
128,active,143,0,True,1,143,14,8,True,True,False,0,2020-07-31 15:59:27+00:00,,,2020-07-31 16:03:00,2020
129,active,144,0,True,0,144,6,13,True,True,False,0,2020-07-31 15:57:54+00:00,,,2020-07-31 16:03:00,2020
130,active,145,0,True,0,145,6,13,True,True,False,0,2020-07-31 15:38:31+00:00,,,2020-07-31 16:03:00,2020
131,active,146,0,True,1,146,12,6,True,True,False,0,2020-07-31 16:02:26+00:00,,,2020-07-31 16:03:00,2020
132,active,149,0,True,0,149,0,18,True,True,True,0,2020-07-31 15:51:46+00:00,,,2020-07-31 16:03:00,2020
133,active,150,0,True,1,150,12,6,True,True,False,0,2020-07-31 15:42:33+00:00,,,2020-07-31 16:03:00,2020
134,active,151,0,True,2,151,9,8,True,True,False,0,2020-07-31 15:57:33+00:00,,,2020-07-31 16:03:00,2020
135,active,152,0,True,0,152,11,4,True,True,True,0,2020-07-31 15:04:40+00:00,,,2020-07-31 16:03:00,2020
136,active,156,0,True,0,156,1,14,True,True,False,0,2020-07-31 15:50:10+00:00,,,2020-07-31 16:03:00,2020
137,active,157,0,True,1,157,8,6,True,True,False,0,2020-07-31 16:02:31+00:00,,,2020-07-31 16:03:00,2020
138,active,159,0,True,1,159,0,14,True,True,False,0,2020-07-31 14:28:50+00:00,,,2020-07-31 16:03:00,2020
139,active,160,0,True,0,160,9,5,True,True,True,0,2020-07-31 12:00:22+00:00,,,2020-07-31 16:03:00,2020
140,active,161,0,True,0,161,7,16,True,True,True,0,2020-07-31 16:02:21+00:00,,,2020-07-31 16:03:00,2020
141,active,162,0,True,0,162,6,9,True,True,False,0,2020-07-31 11:31:27+00:00,,,2020-07-31 16:03:00,2020
142,active,163,0,True,0,163,7,12,True,True,True,0,2020-07-31 15:48:48+00:00,,,2020-07-31 16:03:00,2020
143,active,167,0,True,0,167,14,1,True,True,False,0,2020-07-31 14:35:09+00:00,,,2020-07-31 16:03:00,2020
144,active,169,0,True,0,169,6,13,True,True,False,0,2020-07-31 15:16:10+00:00,,,2020-07-31 16:03:00,2020
145,active,170,0,True,0,170,0,14,True,True,True,0,2020-07-31 15:40:08+00:00,,,2020-07-31 16:03:00,2020
146,active,171,0,True,0,171,6,17,True,True,True,0,2020-07-31 13:05:11+00:00,,,2020-07-31 16:03:00,2020
147,active,173,0,True,3,173,4,7,True,True,True,0,2020-07-31 13:41:10+00:00,,,2020-07-31 16:03:00,2020
148,active,174,0,True,0,174,14,1,True,True,False,0,2020-07-31 14:49:47+00:00,,,2020-07-31 16:03:00,2020
149,active,175,0,True,0,175,10,7,True,True,True,0,2020-07-31 14:30:41+00:00,,,2020-07-31 16:03:00,2020
150,active,176,0,True,0,176,8,7,True,True,False,0,2020-07-31 15:42:12+00:00,,,2020-07-31 16:03:00,2020
151,active,177,0,True,0,177,9,10,True,True,False,0,2020-07-31 15:49:51+00:00,,,2020-07-31 16:03:00,2020
152,active,178,0,True,0,178,8,11,True,True,False,0,2020-07-31 16:01:17+00:00,,,2020-07-31 16:03:00,2020
153,active,179,0,True,0,179,17,8,True,True,False,0,2020-07-31 15:55:37+00:00,,,2020-07-31 16:03:00,2020
154,active,180,0,True,0,180,13,6,True,True,False,0,2020-07-31 15:41:17+00:00,,,2020-07-31 16:03:00,2020
155,active,181,0,True,1,181,5,13,True,True,False,0,2020-07-31 13:12:08+00:00,,,2020-07-31 16:03:00,2020
156,active,182,0,True,1,182,7,11,True,True,True,0,2020-07-31 15:42:27+00:00,,,2020-07-31 16:03:00,2020
157,active,183,0,True,0,183,2,17,True,True,False,0,2020-07-31 15:06:06+00:00,,,2020-07-31 16:03:00,2020
158,active,184,0,True,0,184,14,5,True,True,False,0,2020-07-31 14:32:49+00:00,,,2020-07-31 16:03:00,2020
159,active,185,0,True,0,185,2,13,True,True,False,0,2020-07-31 15:56:57+00:00,,,2020-07-31 16:03:00,2020
160,active,186,0,True,0,186,8,7,True,True,True,0,2020-07-31 15:58:59+00:00,,,2020-07-31 16:03:00,2020
161,active,187,0,True,0,187,12,3,True,True,False,0,2020-07-31 14:17:21+00:00,,,2020-07-31 16:03:00,2020
162,active,188,0,True,0,188,8,7,True,True,False,0,2020-07-31 15:11:15+00:00,,,2020-07-31 16:03:00,2020
163,active,189,0,True,0,189,10,13,True,True,True,0,2020-07-31 15:57:48+00:00,,,2020-07-31 16:03:00,2020
164,active,190,0,True,2,190,17,18,True,True,True,0,2020-07-31 15:53:28+00:00,,,2020-07-31 16:03:00,2020
165,active,191,0,True,0,191,4,11,True,True,False,0,2020-07-31 15:36:07+00:00,,,2020-07-31 16:03:00,2020
166,active,192,0,True,1,192,13,5,True,True,False,0,2020-07-31 15:49:14+00:00,,,2020-07-31 16:03:00,2020
167,active,193,0,True,0,193,9,6,True,True,True,0,2020-07-31 15:38:46+00:00,,,2020-07-31 16:03:00,2020
168,active,194,0,True,0,194,15,4,True,True,False,0,2020-07-31 13:38:23+00:00,,,2020-07-31 16:03:00,2020
169,active,195,0,True,0,195,12,11,True,True,False,0,2020-07-31 15:48:00+00:00,,,2020-07-31 16:03:00,2020
170,active,196,0,True,1,196,1,8,True,True,True,0,2020-07-31 14:07:37+00:00,,,2020-07-31 16:03:00,2020
171,active,197,0,True,0,197,2,13,True,True,False,0,2020-07-31 15:58:46+00:00,,,2020-07-31 16:03:00,2020
172,active,199,0,True,0,199,7,8,True,True,False,0,2020-07-31 13:58:03+00:00,,,2020-07-31 16:03:00,2020
173,active,200,0,True,0,200,11,8,True,True,False,0,2020-07-31 13:24:50+00:00,,,2020-07-31 16:03:00,2020
174,active,201,0,True,0,201,0,15,True,True,False,0,2020-07-31 08:12:47+00:00,,,2020-07-31 16:03:00,2020
175,active,202,0,True,0,202,3,12,True,True,False,0,2020-07-31 15:40:15+00:00,,,2020-07-31 16:03:00,2020
176,active,203,0,True,0,203,8,7,True,True,False,0,2020-07-31 12:41:50+00:00,,,2020-07-31 16:03:00,2020
177,active,204,0,True,0,204,6,9,True,True,False,0,2020-07-31 14:06:39+00:00,,,2020-07-31 16:03:00,2020
178,active,205,0,True,0,205,8,7,True,True,False,0,2020-07-31 08:31:57+00:00,,,2020-07-31 16:03:00,2020
179,active,206,0,True,0,206,17,6,True,True,False,0,2020-07-31 15:55:11+00:00,,,2020-07-31 16:03:00,2020
180,active,208,0,True,0,208,11,4,True,True,True,0,2020-07-31 15:59:21+00:00,,,2020-07-31 16:03:00,2020
181,active,209,0,True,2,209,10,3,True,True,False,0,2020-07-31 13:50:56+00:00,,,2020-07-31 16:03:00,2020
182,active,210,0,True,0,210,2,13,True,True,False,0,2020-07-31 12:46:10+00:00,,,2020-07-31 16:03:00,2020
183,active,211,0,True,0,211,18,1,True,True,False,0,2020-07-31 14:06:01+00:00,,,2020-07-31 16:03:00,2020
184,active,212,0,True,0,212,12,21,True,True,False,0,2020-07-31 14:57:55+00:00,,,2020-07-31 16:03:00,2020
185,active,213,0,True,0,213,3,13,True,True,True,0,2020-07-31 04:40:28+00:00,,,2020-07-31 16:03:00,2020
186,active,214,0,True,0,214,3,12,True,True,False,0,2020-07-31 14:58:58+00:00,,,2020-07-31 16:03:00,2020
187,active,215,0,True,0,215,14,1,True,True,False,0,2020-07-31 08:57:51+00:00,,,2020-07-31 16:03:00,2020
188,active,216,0,True,0,216,16,3,True,True,False,0,2020-07-31 08:26:03+00:00,,,2020-07-31 16:03:00,2020
189,active,217,0,True,0,217,3,16,True,True,False,0,2020-07-31 15:16:04+00:00,,,2020-07-31 16:03:00,2020
190,active,218,0,True,0,218,3,12,True,True,False,0,2020-07-31 15:53:22+00:00,,,2020-07-31 16:03:00,2020
191,active,219,0,True,1,219,10,4,True,True,False,0,2020-07-31 15:00:03+00:00,,,2020-07-31 16:03:00,2020
192,active,221,0,True,0,221,4,15,True,True,False,0,2020-07-31 15:57:08+00:00,,,2020-07-31 16:03:00,2020
193,active,222,0,True,0,222,2,12,True,True,True,0,2020-07-31 15:11:05+00:00,,,2020-07-31 16:03:00,2020
194,active,224,0,True,0,224,11,6,True,True,False,0,2020-07-31 16:00:37+00:00,,,2020-07-31 16:03:00,2020
195,active,225,0,True,0,225,12,7,True,True,False,0,2020-07-31 14:46:57+00:00,,,2020-07-31 16:03:00,2020
196,active,226,0,True,0,226,8,7,True,True,False,0,2020-07-31 15:46:44+00:00,,,2020-07-31 16:03:00,2020
197,active,227,0,True,1,227,8,10,True,True,False,0,2020-07-31 13:11:14+00:00,,,2020-07-31 16:03:00,2020
198,active,228,0,True,0,228,4,15,True,True,False,0,2020-07-31 16:01:02+00:00,,,2020-07-31 16:03:00,2020
199,active,232,0,True,0,232,4,7,True,True,False,0,2020-07-31 08:16:55+00:00,,,2020-07-31 16:03:00,2020
200,active,233,0,True,1,233,5,9,True,True,False,0,2020-07-31 15:57:22+00:00,,,2020-07-31 16:03:00,2020
201,active,234,0,True,0,234,5,10,True,True,False,0,2020-07-31 14:07:48+00:00,,,2020-07-31 16:03:00,2020
202,active,235,0,True,0,235,8,7,True,True,False,0,2020-07-31 13:38:11+00:00,,,2020-07-31 16:03:00,2020
203,active,236,0,True,0,236,9,6,True,True,False,0,2020-07-31 13:37:22+00:00,,,2020-07-31 16:03:00,2020
204,active,239,0,True,1,239,2,12,True,True,False,0,2020-07-31 15:35:32+00:00,,,2020-07-31 16:03:00,2020
205,active,255,0,True,0,255,13,2,True,True,False,0,2020-07-31 08:32:06+00:00,,,2020-07-31 16:03:00,2020
206,active,258,0,True,0,258,12,3,True,True,False,0,2020-07-31 15:30:37+00:00,,,2020-07-31 16:03:00,2020
207,active,259,0,True,0,259,0,15,True,True,False,0,2020-07-31 08:31:40+00:00,,,2020-07-31 16:03:00,2020
208,active,260,0,True,0,260,5,10,True,True,False,0,2020-07-31 15:56:10+00:00,,,2020-07-31 16:03:00,2020
209,active,271,0,True,0,271,0,15,True,True,False,0,2020-07-31 09:52:39+00:00,,,2020-07-31 16:03:00,2020
210,active,272,0,True,2,272,7,10,True,True,False,0,2020-07-31 12:24:46+00:00,,,2020-07-31 16:03:00,2020
211,active,273,0,True,0,273,25,15,True,True,False,0,2020-07-31 15:59:51+00:00,,,2020-07-31 16:03:00,2020
212,active,279,0,True,0,279,7,12,True,True,False,0,2020-07-31 15:16:45+00:00,,,2020-07-31 16:03:00,2020
213,active,280,0,True,1,280,6,12,True,True,False,0,2020-07-31 15:52:21+00:00,,,2020-07-31 16:03:00,2020
214,active,282,0,True,2,282,7,6,True,True,False,0,2020-07-31 15:17:04+00:00,,,2020-07-31 16:03:00,2020
215,active,296,0,True,1,296,16,6,True,True,False,0,2020-07-31 15:49:22+00:00,,,2020-07-31 16:03:00,2020
216,active,318,0,True,0,318,18,1,True,True,False,0,2020-07-31 15:37:16+00:00,,,2020-07-31 16:03:00,2020
217,active,319,0,True,0,319,6,19,True,True,False,0,2020-07-31 13:36:33+00:00,,,2020-07-31 16:03:00,2020
218,active,327,0,True,0,327,11,4,True,True,False,0,2020-07-31 14:43:34+00:00,,,2020-07-31 16:03:00,2020
219,active,328,0,True,0,328,6,9,True,True,False,0,2020-07-31 15:48:32+00:00,,,2020-07-31 16:03:00,2020
