,is_installed,station_status,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_available,valet,legacy_id,is_returning,num_docks_available,station_id,num_docks_disabled,last_reported,num_bikes_disabled,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,active,True,False,0,12,"{'dock_blocked_count': 0, 'active': True, 'off_dock_count': 0, 'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'valet_revision': 3}",296,True,10,296,0,2020-08-02 21:22:55+00:00,1,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 22:53:30,2020
1,True,active,True,True,0,5,,3,True,8,3,0,2020-08-02 22:30:25+00:00,2,,2020-08-02 22:53:30,2020
2,True,active,True,False,0,10,,4,True,9,4,0,2020-08-02 22:21:26+00:00,0,,2020-08-02 22:53:30,2020
3,True,active,True,False,0,1,,5,True,13,5,0,2020-08-02 22:50:42+00:00,1,,2020-08-02 22:53:30,2020
4,True,active,True,False,0,7,,6,True,8,6,0,2020-08-02 22:37:27+00:00,0,,2020-08-02 22:53:30,2020
5,True,active,True,False,0,7,,7,True,8,7,0,2020-08-02 21:53:38+00:00,0,,2020-08-02 22:53:30,2020
6,True,active,True,False,0,11,,8,True,5,8,0,2020-08-02 21:21:31+00:00,3,,2020-08-02 22:53:30,2020
7,True,active,True,False,0,7,,9,True,8,9,0,2020-08-02 22:30:58+00:00,0,,2020-08-02 22:53:30,2020
8,True,active,True,False,0,0,,10,True,10,10,0,2020-08-02 22:40:08+00:00,1,,2020-08-02 22:53:30,2020
9,True,active,True,False,0,6,,11,True,8,11,0,2020-08-02 22:51:31+00:00,1,,2020-08-02 22:53:30,2020
10,True,active,True,True,0,7,,12,True,10,12,0,2020-08-02 22:47:50+00:00,1,,2020-08-02 22:53:30,2020
11,True,active,True,False,0,11,,13,True,8,13,0,2020-08-02 22:39:23+00:00,0,,2020-08-02 22:53:30,2020
12,True,active,True,False,0,14,,14,True,10,14,0,2020-08-02 22:41:19+00:00,1,,2020-08-02 22:53:30,2020
13,True,active,True,False,0,8,,15,True,7,15,0,2020-08-02 22:53:05+00:00,0,,2020-08-02 22:53:30,2020
14,True,active,True,True,0,10,,16,True,9,16,0,2020-08-02 22:29:21+00:00,0,,2020-08-02 22:53:30,2020
15,True,active,True,False,0,8,,17,True,6,17,0,2020-08-02 22:44:35+00:00,1,,2020-08-02 22:53:30,2020
16,True,active,True,False,0,2,,19,True,13,19,0,2020-08-02 22:36:03+00:00,0,,2020-08-02 22:53:30,2020
17,True,active,True,True,0,13,,20,True,10,20,0,2020-08-02 22:46:10+00:00,0,,2020-08-02 22:53:30,2020
18,True,active,True,True,0,11,,21,True,7,21,0,2020-08-02 22:31:03+00:00,0,,2020-08-02 22:53:30,2020
19,True,active,True,True,0,14,,22,True,33,22,0,2020-08-02 22:34:53+00:00,0,,2020-08-02 22:53:30,2020
20,True,active,True,True,0,3,,23,True,18,23,0,2020-08-02 21:30:21+00:00,0,,2020-08-02 22:53:30,2020
21,True,active,True,False,0,16,,24,True,2,24,0,2020-08-02 22:42:38+00:00,1,,2020-08-02 22:53:30,2020
22,True,active,True,False,0,5,,25,True,8,25,0,2020-08-02 22:48:03+00:00,2,,2020-08-02 22:53:30,2020
23,True,active,True,False,0,0,,26,True,15,26,0,2020-08-02 22:50:38+00:00,0,,2020-08-02 22:53:30,2020
24,True,active,True,False,0,11,,27,True,12,27,0,2020-08-02 22:49:35+00:00,0,,2020-08-02 22:53:30,2020
25,True,active,True,False,0,6,,29,True,9,29,0,2020-08-02 20:54:08+00:00,0,,2020-08-02 22:53:30,2020
26,True,active,True,False,0,2,,30,True,9,30,0,2020-08-02 22:53:01+00:00,4,,2020-08-02 22:53:30,2020
27,True,active,True,True,0,0,,31,True,19,31,0,2020-08-02 22:34:48+00:00,0,,2020-08-02 22:53:30,2020
28,True,active,True,False,0,9,,32,True,3,32,0,2020-08-02 22:45:21+00:00,3,,2020-08-02 22:53:30,2020
29,True,active,True,False,0,3,,33,True,23,33,0,2020-08-02 22:48:52+00:00,1,,2020-08-02 22:53:30,2020
30,True,active,True,False,0,0,,35,True,23,35,0,2020-08-02 22:15:30+00:00,0,,2020-08-02 22:53:30,2020
31,True,active,True,True,0,15,,36,True,18,36,0,2020-08-02 21:45:44+00:00,0,,2020-08-02 22:53:30,2020
32,True,active,True,True,0,9,,37,True,6,37,0,2020-08-02 22:22:15+00:00,0,,2020-08-02 22:53:30,2020
33,True,active,True,False,0,4,,39,True,18,39,0,2020-08-02 22:21:11+00:00,1,,2020-08-02 22:53:30,2020
34,True,active,True,False,0,12,,40,True,4,40,0,2020-08-02 22:48:35+00:00,3,,2020-08-02 22:53:30,2020
35,True,active,True,True,0,6,,41,True,16,41,0,2020-08-02 22:45:38+00:00,5,,2020-08-02 22:53:30,2020
36,True,active,True,False,0,2,,42,True,20,42,0,2020-08-02 22:41:03+00:00,1,,2020-08-02 22:53:30,2020
37,True,active,True,True,0,10,,43,True,5,43,0,2020-08-02 22:50:34+00:00,0,,2020-08-02 22:53:30,2020
38,True,active,True,False,0,3,,44,True,19,44,0,2020-08-02 22:36:50+00:00,1,,2020-08-02 22:53:30,2020
39,True,active,True,False,0,0,,46,True,18,46,0,2020-08-02 22:51:35+00:00,1,,2020-08-02 22:53:30,2020
40,True,active,True,True,0,13,,47,True,6,47,0,2020-08-02 22:43:50+00:00,0,,2020-08-02 22:53:30,2020
41,True,active,True,False,0,3,,48,True,16,48,0,2020-08-02 21:00:53+00:00,0,,2020-08-02 22:53:30,2020
42,True,active,True,False,0,10,,49,True,8,49,0,2020-08-02 21:23:10+00:00,0,,2020-08-02 22:53:30,2020
43,True,active,True,True,0,4,,50,True,11,50,0,2020-08-02 22:36:20+00:00,0,,2020-08-02 22:53:30,2020
44,True,active,True,False,0,14,,51,True,1,51,0,2020-08-02 22:07:12+00:00,0,,2020-08-02 22:53:30,2020
45,True,active,True,True,0,0,,52,True,22,52,0,2020-08-02 22:30:57+00:00,1,,2020-08-02 22:53:30,2020
46,True,active,True,False,0,5,,53,True,13,53,0,2020-08-02 22:45:00+00:00,1,,2020-08-02 22:53:30,2020
47,True,active,True,False,0,0,,54,True,12,54,0,2020-08-02 22:49:22+00:00,3,,2020-08-02 22:53:30,2020
48,True,active,True,False,0,6,,55,True,9,55,0,2020-08-02 22:49:55+00:00,0,,2020-08-02 22:53:30,2020
49,True,active,True,True,0,12,,56,True,6,56,0,2020-08-02 22:19:22+00:00,0,,2020-08-02 22:53:30,2020
50,True,active,True,True,0,4,,57,True,10,57,0,2020-08-02 22:41:47+00:00,0,,2020-08-02 22:53:30,2020
51,True,active,True,True,0,3,,58,True,16,58,0,2020-08-02 22:44:27+00:00,0,,2020-08-02 22:53:30,2020
52,True,active,True,True,0,9,,59,True,10,59,0,2020-08-02 22:20:57+00:00,0,,2020-08-02 22:53:30,2020
53,True,active,True,False,0,2,,60,True,17,60,0,2020-08-02 22:52:33+00:00,0,,2020-08-02 22:53:30,2020
