,is_returning,num_bikes_available,num_bikes_disabled,is_renting,is_installed,num_ebikes_available,legacy_id,last_reported,station_id,num_docks_available,num_docks_disabled,eightd_has_available_keys,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
74,True,14,1,True,True,0,84,2020-08-05 19:42:41+00:00,84,0,0,False,active,,,2020-08-05 19:56:45,2020
75,True,18,0,True,True,0,85,2020-08-05 19:48:09+00:00,85,1,0,False,active,,,2020-08-05 19:56:45,2020
76,True,2,0,True,True,0,86,2020-08-05 19:05:56+00:00,86,17,0,False,active,,,2020-08-05 19:56:45,2020
77,True,4,0,True,True,0,87,2020-08-05 19:40:56+00:00,87,11,0,False,active,,,2020-08-05 19:56:45,2020
78,True,11,0,True,True,0,89,2020-08-05 19:56:09+00:00,89,8,0,False,active,,,2020-08-05 19:56:45,2020
79,True,9,0,True,True,0,90,2020-08-05 19:55:14+00:00,90,10,0,False,active,,,2020-08-05 19:56:45,2020
80,True,13,0,True,True,0,91,2020-08-05 19:56:30+00:00,91,6,0,False,active,,,2020-08-05 19:56:45,2020
81,True,12,1,True,True,0,92,2020-08-05 17:42:06+00:00,92,6,0,False,active,,,2020-08-05 19:56:45,2020
82,True,4,1,True,True,0,93,2020-08-05 19:37:25+00:00,93,10,0,False,active,,,2020-08-05 19:56:45,2020
83,True,3,0,True,True,0,94,2020-08-05 19:35:48+00:00,94,8,0,False,active,,,2020-08-05 19:56:45,2020
84,True,6,0,True,True,0,95,2020-08-05 19:54:31+00:00,95,9,0,False,active,,,2020-08-05 19:56:45,2020
85,True,4,0,True,True,0,96,2020-08-05 19:34:33+00:00,96,15,0,False,active,,,2020-08-05 19:56:45,2020
86,True,17,0,True,True,0,97,2020-08-05 19:36:15+00:00,97,2,0,False,active,,,2020-08-05 19:56:45,2020
87,True,6,1,True,True,0,98,2020-08-05 19:54:12+00:00,98,16,0,False,active,,,2020-08-05 19:56:45,2020
88,True,10,0,True,True,0,99,2020-08-05 17:52:52+00:00,99,5,0,False,active,,,2020-08-05 19:56:45,2020
89,True,18,1,True,True,0,100,2020-08-05 19:42:59+00:00,100,6,0,True,active,,,2020-08-05 19:56:45,2020
90,True,13,0,True,True,0,101,2020-08-05 19:08:30+00:00,101,2,0,False,active,,,2020-08-05 19:56:45,2020
91,True,10,0,True,True,0,102,2020-08-05 19:50:01+00:00,102,5,0,False,active,,,2020-08-05 19:56:45,2020
92,True,3,0,True,True,0,103,2020-08-05 19:48:38+00:00,103,12,0,False,active,,,2020-08-05 19:56:45,2020
93,True,1,0,True,True,0,104,2020-08-05 19:41:50+00:00,104,18,0,False,active,,,2020-08-05 19:56:45,2020
94,True,7,1,True,True,0,105,2020-08-05 19:45:38+00:00,105,11,0,False,active,,,2020-08-05 19:56:45,2020
95,True,2,0,True,True,0,106,2020-08-05 17:18:29+00:00,106,13,0,False,active,,,2020-08-05 19:56:45,2020
96,True,5,0,True,True,0,107,2020-08-05 19:54:15+00:00,107,14,0,False,active,,,2020-08-05 19:56:45,2020
97,True,6,1,True,True,0,108,2020-08-05 18:35:07+00:00,108,10,0,False,active,,,2020-08-05 19:56:45,2020
98,True,12,1,True,True,0,109,2020-08-05 18:13:43+00:00,109,22,0,False,active,,,2020-08-05 19:56:45,2020
99,True,0,0,True,True,0,110,2020-08-05 19:33:42+00:00,110,15,0,False,active,,,2020-08-05 19:56:45,2020
100,True,5,0,True,True,0,111,2020-08-05 17:40:27+00:00,111,10,0,False,active,,,2020-08-05 19:56:45,2020
101,True,8,0,True,True,0,112,2020-08-05 19:05:08+00:00,112,7,0,False,active,,,2020-08-05 19:56:45,2020
102,True,10,1,True,True,0,113,2020-08-05 19:24:03+00:00,113,4,0,False,active,,,2020-08-05 19:56:45,2020
103,True,9,0,True,True,0,114,2020-08-05 19:35:50+00:00,114,6,0,False,active,,,2020-08-05 19:56:45,2020
104,True,18,1,True,True,0,115,2020-08-05 19:54:42+00:00,115,0,0,False,active,,,2020-08-05 19:56:45,2020
105,True,5,0,True,True,0,116,2020-08-05 19:46:54+00:00,116,18,0,False,active,,,2020-08-05 19:56:45,2020
106,True,11,0,True,True,0,117,2020-08-05 19:46:37+00:00,117,8,0,False,active,,,2020-08-05 19:56:45,2020
107,True,16,0,True,True,0,118,2020-08-05 19:19:42+00:00,118,3,0,False,active,,,2020-08-05 19:56:45,2020
108,True,10,0,True,True,0,119,2020-08-05 19:53:32+00:00,119,5,0,False,active,,,2020-08-05 19:56:45,2020
109,True,10,2,True,True,0,120,2020-08-05 19:54:42+00:00,120,3,0,False,active,,,2020-08-05 19:56:45,2020
110,True,3,1,True,True,0,121,2020-08-05 19:53:38+00:00,121,13,0,False,active,,,2020-08-05 19:56:45,2020
111,True,6,0,True,True,0,122,2020-08-05 19:26:44+00:00,122,9,0,False,active,,,2020-08-05 19:56:45,2020
112,True,0,0,True,True,0,124,2020-08-05 17:56:46+00:00,124,15,0,False,active,,,2020-08-05 19:56:45,2020
113,True,5,1,True,True,0,125,2020-08-05 19:52:09+00:00,125,9,0,False,active,,,2020-08-05 19:56:45,2020
114,True,3,0,True,True,0,126,2020-08-05 19:33:31+00:00,126,12,0,False,active,,,2020-08-05 19:56:45,2020
115,True,11,0,True,True,0,128,2020-08-05 19:17:00+00:00,128,8,0,False,active,,,2020-08-05 19:56:45,2020
116,True,15,0,True,True,0,129,2020-08-05 19:09:31+00:00,129,4,0,False,active,,,2020-08-05 19:56:45,2020
117,True,12,0,True,True,0,130,2020-08-05 19:49:09+00:00,130,3,0,False,active,,,2020-08-05 19:56:45,2020
118,True,17,0,True,True,0,131,2020-08-05 19:39:23+00:00,131,1,0,False,active,,,2020-08-05 19:56:45,2020
119,True,8,1,True,True,0,133,2020-08-05 19:46:05+00:00,133,14,0,False,active,,,2020-08-05 19:56:45,2020
120,True,12,0,True,True,0,135,2020-08-05 18:50:30+00:00,135,5,0,False,active,,,2020-08-05 19:56:45,2020
121,True,10,1,True,True,0,136,2020-08-05 19:44:08+00:00,136,8,0,False,active,,,2020-08-05 19:56:45,2020
122,True,4,0,True,True,0,137,2020-08-05 19:43:33+00:00,137,11,0,False,active,,,2020-08-05 19:56:45,2020
123,True,6,1,True,True,0,138,2020-08-05 19:54:21+00:00,138,8,0,False,active,,,2020-08-05 19:56:45,2020
124,True,1,0,True,True,0,139,2020-08-05 19:08:30+00:00,139,18,0,False,active,,,2020-08-05 19:56:45,2020
125,True,9,1,True,True,0,140,2020-08-05 18:50:06+00:00,140,7,0,False,active,,,2020-08-05 19:56:45,2020
126,True,5,0,True,True,0,141,2020-08-05 19:15:04+00:00,141,10,0,False,active,,,2020-08-05 19:56:45,2020
127,True,11,2,True,True,0,142,2020-08-05 19:39:23+00:00,142,10,0,False,active,,,2020-08-05 19:56:45,2020
128,True,9,1,True,True,0,143,2020-08-05 19:32:14+00:00,143,13,0,False,active,,,2020-08-05 19:56:45,2020
129,True,8,0,True,True,0,144,2020-08-05 19:48:48+00:00,144,11,0,False,active,,,2020-08-05 19:56:45,2020
130,True,5,0,True,True,0,145,2020-08-05 19:11:44+00:00,145,14,0,False,active,,,2020-08-05 19:56:45,2020
131,True,1,2,True,True,0,146,2020-08-05 19:53:03+00:00,146,16,0,False,active,,,2020-08-05 19:56:45,2020
132,True,7,1,True,True,0,149,2020-08-05 19:54:02+00:00,149,10,0,True,active,,,2020-08-05 19:56:45,2020
133,True,2,0,True,True,0,150,2020-08-05 19:36:38+00:00,150,17,0,False,active,,,2020-08-05 19:56:45,2020
134,True,5,0,True,True,0,151,2020-08-05 19:50:49+00:00,151,14,0,False,active,,,2020-08-05 19:56:45,2020
135,True,10,0,True,True,0,152,2020-08-05 19:26:18+00:00,152,5,0,True,active,,,2020-08-05 19:56:45,2020
136,True,2,0,True,True,0,156,2020-08-05 19:27:52+00:00,156,13,0,False,active,,,2020-08-05 19:56:45,2020
137,True,1,1,True,True,0,157,2020-08-05 19:54:38+00:00,157,13,0,False,active,,,2020-08-05 19:56:45,2020
138,True,2,1,True,True,0,159,2020-08-05 18:54:27+00:00,159,12,0,False,active,,,2020-08-05 19:56:45,2020
139,True,12,0,True,True,0,160,2020-08-05 19:35:58+00:00,160,2,0,True,active,,,2020-08-05 19:56:45,2020
140,True,9,0,True,True,0,161,2020-08-05 19:25:37+00:00,161,14,0,True,active,,,2020-08-05 19:56:45,2020
141,True,3,0,True,True,0,162,2020-08-05 16:35:19+00:00,162,12,0,False,active,,,2020-08-05 19:56:45,2020
142,True,11,0,True,True,0,163,2020-08-05 19:45:29+00:00,163,8,0,True,active,,,2020-08-05 19:56:45,2020
143,True,3,1,True,True,0,167,2020-08-05 17:17:19+00:00,167,11,0,False,active,,,2020-08-05 19:56:45,2020
144,True,12,0,True,True,0,169,2020-08-05 18:34:58+00:00,169,7,0,False,active,,,2020-08-05 19:56:45,2020
145,True,0,0,True,True,0,170,2020-08-05 18:31:26+00:00,170,14,0,True,active,,,2020-08-05 19:56:45,2020
146,True,7,0,True,True,0,171,2020-08-05 18:45:23+00:00,171,16,0,True,active,,,2020-08-05 19:56:45,2020
147,True,9,0,True,True,0,173,2020-08-05 19:42:14+00:00,173,5,0,True,active,,,2020-08-05 19:56:45,2020
148,True,7,1,True,True,0,174,2020-08-05 18:23:59+00:00,174,7,0,False,active,,,2020-08-05 19:56:45,2020
149,True,0,0,True,True,0,175,2020-08-05 13:47:33+00:00,175,17,0,True,active,,,2020-08-05 19:56:45,2020
150,True,8,0,True,True,0,176,2020-08-05 19:17:08+00:00,176,7,0,False,active,,,2020-08-05 19:56:45,2020
151,True,5,0,True,True,0,177,2020-08-05 19:50:21+00:00,177,14,0,False,active,,,2020-08-05 19:56:45,2020
152,True,8,0,True,True,0,178,2020-08-05 19:40:45+00:00,178,11,0,False,active,,,2020-08-05 19:56:45,2020
153,True,13,0,True,True,0,179,2020-08-05 19:37:07+00:00,179,12,0,False,active,,,2020-08-05 19:56:45,2020
154,True,17,0,True,True,0,180,2020-08-05 18:40:46+00:00,180,2,0,False,active,,,2020-08-05 19:56:45,2020
155,True,14,0,True,True,0,181,2020-08-05 19:25:24+00:00,181,5,0,False,active,,,2020-08-05 19:56:45,2020
156,True,6,0,True,True,0,182,2020-08-05 18:09:49+00:00,182,13,0,True,active,,,2020-08-05 19:56:45,2020
157,True,9,0,True,True,0,183,2020-08-05 19:44:48+00:00,183,10,0,False,active,,,2020-08-05 19:56:45,2020
158,True,9,0,True,True,0,184,2020-08-05 19:42:00+00:00,184,10,0,False,active,,,2020-08-05 19:56:45,2020
159,True,7,0,True,True,0,185,2020-08-05 19:44:57+00:00,185,8,0,False,active,,,2020-08-05 19:56:45,2020
160,True,11,0,True,True,0,186,2020-08-05 19:33:32+00:00,186,4,0,True,active,,,2020-08-05 19:56:45,2020
161,True,12,0,True,True,0,187,2020-08-05 19:28:40+00:00,187,3,0,False,active,,,2020-08-05 19:56:45,2020
162,True,5,0,True,True,0,188,2020-08-05 15:51:08+00:00,188,10,0,False,active,,,2020-08-05 19:56:45,2020
163,True,8,1,True,True,0,189,2020-08-05 19:32:21+00:00,189,14,0,True,active,,,2020-08-05 19:56:45,2020
164,True,11,1,True,True,0,190,2020-08-05 19:46:01+00:00,190,25,0,True,active,,,2020-08-05 19:56:45,2020
165,True,0,0,True,True,0,191,2020-08-05 19:04:26+00:00,191,15,0,False,active,,,2020-08-05 19:56:45,2020
166,True,14,0,True,True,0,192,2020-08-05 18:51:41+00:00,192,5,0,False,active,,,2020-08-05 19:56:45,2020
167,True,4,1,True,True,0,193,2020-08-05 19:12:19+00:00,193,10,0,True,active,,,2020-08-05 19:56:45,2020
168,True,5,0,True,True,0,194,2020-08-05 19:06:04+00:00,194,14,0,False,active,,,2020-08-05 19:56:45,2020
169,True,6,1,True,True,0,195,2020-08-05 19:47:52+00:00,195,16,0,False,active,,,2020-08-05 19:56:45,2020
170,True,3,0,True,True,0,196,2020-08-05 19:55:43+00:00,196,7,0,True,active,,,2020-08-05 19:56:45,2020
171,True,0,0,True,True,0,197,2020-08-05 19:22:36+00:00,197,15,0,False,active,,,2020-08-05 19:56:45,2020
172,True,12,0,True,True,0,199,2020-08-05 19:20:29+00:00,199,3,0,False,active,,,2020-08-05 19:56:45,2020
173,True,17,2,True,True,0,200,2020-08-05 19:07:01+00:00,200,0,0,False,active,,,2020-08-05 19:56:45,2020
174,True,5,0,True,True,0,201,2020-08-05 16:42:59+00:00,201,10,0,False,active,,,2020-08-05 19:56:45,2020
175,True,1,0,True,True,0,202,2020-08-05 17:16:33+00:00,202,14,0,False,active,,,2020-08-05 19:56:45,2020
176,True,5,0,True,True,0,203,2020-08-05 12:49:49+00:00,203,10,0,False,active,,,2020-08-05 19:56:45,2020
177,True,8,1,True,True,0,204,2020-08-05 19:14:52+00:00,204,6,0,False,active,,,2020-08-05 19:56:45,2020
178,True,6,0,True,True,0,205,2020-08-05 18:26:18+00:00,205,9,0,False,active,,,2020-08-05 19:56:45,2020
179,True,5,0,True,True,0,206,2020-08-05 19:55:55+00:00,206,18,0,False,active,,,2020-08-05 19:56:45,2020
180,True,11,0,True,True,0,208,2020-08-05 18:50:19+00:00,208,4,0,True,active,,,2020-08-05 19:56:45,2020
181,True,6,0,True,True,0,209,2020-08-05 19:02:11+00:00,209,9,0,False,active,,,2020-08-05 19:56:45,2020
182,True,2,0,True,True,0,210,2020-08-05 19:36:59+00:00,210,13,0,False,active,,,2020-08-05 19:56:45,2020
183,True,14,0,True,True,0,211,2020-08-05 19:23:22+00:00,211,5,0,False,active,,,2020-08-05 19:56:45,2020
184,True,21,0,True,True,0,212,2020-08-05 19:34:31+00:00,212,12,0,False,active,,,2020-08-05 19:56:45,2020
185,True,6,0,True,True,0,213,2020-08-05 13:33:25+00:00,213,10,0,True,active,,,2020-08-05 19:56:45,2020
186,True,10,0,True,True,0,214,2020-08-05 19:32:30+00:00,214,5,0,False,active,,,2020-08-05 19:56:45,2020
187,True,13,0,True,True,0,215,2020-08-05 18:07:47+00:00,215,2,0,False,active,,,2020-08-05 19:56:45,2020
188,True,12,0,True,True,0,216,2020-08-05 08:35:48+00:00,216,7,0,False,active,,,2020-08-05 19:56:45,2020
189,True,18,1,True,True,0,217,2020-08-05 19:28:09+00:00,217,0,0,False,active,,,2020-08-05 19:56:45,2020
190,True,4,1,True,True,0,218,2020-08-05 19:53:49+00:00,218,10,0,False,active,,,2020-08-05 19:56:45,2020
191,True,12,0,True,True,0,219,2020-08-05 19:14:33+00:00,219,3,0,False,active,,,2020-08-05 19:56:45,2020
192,True,6,1,True,True,0,221,2020-08-05 19:36:54+00:00,221,12,0,False,active,,,2020-08-05 19:56:45,2020
193,True,0,0,True,True,0,222,2020-08-05 17:31:23+00:00,222,14,0,True,active,,,2020-08-05 19:56:45,2020
194,True,6,1,True,True,0,224,2020-08-05 19:54:46+00:00,224,10,0,False,active,,,2020-08-05 19:56:45,2020
195,True,6,0,True,True,0,225,2020-08-05 19:19:41+00:00,225,13,0,False,active,,,2020-08-05 19:56:45,2020
196,True,6,0,True,True,0,226,2020-08-05 19:46:48+00:00,226,9,0,False,active,,,2020-08-05 19:56:45,2020
197,True,9,0,True,True,0,227,2020-08-05 19:48:50+00:00,227,10,0,False,active,,,2020-08-05 19:56:45,2020
198,True,13,0,True,True,0,228,2020-08-05 19:28:59+00:00,228,6,0,False,active,,,2020-08-05 19:56:45,2020
199,True,1,0,True,True,0,232,2020-08-05 08:41:18+00:00,232,10,0,False,active,,,2020-08-05 19:56:45,2020
200,True,5,0,True,True,0,233,2020-08-05 19:40:44+00:00,233,10,0,False,active,,,2020-08-05 19:56:45,2020
201,True,3,0,True,True,0,234,2020-08-05 19:40:53+00:00,234,12,0,False,active,,,2020-08-05 19:56:45,2020
202,True,5,1,True,True,0,235,2020-08-05 19:51:04+00:00,235,9,0,False,active,,,2020-08-05 19:56:45,2020
203,True,9,0,True,True,0,236,2020-08-05 19:53:45+00:00,236,6,0,False,active,,,2020-08-05 19:56:45,2020
204,True,10,0,True,True,0,239,2020-08-05 18:01:59+00:00,239,5,0,False,active,,,2020-08-05 19:56:45,2020
205,True,11,0,True,True,0,255,2020-08-05 18:30:56+00:00,255,4,0,False,active,,,2020-08-05 19:56:45,2020
206,True,15,0,True,True,0,258,2020-08-05 15:10:23+00:00,258,0,0,False,active,,,2020-08-05 19:56:45,2020
207,True,0,0,True,True,0,259,2020-08-04 09:01:37+00:00,259,15,0,False,active,,,2020-08-05 19:56:45,2020
208,True,8,0,True,True,0,260,2020-08-05 15:37:42+00:00,260,7,0,False,active,,,2020-08-05 19:56:45,2020
209,True,7,0,True,True,0,271,2020-08-05 18:45:59+00:00,271,8,0,False,active,,,2020-08-05 19:56:45,2020
210,True,6,0,True,True,0,272,2020-08-05 19:11:19+00:00,272,13,0,False,active,,,2020-08-05 19:56:45,2020
211,True,21,1,True,True,0,273,2020-08-05 19:35:32+00:00,273,18,0,False,active,,,2020-08-05 19:56:45,2020
212,True,4,0,True,True,0,279,2020-08-05 18:45:50+00:00,279,15,0,False,active,,,2020-08-05 19:56:45,2020
213,True,6,0,True,True,0,280,2020-08-05 19:56:39+00:00,280,13,0,False,active,,,2020-08-05 19:56:45,2020
214,True,8,0,True,True,0,282,2020-08-05 19:46:40+00:00,282,7,0,False,active,,,2020-08-05 19:56:45,2020
215,True,5,0,True,True,0,296,2020-08-05 19:23:25+00:00,296,18,0,False,active,,,2020-08-05 19:56:45,2020
216,True,13,0,True,True,0,318,2020-08-05 19:55:11+00:00,318,6,0,False,active,,,2020-08-05 19:56:45,2020
217,True,14,0,True,True,0,319,2020-08-05 19:32:55+00:00,319,11,0,False,active,,,2020-08-05 19:56:45,2020
218,True,6,0,True,True,0,327,2020-08-05 18:36:12+00:00,327,9,0,False,active,,,2020-08-05 19:56:45,2020
219,True,10,0,True,True,0,328,2020-08-05 19:53:31+00:00,328,5,0,False,active,,,2020-08-05 19:56:45,2020
