,is_installed,num_bikes_available,last_reported,is_renting,num_ebikes_available,legacy_id,num_docks_disabled,eightd_has_available_keys,num_docks_available,is_returning,station_id,station_status,num_bikes_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
283,True,7,2020-07-30 18:20:19+00:00,True,0,395,0,False,8,True,395,active,0,,,2020-07-30 18:37:05,2020
284,True,11,2020-07-30 18:01:11+00:00,True,0,396,0,False,4,True,396,active,0,,,2020-07-30 18:37:05,2020
285,True,11,2020-07-30 10:30:46+00:00,True,0,397,0,False,4,True,397,active,0,,,2020-07-30 18:37:05,2020
286,True,2,2020-07-30 18:15:55+00:00,True,0,398,0,False,17,True,398,active,0,,,2020-07-30 18:37:05,2020
287,True,2,2020-07-30 18:24:27+00:00,True,0,399,0,False,12,True,399,active,1,,,2020-07-30 18:37:05,2020
288,True,12,2020-07-30 16:40:46+00:00,True,0,400,0,False,15,True,400,active,0,,,2020-07-30 18:37:05,2020
289,True,13,2020-07-30 18:00:15+00:00,True,0,401,0,False,2,True,401,active,0,,,2020-07-30 18:37:05,2020
290,True,2,2020-07-30 17:09:53+00:00,True,0,402,0,False,13,True,402,active,0,,,2020-07-30 18:37:05,2020
291,True,2,2020-07-30 18:36:36+00:00,True,0,403,0,False,13,True,403,active,0,,,2020-07-30 18:37:05,2020
292,True,12,2020-07-30 18:21:50+00:00,True,0,404,0,False,4,True,404,active,0,,,2020-07-30 18:37:05,2020
293,True,15,2020-07-30 18:35:09+00:00,True,0,405,0,False,3,True,405,active,1,,,2020-07-30 18:37:05,2020
294,True,2,2020-07-30 15:28:46+00:00,True,0,406,0,False,11,True,406,active,2,,,2020-07-30 18:37:05,2020
295,True,0,2020-07-30 17:32:18+00:00,True,0,407,0,False,19,True,407,active,0,,,2020-07-30 18:37:05,2020
296,True,12,2020-07-30 17:59:01+00:00,True,0,408,0,False,3,True,408,active,0,,,2020-07-30 18:37:05,2020
297,True,4,2020-07-30 18:28:30+00:00,True,0,409,0,False,15,True,409,active,0,,,2020-07-30 18:37:05,2020
298,True,14,2020-07-30 14:15:18+00:00,True,0,410,0,False,5,True,410,active,0,,,2020-07-30 18:37:05,2020
299,True,12,2020-07-30 08:36:48+00:00,True,0,411,0,False,3,True,411,active,0,,,2020-07-30 18:37:05,2020
300,True,1,2020-07-30 18:14:55+00:00,True,0,412,0,False,18,True,412,active,0,,,2020-07-30 18:37:05,2020
301,True,10,2020-07-30 18:30:04+00:00,True,0,413,0,False,9,True,413,active,0,,,2020-07-30 18:37:05,2020
302,True,4,2020-07-30 13:21:51+00:00,True,0,414,0,False,19,True,414,active,0,,,2020-07-30 18:37:05,2020
303,True,4,2020-07-30 18:35:55+00:00,True,0,415,0,False,15,True,415,active,0,,,2020-07-30 18:37:05,2020
304,True,7,2020-07-30 18:29:10+00:00,True,0,416,0,False,8,True,416,active,0,,,2020-07-30 18:37:05,2020
305,True,7,2020-07-30 18:34:08+00:00,True,0,417,0,False,12,True,417,active,0,,,2020-07-30 18:37:05,2020
306,True,9,2020-07-30 18:32:31+00:00,True,0,419,0,False,5,True,419,active,1,,,2020-07-30 18:37:05,2020
307,False,0,1970-01-02 00:00:00+00:00,False,0,420,0,False,0,False,420,out_of_service,0,,,2020-07-30 18:37:05,1970
308,True,9,2020-07-30 12:27:49+00:00,True,0,421,0,False,9,True,421,active,1,,,2020-07-30 18:37:05,2020
309,True,15,2020-07-30 01:12:02+00:00,True,0,422,0,False,0,True,422,active,0,,,2020-07-30 18:37:05,2020
310,True,10,2020-07-30 12:20:56+00:00,True,0,423,0,False,9,True,423,active,0,,,2020-07-30 18:37:05,2020
311,True,2,2020-07-30 17:43:36+00:00,True,0,424,0,False,17,True,424,active,0,,,2020-07-30 18:37:05,2020
312,True,1,2020-07-30 14:09:03+00:00,True,0,425,0,False,15,True,425,active,0,,,2020-07-30 18:37:05,2020
313,True,16,2020-07-30 17:42:23+00:00,True,0,426,0,False,10,True,426,active,1,,,2020-07-30 18:37:05,2020
314,True,9,2020-07-30 16:15:28+00:00,True,0,427,0,False,10,True,427,active,0,,,2020-07-30 18:37:05,2020
315,True,15,2020-07-30 18:20:46+00:00,True,0,428,0,False,4,True,428,active,0,,,2020-07-30 18:37:05,2020
316,True,15,2020-07-30 17:07:43+00:00,True,0,430,0,False,4,True,430,active,0,,,2020-07-30 18:37:05,2020
317,True,1,2020-07-30 00:37:18+00:00,True,0,431,0,False,13,True,431,active,1,,,2020-07-30 18:37:05,2020
318,True,6,2020-07-30 08:56:06+00:00,True,0,432,0,False,13,True,432,active,0,,,2020-07-30 18:37:05,2020
319,True,0,2020-07-30 07:26:40+00:00,True,0,433,0,False,19,True,433,active,0,,,2020-07-30 18:37:05,2020
320,True,8,2020-07-29 21:07:27+00:00,True,0,434,0,False,10,True,434,active,1,,,2020-07-30 18:37:05,2020
321,True,12,2020-07-30 18:26:51+00:00,True,0,435,0,False,1,True,435,active,2,,,2020-07-30 18:37:05,2020
322,True,2,2020-07-30 18:05:38+00:00,True,0,436,0,False,13,True,436,active,0,,,2020-07-30 18:37:05,2020
323,True,7,2020-07-30 18:32:19+00:00,True,0,437,0,False,11,True,437,active,1,,,2020-07-30 18:37:05,2020
324,True,4,2020-07-30 18:30:21+00:00,True,0,440,0,False,13,True,440,active,0,,,2020-07-30 18:37:05,2020
325,True,10,2020-07-30 13:00:27+00:00,True,0,441,0,False,9,True,441,active,0,,,2020-07-30 18:37:05,2020
326,True,3,2020-07-30 15:49:51+00:00,True,0,442,0,False,12,True,442,active,0,,,2020-07-30 18:37:05,2020
327,True,5,2020-07-30 17:24:27+00:00,True,0,443,0,False,14,True,443,active,0,,,2020-07-30 18:37:05,2020
328,True,13,2020-07-30 16:56:18+00:00,True,0,445,0,False,6,True,445,active,0,,,2020-07-30 18:37:05,2020
329,True,8,2020-07-30 18:36:27+00:00,True,0,446,0,False,4,True,446,active,0,,,2020-07-30 18:37:05,2020
330,True,0,2020-07-30 15:12:53+00:00,True,0,447,0,False,19,True,447,active,0,,,2020-07-30 18:37:05,2020
331,True,4,2020-07-29 14:20:33+00:00,True,0,448,0,False,7,True,448,active,0,,,2020-07-30 18:37:05,2020
332,False,0,1970-01-02 00:00:00+00:00,True,0,449,0,False,0,True,449,out_of_service,0,,,2020-07-30 18:37:05,1970
333,True,0,2020-07-30 16:20:07+00:00,True,0,450,0,False,15,True,450,active,0,,,2020-07-30 18:37:05,2020
334,True,0,2020-07-30 14:26:45+00:00,True,0,451,0,False,15,True,451,active,0,,,2020-07-30 18:37:05,2020
335,True,6,2020-07-30 18:27:56+00:00,True,0,452,0,False,9,True,452,active,0,,,2020-07-30 18:37:05,2020
336,True,2,2020-07-30 17:01:49+00:00,True,0,453,0,False,13,True,453,active,0,,,2020-07-30 18:37:05,2020
337,True,2,2020-07-30 18:28:47+00:00,True,0,454,0,False,13,True,454,active,0,,,2020-07-30 18:37:05,2020
