,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,1,active,2020-08-09 22:29:49+00:00,0,True,True,3,0,3,14,True,0,2020-08-09 22:38:05,2020
1,False,5,active,2020-08-09 22:10:20+00:00,0,True,True,4,0,4,14,True,0,2020-08-09 22:38:05,2020
2,False,5,active,2020-08-09 22:36:07+00:00,0,True,True,5,1,5,9,True,0,2020-08-09 22:38:05,2020
3,False,12,active,2020-08-09 22:36:00+00:00,0,True,True,6,3,6,0,True,0,2020-08-09 22:38:05,2020
4,False,0,active,2020-08-09 22:02:16+00:00,0,True,True,7,0,7,15,True,0,2020-08-09 22:38:05,2020
5,False,10,active,2020-08-09 22:00:24+00:00,0,True,True,8,1,8,8,True,0,2020-08-09 22:38:05,2020
6,False,2,active,2020-08-09 22:35:14+00:00,0,True,True,9,2,9,11,True,0,2020-08-09 22:38:05,2020
7,False,8,active,2020-08-09 22:27:10+00:00,0,True,True,10,1,10,2,True,0,2020-08-09 22:38:05,2020
8,False,2,active,2020-08-09 22:34:37+00:00,0,True,True,11,1,11,12,True,0,2020-08-09 22:38:05,2020
9,True,8,active,2020-08-09 22:29:04+00:00,0,True,True,12,0,12,10,True,0,2020-08-09 22:38:05,2020
10,False,7,active,2020-08-09 22:16:11+00:00,0,True,True,13,0,13,12,True,0,2020-08-09 22:38:05,2020
11,False,18,active,2020-08-09 22:34:26+00:00,0,True,True,14,2,14,5,True,0,2020-08-09 22:38:05,2020
12,False,12,active,2020-08-09 22:11:00+00:00,0,True,True,15,0,15,3,True,0,2020-08-09 22:38:05,2020
13,True,4,active,2020-08-09 22:16:09+00:00,0,True,True,16,0,16,15,True,0,2020-08-09 22:38:05,2020
14,False,3,active,2020-08-09 22:32:30+00:00,0,True,True,17,0,17,12,True,0,2020-08-09 22:38:05,2020
15,False,3,active,2020-08-09 22:15:42+00:00,0,True,True,19,0,19,12,True,0,2020-08-09 22:38:05,2020
16,False,4,active,2020-08-09 22:37:58+00:00,0,True,True,20,1,20,18,True,0,2020-08-09 22:38:05,2020
17,True,2,active,2020-08-09 22:36:08+00:00,0,True,True,21,0,21,16,True,0,2020-08-09 22:38:05,2020
18,True,18,active,2020-08-09 22:35:54+00:00,0,True,True,22,0,22,29,True,0,2020-08-09 22:38:05,2020
19,False,4,active,2020-08-09 22:37:12+00:00,0,True,True,23,0,23,17,True,0,2020-08-09 22:38:05,2020
20,False,1,active,2020-08-09 22:24:23+00:00,0,True,True,24,0,24,18,True,0,2020-08-09 22:38:05,2020
21,False,3,active,2020-08-09 22:19:00+00:00,0,True,True,25,1,25,11,True,0,2020-08-09 22:38:05,2020
22,False,11,active,2020-08-09 22:20:32+00:00,0,True,True,26,2,26,2,True,0,2020-08-09 22:38:05,2020
23,False,8,active,2020-08-09 22:30:04+00:00,0,True,True,27,0,27,15,True,0,2020-08-09 22:38:05,2020
24,False,7,active,2020-08-09 22:22:53+00:00,0,True,True,29,1,29,7,True,0,2020-08-09 22:38:05,2020
25,False,0,active,2020-08-09 22:34:44+00:00,0,True,True,30,0,30,15,True,0,2020-08-09 22:38:05,2020
26,True,2,active,2020-08-09 21:59:50+00:00,0,True,True,31,0,31,17,True,0,2020-08-09 22:38:05,2020
27,False,12,active,2020-08-09 22:37:21+00:00,0,True,True,32,3,32,0,True,0,2020-08-09 22:38:05,2020
28,False,18,active,2020-08-09 22:32:08+00:00,0,True,True,33,1,33,8,True,0,2020-08-09 22:38:05,2020
29,False,13,active,2020-08-09 20:34:03+00:00,0,True,True,35,0,35,10,True,0,2020-08-09 22:38:05,2020
30,True,9,active,2020-08-09 22:37:28+00:00,0,True,True,36,0,36,24,True,0,2020-08-09 22:38:05,2020
31,True,3,active,2020-08-09 22:36:31+00:00,0,True,True,37,0,37,12,True,0,2020-08-09 22:38:05,2020
32,False,0,active,2020-08-09 22:35:09+00:00,0,True,True,39,0,39,23,True,0,2020-08-09 22:38:05,2020
33,False,1,active,2020-08-09 22:33:08+00:00,0,True,True,40,2,40,16,True,0,2020-08-09 22:38:05,2020
34,True,1,active,2020-08-09 22:29:27+00:00,0,True,True,41,1,41,25,True,0,2020-08-09 22:38:05,2020
35,False,21,active,2020-08-09 22:37:37+00:00,0,True,True,42,0,42,2,True,0,2020-08-09 22:38:05,2020
36,True,0,active,2020-08-09 21:15:53+00:00,0,True,True,43,1,43,14,True,0,2020-08-09 22:38:05,2020
37,False,2,active,2020-08-09 21:54:03+00:00,0,True,True,44,1,44,20,True,0,2020-08-09 22:38:05,2020
38,False,6,active,2020-08-09 22:36:44+00:00,0,True,True,46,1,46,12,True,0,2020-08-09 22:38:05,2020
39,True,9,active,2020-08-09 22:32:05+00:00,0,True,True,47,1,47,9,True,0,2020-08-09 22:38:05,2020
40,False,1,active,2020-08-09 22:17:21+00:00,0,True,True,48,0,48,18,True,0,2020-08-09 22:38:05,2020
41,False,18,active,2020-08-09 22:37:27+00:00,0,True,True,49,0,49,0,True,0,2020-08-09 22:38:05,2020
42,True,8,active,2020-08-09 22:36:50+00:00,0,True,True,50,0,50,7,True,0,2020-08-09 22:38:05,2020
43,False,3,active,2020-08-09 22:28:47+00:00,0,True,True,51,0,51,12,True,0,2020-08-09 22:38:05,2020
44,True,11,active,2020-08-09 22:33:28+00:00,0,True,True,52,1,52,11,True,0,2020-08-09 22:38:05,2020
45,False,14,active,2020-08-09 22:33:58+00:00,0,True,True,53,1,53,4,True,0,2020-08-09 22:38:05,2020
46,False,5,active,2020-08-09 22:29:42+00:00,0,True,True,54,0,54,10,True,0,2020-08-09 22:38:05,2020
47,False,11,active,2020-08-09 22:34:36+00:00,0,True,True,55,1,55,3,True,0,2020-08-09 22:38:05,2020
48,True,3,active,2020-08-09 21:10:16+00:00,0,True,True,56,0,56,15,True,0,2020-08-09 22:38:05,2020
49,True,7,active,2020-08-09 22:33:35+00:00,0,True,True,57,1,57,6,True,0,2020-08-09 22:38:05,2020
50,True,13,active,2020-08-09 22:34:41+00:00,0,True,True,58,3,58,3,True,0,2020-08-09 22:38:05,2020
51,True,3,active,2020-08-09 22:31:42+00:00,0,True,True,59,0,59,16,True,0,2020-08-09 22:38:05,2020
52,False,9,active,2020-08-09 22:37:08+00:00,0,True,True,60,2,60,8,True,0,2020-08-09 22:38:05,2020
53,False,9,active,2020-08-09 22:30:52+00:00,0,True,True,61,2,61,8,True,0,2020-08-09 22:38:05,2020
54,False,7,active,2020-08-09 21:45:13+00:00,0,True,True,63,2,63,6,True,0,2020-08-09 22:38:05,2020
55,False,0,active,2020-08-09 22:35:41+00:00,0,True,True,64,0,64,19,True,0,2020-08-09 22:38:05,2020
56,False,0,active,2020-08-09 22:25:41+00:00,0,True,True,65,0,65,23,True,0,2020-08-09 22:38:05,2020
57,False,2,active,2020-08-09 22:33:22+00:00,0,True,True,66,0,66,13,True,0,2020-08-09 22:38:05,2020
58,True,11,active,2020-08-09 22:25:48+00:00,0,True,True,67,1,67,15,True,0,2020-08-09 22:38:05,2020
59,True,12,active,2020-08-09 22:38:00+00:00,0,True,True,68,2,68,5,True,0,2020-08-09 22:38:05,2020
60,True,1,active,2020-08-09 22:32:03+00:00,0,True,True,69,0,69,18,True,0,2020-08-09 22:38:05,2020
61,False,14,active,2020-08-09 22:32:12+00:00,0,True,True,70,0,70,9,True,0,2020-08-09 22:38:05,2020
62,False,21,active,2020-08-09 22:30:44+00:00,0,True,True,71,0,71,2,True,0,2020-08-09 22:38:05,2020
63,False,6,active,2020-08-09 22:37:23+00:00,0,True,True,72,0,72,17,True,0,2020-08-09 22:38:05,2020
64,False,11,active,2020-08-09 22:26:30+00:00,0,True,True,73,0,73,4,True,0,2020-08-09 22:38:05,2020
65,True,13,active,2020-08-09 22:37:11+00:00,0,True,True,74,1,74,5,True,0,2020-08-09 22:38:05,2020
66,False,5,active,2020-08-09 22:29:19+00:00,0,True,True,75,1,75,9,True,0,2020-08-09 22:38:05,2020
67,False,16,active,2020-08-09 22:34:50+00:00,0,True,True,76,0,76,1,True,0,2020-08-09 22:38:05,2020
68,False,1,active,2020-08-09 22:35:54+00:00,0,True,True,77,1,77,13,True,0,2020-08-09 22:38:05,2020
69,False,0,active,2020-08-09 22:30:27+00:00,0,True,True,78,0,78,19,True,0,2020-08-09 22:38:05,2020
70,False,4,active,2020-08-09 22:36:14+00:00,0,True,True,79,2,79,13,True,0,2020-08-09 22:38:05,2020
71,False,10,active,2020-08-09 22:35:08+00:00,0,True,True,80,0,80,25,True,0,2020-08-09 22:38:05,2020
72,False,10,active,2020-08-09 22:33:55+00:00,0,True,True,81,1,81,8,True,0,2020-08-09 22:38:05,2020
73,False,3,active,2020-08-09 22:30:40+00:00,0,True,True,82,0,82,12,True,0,2020-08-09 22:38:05,2020
74,False,4,active,2020-08-09 22:37:44+00:00,0,True,True,84,0,84,11,True,0,2020-08-09 22:38:05,2020
75,False,7,active,2020-08-09 22:25:27+00:00,0,True,True,85,0,85,12,True,0,2020-08-09 22:38:05,2020
76,False,4,active,2020-08-09 22:33:58+00:00,0,True,True,86,0,86,15,True,0,2020-08-09 22:38:05,2020
77,False,4,active,2020-08-09 22:31:02+00:00,0,True,True,87,0,87,11,True,0,2020-08-09 22:38:05,2020
78,False,6,active,2020-08-09 22:37:51+00:00,0,True,True,89,2,89,11,True,0,2020-08-09 22:38:05,2020
79,False,13,active,2020-08-09 22:20:58+00:00,0,True,True,90,1,90,5,True,0,2020-08-09 22:38:05,2020
80,False,3,active,2020-08-09 22:33:18+00:00,0,True,True,91,0,91,16,True,0,2020-08-09 22:38:05,2020
81,False,12,active,2020-08-09 20:46:30+00:00,0,True,True,92,0,92,7,True,0,2020-08-09 22:38:05,2020
82,False,13,active,2020-08-09 22:04:15+00:00,0,True,True,93,1,93,1,True,0,2020-08-09 22:38:05,2020
83,False,8,active,2020-08-09 22:06:19+00:00,0,True,True,94,0,94,3,True,0,2020-08-09 22:38:05,2020
84,False,12,active,2020-08-09 22:37:17+00:00,0,True,True,95,1,95,2,True,0,2020-08-09 22:38:05,2020
85,False,15,active,2020-08-09 22:32:45+00:00,0,True,True,96,0,96,4,True,0,2020-08-09 22:38:05,2020
86,False,11,active,2020-08-09 22:35:30+00:00,0,True,True,97,0,97,8,True,0,2020-08-09 22:38:05,2020
87,False,3,active,2020-08-09 22:31:31+00:00,0,True,True,98,0,98,20,True,0,2020-08-09 22:38:05,2020
88,False,2,active,2020-08-09 21:38:37+00:00,0,True,True,99,1,99,12,True,0,2020-08-09 22:38:05,2020
89,True,9,active,2020-08-09 22:31:31+00:00,0,True,True,100,0,100,16,True,0,2020-08-09 22:38:05,2020
90,False,11,active,2020-08-09 22:28:46+00:00,0,True,True,101,0,101,4,True,0,2020-08-09 22:38:05,2020
91,False,8,active,2020-08-09 22:33:49+00:00,0,True,True,102,1,102,6,True,0,2020-08-09 22:38:05,2020
92,False,5,active,2020-08-09 22:33:19+00:00,0,True,True,103,0,103,10,True,0,2020-08-09 22:38:05,2020
93,False,13,active,2020-08-09 22:19:06+00:00,0,True,True,104,0,104,6,True,0,2020-08-09 22:38:05,2020
94,False,4,active,2020-08-09 22:24:57+00:00,0,True,True,105,0,105,15,True,0,2020-08-09 22:38:05,2020
95,False,9,active,2020-08-09 21:44:04+00:00,0,True,True,106,0,106,6,True,0,2020-08-09 22:38:05,2020
96,False,3,active,2020-08-09 22:36:45+00:00,0,True,True,107,0,107,16,True,0,2020-08-09 22:38:05,2020
97,False,6,active,2020-08-09 21:23:52+00:00,0,True,True,108,0,108,11,True,0,2020-08-09 22:38:05,2020
98,False,8,active,2020-08-09 21:26:12+00:00,0,True,True,109,1,109,26,True,0,2020-08-09 22:38:05,2020
99,False,2,active,2020-08-09 21:59:28+00:00,0,True,True,110,0,110,13,True,0,2020-08-09 22:38:05,2020
100,False,0,active,2020-08-09 22:19:17+00:00,0,True,True,111,0,111,15,True,0,2020-08-09 22:38:05,2020
101,False,12,active,2020-08-09 21:49:39+00:00,0,True,True,112,0,112,3,True,0,2020-08-09 22:38:05,2020
102,False,14,active,2020-08-09 20:22:38+00:00,0,True,True,113,1,113,0,True,0,2020-08-09 22:38:05,2020
103,False,0,active,2020-08-09 21:38:33+00:00,0,True,True,114,0,114,15,True,0,2020-08-09 22:38:05,2020
104,False,14,active,2020-08-09 22:16:06+00:00,0,True,True,115,1,115,4,True,0,2020-08-09 22:38:05,2020
105,False,10,active,2020-08-09 22:24:33+00:00,0,True,True,116,0,116,13,True,0,2020-08-09 22:38:05,2020
106,False,8,active,2020-08-09 21:22:12+00:00,0,True,True,117,0,117,11,True,0,2020-08-09 22:38:05,2020
107,False,17,active,2020-08-09 22:32:03+00:00,0,True,True,118,1,118,1,True,0,2020-08-09 22:38:05,2020
108,False,8,active,2020-08-09 22:30:33+00:00,0,True,True,119,0,119,7,True,0,2020-08-09 22:38:05,2020
109,False,10,active,2020-08-09 22:27:51+00:00,0,True,True,120,5,120,0,True,0,2020-08-09 22:38:05,2020
110,False,6,active,2020-08-09 22:30:44+00:00,0,True,True,121,1,121,10,True,0,2020-08-09 22:38:05,2020
111,False,15,active,2020-08-09 22:37:10+00:00,0,True,True,122,0,122,0,True,0,2020-08-09 22:38:05,2020
112,False,9,active,2020-08-09 22:31:08+00:00,0,True,True,124,0,124,6,True,0,2020-08-09 22:38:05,2020
113,False,10,active,2020-08-09 22:14:34+00:00,0,True,True,125,1,125,4,True,0,2020-08-09 22:38:05,2020
114,False,4,active,2020-08-09 21:23:29+00:00,0,True,True,126,0,126,11,True,0,2020-08-09 22:38:05,2020
115,False,19,active,2020-08-09 22:26:23+00:00,0,True,True,128,0,128,0,True,0,2020-08-09 22:38:05,2020
116,False,7,active,2020-08-09 22:30:04+00:00,0,True,True,129,0,129,12,True,0,2020-08-09 22:38:05,2020
117,False,11,active,2020-08-09 20:18:13+00:00,0,True,True,130,0,130,4,True,0,2020-08-09 22:38:05,2020
118,False,12,active,2020-08-09 22:35:59+00:00,0,True,True,131,0,131,6,True,0,2020-08-09 22:38:05,2020
119,False,12,active,2020-08-09 21:50:41+00:00,0,True,True,133,0,133,11,True,0,2020-08-09 22:38:05,2020
120,False,3,active,2020-08-09 19:57:14+00:00,0,True,True,135,1,135,13,True,0,2020-08-09 22:38:05,2020
121,False,9,active,2020-08-09 22:16:24+00:00,0,True,True,136,1,136,9,True,0,2020-08-09 22:38:05,2020
122,False,6,active,2020-08-09 22:12:51+00:00,0,True,True,137,0,137,9,True,0,2020-08-09 22:38:05,2020
123,False,4,active,2020-08-09 22:36:44+00:00,0,True,True,138,2,138,9,True,0,2020-08-09 22:38:05,2020
124,False,7,active,2020-08-09 22:17:35+00:00,0,True,True,139,0,139,12,True,0,2020-08-09 22:38:05,2020
125,False,13,active,2020-08-09 20:56:09+00:00,0,True,True,140,0,140,4,True,0,2020-08-09 22:38:05,2020
126,False,7,active,2020-08-09 22:34:09+00:00,0,True,True,141,1,141,7,True,0,2020-08-09 22:38:05,2020
127,False,12,active,2020-08-09 22:33:53+00:00,0,True,True,142,0,142,11,True,0,2020-08-09 22:38:05,2020
128,False,18,active,2020-08-09 22:30:47+00:00,0,True,True,143,1,143,4,True,0,2020-08-09 22:38:05,2020
129,False,15,active,2020-08-09 22:27:07+00:00,0,True,True,144,0,144,4,True,0,2020-08-09 22:38:05,2020
130,False,13,active,2020-08-09 21:31:36+00:00,0,True,True,145,0,145,6,True,0,2020-08-09 22:38:05,2020
131,False,10,active,2020-08-09 22:34:01+00:00,0,True,True,146,2,146,7,True,0,2020-08-09 22:38:05,2020
132,True,4,active,2020-08-09 22:32:15+00:00,0,True,True,149,0,149,14,True,0,2020-08-09 22:38:05,2020
133,False,2,active,2020-08-09 21:49:20+00:00,0,True,True,150,1,150,16,True,0,2020-08-09 22:38:05,2020
134,False,1,active,2020-08-09 22:19:38+00:00,0,True,True,151,0,151,18,True,0,2020-08-09 22:38:05,2020
135,True,15,active,2020-08-09 22:32:03+00:00,0,True,True,152,0,152,0,True,0,2020-08-09 22:38:05,2020
136,False,0,active,2020-08-09 20:10:06+00:00,0,True,True,156,0,156,15,True,0,2020-08-09 22:38:05,2020
137,False,15,active,2020-08-09 22:34:48+00:00,0,True,True,157,0,157,0,True,0,2020-08-09 22:38:05,2020
138,False,3,active,2020-08-09 21:24:09+00:00,0,True,True,159,0,159,12,True,0,2020-08-09 22:38:05,2020
139,True,9,active,2020-08-09 22:26:09+00:00,0,True,True,160,0,160,5,True,0,2020-08-09 22:38:05,2020
140,True,16,active,2020-08-09 22:25:42+00:00,0,True,True,161,1,161,6,True,0,2020-08-09 22:38:05,2020
