,eightd_has_available_keys,num_docks_disabled,is_renting,num_docks_available,is_installed,num_ebikes_available,legacy_id,last_reported,is_returning,station_status,num_bikes_available,station_id,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
60,True,0,True,18,True,0,69,2020-07-29 19:15:04+00:00,True,active,0,69,1,,,2020-07-29 19:36:30,2020
61,False,0,True,18,True,0,70,2020-07-29 19:27:13+00:00,True,active,5,70,0,,,2020-07-29 19:36:30,2020
62,False,0,True,6,True,0,71,2020-07-29 19:28:23+00:00,True,active,17,71,0,,,2020-07-29 19:36:30,2020
63,False,0,True,11,True,0,72,2020-07-29 18:48:18+00:00,True,active,12,72,0,,,2020-07-29 19:36:30,2020
64,False,0,True,7,True,0,73,2020-07-29 19:25:19+00:00,True,active,7,73,1,,,2020-07-29 19:36:30,2020
65,True,0,True,4,True,0,74,2020-07-29 19:28:17+00:00,True,active,13,74,2,,,2020-07-29 19:36:30,2020
66,False,0,True,9,True,0,75,2020-07-29 19:16:18+00:00,True,active,6,75,0,,,2020-07-29 19:36:30,2020
67,False,0,True,10,True,0,76,2020-07-29 19:26:53+00:00,True,active,6,76,1,,,2020-07-29 19:36:30,2020
68,False,0,True,10,True,0,77,2020-07-29 18:30:57+00:00,True,active,5,77,0,,,2020-07-29 19:36:30,2020
69,False,0,True,8,True,0,78,2020-07-29 19:25:59+00:00,True,active,11,78,0,,,2020-07-29 19:36:30,2020
70,False,0,True,14,True,0,79,2020-07-29 19:35:35+00:00,True,active,5,79,0,,,2020-07-29 19:36:30,2020
71,False,0,True,0,True,0,80,2020-07-29 19:29:27+00:00,True,active,31,80,4,,,2020-07-29 19:36:30,2020
72,False,0,True,14,True,0,81,2020-07-29 19:34:56+00:00,True,active,5,81,0,,,2020-07-29 19:36:30,2020
73,False,0,True,14,True,0,82,2020-07-29 18:58:10+00:00,True,active,1,82,0,,,2020-07-29 19:36:30,2020
74,False,0,True,8,True,0,84,2020-07-29 19:28:24+00:00,True,active,6,84,1,,,2020-07-29 19:36:30,2020
75,False,0,True,6,True,0,85,2020-07-29 18:33:56+00:00,True,active,12,85,1,,,2020-07-29 19:36:30,2020
76,False,0,True,15,True,0,86,2020-07-29 18:57:01+00:00,True,active,3,86,1,,,2020-07-29 19:36:30,2020
77,False,0,True,12,True,0,87,2020-07-29 19:34:55+00:00,True,active,2,87,1,,,2020-07-29 19:36:30,2020
78,False,0,True,9,True,0,89,2020-07-29 18:40:53+00:00,True,active,10,89,0,,,2020-07-29 19:36:30,2020
79,False,0,True,11,True,0,90,2020-07-29 19:32:57+00:00,True,active,8,90,0,,,2020-07-29 19:36:30,2020
80,False,0,True,5,True,0,91,2020-07-29 19:21:01+00:00,True,active,11,91,3,,,2020-07-29 19:36:30,2020
81,False,0,True,6,True,0,92,2020-07-29 18:54:16+00:00,True,active,13,92,0,,,2020-07-29 19:36:30,2020
82,False,0,True,10,True,0,93,2020-07-29 19:11:23+00:00,True,active,2,93,3,,,2020-07-29 19:36:30,2020
83,False,0,True,1,True,0,94,2020-07-29 19:33:42+00:00,True,active,10,94,0,,,2020-07-29 19:36:30,2020
84,False,0,True,8,True,0,95,2020-07-29 19:22:29+00:00,True,active,7,95,0,,,2020-07-29 19:36:30,2020
85,False,0,True,17,True,0,96,2020-07-29 17:51:24+00:00,True,active,2,96,0,,,2020-07-29 19:36:30,2020
86,False,0,True,11,True,0,97,2020-07-29 19:34:47+00:00,True,active,7,97,1,,,2020-07-29 19:36:30,2020
87,False,0,True,11,True,0,98,2020-07-29 19:20:24+00:00,True,active,11,98,0,,,2020-07-29 19:36:30,2020
88,False,0,True,5,True,0,99,2020-07-29 19:26:44+00:00,True,active,8,99,2,,,2020-07-29 19:36:30,2020
89,True,0,True,7,True,0,100,2020-07-29 19:15:12+00:00,True,active,17,100,1,,,2020-07-29 19:36:30,2020
90,False,0,True,14,True,0,101,2020-07-29 18:19:25+00:00,True,active,1,101,0,,,2020-07-29 19:36:30,2020
91,False,0,True,15,True,0,102,2020-07-29 18:07:51+00:00,True,active,0,102,0,,,2020-07-29 19:36:30,2020
92,False,0,True,13,True,0,103,2020-07-29 19:36:26+00:00,True,active,2,103,0,,,2020-07-29 19:36:30,2020
93,False,0,True,8,True,0,104,2020-07-29 19:12:30+00:00,True,active,10,104,1,,,2020-07-29 19:36:30,2020
94,False,0,True,7,True,0,105,2020-07-29 19:31:04+00:00,True,active,11,105,1,,,2020-07-29 19:36:30,2020
95,False,0,True,4,True,0,106,2020-07-29 12:13:40+00:00,True,active,11,106,0,,,2020-07-29 19:36:30,2020
96,False,0,True,8,True,0,107,2020-07-29 19:35:34+00:00,True,active,10,107,1,,,2020-07-29 19:36:30,2020
97,False,0,True,0,True,0,108,2020-07-29 19:15:07+00:00,True,active,17,108,0,,,2020-07-29 19:36:30,2020
98,False,0,True,12,True,0,109,2020-07-29 18:46:27+00:00,True,active,21,109,2,,,2020-07-29 19:36:30,2020
99,False,0,True,13,True,0,110,2020-07-29 19:26:08+00:00,True,active,1,110,1,,,2020-07-29 19:36:30,2020
100,False,0,True,9,True,0,111,2020-07-29 19:07:20+00:00,True,active,6,111,0,,,2020-07-29 19:36:30,2020
101,False,0,True,8,True,0,112,2020-07-29 19:15:10+00:00,True,active,7,112,0,,,2020-07-29 19:36:30,2020
102,False,0,True,13,True,0,113,2020-07-29 19:06:10+00:00,True,active,2,113,0,,,2020-07-29 19:36:30,2020
103,False,0,True,9,True,0,114,2020-07-29 19:21:15+00:00,True,active,6,114,0,,,2020-07-29 19:36:30,2020
104,False,0,True,7,True,0,115,2020-07-29 19:13:36+00:00,True,active,11,115,1,,,2020-07-29 19:36:30,2020
105,False,0,True,21,True,0,116,2020-07-29 19:26:08+00:00,True,active,2,116,0,,,2020-07-29 19:36:30,2020
106,False,0,True,1,True,0,117,2020-07-29 18:18:58+00:00,True,active,18,117,0,,,2020-07-29 19:36:30,2020
107,False,0,True,12,True,0,118,2020-07-29 18:53:45+00:00,True,active,6,118,1,,,2020-07-29 19:36:30,2020
108,False,0,True,7,True,0,119,2020-07-29 19:21:29+00:00,True,active,8,119,0,,,2020-07-29 19:36:30,2020
109,False,0,True,11,True,0,120,2020-07-29 19:31:39+00:00,True,active,3,120,1,,,2020-07-29 19:36:30,2020
110,False,0,True,16,True,0,121,2020-07-29 18:23:22+00:00,True,active,0,121,1,,,2020-07-29 19:36:30,2020
111,False,0,True,10,True,0,122,2020-07-29 19:25:51+00:00,True,active,5,122,0,,,2020-07-29 19:36:30,2020
112,False,0,True,12,True,0,124,2020-07-29 18:12:32+00:00,True,active,3,124,0,,,2020-07-29 19:36:30,2020
113,False,0,True,11,True,0,125,2020-07-29 19:35:04+00:00,True,active,4,125,0,,,2020-07-29 19:36:30,2020
114,False,0,True,14,True,0,126,2020-07-29 17:01:49+00:00,True,active,1,126,0,,,2020-07-29 19:36:30,2020
115,False,0,True,5,True,0,128,2020-07-29 19:29:04+00:00,True,active,14,128,0,,,2020-07-29 19:36:30,2020
116,False,0,True,12,True,0,129,2020-07-29 18:29:23+00:00,True,active,7,129,0,,,2020-07-29 19:36:30,2020
117,False,0,True,8,True,0,130,2020-07-29 17:49:53+00:00,True,active,7,130,0,,,2020-07-29 19:36:30,2020
118,False,0,True,7,True,0,131,2020-07-29 19:30:08+00:00,True,active,10,131,1,,,2020-07-29 19:36:30,2020
119,False,0,True,17,True,0,133,2020-07-29 19:04:10+00:00,True,active,6,133,0,,,2020-07-29 19:36:30,2020
120,False,0,True,10,True,0,135,2020-07-29 18:57:58+00:00,True,active,7,135,0,,,2020-07-29 19:36:30,2020
121,False,0,True,2,True,0,136,2020-07-29 19:09:10+00:00,True,active,17,136,0,,,2020-07-29 19:36:30,2020
122,False,0,True,13,True,0,137,2020-07-29 19:01:05+00:00,True,active,2,137,0,,,2020-07-29 19:36:30,2020
123,False,0,True,6,True,0,138,2020-07-29 19:30:02+00:00,True,active,9,138,0,,,2020-07-29 19:36:30,2020
124,False,0,True,17,True,0,139,2020-07-29 19:31:10+00:00,True,active,2,139,0,,,2020-07-29 19:36:30,2020
125,False,0,True,10,True,0,140,2020-07-29 18:24:22+00:00,True,active,7,140,0,,,2020-07-29 19:36:30,2020
126,False,0,True,9,True,0,141,2020-07-29 19:28:30+00:00,True,active,6,141,0,,,2020-07-29 19:36:30,2020
127,False,0,True,6,True,0,142,2020-07-29 19:28:23+00:00,True,active,17,142,0,,,2020-07-29 19:36:30,2020
128,False,0,True,16,True,0,143,2020-07-29 19:31:19+00:00,True,active,7,143,0,,,2020-07-29 19:36:30,2020
129,False,0,True,11,True,0,144,2020-07-29 19:34:44+00:00,True,active,8,144,0,,,2020-07-29 19:36:30,2020
130,False,0,True,8,True,0,145,2020-07-29 18:39:30+00:00,True,active,11,145,0,,,2020-07-29 19:36:30,2020
131,False,0,True,5,True,0,146,2020-07-29 19:21:30+00:00,True,active,12,146,2,,,2020-07-29 19:36:30,2020
132,True,0,True,4,True,0,149,2020-07-29 19:20:47+00:00,True,active,14,149,0,,,2020-07-29 19:36:30,2020
133,False,0,True,6,True,0,150,2020-07-29 18:25:13+00:00,True,active,13,150,0,,,2020-07-29 19:36:30,2020
134,False,0,True,6,True,0,151,2020-07-29 19:26:10+00:00,True,active,12,151,1,,,2020-07-29 19:36:30,2020
135,True,0,True,6,True,0,152,2020-07-29 18:56:32+00:00,True,active,9,152,0,,,2020-07-29 19:36:30,2020
136,False,0,True,11,True,0,156,2020-07-29 19:16:20+00:00,True,active,4,156,0,,,2020-07-29 19:36:30,2020
137,False,0,True,11,True,0,157,2020-07-29 19:26:52+00:00,True,active,3,157,1,,,2020-07-29 19:36:30,2020
138,False,0,True,10,True,0,159,2020-07-29 19:33:29+00:00,True,active,3,159,2,,,2020-07-29 19:36:30,2020
139,True,0,True,11,True,0,160,2020-07-29 19:14:28+00:00,True,active,3,160,0,,,2020-07-29 19:36:30,2020
140,True,0,True,10,True,0,161,2020-07-29 19:35:22+00:00,True,active,13,161,0,,,2020-07-29 19:36:30,2020
141,False,0,True,11,True,0,162,2020-07-29 14:53:50+00:00,True,active,4,162,0,,,2020-07-29 19:36:30,2020
142,True,0,True,13,True,0,163,2020-07-29 16:44:29+00:00,True,active,6,163,0,,,2020-07-29 19:36:30,2020
143,False,0,True,2,True,0,167,2020-07-29 19:31:46+00:00,True,active,11,167,2,,,2020-07-29 19:36:30,2020
144,False,0,True,11,True,0,169,2020-07-29 17:59:41+00:00,True,active,8,169,0,,,2020-07-29 19:36:30,2020
145,True,0,True,12,True,0,170,2020-07-29 18:08:55+00:00,True,active,2,170,0,,,2020-07-29 19:36:30,2020
146,True,0,True,16,True,0,171,2020-07-29 14:03:30+00:00,True,active,6,171,1,,,2020-07-29 19:36:30,2020
147,True,0,True,6,True,0,173,2020-07-29 18:40:24+00:00,True,active,6,173,2,,,2020-07-29 19:36:30,2020
148,False,0,True,7,True,0,174,2020-07-29 17:37:54+00:00,True,active,8,174,0,,,2020-07-29 19:36:30,2020
149,True,0,True,15,True,0,175,2020-07-29 18:15:12+00:00,True,active,2,175,0,,,2020-07-29 19:36:30,2020
150,False,0,True,7,True,0,176,2020-07-29 19:26:51+00:00,True,active,8,176,0,,,2020-07-29 19:36:30,2020
151,False,0,True,9,True,0,177,2020-07-29 19:14:39+00:00,True,active,10,177,0,,,2020-07-29 19:36:30,2020
152,False,0,True,10,True,0,178,2020-07-29 19:33:08+00:00,True,active,7,178,2,,,2020-07-29 19:36:30,2020
153,False,0,True,10,True,0,179,2020-07-29 19:10:14+00:00,True,active,15,179,0,,,2020-07-29 19:36:30,2020
154,False,0,True,9,True,0,180,2020-07-29 17:11:09+00:00,True,active,10,180,0,,,2020-07-29 19:36:30,2020
155,False,0,True,12,True,0,181,2020-07-29 18:36:09+00:00,True,active,7,181,0,,,2020-07-29 19:36:30,2020
156,True,0,True,13,True,0,182,2020-07-29 19:33:47+00:00,True,active,6,182,0,,,2020-07-29 19:36:30,2020
157,False,0,True,9,True,0,183,2020-07-29 17:41:03+00:00,True,active,10,183,0,,,2020-07-29 19:36:30,2020
158,False,0,True,8,True,0,184,2020-07-29 19:17:58+00:00,True,active,11,184,0,,,2020-07-29 19:36:30,2020
159,False,0,True,12,True,0,185,2020-07-29 19:31:50+00:00,True,active,3,185,0,,,2020-07-29 19:36:30,2020
160,True,0,True,4,True,0,186,2020-07-29 19:21:59+00:00,True,active,11,186,0,,,2020-07-29 19:36:30,2020
161,False,0,True,6,True,0,187,2020-07-29 15:08:20+00:00,True,active,9,187,0,,,2020-07-29 19:36:30,2020
162,False,0,True,5,True,0,188,2020-07-29 15:29:37+00:00,True,active,10,188,0,,,2020-07-29 19:36:30,2020
163,True,0,True,3,True,0,189,2020-07-29 19:16:59+00:00,True,active,19,189,1,,,2020-07-29 19:36:30,2020
164,True,0,True,15,True,0,190,2020-07-29 19:00:51+00:00,True,active,21,190,1,,,2020-07-29 19:36:30,2020
165,False,0,True,13,True,0,191,2020-07-29 18:11:10+00:00,True,active,2,191,0,,,2020-07-29 19:36:30,2020
166,False,0,True,5,True,0,192,2020-07-29 19:10:24+00:00,True,active,13,192,1,,,2020-07-29 19:36:30,2020
167,True,0,True,2,True,0,193,2020-07-29 18:58:59+00:00,True,active,13,193,0,,,2020-07-29 19:36:30,2020
168,False,0,True,5,True,0,194,2020-07-29 18:11:48+00:00,True,active,14,194,0,,,2020-07-29 19:36:30,2020
169,False,0,True,11,True,0,195,2020-07-29 19:29:01+00:00,True,active,11,195,1,,,2020-07-29 19:36:30,2020
170,True,0,True,10,True,0,196,2020-07-29 14:01:29+00:00,True,active,0,196,0,,,2020-07-29 19:36:30,2020
171,False,0,True,14,True,0,197,2020-07-29 18:33:42+00:00,True,active,1,197,0,,,2020-07-29 19:36:30,2020
172,False,0,True,8,True,0,199,2020-07-29 16:57:39+00:00,True,active,7,199,0,,,2020-07-29 19:36:30,2020
173,False,0,True,8,True,0,200,2020-07-29 17:39:39+00:00,True,active,11,200,0,,,2020-07-29 19:36:30,2020
174,False,0,True,15,True,0,201,2020-07-29 12:09:09+00:00,True,active,0,201,0,,,2020-07-29 19:36:30,2020
175,False,0,True,11,True,0,202,2020-07-29 18:19:18+00:00,True,active,3,202,1,,,2020-07-29 19:36:30,2020
176,False,0,True,11,True,0,203,2020-07-29 18:48:07+00:00,True,active,4,203,0,,,2020-07-29 19:36:30,2020
177,False,0,True,14,True,0,204,2020-07-29 15:54:56+00:00,True,active,1,204,0,,,2020-07-29 19:36:30,2020
178,False,0,True,10,True,0,205,2020-07-29 18:59:24+00:00,True,active,4,205,1,,,2020-07-29 19:36:30,2020
179,False,0,True,12,True,0,206,2020-07-29 19:22:50+00:00,True,active,11,206,0,,,2020-07-29 19:36:30,2020
180,True,0,True,3,True,0,208,2020-07-29 17:21:12+00:00,True,active,12,208,0,,,2020-07-29 19:36:30,2020
181,False,0,True,1,True,0,209,2020-07-29 19:36:05+00:00,True,active,13,209,1,,,2020-07-29 19:36:30,2020
182,False,0,True,14,True,0,210,2020-07-29 19:14:38+00:00,True,active,1,210,0,,,2020-07-29 19:36:30,2020
183,False,0,True,3,True,0,211,2020-07-29 18:41:38+00:00,True,active,15,211,1,,,2020-07-29 19:36:30,2020
184,False,0,True,23,True,0,212,2020-07-29 19:02:19+00:00,True,active,10,212,0,,,2020-07-29 19:36:30,2020
185,True,0,True,6,True,0,213,2020-07-29 18:49:05+00:00,True,active,10,213,0,,,2020-07-29 19:36:30,2020
186,False,0,True,4,True,0,214,2020-07-29 19:33:43+00:00,True,active,11,214,0,,,2020-07-29 19:36:30,2020
187,False,0,True,3,True,0,215,2020-07-29 16:16:33+00:00,True,active,12,215,0,,,2020-07-29 19:36:30,2020
188,False,0,True,3,True,0,216,2020-07-29 08:24:18+00:00,True,active,15,216,1,,,2020-07-29 19:36:30,2020
189,False,0,True,14,True,0,217,2020-07-29 19:30:48+00:00,True,active,5,217,0,,,2020-07-29 19:36:30,2020
190,False,0,True,8,True,0,218,2020-07-29 19:02:08+00:00,True,active,7,218,0,,,2020-07-29 19:36:30,2020
191,False,0,True,6,True,0,219,2020-07-29 17:58:44+00:00,True,active,9,219,0,,,2020-07-29 19:36:30,2020
192,False,0,True,15,True,0,221,2020-07-29 19:28:10+00:00,True,active,4,221,0,,,2020-07-29 19:36:30,2020
193,True,0,True,9,True,0,222,2020-07-29 19:33:45+00:00,True,active,5,222,0,,,2020-07-29 19:36:30,2020
194,False,0,True,8,True,0,224,2020-07-29 19:34:54+00:00,True,active,9,224,0,,,2020-07-29 19:36:30,2020
195,False,0,True,9,True,0,225,2020-07-29 19:36:18+00:00,True,active,9,225,1,,,2020-07-29 19:36:30,2020
196,False,0,True,13,True,0,226,2020-07-29 19:30:08+00:00,True,active,2,226,0,,,2020-07-29 19:36:30,2020
197,False,0,True,9,True,0,227,2020-07-29 19:25:38+00:00,True,active,10,227,0,,,2020-07-29 19:36:30,2020
198,False,0,True,13,True,0,228,2020-07-29 17:26:31+00:00,True,active,6,228,0,,,2020-07-29 19:36:30,2020
199,False,0,True,8,True,0,232,2020-07-29 17:44:10+00:00,True,active,3,232,0,,,2020-07-29 19:36:30,2020
200,False,0,True,10,True,0,233,2020-07-29 19:22:55+00:00,True,active,4,233,1,,,2020-07-29 19:36:30,2020
201,False,0,True,11,True,0,234,2020-07-29 15:34:57+00:00,True,active,4,234,0,,,2020-07-29 19:36:30,2020
202,False,0,True,5,True,0,235,2020-07-29 18:35:55+00:00,True,active,10,235,0,,,2020-07-29 19:36:30,2020
203,False,0,True,8,True,0,236,2020-07-29 19:07:17+00:00,True,active,7,236,0,,,2020-07-29 19:36:30,2020
204,False,0,True,12,True,0,239,2020-07-29 17:09:38+00:00,True,active,3,239,0,,,2020-07-29 19:36:30,2020
205,False,0,True,4,True,0,255,2020-07-29 17:50:43+00:00,True,active,11,255,0,,,2020-07-29 19:36:30,2020
206,False,0,True,7,True,0,258,2020-07-29 12:20:53+00:00,True,active,8,258,0,,,2020-07-29 19:36:30,2020
207,False,0,True,15,True,0,259,2020-07-29 10:42:10+00:00,True,active,0,259,0,,,2020-07-29 19:36:30,2020
208,False,0,True,1,True,0,260,2020-07-29 19:14:18+00:00,True,active,11,260,3,,,2020-07-29 19:36:30,2020
209,False,0,True,14,True,0,271,2020-07-29 17:00:13+00:00,True,active,0,271,1,,,2020-07-29 19:36:30,2020
210,False,0,True,6,True,0,272,2020-07-29 18:53:28+00:00,True,active,11,272,2,,,2020-07-29 19:36:30,2020
211,False,0,True,9,True,0,273,2020-07-29 19:35:44+00:00,True,active,30,273,1,,,2020-07-29 19:36:30,2020
212,False,0,True,10,True,0,279,2020-07-29 19:25:09+00:00,True,active,9,279,0,,,2020-07-29 19:36:30,2020
213,False,0,True,15,True,0,280,2020-07-29 19:08:44+00:00,True,active,4,280,0,,,2020-07-29 19:36:30,2020
214,False,0,True,4,True,0,282,2020-07-29 19:30:51+00:00,True,active,10,282,1,,,2020-07-29 19:36:30,2020
215,False,0,True,18,True,0,296,2020-07-29 19:27:41+00:00,True,active,5,296,0,,,2020-07-29 19:36:30,2020
216,False,0,True,6,True,0,318,2020-07-29 19:36:18+00:00,True,active,12,318,1,,,2020-07-29 19:36:30,2020
217,False,0,True,15,True,0,319,2020-07-29 17:38:53+00:00,True,active,10,319,0,,,2020-07-29 19:36:30,2020
218,False,0,True,4,True,0,327,2020-07-29 17:33:43+00:00,True,active,11,327,0,,,2020-07-29 19:36:30,2020
219,False,0,True,7,True,0,328,2020-07-29 18:29:53+00:00,True,active,8,328,0,,,2020-07-29 19:36:30,2020
