,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,timestamp
157,181,3,0,0,16,0,True,True,True,2020-03-10 21:18:21+00:00
158,182,0,0,0,19,0,True,True,True,2020-03-10 20:56:20+00:00
159,183,3,0,0,16,0,True,True,True,2020-03-10 21:11:33+00:00
160,184,0,0,0,19,0,True,True,True,2020-03-10 21:14:52+00:00
161,185,3,0,0,12,0,True,True,True,2020-03-10 21:19:44+00:00
162,186,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
163,187,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
164,188,10,0,0,5,0,True,True,True,2020-03-10 21:14:29+00:00
165,189,10,0,0,13,0,True,True,True,2020-03-10 21:21:05+00:00
166,191,11,0,0,4,0,True,True,True,2020-03-10 19:05:31+00:00
167,192,3,0,0,16,0,True,True,True,2020-03-10 21:20:13+00:00
168,193,11,0,0,4,0,True,True,True,2020-03-10 20:53:21+00:00
169,194,1,0,1,17,0,True,True,True,2020-03-10 21:08:39+00:00
170,195,5,0,0,18,0,True,True,True,2020-03-10 21:20:44+00:00
171,196,2,0,1,7,0,True,True,True,2020-03-10 18:55:19+00:00
172,197,1,0,0,14,0,True,True,True,2020-03-10 18:15:56+00:00
173,199,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
174,200,13,0,0,6,0,True,True,True,2020-03-10 20:51:44+00:00
175,201,2,0,0,13,0,True,True,True,2020-03-10 21:13:26+00:00
176,202,1,0,1,13,0,True,True,True,2020-03-10 19:12:02+00:00
177,203,0,0,0,15,0,True,True,True,2020-03-10 20:56:01+00:00
178,204,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
179,205,0,0,0,15,0,True,True,True,2020-03-10 12:19:28+00:00
180,206,18,0,0,5,0,True,True,True,2020-03-10 21:19:39+00:00
181,208,4,0,0,11,0,True,True,True,2020-03-10 20:35:18+00:00
182,209,0,0,0,15,0,True,True,True,2020-03-10 08:27:58+00:00
183,210,1,0,0,14,0,True,True,True,2020-03-10 08:24:25+00:00
184,211,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
185,212,12,0,1,20,0,True,True,True,2020-03-10 20:51:25+00:00
186,213,2,0,0,14,0,True,True,True,2020-03-10 16:41:51+00:00
187,214,2,0,0,9,0,True,True,True,2020-03-10 20:57:26+00:00
188,215,4,0,0,11,0,True,True,True,2020-03-10 14:46:27+00:00
189,216,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
190,217,4,0,1,14,0,True,True,True,2020-03-10 21:16:11+00:00
191,218,3,0,0,12,0,True,True,True,2020-03-10 21:22:37+00:00
192,219,0,0,0,15,0,True,True,True,2020-03-10 08:38:17+00:00
193,221,1,0,0,18,0,True,True,True,2020-03-10 20:55:57+00:00
194,222,12,0,0,2,0,True,True,True,2020-03-10 21:00:04+00:00
195,224,2,0,0,15,0,True,True,True,2020-03-10 18:03:01+00:00
196,225,1,0,1,17,0,True,True,True,2020-03-10 21:05:57+00:00
197,226,0,0,0,15,0,True,True,True,2020-03-10 21:02:46+00:00
198,227,0,0,0,3,0,False,False,False,2020-03-04 18:19:08+00:00
