,station_id,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,num_bikes_available,num_docks_available,is_installed,num_docks_disabled,station_status,eightd_has_available_keys,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
112,124,2020-08-12 22:05:56+00:00,0,1,124,3,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
113,125,2020-08-12 22:27:45+00:00,0,0,125,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
114,126,2020-08-12 19:50:45+00:00,0,0,126,8,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
115,128,2020-08-12 22:12:59+00:00,0,0,128,6,13,True,0,active,False,True,True,2020-08-12 22:29:20,2020
116,129,2020-08-12 22:29:04+00:00,0,1,129,13,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
117,130,2020-08-12 21:54:28+00:00,0,0,130,13,2,True,0,active,False,True,True,2020-08-12 22:29:20,2020
118,131,2020-08-12 22:29:13+00:00,0,0,131,10,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
119,133,2020-08-12 22:27:14+00:00,0,1,133,10,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
120,135,2020-08-12 22:05:32+00:00,0,0,135,2,15,True,0,active,False,True,True,2020-08-12 22:29:20,2020
121,136,2020-08-12 22:08:54+00:00,0,1,136,4,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
122,137,2020-08-12 21:26:02+00:00,0,0,137,6,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
123,138,2020-08-12 22:06:10+00:00,0,1,138,10,4,True,0,active,False,True,True,2020-08-12 22:29:20,2020
124,139,2020-08-12 22:25:51+00:00,0,0,139,10,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
125,140,2020-08-12 22:22:46+00:00,0,0,140,9,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
126,141,2020-08-12 22:26:33+00:00,0,0,141,7,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
127,142,2020-08-12 22:26:35+00:00,0,1,142,8,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
128,143,2020-08-12 22:12:18+00:00,0,0,143,16,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
129,144,2020-08-12 22:11:18+00:00,0,1,144,13,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
130,145,2020-08-12 22:27:02+00:00,0,0,145,17,2,True,0,active,False,True,True,2020-08-12 22:29:20,2020
131,146,2020-08-12 22:25:06+00:00,0,0,146,12,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
132,149,2020-08-12 22:25:52+00:00,0,0,149,2,16,True,0,active,True,True,True,2020-08-12 22:29:20,2020
133,150,2020-08-12 22:27:55+00:00,0,0,150,14,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
134,151,2020-08-12 22:22:17+00:00,0,1,151,11,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
135,152,2020-08-12 22:20:17+00:00,0,0,152,2,13,True,0,active,True,True,True,2020-08-12 22:29:20,2020
136,156,2020-08-12 21:34:27+00:00,0,0,156,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
137,157,2020-08-12 22:28:54+00:00,0,2,157,10,3,True,0,active,False,True,True,2020-08-12 22:29:20,2020
138,159,2020-08-12 21:49:49+00:00,0,0,159,7,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
139,160,2020-08-12 21:43:59+00:00,0,0,160,2,12,True,0,active,True,True,True,2020-08-12 22:29:20,2020
140,161,2020-08-12 22:20:57+00:00,0,2,161,9,12,True,0,active,True,True,True,2020-08-12 22:29:20,2020
141,162,2020-08-12 21:49:04+00:00,0,0,162,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
142,163,2020-08-12 22:21:44+00:00,0,0,163,10,9,True,0,active,True,True,True,2020-08-12 22:29:20,2020
143,167,2020-08-12 21:52:29+00:00,0,0,167,2,13,True,0,active,False,True,True,2020-08-12 22:29:20,2020
144,169,2020-08-12 22:16:24+00:00,0,0,169,10,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
145,170,2020-08-12 22:11:23+00:00,0,1,170,4,9,True,0,active,True,True,True,2020-08-12 22:29:20,2020
146,171,2020-08-12 22:26:29+00:00,0,0,171,8,15,True,0,active,True,True,True,2020-08-12 22:29:20,2020
147,173,2020-08-12 22:29:02+00:00,0,0,173,9,5,True,0,active,True,True,True,2020-08-12 22:29:20,2020
148,174,2020-08-12 22:13:50+00:00,0,1,174,1,13,True,0,active,False,True,True,2020-08-12 22:29:20,2020
149,175,2020-08-12 22:29:12+00:00,0,1,175,2,14,True,0,active,True,True,True,2020-08-12 22:29:20,2020
150,176,2020-08-12 22:25:25+00:00,0,0,176,12,3,True,0,active,False,True,True,2020-08-12 22:29:20,2020
151,177,2020-08-12 22:24:10+00:00,0,1,177,11,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
152,178,2020-08-12 22:25:47+00:00,0,0,178,2,17,True,0,active,False,True,True,2020-08-12 22:29:20,2020
153,179,2020-08-12 22:07:19+00:00,0,0,179,16,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
154,180,2020-08-12 22:26:42+00:00,0,2,180,5,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
155,181,2020-08-12 22:26:45+00:00,0,0,181,8,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
156,182,2020-08-12 22:07:47+00:00,0,0,182,2,17,True,0,active,True,True,True,2020-08-12 22:29:20,2020
157,183,2020-08-12 22:20:23+00:00,0,0,183,1,18,True,0,active,False,True,True,2020-08-12 22:29:20,2020
158,184,2020-08-12 22:07:34+00:00,0,0,184,7,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
159,185,2020-08-12 22:13:00+00:00,0,0,185,2,13,True,0,active,False,True,True,2020-08-12 22:29:20,2020
160,186,2020-08-12 22:25:53+00:00,0,0,186,7,8,True,0,active,True,True,True,2020-08-12 22:29:20,2020
161,187,2020-08-12 22:02:05+00:00,0,0,187,5,10,True,0,active,False,True,True,2020-08-12 22:29:20,2020
162,188,2020-08-12 21:10:14+00:00,0,1,188,14,0,True,0,active,False,True,True,2020-08-12 22:29:20,2020
163,189,2020-08-12 22:28:20+00:00,0,0,189,10,13,True,0,active,True,True,True,2020-08-12 22:29:20,2020
164,190,2020-08-12 22:28:28+00:00,0,0,190,13,24,True,0,active,True,True,True,2020-08-12 22:29:20,2020
165,191,2020-08-12 21:45:01+00:00,0,0,191,6,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
166,192,2020-08-12 21:59:32+00:00,0,1,192,7,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
167,193,2020-08-12 22:23:39+00:00,0,2,193,6,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
168,194,2020-08-12 21:50:55+00:00,0,0,194,1,18,True,0,active,False,True,True,2020-08-12 22:29:20,2020
169,195,2020-08-12 22:25:20+00:00,0,0,195,12,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
170,196,2020-08-12 21:06:46+00:00,0,0,196,2,8,True,0,active,True,True,True,2020-08-12 22:29:20,2020
171,197,2020-08-12 22:24:17+00:00,0,0,197,6,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
172,199,2020-08-12 22:23:22+00:00,0,0,199,5,10,True,0,active,False,True,True,2020-08-12 22:29:20,2020
173,200,2020-08-12 21:58:02+00:00,0,1,200,13,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
174,201,2020-08-12 12:04:48+00:00,0,0,201,0,15,True,0,active,False,True,True,2020-08-12 22:29:20,2020
175,202,2020-08-12 22:12:19+00:00,0,0,202,3,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
176,203,2020-08-12 22:21:20+00:00,0,0,203,1,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
177,204,2020-08-12 22:12:42+00:00,0,0,204,1,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
178,205,2020-08-12 18:58:44+00:00,0,0,205,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
179,206,2020-08-12 22:17:49+00:00,0,1,206,1,21,True,0,active,True,True,True,2020-08-12 22:29:20,2020
180,208,2020-08-12 22:29:00+00:00,0,1,208,3,11,True,0,active,True,True,True,2020-08-12 22:29:20,2020
181,209,2020-08-12 19:30:28+00:00,0,0,209,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
182,210,2020-08-12 21:31:14+00:00,0,0,210,1,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
183,211,2020-08-12 22:17:47+00:00,0,0,211,4,15,True,0,active,False,True,True,2020-08-12 22:29:20,2020
184,212,2020-08-12 22:24:18+00:00,0,0,212,28,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
185,213,2020-08-12 18:15:14+00:00,0,0,213,5,11,True,0,active,True,True,True,2020-08-12 22:29:20,2020
186,214,2020-08-12 22:22:55+00:00,0,0,214,1,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
187,215,2020-08-12 22:10:23+00:00,0,1,215,7,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
188,216,2020-08-12 21:12:33+00:00,0,1,216,18,0,True,0,active,False,True,True,2020-08-12 22:29:20,2020
189,217,2020-08-12 22:01:22+00:00,0,0,217,14,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
190,218,2020-08-12 22:24:37+00:00,0,0,218,15,0,True,0,active,False,True,True,2020-08-12 22:29:20,2020
191,219,2020-08-12 22:24:22+00:00,0,1,219,6,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
192,221,2020-08-12 22:23:08+00:00,0,0,221,5,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
193,222,2020-08-12 22:22:29+00:00,0,0,222,7,7,True,0,active,True,True,True,2020-08-12 22:29:20,2020
194,224,2020-08-12 22:12:41+00:00,0,2,224,13,2,True,0,active,False,True,True,2020-08-12 22:29:20,2020
195,225,2020-08-12 22:24:34+00:00,0,0,225,1,18,True,0,active,False,True,True,2020-08-12 22:29:20,2020
196,226,2020-08-12 22:28:19+00:00,0,0,226,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
197,227,2020-08-12 22:06:04+00:00,0,3,227,8,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
198,228,2020-08-12 22:29:10+00:00,0,0,228,1,18,True,0,active,False,True,True,2020-08-12 22:29:20,2020
199,232,2020-08-12 08:08:09+00:00,0,0,232,8,3,True,0,active,False,True,True,2020-08-12 22:29:20,2020
200,233,2020-08-12 18:16:55+00:00,0,0,233,6,9,True,0,active,False,False,False,2020-08-12 22:29:20,2020
201,234,2020-08-12 22:27:28+00:00,0,0,234,1,14,True,0,active,False,True,True,2020-08-12 22:29:20,2020
202,235,2020-08-12 22:29:13+00:00,0,0,235,5,10,True,0,active,False,True,True,2020-08-12 22:29:20,2020
203,236,2020-08-12 22:10:22+00:00,0,0,236,12,3,True,0,active,False,True,True,2020-08-12 22:29:20,2020
204,239,2020-08-12 22:27:16+00:00,0,0,239,5,10,True,0,active,False,True,True,2020-08-12 22:29:20,2020
205,255,2020-08-12 21:50:25+00:00,0,0,255,9,6,True,0,active,False,True,True,2020-08-12 22:29:20,2020
206,258,2020-08-12 08:54:13+00:00,0,0,258,10,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
207,259,2020-08-12 08:53:25+00:00,0,0,259,15,0,True,0,active,False,True,True,2020-08-12 22:29:20,2020
208,260,2020-08-12 20:35:39+00:00,0,0,260,12,3,True,0,active,False,False,False,2020-08-12 22:29:20,2020
209,271,2020-08-12 22:03:53+00:00,0,0,271,4,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
210,272,2020-08-12 20:00:47+00:00,0,1,272,6,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
211,273,2020-08-12 22:23:33+00:00,0,0,273,14,26,True,0,active,False,True,True,2020-08-12 22:29:20,2020
212,279,2020-08-12 22:14:16+00:00,0,0,279,19,0,True,0,active,False,True,True,2020-08-12 22:29:20,2020
213,280,2020-08-12 22:26:22+00:00,0,1,280,6,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
214,282,2020-08-12 22:25:15+00:00,0,1,282,4,10,True,0,active,False,True,True,2020-08-12 22:29:20,2020
215,296,2020-08-12 22:28:45+00:00,0,0,296,3,20,True,0,active,False,True,True,2020-08-12 22:29:20,2020
216,318,2020-08-12 22:18:04+00:00,0,0,318,8,11,True,0,active,False,True,True,2020-08-12 22:29:20,2020
217,319,2020-08-12 22:09:02+00:00,0,0,319,1,24,True,0,active,False,True,True,2020-08-12 22:29:20,2020
218,327,2020-08-12 21:35:26+00:00,0,0,327,0,15,True,0,active,False,True,True,2020-08-12 22:29:20,2020
219,328,2020-08-12 22:15:35+00:00,0,1,328,7,7,True,0,active,False,True,True,2020-08-12 22:29:20,2020
220,329,2020-08-12 22:03:48+00:00,0,0,329,7,8,True,0,active,False,True,True,2020-08-12 22:29:20,2020
221,330,2020-08-12 21:49:16+00:00,0,0,330,10,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
222,331,2020-08-12 22:27:52+00:00,0,0,331,9,6,True,0,active,False,True,True,2020-08-12 22:29:20,2020
223,332,2020-08-12 22:14:07+00:00,0,1,332,9,5,True,0,active,False,True,True,2020-08-12 22:29:20,2020
224,333,2020-08-12 20:44:25+00:00,0,0,333,21,4,True,0,active,False,True,True,2020-08-12 22:29:20,2020
225,334,2020-08-12 21:13:26+00:00,0,2,334,15,2,True,0,active,False,True,True,2020-08-12 22:29:20,2020
226,335,2020-08-12 22:22:29+00:00,0,0,335,7,12,True,0,active,False,True,True,2020-08-12 22:29:20,2020
227,336,2020-08-12 21:01:46+00:00,0,0,336,6,9,True,0,active,False,True,True,2020-08-12 22:29:20,2020
228,337,2020-08-12 22:00:39+00:00,0,0,337,15,0,True,0,active,False,True,True,2020-08-12 22:29:20,2020
