,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
0,3,1,0,0,14,0,True,True,True,2020-03-11 22:48:33+00:00,True,2020-03-11 22:48:39,2020
1,4,16,0,0,3,0,True,True,True,2020-03-11 22:42:52+00:00,False,2020-03-11 22:48:39,2020
2,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
3,6,3,0,1,11,0,True,True,True,2020-03-11 22:48:28+00:00,False,2020-03-11 22:48:39,2020
4,7,9,0,0,6,0,True,True,True,2020-03-11 21:56:18+00:00,False,2020-03-11 22:48:39,2020
5,8,3,0,0,16,0,True,True,True,2020-03-11 22:47:58+00:00,False,2020-03-11 22:48:39,2020
6,9,14,0,1,0,0,True,True,True,2020-03-11 22:26:37+00:00,False,2020-03-11 22:48:39,2020
7,10,1,0,0,10,0,True,True,True,2020-03-11 22:46:18+00:00,False,2020-03-11 22:48:39,2020
8,11,6,0,1,8,0,True,True,True,2020-03-11 22:43:54+00:00,False,2020-03-11 22:48:39,2020
9,12,9,0,3,6,0,True,True,True,2020-03-11 22:43:41+00:00,True,2020-03-11 22:48:39,2020
10,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
11,14,3,0,0,22,0,True,True,True,2020-03-11 22:48:12+00:00,False,2020-03-11 22:48:39,2020
12,15,10,0,0,5,0,True,True,True,2020-03-11 22:23:03+00:00,False,2020-03-11 22:48:39,2020
13,16,3,0,0,16,0,True,True,True,2020-03-11 22:42:08+00:00,True,2020-03-11 22:48:39,2020
14,17,1,0,0,14,0,True,True,True,2020-03-11 22:37:35+00:00,False,2020-03-11 22:48:39,2020
15,19,4,0,0,11,0,True,True,True,2020-03-11 22:42:51+00:00,False,2020-03-11 22:48:39,2020
16,20,13,0,0,10,0,True,True,True,2020-03-11 22:16:43+00:00,True,2020-03-11 22:48:39,2020
17,21,3,0,0,15,0,True,True,True,2020-03-11 22:31:55+00:00,True,2020-03-11 22:48:39,2020
18,22,33,0,0,14,0,True,True,True,2020-03-11 22:48:35+00:00,True,2020-03-11 22:48:39,2020
19,23,0,0,1,20,0,True,True,True,2020-03-11 22:41:51+00:00,True,2020-03-11 22:48:39,2020
20,24,19,0,0,0,0,True,True,True,2020-03-11 22:43:49+00:00,False,2020-03-11 22:48:39,2020
21,25,15,0,0,0,0,True,True,True,2020-03-11 21:56:14+00:00,False,2020-03-11 22:48:39,2020
22,26,8,0,2,5,0,True,True,True,2020-03-11 22:40:43+00:00,False,2020-03-11 22:48:39,2020
23,27,7,0,1,15,0,True,True,True,2020-03-11 22:47:16+00:00,False,2020-03-11 22:48:39,2020
24,29,1,0,0,14,0,True,True,True,2020-03-11 22:32:54+00:00,False,2020-03-11 22:48:39,2020
25,30,0,0,0,15,0,True,True,True,2020-03-11 22:18:39+00:00,False,2020-03-11 22:48:39,2020
26,31,0,0,2,17,0,True,True,True,2020-03-11 22:30:18+00:00,False,2020-03-11 22:48:39,2020
27,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
28,33,6,0,1,20,0,True,True,True,2020-03-11 22:36:14+00:00,True,2020-03-11 22:48:39,2020
29,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,2020-03-11 22:48:39,2019
30,36,7,0,1,25,0,True,True,True,2020-03-11 22:45:48+00:00,True,2020-03-11 22:48:39,2020
31,37,3,0,0,12,0,True,True,True,2020-03-11 22:41:11+00:00,True,2020-03-11 22:48:39,2020
32,39,3,0,0,20,0,True,True,True,2020-03-11 22:43:17+00:00,False,2020-03-11 22:48:39,2020
33,40,10,0,0,9,0,True,True,True,2020-03-11 22:42:47+00:00,False,2020-03-11 22:48:39,2020
34,41,16,0,0,11,0,True,True,True,2020-03-11 22:48:25+00:00,True,2020-03-11 22:48:39,2020
35,42,20,0,1,2,0,True,True,True,2020-03-11 22:39:06+00:00,False,2020-03-11 22:48:39,2020
36,43,9,0,0,6,0,True,True,True,2020-03-11 22:25:04+00:00,False,2020-03-11 22:48:39,2020
37,44,17,0,0,6,0,True,True,True,2020-03-11 21:55:55+00:00,False,2020-03-11 22:48:39,2020
38,46,17,0,0,2,0,True,True,True,2020-03-11 22:46:40+00:00,False,2020-03-11 22:48:39,2020
39,47,10,0,0,9,0,True,True,True,2020-03-11 22:41:51+00:00,True,2020-03-11 22:48:39,2020
