,is_returning,num_ebikes_available,is_renting,num_docks_available,station_id,station_status,is_installed,num_bikes_available,eightd_has_available_keys,num_bikes_disabled,num_docks_disabled,last_reported,legacy_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
52,True,0,True,15,60,active,True,4,False,0,0,2020-07-27 14:40:52+00:00,60,"{'valet_revision': 57, 'dock_blocked_count': 0, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'off_dock_count': 43, 'off_dock_capacity': 40, 'active': True}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 14:50:20,2020
53,True,0,True,16,61,active,True,3,False,0,0,2020-07-27 14:08:18+00:00,61,,,2020-07-27 14:50:20,2020
54,True,0,True,1,63,active,True,14,False,0,0,2020-07-27 13:47:44+00:00,63,,,2020-07-27 14:50:20,2020
55,True,0,True,7,64,active,True,11,False,1,0,2020-07-27 14:47:48+00:00,64,,,2020-07-27 14:50:20,2020
56,True,0,True,18,65,active,True,3,False,2,0,2020-07-27 12:19:18+00:00,65,,,2020-07-27 14:50:20,2020
57,True,0,True,15,66,active,True,0,False,0,0,2020-07-27 13:45:42+00:00,66,,,2020-07-27 14:50:20,2020
58,True,0,True,13,67,active,True,14,True,0,0,2020-07-27 14:34:07+00:00,67,,,2020-07-27 14:50:20,2020
59,True,0,True,10,68,active,True,8,True,1,0,2020-07-27 14:36:19+00:00,68,,,2020-07-27 14:50:20,2020
60,True,0,True,17,69,active,True,0,True,2,0,2020-07-27 14:01:49+00:00,69,,,2020-07-27 14:50:20,2020
61,True,0,True,10,70,active,True,13,False,0,0,2020-07-27 13:54:13+00:00,70,,,2020-07-27 14:50:20,2020
62,True,0,True,17,71,active,True,6,False,0,0,2020-07-27 14:31:50+00:00,71,,,2020-07-27 14:50:20,2020
63,True,0,True,11,72,active,True,12,False,0,0,2020-07-27 14:48:32+00:00,72,,,2020-07-27 14:50:20,2020
64,True,0,True,3,73,active,True,11,False,1,0,2020-07-27 14:18:00+00:00,73,,,2020-07-27 14:50:20,2020
65,True,0,True,9,74,active,True,10,True,0,0,2020-07-27 14:49:00+00:00,74,,,2020-07-27 14:50:20,2020
66,True,0,True,12,75,active,True,3,False,0,0,2020-07-27 13:42:37+00:00,75,,,2020-07-27 14:50:20,2020
67,True,0,True,12,76,active,True,5,False,0,0,2020-07-27 14:05:55+00:00,76,,,2020-07-27 14:50:20,2020
68,True,0,True,8,77,active,True,5,False,2,0,2020-07-27 14:07:49+00:00,77,,,2020-07-27 14:50:20,2020
69,True,0,True,6,78,active,True,11,False,2,0,2020-07-27 14:32:54+00:00,78,,,2020-07-27 14:50:20,2020
70,True,0,True,12,79,active,True,7,False,0,0,2020-07-27 14:42:52+00:00,79,,,2020-07-27 14:50:20,2020
71,True,0,True,12,80,active,True,22,False,1,0,2020-07-27 14:39:03+00:00,80,,,2020-07-27 14:50:20,2020
72,True,0,True,13,81,active,True,5,False,1,0,2020-07-27 14:45:55+00:00,81,,,2020-07-27 14:50:20,2020
73,True,0,True,11,82,active,True,4,False,0,0,2020-07-27 14:22:57+00:00,82,,,2020-07-27 14:50:20,2020
74,True,0,True,9,84,active,True,6,False,0,0,2020-07-27 14:14:07+00:00,84,,,2020-07-27 14:50:20,2020
75,True,0,True,2,85,active,True,17,False,0,0,2020-07-27 13:27:36+00:00,85,,,2020-07-27 14:50:20,2020
76,True,0,True,4,86,active,True,15,False,0,0,2020-07-27 13:13:52+00:00,86,,,2020-07-27 14:50:20,2020
77,True,0,True,10,87,active,True,5,False,0,0,2020-07-27 14:49:32+00:00,87,,,2020-07-27 14:50:20,2020
78,True,0,True,10,89,active,True,8,False,1,0,2020-07-27 14:42:29+00:00,89,,,2020-07-27 14:50:20,2020
79,True,0,True,11,90,active,True,8,False,0,0,2020-07-27 14:20:09+00:00,90,,,2020-07-27 14:50:20,2020
80,True,0,True,5,91,active,True,14,False,0,0,2020-07-27 14:32:03+00:00,91,,,2020-07-27 14:50:20,2020
81,True,0,True,3,92,active,True,15,False,1,0,2020-07-27 13:03:48+00:00,92,,,2020-07-27 14:50:20,2020
82,True,0,True,1,93,active,True,13,False,1,0,2020-07-27 12:56:24+00:00,93,,,2020-07-27 14:50:20,2020
83,True,0,True,2,94,active,True,8,False,1,0,2020-07-27 13:19:27+00:00,94,,,2020-07-27 14:50:20,2020
84,True,0,True,12,95,active,True,3,False,0,0,2020-07-27 14:15:15+00:00,95,,,2020-07-27 14:50:20,2020
85,True,0,True,19,96,active,True,0,False,0,0,2020-07-27 13:21:47+00:00,96,,,2020-07-27 14:50:20,2020
86,True,0,True,14,97,active,True,5,False,0,0,2020-07-27 14:48:12+00:00,97,,,2020-07-27 14:50:20,2020
87,True,0,True,13,98,active,True,9,False,0,0,2020-07-27 13:49:28+00:00,98,,,2020-07-27 14:50:20,2020
88,True,0,True,5,99,active,True,10,False,0,0,2020-07-27 13:05:42+00:00,99,,,2020-07-27 14:50:20,2020
89,True,0,True,7,100,active,True,17,True,1,0,2020-07-27 14:42:11+00:00,100,,,2020-07-27 14:50:20,2020
90,True,0,True,13,101,active,True,2,False,0,0,2020-07-27 12:49:52+00:00,101,,,2020-07-27 14:50:20,2020
91,True,0,True,9,102,active,True,4,False,2,0,2020-07-27 14:49:59+00:00,102,,,2020-07-27 14:50:20,2020
92,True,0,True,15,103,active,True,0,False,0,0,2020-07-27 14:16:36+00:00,103,,,2020-07-27 14:50:20,2020
93,True,0,True,14,104,active,True,5,False,0,0,2020-07-27 14:46:21+00:00,104,,,2020-07-27 14:50:20,2020
94,True,0,True,6,105,active,True,12,False,1,0,2020-07-27 14:16:29+00:00,105,,,2020-07-27 14:50:20,2020
95,True,0,True,5,106,active,True,10,False,0,0,2020-07-27 10:14:30+00:00,106,,,2020-07-27 14:50:20,2020
96,True,0,True,1,107,active,True,16,False,2,0,2020-07-27 14:24:49+00:00,107,,,2020-07-27 14:50:20,2020
97,True,0,True,14,108,active,True,2,False,1,0,2020-07-27 14:38:55+00:00,108,,,2020-07-27 14:50:20,2020
98,True,0,True,14,109,active,True,20,False,1,0,2020-07-27 11:55:27+00:00,109,,,2020-07-27 14:50:20,2020
99,True,0,True,7,110,active,True,8,False,0,0,2020-07-27 14:49:54+00:00,110,,,2020-07-27 14:50:20,2020
100,True,0,True,12,111,active,True,3,False,0,0,2020-07-27 14:10:15+00:00,111,,,2020-07-27 14:50:20,2020
101,True,0,True,5,112,active,True,10,False,0,0,2020-07-27 14:13:29+00:00,112,,,2020-07-27 14:50:20,2020
102,True,0,True,6,113,active,True,9,False,0,0,2020-07-27 14:41:40+00:00,113,,,2020-07-27 14:50:20,2020
103,True,0,True,11,114,active,True,4,False,0,0,2020-07-27 13:47:48+00:00,114,,,2020-07-27 14:50:20,2020
104,True,0,True,11,115,active,True,8,False,0,0,2020-07-27 14:43:49+00:00,115,,,2020-07-27 14:50:20,2020
105,True,0,True,8,116,active,True,15,False,0,0,2020-07-27 14:06:31+00:00,116,,,2020-07-27 14:50:20,2020
106,True,0,True,10,117,active,True,8,False,1,0,2020-07-27 14:26:57+00:00,117,,,2020-07-27 14:50:20,2020
107,True,0,True,7,118,active,True,11,False,1,0,2020-07-27 14:21:40+00:00,118,,,2020-07-27 14:50:20,2020
108,True,0,True,4,119,active,True,11,False,0,0,2020-07-27 14:41:18+00:00,119,,,2020-07-27 14:50:20,2020
109,True,0,True,0,120,active,True,15,False,0,0,2020-07-27 14:46:07+00:00,120,,,2020-07-27 14:50:20,2020
110,True,0,True,16,121,active,True,1,False,0,0,2020-07-27 13:29:16+00:00,121,,,2020-07-27 14:50:20,2020
111,True,0,True,6,122,active,True,9,False,0,0,2020-07-27 14:30:27+00:00,122,,,2020-07-27 14:50:20,2020
112,True,0,True,14,124,active,True,1,False,0,0,2020-07-27 08:53:29+00:00,124,,,2020-07-27 14:50:20,2020
113,True,0,True,7,125,active,True,8,False,0,0,2020-07-27 14:37:41+00:00,125,,,2020-07-27 14:50:20,2020
114,True,0,True,12,126,active,True,3,False,0,0,2020-07-27 14:47:55+00:00,126,,,2020-07-27 14:50:20,2020
115,True,0,True,6,128,active,True,12,False,1,0,2020-07-27 14:44:22+00:00,128,,,2020-07-27 14:50:20,2020
116,True,0,True,8,129,active,True,11,False,0,0,2020-07-27 13:13:38+00:00,129,,,2020-07-27 14:50:20,2020
117,True,0,True,7,130,active,True,8,False,0,0,2020-07-27 09:55:21+00:00,130,,,2020-07-27 14:50:20,2020
118,True,0,True,6,131,active,True,12,False,0,0,2020-07-27 14:13:01+00:00,131,,,2020-07-27 14:50:20,2020
119,True,0,True,17,133,active,True,6,False,0,0,2020-07-27 13:50:36+00:00,133,,,2020-07-27 14:50:20,2020
120,False,0,False,10,134,active,True,4,False,1,0,2020-07-27 14:12:13+00:00,134,,,2020-07-27 14:50:20,2020
121,True,0,True,9,135,active,True,8,False,0,0,2020-07-27 12:42:49+00:00,135,,,2020-07-27 14:50:20,2020
122,True,0,True,3,136,active,True,16,False,0,0,2020-07-27 13:29:57+00:00,136,,,2020-07-27 14:50:20,2020
123,True,0,True,10,137,active,True,5,False,0,0,2020-07-27 14:19:25+00:00,137,,,2020-07-27 14:50:20,2020
124,True,0,True,5,138,active,True,8,False,2,0,2020-07-27 14:48:45+00:00,138,,,2020-07-27 14:50:20,2020
125,True,0,True,19,139,active,True,0,False,0,0,2020-07-27 14:05:53+00:00,139,,,2020-07-27 14:50:20,2020
126,True,0,True,7,140,active,True,9,False,1,0,2020-07-27 14:12:52+00:00,140,,,2020-07-27 14:50:20,2020
127,True,0,True,4,141,active,True,10,False,1,0,2020-07-27 14:48:42+00:00,141,,,2020-07-27 14:50:20,2020
128,True,0,True,1,142,active,True,22,False,0,0,2020-07-27 14:31:28+00:00,142,,,2020-07-27 14:50:20,2020
129,True,0,True,13,143,active,True,9,False,1,0,2020-07-27 14:48:10+00:00,143,,,2020-07-27 14:50:20,2020
130,True,0,True,10,144,active,True,9,False,0,0,2020-07-27 13:49:06+00:00,144,,,2020-07-27 14:50:20,2020
131,True,0,True,15,145,active,True,4,False,0,0,2020-07-27 12:27:13+00:00,145,,,2020-07-27 14:50:20,2020
132,True,0,True,6,146,active,True,10,False,3,0,2020-07-27 14:47:36+00:00,146,,,2020-07-27 14:50:20,2020
133,True,0,True,9,149,active,True,9,True,0,0,2020-07-27 14:00:33+00:00,149,,,2020-07-27 14:50:20,2020
134,True,0,True,7,150,active,True,12,False,0,0,2020-07-27 13:12:11+00:00,150,,,2020-07-27 14:50:20,2020
135,True,0,True,7,151,active,True,12,False,0,0,2020-07-27 14:16:25+00:00,151,,,2020-07-27 14:50:20,2020
136,True,0,True,12,152,active,True,3,True,0,0,2020-07-27 12:23:03+00:00,152,,,2020-07-27 14:50:20,2020
137,True,0,True,12,156,active,True,3,False,0,0,2020-07-27 14:05:57+00:00,156,,,2020-07-27 14:50:20,2020
138,True,0,True,7,157,active,True,7,False,1,0,2020-07-27 14:39:15+00:00,157,,,2020-07-27 14:50:20,2020
139,True,0,True,14,159,active,True,0,False,1,0,2020-07-27 14:00:10+00:00,159,,,2020-07-27 14:50:20,2020
140,True,0,True,11,160,active,True,3,True,0,0,2020-07-27 08:59:00+00:00,160,,,2020-07-27 14:50:20,2020
141,True,0,True,16,161,active,True,6,True,1,0,2020-07-27 14:43:47+00:00,161,,,2020-07-27 14:50:20,2020
142,True,0,True,4,162,active,True,11,False,0,0,2020-07-27 14:09:23+00:00,162,,,2020-07-27 14:50:20,2020
143,True,0,True,16,163,active,True,3,True,0,0,2020-07-27 14:28:54+00:00,163,,,2020-07-27 14:50:20,2020
144,True,0,True,3,167,active,True,10,False,2,0,2020-07-27 13:18:34+00:00,167,,,2020-07-27 14:50:20,2020
145,True,0,True,12,169,active,True,7,False,0,0,2020-07-27 13:51:53+00:00,169,,,2020-07-27 14:50:20,2020
146,True,0,True,14,170,active,True,0,True,0,0,2020-07-27 14:16:26+00:00,170,,,2020-07-27 14:50:20,2020
147,True,0,True,19,171,active,True,4,True,0,0,2020-07-27 13:53:24+00:00,171,,,2020-07-27 14:50:20,2020
148,True,0,True,1,173,active,True,12,True,1,0,2020-07-27 12:43:58+00:00,173,,,2020-07-27 14:50:20,2020
149,True,0,True,5,174,active,True,9,False,1,0,2020-07-27 14:43:34+00:00,174,,,2020-07-27 14:50:20,2020
150,True,0,True,17,175,active,True,0,True,0,0,2020-07-27 12:05:23+00:00,175,,,2020-07-27 14:50:20,2020
151,True,0,True,2,176,active,True,12,False,1,0,2020-07-27 14:21:32+00:00,176,,,2020-07-27 14:50:20,2020
152,True,0,True,11,177,active,True,6,False,2,0,2020-07-27 14:44:43+00:00,177,,,2020-07-27 14:50:20,2020
153,True,0,True,14,178,active,True,5,False,0,0,2020-07-27 14:46:21+00:00,178,,,2020-07-27 14:50:20,2020
154,True,0,True,17,179,active,True,8,False,0,0,2020-07-27 14:35:36+00:00,179,,,2020-07-27 14:50:20,2020
155,True,0,True,10,180,active,True,9,False,0,0,2020-07-27 13:12:34+00:00,180,,,2020-07-27 14:50:20,2020
156,True,0,True,8,181,active,True,11,False,0,0,2020-07-27 12:57:16+00:00,181,,,2020-07-27 14:50:20,2020
157,True,0,True,15,182,active,True,4,True,0,0,2020-07-27 12:50:21+00:00,182,,,2020-07-27 14:50:20,2020
158,True,0,True,12,183,active,True,7,False,0,0,2020-07-27 14:33:14+00:00,183,,,2020-07-27 14:50:20,2020
159,True,0,True,15,184,active,True,4,False,0,0,2020-07-27 14:33:53+00:00,184,,,2020-07-27 14:50:20,2020
160,True,0,True,9,185,active,True,6,False,0,0,2020-07-27 14:45:03+00:00,185,,,2020-07-27 14:50:20,2020
161,True,0,True,5,186,active,True,8,True,2,0,2020-07-27 13:44:58+00:00,186,,,2020-07-27 14:50:20,2020
162,True,0,True,11,187,active,True,4,False,0,0,2020-07-27 12:57:31+00:00,187,,,2020-07-27 14:50:20,2020
163,True,0,True,0,188,active,True,15,False,0,0,2020-07-27 08:47:22+00:00,188,,,2020-07-27 14:50:20,2020
164,True,0,True,14,189,active,True,9,True,0,0,2020-07-27 14:23:01+00:00,189,,,2020-07-27 14:50:20,2020
165,True,0,True,22,190,active,True,13,True,2,0,2020-07-27 14:41:20+00:00,190,,,2020-07-27 14:50:20,2020
166,True,0,True,12,191,active,True,3,False,0,0,2020-07-27 14:28:47+00:00,191,,,2020-07-27 14:50:20,2020
167,True,0,True,4,192,active,True,15,False,0,0,2020-07-27 14:39:22+00:00,192,,,2020-07-27 14:50:20,2020
168,True,0,True,7,193,active,True,8,True,0,0,2020-07-27 14:42:43+00:00,193,,,2020-07-27 14:50:20,2020
169,True,0,True,11,194,active,True,8,False,0,0,2020-07-27 14:12:39+00:00,194,,,2020-07-27 14:50:20,2020
170,True,0,True,8,195,active,True,15,False,0,0,2020-07-27 14:29:43+00:00,195,,,2020-07-27 14:50:20,2020
171,True,0,True,10,196,active,True,0,True,0,0,2020-07-27 13:11:31+00:00,196,,,2020-07-27 14:50:20,2020
172,True,0,True,14,197,active,True,1,False,0,0,2020-07-27 13:27:16+00:00,197,,,2020-07-27 14:50:20,2020
173,True,0,True,14,199,active,True,1,False,0,0,2020-07-27 09:36:27+00:00,199,,,2020-07-27 14:50:20,2020
174,True,0,True,0,200,active,True,19,False,0,0,2020-07-27 13:24:49+00:00,200,,,2020-07-27 14:50:20,2020
175,True,0,True,13,201,active,True,2,False,0,0,2020-07-27 12:13:56+00:00,201,,,2020-07-27 14:50:20,2020
176,True,0,True,14,202,active,True,1,False,0,0,2020-07-27 14:21:36+00:00,202,,,2020-07-27 14:50:20,2020
177,True,0,True,13,203,active,True,2,False,0,0,2020-07-27 08:53:48+00:00,203,,,2020-07-27 14:50:20,2020
178,True,0,True,12,204,active,True,3,False,0,0,2020-07-27 13:22:26+00:00,204,,,2020-07-27 14:50:20,2020
179,True,0,True,10,205,active,True,3,False,2,0,2020-07-27 12:18:18+00:00,205,,,2020-07-27 14:50:20,2020
180,False,0,False,17,206,active,True,6,True,0,0,2020-07-27 13:40:05+00:00,206,,,2020-07-27 14:50:20,2020
181,True,0,True,9,208,active,True,6,True,0,0,2020-07-27 14:45:33+00:00,208,,,2020-07-27 14:50:20,2020
182,True,0,True,3,209,active,True,11,False,1,0,2020-07-27 01:24:16+00:00,209,,,2020-07-27 14:50:20,2020
183,True,0,True,12,210,active,True,2,False,1,0,2020-07-27 13:25:19+00:00,210,,,2020-07-27 14:50:20,2020
184,True,0,True,1,211,active,True,16,False,2,0,2020-07-27 14:02:09+00:00,211,,,2020-07-27 14:50:20,2020
185,True,0,True,28,212,active,True,3,False,2,0,2020-07-27 14:22:46+00:00,212,,,2020-07-27 14:50:20,2020
186,True,0,True,9,213,active,True,7,True,0,0,2020-07-27 14:24:20+00:00,213,,,2020-07-27 14:50:20,2020
187,True,0,True,8,214,active,True,7,False,0,0,2020-07-27 14:45:35+00:00,214,,,2020-07-27 14:50:20,2020
188,True,0,True,2,215,active,True,12,False,1,0,2020-07-27 14:08:43+00:00,215,,,2020-07-27 14:50:20,2020
189,True,0,True,2,216,active,True,17,False,0,0,2020-07-27 08:17:32+00:00,216,,,2020-07-27 14:50:20,2020
190,True,0,True,12,217,active,True,7,False,0,0,2020-07-27 14:47:30+00:00,217,,,2020-07-27 14:50:20,2020
191,True,0,True,11,218,active,True,4,False,0,0,2020-07-27 13:24:21+00:00,218,,,2020-07-27 14:50:20,2020
192,True,0,True,0,219,active,True,15,False,0,0,2020-07-26 23:42:58+00:00,219,,,2020-07-27 14:50:20,2020
193,True,0,True,7,221,active,True,12,False,0,0,2020-07-27 13:47:14+00:00,221,,,2020-07-27 14:50:20,2020
194,True,0,True,14,222,active,True,0,False,0,0,2020-07-27 12:11:18+00:00,222,,,2020-07-27 14:50:20,2020
195,True,0,True,10,224,active,True,7,False,0,0,2020-07-27 14:22:40+00:00,224,,,2020-07-27 14:50:20,2020
196,True,0,True,6,225,active,True,12,False,0,1,2020-07-27 14:11:16+00:00,225,,,2020-07-27 14:50:20,2020
197,True,0,True,15,226,active,True,0,False,0,0,2020-07-27 14:11:23+00:00,226,,,2020-07-27 14:50:20,2020
198,True,0,True,9,227,active,True,9,False,1,0,2020-07-27 14:31:04+00:00,227,,,2020-07-27 14:50:20,2020
199,True,0,True,12,228,active,True,5,False,2,0,2020-07-27 14:14:52+00:00,228,,,2020-07-27 14:50:20,2020
200,True,0,True,2,232,active,True,9,False,0,0,2020-07-27 08:07:56+00:00,232,,,2020-07-27 14:50:20,2020
201,True,0,True,5,233,active,True,10,False,0,0,2020-07-27 14:49:22+00:00,233,,,2020-07-27 14:50:20,2020
202,True,0,True,11,234,active,True,4,False,0,0,2020-07-27 13:44:24+00:00,234,,,2020-07-27 14:50:20,2020
203,True,0,True,1,235,active,True,14,False,0,0,2020-07-27 13:24:53+00:00,235,,,2020-07-27 14:50:20,2020
204,True,0,True,12,236,active,True,2,False,1,0,2020-07-27 14:00:37+00:00,236,,,2020-07-27 14:50:20,2020
205,True,0,True,10,239,active,True,5,False,0,0,2020-07-27 13:54:06+00:00,239,,,2020-07-27 14:50:20,2020
206,True,0,True,9,255,active,True,6,False,0,0,2020-07-27 08:59:05+00:00,255,,,2020-07-27 14:50:20,2020
207,True,0,True,8,258,active,True,7,False,0,0,2020-07-27 13:51:08+00:00,258,,,2020-07-27 14:50:20,2020
208,True,0,True,13,259,active,True,2,False,0,0,2020-07-27 08:48:03+00:00,259,,,2020-07-27 14:50:20,2020
209,True,0,True,1,260,active,True,14,False,0,0,2020-07-27 13:57:03+00:00,260,,,2020-07-27 14:50:20,2020
210,True,0,True,3,271,active,True,12,False,0,0,2020-07-27 13:27:06+00:00,271,,,2020-07-27 14:50:20,2020
211,True,0,True,15,272,active,True,4,False,0,0,2020-07-27 14:35:29+00:00,272,,,2020-07-27 14:50:20,2020
212,True,0,True,26,273,active,True,14,False,0,0,2020-07-27 14:40:34+00:00,273,,,2020-07-27 14:50:20,2020
213,True,0,True,10,279,active,True,9,False,0,0,2020-07-27 14:34:53+00:00,279,,,2020-07-27 14:50:20,2020
214,True,0,True,11,280,active,True,8,False,0,0,2020-07-27 13:12:10+00:00,280,,,2020-07-27 14:50:20,2020
215,True,0,True,3,282,active,True,12,False,0,0,2020-07-27 13:48:22+00:00,282,,,2020-07-27 14:50:20,2020
216,True,0,True,17,296,active,True,4,False,2,0,2020-07-27 14:08:46+00:00,296,,,2020-07-27 14:50:20,2020
217,True,0,True,0,318,active,True,19,False,0,0,2020-07-27 14:31:10+00:00,318,,,2020-07-27 14:50:20,2020
218,True,0,True,17,319,active,True,8,False,0,0,2020-07-27 13:27:47+00:00,319,,,2020-07-27 14:50:20,2020
219,True,0,True,6,327,active,True,9,False,0,0,2020-07-27 13:34:57+00:00,327,,,2020-07-27 14:50:20,2020
