,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,5,0,1,13,0,True,True,True,2020-03-20 14:59:43+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-20 15:07:10,2020
1,3,14,0,0,1,0,True,True,True,2020-03-20 15:06:44+00:00,True,,2020-03-20 15:07:10,2020
2,4,3,0,0,16,0,True,True,True,2020-03-20 14:27:37+00:00,False,,2020-03-20 15:07:10,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-20 15:07:10,1970
4,6,12,0,0,3,0,True,True,True,2020-03-20 14:23:27+00:00,False,,2020-03-20 15:07:10,2020
5,7,6,0,0,9,0,True,True,True,2020-03-20 01:46:28+00:00,False,,2020-03-20 15:07:10,2020
6,8,4,0,0,15,0,True,True,True,2020-03-20 13:38:35+00:00,False,,2020-03-20 15:07:10,2020
7,9,10,0,0,5,0,True,True,True,2020-03-20 13:09:41+00:00,False,,2020-03-20 15:07:10,2020
8,10,5,0,0,6,0,True,True,True,2020-03-20 13:56:45+00:00,False,,2020-03-20 15:07:10,2020
9,11,7,0,0,8,0,True,True,True,2020-03-20 14:59:02+00:00,False,,2020-03-20 15:07:10,2020
10,12,10,0,0,8,0,True,True,True,2020-03-20 14:41:16+00:00,True,,2020-03-20 15:07:10,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-20 15:07:10,1970
12,14,18,0,0,7,0,True,True,True,2020-03-20 13:04:59+00:00,False,,2020-03-20 15:07:10,2020
13,15,8,0,0,7,0,True,True,True,2020-03-20 14:34:50+00:00,False,,2020-03-20 15:07:10,2020
14,16,16,0,0,3,0,True,True,True,2020-03-20 13:29:57+00:00,True,,2020-03-20 15:07:10,2020
15,17,10,0,0,5,0,True,True,True,2020-03-20 14:26:47+00:00,False,,2020-03-20 15:07:10,2020
16,19,9,0,0,6,0,True,True,True,2020-03-20 14:24:46+00:00,False,,2020-03-20 15:07:10,2020
17,20,13,0,0,10,0,True,True,True,2020-03-20 08:27:33+00:00,True,,2020-03-20 15:07:10,2020
18,21,4,0,1,13,0,True,True,True,2020-03-20 13:49:55+00:00,True,,2020-03-20 15:07:10,2020
19,22,25,0,0,22,0,True,True,True,2020-03-20 13:43:05+00:00,True,,2020-03-20 15:07:10,2020
20,23,12,0,0,9,0,True,True,True,2020-03-20 14:55:54+00:00,True,,2020-03-20 15:07:10,2020
21,24,14,0,0,5,0,True,True,True,2020-03-20 12:37:02+00:00,False,,2020-03-20 15:07:10,2020
22,25,1,0,1,13,0,True,True,True,2020-03-20 14:36:01+00:00,False,,2020-03-20 15:07:10,2020
23,26,8,0,0,7,0,True,True,True,2020-03-20 14:40:15+00:00,False,,2020-03-20 15:07:10,2020
24,27,3,0,0,20,0,True,True,True,2020-03-20 13:01:29+00:00,False,,2020-03-20 15:07:10,2020
