,num_docks_disabled,num_ebikes_available,is_renting,eightd_has_available_keys,station_id,num_bikes_available,num_docks_available,is_installed,legacy_id,last_reported,num_bikes_disabled,station_status,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
79,0,0,True,False,90,9,9,True,90,2020-08-06 17:03:35+00:00,1,active,True,,,2020-08-06 17:16:45,2020
80,0,0,True,False,91,15,4,True,91,2020-08-06 16:58:17+00:00,0,active,True,,,2020-08-06 17:16:45,2020
81,0,0,True,False,92,10,8,True,92,2020-08-06 17:01:52+00:00,1,active,True,,,2020-08-06 17:16:45,2020
82,0,0,True,False,93,9,5,True,93,2020-08-06 16:59:36+00:00,1,active,True,,,2020-08-06 17:16:45,2020
83,0,0,True,False,94,3,8,True,94,2020-08-06 16:50:17+00:00,0,active,True,,,2020-08-06 17:16:45,2020
84,0,0,True,False,95,2,13,True,95,2020-08-06 17:13:55+00:00,0,active,True,,,2020-08-06 17:16:45,2020
85,0,0,True,False,96,2,17,True,96,2020-08-06 16:05:25+00:00,0,active,True,,,2020-08-06 17:16:45,2020
86,0,0,True,False,97,5,14,True,97,2020-08-06 17:14:43+00:00,0,active,True,,,2020-08-06 17:16:45,2020
87,0,0,True,False,98,2,20,True,98,2020-08-06 16:59:29+00:00,1,active,True,,,2020-08-06 17:16:45,2020
88,0,0,True,False,99,14,1,True,99,2020-08-06 15:32:26+00:00,0,active,True,,,2020-08-06 17:16:45,2020
89,0,0,True,True,100,19,4,True,100,2020-08-06 16:47:56+00:00,2,active,True,,,2020-08-06 17:16:45,2020
90,0,0,True,False,101,13,2,True,101,2020-08-06 16:37:02+00:00,0,active,True,,,2020-08-06 17:16:45,2020
91,0,0,True,False,102,13,2,True,102,2020-08-06 15:30:27+00:00,0,active,True,,,2020-08-06 17:16:45,2020
92,0,0,True,False,103,3,12,True,103,2020-08-06 16:57:54+00:00,0,active,True,,,2020-08-06 17:16:45,2020
93,0,0,True,False,104,0,19,True,104,2020-08-06 15:37:16+00:00,0,active,True,,,2020-08-06 17:16:45,2020
94,0,0,True,False,105,3,16,True,105,2020-08-06 17:12:49+00:00,0,active,True,,,2020-08-06 17:16:45,2020
95,0,0,True,False,106,4,11,True,106,2020-08-06 15:36:10+00:00,0,active,True,,,2020-08-06 17:16:45,2020
96,0,0,True,False,107,14,4,True,107,2020-08-06 17:12:23+00:00,1,active,True,,,2020-08-06 17:16:45,2020
97,0,0,True,False,108,8,9,True,108,2020-08-06 16:30:37+00:00,0,active,True,,,2020-08-06 17:16:45,2020
98,0,0,True,False,109,7,28,True,109,2020-08-06 13:19:38+00:00,0,active,True,,,2020-08-06 17:16:45,2020
99,0,0,True,False,110,3,12,True,110,2020-08-06 16:50:23+00:00,0,active,True,,,2020-08-06 17:16:45,2020
100,0,0,True,False,111,0,15,True,111,2020-08-06 14:10:21+00:00,0,active,True,,,2020-08-06 17:16:45,2020
101,0,0,True,False,112,6,9,True,112,2020-08-06 17:07:27+00:00,0,active,True,,,2020-08-06 17:16:45,2020
102,0,0,True,False,113,12,3,True,113,2020-08-06 15:51:00+00:00,0,active,True,,,2020-08-06 17:16:45,2020
103,0,0,True,False,114,11,3,True,114,2020-08-06 16:12:26+00:00,1,active,True,,,2020-08-06 17:16:45,2020
104,0,0,True,False,115,13,5,True,115,2020-08-06 17:12:54+00:00,1,active,True,,,2020-08-06 17:16:45,2020
105,0,0,True,False,116,7,15,True,116,2020-08-06 17:01:09+00:00,1,active,True,,,2020-08-06 17:16:45,2020
106,0,0,True,False,117,18,1,True,117,2020-08-06 16:11:58+00:00,0,active,True,,,2020-08-06 17:16:45,2020
107,0,0,True,False,118,13,6,True,118,2020-08-06 14:48:31+00:00,0,active,True,,,2020-08-06 17:16:45,2020
108,0,0,True,False,119,1,14,True,119,2020-08-06 16:51:53+00:00,0,active,True,,,2020-08-06 17:16:45,2020
109,0,0,True,False,120,8,7,True,120,2020-08-06 17:14:37+00:00,0,active,True,,,2020-08-06 17:16:45,2020
110,0,0,True,False,121,3,14,True,121,2020-08-06 17:00:01+00:00,0,active,True,,,2020-08-06 17:16:45,2020
111,0,0,True,False,122,1,14,True,122,2020-08-06 17:15:17+00:00,0,active,True,,,2020-08-06 17:16:45,2020
112,0,0,True,False,124,5,10,True,124,2020-08-06 13:34:56+00:00,0,active,True,,,2020-08-06 17:16:45,2020
113,0,0,True,False,125,3,11,True,125,2020-08-06 16:56:36+00:00,1,active,True,,,2020-08-06 17:16:45,2020
114,0,0,True,False,126,5,10,True,126,2020-08-06 16:21:49+00:00,0,active,True,,,2020-08-06 17:16:45,2020
115,0,0,True,False,128,11,7,True,128,2020-08-06 16:24:10+00:00,1,active,True,,,2020-08-06 17:16:45,2020
116,0,0,True,False,129,15,4,True,129,2020-08-06 17:14:54+00:00,0,active,True,,,2020-08-06 17:16:45,2020
117,0,0,True,False,130,13,1,True,130,2020-08-06 16:05:56+00:00,1,active,True,,,2020-08-06 17:16:45,2020
118,0,0,True,False,131,1,15,True,131,2020-08-06 17:06:29+00:00,2,active,True,,,2020-08-06 17:16:45,2020
119,0,0,True,False,133,10,13,True,133,2020-08-06 16:59:27+00:00,0,active,True,,,2020-08-06 17:16:45,2020
120,0,0,True,False,135,12,5,True,135,2020-08-06 13:58:23+00:00,0,active,True,,,2020-08-06 17:16:45,2020
121,0,0,True,False,136,4,15,True,136,2020-08-06 16:07:57+00:00,0,active,True,,,2020-08-06 17:16:45,2020
122,0,0,True,False,137,2,13,True,137,2020-08-06 17:04:09+00:00,0,active,True,,,2020-08-06 17:16:45,2020
123,0,0,True,False,138,2,13,True,138,2020-08-06 16:59:55+00:00,0,active,True,,,2020-08-06 17:16:45,2020
124,0,0,True,False,139,1,18,True,139,2020-08-06 17:14:28+00:00,0,active,True,,,2020-08-06 17:16:45,2020
125,0,0,True,False,140,13,2,True,140,2020-08-06 16:38:12+00:00,2,active,True,,,2020-08-06 17:16:45,2020
126,0,0,True,False,141,5,10,True,141,2020-08-06 16:47:38+00:00,0,active,True,,,2020-08-06 17:16:45,2020
127,0,0,True,False,142,12,8,True,142,2020-08-06 16:32:29+00:00,3,active,True,,,2020-08-06 17:16:45,2020
128,0,0,True,False,143,9,14,True,143,2020-08-06 16:34:21+00:00,0,active,True,,,2020-08-06 17:16:45,2020
129,0,0,True,False,144,14,5,True,144,2020-08-06 17:14:35+00:00,0,active,True,,,2020-08-06 17:16:45,2020
130,0,0,True,False,145,3,16,True,145,2020-08-06 16:45:44+00:00,0,active,True,,,2020-08-06 17:16:45,2020
131,0,0,True,False,146,3,15,True,146,2020-08-06 16:28:10+00:00,1,active,True,,,2020-08-06 17:16:45,2020
132,0,0,True,True,149,8,10,True,149,2020-08-06 17:14:58+00:00,0,active,True,,,2020-08-06 17:16:45,2020
133,0,0,True,False,150,4,15,True,150,2020-08-06 16:07:51+00:00,0,active,True,,,2020-08-06 17:16:45,2020
134,0,0,True,False,151,16,3,True,151,2020-08-06 16:53:40+00:00,0,active,True,,,2020-08-06 17:16:45,2020
135,0,0,True,True,152,10,5,True,152,2020-08-06 16:46:01+00:00,0,active,True,,,2020-08-06 17:16:45,2020
136,0,0,True,False,156,2,13,True,156,2020-08-06 16:44:04+00:00,0,active,True,,,2020-08-06 17:16:45,2020
137,0,0,True,False,157,14,0,True,157,2020-08-06 17:07:01+00:00,1,active,True,,,2020-08-06 17:16:45,2020
138,0,0,True,False,159,6,9,True,159,2020-08-06 16:42:02+00:00,0,active,True,,,2020-08-06 17:16:45,2020
139,0,0,True,True,160,6,8,True,160,2020-08-06 17:13:49+00:00,0,active,True,,,2020-08-06 17:16:45,2020
140,0,0,True,True,161,10,13,True,161,2020-08-06 17:07:44+00:00,0,active,True,,,2020-08-06 17:16:45,2020
141,0,0,True,False,162,8,7,True,162,2020-08-06 15:59:58+00:00,0,active,True,,,2020-08-06 17:16:45,2020
142,0,0,True,True,163,7,12,True,163,2020-08-06 15:31:10+00:00,0,active,True,,,2020-08-06 17:16:45,2020
143,0,0,True,False,167,1,14,True,167,2020-08-06 16:35:11+00:00,0,active,True,,,2020-08-06 17:16:45,2020
144,0,0,True,False,169,11,6,True,169,2020-08-06 17:12:12+00:00,2,active,True,,,2020-08-06 17:16:45,2020
145,0,0,True,True,170,2,12,True,170,2020-08-06 16:10:57+00:00,0,active,True,,,2020-08-06 17:16:45,2020
146,0,0,True,True,171,7,16,True,171,2020-08-06 17:01:20+00:00,0,active,True,,,2020-08-06 17:16:45,2020
147,0,0,True,True,173,5,9,True,173,2020-08-06 16:08:00+00:00,0,active,True,,,2020-08-06 17:16:45,2020
148,0,0,True,False,174,3,11,True,174,2020-08-06 14:38:53+00:00,1,active,True,,,2020-08-06 17:16:45,2020
149,0,0,True,True,175,0,17,True,175,2020-08-06 16:51:45+00:00,0,active,True,,,2020-08-06 17:16:45,2020
150,0,0,True,False,176,3,12,True,176,2020-08-06 17:04:11+00:00,0,active,True,,,2020-08-06 17:16:45,2020
151,0,0,True,False,177,13,6,True,177,2020-08-06 16:57:09+00:00,0,active,True,,,2020-08-06 17:16:45,2020
152,0,0,True,False,178,3,15,True,178,2020-08-06 16:56:42+00:00,1,active,True,,,2020-08-06 17:16:45,2020
153,0,0,True,False,179,6,19,True,179,2020-08-06 16:48:08+00:00,0,active,True,,,2020-08-06 17:16:45,2020
154,0,0,True,False,180,14,5,True,180,2020-08-06 14:03:56+00:00,0,active,True,,,2020-08-06 17:16:45,2020
155,0,0,True,False,181,17,2,True,181,2020-08-06 17:16:07+00:00,0,active,True,,,2020-08-06 17:16:45,2020
156,0,0,True,True,182,8,11,True,182,2020-08-06 16:51:14+00:00,0,active,True,,,2020-08-06 17:16:45,2020
157,0,0,True,False,183,8,11,True,183,2020-08-06 17:03:46+00:00,0,active,True,,,2020-08-06 17:16:45,2020
158,0,0,True,False,184,17,1,True,184,2020-08-06 17:16:19+00:00,1,active,True,,,2020-08-06 17:16:45,2020
159,0,0,True,False,185,2,13,True,185,2020-08-06 17:06:40+00:00,0,active,True,,,2020-08-06 17:16:45,2020
160,0,0,True,True,186,8,7,True,186,2020-08-06 17:05:11+00:00,0,active,True,,,2020-08-06 17:16:45,2020
161,0,0,True,False,187,10,5,True,187,2020-08-06 16:43:14+00:00,0,active,True,,,2020-08-06 17:16:45,2020
162,0,0,True,False,188,11,4,True,188,2020-08-06 17:07:24+00:00,0,active,True,,,2020-08-06 17:16:45,2020
163,0,0,True,True,189,16,7,True,189,2020-08-06 17:08:03+00:00,0,active,True,,,2020-08-06 17:16:45,2020
164,0,0,True,True,190,11,25,True,190,2020-08-06 16:53:12+00:00,1,active,True,,,2020-08-06 17:16:45,2020
165,0,0,True,False,191,0,15,True,191,2020-08-06 12:55:07+00:00,0,active,True,,,2020-08-06 17:16:45,2020
166,0,0,True,False,192,13,6,True,192,2020-08-06 17:00:52+00:00,0,active,True,,,2020-08-06 17:16:45,2020
167,0,0,True,True,193,1,13,True,193,2020-08-06 14:23:10+00:00,1,active,True,,,2020-08-06 17:16:45,2020
168,0,0,True,False,194,5,14,True,194,2020-08-06 15:54:41+00:00,0,active,True,,,2020-08-06 17:16:45,2020
169,0,0,True,False,195,6,16,True,195,2020-08-06 17:02:32+00:00,1,active,True,,,2020-08-06 17:16:45,2020
170,0,0,True,True,196,2,8,True,196,2020-08-06 15:10:51+00:00,0,active,True,,,2020-08-06 17:16:45,2020
171,0,0,True,False,197,1,14,True,197,2020-08-06 17:14:45+00:00,0,active,True,,,2020-08-06 17:16:45,2020
172,0,0,True,False,199,2,13,True,199,2020-08-06 14:48:37+00:00,0,active,True,,,2020-08-06 17:16:45,2020
173,0,0,True,False,200,16,3,True,200,2020-08-06 15:56:03+00:00,0,active,True,,,2020-08-06 17:16:45,2020
174,0,0,True,False,201,4,11,True,201,2020-08-06 12:11:07+00:00,0,active,True,,,2020-08-06 17:16:45,2020
175,0,0,True,False,202,8,7,True,202,2020-08-06 17:15:07+00:00,0,active,True,,,2020-08-06 17:16:45,2020
176,0,0,True,False,203,5,10,True,203,2020-08-06 08:26:46+00:00,0,active,True,,,2020-08-06 17:16:45,2020
177,0,0,True,False,204,7,7,True,204,2020-08-06 15:18:10+00:00,1,active,True,,,2020-08-06 17:16:45,2020
178,0,0,True,False,205,9,6,True,205,2020-08-06 17:14:06+00:00,0,active,True,,,2020-08-06 17:16:45,2020
179,0,0,True,True,206,10,13,True,206,2020-08-06 16:53:01+00:00,0,active,True,,,2020-08-06 17:16:45,2020
180,0,0,True,True,208,9,6,True,208,2020-08-06 16:24:30+00:00,0,active,True,,,2020-08-06 17:16:45,2020
181,0,0,True,False,209,7,8,True,209,2020-08-06 13:37:31+00:00,0,active,True,,,2020-08-06 17:16:45,2020
182,0,0,True,False,210,1,14,True,210,2020-08-06 12:16:05+00:00,0,active,True,,,2020-08-06 17:16:45,2020
183,0,0,True,False,211,10,9,True,211,2020-08-06 17:10:04+00:00,0,active,True,,,2020-08-06 17:16:45,2020
184,0,0,True,False,212,18,14,True,212,2020-08-06 16:59:28+00:00,1,active,True,,,2020-08-06 17:16:45,2020
185,0,0,True,True,213,6,10,True,213,2020-08-06 17:01:55+00:00,0,active,True,,,2020-08-06 17:16:45,2020
186,0,0,True,False,214,13,2,True,214,2020-08-06 17:09:33+00:00,0,active,True,,,2020-08-06 17:16:45,2020
187,0,0,True,False,215,9,6,True,215,2020-08-06 16:41:56+00:00,0,active,True,,,2020-08-06 17:16:45,2020
188,0,0,True,False,216,17,2,True,216,2020-08-06 08:37:47+00:00,0,active,True,,,2020-08-06 17:16:45,2020
189,0,0,True,False,217,15,4,True,217,2020-08-06 16:59:54+00:00,0,active,True,,,2020-08-06 17:16:45,2020
190,0,0,True,False,218,0,15,True,218,2020-08-06 16:58:52+00:00,0,active,True,,,2020-08-06 17:16:45,2020
191,0,0,True,False,219,13,2,True,219,2020-08-06 08:13:18+00:00,0,active,True,,,2020-08-06 17:16:45,2020
192,0,0,True,False,221,6,13,True,221,2020-08-06 17:09:51+00:00,0,active,True,,,2020-08-06 17:16:45,2020
193,0,0,True,True,222,1,13,True,222,2020-08-06 16:06:46+00:00,0,active,True,,,2020-08-06 17:16:45,2020
194,0,0,True,False,224,8,8,True,224,2020-08-06 17:15:38+00:00,1,active,True,,,2020-08-06 17:16:45,2020
195,0,0,True,False,225,3,15,True,225,2020-08-06 17:09:33+00:00,1,active,True,,,2020-08-06 17:16:45,2020
196,0,0,True,False,226,2,13,True,226,2020-08-06 17:09:07+00:00,0,active,True,,,2020-08-06 17:16:45,2020
197,0,0,True,False,227,6,12,True,227,2020-08-06 17:15:24+00:00,1,active,True,,,2020-08-06 17:16:45,2020
198,0,0,True,False,228,2,17,True,228,2020-08-06 16:01:28+00:00,0,active,True,,,2020-08-06 17:16:45,2020
199,0,0,True,False,232,1,10,True,232,2020-08-06 12:04:12+00:00,0,active,True,,,2020-08-06 17:16:45,2020
200,0,0,True,False,233,11,4,True,233,2020-08-06 16:48:22+00:00,0,active,True,,,2020-08-06 17:16:45,2020
201,0,0,True,False,234,7,8,True,234,2020-08-06 14:26:02+00:00,0,active,True,,,2020-08-06 17:16:45,2020
202,0,0,True,False,235,1,13,True,235,2020-08-06 15:30:52+00:00,1,active,True,,,2020-08-06 17:16:45,2020
203,0,0,True,False,236,7,8,True,236,2020-08-06 16:56:03+00:00,0,active,True,,,2020-08-06 17:16:45,2020
204,0,0,True,False,239,9,6,True,239,2020-08-06 17:13:21+00:00,0,active,True,,,2020-08-06 17:16:45,2020
205,0,0,True,False,255,12,3,True,255,2020-08-06 08:38:19+00:00,0,active,True,,,2020-08-06 17:16:45,2020
206,0,0,True,False,258,7,8,True,258,2020-08-06 10:01:26+00:00,0,active,True,,,2020-08-06 17:16:45,2020
207,0,0,True,False,259,2,13,True,259,2020-08-06 12:36:54+00:00,0,active,True,,,2020-08-06 17:16:45,2020
208,0,0,True,False,260,8,7,True,260,2020-08-06 14:27:44+00:00,0,active,True,,,2020-08-06 17:16:45,2020
209,0,0,True,False,271,6,9,True,271,2020-08-06 13:20:59+00:00,0,active,True,,,2020-08-06 17:16:45,2020
210,0,0,True,False,272,6,13,True,272,2020-08-06 08:51:50+00:00,0,active,True,,,2020-08-06 17:16:45,2020
211,0,0,True,False,273,23,17,True,273,2020-08-06 17:16:15+00:00,0,active,True,,,2020-08-06 17:16:45,2020
212,0,0,True,False,279,10,9,True,279,2020-08-06 16:49:08+00:00,0,active,True,,,2020-08-06 17:16:45,2020
213,0,0,True,False,280,8,11,True,280,2020-08-06 17:03:33+00:00,0,active,True,,,2020-08-06 17:16:45,2020
214,0,0,True,False,282,4,10,True,282,2020-08-06 16:57:17+00:00,1,active,True,,,2020-08-06 17:16:45,2020
215,0,0,True,False,296,12,10,True,296,2020-08-06 17:15:56+00:00,1,active,True,,,2020-08-06 17:16:45,2020
216,0,0,True,False,318,10,9,True,318,2020-08-06 17:12:17+00:00,0,active,True,,,2020-08-06 17:16:45,2020
217,0,0,True,False,319,16,9,True,319,2020-08-06 16:17:30+00:00,0,active,True,,,2020-08-06 17:16:45,2020
218,0,0,True,False,327,1,14,True,327,2020-08-06 17:04:10+00:00,0,active,True,,,2020-08-06 17:16:45,2020
219,0,0,True,False,328,3,12,True,328,2020-08-06 16:56:48+00:00,0,active,True,,,2020-08-06 17:16:45,2020
