,is_returning,num_bikes_available,num_bikes_disabled,is_renting,is_installed,num_ebikes_available,legacy_id,last_reported,station_id,num_docks_available,num_docks_disabled,eightd_has_available_keys,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
39,True,12,0,True,True,0,47,2020-08-05 11:13:49+00:00,47,7,0,True,active,,,2020-08-05 11:36:20,2020
40,True,4,0,True,True,0,48,2020-08-05 11:09:10+00:00,48,15,0,False,active,,,2020-08-05 11:36:20,2020
41,True,12,1,True,True,0,49,2020-08-05 11:29:52+00:00,49,5,0,False,active,,,2020-08-05 11:36:20,2020
42,True,6,1,True,True,0,50,2020-08-05 11:22:16+00:00,50,8,0,True,active,,,2020-08-05 11:36:20,2020
43,True,5,0,True,True,0,51,2020-08-05 11:31:12+00:00,51,10,0,False,active,,,2020-08-05 11:36:20,2020
44,True,9,0,True,True,0,52,2020-08-05 11:16:46+00:00,52,14,0,True,active,,,2020-08-05 11:36:20,2020
45,True,10,0,True,True,0,53,2020-08-05 11:12:31+00:00,53,9,0,False,active,,,2020-08-05 11:36:20,2020
46,True,14,0,True,True,0,54,2020-08-05 11:09:37+00:00,54,1,0,False,active,,,2020-08-05 11:36:20,2020
47,False,14,1,False,True,0,55,2020-08-05 10:43:57+00:00,55,0,0,False,active,,,2020-08-05 11:36:20,2020
48,True,6,0,True,True,0,56,2020-08-05 11:35:02+00:00,56,12,0,True,active,,,2020-08-05 11:36:20,2020
49,True,3,1,True,True,0,57,2020-08-05 11:33:39+00:00,57,10,0,True,active,,,2020-08-05 11:36:20,2020
50,True,4,0,True,True,0,58,2020-08-05 11:31:41+00:00,58,15,0,True,active,,,2020-08-05 11:36:20,2020
51,True,3,0,True,True,0,59,2020-08-05 09:53:00+00:00,59,16,0,True,active,,,2020-08-05 11:36:20,2020
52,True,6,0,True,True,0,60,2020-08-05 11:35:06+00:00,60,13,0,False,active,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 67, 'region': 'BOS', 'off_dock_capacity': 40, 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 3, 'dock_blocked_count': 0}",2020-08-05 11:36:20,2020
53,True,3,0,True,True,0,61,2020-08-05 11:36:03+00:00,61,16,0,False,active,,,2020-08-05 11:36:20,2020
54,True,6,0,True,True,0,63,2020-08-05 10:45:10+00:00,63,9,0,False,active,,,2020-08-05 11:36:20,2020
55,True,7,0,True,True,0,64,2020-08-05 11:22:22+00:00,64,12,0,False,active,,,2020-08-05 11:36:20,2020
56,True,6,1,True,True,0,65,2020-08-05 09:27:54+00:00,65,16,0,False,active,,,2020-08-05 11:36:20,2020
57,True,0,0,True,True,0,66,2020-08-05 10:49:01+00:00,66,15,0,False,active,,,2020-08-05 11:36:20,2020
58,True,6,0,True,True,0,67,2020-08-05 11:28:55+00:00,67,21,0,True,active,,,2020-08-05 11:36:20,2020
59,True,5,0,True,True,0,68,2020-08-05 10:54:39+00:00,68,14,0,True,active,,,2020-08-05 11:36:20,2020
60,True,12,0,True,True,0,69,2020-08-05 10:59:12+00:00,69,7,0,True,active,,,2020-08-05 11:36:20,2020
61,True,22,0,True,True,0,70,2020-08-05 11:21:56+00:00,70,1,0,False,active,,,2020-08-05 11:36:20,2020
62,True,17,0,True,True,0,71,2020-08-05 11:35:16+00:00,71,6,0,False,active,,,2020-08-05 11:36:20,2020
63,True,5,0,True,True,0,72,2020-08-05 10:09:58+00:00,72,18,0,False,active,,,2020-08-05 11:36:20,2020
64,True,3,0,True,True,0,73,2020-08-05 10:20:59+00:00,73,12,0,False,active,,,2020-08-05 11:36:20,2020
65,True,9,0,True,True,0,74,2020-08-05 11:34:11+00:00,74,10,0,True,active,,,2020-08-05 11:36:20,2020
66,True,3,0,True,True,0,75,2020-08-05 10:02:25+00:00,75,12,0,False,active,,,2020-08-05 11:36:20,2020
67,True,9,0,True,True,0,76,2020-08-05 11:29:14+00:00,76,8,0,False,active,,,2020-08-05 11:36:20,2020
68,True,4,0,True,True,0,77,2020-08-05 11:12:58+00:00,77,11,0,False,active,,,2020-08-05 11:36:20,2020
69,True,17,0,True,True,0,78,2020-08-05 08:37:35+00:00,78,2,0,False,active,,,2020-08-05 11:36:20,2020
70,True,14,0,True,True,0,79,2020-08-05 10:14:06+00:00,79,5,0,False,active,,,2020-08-05 11:36:20,2020
71,True,4,0,True,True,0,80,2020-08-05 11:26:58+00:00,80,31,0,False,active,,,2020-08-05 11:36:20,2020
72,True,11,0,True,True,0,81,2020-08-05 10:35:12+00:00,81,8,0,False,active,,,2020-08-05 11:36:20,2020
73,True,9,1,True,True,0,82,2020-08-05 11:27:04+00:00,82,5,0,False,active,,,2020-08-05 11:36:20,2020
74,True,8,0,True,True,0,84,2020-08-05 11:30:43+00:00,84,7,0,False,active,,,2020-08-05 11:36:20,2020
75,True,7,0,True,True,0,85,2020-08-05 11:32:25+00:00,85,12,0,False,active,,,2020-08-05 11:36:20,2020
76,True,6,0,True,True,0,86,2020-08-05 11:34:16+00:00,86,13,0,False,active,,,2020-08-05 11:36:20,2020
77,True,9,0,True,True,0,87,2020-08-05 11:21:40+00:00,87,6,0,False,active,,,2020-08-05 11:36:20,2020
78,True,17,0,True,True,0,89,2020-08-05 11:18:47+00:00,89,2,0,False,active,,,2020-08-05 11:36:20,2020
79,True,15,0,True,True,0,90,2020-08-05 11:25:09+00:00,90,4,0,False,active,,,2020-08-05 11:36:20,2020
80,True,4,0,True,True,0,91,2020-08-05 11:08:59+00:00,91,15,0,False,active,,,2020-08-05 11:36:20,2020
81,True,15,0,True,True,0,92,2020-08-05 08:51:05+00:00,92,4,0,False,active,,,2020-08-05 11:36:20,2020
82,True,11,2,True,True,0,93,2020-08-05 11:18:52+00:00,93,2,0,False,active,,,2020-08-05 11:36:20,2020
83,True,3,1,True,True,0,94,2020-08-05 10:35:34+00:00,94,7,0,False,active,,,2020-08-05 11:36:20,2020
84,True,10,0,True,True,0,95,2020-08-05 11:29:55+00:00,95,5,0,False,active,,,2020-08-05 11:36:20,2020
85,True,10,0,True,True,0,96,2020-08-05 11:26:56+00:00,96,9,0,False,active,,,2020-08-05 11:36:20,2020
86,True,13,0,True,True,0,97,2020-08-05 11:21:24+00:00,97,6,0,False,active,,,2020-08-05 11:36:20,2020
87,True,10,1,True,True,0,98,2020-08-05 11:07:22+00:00,98,12,0,False,active,,,2020-08-05 11:36:20,2020
88,True,7,0,True,True,0,99,2020-08-05 11:22:58+00:00,99,8,0,False,active,,,2020-08-05 11:36:20,2020
89,True,17,1,True,True,0,100,2020-08-05 02:43:38+00:00,100,7,0,True,active,,,2020-08-05 11:36:20,2020
90,True,14,0,True,True,0,101,2020-08-05 10:32:28+00:00,101,1,0,False,active,,,2020-08-05 11:36:20,2020
91,True,12,0,True,True,0,102,2020-08-05 11:30:53+00:00,102,3,0,False,active,,,2020-08-05 11:36:20,2020
92,True,3,0,True,True,0,103,2020-08-05 11:25:41+00:00,103,12,0,False,active,,,2020-08-05 11:36:20,2020
93,True,3,1,True,True,0,104,2020-08-05 10:20:30+00:00,104,15,0,False,active,,,2020-08-05 11:36:20,2020
94,True,6,1,True,True,0,105,2020-08-05 11:14:16+00:00,105,12,0,False,active,,,2020-08-05 11:36:20,2020
95,True,3,0,True,True,0,106,2020-08-05 10:38:01+00:00,106,12,0,False,active,,,2020-08-05 11:36:20,2020
96,True,7,0,True,True,0,107,2020-08-05 11:35:25+00:00,107,12,0,False,active,,,2020-08-05 11:36:20,2020
97,True,6,1,True,True,0,108,2020-08-05 10:42:42+00:00,108,10,0,False,active,,,2020-08-05 11:36:20,2020
98,True,10,1,True,True,0,109,2020-08-05 08:57:44+00:00,109,24,0,False,active,,,2020-08-05 11:36:20,2020
99,True,8,0,True,True,0,110,2020-08-05 08:51:16+00:00,110,7,0,False,active,,,2020-08-05 11:36:20,2020
100,True,4,0,True,True,0,111,2020-08-05 08:47:21+00:00,111,11,0,False,active,,,2020-08-05 11:36:20,2020
101,True,10,0,True,True,0,112,2020-08-05 10:42:52+00:00,112,5,0,False,active,,,2020-08-05 11:36:20,2020
102,True,11,1,True,True,0,113,2020-08-05 11:24:39+00:00,113,3,0,False,active,,,2020-08-05 11:36:20,2020
103,True,10,0,True,True,0,114,2020-08-05 08:56:05+00:00,114,5,0,False,active,,,2020-08-05 11:36:20,2020
104,True,18,0,True,True,0,115,2020-08-05 11:22:23+00:00,115,1,0,False,active,,,2020-08-05 11:36:20,2020
105,True,17,0,True,True,0,116,2020-08-05 11:15:11+00:00,116,6,0,False,active,,,2020-08-05 11:36:20,2020
106,True,10,0,True,True,0,117,2020-08-05 11:30:50+00:00,117,9,0,False,active,,,2020-08-05 11:36:20,2020
107,True,13,0,True,True,0,118,2020-08-05 11:20:52+00:00,118,6,0,False,active,,,2020-08-05 11:36:20,2020
108,True,1,0,True,True,0,119,2020-08-05 11:00:43+00:00,119,14,0,False,active,,,2020-08-05 11:36:20,2020
109,True,3,1,True,True,0,120,2020-08-05 11:36:06+00:00,120,11,0,False,active,,,2020-08-05 11:36:20,2020
110,True,1,0,True,True,0,121,2020-08-05 11:23:53+00:00,121,16,0,False,active,,,2020-08-05 11:36:20,2020
111,True,1,0,True,True,0,122,2020-08-05 08:51:52+00:00,122,14,0,False,active,,,2020-08-05 11:36:20,2020
112,True,1,0,True,True,0,124,2020-08-04 21:00:19+00:00,124,14,0,False,active,,,2020-08-05 11:36:20,2020
113,True,1,0,True,True,0,125,2020-08-05 11:20:08+00:00,125,14,0,False,active,,,2020-08-05 11:36:20,2020
114,True,2,1,True,True,0,126,2020-08-05 08:46:29+00:00,126,12,0,False,active,,,2020-08-05 11:36:20,2020
115,True,13,0,True,True,0,128,2020-08-05 10:51:01+00:00,128,6,0,False,active,,,2020-08-05 11:36:20,2020
116,True,17,0,True,True,0,129,2020-08-05 08:46:36+00:00,129,2,0,False,active,,,2020-08-05 11:36:20,2020
117,True,11,0,True,True,0,130,2020-08-05 10:24:41+00:00,130,4,0,False,active,,,2020-08-05 11:36:20,2020
118,True,13,0,True,True,0,131,2020-08-05 11:15:02+00:00,131,5,0,False,active,,,2020-08-05 11:36:20,2020
119,True,13,1,True,True,0,133,2020-08-05 11:31:29+00:00,133,9,0,False,active,,,2020-08-05 11:36:20,2020
120,True,13,0,True,True,0,135,2020-08-05 10:57:40+00:00,135,4,0,False,active,,,2020-08-05 11:36:20,2020
121,True,8,1,True,True,0,136,2020-08-05 00:59:53+00:00,136,10,0,False,active,,,2020-08-05 11:36:20,2020
122,True,6,0,True,True,0,137,2020-08-05 11:18:14+00:00,137,9,0,False,active,,,2020-08-05 11:36:20,2020
123,True,11,1,True,True,0,138,2020-08-05 11:26:51+00:00,138,3,0,False,active,,,2020-08-05 11:36:20,2020
124,True,7,0,True,True,0,139,2020-08-05 11:35:56+00:00,139,12,0,False,active,,,2020-08-05 11:36:20,2020
125,True,16,0,True,True,0,140,2020-08-05 11:28:38+00:00,140,1,0,False,active,,,2020-08-05 11:36:20,2020
126,True,4,2,True,True,0,141,2020-08-05 10:49:55+00:00,141,9,0,False,active,,,2020-08-05 11:36:20,2020
127,True,10,2,True,True,0,142,2020-08-05 08:55:50+00:00,142,11,0,False,active,,,2020-08-05 11:36:20,2020
128,True,15,1,True,True,0,143,2020-08-05 08:56:13+00:00,143,7,0,False,active,,,2020-08-05 11:36:20,2020
129,True,4,0,True,True,0,144,2020-08-05 11:22:59+00:00,144,15,0,False,active,,,2020-08-05 11:36:20,2020
130,True,19,0,True,True,0,145,2020-08-05 08:55:49+00:00,145,0,0,False,active,,,2020-08-05 11:36:20,2020
131,True,6,2,True,True,0,146,2020-08-05 11:29:59+00:00,146,11,0,False,active,,,2020-08-05 11:36:20,2020
132,True,5,0,True,True,0,149,2020-08-05 11:23:51+00:00,149,13,0,True,active,,,2020-08-05 11:36:20,2020
133,True,5,0,True,True,0,150,2020-08-05 11:12:21+00:00,150,14,0,False,active,,,2020-08-05 11:36:20,2020
134,True,3,0,True,True,0,151,2020-08-05 11:30:39+00:00,151,16,0,False,active,,,2020-08-05 11:36:20,2020
135,True,12,0,True,True,0,152,2020-08-05 10:27:14+00:00,152,3,0,True,active,,,2020-08-05 11:36:20,2020
136,True,6,0,True,True,0,156,2020-08-05 08:40:52+00:00,156,9,0,False,active,,,2020-08-05 11:36:20,2020
137,True,12,2,True,True,0,157,2020-08-05 11:21:18+00:00,157,1,0,False,active,,,2020-08-05 11:36:20,2020
138,True,7,1,True,True,0,159,2020-08-05 11:08:57+00:00,159,7,0,False,active,,,2020-08-05 11:36:20,2020
139,True,0,0,True,True,0,160,2020-08-05 08:35:50+00:00,160,14,0,True,active,,,2020-08-05 11:36:20,2020
140,True,1,0,True,True,0,161,2020-08-05 11:35:54+00:00,161,22,0,True,active,,,2020-08-05 11:36:20,2020
141,True,4,1,True,True,0,162,2020-08-05 05:50:46+00:00,162,10,0,False,active,,,2020-08-05 11:36:20,2020
142,True,7,0,True,True,0,163,2020-08-05 11:18:20+00:00,163,12,0,True,active,,,2020-08-05 11:36:20,2020
143,True,12,2,True,True,0,167,2020-08-05 08:31:16+00:00,167,1,0,False,active,,,2020-08-05 11:36:20,2020
144,True,15,0,True,True,0,169,2020-08-05 09:47:20+00:00,169,4,0,False,active,,,2020-08-05 11:36:20,2020
145,True,1,0,True,True,0,170,2020-08-05 08:57:29+00:00,170,13,0,True,active,,,2020-08-05 11:36:20,2020
146,True,6,0,True,True,0,171,2020-08-05 08:52:26+00:00,171,17,0,True,active,,,2020-08-05 11:36:20,2020
147,True,13,0,True,True,0,173,2020-08-05 10:31:53+00:00,173,1,0,True,active,,,2020-08-05 11:36:20,2020
148,True,9,0,True,True,0,174,2020-08-05 11:24:08+00:00,174,6,0,False,active,,,2020-08-05 11:36:20,2020
149,True,1,0,True,True,0,175,2020-08-05 11:17:39+00:00,175,16,0,True,active,,,2020-08-05 11:36:20,2020
150,True,7,0,True,True,0,176,2020-08-05 11:26:59+00:00,176,8,0,False,active,,,2020-08-05 11:36:20,2020
151,True,9,1,True,True,0,177,2020-08-05 11:17:18+00:00,177,9,0,False,active,,,2020-08-05 11:36:20,2020
152,True,17,0,True,True,0,178,2020-08-05 11:16:29+00:00,178,2,0,False,active,,,2020-08-05 11:36:20,2020
153,True,4,0,True,True,0,179,2020-08-05 08:57:39+00:00,179,21,0,False,active,,,2020-08-05 11:36:20,2020
154,True,16,0,True,True,0,180,2020-08-05 11:04:03+00:00,180,3,0,False,active,,,2020-08-05 11:36:20,2020
155,True,17,0,True,True,0,181,2020-08-05 11:08:26+00:00,181,2,0,False,active,,,2020-08-05 11:36:20,2020
156,True,6,0,True,True,0,182,2020-08-05 11:30:58+00:00,182,13,0,True,active,,,2020-08-05 11:36:20,2020
157,True,12,0,True,True,0,183,2020-08-05 10:58:08+00:00,183,7,0,False,active,,,2020-08-05 11:36:20,2020
158,True,8,0,True,True,0,184,2020-08-05 11:26:25+00:00,184,11,0,False,active,,,2020-08-05 11:36:20,2020
159,True,5,2,True,True,0,185,2020-08-05 11:09:22+00:00,185,8,0,False,active,,,2020-08-05 11:36:20,2020
160,True,12,0,True,True,0,186,2020-08-05 10:23:57+00:00,186,3,0,True,active,,,2020-08-05 11:36:20,2020
161,True,15,0,True,True,0,187,2020-08-05 01:54:14+00:00,187,0,0,False,active,,,2020-08-05 11:36:20,2020
162,True,4,0,True,True,0,188,2020-08-05 08:36:15+00:00,188,11,0,False,active,,,2020-08-05 11:36:20,2020
163,True,7,1,True,True,0,189,2020-08-05 11:24:00+00:00,189,15,0,False,active,,,2020-08-05 11:36:20,2020
164,True,9,0,True,True,0,190,2020-08-05 11:29:27+00:00,190,28,0,True,active,,,2020-08-05 11:36:20,2020
165,True,2,0,True,True,0,191,2020-08-05 11:13:16+00:00,191,13,0,False,active,,,2020-08-05 11:36:20,2020
166,True,3,0,True,True,0,192,2020-08-05 11:25:27+00:00,192,16,0,False,active,,,2020-08-05 11:36:20,2020
167,True,12,1,True,True,0,193,2020-08-05 09:43:36+00:00,193,2,0,True,active,,,2020-08-05 11:36:20,2020
168,True,7,0,True,True,0,194,2020-08-05 08:50:57+00:00,194,12,0,False,active,,,2020-08-05 11:36:20,2020
169,True,16,0,True,True,0,195,2020-08-05 09:56:32+00:00,195,7,0,False,active,,,2020-08-05 11:36:20,2020
170,True,0,0,True,True,0,196,2020-08-05 08:50:53+00:00,196,10,0,True,active,,,2020-08-05 11:36:20,2020
171,True,0,0,True,True,0,197,2020-08-05 10:03:38+00:00,197,15,0,False,active,,,2020-08-05 11:36:20,2020
172,True,13,0,True,True,0,199,2020-08-05 09:52:59+00:00,199,2,0,False,active,,,2020-08-05 11:36:20,2020
173,True,17,1,True,True,0,200,2020-08-05 11:33:53+00:00,200,1,0,False,active,,,2020-08-05 11:36:20,2020
174,True,0,0,True,True,0,201,2020-08-05 08:20:51+00:00,201,15,0,False,active,,,2020-08-05 11:36:20,2020
175,True,0,1,True,True,0,202,2020-08-05 08:52:40+00:00,202,14,0,False,active,,,2020-08-05 11:36:20,2020
176,True,6,0,True,True,0,203,2020-08-05 08:26:16+00:00,203,9,0,False,active,,,2020-08-05 11:36:20,2020
177,True,2,1,True,True,0,204,2020-08-05 08:41:15+00:00,204,12,0,False,active,,,2020-08-05 11:36:20,2020
178,True,8,0,True,True,0,205,2020-08-05 08:52:20+00:00,205,7,0,False,active,,,2020-08-05 11:36:20,2020
179,True,8,0,True,True,0,206,2020-08-05 11:03:31+00:00,206,15,0,False,active,,,2020-08-05 11:36:20,2020
180,True,11,0,True,True,0,208,2020-08-05 09:59:15+00:00,208,4,0,True,active,,,2020-08-05 11:36:20,2020
181,True,8,0,True,True,0,209,2020-08-05 08:32:12+00:00,209,7,0,False,active,,,2020-08-05 11:36:20,2020
182,True,2,0,True,True,0,210,2020-08-05 09:19:16+00:00,210,13,0,False,active,,,2020-08-05 11:36:20,2020
183,True,17,0,True,True,0,211,2020-08-05 08:27:34+00:00,211,2,0,False,active,,,2020-08-05 11:36:20,2020
184,True,19,0,True,True,0,212,2020-08-05 08:37:40+00:00,212,14,0,False,active,,,2020-08-05 11:36:20,2020
185,True,6,0,True,True,0,213,2020-08-05 10:33:46+00:00,213,10,0,True,active,,,2020-08-05 11:36:20,2020
186,True,10,0,True,True,0,214,2020-08-05 08:57:10+00:00,214,5,0,False,active,,,2020-08-05 11:36:20,2020
187,True,12,0,True,True,0,215,2020-08-05 08:41:07+00:00,215,3,0,False,active,,,2020-08-05 11:36:20,2020
188,True,12,0,True,True,0,216,2020-08-05 08:35:48+00:00,216,7,0,False,active,,,2020-08-05 11:36:20,2020
189,True,16,1,True,True,0,217,2020-08-05 08:32:01+00:00,217,2,0,False,active,,,2020-08-05 11:36:20,2020
190,True,7,1,True,True,0,218,2020-08-05 10:58:03+00:00,218,7,0,False,active,,,2020-08-05 11:36:20,2020
191,True,10,0,True,True,0,219,2020-08-05 03:58:44+00:00,219,5,0,False,active,,,2020-08-05 11:36:20,2020
192,True,10,0,True,True,0,221,2020-08-05 10:48:08+00:00,221,9,0,False,active,,,2020-08-05 11:36:20,2020
193,True,5,0,True,True,0,222,2020-08-05 10:11:50+00:00,222,9,0,True,active,,,2020-08-05 11:36:20,2020
194,True,7,0,True,True,0,224,2020-08-05 08:25:45+00:00,224,10,0,False,active,,,2020-08-05 11:36:20,2020
195,True,8,0,True,True,0,225,2020-08-05 10:25:22+00:00,225,11,0,False,active,,,2020-08-05 11:36:20,2020
196,True,11,0,True,True,0,226,2020-08-05 11:11:35+00:00,226,4,0,False,active,,,2020-08-05 11:36:20,2020
197,True,3,0,True,True,0,227,2020-08-05 11:33:40+00:00,227,16,0,False,active,,,2020-08-05 11:36:20,2020
198,True,13,0,True,True,0,228,2020-08-05 10:47:11+00:00,228,6,0,False,active,,,2020-08-05 11:36:20,2020
199,True,1,0,True,True,0,232,2020-08-05 08:41:18+00:00,232,10,0,False,active,,,2020-08-05 11:36:20,2020
200,True,3,0,True,True,0,233,2020-08-05 09:19:17+00:00,233,12,0,False,active,,,2020-08-05 11:36:20,2020
201,True,4,0,True,True,0,234,2020-08-05 08:36:09+00:00,234,11,0,False,active,,,2020-08-05 11:36:20,2020
202,True,5,1,True,True,0,235,2020-08-05 08:57:22+00:00,235,9,0,False,active,,,2020-08-05 11:36:20,2020
203,True,10,0,True,True,0,236,2020-08-05 00:14:33+00:00,236,5,0,False,active,,,2020-08-05 11:36:20,2020
204,True,11,0,True,True,0,239,2020-08-05 11:33:15+00:00,239,4,0,False,active,,,2020-08-05 11:36:20,2020
205,True,12,0,True,True,0,255,2020-08-04 22:15:33+00:00,255,3,0,False,active,,,2020-08-05 11:36:20,2020
206,True,15,0,True,True,0,258,2020-08-05 08:47:42+00:00,258,0,0,False,active,,,2020-08-05 11:36:20,2020
207,True,0,0,True,True,0,259,2020-08-04 09:01:37+00:00,259,15,0,False,active,,,2020-08-05 11:36:20,2020
208,True,3,0,True,True,0,260,2020-08-05 04:08:44+00:00,260,12,0,False,active,,,2020-08-05 11:36:20,2020
209,True,4,0,True,True,0,271,2020-08-05 10:54:04+00:00,271,11,0,False,active,,,2020-08-05 11:36:20,2020
210,True,4,0,True,True,0,272,2020-08-05 10:55:53+00:00,272,15,0,False,active,,,2020-08-05 11:36:20,2020
211,True,24,1,True,True,0,273,2020-08-05 11:01:41+00:00,273,15,0,False,active,,,2020-08-05 11:36:20,2020
212,True,2,0,True,True,0,279,2020-08-05 10:57:26+00:00,279,17,0,False,active,,,2020-08-05 11:36:20,2020
213,True,7,0,True,True,0,280,2020-08-05 11:32:35+00:00,280,12,0,False,active,,,2020-08-05 11:36:20,2020
214,True,14,0,True,True,0,282,2020-08-05 11:15:48+00:00,282,1,0,False,active,,,2020-08-05 11:36:20,2020
215,True,7,1,True,True,0,296,2020-08-05 11:02:55+00:00,296,15,0,False,active,,,2020-08-05 11:36:20,2020
216,True,4,0,True,True,0,318,2020-08-05 11:12:00+00:00,318,15,0,False,active,,,2020-08-05 11:36:20,2020
217,True,14,0,True,True,0,319,2020-08-05 04:24:02+00:00,319,11,0,False,active,,,2020-08-05 11:36:20,2020
218,True,9,0,True,True,0,327,2020-08-05 11:36:07+00:00,327,6,0,False,active,,,2020-08-05 11:36:20,2020
219,True,12,0,True,True,0,328,2020-08-05 03:26:59+00:00,328,3,0,False,active,,,2020-08-05 11:36:20,2020
