,num_docks_disabled,is_installed,legacy_id,num_bikes_available,num_bikes_disabled,station_status,last_reported,station_id,num_docks_available,num_ebikes_available,eightd_has_available_keys,is_returning,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
25,0,True,30,4,1,active,2020-08-21 22:39:00+00:00,30,10,0,False,True,True,,,2020-08-21 22:40:00,2020
26,0,True,31,4,0,active,2020-08-21 22:35:53+00:00,31,15,0,True,True,True,,,2020-08-21 22:40:00,2020
27,0,True,32,4,1,active,2020-08-21 22:39:27+00:00,32,10,0,False,True,True,,,2020-08-21 22:40:00,2020
28,0,True,33,11,0,active,2020-08-21 22:27:56+00:00,33,16,0,True,True,True,,,2020-08-21 22:40:00,2020
29,0,True,35,0,0,active,2020-08-21 22:14:18+00:00,35,23,0,False,True,True,,,2020-08-21 22:40:00,2020
30,0,True,36,21,1,active,2020-08-21 22:05:29+00:00,36,11,0,True,True,True,,,2020-08-21 22:40:00,2020
31,0,True,37,5,0,active,2020-08-21 20:38:19+00:00,37,10,0,True,True,True,,,2020-08-21 22:40:00,2020
32,0,True,39,0,0,active,2020-08-21 22:38:06+00:00,39,23,0,False,True,True,,,2020-08-21 22:40:00,2020
33,0,True,40,14,0,active,2020-08-21 22:35:54+00:00,40,5,0,False,True,True,,,2020-08-21 22:40:00,2020
34,0,True,41,9,1,active,2020-08-21 22:19:27+00:00,41,17,0,True,True,True,,,2020-08-21 22:40:00,2020
35,0,True,42,11,0,active,2020-08-21 22:39:06+00:00,42,12,0,False,True,True,,,2020-08-21 22:40:00,2020
36,0,True,43,2,0,active,2020-08-21 22:19:09+00:00,43,13,0,True,True,True,,,2020-08-21 22:40:00,2020
37,0,True,44,9,0,active,2020-08-21 22:29:06+00:00,44,14,0,False,True,True,,,2020-08-21 22:40:00,2020
38,0,True,46,0,0,active,2020-08-21 22:35:46+00:00,46,19,0,False,True,True,,,2020-08-21 22:40:00,2020
39,0,True,47,19,0,active,2020-08-21 22:34:18+00:00,47,0,0,True,True,True,,,2020-08-21 22:40:00,2020
40,0,True,48,9,0,active,2020-08-21 22:32:55+00:00,48,10,0,False,True,True,,,2020-08-21 22:40:00,2020
41,0,True,49,14,1,active,2020-08-21 22:09:48+00:00,49,3,0,False,True,True,,,2020-08-21 22:40:00,2020
42,0,True,50,9,1,active,2020-08-21 21:59:28+00:00,50,5,0,True,True,True,,,2020-08-21 22:40:00,2020
43,0,True,51,2,1,active,2020-08-21 22:29:21+00:00,51,12,0,False,True,True,,,2020-08-21 22:40:00,2020
44,0,True,52,16,1,active,2020-08-21 22:36:23+00:00,52,6,0,True,True,True,,,2020-08-21 22:40:00,2020
45,0,True,53,17,0,active,2020-08-21 22:39:31+00:00,53,2,0,False,True,True,,,2020-08-21 22:40:00,2020
46,0,True,54,3,0,active,2020-08-21 22:38:13+00:00,54,12,0,False,True,True,,,2020-08-21 22:40:00,2020
47,0,True,55,9,0,active,2020-08-21 22:39:56+00:00,55,6,0,False,True,True,,,2020-08-21 22:40:00,2020
48,0,True,56,9,0,active,2020-08-21 22:24:27+00:00,56,9,0,True,True,True,,,2020-08-21 22:40:00,2020
49,0,True,57,0,0,active,2020-08-21 22:30:18+00:00,57,14,0,True,True,True,,,2020-08-21 22:40:00,2020
50,0,True,58,15,1,active,2020-08-21 22:39:26+00:00,58,3,0,True,True,True,,,2020-08-21 22:40:00,2020
51,0,True,59,4,0,active,2020-08-21 21:34:34+00:00,59,15,0,True,True,True,,,2020-08-21 22:40:00,2020
52,0,True,60,19,0,active,2020-08-21 22:30:59+00:00,60,0,0,False,True,True,,,2020-08-21 22:40:00,2020
53,0,True,61,18,1,active,2020-08-21 22:26:26+00:00,61,0,0,False,True,True,,,2020-08-21 22:40:00,2020
54,0,True,63,4,0,active,2020-08-21 22:34:33+00:00,63,11,0,False,True,True,,,2020-08-21 22:40:00,2020
55,0,True,64,17,1,active,2020-08-21 22:34:12+00:00,64,1,0,False,True,True,,,2020-08-21 22:40:00,2020
56,0,True,65,13,0,active,2020-08-21 22:08:28+00:00,65,10,0,False,True,True,,,2020-08-21 22:40:00,2020
57,0,True,66,5,0,active,2020-08-21 22:38:47+00:00,66,10,0,False,True,True,,,2020-08-21 22:40:00,2020
58,0,True,67,15,1,active,2020-08-21 22:22:09+00:00,67,11,0,True,True,True,,,2020-08-21 22:40:00,2020
59,0,True,68,7,1,active,2020-08-21 22:37:01+00:00,68,11,0,True,True,True,,,2020-08-21 22:40:00,2020
60,0,True,69,13,0,active,2020-08-21 22:30:58+00:00,69,6,0,True,True,True,,,2020-08-21 22:40:00,2020
61,0,True,70,15,1,active,2020-08-21 22:39:44+00:00,70,7,0,False,True,True,,,2020-08-21 22:40:00,2020
62,0,True,71,11,1,active,2020-08-21 22:17:07+00:00,71,11,0,False,True,True,,,2020-08-21 22:40:00,2020
63,0,True,72,3,0,active,2020-08-21 22:35:40+00:00,72,20,0,False,True,True,,,2020-08-21 22:40:00,2020
64,0,True,73,14,0,active,2020-08-21 22:35:56+00:00,73,1,0,False,True,True,,,2020-08-21 22:40:00,2020
65,0,True,74,17,0,active,2020-08-21 22:37:14+00:00,74,2,0,True,True,True,,,2020-08-21 22:40:00,2020
66,0,True,75,3,0,active,2020-08-21 22:32:56+00:00,75,12,0,False,True,True,,,2020-08-21 22:40:00,2020
67,0,True,76,4,0,active,2020-08-21 22:39:54+00:00,76,13,0,False,True,True,,,2020-08-21 22:40:00,2020
68,0,True,77,2,0,active,2020-08-21 22:29:55+00:00,77,13,0,False,True,True,,,2020-08-21 22:40:00,2020
69,0,True,78,1,0,active,2020-08-21 22:39:52+00:00,78,18,0,False,True,True,,,2020-08-21 22:40:00,2020
70,0,True,79,6,1,active,2020-08-21 22:29:28+00:00,79,12,0,False,True,True,,,2020-08-21 22:40:00,2020
71,0,True,80,7,1,active,2020-08-21 22:38:56+00:00,80,27,0,False,True,True,,,2020-08-21 22:40:00,2020
72,0,True,81,6,2,active,2020-08-21 22:38:23+00:00,81,11,0,False,True,True,,,2020-08-21 22:40:00,2020
73,0,True,82,1,0,active,2020-08-21 22:18:44+00:00,82,14,0,False,True,True,,,2020-08-21 22:40:00,2020
74,0,True,84,13,0,active,2020-08-21 22:37:21+00:00,84,2,0,False,True,True,,,2020-08-21 22:40:00,2020
75,0,True,85,1,0,active,2020-08-21 22:39:31+00:00,85,18,0,False,True,True,,,2020-08-21 22:40:00,2020
76,0,True,86,18,0,active,2020-08-21 22:30:54+00:00,86,1,0,False,True,True,,,2020-08-21 22:40:00,2020
77,0,True,87,0,0,active,2020-08-21 22:22:44+00:00,87,15,0,False,True,True,,,2020-08-21 22:40:00,2020
78,0,True,89,12,0,active,2020-08-21 22:37:03+00:00,89,7,0,False,True,True,,,2020-08-21 22:40:00,2020
79,0,True,90,7,0,active,2020-08-21 22:33:37+00:00,90,12,0,False,True,True,,,2020-08-21 22:40:00,2020
80,0,True,91,16,1,active,2020-08-21 22:31:57+00:00,91,2,0,False,True,True,,,2020-08-21 22:40:00,2020
81,0,True,92,7,1,active,2020-08-21 21:04:11+00:00,92,11,0,False,True,True,,,2020-08-21 22:40:00,2020
82,0,True,93,7,0,active,2020-08-21 22:17:35+00:00,93,8,0,False,True,True,,,2020-08-21 22:40:00,2020
83,0,True,94,9,1,active,2020-08-21 22:08:48+00:00,94,1,0,False,True,True,,,2020-08-21 22:40:00,2020
84,0,True,95,8,1,active,2020-08-21 22:33:51+00:00,95,6,0,False,True,True,,,2020-08-21 22:40:00,2020
85,0,True,96,7,1,active,2020-08-21 22:36:45+00:00,96,11,0,False,True,True,,,2020-08-21 22:40:00,2020
86,0,True,97,2,0,active,2020-08-21 22:34:00+00:00,97,17,0,False,True,True,,,2020-08-21 22:40:00,2020
87,0,True,98,3,2,active,2020-08-21 22:34:12+00:00,98,18,0,False,True,True,,,2020-08-21 22:40:00,2020
88,0,True,99,11,0,active,2020-08-21 22:09:27+00:00,99,4,0,False,True,True,,,2020-08-21 22:40:00,2020
89,0,True,100,7,1,active,2020-08-21 22:37:17+00:00,100,17,0,True,True,True,,,2020-08-21 22:40:00,2020
90,0,True,101,3,0,active,2020-08-21 22:15:21+00:00,101,12,0,False,True,True,,,2020-08-21 22:40:00,2020
91,0,True,102,3,0,active,2020-08-21 22:17:12+00:00,102,12,0,False,True,True,,,2020-08-21 22:40:00,2020
92,0,True,103,7,0,active,2020-08-21 22:39:46+00:00,103,8,0,False,True,True,,,2020-08-21 22:40:00,2020
93,0,True,104,7,0,active,2020-08-21 22:21:56+00:00,104,12,0,False,True,True,,,2020-08-21 22:40:00,2020
94,0,True,105,11,0,active,2020-08-21 22:36:50+00:00,105,8,0,False,True,True,,,2020-08-21 22:40:00,2020
95,0,True,106,2,0,active,2020-08-21 22:15:43+00:00,106,13,0,False,True,True,,,2020-08-21 22:40:00,2020
96,0,True,107,1,0,active,2020-08-21 22:33:52+00:00,107,18,0,False,True,True,,,2020-08-21 22:40:00,2020
97,0,True,108,4,1,active,2020-08-21 22:39:02+00:00,108,12,0,False,True,True,,,2020-08-21 22:40:00,2020
98,0,True,109,1,0,active,2020-08-21 21:30:04+00:00,109,34,0,False,True,True,,,2020-08-21 22:40:00,2020
99,0,True,110,0,0,active,2020-08-21 22:31:01+00:00,110,15,0,False,True,True,,,2020-08-21 22:40:00,2020
100,0,True,111,9,0,active,2020-08-21 22:39:23+00:00,111,6,0,False,True,True,,,2020-08-21 22:40:00,2020
101,0,True,112,7,0,active,2020-08-21 22:18:16+00:00,112,8,0,False,True,True,,,2020-08-21 22:40:00,2020
102,0,True,113,1,1,active,2020-08-21 22:11:06+00:00,113,13,0,False,True,True,,,2020-08-21 22:40:00,2020
103,0,True,114,4,0,active,2020-08-21 21:40:05+00:00,114,11,0,False,True,True,,,2020-08-21 22:40:00,2020
104,0,True,115,10,1,active,2020-08-21 22:28:21+00:00,115,8,0,False,True,True,,,2020-08-21 22:40:00,2020
105,0,True,116,9,1,active,2020-08-21 22:37:12+00:00,116,13,0,False,True,True,,,2020-08-21 22:40:00,2020
106,0,True,117,10,0,active,2020-08-21 21:58:21+00:00,117,9,0,False,True,True,,,2020-08-21 22:40:00,2020
107,0,True,118,13,2,active,2020-08-21 22:31:31+00:00,118,4,0,False,True,True,,,2020-08-21 22:40:00,2020
108,0,True,119,2,1,active,2020-08-21 22:36:25+00:00,119,12,0,False,True,True,,,2020-08-21 22:40:00,2020
109,0,True,120,13,2,active,2020-08-21 22:35:59+00:00,120,0,0,False,True,True,,,2020-08-21 22:40:00,2020
110,0,True,121,4,0,active,2020-08-21 22:19:08+00:00,121,13,0,False,True,True,,,2020-08-21 22:40:00,2020
111,0,True,122,8,0,active,2020-08-21 22:34:11+00:00,122,7,0,False,True,True,,,2020-08-21 22:40:00,2020
112,0,True,124,5,0,active,2020-08-21 21:50:12+00:00,124,10,0,False,True,True,,,2020-08-21 22:40:00,2020
113,0,True,125,8,2,active,2020-08-21 21:55:58+00:00,125,5,0,False,True,True,,,2020-08-21 22:40:00,2020
114,0,True,126,10,1,active,2020-08-21 19:54:04+00:00,126,4,0,False,True,True,,,2020-08-21 22:40:00,2020
115,0,True,128,0,0,active,2020-08-21 22:15:21+00:00,128,19,0,False,True,True,,,2020-08-21 22:40:00,2020
116,0,True,129,8,0,active,2020-08-21 21:57:19+00:00,129,11,0,False,True,True,,,2020-08-21 22:40:00,2020
117,0,True,130,8,0,active,2020-08-21 21:49:07+00:00,130,7,0,False,True,True,,,2020-08-21 22:40:00,2020
118,0,True,131,8,0,active,2020-08-21 22:22:49+00:00,131,10,0,False,True,True,,,2020-08-21 22:40:00,2020
119,0,True,133,7,1,active,2020-08-21 22:29:47+00:00,133,15,0,False,True,True,,,2020-08-21 22:40:00,2020
120,0,True,135,1,0,active,2020-08-21 20:12:19+00:00,135,16,0,False,True,True,,,2020-08-21 22:40:00,2020
121,0,True,136,0,0,active,2020-08-21 22:23:29+00:00,136,19,0,False,True,True,,,2020-08-21 22:40:00,2020
122,0,True,137,6,0,active,2020-08-21 22:08:20+00:00,137,9,0,False,True,True,,,2020-08-21 22:40:00,2020
123,0,True,138,5,1,active,2020-08-21 22:35:28+00:00,138,9,0,False,True,True,,,2020-08-21 22:40:00,2020
124,0,True,139,4,0,active,2020-08-21 22:37:39+00:00,139,15,0,False,True,True,,,2020-08-21 22:40:00,2020
125,0,True,140,17,0,active,2020-08-21 22:11:58+00:00,140,0,0,False,True,True,,,2020-08-21 22:40:00,2020
126,0,True,141,1,0,active,2020-08-21 22:30:53+00:00,141,14,0,False,True,True,,,2020-08-21 22:40:00,2020
127,0,True,142,12,0,active,2020-08-21 22:31:52+00:00,142,11,0,False,True,True,,,2020-08-21 22:40:00,2020
128,0,True,143,9,0,active,2020-08-21 22:18:48+00:00,143,14,0,False,True,True,,,2020-08-21 22:40:00,2020
129,0,True,144,14,0,active,2020-08-21 22:22:47+00:00,144,5,0,False,True,True,,,2020-08-21 22:40:00,2020
130,0,True,145,19,0,active,2020-08-21 22:35:33+00:00,145,0,0,False,True,True,,,2020-08-21 22:40:00,2020
131,0,True,146,15,0,active,2020-08-21 22:37:28+00:00,146,4,0,False,True,True,,,2020-08-21 22:40:00,2020
132,0,True,149,17,0,active,2020-08-21 22:31:33+00:00,149,1,0,True,True,True,,,2020-08-21 22:40:00,2020
133,0,True,150,10,1,active,2020-08-21 22:07:11+00:00,150,8,0,False,True,True,,,2020-08-21 22:40:00,2020
134,0,True,151,8,0,active,2020-08-21 22:37:05+00:00,151,11,0,False,True,True,,,2020-08-21 22:40:00,2020
135,0,True,152,8,0,active,2020-08-21 22:39:53+00:00,152,7,0,True,True,True,,,2020-08-21 22:40:00,2020
136,0,True,156,5,0,active,2020-08-21 22:21:43+00:00,156,10,0,False,True,True,,,2020-08-21 22:40:00,2020
137,0,True,157,6,0,active,2020-08-21 22:39:12+00:00,157,9,0,False,True,True,,,2020-08-21 22:40:00,2020
138,0,True,159,2,1,active,2020-08-21 22:12:59+00:00,159,12,0,False,True,True,,,2020-08-21 22:40:00,2020
139,0,True,160,5,0,active,2020-08-21 22:17:44+00:00,160,9,0,True,True,True,,,2020-08-21 22:40:00,2020
140,0,True,161,12,0,active,2020-08-21 22:36:52+00:00,161,11,0,True,True,True,,,2020-08-21 22:40:00,2020
141,0,True,162,5,0,active,2020-08-21 20:15:52+00:00,162,10,0,False,True,True,,,2020-08-21 22:40:00,2020
142,0,True,163,5,1,active,2020-08-21 22:33:36+00:00,163,13,0,True,True,True,,,2020-08-21 22:40:00,2020
143,0,True,167,15,0,active,2020-08-21 21:53:39+00:00,167,0,0,False,True,True,,,2020-08-21 22:40:00,2020
144,0,True,169,5,0,active,2020-08-21 22:37:13+00:00,169,14,0,False,True,True,,,2020-08-21 22:40:00,2020
145,0,True,170,5,0,active,2020-08-21 21:27:07+00:00,170,9,0,True,True,True,,,2020-08-21 22:40:00,2020
146,0,True,171,12,0,active,2020-08-21 22:38:09+00:00,171,11,0,True,True,True,,,2020-08-21 22:40:00,2020
147,0,True,173,10,1,active,2020-08-21 19:33:59+00:00,173,3,0,True,True,True,,,2020-08-21 22:40:00,2020
148,0,True,174,6,0,active,2020-08-21 22:30:37+00:00,174,9,0,False,True,True,,,2020-08-21 22:40:00,2020
149,0,True,175,7,0,active,2020-08-21 22:39:34+00:00,175,10,0,True,True,True,,,2020-08-21 22:40:00,2020
150,0,True,176,4,1,active,2020-08-21 22:20:12+00:00,176,10,0,False,True,True,,,2020-08-21 22:40:00,2020
151,0,True,177,4,2,active,2020-08-21 22:31:44+00:00,177,13,0,False,True,True,,,2020-08-21 22:40:00,2020
152,0,True,178,3,0,active,2020-08-21 22:36:06+00:00,178,16,0,False,True,True,,,2020-08-21 22:40:00,2020
153,0,True,179,10,0,active,2020-08-21 22:36:35+00:00,179,15,0,False,True,True,,,2020-08-21 22:40:00,2020
154,0,True,180,14,0,active,2020-08-21 22:39:21+00:00,180,5,0,False,True,True,,,2020-08-21 22:40:00,2020
155,0,True,181,2,0,active,2020-08-21 22:12:44+00:00,181,17,0,False,True,True,,,2020-08-21 22:40:00,2020
156,0,True,182,0,0,active,2020-08-21 22:39:02+00:00,182,19,0,True,True,True,,,2020-08-21 22:40:00,2020
157,0,True,183,2,0,active,2020-08-21 22:39:37+00:00,183,17,0,False,True,True,,,2020-08-21 22:40:00,2020
158,0,True,184,0,0,active,2020-08-21 22:28:09+00:00,184,19,0,False,True,True,,,2020-08-21 22:40:00,2020
159,0,True,185,6,0,active,2020-08-21 22:37:51+00:00,185,9,0,False,True,True,,,2020-08-21 22:40:00,2020
160,0,True,186,12,0,active,2020-08-21 22:18:48+00:00,186,3,0,True,True,True,,,2020-08-21 22:40:00,2020
161,0,True,187,0,1,active,2020-08-21 22:01:45+00:00,187,14,0,False,True,True,,,2020-08-21 22:40:00,2020
162,0,True,188,9,0,active,2020-08-21 22:14:51+00:00,188,6,0,False,True,True,,,2020-08-21 22:40:00,2020
163,0,True,189,0,1,active,2020-08-21 22:35:54+00:00,189,22,0,True,True,True,,,2020-08-21 22:40:00,2020
164,0,True,190,12,2,active,2020-08-21 22:39:18+00:00,190,23,0,True,True,True,,,2020-08-21 22:40:00,2020
165,0,True,191,1,0,active,2020-08-21 22:28:17+00:00,191,14,0,False,True,True,,,2020-08-21 22:40:00,2020
166,0,True,192,3,1,active,2020-08-21 22:32:08+00:00,192,15,0,False,True,True,,,2020-08-21 22:40:00,2020
167,0,True,193,3,0,active,2020-08-21 22:18:01+00:00,193,12,0,True,True,True,,,2020-08-21 22:40:00,2020
168,0,True,194,3,0,active,2020-08-21 21:51:37+00:00,194,16,0,False,True,True,,,2020-08-21 22:40:00,2020
169,0,True,195,7,0,active,2020-08-21 22:19:38+00:00,195,16,0,False,True,True,,,2020-08-21 22:40:00,2020
170,0,True,196,3,0,active,2020-08-21 22:02:32+00:00,196,7,0,False,True,True,,,2020-08-21 22:40:00,2020
171,0,True,197,7,0,active,2020-08-21 21:03:04+00:00,197,8,0,False,True,True,,,2020-08-21 22:40:00,2020
172,0,True,199,10,0,active,2020-08-21 20:47:53+00:00,199,5,0,False,True,True,,,2020-08-21 22:40:00,2020
173,0,True,200,12,0,active,2020-08-21 22:20:45+00:00,200,7,0,False,True,True,,,2020-08-21 22:40:00,2020
174,0,True,201,3,0,active,2020-08-21 21:24:22+00:00,201,12,0,False,True,True,,,2020-08-21 22:40:00,2020
175,0,True,202,4,0,active,2020-08-21 22:14:10+00:00,202,11,0,False,True,True,,,2020-08-21 22:40:00,2020
176,0,True,203,6,0,active,2020-08-21 12:45:21+00:00,203,9,0,False,True,True,,,2020-08-21 22:40:00,2020
177,0,True,204,1,1,active,2020-08-21 22:13:59+00:00,204,13,0,False,True,True,,,2020-08-21 22:40:00,2020
178,0,True,205,4,0,active,2020-08-21 21:43:53+00:00,205,11,0,False,True,True,,,2020-08-21 22:40:00,2020
179,0,True,206,1,0,active,2020-08-21 22:16:33+00:00,206,22,0,False,True,True,,,2020-08-21 22:40:00,2020
180,0,True,208,13,1,active,2020-08-21 21:47:45+00:00,208,1,0,True,True,True,,,2020-08-21 22:40:00,2020
181,0,True,209,5,0,active,2020-08-21 22:21:44+00:00,209,10,0,False,True,True,,,2020-08-21 22:40:00,2020
182,0,True,210,0,0,active,2020-08-21 22:22:28+00:00,210,15,0,False,True,True,,,2020-08-21 22:40:00,2020
183,0,True,211,12,0,active,2020-08-21 22:22:18+00:00,211,7,0,False,True,True,,,2020-08-21 22:40:00,2020
184,0,True,212,7,1,active,2020-08-21 21:42:53+00:00,212,25,0,False,True,True,,,2020-08-21 22:40:00,2020
185,0,True,213,6,0,active,2020-08-21 19:55:09+00:00,213,10,0,True,True,True,,,2020-08-21 22:40:00,2020
186,0,True,214,1,0,active,2020-08-21 21:55:46+00:00,214,14,0,False,True,True,,,2020-08-21 22:40:00,2020
187,0,True,215,5,1,active,2020-08-21 22:37:38+00:00,215,9,0,False,True,True,,,2020-08-21 22:40:00,2020
188,0,True,216,14,0,active,2020-08-21 06:54:34+00:00,216,5,0,False,True,True,,,2020-08-21 22:40:00,2020
189,0,True,217,6,1,active,2020-08-21 22:31:38+00:00,217,12,0,False,True,True,,,2020-08-21 22:40:00,2020
190,0,True,218,7,0,active,2020-08-21 22:35:18+00:00,218,8,0,False,True,True,,,2020-08-21 22:40:00,2020
191,0,True,219,6,0,active,2020-08-21 20:06:41+00:00,219,9,0,False,True,True,,,2020-08-21 22:40:00,2020
192,0,True,221,0,0,active,2020-08-21 22:39:57+00:00,221,19,0,False,True,True,,,2020-08-21 22:40:00,2020
193,0,True,222,1,1,active,2020-08-21 22:37:07+00:00,222,12,0,True,True,True,,,2020-08-21 22:40:00,2020
194,0,True,224,5,1,active,2020-08-21 22:36:27+00:00,224,11,0,False,True,True,,,2020-08-21 22:40:00,2020
195,0,True,225,14,1,active,2020-08-21 22:38:56+00:00,225,4,0,False,True,True,,,2020-08-21 22:40:00,2020
196,0,True,226,4,1,active,2020-08-21 22:36:40+00:00,226,10,0,False,True,True,,,2020-08-21 22:40:00,2020
197,0,True,227,5,0,active,2020-08-21 22:36:26+00:00,227,14,0,False,True,True,,,2020-08-21 22:40:00,2020
198,0,True,228,10,0,active,2020-08-21 22:33:17+00:00,228,9,0,False,True,True,,,2020-08-21 22:40:00,2020
199,0,True,232,1,0,active,2020-08-21 21:57:05+00:00,232,10,0,False,True,True,,,2020-08-21 22:40:00,2020
200,0,True,233,12,0,active,2020-08-21 22:25:31+00:00,233,3,0,False,True,True,,,2020-08-21 22:40:00,2020
201,0,True,234,0,0,active,2020-08-21 21:59:05+00:00,234,15,0,False,True,True,,,2020-08-21 22:40:00,2020
202,0,True,235,6,0,active,2020-08-21 22:06:28+00:00,235,9,0,False,True,True,,,2020-08-21 22:40:00,2020
203,0,True,236,13,0,active,2020-08-21 21:13:22+00:00,236,2,0,False,True,True,,,2020-08-21 22:40:00,2020
204,0,True,239,1,1,active,2020-08-21 22:28:54+00:00,239,13,0,False,True,True,,,2020-08-21 22:40:00,2020
205,0,True,255,5,0,active,2020-08-21 18:57:17+00:00,255,10,0,False,True,True,,,2020-08-21 22:40:00,2020
206,0,True,258,13,0,active,2020-08-21 22:21:26+00:00,258,2,0,False,True,True,,,2020-08-21 22:40:00,2020
207,0,True,259,8,0,active,2020-08-21 17:58:41+00:00,259,7,0,False,True,True,,,2020-08-21 22:40:00,2020
208,0,True,260,5,0,active,2020-08-21 22:08:19+00:00,260,10,0,False,True,True,,,2020-08-21 22:40:00,2020
209,0,True,271,4,0,active,2020-08-21 20:45:00+00:00,271,11,0,False,True,True,,,2020-08-21 22:40:00,2020
210,0,True,272,9,0,active,2020-08-21 20:22:33+00:00,272,10,0,False,True,True,,,2020-08-21 22:40:00,2020
211,0,True,273,28,0,active,2020-08-21 22:28:25+00:00,273,12,0,False,True,True,,,2020-08-21 22:40:00,2020
212,0,True,279,19,0,active,2020-08-21 22:09:37+00:00,279,0,0,False,True,True,,,2020-08-21 22:40:00,2020
213,0,True,280,15,0,active,2020-08-21 20:48:11+00:00,280,4,0,False,True,True,,,2020-08-21 22:40:00,2020
214,0,True,282,12,0,active,2020-08-21 22:35:02+00:00,282,3,0,False,True,True,,,2020-08-21 22:40:00,2020
215,0,True,296,7,1,active,2020-08-21 22:32:54+00:00,296,15,0,False,True,True,,,2020-08-21 22:40:00,2020
216,0,True,318,10,0,active,2020-08-21 22:38:14+00:00,318,9,0,False,True,True,,,2020-08-21 22:40:00,2020
217,0,True,319,1,0,active,2020-08-21 22:18:12+00:00,319,24,0,False,True,True,,,2020-08-21 22:40:00,2020
218,0,True,327,8,0,active,2020-08-21 22:13:54+00:00,327,7,0,False,True,True,,,2020-08-21 22:40:00,2020
219,0,True,328,7,0,active,2020-08-21 22:11:51+00:00,328,8,0,False,True,True,,,2020-08-21 22:40:00,2020
220,0,True,329,9,0,active,2020-08-21 22:34:31+00:00,329,6,0,False,True,True,,,2020-08-21 22:40:00,2020
221,0,True,330,7,0,active,2020-08-21 21:27:40+00:00,330,8,0,False,True,True,,,2020-08-21 22:40:00,2020
222,0,True,331,15,0,active,2020-08-21 22:34:40+00:00,331,0,0,False,True,True,,,2020-08-21 22:40:00,2020
