,num_docks_available,num_ebikes_available,num_docks_disabled,num_bikes_available,eightd_has_available_keys,num_bikes_disabled,is_renting,is_returning,station_status,legacy_id,station_id,is_installed,last_reported,timestamp_of_data_read_request,year_station_last_reported
0,11,0,0,3,False,1,True,True,active,3,3,True,2020-08-12 22:17:12+00:00,2020-08-12 22:19:05,2020
1,11,0,0,8,False,0,True,True,active,4,4,True,2020-08-12 22:18:22+00:00,2020-08-12 22:19:05,2020
2,14,0,0,1,False,0,True,True,active,5,5,True,2020-08-12 22:14:57+00:00,2020-08-12 22:19:05,2020
3,14,0,0,0,False,1,True,True,active,6,6,True,2020-08-12 22:01:17+00:00,2020-08-12 22:19:05,2020
4,3,0,0,11,False,1,True,True,active,7,7,True,2020-08-12 22:13:11+00:00,2020-08-12 22:19:05,2020
5,12,0,0,7,False,0,True,True,active,8,8,True,2020-08-12 22:12:55+00:00,2020-08-12 22:19:05,2020
6,8,0,0,6,False,1,True,True,active,9,9,True,2020-08-12 22:17:12+00:00,2020-08-12 22:19:05,2020
7,10,0,0,1,False,0,True,True,active,10,10,True,2020-08-12 22:03:17+00:00,2020-08-12 22:19:05,2020
8,1,0,0,13,False,1,True,True,active,11,11,True,2020-08-12 22:18:46+00:00,2020-08-12 22:19:05,2020
9,2,0,0,16,True,0,True,True,active,12,12,True,2020-08-12 22:17:51+00:00,2020-08-12 22:19:05,2020
10,17,0,0,1,False,1,True,True,active,13,13,True,2020-08-12 22:16:04+00:00,2020-08-12 22:19:05,2020
11,20,0,0,5,False,0,True,True,active,14,14,True,2020-08-12 22:14:48+00:00,2020-08-12 22:19:05,2020
12,2,0,0,13,False,0,True,True,active,15,15,True,2020-08-12 21:49:41+00:00,2020-08-12 22:19:05,2020
13,11,0,0,8,True,0,True,True,active,16,16,True,2020-08-12 22:17:25+00:00,2020-08-12 22:19:05,2020
14,14,0,0,0,False,1,True,True,active,17,17,True,2020-08-12 22:17:32+00:00,2020-08-12 22:19:05,2020
15,5,0,0,10,False,0,True,True,active,19,19,True,2020-08-12 22:18:25+00:00,2020-08-12 22:19:05,2020
16,5,0,0,18,True,0,True,True,active,20,20,True,2020-08-12 22:02:42+00:00,2020-08-12 22:19:05,2020
17,0,0,0,18,True,0,True,True,active,21,21,True,2020-08-12 22:12:59+00:00,2020-08-12 22:19:05,2020
18,36,0,0,11,True,0,True,True,active,22,22,True,2020-08-12 22:18:56+00:00,2020-08-12 22:19:05,2020
19,11,0,0,10,False,0,True,True,active,23,23,True,2020-08-12 22:08:47+00:00,2020-08-12 22:19:05,2020
20,8,0,0,10,False,1,True,True,active,24,24,True,2020-08-12 22:14:10+00:00,2020-08-12 22:19:05,2020
21,7,0,0,7,False,1,True,True,active,25,25,True,2020-08-12 22:03:01+00:00,2020-08-12 22:19:05,2020
22,4,0,0,11,False,0,True,True,active,26,26,True,2020-08-12 22:17:14+00:00,2020-08-12 22:19:05,2020
23,6,0,0,16,False,1,True,True,active,27,27,True,2020-08-12 21:57:18+00:00,2020-08-12 22:19:05,2020
24,6,0,0,9,False,0,True,True,active,29,29,True,2020-08-12 21:40:24+00:00,2020-08-12 22:19:05,2020
25,13,0,0,2,False,0,True,True,active,30,30,True,2020-08-12 22:16:25+00:00,2020-08-12 22:19:05,2020
26,15,0,0,4,True,0,True,True,active,31,31,True,2020-08-12 21:43:33+00:00,2020-08-12 22:19:05,2020
27,0,0,0,14,False,1,True,True,active,32,32,True,2020-08-12 22:12:04+00:00,2020-08-12 22:19:05,2020
28,20,0,0,5,False,2,True,True,active,33,33,True,2020-08-12 22:08:44+00:00,2020-08-12 22:19:05,2020
29,13,0,0,10,False,0,True,True,active,35,35,True,2020-08-12 22:12:25+00:00,2020-08-12 22:19:05,2020
30,24,0,0,9,True,0,True,True,active,36,36,True,2020-08-12 22:09:02+00:00,2020-08-12 22:19:05,2020
31,14,0,0,1,True,0,True,True,active,37,37,True,2020-08-12 22:02:58+00:00,2020-08-12 22:19:05,2020
32,21,0,0,0,False,2,True,True,active,39,39,True,2020-08-12 21:59:26+00:00,2020-08-12 22:19:05,2020
33,13,0,0,5,False,1,True,True,active,40,40,True,2020-08-12 22:18:08+00:00,2020-08-12 22:19:05,2020
34,23,0,0,4,True,0,True,True,active,41,41,True,2020-08-12 22:16:33+00:00,2020-08-12 22:19:05,2020
35,12,0,0,11,False,0,True,True,active,42,42,True,2020-08-12 22:16:41+00:00,2020-08-12 22:19:05,2020
36,5,0,0,10,True,0,True,True,active,43,43,True,2020-08-12 21:56:47+00:00,2020-08-12 22:19:05,2020
37,15,0,0,8,False,0,True,True,active,44,44,True,2020-08-12 21:51:20+00:00,2020-08-12 22:19:05,2020
38,5,0,0,12,False,2,True,True,active,46,46,True,2020-08-12 22:18:13+00:00,2020-08-12 22:19:05,2020
39,14,0,0,5,True,0,True,True,active,47,47,True,2020-08-12 22:15:51+00:00,2020-08-12 22:19:05,2020
40,18,0,0,1,False,0,True,True,active,48,48,True,2020-08-12 22:18:17+00:00,2020-08-12 22:19:05,2020
41,5,0,0,13,False,0,True,True,active,49,49,True,2020-08-12 22:16:15+00:00,2020-08-12 22:19:05,2020
42,11,0,0,4,True,0,True,True,active,50,50,True,2020-08-12 22:16:26+00:00,2020-08-12 22:19:05,2020
43,8,0,0,7,False,0,True,True,active,51,51,True,2020-08-12 22:07:15+00:00,2020-08-12 22:19:05,2020
44,15,0,0,7,True,1,True,True,active,52,52,True,2020-08-12 22:17:45+00:00,2020-08-12 22:19:05,2020
45,12,0,0,6,False,1,True,True,active,53,53,True,2020-08-12 22:17:05+00:00,2020-08-12 22:19:05,2020
46,7,0,0,8,False,0,True,True,active,54,54,True,2020-08-12 22:03:08+00:00,2020-08-12 22:19:05,2020
47,3,0,0,12,False,0,True,True,active,55,55,True,2020-08-12 22:18:31+00:00,2020-08-12 22:19:05,2020
48,12,0,0,5,True,1,True,True,active,56,56,True,2020-08-12 22:16:15+00:00,2020-08-12 22:19:05,2020
49,2,0,0,11,True,1,True,True,active,57,57,True,2020-08-12 22:04:31+00:00,2020-08-12 22:19:05,2020
50,5,0,0,12,True,2,True,True,active,58,58,True,2020-08-12 22:16:35+00:00,2020-08-12 22:19:05,2020
51,17,0,0,2,True,0,True,True,active,59,59,True,2020-08-12 21:36:16+00:00,2020-08-12 22:19:05,2020
52,2,0,0,17,False,0,True,True,active,60,60,True,2020-08-12 22:18:50+00:00,2020-08-12 22:19:05,2020
53,6,0,0,12,False,1,True,True,active,61,61,True,2020-08-12 22:18:42+00:00,2020-08-12 22:19:05,2020
54,13,0,0,2,False,0,True,True,active,63,63,True,2020-08-12 21:58:55+00:00,2020-08-12 22:19:05,2020
55,10,0,0,9,False,0,True,True,active,64,64,True,2020-08-12 22:16:46+00:00,2020-08-12 22:19:05,2020
56,23,0,0,0,False,0,True,True,active,65,65,True,2020-08-12 22:07:17+00:00,2020-08-12 22:19:05,2020
57,6,0,0,8,False,1,True,True,active,66,66,True,2020-08-12 21:59:20+00:00,2020-08-12 22:19:05,2020
58,19,0,0,8,True,0,True,True,active,67,67,True,2020-08-12 22:16:12+00:00,2020-08-12 22:19:05,2020
59,4,0,0,13,True,2,True,True,active,68,68,True,2020-08-12 22:19:00+00:00,2020-08-12 22:19:05,2020
60,15,0,0,4,True,0,True,True,active,69,69,True,2020-08-12 22:12:41+00:00,2020-08-12 22:19:05,2020
61,6,0,0,17,False,0,True,True,active,70,70,True,2020-08-12 21:47:40+00:00,2020-08-12 22:19:05,2020
62,0,0,0,23,False,0,True,True,active,71,71,True,2020-08-12 21:54:11+00:00,2020-08-12 22:19:05,2020
63,14,0,0,9,False,0,True,True,active,72,72,True,2020-08-12 21:55:16+00:00,2020-08-12 22:19:05,2020
64,7,0,0,6,False,2,True,True,active,73,73,True,2020-08-12 21:46:25+00:00,2020-08-12 22:19:05,2020
65,4,0,0,14,True,1,True,True,active,74,74,True,2020-08-12 22:17:58+00:00,2020-08-12 22:19:05,2020
66,14,0,0,1,False,0,True,True,active,75,75,True,2020-08-12 21:48:40+00:00,2020-08-12 22:19:05,2020
67,9,0,0,8,False,0,True,True,active,76,76,True,2020-08-12 22:18:14+00:00,2020-08-12 22:19:05,2020
68,3,0,0,11,False,1,True,True,active,77,77,True,2020-08-12 21:19:28+00:00,2020-08-12 22:19:05,2020
69,4,0,0,15,False,0,True,True,active,78,78,True,2020-08-12 22:11:57+00:00,2020-08-12 22:19:05,2020
70,11,0,0,6,False,2,True,True,active,79,79,True,2020-08-12 22:14:07+00:00,2020-08-12 22:19:05,2020
71,22,0,0,12,False,1,True,True,active,80,80,True,2020-08-12 22:10:11+00:00,2020-08-12 22:19:05,2020
72,5,0,0,14,False,0,True,True,active,81,81,True,2020-08-12 22:06:22+00:00,2020-08-12 22:19:05,2020
73,15,0,0,0,False,0,True,True,active,82,82,True,2020-08-12 22:11:28+00:00,2020-08-12 22:19:05,2020
74,9,0,0,6,False,0,True,True,active,84,84,True,2020-08-12 22:09:48+00:00,2020-08-12 22:19:05,2020
75,19,0,0,0,False,0,True,True,active,85,85,True,2020-08-12 22:14:17+00:00,2020-08-12 22:19:05,2020
76,13,0,0,6,False,0,True,True,active,86,86,True,2020-08-12 22:04:45+00:00,2020-08-12 22:19:05,2020
77,4,0,0,11,False,0,True,True,active,87,87,True,2020-08-12 22:11:20+00:00,2020-08-12 22:19:05,2020
78,7,0,0,12,False,0,True,True,active,89,89,True,2020-08-12 22:04:36+00:00,2020-08-12 22:19:05,2020
79,4,0,0,14,False,1,True,True,active,90,90,True,2020-08-12 22:13:06+00:00,2020-08-12 22:19:05,2020
80,16,0,0,3,False,0,True,True,active,91,91,True,2020-08-12 22:15:12+00:00,2020-08-12 22:19:05,2020
81,10,0,0,8,False,1,True,True,active,92,92,True,2020-08-12 21:04:15+00:00,2020-08-12 22:19:05,2020
82,2,0,0,11,False,2,True,True,active,93,93,True,2020-08-12 22:05:18+00:00,2020-08-12 22:19:05,2020
83,9,0,0,2,False,0,True,True,active,94,94,True,2020-08-12 22:00:02+00:00,2020-08-12 22:19:05,2020
84,9,0,0,6,False,0,True,True,active,95,95,True,2020-08-12 21:58:26+00:00,2020-08-12 22:19:05,2020
85,7,0,0,12,False,0,True,True,active,96,96,True,2020-08-12 22:14:03+00:00,2020-08-12 22:19:05,2020
86,11,0,0,7,False,1,True,True,active,97,97,True,2020-08-12 21:44:00+00:00,2020-08-12 22:19:05,2020
87,10,0,0,13,False,0,True,True,active,98,98,True,2020-08-12 22:13:41+00:00,2020-08-12 22:19:05,2020
88,12,0,0,3,False,0,True,True,active,99,99,True,2020-08-12 22:16:43+00:00,2020-08-12 22:19:05,2020
89,2,0,0,23,True,0,True,True,active,100,100,True,2020-08-12 22:18:17+00:00,2020-08-12 22:19:05,2020
90,6,0,0,9,False,0,True,True,active,101,101,True,2020-08-12 22:18:13+00:00,2020-08-12 22:19:05,2020
91,14,0,0,1,False,0,True,True,active,102,102,True,2020-08-12 22:05:36+00:00,2020-08-12 22:19:05,2020
92,15,0,0,0,False,0,True,True,active,103,103,True,2020-08-12 21:15:32+00:00,2020-08-12 22:19:05,2020
93,10,0,0,9,False,0,True,True,active,104,104,True,2020-08-12 22:04:35+00:00,2020-08-12 22:19:05,2020
94,0,0,0,19,False,0,True,True,active,105,105,True,2020-08-12 22:11:11+00:00,2020-08-12 22:19:05,2020
95,11,0,0,3,False,1,True,True,active,106,106,True,2020-08-12 15:08:22+00:00,2020-08-12 22:19:05,2020
96,14,0,0,5,False,0,True,True,active,107,107,True,2020-08-12 22:14:33+00:00,2020-08-12 22:19:05,2020
97,11,0,0,6,False,0,True,True,active,108,108,True,2020-08-12 21:58:16+00:00,2020-08-12 22:19:05,2020
98,27,0,0,8,False,0,True,True,active,109,109,True,2020-08-12 20:31:51+00:00,2020-08-12 22:19:05,2020
99,14,0,0,1,False,0,True,True,active,110,110,True,2020-08-12 22:04:52+00:00,2020-08-12 22:19:05,2020
100,8,0,0,7,False,0,True,True,active,111,111,True,2020-08-12 22:17:27+00:00,2020-08-12 22:19:05,2020
101,0,0,0,15,False,0,True,True,active,112,112,True,2020-08-12 22:10:48+00:00,2020-08-12 22:19:05,2020
102,4,0,0,11,False,0,True,True,active,113,113,True,2020-08-12 22:12:05+00:00,2020-08-12 22:19:05,2020
103,10,0,0,4,False,1,True,True,active,114,114,True,2020-08-12 21:48:01+00:00,2020-08-12 22:19:05,2020
104,3,0,0,12,False,4,True,True,active,115,115,True,2020-08-12 22:16:09+00:00,2020-08-12 22:19:05,2020
105,15,0,0,8,False,0,True,True,active,116,116,True,2020-08-12 22:17:55+00:00,2020-08-12 22:19:05,2020
106,9,0,0,10,False,0,True,True,active,117,117,True,2020-08-12 22:16:20+00:00,2020-08-12 22:19:05,2020
107,8,0,0,10,False,1,True,True,active,118,118,True,2020-08-12 22:16:13+00:00,2020-08-12 22:19:05,2020
108,13,0,0,2,False,0,True,True,active,119,119,True,2020-08-12 22:18:16+00:00,2020-08-12 22:19:05,2020
109,4,0,0,11,False,0,True,True,active,120,120,True,2020-08-12 22:18:53+00:00,2020-08-12 22:19:05,2020
110,9,0,0,8,False,0,True,True,active,121,121,True,2020-08-12 22:16:49+00:00,2020-08-12 22:19:05,2020
111,8,0,0,7,False,0,True,True,active,122,122,True,2020-08-12 22:18:12+00:00,2020-08-12 22:19:05,2020
112,11,0,0,3,False,1,True,True,active,124,124,True,2020-08-12 22:05:56+00:00,2020-08-12 22:19:05,2020
113,11,0,0,4,False,0,True,True,active,125,125,True,2020-08-12 22:18:12+00:00,2020-08-12 22:19:05,2020
114,7,0,0,8,False,0,True,True,active,126,126,True,2020-08-12 19:50:45+00:00,2020-08-12 22:19:05,2020
115,13,0,0,6,False,0,True,True,active,128,128,True,2020-08-12 22:12:59+00:00,2020-08-12 22:19:05,2020
116,6,0,0,13,False,0,True,True,active,129,129,True,2020-08-12 22:07:59+00:00,2020-08-12 22:19:05,2020
117,2,0,0,13,False,0,True,True,active,130,130,True,2020-08-12 21:54:28+00:00,2020-08-12 22:19:05,2020
118,8,0,0,10,False,0,True,True,active,131,131,True,2020-08-12 21:55:25+00:00,2020-08-12 22:19:05,2020
119,12,0,0,10,False,1,True,True,active,133,133,True,2020-08-12 21:58:32+00:00,2020-08-12 22:19:05,2020
