,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,data_read_timestamp,year_station_last_reported
0,107,18,0,0,1,0,True,True,True,2020-03-11 17:28:40+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-11 17:30:00,2020
1,3,6,0,0,9,0,True,True,True,2020-03-11 16:59:33+00:00,True,,2020-03-11 17:30:00,2020
2,4,1,0,0,18,0,True,True,True,2020-03-11 17:23:42+00:00,False,,2020-03-11 17:30:00,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 17:30:00,1970
4,6,8,0,1,6,0,True,True,True,2020-03-11 17:20:04+00:00,False,,2020-03-11 17:30:00,2020
5,7,11,0,0,4,0,True,True,True,2020-03-11 17:26:04+00:00,False,,2020-03-11 17:30:00,2020
6,8,0,0,0,19,0,True,True,True,2020-03-11 16:10:45+00:00,False,,2020-03-11 17:30:00,2020
7,9,5,0,0,10,0,True,True,True,2020-03-11 17:24:59+00:00,False,,2020-03-11 17:30:00,2020
8,10,8,0,0,3,0,True,True,True,2020-03-11 17:29:19+00:00,False,,2020-03-11 17:30:00,2020
9,11,1,0,1,13,0,True,True,True,2020-03-11 17:07:54+00:00,False,,2020-03-11 17:30:00,2020
10,12,16,0,1,1,0,True,True,True,2020-03-11 17:28:46+00:00,True,,2020-03-11 17:30:00,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 17:30:00,1970
12,14,12,0,1,12,0,True,True,True,2020-03-11 17:23:41+00:00,False,,2020-03-11 17:30:00,2020
13,15,1,0,2,12,0,True,True,True,2020-03-11 13:19:34+00:00,False,,2020-03-11 17:30:00,2020
14,16,12,0,0,7,0,True,True,True,2020-03-11 17:19:01+00:00,True,,2020-03-11 17:30:00,2020
15,17,0,0,0,15,0,True,True,True,2020-03-11 17:18:27+00:00,False,,2020-03-11 17:30:00,2020
16,19,3,0,0,12,0,True,True,True,2020-03-11 17:28:04+00:00,False,,2020-03-11 17:30:00,2020
17,20,8,0,0,15,0,True,True,True,2020-03-11 15:53:28+00:00,True,,2020-03-11 17:30:00,2020
18,21,17,0,0,1,0,True,True,True,2020-03-11 17:25:45+00:00,True,,2020-03-11 17:30:00,2020
19,22,45,0,1,1,0,True,True,True,2020-03-11 17:07:41+00:00,True,,2020-03-11 17:30:00,2020
20,23,17,0,1,3,0,True,True,True,2020-03-11 17:29:19+00:00,True,,2020-03-11 17:30:00,2020
21,24,11,0,0,8,0,True,True,True,2020-03-11 16:58:17+00:00,False,,2020-03-11 17:30:00,2020
22,25,1,0,0,14,0,True,True,True,2020-03-11 16:38:33+00:00,False,,2020-03-11 17:30:00,2020
23,26,4,0,1,10,0,True,True,True,2020-03-11 17:15:35+00:00,False,,2020-03-11 17:30:00,2020
24,27,6,0,1,16,0,True,True,True,2020-03-11 17:27:44+00:00,False,,2020-03-11 17:30:00,2020
25,29,5,0,0,10,0,True,True,True,2020-03-11 16:36:51+00:00,False,,2020-03-11 17:30:00,2020
26,30,7,0,0,8,0,True,True,True,2020-03-11 17:18:36+00:00,False,,2020-03-11 17:30:00,2020
27,31,4,0,1,14,0,True,True,True,2020-03-11 16:04:11+00:00,False,,2020-03-11 17:30:00,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 17:30:00,1970
29,33,11,0,1,15,0,True,True,True,2020-03-11 16:59:45+00:00,True,,2020-03-11 17:30:00,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-11 17:30:00,2019
31,36,19,0,1,13,0,True,True,True,2020-03-11 17:28:41+00:00,True,,2020-03-11 17:30:00,2020
32,37,9,0,0,6,0,True,True,True,2020-03-11 17:09:43+00:00,True,,2020-03-11 17:30:00,2020
33,39,17,0,1,5,0,True,True,True,2020-03-11 17:28:55+00:00,False,,2020-03-11 17:30:00,2020
34,40,3,0,0,16,0,True,True,True,2020-03-11 17:23:07+00:00,False,,2020-03-11 17:30:00,2020
35,41,8,0,1,18,0,True,True,True,2020-03-11 16:56:58+00:00,True,,2020-03-11 17:30:00,2020
36,42,14,0,1,8,0,True,True,True,2020-03-11 17:27:12+00:00,False,,2020-03-11 17:30:00,2020
37,43,0,0,0,0,0,True,True,True,1970-01-02 00:00:00+00:00,False,,2020-03-11 17:30:00,1970
38,44,23,0,0,0,0,True,True,True,2020-03-11 17:14:07+00:00,False,,2020-03-11 17:30:00,2020
39,46,9,0,0,10,0,True,True,True,2020-03-11 17:28:03+00:00,False,,2020-03-11 17:30:00,2020
40,47,7,0,0,12,0,True,True,True,2020-03-11 17:28:23+00:00,True,,2020-03-11 17:30:00,2020
41,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-11 17:30:00,2020
42,49,8,0,0,10,0,True,True,True,2020-03-11 16:37:47+00:00,False,,2020-03-11 17:30:00,2020
43,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-11 17:30:00,1970
44,51,2,0,0,13,0,True,True,True,2020-03-11 14:36:08+00:00,False,,2020-03-11 17:30:00,2020
