,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,2,0,0,17,0,True,True,True,2020-03-24 13:26:31+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-24 13:37:12,2020
1,3,8,0,0,7,0,True,True,True,2020-03-24 12:29:40+00:00,True,,2020-03-24 13:37:12,2020
2,4,3,0,0,16,0,True,True,True,2020-03-24 12:30:36+00:00,False,,2020-03-24 13:37:12,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 13:37:12,1970
4,6,10,0,0,5,0,True,True,True,2020-03-24 12:40:44+00:00,False,,2020-03-24 13:37:12,2020
5,7,1,0,0,14,0,True,True,True,2020-03-24 08:34:14+00:00,False,,2020-03-24 13:37:12,2020
6,8,6,0,1,12,0,True,True,True,2020-03-24 13:14:17+00:00,False,,2020-03-24 13:37:12,2020
7,9,13,0,1,1,0,True,True,True,2020-03-24 12:24:44+00:00,False,,2020-03-24 13:37:12,2020
8,10,5,0,0,6,0,True,True,True,2020-03-24 12:37:28+00:00,False,,2020-03-24 13:37:12,2020
9,11,5,0,0,10,0,True,True,True,2020-03-24 13:26:33+00:00,False,,2020-03-24 13:37:12,2020
10,12,13,0,1,4,0,True,True,True,2020-03-24 13:20:27+00:00,True,,2020-03-24 13:37:12,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 13:37:12,1970
12,14,8,0,0,17,0,True,True,True,2020-03-24 08:51:19+00:00,False,,2020-03-24 13:37:12,2020
13,15,11,0,2,2,0,True,True,True,2020-03-24 13:03:53+00:00,False,,2020-03-24 13:37:12,2020
14,16,12,0,0,7,0,True,True,True,2020-03-24 13:30:24+00:00,True,,2020-03-24 13:37:12,2020
15,17,10,0,0,5,0,True,True,True,2020-03-24 13:29:38+00:00,False,,2020-03-24 13:37:12,2020
16,19,8,0,1,6,0,True,True,True,2020-03-24 12:38:53+00:00,False,,2020-03-24 13:37:12,2020
17,20,14,0,1,8,0,True,True,True,2020-03-24 08:40:48+00:00,True,,2020-03-24 13:37:12,2020
18,21,15,0,1,2,0,True,True,True,2020-03-24 13:13:38+00:00,True,,2020-03-24 13:37:12,2020
19,22,13,0,0,34,0,True,True,True,2020-03-24 13:25:30+00:00,True,,2020-03-24 13:37:12,2020
20,23,11,0,0,10,0,True,True,True,2020-03-24 12:38:57+00:00,True,,2020-03-24 13:37:12,2020
21,24,0,0,0,19,0,True,True,True,2020-03-24 02:33:06+00:00,False,,2020-03-24 13:37:12,2020
22,25,13,0,1,1,0,True,True,True,2020-03-24 12:11:18+00:00,False,,2020-03-24 13:37:12,2020
23,26,5,0,0,10,0,True,True,True,2020-03-24 13:33:27+00:00,False,,2020-03-24 13:37:12,2020
24,27,9,0,0,14,0,True,True,True,2020-03-24 13:10:03+00:00,False,,2020-03-24 13:37:12,2020
25,29,1,0,0,14,0,True,True,True,2020-03-24 12:59:49+00:00,False,,2020-03-24 13:37:12,2020
26,30,14,0,1,0,0,True,True,True,2020-03-24 10:41:55+00:00,False,,2020-03-24 13:37:12,2020
27,31,10,0,0,9,0,True,True,True,2020-03-24 08:46:47+00:00,False,,2020-03-24 13:37:12,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 13:37:12,1970
29,33,10,0,0,17,0,True,True,True,2020-03-24 10:46:17+00:00,True,,2020-03-24 13:37:12,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-24 13:37:12,2019
31,36,14,0,0,19,0,True,True,True,2020-03-24 08:51:13+00:00,True,,2020-03-24 13:37:12,2020
32,37,8,0,0,7,0,True,True,True,2020-03-24 13:35:03+00:00,True,,2020-03-24 13:37:12,2020
33,39,18,0,0,5,0,True,True,True,2020-03-24 13:35:56+00:00,False,,2020-03-24 13:37:12,2020
34,40,13,0,1,5,0,True,True,True,2020-03-24 13:36:33+00:00,False,,2020-03-24 13:37:12,2020
35,41,20,0,0,7,0,True,True,True,2020-03-24 08:45:44+00:00,False,,2020-03-24 13:37:12,2020
36,42,21,0,1,1,0,True,True,True,2020-03-24 12:18:10+00:00,False,,2020-03-24 13:37:12,2020
