,num_docks_disabled,num_ebikes_available,is_renting,eightd_has_available_keys,station_id,num_bikes_available,num_docks_available,is_installed,legacy_id,last_reported,num_bikes_disabled,station_status,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,0,True,False,3,7,8,True,3,2020-08-06 13:29:14+00:00,0,active,True,,,2020-08-06 13:52:10,2020
1,0,0,True,False,4,14,5,True,4,2020-08-06 13:47:04+00:00,0,active,True,,,2020-08-06 13:52:10,2020
2,0,0,True,False,5,5,9,True,5,2020-08-06 13:47:32+00:00,1,active,True,,,2020-08-06 13:52:10,2020
3,0,0,True,False,6,12,1,True,6,2020-08-06 13:44:29+00:00,2,active,True,,,2020-08-06 13:52:10,2020
4,0,0,True,False,7,6,9,True,7,2020-08-06 13:39:55+00:00,0,active,True,,,2020-08-06 13:52:10,2020
5,0,0,True,False,8,3,15,True,8,2020-08-06 13:47:01+00:00,1,active,True,,,2020-08-06 13:52:10,2020
6,0,0,True,False,9,13,2,True,9,2020-08-06 13:40:40+00:00,0,active,True,,,2020-08-06 13:52:10,2020
7,0,0,True,False,10,6,5,True,10,2020-08-06 13:43:12+00:00,0,active,True,,,2020-08-06 13:52:10,2020
8,0,0,True,False,11,6,8,True,11,2020-08-06 13:51:45+00:00,1,active,True,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 50, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'dock_blocked_count': 0, 'off_dock_count': 56, 'valet_revision': 79}",2020-08-06 13:52:10,2020
9,0,0,True,True,12,13,5,True,12,2020-08-06 13:40:16+00:00,0,active,True,,,2020-08-06 13:52:10,2020
10,0,0,True,False,13,12,6,True,13,2020-08-06 13:47:46+00:00,1,active,True,,,2020-08-06 13:52:10,2020
11,0,0,True,False,14,18,5,True,14,2020-08-06 13:50:25+00:00,2,active,True,,,2020-08-06 13:52:10,2020
12,0,0,True,False,15,7,8,True,15,2020-08-06 13:22:12+00:00,0,active,True,,,2020-08-06 13:52:10,2020
13,0,0,True,True,16,3,16,True,16,2020-08-06 13:40:14+00:00,0,active,True,,,2020-08-06 13:52:10,2020
14,0,0,True,False,17,1,14,True,17,2020-08-06 13:40:05+00:00,0,active,True,,,2020-08-06 13:52:10,2020
15,0,0,True,False,19,7,8,True,19,2020-08-06 13:33:03+00:00,0,active,True,,,2020-08-06 13:52:10,2020
16,0,0,True,True,20,6,17,True,20,2020-08-06 13:48:19+00:00,0,active,True,,,2020-08-06 13:52:10,2020
17,0,0,True,True,21,6,12,True,21,2020-08-06 13:26:04+00:00,0,active,True,,,2020-08-06 13:52:10,2020
18,0,0,True,True,22,16,29,True,22,2020-08-06 13:48:06+00:00,2,active,True,,,2020-08-06 13:52:10,2020
19,0,0,True,True,23,14,7,True,23,2020-08-06 13:09:01+00:00,0,active,True,,,2020-08-06 13:52:10,2020
20,0,0,True,False,24,11,8,True,24,2020-08-06 13:44:44+00:00,0,active,True,,,2020-08-06 13:52:10,2020
21,0,0,True,False,25,0,15,True,25,2020-08-06 13:44:29+00:00,0,active,True,,,2020-08-06 13:52:10,2020
22,0,0,True,False,26,2,12,True,26,2020-08-06 13:19:31+00:00,1,active,True,,,2020-08-06 13:52:10,2020
23,0,0,True,False,27,15,6,True,27,2020-08-06 13:50:16+00:00,2,active,True,,,2020-08-06 13:52:10,2020
24,0,0,True,False,29,7,7,True,29,2020-08-06 11:51:54+00:00,1,active,True,,,2020-08-06 13:52:10,2020
25,0,0,True,False,30,12,3,True,30,2020-08-06 13:36:30+00:00,0,active,True,,,2020-08-06 13:52:10,2020
26,0,0,True,True,31,1,18,True,31,2020-08-06 13:35:56+00:00,0,active,True,,,2020-08-06 13:52:10,2020
27,0,0,True,False,32,2,12,True,32,2020-08-06 12:58:20+00:00,1,active,True,,,2020-08-06 13:52:10,2020
28,0,0,True,False,33,10,17,True,33,2020-08-06 13:38:18+00:00,0,active,True,,,2020-08-06 13:52:10,2020
29,0,0,True,False,35,12,11,True,35,2020-08-06 13:28:44+00:00,0,active,True,,,2020-08-06 13:52:10,2020
30,0,0,True,True,36,27,6,True,36,2020-08-06 13:34:28+00:00,0,active,True,,,2020-08-06 13:52:10,2020
31,0,0,True,True,37,11,4,True,37,2020-08-06 13:37:48+00:00,0,active,True,,,2020-08-06 13:52:10,2020
32,0,0,True,False,39,21,2,True,39,2020-08-06 13:45:10+00:00,0,active,True,,,2020-08-06 13:52:10,2020
33,0,0,True,False,40,2,16,True,40,2020-08-06 13:51:36+00:00,1,active,True,,,2020-08-06 13:52:10,2020
34,0,0,True,True,41,19,8,True,41,2020-08-06 13:29:27+00:00,0,active,True,,,2020-08-06 13:52:10,2020
35,0,0,True,False,42,9,13,True,42,2020-08-06 13:50:04+00:00,1,active,True,,,2020-08-06 13:52:10,2020
36,0,0,True,True,43,14,1,True,43,2020-08-06 12:19:41+00:00,0,active,True,,,2020-08-06 13:52:10,2020
37,0,0,True,False,44,16,7,True,44,2020-08-06 13:30:58+00:00,0,active,True,,,2020-08-06 13:52:10,2020
38,0,0,True,False,46,3,16,True,46,2020-08-06 13:43:02+00:00,0,active,True,,,2020-08-06 13:52:10,2020
39,0,0,True,True,47,2,17,True,47,2020-08-06 13:51:32+00:00,0,active,True,,,2020-08-06 13:52:10,2020
40,0,0,True,False,48,13,6,True,48,2020-08-06 13:44:07+00:00,0,active,True,,,2020-08-06 13:52:10,2020
41,0,0,True,False,49,14,4,True,49,2020-08-06 12:37:01+00:00,0,active,True,,,2020-08-06 13:52:10,2020
42,0,0,True,True,50,12,3,True,50,2020-08-06 13:41:40+00:00,0,active,True,,,2020-08-06 13:52:10,2020
43,0,0,True,False,51,2,12,True,51,2020-08-06 13:42:18+00:00,1,active,True,,,2020-08-06 13:52:10,2020
44,0,0,True,True,52,1,22,True,52,2020-08-06 13:49:38+00:00,0,active,True,,,2020-08-06 13:52:10,2020
45,0,0,True,False,53,2,17,True,53,2020-08-06 13:45:07+00:00,0,active,True,,,2020-08-06 13:52:10,2020
46,0,0,True,False,54,8,6,True,54,2020-08-06 13:37:40+00:00,1,active,True,,,2020-08-06 13:52:10,2020
47,0,0,True,False,55,11,2,True,55,2020-08-06 13:51:11+00:00,2,active,True,,,2020-08-06 13:52:10,2020
48,0,0,True,True,56,8,10,True,56,2020-08-06 12:40:50+00:00,0,active,True,,,2020-08-06 13:52:10,2020
49,0,0,True,True,57,8,5,True,57,2020-08-06 13:07:16+00:00,1,active,True,,,2020-08-06 13:52:10,2020
50,0,0,True,True,58,15,4,True,58,2020-08-06 13:46:04+00:00,0,active,True,,,2020-08-06 13:52:10,2020
51,0,0,True,True,59,15,4,True,59,2020-08-06 13:12:22+00:00,0,active,True,,,2020-08-06 13:52:10,2020
52,0,0,True,False,60,7,12,True,60,2020-08-06 13:39:46+00:00,0,active,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 40, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'dock_blocked_count': 0, 'off_dock_count': 26, 'valet_revision': 69}",2020-08-06 13:52:10,2020
53,0,0,True,False,61,13,6,True,61,2020-08-06 13:24:57+00:00,0,active,True,,,2020-08-06 13:52:10,2020
54,0,0,True,False,63,1,14,True,63,2020-08-06 13:50:20+00:00,0,active,True,,,2020-08-06 13:52:10,2020
55,0,0,True,False,64,5,14,True,64,2020-08-06 13:13:48+00:00,0,active,True,,,2020-08-06 13:52:10,2020
56,0,0,True,False,65,4,18,True,65,2020-08-06 13:09:20+00:00,1,active,True,,,2020-08-06 13:52:10,2020
57,0,0,True,False,66,2,13,True,66,2020-08-06 13:45:14+00:00,0,active,True,,,2020-08-06 13:52:10,2020
58,0,0,True,True,67,10,17,True,67,2020-08-06 13:51:35+00:00,0,active,True,,,2020-08-06 13:52:10,2020
59,0,0,True,True,68,18,0,True,68,2020-08-06 13:49:30+00:00,1,active,True,,,2020-08-06 13:52:10,2020
60,0,0,True,True,69,8,10,True,69,2020-08-06 13:14:34+00:00,1,active,True,,,2020-08-06 13:52:10,2020
61,0,0,True,False,70,16,7,True,70,2020-08-06 13:00:12+00:00,0,active,True,,,2020-08-06 13:52:10,2020
62,0,0,True,False,71,19,4,True,71,2020-08-06 13:34:04+00:00,0,active,True,,,2020-08-06 13:52:10,2020
