,is_installed,num_docks_disabled,num_ebikes_available,eightd_has_available_keys,legacy_id,num_docks_available,num_bikes_available,station_id,num_bikes_disabled,last_reported,station_status,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
98,True,0,0,False,109,28,7,109,0,2020-08-09 19:50:21+00:00,active,True,True,2020-08-09 20:04:50,2020
99,True,0,0,False,110,13,2,110,0,2020-08-09 19:41:52+00:00,active,True,True,2020-08-09 20:04:50,2020
100,True,0,0,False,111,15,0,111,0,2020-08-09 17:34:59+00:00,active,True,True,2020-08-09 20:04:50,2020
101,True,0,0,False,112,3,12,112,0,2020-08-09 18:55:48+00:00,active,True,True,2020-08-09 20:04:50,2020
102,True,0,0,False,113,0,14,113,1,2020-08-09 17:21:25+00:00,active,True,True,2020-08-09 20:04:50,2020
103,True,0,0,False,114,14,1,114,0,2020-08-09 19:20:56+00:00,active,True,True,2020-08-09 20:04:50,2020
104,True,0,0,False,115,4,15,115,0,2020-08-09 19:57:29+00:00,active,True,True,2020-08-09 20:04:50,2020
105,True,0,0,False,116,18,5,116,0,2020-08-09 19:43:21+00:00,active,True,True,2020-08-09 20:04:50,2020
106,True,0,0,False,117,12,7,117,0,2020-08-09 20:04:43+00:00,active,True,True,2020-08-09 20:04:50,2020
107,True,0,0,False,118,3,15,118,1,2020-08-09 18:58:01+00:00,active,True,True,2020-08-09 20:04:50,2020
108,True,0,0,False,119,3,11,119,1,2020-08-09 19:57:18+00:00,active,True,True,2020-08-09 20:04:50,2020
109,True,0,0,False,120,5,5,120,5,2020-08-09 19:59:10+00:00,active,True,True,2020-08-09 20:04:50,2020
110,True,0,0,False,121,11,6,121,0,2020-08-09 19:56:23+00:00,active,True,True,2020-08-09 20:04:50,2020
111,True,0,0,False,122,4,11,122,0,2020-08-09 19:43:08+00:00,active,True,True,2020-08-09 20:04:50,2020
112,True,0,0,False,124,4,11,124,0,2020-08-09 19:14:43+00:00,active,True,True,2020-08-09 20:04:50,2020
113,True,0,0,False,125,0,15,125,0,2020-08-09 19:44:37+00:00,active,True,True,2020-08-09 20:04:50,2020
114,True,0,0,False,126,8,7,126,0,2020-08-09 19:09:09+00:00,active,True,True,2020-08-09 20:04:50,2020
115,True,0,0,False,128,2,17,128,0,2020-08-09 19:13:55+00:00,active,True,True,2020-08-09 20:04:50,2020
116,True,0,0,False,129,13,6,129,0,2020-08-09 18:28:53+00:00,active,True,True,2020-08-09 20:04:50,2020
117,True,0,0,False,130,3,12,130,0,2020-08-09 19:29:02+00:00,active,True,True,2020-08-09 20:04:50,2020
118,True,0,0,False,131,5,13,131,0,2020-08-09 19:52:34+00:00,active,True,True,2020-08-09 20:04:50,2020
119,True,0,0,False,133,0,23,133,0,2020-08-09 18:57:41+00:00,active,True,True,2020-08-09 20:04:50,2020
120,True,0,0,False,135,13,3,135,1,2020-08-09 19:57:14+00:00,active,True,True,2020-08-09 20:04:50,2020
121,True,0,0,False,136,12,6,136,1,2020-08-09 19:48:32+00:00,active,True,True,2020-08-09 20:04:50,2020
122,True,0,0,False,137,12,3,137,0,2020-08-09 19:55:04+00:00,active,True,True,2020-08-09 20:04:50,2020
123,True,0,0,False,138,7,7,138,1,2020-08-09 19:46:32+00:00,active,True,True,2020-08-09 20:04:50,2020
124,True,0,0,False,139,19,0,139,0,2020-08-09 19:54:21+00:00,active,True,True,2020-08-09 20:04:50,2020
125,True,0,0,False,140,0,17,140,0,2020-08-09 19:41:32+00:00,active,True,True,2020-08-09 20:04:50,2020
126,True,0,0,False,141,14,0,141,1,2020-08-09 19:25:55+00:00,active,True,True,2020-08-09 20:04:50,2020
127,True,0,0,False,142,17,6,142,0,2020-08-09 19:59:19+00:00,active,True,True,2020-08-09 20:04:50,2020
128,True,0,0,False,143,8,14,143,1,2020-08-09 20:01:40+00:00,active,True,True,2020-08-09 20:04:50,2020
129,True,0,0,False,144,2,16,144,1,2020-08-09 19:58:49+00:00,active,True,True,2020-08-09 20:04:50,2020
130,True,0,0,False,145,4,15,145,0,2020-08-09 19:19:13+00:00,active,True,True,2020-08-09 20:04:50,2020
131,True,0,0,False,146,5,12,146,2,2020-08-09 19:52:14+00:00,active,True,True,2020-08-09 20:04:50,2020
132,True,0,0,True,149,7,10,149,1,2020-08-09 19:56:55+00:00,active,True,True,2020-08-09 20:04:50,2020
133,True,0,0,False,150,13,5,150,1,2020-08-09 19:32:40+00:00,active,True,True,2020-08-09 20:04:50,2020
134,True,0,0,False,151,18,1,151,0,2020-08-09 19:44:59+00:00,active,True,True,2020-08-09 20:04:50,2020
135,True,0,0,True,152,4,11,152,0,2020-08-09 19:30:03+00:00,active,True,True,2020-08-09 20:04:50,2020
136,True,0,0,False,156,14,1,156,0,2020-08-09 19:59:05+00:00,active,True,True,2020-08-09 20:04:50,2020
137,True,0,0,False,157,12,3,157,0,2020-08-09 20:04:12+00:00,active,True,True,2020-08-09 20:04:50,2020
138,True,0,0,False,159,15,0,159,0,2020-08-09 18:22:18+00:00,active,True,True,2020-08-09 20:04:50,2020
139,True,0,0,True,160,2,12,160,0,2020-08-09 19:57:22+00:00,active,True,True,2020-08-09 20:04:50,2020
140,True,0,0,True,161,12,10,161,1,2020-08-09 20:03:09+00:00,active,True,True,2020-08-09 20:04:50,2020
141,True,0,0,False,162,7,8,162,0,2020-08-09 19:42:19+00:00,active,True,True,2020-08-09 20:04:50,2020
142,True,0,0,True,163,13,6,163,0,2020-08-09 19:55:15+00:00,active,True,True,2020-08-09 20:04:50,2020
143,True,0,0,False,167,14,1,167,0,2020-08-09 19:22:54+00:00,active,True,True,2020-08-09 20:04:50,2020
144,True,0,0,False,169,2,17,169,0,2020-08-09 19:35:38+00:00,active,True,True,2020-08-09 20:04:50,2020
145,True,0,0,True,170,14,0,170,0,2020-08-09 17:19:21+00:00,active,True,True,2020-08-09 20:04:50,2020
146,True,0,0,True,171,17,6,171,0,2020-08-09 19:42:39+00:00,active,True,True,2020-08-09 20:04:50,2020
147,True,0,0,True,173,2,12,173,0,2020-08-09 19:21:02+00:00,active,True,True,2020-08-09 20:04:50,2020
148,True,0,0,False,174,14,1,174,0,2020-08-09 18:22:45+00:00,active,True,True,2020-08-09 20:04:50,2020
149,True,0,0,True,175,16,1,175,0,2020-08-09 19:36:44+00:00,active,True,True,2020-08-09 20:04:50,2020
150,True,0,0,False,176,6,9,176,0,2020-08-09 20:03:21+00:00,active,True,True,2020-08-09 20:04:50,2020
151,True,0,0,False,177,15,4,177,0,2020-08-09 19:59:38+00:00,active,True,True,2020-08-09 20:04:50,2020
152,True,0,0,False,178,17,2,178,0,2020-08-09 19:51:22+00:00,active,True,True,2020-08-09 20:04:50,2020
153,True,0,0,False,179,19,6,179,0,2020-08-09 19:49:18+00:00,active,True,True,2020-08-09 20:04:50,2020
154,True,0,0,False,180,14,5,180,0,2020-08-09 19:50:17+00:00,active,True,True,2020-08-09 20:04:50,2020
155,True,0,0,False,181,11,8,181,0,2020-08-09 18:54:31+00:00,active,True,True,2020-08-09 20:04:50,2020
156,True,0,0,True,182,7,12,182,0,2020-08-09 19:37:09+00:00,active,True,True,2020-08-09 20:04:50,2020
157,True,0,0,False,183,15,4,183,0,2020-08-09 20:02:46+00:00,active,True,True,2020-08-09 20:04:50,2020
158,True,0,0,False,184,17,2,184,0,2020-08-09 19:59:04+00:00,active,True,True,2020-08-09 20:04:50,2020
159,True,0,0,False,185,15,0,185,0,2020-08-09 19:41:44+00:00,active,True,True,2020-08-09 20:04:50,2020
160,True,0,0,True,186,5,7,186,3,2020-08-09 19:44:02+00:00,active,True,True,2020-08-09 20:04:50,2020
161,True,0,0,False,187,3,12,187,0,2020-08-09 18:36:12+00:00,active,True,True,2020-08-09 20:04:50,2020
162,True,0,0,False,188,6,9,188,0,2020-08-09 18:26:39+00:00,active,True,True,2020-08-09 20:04:50,2020
163,True,0,0,True,189,21,2,189,0,2020-08-09 19:56:46+00:00,active,True,True,2020-08-09 20:04:50,2020
164,True,0,0,True,190,22,13,190,2,2020-08-09 19:51:31+00:00,active,True,True,2020-08-09 20:04:50,2020
165,True,0,0,False,191,14,1,191,0,2020-08-09 16:38:50+00:00,active,True,True,2020-08-09 20:04:50,2020
166,True,0,0,False,192,9,10,192,0,2020-08-09 19:37:46+00:00,active,True,True,2020-08-09 20:04:50,2020
167,True,0,0,True,193,14,1,193,0,2020-08-09 19:40:44+00:00,active,True,True,2020-08-09 20:04:50,2020
168,True,0,0,False,194,17,2,194,0,2020-08-09 18:39:02+00:00,active,True,True,2020-08-09 20:04:50,2020
169,True,0,0,False,195,7,16,195,0,2020-08-09 20:03:54+00:00,active,True,True,2020-08-09 20:04:50,2020
170,True,0,0,True,196,6,4,196,0,2020-08-09 19:57:17+00:00,active,True,True,2020-08-09 20:04:50,2020
171,True,0,0,False,197,14,1,197,0,2020-08-09 19:44:33+00:00,active,True,True,2020-08-09 20:04:50,2020
172,True,0,0,False,199,14,1,199,0,2020-08-09 18:47:56+00:00,active,True,True,2020-08-09 20:04:50,2020
173,True,0,0,False,200,13,5,200,1,2020-08-09 19:20:07+00:00,active,True,True,2020-08-09 20:04:50,2020
174,True,0,0,False,201,12,3,201,0,2020-08-09 15:06:41+00:00,active,True,True,2020-08-09 20:04:50,2020
175,True,0,0,False,202,6,9,202,0,2020-08-09 19:51:03+00:00,active,True,True,2020-08-09 20:04:50,2020
176,True,0,0,False,203,13,1,203,1,2020-08-09 08:36:20+00:00,active,True,True,2020-08-09 20:04:50,2020
177,True,0,0,False,204,11,4,204,0,2020-08-09 18:56:56+00:00,active,True,True,2020-08-09 20:04:50,2020
178,True,0,0,False,205,9,6,205,0,2020-08-09 11:16:33+00:00,active,True,True,2020-08-09 20:04:50,2020
179,True,0,0,False,206,22,1,206,0,2020-08-09 19:57:40+00:00,active,True,True,2020-08-09 20:04:50,2020
180,True,0,0,True,208,13,2,208,0,2020-08-09 19:30:23+00:00,active,True,True,2020-08-09 20:04:50,2020
181,True,0,0,False,209,4,11,209,0,2020-08-09 19:45:47+00:00,active,True,True,2020-08-09 20:04:50,2020
182,True,0,0,False,210,13,2,210,0,2020-08-09 19:39:21+00:00,active,True,True,2020-08-09 20:04:50,2020
183,True,0,0,False,211,7,11,211,1,2020-08-09 19:59:46+00:00,active,True,True,2020-08-09 20:04:50,2020
184,True,0,0,False,212,15,18,212,0,2020-08-09 19:33:27+00:00,active,True,True,2020-08-09 20:04:50,2020
185,True,0,0,True,213,10,6,213,0,2020-08-09 19:40:35+00:00,active,True,True,2020-08-09 20:04:50,2020
186,True,0,0,False,214,1,14,214,0,2020-08-09 20:04:20+00:00,active,True,True,2020-08-09 20:04:50,2020
187,True,0,0,False,215,7,8,215,0,2020-08-09 18:21:25+00:00,active,True,True,2020-08-09 20:04:50,2020
188,True,0,0,False,216,4,15,216,0,2020-08-09 19:48:34+00:00,active,True,True,2020-08-09 20:04:50,2020
189,True,0,0,False,217,4,15,217,0,2020-08-09 19:18:52+00:00,active,True,True,2020-08-09 20:04:50,2020
190,True,0,0,False,218,0,14,218,1,2020-08-09 20:03:22+00:00,active,True,True,2020-08-09 20:04:50,2020
191,True,0,0,False,219,11,4,219,0,2020-08-09 17:49:19+00:00,active,True,True,2020-08-09 20:04:50,2020
192,True,0,0,False,221,9,8,221,2,2020-08-09 19:53:41+00:00,active,True,True,2020-08-09 20:04:50,2020
193,True,0,0,True,222,14,0,222,0,2020-08-09 19:56:40+00:00,active,True,True,2020-08-09 20:04:50,2020
194,True,0,0,False,224,7,10,224,0,2020-08-09 20:00:19+00:00,active,True,True,2020-08-09 20:04:50,2020
195,True,0,0,False,225,12,7,225,0,2020-08-09 19:58:01+00:00,active,True,True,2020-08-09 20:04:50,2020
196,True,0,0,False,226,10,5,226,0,2020-08-09 19:55:18+00:00,active,True,True,2020-08-09 20:04:50,2020
197,True,0,0,False,227,14,5,227,0,2020-08-09 20:00:40+00:00,active,True,True,2020-08-09 20:04:50,2020
198,True,0,0,False,228,18,1,228,0,2020-08-09 19:10:37+00:00,active,True,True,2020-08-09 20:04:50,2020
199,True,0,0,False,232,7,3,232,1,2020-08-09 13:16:48+00:00,active,True,True,2020-08-09 20:04:50,2020
200,True,0,0,False,233,9,5,233,1,2020-08-09 20:03:16+00:00,active,True,True,2020-08-09 20:04:50,2020
201,True,0,0,False,234,14,1,234,0,2020-08-09 18:52:47+00:00,active,True,True,2020-08-09 20:04:50,2020
202,True,0,0,False,235,9,5,235,1,2020-08-09 19:46:08+00:00,active,True,True,2020-08-09 20:04:50,2020
203,True,0,0,False,236,6,8,236,1,2020-08-09 19:25:05+00:00,active,True,True,2020-08-09 20:04:50,2020
204,True,0,0,False,239,11,1,239,3,2020-08-09 20:03:18+00:00,active,True,True,2020-08-09 20:04:50,2020
205,True,0,0,False,255,4,11,255,0,2020-08-09 09:01:15+00:00,active,True,True,2020-08-09 20:04:50,2020
206,True,0,0,False,258,2,13,258,0,2020-08-09 18:51:59+00:00,active,True,True,2020-08-09 20:04:50,2020
207,True,0,0,False,259,1,14,259,0,2020-08-09 16:59:55+00:00,active,True,True,2020-08-09 20:04:50,2020
208,True,0,0,False,260,0,15,260,0,2020-08-09 17:32:05+00:00,active,True,True,2020-08-09 20:04:50,2020
209,True,0,0,False,271,11,4,271,0,2020-08-09 16:26:57+00:00,active,True,True,2020-08-09 20:04:50,2020
210,True,0,0,False,272,14,5,272,0,2020-08-09 20:04:29+00:00,active,True,True,2020-08-09 20:04:50,2020
211,True,0,0,False,273,16,22,273,2,2020-08-09 20:03:37+00:00,active,True,True,2020-08-09 20:04:50,2020
212,True,0,0,False,279,0,19,279,0,2020-08-09 19:13:22+00:00,active,True,True,2020-08-09 20:04:50,2020
213,True,0,0,False,280,15,4,280,0,2020-08-09 19:32:50+00:00,active,True,True,2020-08-09 20:04:50,2020
214,True,0,0,False,282,2,13,282,0,2020-08-09 19:59:31+00:00,active,True,True,2020-08-09 20:04:50,2020
215,True,0,0,False,296,10,13,296,0,2020-08-09 20:02:01+00:00,active,True,True,2020-08-09 20:04:50,2020
216,True,0,0,False,318,11,8,318,0,2020-08-09 19:44:15+00:00,active,True,True,2020-08-09 20:04:50,2020
217,True,0,0,False,319,17,8,319,0,2020-08-09 19:53:41+00:00,active,True,True,2020-08-09 20:04:50,2020
218,True,0,0,False,327,2,13,327,0,2020-08-09 19:24:07+00:00,active,True,True,2020-08-09 20:04:50,2020
219,True,0,0,False,328,7,8,328,0,2020-08-09 20:03:44+00:00,active,True,True,2020-08-09 20:04:50,2020
220,True,0,0,False,329,3,12,329,0,2020-08-09 19:31:21+00:00,active,True,True,2020-08-09 20:04:50,2020
221,True,0,0,False,330,3,12,330,0,2020-08-09 19:36:01+00:00,active,True,True,2020-08-09 20:04:50,2020
222,True,0,0,False,331,6,9,331,0,2020-08-09 20:02:29+00:00,active,True,True,2020-08-09 20:04:50,2020
223,True,0,0,False,332,1,12,332,2,2020-08-09 19:59:40+00:00,active,True,True,2020-08-09 20:04:50,2020
224,True,0,0,False,333,0,25,333,0,2020-08-09 19:41:46+00:00,active,True,True,2020-08-09 20:04:50,2020
225,True,0,0,False,334,9,10,334,0,2020-08-09 19:29:53+00:00,active,True,True,2020-08-09 20:04:50,2020
226,True,0,0,False,335,12,7,335,0,2020-08-09 19:39:35+00:00,active,True,True,2020-08-09 20:04:50,2020
227,True,0,0,False,336,1,12,336,2,2020-08-09 19:26:35+00:00,active,True,True,2020-08-09 20:04:50,2020
228,True,0,0,False,337,1,14,337,0,2020-08-09 18:22:52+00:00,active,True,True,2020-08-09 20:04:50,2020
229,True,0,0,False,338,14,1,338,0,2020-08-09 19:15:57+00:00,active,True,True,2020-08-09 20:04:50,2020
230,True,0,0,False,339,4,11,339,0,2020-08-09 18:18:27+00:00,active,True,True,2020-08-09 20:04:50,2020
231,True,0,0,False,340,2,17,340,0,2020-08-09 08:56:11+00:00,active,True,True,2020-08-09 20:04:50,2020
232,True,0,0,True,341,11,4,341,0,2020-08-09 08:55:00+00:00,active,True,True,2020-08-09 20:04:50,2020
