,legacy_id,is_renting,num_bikes_available,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,station_id,last_reported,num_bikes_disabled,is_returning,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
30,36,True,7,active,0,True,0,True,36,2020-08-12 22:22:40+00:00,0,True,26,2020-08-12 22:59:55,2020
31,37,True,1,active,0,True,0,True,37,2020-08-12 22:02:58+00:00,0,True,14,2020-08-12 22:59:55,2020
32,39,True,0,active,0,False,0,True,39,2020-08-12 22:57:56+00:00,2,True,21,2020-08-12 22:59:55,2020
33,40,True,8,active,0,False,0,True,40,2020-08-12 22:56:24+00:00,1,True,10,2020-08-12 22:59:55,2020
34,41,True,8,active,0,True,0,True,41,2020-08-12 22:59:14+00:00,0,True,19,2020-08-12 22:59:55,2020
35,42,True,9,active,0,False,0,True,42,2020-08-12 22:41:15+00:00,0,True,14,2020-08-12 22:59:55,2020
36,43,True,12,active,0,True,0,True,43,2020-08-12 22:22:12+00:00,0,True,3,2020-08-12 22:59:55,2020
37,44,True,8,active,0,False,0,True,44,2020-08-12 21:51:20+00:00,0,True,15,2020-08-12 22:59:55,2020
38,46,True,10,active,0,False,0,True,46,2020-08-12 22:58:23+00:00,2,True,7,2020-08-12 22:59:55,2020
39,47,True,15,active,0,True,0,True,47,2020-08-12 22:57:52+00:00,0,True,4,2020-08-12 22:59:55,2020
40,48,True,1,active,0,False,0,True,48,2020-08-12 22:30:22+00:00,0,True,18,2020-08-12 22:59:55,2020
41,49,True,11,active,0,False,0,True,49,2020-08-12 22:19:40+00:00,0,True,7,2020-08-12 22:59:55,2020
42,50,True,1,active,0,True,0,True,50,2020-08-12 22:31:29+00:00,0,True,14,2020-08-12 22:59:55,2020
43,51,True,6,active,0,False,0,True,51,2020-08-12 22:44:24+00:00,0,True,9,2020-08-12 22:59:55,2020
44,52,True,3,active,0,True,0,True,52,2020-08-12 22:59:29+00:00,1,True,19,2020-08-12 22:59:55,2020
45,53,True,13,active,0,False,0,True,53,2020-08-12 22:57:15+00:00,1,True,5,2020-08-12 22:59:55,2020
46,54,True,5,active,0,False,0,True,54,2020-08-12 22:57:32+00:00,0,True,10,2020-08-12 22:59:55,2020
47,55,True,14,active,0,False,0,True,55,2020-08-12 22:45:09+00:00,0,True,1,2020-08-12 22:59:55,2020
48,56,True,5,active,0,True,0,True,56,2020-08-12 22:16:15+00:00,1,True,12,2020-08-12 22:59:55,2020
49,57,True,8,active,0,True,0,True,57,2020-08-12 22:56:48+00:00,1,True,5,2020-08-12 22:59:55,2020
50,58,True,12,active,0,True,0,True,58,2020-08-12 22:57:10+00:00,1,True,6,2020-08-12 22:59:55,2020
51,59,True,4,active,0,True,0,True,59,2020-08-12 22:55:36+00:00,0,True,15,2020-08-12 22:59:55,2020
52,60,True,18,active,0,False,0,True,60,2020-08-12 22:58:21+00:00,0,True,1,2020-08-12 22:59:55,2020
53,61,True,11,active,0,False,0,True,61,2020-08-12 22:57:31+00:00,0,True,8,2020-08-12 22:59:55,2020
54,63,True,2,active,0,False,0,True,63,2020-08-12 21:58:55+00:00,0,True,13,2020-08-12 22:59:55,2020
55,64,True,9,active,0,False,0,True,64,2020-08-12 22:37:35+00:00,0,True,10,2020-08-12 22:59:55,2020
56,65,True,0,active,0,False,0,True,65,2020-08-12 22:07:17+00:00,0,True,23,2020-08-12 22:59:55,2020
57,66,True,7,active,0,False,0,True,66,2020-08-12 22:51:18+00:00,1,True,7,2020-08-12 22:59:55,2020
58,67,True,9,active,0,True,0,True,67,2020-08-12 22:50:24+00:00,0,True,18,2020-08-12 22:59:55,2020
59,68,True,13,active,0,True,0,True,68,2020-08-12 22:59:06+00:00,2,True,4,2020-08-12 22:59:55,2020
60,69,True,3,active,0,True,0,True,69,2020-08-12 22:39:53+00:00,0,True,16,2020-08-12 22:59:55,2020
61,70,True,19,active,0,False,0,True,70,2020-08-12 22:52:53+00:00,0,True,4,2020-08-12 22:59:55,2020
62,71,True,23,active,0,False,0,True,71,2020-08-12 22:45:11+00:00,0,True,0,2020-08-12 22:59:55,2020
63,72,True,11,active,0,False,0,True,72,2020-08-12 22:50:11+00:00,0,True,12,2020-08-12 22:59:55,2020
64,73,True,3,active,0,False,0,True,73,2020-08-12 22:57:33+00:00,1,True,11,2020-08-12 22:59:55,2020
65,74,True,17,active,0,True,0,True,74,2020-08-12 22:57:39+00:00,1,True,1,2020-08-12 22:59:55,2020
66,75,True,7,active,0,False,0,True,75,2020-08-12 22:57:48+00:00,0,True,8,2020-08-12 22:59:55,2020
67,76,True,14,active,0,False,0,True,76,2020-08-12 22:55:27+00:00,0,True,3,2020-08-12 22:59:55,2020
68,77,True,8,active,0,False,0,True,77,2020-08-12 22:43:19+00:00,1,True,6,2020-08-12 22:59:55,2020
69,78,True,16,active,0,False,0,True,78,2020-08-12 22:55:23+00:00,0,True,3,2020-08-12 22:59:55,2020
70,79,True,8,active,0,False,0,True,79,2020-08-12 22:58:39+00:00,3,True,8,2020-08-12 22:59:55,2020
71,80,True,8,active,0,False,0,True,80,2020-08-12 22:58:08+00:00,0,True,27,2020-08-12 22:59:55,2020
72,81,True,13,active,0,False,0,True,81,2020-08-12 22:57:49+00:00,1,True,5,2020-08-12 22:59:55,2020
73,82,True,3,active,0,False,0,True,82,2020-08-12 22:57:16+00:00,0,True,12,2020-08-12 22:59:55,2020
74,84,True,6,active,0,False,0,True,84,2020-08-12 22:35:28+00:00,0,True,9,2020-08-12 22:59:55,2020
75,85,True,2,active,0,False,0,True,85,2020-08-12 22:52:11+00:00,0,True,17,2020-08-12 22:59:55,2020
76,86,True,9,active,0,False,0,True,86,2020-08-12 22:55:13+00:00,0,True,10,2020-08-12 22:59:55,2020
77,87,True,11,active,0,False,0,True,87,2020-08-12 22:54:04+00:00,0,True,4,2020-08-12 22:59:55,2020
78,89,True,11,active,0,False,0,True,89,2020-08-12 22:46:38+00:00,0,True,8,2020-08-12 22:59:55,2020
79,90,True,7,active,0,False,0,True,90,2020-08-12 22:59:46+00:00,0,True,12,2020-08-12 22:59:55,2020
80,91,True,2,active,0,False,0,True,91,2020-08-12 22:59:47+00:00,0,True,17,2020-08-12 22:59:55,2020
81,92,True,8,active,0,False,0,True,92,2020-08-12 21:04:15+00:00,1,True,10,2020-08-12 22:59:55,2020
82,93,True,13,active,0,False,0,True,93,2020-08-12 22:51:38+00:00,2,True,0,2020-08-12 22:59:55,2020
83,94,True,3,active,0,False,0,True,94,2020-08-12 22:46:51+00:00,0,True,8,2020-08-12 22:59:55,2020
84,95,True,6,active,0,False,0,True,95,2020-08-12 22:48:36+00:00,0,True,9,2020-08-12 22:59:55,2020
85,96,True,18,active,0,False,0,True,96,2020-08-12 22:39:34+00:00,0,True,1,2020-08-12 22:59:55,2020
86,97,True,6,active,0,False,0,True,97,2020-08-12 22:58:09+00:00,1,True,12,2020-08-12 22:59:55,2020
87,98,True,17,active,0,False,0,True,98,2020-08-12 22:58:13+00:00,1,True,5,2020-08-12 22:59:55,2020
88,99,True,4,active,0,False,0,True,99,2020-08-12 22:58:09+00:00,1,True,10,2020-08-12 22:59:55,2020
89,100,True,24,active,0,True,0,True,100,2020-08-12 22:41:44+00:00,0,True,1,2020-08-12 22:59:55,2020
90,101,True,11,active,0,False,0,True,101,2020-08-12 22:52:04+00:00,0,True,4,2020-08-12 22:59:55,2020
91,102,True,2,active,0,False,0,True,102,2020-08-12 22:51:38+00:00,0,True,13,2020-08-12 22:59:55,2020
92,103,True,1,active,0,False,0,True,103,2020-08-12 22:44:04+00:00,0,True,14,2020-08-12 22:59:55,2020
93,104,True,8,active,0,False,0,True,104,2020-08-12 22:50:41+00:00,0,True,11,2020-08-12 22:59:55,2020
94,105,True,16,active,0,False,0,True,105,2020-08-12 22:53:15+00:00,1,True,2,2020-08-12 22:59:55,2020
95,106,True,3,active,0,False,0,True,106,2020-08-12 15:08:22+00:00,1,True,11,2020-08-12 22:59:55,2020
96,107,True,1,active,0,False,0,True,107,2020-08-12 22:58:29+00:00,0,True,18,2020-08-12 22:59:55,2020
97,108,True,5,active,0,False,0,True,108,2020-08-12 22:35:18+00:00,0,True,12,2020-08-12 22:59:55,2020
98,109,True,9,active,0,False,0,True,109,2020-08-12 22:50:49+00:00,0,True,26,2020-08-12 22:59:55,2020
99,110,True,1,active,0,False,0,True,110,2020-08-12 22:54:44+00:00,0,True,14,2020-08-12 22:59:55,2020
100,111,True,7,active,0,False,0,True,111,2020-08-12 22:17:27+00:00,0,True,8,2020-08-12 22:59:55,2020
101,112,True,14,active,0,False,0,True,112,2020-08-12 22:40:32+00:00,0,True,1,2020-08-12 22:59:55,2020
102,113,True,10,active,0,False,0,True,113,2020-08-12 22:57:19+00:00,0,True,5,2020-08-12 22:59:55,2020
103,114,True,6,active,0,False,0,True,114,2020-08-12 22:54:03+00:00,1,True,8,2020-08-12 22:59:55,2020
104,115,True,11,active,0,False,0,True,115,2020-08-12 22:58:48+00:00,5,True,3,2020-08-12 22:59:55,2020
105,116,True,6,active,0,False,0,True,116,2020-08-12 22:56:56+00:00,0,True,17,2020-08-12 22:59:55,2020
106,117,True,10,active,0,False,0,True,117,2020-08-12 22:16:20+00:00,0,True,9,2020-08-12 22:59:55,2020
107,118,True,9,active,0,False,0,True,118,2020-08-12 22:59:40+00:00,1,True,9,2020-08-12 22:59:55,2020
108,119,True,0,active,0,False,0,True,119,2020-08-12 22:58:06+00:00,0,True,15,2020-08-12 22:59:55,2020
109,120,True,10,active,0,False,0,True,120,2020-08-12 22:41:31+00:00,1,True,4,2020-08-12 22:59:55,2020
110,121,True,5,active,0,False,0,True,121,2020-08-12 22:54:54+00:00,0,True,12,2020-08-12 22:59:55,2020
111,122,True,6,active,0,False,0,True,122,2020-08-12 22:28:34+00:00,0,True,9,2020-08-12 22:59:55,2020
112,124,True,3,active,0,False,0,True,124,2020-08-12 22:05:56+00:00,1,True,11,2020-08-12 22:59:55,2020
113,125,True,6,active,0,False,0,True,125,2020-08-12 22:41:16+00:00,0,True,9,2020-08-12 22:59:55,2020
114,126,True,8,active,0,False,0,True,126,2020-08-12 19:50:45+00:00,0,True,7,2020-08-12 22:59:55,2020
115,128,True,6,active,0,False,0,True,128,2020-08-12 22:50:08+00:00,0,True,13,2020-08-12 22:59:55,2020
116,129,True,13,active,0,False,0,True,129,2020-08-12 22:37:48+00:00,0,True,6,2020-08-12 22:59:55,2020
117,130,True,13,active,0,False,0,True,130,2020-08-12 21:54:28+00:00,0,True,2,2020-08-12 22:59:55,2020
118,131,True,9,active,0,False,0,True,131,2020-08-12 22:42:47+00:00,0,True,9,2020-08-12 22:59:55,2020
119,133,True,13,active,0,False,0,True,133,2020-08-12 22:51:13+00:00,1,True,9,2020-08-12 22:59:55,2020
120,135,True,2,active,0,False,0,True,135,2020-08-12 22:05:32+00:00,0,True,15,2020-08-12 22:59:55,2020
121,136,True,4,active,0,False,0,True,136,2020-08-12 22:08:54+00:00,1,True,14,2020-08-12 22:59:55,2020
122,137,True,6,active,0,False,0,True,137,2020-08-12 21:26:02+00:00,0,True,9,2020-08-12 22:59:55,2020
123,138,True,8,active,0,False,0,True,138,2020-08-12 22:44:36+00:00,1,True,6,2020-08-12 22:59:55,2020
124,139,True,15,active,0,False,0,True,139,2020-08-12 22:51:22+00:00,0,True,4,2020-08-12 22:59:55,2020
125,140,True,12,active,0,False,0,True,140,2020-08-12 22:47:17+00:00,0,True,5,2020-08-12 22:59:55,2020
126,141,True,6,active,0,False,0,True,141,2020-08-12 22:59:02+00:00,0,True,9,2020-08-12 22:59:55,2020
127,142,True,8,active,0,False,0,True,142,2020-08-12 22:53:14+00:00,1,True,14,2020-08-12 22:59:55,2020
128,143,True,15,active,0,False,0,True,143,2020-08-12 22:43:12+00:00,2,True,6,2020-08-12 22:59:55,2020
129,144,True,13,active,0,False,0,True,144,2020-08-12 22:11:18+00:00,1,True,5,2020-08-12 22:59:55,2020
130,145,True,17,active,0,False,0,True,145,2020-08-12 22:58:46+00:00,0,True,2,2020-08-12 22:59:55,2020
131,146,True,10,active,0,False,0,True,146,2020-08-12 22:37:52+00:00,0,True,9,2020-08-12 22:59:55,2020
132,149,True,4,active,0,True,0,True,149,2020-08-12 22:59:03+00:00,0,True,14,2020-08-12 22:59:55,2020
133,150,True,15,active,0,False,0,True,150,2020-08-12 22:34:03+00:00,0,True,4,2020-08-12 22:59:55,2020
134,151,True,11,active,0,False,0,True,151,2020-08-12 22:22:17+00:00,1,True,7,2020-08-12 22:59:55,2020
135,152,True,2,active,0,True,0,True,152,2020-08-12 22:58:51+00:00,0,True,13,2020-08-12 22:59:55,2020
136,156,True,5,active,0,False,0,True,156,2020-08-12 22:50:35+00:00,0,True,10,2020-08-12 22:59:55,2020
137,157,True,6,active,0,False,0,True,157,2020-08-12 22:55:28+00:00,2,True,7,2020-08-12 22:59:55,2020
138,159,True,8,active,0,False,0,True,159,2020-08-12 22:49:26+00:00,0,True,7,2020-08-12 22:59:55,2020
139,160,True,3,active,0,True,0,True,160,2020-08-12 22:32:14+00:00,0,True,11,2020-08-12 22:59:55,2020
140,161,True,15,active,0,True,0,True,161,2020-08-12 22:52:05+00:00,2,True,6,2020-08-12 22:59:55,2020
141,162,True,4,active,0,False,0,True,162,2020-08-12 21:49:04+00:00,0,True,11,2020-08-12 22:59:55,2020
142,163,True,12,active,0,True,0,True,163,2020-08-12 22:57:15+00:00,0,True,7,2020-08-12 22:59:55,2020
143,167,True,1,active,0,False,0,True,167,2020-08-12 22:30:46+00:00,0,True,14,2020-08-12 22:59:55,2020
144,169,True,9,active,0,False,0,True,169,2020-08-12 22:39:47+00:00,0,True,10,2020-08-12 22:59:55,2020
145,170,True,3,active,0,True,0,True,170,2020-08-12 22:40:05+00:00,1,True,10,2020-08-12 22:59:55,2020
146,171,True,9,active,0,True,0,True,171,2020-08-12 22:45:08+00:00,0,True,14,2020-08-12 22:59:55,2020
147,173,True,9,active,0,True,0,True,173,2020-08-12 22:29:02+00:00,0,True,5,2020-08-12 22:59:55,2020
148,174,True,1,active,0,False,0,True,174,2020-08-12 22:54:01+00:00,1,True,13,2020-08-12 22:59:55,2020
149,175,True,0,active,0,True,0,True,175,2020-08-12 22:59:49+00:00,1,True,16,2020-08-12 22:59:55,2020
