,num_ebikes_available,is_installed,num_docks_disabled,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_bikes_available,legacy_id,num_docks_available,station_id,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
154,0,True,0,True,2020-07-29 17:11:09+00:00,0,False,active,10,180,9,180,True,,,2020-07-29 20:07:05,2020
155,0,True,0,True,2020-07-29 18:36:09+00:00,0,False,active,7,181,12,181,True,,,2020-07-29 20:07:05,2020
156,0,True,0,True,2020-07-29 19:33:47+00:00,0,True,active,6,182,13,182,True,,,2020-07-29 20:07:05,2020
157,0,True,0,True,2020-07-29 17:41:03+00:00,0,False,active,10,183,9,183,True,,,2020-07-29 20:07:05,2020
158,0,True,0,True,2020-07-29 20:05:19+00:00,0,False,active,12,184,7,184,True,,,2020-07-29 20:07:05,2020
159,0,True,0,True,2020-07-29 19:31:50+00:00,0,False,active,3,185,12,185,True,,,2020-07-29 20:07:05,2020
160,0,True,0,True,2020-07-29 19:21:59+00:00,0,True,active,11,186,4,186,True,,,2020-07-29 20:07:05,2020
161,0,True,0,True,2020-07-29 15:08:20+00:00,0,False,active,9,187,6,187,True,,,2020-07-29 20:07:05,2020
162,0,True,0,True,2020-07-29 15:29:37+00:00,0,False,active,10,188,5,188,True,,,2020-07-29 20:07:05,2020
163,0,True,0,True,2020-07-29 19:55:51+00:00,1,True,active,16,189,6,189,True,,,2020-07-29 20:07:05,2020
164,0,True,0,True,2020-07-29 19:54:25+00:00,1,True,active,21,190,15,190,True,,,2020-07-29 20:07:05,2020
165,0,True,0,True,2020-07-29 19:58:36+00:00,0,False,active,2,191,13,191,True,,,2020-07-29 20:07:05,2020
166,0,True,0,True,2020-07-29 19:45:15+00:00,1,False,active,12,192,6,192,True,,,2020-07-29 20:07:05,2020
167,0,True,0,True,2020-07-29 18:58:59+00:00,0,True,active,13,193,2,193,True,,,2020-07-29 20:07:05,2020
168,0,True,0,True,2020-07-29 18:11:48+00:00,0,False,active,14,194,5,194,True,,,2020-07-29 20:07:05,2020
169,0,True,0,True,2020-07-29 20:05:50+00:00,1,False,active,11,195,11,195,True,,,2020-07-29 20:07:05,2020
170,0,True,0,True,2020-07-29 14:01:29+00:00,0,True,active,0,196,10,196,True,,,2020-07-29 20:07:05,2020
171,0,True,0,True,2020-07-29 18:33:42+00:00,0,False,active,1,197,14,197,True,,,2020-07-29 20:07:05,2020
172,0,True,0,True,2020-07-29 16:57:39+00:00,0,False,active,7,199,8,199,True,,,2020-07-29 20:07:05,2020
173,0,True,0,True,2020-07-29 17:39:39+00:00,0,False,active,11,200,8,200,True,,,2020-07-29 20:07:05,2020
174,0,True,0,True,2020-07-29 12:09:09+00:00,0,False,active,0,201,15,201,True,,,2020-07-29 20:07:05,2020
175,0,True,0,True,2020-07-29 18:19:18+00:00,1,False,active,3,202,11,202,True,,,2020-07-29 20:07:05,2020
176,0,True,0,True,2020-07-29 18:48:07+00:00,0,False,active,4,203,11,203,True,,,2020-07-29 20:07:05,2020
177,0,True,0,True,2020-07-29 15:54:56+00:00,0,False,active,1,204,14,204,True,,,2020-07-29 20:07:05,2020
178,0,True,0,True,2020-07-29 18:59:24+00:00,1,False,active,4,205,10,205,True,,,2020-07-29 20:07:05,2020
179,0,True,0,True,2020-07-29 20:03:56+00:00,0,False,active,7,206,16,206,True,,,2020-07-29 20:07:05,2020
180,0,True,0,True,2020-07-29 17:21:12+00:00,0,True,active,12,208,3,208,True,,,2020-07-29 20:07:05,2020
181,0,True,0,True,2020-07-29 19:43:00+00:00,1,False,active,12,209,2,209,True,,,2020-07-29 20:07:05,2020
182,0,True,0,True,2020-07-29 19:56:23+00:00,0,False,active,0,210,15,210,True,,,2020-07-29 20:07:05,2020
183,0,True,0,True,2020-07-29 20:03:03+00:00,1,False,active,16,211,2,211,True,,,2020-07-29 20:07:05,2020
184,0,True,0,True,2020-07-29 19:58:58+00:00,0,False,active,8,212,25,212,True,,,2020-07-29 20:07:05,2020
185,0,True,0,True,2020-07-29 19:52:15+00:00,0,True,active,11,213,5,213,True,,,2020-07-29 20:07:05,2020
186,0,True,0,True,2020-07-29 19:47:22+00:00,0,False,active,11,214,4,214,True,,,2020-07-29 20:07:05,2020
187,0,True,0,True,2020-07-29 16:16:33+00:00,0,False,active,12,215,3,215,True,,,2020-07-29 20:07:05,2020
188,0,True,0,True,2020-07-29 08:24:18+00:00,1,False,active,15,216,3,216,True,,,2020-07-29 20:07:05,2020
189,0,True,0,True,2020-07-29 19:30:48+00:00,0,False,active,5,217,14,217,True,,,2020-07-29 20:07:05,2020
190,0,True,0,True,2020-07-29 19:02:08+00:00,0,False,active,7,218,8,218,True,,,2020-07-29 20:07:05,2020
191,0,True,0,True,2020-07-29 17:58:44+00:00,0,False,active,9,219,6,219,True,,,2020-07-29 20:07:05,2020
192,0,True,0,True,2020-07-29 19:55:09+00:00,0,False,active,4,221,15,221,True,,,2020-07-29 20:07:05,2020
193,0,True,0,True,2020-07-29 19:33:45+00:00,0,True,active,5,222,9,222,True,,,2020-07-29 20:07:05,2020
194,0,True,0,True,2020-07-29 19:52:23+00:00,0,False,active,8,224,9,224,True,,,2020-07-29 20:07:05,2020
195,0,True,0,True,2020-07-29 19:42:04+00:00,1,False,active,8,225,10,225,True,,,2020-07-29 20:07:05,2020
196,0,True,0,True,2020-07-29 19:59:21+00:00,0,False,active,3,226,12,226,True,,,2020-07-29 20:07:05,2020
197,0,True,0,True,2020-07-29 20:05:42+00:00,0,False,active,11,227,8,227,True,,,2020-07-29 20:07:05,2020
198,0,True,0,True,2020-07-29 17:26:31+00:00,0,False,active,6,228,13,228,True,,,2020-07-29 20:07:05,2020
199,0,True,0,True,2020-07-29 17:44:10+00:00,0,False,active,3,232,8,232,True,,,2020-07-29 20:07:05,2020
200,0,True,0,True,2020-07-29 19:51:40+00:00,1,False,active,4,233,10,233,True,,,2020-07-29 20:07:05,2020
201,0,True,0,True,2020-07-29 15:34:57+00:00,0,False,active,4,234,11,234,True,,,2020-07-29 20:07:05,2020
202,0,True,0,True,2020-07-29 18:35:55+00:00,0,False,active,10,235,5,235,True,,,2020-07-29 20:07:05,2020
203,0,True,0,True,2020-07-29 20:05:15+00:00,0,False,active,5,236,10,236,True,,,2020-07-29 20:07:05,2020
204,0,True,0,True,2020-07-29 17:09:38+00:00,0,False,active,3,239,12,239,True,,,2020-07-29 20:07:05,2020
205,0,True,0,True,2020-07-29 17:50:43+00:00,0,False,active,11,255,4,255,True,,,2020-07-29 20:07:05,2020
206,0,True,0,True,2020-07-29 12:20:53+00:00,0,False,active,8,258,7,258,True,,,2020-07-29 20:07:05,2020
207,0,True,0,True,2020-07-29 10:42:10+00:00,0,False,active,0,259,15,259,True,,,2020-07-29 20:07:05,2020
208,0,True,0,True,2020-07-29 19:14:18+00:00,3,False,active,11,260,1,260,True,,,2020-07-29 20:07:05,2020
209,0,True,0,True,2020-07-29 17:00:13+00:00,1,False,active,0,271,14,271,True,,,2020-07-29 20:07:05,2020
210,0,True,0,True,2020-07-29 18:53:28+00:00,2,False,active,11,272,6,272,True,,,2020-07-29 20:07:05,2020
211,0,True,0,True,2020-07-29 19:35:44+00:00,1,False,active,30,273,9,273,True,,,2020-07-29 20:07:05,2020
212,0,True,0,True,2020-07-29 19:25:09+00:00,0,False,active,9,279,10,279,True,,,2020-07-29 20:07:05,2020
213,0,True,0,True,2020-07-29 20:05:28+00:00,0,False,active,3,280,16,280,True,,,2020-07-29 20:07:05,2020
214,0,True,0,True,2020-07-29 19:58:43+00:00,1,False,active,14,282,0,282,True,,,2020-07-29 20:07:05,2020
215,0,True,0,True,2020-07-29 20:05:48+00:00,0,False,active,4,296,19,296,True,,,2020-07-29 20:07:05,2020
216,0,True,0,True,2020-07-29 19:55:37+00:00,1,False,active,12,318,6,318,True,,,2020-07-29 20:07:05,2020
217,0,True,0,True,2020-07-29 17:38:53+00:00,0,False,active,10,319,15,319,True,,,2020-07-29 20:07:05,2020
218,0,True,0,True,2020-07-29 17:33:43+00:00,0,False,active,11,327,4,327,True,,,2020-07-29 20:07:05,2020
219,0,True,0,True,2020-07-29 18:29:53+00:00,0,False,active,8,328,7,328,True,,,2020-07-29 20:07:05,2020
220,0,True,0,True,2020-07-29 19:42:46+00:00,0,False,active,12,329,3,329,True,,,2020-07-29 20:07:05,2020
221,0,True,0,True,2020-07-29 19:19:37+00:00,0,False,active,5,330,10,330,True,,,2020-07-29 20:07:05,2020
222,0,True,0,True,2020-07-29 20:00:17+00:00,1,False,active,13,331,1,331,True,,,2020-07-29 20:07:05,2020
223,0,True,0,True,2020-07-29 20:05:56+00:00,1,False,active,7,332,7,332,True,,,2020-07-29 20:07:05,2020
224,0,True,0,True,2020-07-29 19:28:23+00:00,0,False,active,19,333,6,333,True,,,2020-07-29 20:07:05,2020
225,0,True,0,True,2020-07-29 20:06:28+00:00,0,False,active,10,334,9,334,True,,,2020-07-29 20:07:05,2020
226,0,True,0,True,2020-07-29 19:44:36+00:00,0,False,active,11,335,8,335,True,,,2020-07-29 20:07:05,2020
227,0,True,0,True,2020-07-29 19:53:01+00:00,0,False,active,8,336,7,336,True,,,2020-07-29 20:07:05,2020
228,0,True,0,True,2020-07-29 14:50:54+00:00,1,False,active,14,337,0,337,True,,,2020-07-29 20:07:05,2020
229,0,True,0,True,2020-07-29 19:58:42+00:00,0,False,active,1,338,14,338,True,,,2020-07-29 20:07:05,2020
230,0,True,0,True,2020-07-29 20:01:22+00:00,0,False,active,9,339,6,339,True,,,2020-07-29 20:07:05,2020
231,0,True,0,True,2020-07-29 15:27:12+00:00,1,False,active,13,340,5,340,True,,,2020-07-29 20:07:05,2020
232,0,True,0,True,2020-07-29 15:51:22+00:00,0,True,active,8,341,7,341,True,,,2020-07-29 20:07:05,2020
233,0,True,0,True,2020-07-29 19:57:25+00:00,0,False,active,5,342,10,342,True,,,2020-07-29 20:07:05,2020
234,0,True,0,True,2020-07-29 15:29:35+00:00,1,False,active,4,343,10,343,True,,,2020-07-29 20:07:05,2020
235,0,True,0,True,2020-07-29 19:24:56+00:00,0,False,active,1,344,18,344,True,,,2020-07-29 20:07:05,2020
236,0,True,0,True,2020-07-29 19:38:54+00:00,1,False,active,4,345,14,345,True,,,2020-07-29 20:07:05,2020
237,0,True,0,True,2020-07-29 19:09:05+00:00,0,False,active,0,346,15,346,True,,,2020-07-29 20:07:05,2020
238,0,True,0,True,2020-07-29 17:43:34+00:00,0,False,active,5,347,10,347,True,,,2020-07-29 20:07:05,2020
239,0,True,0,True,2020-07-29 17:54:19+00:00,1,False,active,9,348,5,348,True,,,2020-07-29 20:07:05,2020
240,0,True,0,True,2020-07-29 16:21:16+00:00,0,True,active,3,349,14,349,True,,,2020-07-29 20:07:05,2020
241,0,True,0,True,2020-07-29 16:06:34+00:00,0,False,active,6,350,11,350,True,,,2020-07-29 20:07:05,2020
242,0,True,0,True,2020-07-29 19:03:17+00:00,0,False,active,5,351,10,351,True,,,2020-07-29 20:07:05,2020
243,0,True,0,True,2020-07-29 19:25:24+00:00,0,False,active,6,352,9,352,True,,,2020-07-29 20:07:05,2020
244,0,True,0,True,2020-07-29 13:28:03+00:00,0,True,active,13,353,2,353,True,,,2020-07-29 20:07:05,2020
245,0,True,0,True,2020-07-29 19:50:17+00:00,0,False,active,1,354,14,354,True,,,2020-07-29 20:07:05,2020
246,0,True,0,True,2020-07-29 20:05:22+00:00,0,False,active,11,355,6,355,True,,,2020-07-29 20:07:05,2020
247,0,True,0,True,2020-07-29 19:41:56+00:00,0,False,active,19,356,4,356,True,,,2020-07-29 20:07:05,2020
248,0,True,0,True,2020-07-29 19:53:52+00:00,0,False,active,10,357,5,357,True,,,2020-07-29 20:07:05,2020
249,0,True,0,True,2020-07-29 19:21:58+00:00,0,False,active,4,358,15,358,True,,,2020-07-29 20:07:05,2020
250,0,True,0,True,2020-07-29 19:24:32+00:00,0,False,active,4,359,11,359,True,,,2020-07-29 20:07:05,2020
251,0,True,0,True,2020-07-29 18:22:48+00:00,0,False,active,4,360,11,360,True,,,2020-07-29 20:07:05,2020
252,0,True,0,True,2020-07-29 19:52:11+00:00,0,False,active,10,361,9,361,True,,,2020-07-29 20:07:05,2020
253,0,True,0,True,2020-07-29 19:40:50+00:00,0,False,active,12,362,7,362,True,,,2020-07-29 20:07:05,2020
254,0,True,0,True,2020-07-29 19:59:36+00:00,0,False,active,13,363,6,363,True,,,2020-07-29 20:07:05,2020
255,0,True,0,True,2020-07-29 19:52:53+00:00,2,False,active,12,364,5,364,True,,,2020-07-29 20:07:05,2020
256,0,True,0,True,2020-07-29 20:05:52+00:00,0,False,active,8,365,11,365,True,,,2020-07-29 20:07:05,2020
257,0,True,0,True,2020-07-29 19:54:24+00:00,0,False,active,11,366,4,366,True,,,2020-07-29 20:07:05,2020
258,0,True,0,True,2020-07-29 19:02:24+00:00,1,False,active,17,367,1,367,True,,,2020-07-29 20:07:05,2020
259,0,True,0,True,2020-07-29 16:05:35+00:00,0,False,active,3,368,12,368,True,,,2020-07-29 20:07:05,2020
260,0,True,0,True,2020-07-29 19:47:52+00:00,1,False,active,11,369,3,369,True,,,2020-07-29 20:07:05,2020
261,0,True,0,True,2020-07-29 19:54:14+00:00,0,False,active,18,370,1,370,True,,,2020-07-29 20:07:05,2020
262,0,True,0,True,2020-07-29 19:10:43+00:00,0,False,active,10,371,9,371,True,,,2020-07-29 20:07:05,2020
263,0,True,0,True,2020-07-29 20:05:12+00:00,0,False,active,14,372,5,372,True,,,2020-07-29 20:07:05,2020
264,0,True,0,True,2020-07-29 08:59:18+00:00,0,False,active,6,373,9,373,True,,,2020-07-29 20:07:05,2020
265,0,True,0,True,2020-07-29 20:02:48+00:00,0,False,active,15,374,4,374,True,,,2020-07-29 20:07:05,2020
266,0,True,0,True,2020-07-29 19:16:44+00:00,0,False,active,5,376,10,376,True,,,2020-07-29 20:07:05,2020
267,0,True,0,False,2020-07-29 16:59:22+00:00,0,False,active,14,377,5,377,False,,,2020-07-29 20:07:05,2020
268,0,True,0,True,2020-07-29 20:05:48+00:00,0,False,active,7,378,12,378,True,,,2020-07-29 20:07:05,2020
269,0,True,0,True,2020-07-29 20:06:43+00:00,0,False,active,5,379,10,379,True,,,2020-07-29 20:07:05,2020
270,0,True,0,True,2020-07-29 19:58:37+00:00,2,False,active,11,380,5,380,True,,,2020-07-29 20:07:05,2020
271,0,True,0,True,2020-07-29 20:00:37+00:00,0,False,active,10,381,9,381,True,,,2020-07-29 20:07:05,2020
272,0,True,0,True,2020-07-29 19:35:29+00:00,0,True,active,9,384,10,384,True,,,2020-07-29 20:07:05,2020
273,0,True,1,True,2020-07-29 19:45:27+00:00,0,False,active,7,385,7,385,True,,,2020-07-29 20:07:05,2020
274,0,True,0,True,2020-07-29 19:58:47+00:00,0,False,active,8,386,11,386,True,,,2020-07-29 20:07:05,2020
