,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,is_installed,last_reported,num_docks_disabled,station_status,eightd_has_available_keys,is_returning,is_renting,station_id,legacy_id,timestamp_of_data_read_request,year_station_last_reported
37,6,17,0,0,True,2020-08-12 19:35:22+00:00,0,active,False,True,True,44,44,2020-08-12 19:56:20,2020
38,10,7,0,2,True,2020-08-12 19:53:27+00:00,0,active,False,True,True,46,46,2020-08-12 19:56:20,2020
39,5,14,0,0,True,2020-08-12 19:54:05+00:00,0,active,True,True,True,47,47,2020-08-12 19:56:20,2020
40,7,12,0,0,True,2020-08-12 19:18:48+00:00,0,active,False,True,True,48,48,2020-08-12 19:56:20,2020
41,17,1,0,0,True,2020-08-12 18:55:24+00:00,0,active,False,True,True,49,49,2020-08-12 19:56:20,2020
42,9,6,0,0,True,2020-08-12 19:55:59+00:00,0,active,True,True,True,50,50,2020-08-12 19:56:20,2020
43,6,9,0,0,True,2020-08-12 19:31:29+00:00,0,active,False,True,True,51,51,2020-08-12 19:56:20,2020
44,12,11,0,0,True,2020-08-12 19:52:20+00:00,0,active,True,True,True,52,52,2020-08-12 19:56:20,2020
45,6,13,0,0,True,2020-08-12 19:54:50+00:00,0,active,False,True,True,53,53,2020-08-12 19:56:20,2020
46,7,8,0,0,True,2020-08-12 19:53:37+00:00,0,active,False,True,True,54,54,2020-08-12 19:56:20,2020
47,6,9,0,0,True,2020-08-12 19:43:44+00:00,0,active,False,True,True,55,55,2020-08-12 19:56:20,2020
48,8,9,0,1,True,2020-08-12 19:14:54+00:00,0,active,True,True,True,56,56,2020-08-12 19:56:20,2020
49,11,3,0,0,True,2020-08-12 19:24:00+00:00,0,active,True,True,True,57,57,2020-08-12 19:56:20,2020
50,8,7,0,4,True,2020-08-12 19:54:51+00:00,0,active,True,True,True,58,58,2020-08-12 19:56:20,2020
51,4,15,0,0,True,2020-08-12 19:42:35+00:00,0,active,True,True,True,59,59,2020-08-12 19:56:20,2020
52,5,14,0,0,True,2020-08-12 19:54:33+00:00,0,active,False,True,True,60,60,2020-08-12 19:56:20,2020
53,11,6,0,2,True,2020-08-12 19:54:29+00:00,0,active,False,True,True,61,61,2020-08-12 19:56:20,2020
54,2,13,0,0,True,2020-08-12 18:31:36+00:00,0,active,False,True,True,63,63,2020-08-12 19:56:20,2020
55,4,15,0,0,True,2020-08-12 19:20:59+00:00,0,active,False,True,True,64,64,2020-08-12 19:56:20,2020
56,1,22,0,0,True,2020-08-12 18:57:19+00:00,0,active,False,True,True,65,65,2020-08-12 19:56:20,2020
57,0,15,0,0,True,2020-08-12 19:45:17+00:00,0,active,False,True,True,66,66,2020-08-12 19:56:20,2020
58,11,16,0,0,True,2020-08-12 19:31:52+00:00,0,active,True,True,True,67,67,2020-08-12 19:56:20,2020
59,15,4,0,0,True,2020-08-12 19:53:51+00:00,0,active,True,True,True,68,68,2020-08-12 19:56:20,2020
60,2,17,0,0,True,2020-08-12 19:28:34+00:00,0,active,True,True,True,69,69,2020-08-12 19:56:20,2020
61,16,6,0,1,True,2020-08-12 19:53:57+00:00,0,active,False,True,True,70,70,2020-08-12 19:56:20,2020
62,18,5,0,0,True,2020-08-12 18:58:38+00:00,0,active,False,True,True,71,71,2020-08-12 19:56:20,2020
63,13,10,0,0,True,2020-08-12 19:45:19+00:00,0,active,False,True,True,72,72,2020-08-12 19:56:20,2020
64,9,5,0,1,True,2020-08-12 19:37:22+00:00,0,active,False,True,True,73,73,2020-08-12 19:56:20,2020
65,9,9,0,1,True,2020-08-12 19:55:56+00:00,0,active,True,True,True,74,74,2020-08-12 19:56:20,2020
66,1,14,0,0,True,2020-08-12 19:52:48+00:00,0,active,False,True,True,75,75,2020-08-12 19:56:20,2020
67,15,2,0,0,True,2020-08-12 19:46:05+00:00,0,active,False,True,True,76,76,2020-08-12 19:56:20,2020
68,9,5,0,1,True,2020-08-12 18:57:51+00:00,0,active,False,True,True,77,77,2020-08-12 19:56:20,2020
69,13,6,0,0,True,2020-08-12 19:43:43+00:00,0,active,False,True,True,78,78,2020-08-12 19:56:20,2020
70,4,14,0,1,True,2020-08-12 19:42:04+00:00,0,active,False,True,True,79,79,2020-08-12 19:56:20,2020
71,29,6,0,0,True,2020-08-12 19:55:29+00:00,0,active,False,True,True,80,80,2020-08-12 19:56:20,2020
72,19,0,0,0,True,2020-08-12 19:37:21+00:00,0,active,False,True,True,81,81,2020-08-12 19:56:20,2020
73,4,11,0,0,True,2020-08-12 19:52:42+00:00,0,active,False,True,True,82,82,2020-08-12 19:56:20,2020
74,6,8,0,1,True,2020-08-12 19:52:57+00:00,0,active,False,True,True,84,84,2020-08-12 19:56:20,2020
75,10,8,0,1,True,2020-08-12 19:49:49+00:00,0,active,False,True,True,85,85,2020-08-12 19:56:20,2020
76,5,14,0,0,True,2020-08-12 19:36:18+00:00,0,active,False,True,True,86,86,2020-08-12 19:56:20,2020
77,5,10,0,0,True,2020-08-12 19:39:52+00:00,0,active,False,True,True,87,87,2020-08-12 19:56:20,2020
78,5,14,0,0,True,2020-08-12 19:56:08+00:00,0,active,False,True,True,89,89,2020-08-12 19:56:20,2020
79,12,6,0,1,True,2020-08-12 19:44:33+00:00,0,active,False,True,True,90,90,2020-08-12 19:56:20,2020
80,13,6,0,0,True,2020-08-12 19:53:42+00:00,0,active,False,True,True,91,91,2020-08-12 19:56:20,2020
81,8,10,0,1,True,2020-08-12 18:07:58+00:00,0,active,False,True,True,92,92,2020-08-12 19:56:20,2020
82,11,2,0,2,True,2020-08-12 19:12:31+00:00,0,active,False,True,True,93,93,2020-08-12 19:56:20,2020
83,3,8,0,0,True,2020-08-12 19:26:05+00:00,0,active,False,True,True,94,94,2020-08-12 19:56:20,2020
84,8,7,0,0,True,2020-08-12 19:54:15+00:00,0,active,False,True,True,95,95,2020-08-12 19:56:20,2020
85,4,15,0,0,True,2020-08-12 19:55:29+00:00,0,active,False,True,True,96,96,2020-08-12 19:56:20,2020
86,4,14,0,1,True,2020-08-12 19:50:21+00:00,0,active,False,True,True,97,97,2020-08-12 19:56:20,2020
87,20,3,0,0,True,2020-08-12 19:50:43+00:00,0,active,False,True,True,98,98,2020-08-12 19:56:20,2020
88,5,10,0,0,True,2020-08-12 19:49:13+00:00,0,active,False,True,True,99,99,2020-08-12 19:56:20,2020
89,21,4,0,0,True,2020-08-12 19:36:08+00:00,0,active,True,True,True,100,100,2020-08-12 19:56:20,2020
90,11,4,0,0,True,2020-08-12 19:48:32+00:00,0,active,False,True,True,101,101,2020-08-12 19:56:20,2020
91,0,15,0,0,True,2020-08-12 19:24:05+00:00,0,active,False,True,True,102,102,2020-08-12 19:56:20,2020
92,0,15,0,0,True,2020-08-12 19:40:06+00:00,0,active,False,True,True,103,103,2020-08-12 19:56:20,2020
93,5,14,0,0,True,2020-08-12 17:58:26+00:00,0,active,False,True,True,104,104,2020-08-12 19:56:20,2020
94,19,0,0,0,True,2020-08-12 19:49:12+00:00,0,active,False,True,True,105,105,2020-08-12 19:56:20,2020
95,3,11,0,1,True,2020-08-12 15:08:22+00:00,0,active,False,True,True,106,106,2020-08-12 19:56:20,2020
96,18,1,0,0,True,2020-08-12 19:54:31+00:00,0,active,False,True,True,107,107,2020-08-12 19:56:20,2020
97,9,8,0,0,True,2020-08-12 19:41:41+00:00,0,active,False,True,True,108,108,2020-08-12 19:56:20,2020
98,7,28,0,0,True,2020-08-12 18:42:02+00:00,0,active,False,True,True,109,109,2020-08-12 19:56:20,2020
99,4,11,0,0,True,2020-08-12 19:40:58+00:00,0,active,False,True,True,110,110,2020-08-12 19:56:20,2020
100,8,7,0,0,True,2020-08-12 18:04:12+00:00,0,active,False,True,True,111,111,2020-08-12 19:56:20,2020
101,13,2,0,0,True,2020-08-12 19:40:38+00:00,0,active,False,True,True,112,112,2020-08-12 19:56:20,2020
102,13,2,0,0,True,2020-08-12 19:40:06+00:00,0,active,False,True,True,113,113,2020-08-12 19:56:20,2020
103,5,10,0,0,True,2020-08-12 19:40:41+00:00,0,active,False,True,True,114,114,2020-08-12 19:56:20,2020
104,10,6,0,3,True,2020-08-12 19:53:37+00:00,0,active,False,True,True,115,115,2020-08-12 19:56:20,2020
105,8,15,0,0,True,2020-08-12 19:53:11+00:00,0,active,False,True,True,116,116,2020-08-12 19:56:20,2020
106,9,10,0,0,True,2020-08-12 19:21:47+00:00,0,active,False,True,True,117,117,2020-08-12 19:56:20,2020
107,13,5,0,1,True,2020-08-12 19:47:25+00:00,0,active,False,True,True,118,118,2020-08-12 19:56:20,2020
108,6,9,0,0,True,2020-08-12 19:49:37+00:00,0,active,False,True,True,119,119,2020-08-12 19:56:20,2020
109,12,3,0,0,True,2020-08-12 19:46:30+00:00,0,active,False,True,True,120,120,2020-08-12 19:56:20,2020
110,3,14,0,0,True,2020-08-12 19:52:23+00:00,0,active,False,True,True,121,121,2020-08-12 19:56:20,2020
111,3,12,0,0,True,2020-08-12 17:31:05+00:00,0,active,False,True,True,122,122,2020-08-12 19:56:20,2020
112,9,6,0,0,True,2020-08-12 19:48:26+00:00,0,active,False,True,True,124,124,2020-08-12 19:56:20,2020
113,1,14,0,0,True,2020-08-12 19:18:35+00:00,0,active,False,True,True,125,125,2020-08-12 19:56:20,2020
114,8,7,0,0,True,2020-08-12 19:50:45+00:00,0,active,False,True,True,126,126,2020-08-12 19:56:20,2020
115,6,13,0,0,True,2020-08-12 19:41:04+00:00,0,active,False,True,True,128,128,2020-08-12 19:56:20,2020
116,10,9,0,0,True,2020-08-12 19:50:59+00:00,0,active,False,True,True,129,129,2020-08-12 19:56:20,2020
117,12,3,0,0,True,2020-08-12 19:22:33+00:00,0,active,False,True,True,130,130,2020-08-12 19:56:20,2020
118,9,9,0,0,True,2020-08-12 19:49:05+00:00,0,active,False,True,True,131,131,2020-08-12 19:56:20,2020
119,12,11,0,0,True,2020-08-12 19:49:07+00:00,0,active,False,True,True,133,133,2020-08-12 19:56:20,2020
120,5,12,0,0,True,2020-08-12 18:50:50+00:00,0,active,False,True,True,135,135,2020-08-12 19:56:20,2020
121,5,14,0,0,True,2020-08-12 18:07:59+00:00,0,active,False,True,True,136,136,2020-08-12 19:56:20,2020
122,8,7,0,0,True,2020-08-12 19:48:31+00:00,0,active,False,True,True,137,137,2020-08-12 19:56:20,2020
123,14,0,0,1,True,2020-08-12 18:08:10+00:00,0,active,False,True,True,138,138,2020-08-12 19:56:20,2020
124,2,17,0,0,True,2020-08-12 19:23:29+00:00,0,active,False,True,True,139,139,2020-08-12 19:56:20,2020
125,12,5,0,0,True,2020-08-12 19:51:16+00:00,0,active,False,True,True,140,140,2020-08-12 19:56:20,2020
126,12,2,0,1,True,2020-08-12 19:56:06+00:00,0,active,False,True,True,141,141,2020-08-12 19:56:20,2020
127,12,10,0,1,True,2020-08-12 18:51:54+00:00,0,active,False,True,True,142,142,2020-08-12 19:56:20,2020
128,19,4,0,0,True,2020-08-12 19:48:41+00:00,0,active,False,True,True,143,143,2020-08-12 19:56:20,2020
129,14,4,0,1,True,2020-08-12 19:16:45+00:00,0,active,False,True,True,144,144,2020-08-12 19:56:20,2020
130,14,5,0,0,True,2020-08-12 16:03:53+00:00,0,active,False,True,True,145,145,2020-08-12 19:56:20,2020
131,9,10,0,0,True,2020-08-12 18:52:56+00:00,0,active,False,True,True,146,146,2020-08-12 19:56:20,2020
132,8,10,0,0,True,2020-08-12 19:56:02+00:00,0,active,True,True,True,149,149,2020-08-12 19:56:20,2020
133,14,5,0,0,True,2020-08-12 17:35:14+00:00,0,active,False,True,True,150,150,2020-08-12 19:56:20,2020
134,13,6,0,0,True,2020-08-12 19:43:37+00:00,0,active,False,True,True,151,151,2020-08-12 19:56:20,2020
135,3,12,0,0,True,2020-08-12 18:47:41+00:00,0,active,True,True,True,152,152,2020-08-12 19:56:20,2020
136,4,11,0,0,True,2020-08-12 19:52:19+00:00,0,active,False,True,True,156,156,2020-08-12 19:56:20,2020
137,7,7,0,1,True,2020-08-12 19:51:21+00:00,0,active,False,True,True,157,157,2020-08-12 19:56:20,2020
138,6,9,0,0,True,2020-08-12 19:43:09+00:00,0,active,False,True,True,159,159,2020-08-12 19:56:20,2020
139,5,9,0,0,True,2020-08-12 19:37:50+00:00,0,active,True,True,True,160,160,2020-08-12 19:56:20,2020
140,5,17,0,1,True,2020-08-12 19:55:06+00:00,0,active,True,True,True,161,161,2020-08-12 19:56:20,2020
141,6,9,0,0,True,2020-08-12 16:49:41+00:00,0,active,False,True,True,162,162,2020-08-12 19:56:20,2020
142,11,8,0,0,True,2020-08-12 19:16:04+00:00,0,active,True,True,True,163,163,2020-08-12 19:56:20,2020
143,2,13,0,0,True,2020-08-12 19:23:40+00:00,0,active,False,True,True,167,167,2020-08-12 19:56:20,2020
144,11,8,0,0,True,2020-08-12 19:27:46+00:00,0,active,False,True,True,169,169,2020-08-12 19:56:20,2020
145,0,13,0,1,True,2020-08-12 13:33:24+00:00,0,active,True,True,True,170,170,2020-08-12 19:56:20,2020
146,7,16,0,0,True,2020-08-12 15:34:14+00:00,0,active,True,True,True,171,171,2020-08-12 19:56:20,2020
147,8,6,0,0,True,2020-08-12 18:31:55+00:00,0,active,True,True,True,173,173,2020-08-12 19:56:20,2020
148,4,10,0,1,True,2020-08-12 17:59:09+00:00,0,active,False,True,True,174,174,2020-08-12 19:56:20,2020
149,4,13,0,0,True,2020-08-12 19:21:11+00:00,0,active,True,True,True,175,175,2020-08-12 19:56:20,2020
150,9,6,0,0,True,2020-08-12 19:52:01+00:00,0,active,False,True,True,176,176,2020-08-12 19:56:20,2020
151,5,14,0,0,True,2020-08-12 19:23:20+00:00,0,active,False,True,True,177,177,2020-08-12 19:56:20,2020
152,5,14,0,0,True,2020-08-12 19:48:47+00:00,0,active,False,True,True,178,178,2020-08-12 19:56:20,2020
153,19,6,0,0,True,2020-08-12 19:39:47+00:00,0,active,False,True,True,179,179,2020-08-12 19:56:20,2020
154,16,2,0,1,True,2020-08-12 19:23:36+00:00,0,active,False,True,True,180,180,2020-08-12 19:56:20,2020
155,6,13,0,0,True,2020-08-12 19:42:57+00:00,0,active,False,True,True,181,181,2020-08-12 19:56:20,2020
156,2,17,0,0,True,2020-08-12 19:24:10+00:00,0,active,True,True,True,182,182,2020-08-12 19:56:20,2020
157,6,13,0,0,True,2020-08-12 19:08:40+00:00,0,active,False,True,True,183,183,2020-08-12 19:56:20,2020
158,12,7,0,0,True,2020-08-12 19:33:09+00:00,0,active,False,True,True,184,184,2020-08-12 19:56:20,2020
159,7,8,0,0,True,2020-08-12 19:39:36+00:00,0,active,False,True,True,185,185,2020-08-12 19:56:20,2020
160,4,11,0,0,True,2020-08-12 19:46:11+00:00,0,active,True,True,True,186,186,2020-08-12 19:56:20,2020
161,8,7,0,0,True,2020-08-12 19:18:53+00:00,0,active,False,True,True,187,187,2020-08-12 19:56:20,2020
162,15,0,0,0,True,2020-08-12 13:30:54+00:00,0,active,False,True,True,188,188,2020-08-12 19:56:20,2020
163,16,7,0,0,True,2020-08-12 19:41:52+00:00,0,active,True,True,True,189,189,2020-08-12 19:56:20,2020
164,13,24,0,0,True,2020-08-12 19:35:29+00:00,0,active,True,True,True,190,190,2020-08-12 19:56:20,2020
165,4,11,0,0,True,2020-08-12 17:01:46+00:00,0,active,False,True,True,191,191,2020-08-12 19:56:20,2020
166,17,2,0,0,True,2020-08-12 19:36:33+00:00,0,active,False,True,True,192,192,2020-08-12 19:56:20,2020
167,4,9,0,2,True,2020-08-12 19:48:33+00:00,0,active,False,True,True,193,193,2020-08-12 19:56:20,2020
168,1,18,0,0,True,2020-08-12 19:34:59+00:00,0,active,False,True,True,194,194,2020-08-12 19:56:20,2020
169,6,17,0,0,True,2020-08-12 19:07:51+00:00,0,active,False,True,True,195,195,2020-08-12 19:56:20,2020
170,1,9,0,0,True,2020-08-12 19:42:35+00:00,0,active,True,True,True,196,196,2020-08-12 19:56:20,2020
171,6,9,0,0,True,2020-08-12 18:44:49+00:00,0,active,False,True,True,197,197,2020-08-12 19:56:20,2020
172,3,12,0,0,True,2020-08-12 19:48:41+00:00,0,active,False,True,True,199,199,2020-08-12 19:56:20,2020
173,18,0,0,1,True,2020-08-12 19:54:52+00:00,0,active,False,True,True,200,200,2020-08-12 19:56:20,2020
174,0,15,0,0,True,2020-08-12 12:04:48+00:00,0,active,False,True,True,201,201,2020-08-12 19:56:20,2020
175,3,12,0,0,True,2020-08-12 19:31:48+00:00,0,active,False,True,True,202,202,2020-08-12 19:56:20,2020
176,1,14,0,0,True,2020-08-12 08:43:55+00:00,0,active,False,True,True,203,203,2020-08-12 19:56:20,2020
177,0,15,0,0,True,2020-08-12 12:58:21+00:00,0,active,False,True,True,204,204,2020-08-12 19:56:20,2020
178,4,11,0,0,True,2020-08-12 18:58:44+00:00,0,active,False,True,True,205,205,2020-08-12 19:56:20,2020
179,4,18,0,1,True,2020-08-12 19:43:55+00:00,0,active,True,True,True,206,206,2020-08-12 19:56:20,2020
180,2,12,0,1,True,2020-08-12 19:21:02+00:00,0,active,True,True,True,208,208,2020-08-12 19:56:20,2020
181,4,11,0,0,True,2020-08-12 19:30:28+00:00,0,active,False,True,True,209,209,2020-08-12 19:56:20,2020
182,1,14,0,0,True,2020-08-12 12:40:11+00:00,0,active,False,True,True,210,210,2020-08-12 19:56:20,2020
183,4,15,0,0,True,2020-08-12 19:55:24+00:00,0,active,False,True,True,211,211,2020-08-12 19:56:20,2020
184,31,2,0,0,True,2020-08-12 19:48:06+00:00,0,active,False,True,True,212,212,2020-08-12 19:56:20,2020
185,5,11,0,0,True,2020-08-12 18:15:14+00:00,0,active,True,True,True,213,213,2020-08-12 19:56:20,2020
186,2,13,0,0,True,2020-08-12 19:42:26+00:00,0,active,False,True,True,214,214,2020-08-12 19:56:20,2020
187,4,10,0,1,True,2020-08-12 19:36:31+00:00,0,active,False,True,True,215,215,2020-08-12 19:56:20,2020
188,17,1,0,1,True,2020-08-12 16:28:35+00:00,0,active,False,True,True,216,216,2020-08-12 19:56:20,2020
189,15,4,0,0,True,2020-08-12 18:00:15+00:00,0,active,False,True,True,217,217,2020-08-12 19:56:20,2020
190,9,6,0,0,True,2020-08-12 19:43:43+00:00,0,active,False,True,True,218,218,2020-08-12 19:56:20,2020
191,6,8,0,1,True,2020-08-12 19:50:25+00:00,0,active,False,True,True,219,219,2020-08-12 19:56:20,2020
192,7,12,0,0,True,2020-08-12 19:38:42+00:00,0,active,False,True,True,221,221,2020-08-12 19:56:20,2020
193,1,13,0,0,True,2020-08-12 19:39:30+00:00,0,active,True,True,True,222,222,2020-08-12 19:56:20,2020
194,14,2,0,1,True,2020-08-12 19:42:35+00:00,0,active,False,True,True,224,224,2020-08-12 19:56:20,2020
195,4,15,0,0,True,2020-08-12 19:52:00+00:00,0,active,False,True,True,225,225,2020-08-12 19:56:20,2020
196,3,11,0,1,True,2020-08-12 19:55:30+00:00,0,active,False,True,True,226,226,2020-08-12 19:56:20,2020
197,10,6,0,3,True,2020-08-12 19:40:06+00:00,0,active,False,True,True,227,227,2020-08-12 19:56:20,2020
198,1,18,0,0,True,2020-08-12 19:43:59+00:00,0,active,False,True,True,228,228,2020-08-12 19:56:20,2020
199,8,3,0,0,True,2020-08-12 08:08:09+00:00,0,active,False,True,True,232,232,2020-08-12 19:56:20,2020
200,6,9,0,0,True,2020-08-12 18:16:55+00:00,0,active,False,False,False,233,233,2020-08-12 19:56:20,2020
201,1,14,0,0,True,2020-08-12 17:15:32+00:00,0,active,False,True,True,234,234,2020-08-12 19:56:20,2020
202,5,10,0,0,True,2020-08-12 19:07:58+00:00,0,active,False,True,True,235,235,2020-08-12 19:56:20,2020
203,7,8,0,0,True,2020-08-12 19:29:25+00:00,0,active,False,True,True,236,236,2020-08-12 19:56:20,2020
204,4,11,0,0,True,2020-08-12 17:42:23+00:00,0,active,False,True,True,239,239,2020-08-12 19:56:20,2020
205,8,7,0,0,True,2020-08-12 08:53:35+00:00,0,active,False,True,True,255,255,2020-08-12 19:56:20,2020
206,10,5,0,0,True,2020-08-12 08:54:13+00:00,0,active,False,True,True,258,258,2020-08-12 19:56:20,2020
207,15,0,0,0,True,2020-08-12 08:53:25+00:00,0,active,False,True,True,259,259,2020-08-12 19:56:20,2020
208,10,5,0,0,True,2020-08-12 17:27:23+00:00,0,active,False,True,True,260,260,2020-08-12 19:56:20,2020
209,4,11,0,0,True,2020-08-12 19:54:39+00:00,0,active,False,True,True,271,271,2020-08-12 19:56:20,2020
210,5,13,0,1,True,2020-08-12 19:46:45+00:00,0,active,False,True,True,272,272,2020-08-12 19:56:20,2020
211,19,21,0,0,True,2020-08-12 19:46:43+00:00,0,active,False,True,True,273,273,2020-08-12 19:56:20,2020
212,17,2,0,0,True,2020-08-12 18:56:00+00:00,0,active,False,True,True,279,279,2020-08-12 19:56:20,2020
213,9,10,0,0,True,2020-08-12 17:42:44+00:00,0,active,False,True,True,280,280,2020-08-12 19:56:20,2020
214,5,10,0,0,True,2020-08-12 19:46:14+00:00,0,active,False,True,True,282,282,2020-08-12 19:56:20,2020
215,12,11,0,0,True,2020-08-12 18:47:52+00:00,0,active,False,True,True,296,296,2020-08-12 19:56:20,2020
216,16,3,0,0,True,2020-08-12 19:48:30+00:00,0,active,False,True,True,318,318,2020-08-12 19:56:20,2020
217,2,23,0,0,True,2020-08-12 19:52:57+00:00,0,active,False,True,True,319,319,2020-08-12 19:56:20,2020
218,3,12,0,0,True,2020-08-12 19:36:54+00:00,0,active,False,True,True,327,327,2020-08-12 19:56:20,2020
219,7,7,0,1,True,2020-08-12 19:55:39+00:00,0,active,False,True,True,328,328,2020-08-12 19:56:20,2020
220,6,9,0,0,True,2020-08-12 18:45:13+00:00,0,active,False,True,True,329,329,2020-08-12 19:56:20,2020
221,8,7,0,0,True,2020-08-12 18:25:53+00:00,0,active,False,True,True,330,330,2020-08-12 19:56:20,2020
222,12,3,0,0,True,2020-08-12 19:44:18+00:00,0,active,False,True,True,331,331,2020-08-12 19:56:20,2020
223,1,13,0,1,True,2020-08-12 19:55:06+00:00,0,active,False,True,True,332,332,2020-08-12 19:56:20,2020
224,20,5,0,0,True,2020-08-12 19:47:21+00:00,0,active,False,True,True,333,333,2020-08-12 19:56:20,2020
225,16,1,0,2,True,2020-08-12 17:25:29+00:00,0,active,False,True,True,334,334,2020-08-12 19:56:20,2020
226,8,11,0,0,True,2020-08-12 19:33:38+00:00,0,active,False,True,True,335,335,2020-08-12 19:56:20,2020
227,6,9,0,0,True,2020-08-12 19:35:40+00:00,0,active,False,True,True,336,336,2020-08-12 19:56:20,2020
228,15,0,0,0,True,2020-08-12 13:06:03+00:00,0,active,False,True,True,337,337,2020-08-12 19:56:20,2020
229,0,14,0,1,True,2020-08-12 19:15:34+00:00,0,active,False,True,True,338,338,2020-08-12 19:56:20,2020
230,14,1,0,0,True,2020-08-12 17:49:47+00:00,0,active,False,True,True,339,339,2020-08-12 19:56:20,2020
231,18,1,0,0,True,2020-08-12 08:52:43+00:00,0,active,False,True,True,340,340,2020-08-12 19:56:20,2020
232,7,7,0,1,True,2020-08-12 13:49:12+00:00,0,active,True,True,True,341,341,2020-08-12 19:56:20,2020
