,num_docks_available,station_status,last_reported,num_bikes_disabled,num_docks_disabled,num_bikes_available,num_ebikes_available,is_installed,station_id,legacy_id,is_renting,eightd_has_available_keys,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
17,9,active,2020-08-18 17:11:12+00:00,0,0,9,0,True,21,21,True,True,True,,,2020-08-18 17:11:35,2020
18,39,active,2020-08-18 17:11:01+00:00,1,0,7,0,True,22,22,True,True,True,,,2020-08-18 17:11:35,2020
19,13,active,2020-08-18 17:11:28+00:00,0,0,8,0,True,23,23,True,False,True,,,2020-08-18 17:11:35,2020
20,9,active,2020-08-18 17:04:43+00:00,1,0,9,0,True,24,24,True,False,True,,,2020-08-18 17:11:35,2020
21,14,active,2020-08-18 16:58:57+00:00,0,0,1,0,True,25,25,True,False,True,,,2020-08-18 17:11:35,2020
22,8,active,2020-08-18 17:06:08+00:00,0,0,7,0,True,26,26,True,False,True,,,2020-08-18 17:11:35,2020
23,6,active,2020-08-18 17:00:39+00:00,3,0,14,0,True,27,27,True,False,True,,,2020-08-18 17:11:35,2020
24,7,active,2020-08-18 14:09:47+00:00,1,0,7,0,True,29,29,True,False,True,,,2020-08-18 17:11:35,2020
25,1,active,2020-08-18 17:06:10+00:00,1,0,13,0,True,30,30,True,False,True,,,2020-08-18 17:11:35,2020
26,16,active,2020-08-18 16:51:48+00:00,0,0,3,0,True,31,31,True,True,True,,,2020-08-18 17:11:35,2020
27,5,active,2020-08-18 17:10:32+00:00,0,0,10,0,True,32,32,True,False,True,,,2020-08-18 17:11:35,2020
28,11,active,2020-08-18 17:11:08+00:00,0,0,16,0,True,33,33,True,False,True,,,2020-08-18 17:11:35,2020
29,2,active,2020-08-18 16:58:57+00:00,0,0,21,0,True,35,35,True,False,True,,,2020-08-18 17:11:35,2020
30,11,active,2020-08-18 16:30:32+00:00,0,0,22,0,True,36,36,True,True,True,,,2020-08-18 17:11:35,2020
31,1,active,2020-08-18 16:46:08+00:00,0,0,14,0,True,37,37,True,True,True,,,2020-08-18 17:11:35,2020
32,13,active,2020-08-18 16:40:43+00:00,2,0,8,0,True,39,39,True,False,True,,,2020-08-18 17:11:35,2020
33,4,active,2020-08-18 17:03:10+00:00,0,0,15,0,True,40,40,True,False,True,,,2020-08-18 17:11:35,2020
34,14,active,2020-08-18 17:05:08+00:00,1,0,12,0,True,41,41,True,True,True,,,2020-08-18 17:11:35,2020
35,8,active,2020-08-18 16:51:48+00:00,0,0,15,0,True,42,42,True,False,True,,,2020-08-18 17:11:35,2020
36,5,active,2020-08-18 16:47:55+00:00,1,0,9,0,True,43,43,True,True,True,,,2020-08-18 17:11:35,2020
37,1,active,2020-08-18 17:07:17+00:00,0,0,22,0,True,44,44,True,False,True,,,2020-08-18 17:11:35,2020
38,16,active,2020-08-18 17:10:23+00:00,0,0,3,0,True,46,46,True,False,True,,,2020-08-18 17:11:35,2020
39,17,active,2020-08-18 16:59:02+00:00,0,0,2,0,True,47,47,True,True,True,,,2020-08-18 17:11:35,2020
40,14,active,2020-08-18 16:51:12+00:00,0,0,5,0,True,48,48,True,False,True,,,2020-08-18 17:11:35,2020
41,11,active,2020-08-18 16:37:36+00:00,0,0,7,0,True,49,49,True,False,True,,,2020-08-18 17:11:35,2020
42,2,active,2020-08-18 16:24:43+00:00,0,0,13,0,True,50,50,True,True,True,,,2020-08-18 17:11:35,2020
43,11,active,2020-08-18 16:12:13+00:00,0,0,4,0,True,51,51,True,False,True,,,2020-08-18 17:11:35,2020
44,21,active,2020-08-18 17:00:12+00:00,1,0,1,0,True,52,52,True,True,True,,,2020-08-18 17:11:35,2020
45,17,active,2020-08-18 17:11:16+00:00,0,0,2,0,True,53,53,True,False,True,,,2020-08-18 17:11:35,2020
46,5,active,2020-08-18 17:05:36+00:00,1,0,9,0,True,54,54,True,False,True,,,2020-08-18 17:11:35,2020
47,15,active,2020-08-18 15:17:37+00:00,0,0,0,0,True,55,55,True,False,True,,,2020-08-18 17:11:35,2020
48,8,active,2020-08-18 14:36:23+00:00,1,0,9,0,True,56,56,True,False,True,,,2020-08-18 17:11:35,2020
49,10,active,2020-08-18 17:07:40+00:00,0,0,4,0,True,57,57,True,True,True,,,2020-08-18 17:11:35,2020
50,16,active,2020-08-18 17:07:35+00:00,2,0,1,0,True,58,58,True,True,True,,,2020-08-18 17:11:35,2020
51,14,active,2020-08-18 17:10:17+00:00,0,0,5,0,True,59,59,True,True,True,,,2020-08-18 17:11:35,2020
52,15,active,2020-08-18 17:09:33+00:00,0,0,4,0,True,60,60,True,False,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 36, 'valet_revision': 81, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'off_dock_capacity': 40, 'dock_blocked_count': 0}",2020-08-18 17:11:35,2020
53,12,active,2020-08-18 17:08:13+00:00,0,0,7,0,True,61,61,True,False,True,,,2020-08-18 17:11:35,2020
54,2,active,2020-08-18 17:10:01+00:00,0,0,13,0,True,63,63,True,False,True,,,2020-08-18 17:11:35,2020
55,8,active,2020-08-18 17:01:50+00:00,0,0,11,0,True,64,64,True,False,True,,,2020-08-18 17:11:35,2020
56,20,active,2020-08-18 14:51:46+00:00,0,0,3,0,True,65,65,True,False,True,,,2020-08-18 17:11:35,2020
57,13,active,2020-08-18 17:10:08+00:00,1,0,1,0,True,66,66,True,False,True,,,2020-08-18 17:11:35,2020
58,3,active,2020-08-18 17:07:14+00:00,2,0,22,0,True,67,67,True,True,True,,,2020-08-18 17:11:35,2020
59,3,active,2020-08-18 17:10:19+00:00,0,0,16,0,True,68,68,True,True,True,,,2020-08-18 17:11:35,2020
60,13,active,2020-08-18 16:58:21+00:00,0,0,6,0,True,69,69,True,True,True,,,2020-08-18 17:11:35,2020
61,12,active,2020-08-18 17:10:00+00:00,0,0,11,0,True,70,70,True,False,True,,,2020-08-18 17:11:35,2020
62,16,active,2020-08-18 13:34:12+00:00,0,0,7,0,True,71,71,True,False,True,,,2020-08-18 17:11:35,2020
63,7,active,2020-08-18 16:56:43+00:00,1,0,15,0,True,72,72,True,False,True,,,2020-08-18 17:11:35,2020
64,5,active,2020-08-18 17:08:59+00:00,2,0,8,0,True,73,73,True,False,True,,,2020-08-18 17:11:35,2020
65,1,active,2020-08-18 17:09:41+00:00,2,0,16,0,True,74,74,True,True,True,,,2020-08-18 17:11:35,2020
66,10,active,2020-08-18 17:08:03+00:00,0,0,5,0,True,75,75,True,False,True,,,2020-08-18 17:11:35,2020
67,11,active,2020-08-18 17:08:49+00:00,0,0,6,0,True,76,76,True,False,True,,,2020-08-18 17:11:35,2020
68,11,active,2020-08-18 16:39:43+00:00,0,0,4,0,True,77,77,True,False,True,,,2020-08-18 17:11:35,2020
69,7,active,2020-08-18 16:55:01+00:00,1,0,11,0,True,78,78,True,False,True,,,2020-08-18 17:11:35,2020
70,9,active,2020-08-18 17:08:55+00:00,0,0,10,0,True,79,79,True,False,True,,,2020-08-18 17:11:35,2020
71,8,active,2020-08-18 17:06:43+00:00,0,0,27,0,True,80,80,True,False,True,,,2020-08-18 17:11:35,2020
72,10,active,2020-08-18 17:04:36+00:00,1,0,8,0,True,81,81,True,False,True,,,2020-08-18 17:11:35,2020
73,12,active,2020-08-18 16:59:37+00:00,0,0,3,0,True,82,82,True,False,True,,,2020-08-18 17:11:35,2020
74,0,active,2020-08-18 16:56:21+00:00,1,0,14,0,True,84,84,True,False,True,,,2020-08-18 17:11:35,2020
75,5,active,2020-08-18 17:06:43+00:00,1,0,13,0,True,85,85,True,False,True,,,2020-08-18 17:11:35,2020
76,17,active,2020-08-18 16:51:47+00:00,0,0,2,0,True,86,86,True,False,True,,,2020-08-18 17:11:35,2020
77,7,active,2020-08-18 16:48:27+00:00,0,0,8,0,True,87,87,True,False,True,,,2020-08-18 17:11:35,2020
78,11,active,2020-08-18 17:10:38+00:00,0,0,8,0,True,89,89,True,False,True,,,2020-08-18 17:11:35,2020
79,14,active,2020-08-18 17:08:30+00:00,0,0,5,0,True,90,90,True,False,True,,,2020-08-18 17:11:35,2020
80,4,active,2020-08-18 17:05:29+00:00,1,0,14,0,True,91,91,True,False,True,,,2020-08-18 17:11:35,2020
81,2,active,2020-08-18 16:50:17+00:00,1,0,16,0,True,92,92,True,False,True,,,2020-08-18 17:11:35,2020
82,5,active,2020-08-18 15:51:22+00:00,2,0,8,0,True,93,93,True,False,True,,,2020-08-18 17:11:35,2020
83,6,active,2020-08-18 15:32:17+00:00,0,0,5,0,True,94,94,True,False,True,,,2020-08-18 17:11:35,2020
84,9,active,2020-08-18 17:07:15+00:00,2,0,4,0,True,95,95,True,False,True,,,2020-08-18 17:11:35,2020
85,6,active,2020-08-18 17:10:19+00:00,0,0,13,0,True,96,96,True,False,True,,,2020-08-18 17:11:35,2020
86,14,active,2020-08-18 17:03:52+00:00,1,0,4,0,True,97,97,True,False,True,,,2020-08-18 17:11:35,2020
87,22,active,2020-08-18 16:00:18+00:00,0,0,1,0,True,98,98,True,False,True,,,2020-08-18 17:11:35,2020
88,0,active,2020-08-18 16:32:09+00:00,1,0,14,0,True,99,99,True,False,True,,,2020-08-18 17:11:35,2020
89,10,active,2020-08-18 17:02:04+00:00,0,0,15,0,True,100,100,True,True,True,,,2020-08-18 17:11:35,2020
90,10,active,2020-08-18 12:46:30+00:00,0,0,5,0,True,101,101,True,False,True,,,2020-08-18 17:11:35,2020
91,12,active,2020-08-18 16:14:06+00:00,0,0,3,0,True,102,102,True,False,True,,,2020-08-18 17:11:35,2020
92,5,active,2020-08-18 16:45:49+00:00,0,0,10,0,True,103,103,True,False,True,,,2020-08-18 17:11:35,2020
93,12,active,2020-08-18 17:07:23+00:00,0,0,7,0,True,104,104,True,False,True,,,2020-08-18 17:11:35,2020
94,15,active,2020-08-18 17:01:58+00:00,0,0,4,0,True,105,105,True,False,True,,,2020-08-18 17:11:35,2020
95,9,active,2020-08-18 13:56:55+00:00,0,0,6,0,True,106,106,True,False,True,,,2020-08-18 17:11:35,2020
96,14,active,2020-08-18 17:04:39+00:00,2,0,3,0,True,107,107,True,False,True,,,2020-08-18 17:11:35,2020
97,5,active,2020-08-18 16:22:58+00:00,0,0,12,0,True,108,108,True,False,True,,,2020-08-18 17:11:35,2020
98,27,active,2020-08-18 16:01:57+00:00,1,0,7,0,True,109,109,True,False,True,,,2020-08-18 17:11:35,2020
99,11,active,2020-08-18 16:18:49+00:00,0,0,4,0,True,110,110,True,False,True,,,2020-08-18 17:11:35,2020
100,14,active,2020-08-18 15:18:08+00:00,0,0,1,0,True,111,111,True,False,True,,,2020-08-18 17:11:35,2020
101,5,active,2020-08-18 17:03:16+00:00,0,0,10,0,True,112,112,True,False,True,,,2020-08-18 17:11:35,2020
102,9,active,2020-08-18 16:34:38+00:00,1,0,5,0,True,113,113,True,False,True,,,2020-08-18 17:11:35,2020
103,13,active,2020-08-18 16:37:27+00:00,0,0,2,0,True,114,114,True,False,True,,,2020-08-18 17:11:35,2020
104,3,active,2020-08-18 16:59:15+00:00,0,0,16,0,True,115,115,True,False,True,,,2020-08-18 17:11:35,2020
105,20,active,2020-08-18 16:47:48+00:00,0,0,3,0,True,116,116,True,False,True,,,2020-08-18 17:11:35,2020
106,12,active,2020-08-18 16:58:39+00:00,0,0,7,0,True,117,117,True,False,True,,,2020-08-18 17:11:35,2020
107,6,active,2020-08-18 17:07:50+00:00,1,0,12,0,True,118,118,True,False,True,,,2020-08-18 17:11:35,2020
108,7,active,2020-08-18 16:52:48+00:00,0,0,8,0,True,119,119,True,False,True,,,2020-08-18 17:11:35,2020
109,11,active,2020-08-18 17:04:52+00:00,0,0,4,0,True,120,120,True,False,True,,,2020-08-18 17:11:35,2020
110,7,active,2020-08-18 17:01:16+00:00,1,0,9,0,True,121,121,True,False,True,,,2020-08-18 17:11:35,2020
111,8,active,2020-08-18 16:55:36+00:00,0,0,7,0,True,122,122,True,False,True,,,2020-08-18 17:11:35,2020
112,12,active,2020-08-18 15:49:08+00:00,0,0,3,0,True,124,124,True,False,True,,,2020-08-18 17:11:35,2020
113,9,active,2020-08-18 17:07:36+00:00,0,1,5,0,True,125,125,True,False,True,,,2020-08-18 17:11:35,2020
114,3,active,2020-08-18 16:00:28+00:00,1,0,11,0,True,126,126,True,False,True,,,2020-08-18 17:11:35,2020
115,4,active,2020-08-18 16:52:06+00:00,0,0,15,0,True,128,128,True,False,True,,,2020-08-18 17:11:35,2020
116,0,active,2020-08-18 16:36:46+00:00,0,0,19,0,True,129,129,True,False,True,,,2020-08-18 17:11:35,2020
117,4,active,2020-08-18 16:42:44+00:00,0,0,11,0,True,130,130,True,False,True,,,2020-08-18 17:11:35,2020
118,16,active,2020-08-18 17:09:24+00:00,0,0,2,0,True,131,131,True,False,True,,,2020-08-18 17:11:35,2020
119,8,active,2020-08-18 15:34:04+00:00,2,0,13,0,True,133,133,True,False,True,,,2020-08-18 17:11:35,2020
120,12,active,2020-08-18 16:44:57+00:00,0,0,5,0,True,135,135,True,False,True,,,2020-08-18 17:11:35,2020
121,13,active,2020-08-18 16:10:34+00:00,1,0,5,0,True,136,136,True,False,True,,,2020-08-18 17:11:35,2020
122,7,active,2020-08-18 17:06:55+00:00,0,0,8,0,True,137,137,True,False,True,,,2020-08-18 17:11:35,2020
123,8,active,2020-08-18 16:41:59+00:00,2,0,5,0,True,138,138,True,False,True,,,2020-08-18 17:11:35,2020
124,16,active,2020-08-18 17:07:53+00:00,0,0,3,0,True,139,139,True,False,True,,,2020-08-18 17:11:35,2020
125,8,active,2020-08-18 15:33:14+00:00,0,0,9,0,True,140,140,True,False,True,,,2020-08-18 17:11:35,2020
126,14,active,2020-08-18 17:09:00+00:00,0,0,1,0,True,141,141,True,False,True,,,2020-08-18 17:11:35,2020
127,6,active,2020-08-18 17:02:03+00:00,0,0,17,0,True,142,142,True,False,True,,,2020-08-18 17:11:35,2020
128,21,active,2020-08-18 16:51:55+00:00,0,0,2,0,True,143,143,True,False,True,,,2020-08-18 17:11:35,2020
129,4,active,2020-08-18 17:07:22+00:00,0,0,15,0,True,144,144,True,False,True,,,2020-08-18 17:11:35,2020
130,3,active,2020-08-18 12:24:56+00:00,1,0,15,0,True,145,145,True,False,True,,,2020-08-18 17:11:35,2020
131,11,active,2020-08-18 16:59:48+00:00,4,0,4,0,True,146,146,True,False,True,,,2020-08-18 17:11:35,2020
132,11,active,2020-08-18 17:10:19+00:00,1,0,6,0,True,149,149,True,True,True,,,2020-08-18 17:11:35,2020
133,10,active,2020-08-18 17:10:11+00:00,1,0,8,0,True,150,150,True,False,True,,,2020-08-18 17:11:35,2020
134,11,active,2020-08-18 16:08:39+00:00,0,0,8,0,True,151,151,True,False,True,,,2020-08-18 17:11:35,2020
135,7,active,2020-08-18 16:37:49+00:00,0,0,8,0,True,152,152,True,True,True,,,2020-08-18 17:11:35,2020
136,15,active,2020-08-18 16:06:51+00:00,0,0,0,0,True,156,156,True,False,True,,,2020-08-18 17:11:35,2020
137,5,active,2020-08-18 16:45:40+00:00,4,0,6,0,True,157,157,True,False,True,,,2020-08-18 17:11:35,2020
138,14,active,2020-08-18 16:25:51+00:00,0,0,1,0,True,159,159,True,False,True,,,2020-08-18 17:11:35,2020
139,9,active,2020-08-18 17:05:29+00:00,0,0,5,0,True,160,160,True,True,True,,,2020-08-18 17:11:35,2020
140,8,active,2020-08-18 16:29:52+00:00,1,0,14,0,True,161,161,True,True,True,,,2020-08-18 17:11:35,2020
141,10,active,2020-08-18 17:07:53+00:00,0,0,5,0,True,162,162,True,False,True,,,2020-08-18 17:11:35,2020
142,16,active,2020-08-18 16:48:30+00:00,0,0,3,0,True,163,163,True,True,True,,,2020-08-18 17:11:35,2020
143,8,active,2020-08-18 16:05:31+00:00,0,0,7,0,True,167,167,True,False,True,,,2020-08-18 17:11:35,2020
144,14,active,2020-08-18 16:59:23+00:00,0,0,5,0,True,169,169,True,False,True,,,2020-08-18 17:11:35,2020
145,10,active,2020-08-18 15:32:54+00:00,0,0,4,0,True,170,170,True,True,True,,,2020-08-18 17:11:35,2020
146,23,active,2020-08-18 12:07:00+00:00,0,0,0,0,True,171,171,True,True,True,,,2020-08-18 17:11:35,2020
147,6,active,2020-08-18 13:43:45+00:00,0,0,8,0,True,173,173,True,True,True,,,2020-08-18 17:11:35,2020
148,12,active,2020-08-18 16:40:49+00:00,0,0,3,0,True,174,174,True,False,True,,,2020-08-18 17:11:35,2020
149,9,active,2020-08-18 16:35:00+00:00,0,0,8,0,True,175,175,True,True,True,,,2020-08-18 17:11:35,2020
150,7,active,2020-08-18 16:57:37+00:00,0,0,8,0,True,176,176,True,False,True,,,2020-08-18 17:11:35,2020
151,11,active,2020-08-18 16:47:52+00:00,0,0,8,0,True,177,177,True,False,True,,,2020-08-18 17:11:35,2020
152,11,active,2020-08-18 17:09:13+00:00,0,0,8,0,True,178,178,True,False,True,,,2020-08-18 17:11:35,2020
153,3,active,2020-08-18 17:11:16+00:00,1,0,21,0,True,179,179,True,False,True,,,2020-08-18 17:11:35,2020
154,3,active,2020-08-18 14:22:20+00:00,0,0,16,0,True,180,180,True,False,True,,,2020-08-18 17:11:35,2020
155,11,active,2020-08-18 15:02:33+00:00,0,0,8,0,True,181,181,True,False,True,,,2020-08-18 17:11:35,2020
156,10,active,2020-08-18 17:11:15+00:00,0,0,9,0,True,182,182,True,True,True,,,2020-08-18 17:11:35,2020
157,4,active,2020-08-18 14:33:39+00:00,0,0,15,0,True,183,183,True,False,True,,,2020-08-18 17:11:35,2020
158,3,active,2020-08-18 17:08:57+00:00,0,0,16,0,True,184,184,True,False,True,,,2020-08-18 17:11:35,2020
159,11,active,2020-08-18 17:10:53+00:00,1,0,3,0,True,185,185,True,False,True,,,2020-08-18 17:11:35,2020
160,13,active,2020-08-18 16:21:46+00:00,0,0,2,0,True,186,186,True,True,True,,,2020-08-18 17:11:35,2020
161,5,active,2020-08-18 15:25:45+00:00,0,0,10,0,True,187,187,True,False,True,,,2020-08-18 17:11:35,2020
162,3,active,2020-08-18 13:00:28+00:00,0,0,12,0,True,188,188,True,False,True,,,2020-08-18 17:11:35,2020
163,3,active,2020-08-18 16:54:40+00:00,1,0,19,0,True,189,189,True,True,True,,,2020-08-18 17:11:35,2020
164,18,active,2020-08-18 17:07:48+00:00,1,0,18,0,True,190,190,True,False,True,,,2020-08-18 17:11:35,2020
165,13,active,2020-08-18 13:28:06+00:00,0,0,2,0,True,191,191,True,False,True,,,2020-08-18 17:11:35,2020
166,6,active,2020-08-18 17:04:15+00:00,0,0,13,0,True,192,192,True,False,True,,,2020-08-18 17:11:35,2020
167,9,active,2020-08-18 16:56:38+00:00,0,0,6,0,True,193,193,True,True,True,,,2020-08-18 17:11:35,2020
168,14,active,2020-08-18 17:10:19+00:00,3,0,2,0,True,194,194,True,False,True,,,2020-08-18 17:11:35,2020
169,21,active,2020-08-18 16:59:25+00:00,0,0,2,0,True,195,195,True,False,True,,,2020-08-18 17:11:35,2020
170,7,active,2020-08-18 15:56:53+00:00,0,0,3,0,True,196,196,True,False,True,,,2020-08-18 17:11:35,2020
171,11,active,2020-08-18 16:13:18+00:00,0,0,4,0,True,197,197,True,False,True,,,2020-08-18 17:11:35,2020
172,8,active,2020-08-18 15:32:08+00:00,0,0,7,0,True,199,199,True,False,True,,,2020-08-18 17:11:35,2020
173,6,active,2020-08-18 16:52:08+00:00,0,0,13,0,True,200,200,True,False,True,,,2020-08-18 17:11:35,2020
174,9,active,2020-08-18 15:21:00+00:00,0,0,6,0,True,201,201,True,False,True,,,2020-08-18 17:11:35,2020
175,11,active,2020-08-18 13:12:04+00:00,0,0,4,0,True,202,202,True,False,True,,,2020-08-18 17:11:35,2020
176,7,active,2020-08-18 08:39:35+00:00,0,0,8,0,True,203,203,True,False,True,,,2020-08-18 17:11:35,2020
177,11,active,2020-08-18 12:08:51+00:00,0,0,4,0,True,204,204,True,False,True,,,2020-08-18 17:11:35,2020
178,10,active,2020-08-18 15:08:56+00:00,0,0,5,0,True,205,205,True,False,True,,,2020-08-18 17:11:35,2020
179,5,active,2020-08-18 17:11:01+00:00,1,0,17,0,True,206,206,True,True,True,,,2020-08-18 17:11:35,2020
180,3,active,2020-08-18 15:50:00+00:00,0,0,12,0,True,208,208,True,True,True,,,2020-08-18 17:11:35,2020
181,1,active,2020-08-18 16:12:40+00:00,1,0,13,0,True,209,209,True,False,True,,,2020-08-18 17:11:35,2020
182,12,active,2020-08-18 08:47:55+00:00,1,0,2,0,True,210,210,True,False,True,,,2020-08-18 17:11:35,2020
183,18,active,2020-08-18 17:02:41+00:00,0,0,1,0,True,211,211,True,False,True,,,2020-08-18 17:11:35,2020
184,29,active,2020-08-18 15:34:40+00:00,0,0,4,0,True,212,212,True,False,True,,,2020-08-18 17:11:35,2020
185,12,active,2020-08-18 16:40:26+00:00,0,0,4,0,True,213,213,True,True,True,,,2020-08-18 17:11:35,2020
186,2,active,2020-08-18 16:46:40+00:00,0,0,13,0,True,214,214,True,False,True,,,2020-08-18 17:11:35,2020
187,4,active,2020-08-18 11:11:05+00:00,2,0,9,0,True,215,215,True,False,True,,,2020-08-18 17:11:35,2020
188,0,active,2020-08-18 08:04:08+00:00,0,0,19,0,True,216,216,True,False,True,,,2020-08-18 17:11:35,2020
189,11,active,2020-08-18 16:06:21+00:00,0,0,8,0,True,217,217,True,False,True,,,2020-08-18 17:11:35,2020
190,8,active,2020-08-18 17:02:03+00:00,2,0,5,0,True,218,218,True,False,True,,,2020-08-18 17:11:35,2020
191,11,active,2020-08-18 16:36:32+00:00,0,0,4,0,True,219,219,True,False,True,,,2020-08-18 17:11:35,2020
192,16,active,2020-08-18 17:04:49+00:00,1,0,2,0,True,221,221,True,False,True,,,2020-08-18 17:11:35,2020
193,11,active,2020-08-18 16:23:00+00:00,0,0,3,0,True,222,222,True,True,True,,,2020-08-18 17:11:35,2020
194,2,active,2020-08-18 17:08:14+00:00,2,0,13,0,True,224,224,True,False,True,,,2020-08-18 17:11:35,2020
195,8,active,2020-08-18 16:40:08+00:00,1,0,10,0,True,225,225,True,False,True,,,2020-08-18 17:11:35,2020
196,13,active,2020-08-18 15:43:02+00:00,1,0,1,0,True,226,226,True,False,True,,,2020-08-18 17:11:35,2020
197,12,active,2020-08-18 17:10:22+00:00,4,0,3,0,True,227,227,True,False,True,,,2020-08-18 17:11:35,2020
198,15,active,2020-08-18 17:00:31+00:00,0,0,4,0,True,228,228,True,False,True,,,2020-08-18 17:11:35,2020
199,8,active,2020-08-18 08:48:59+00:00,0,0,3,0,True,232,232,True,False,True,,,2020-08-18 17:11:35,2020
200,7,active,2020-08-18 17:10:54+00:00,1,0,7,0,True,233,233,True,False,True,,,2020-08-18 17:11:35,2020
201,13,active,2020-08-18 16:28:29+00:00,0,0,2,0,True,234,234,True,False,True,,,2020-08-18 17:11:35,2020
202,9,active,2020-08-18 16:48:02+00:00,0,0,6,0,True,235,235,True,False,True,,,2020-08-18 17:11:35,2020
203,9,active,2020-08-18 17:06:07+00:00,0,0,6,0,True,236,236,True,False,True,,,2020-08-18 17:11:35,2020
204,5,active,2020-08-18 16:19:54+00:00,0,0,10,0,True,239,239,True,False,True,,,2020-08-18 17:11:35,2020
205,7,active,2020-08-18 03:29:23+00:00,0,0,8,0,True,255,255,True,False,True,,,2020-08-18 17:11:35,2020
206,7,active,2020-08-18 11:20:18+00:00,0,0,8,0,True,258,258,True,False,True,,,2020-08-18 17:11:35,2020
207,4,active,2020-08-18 08:59:17+00:00,0,0,11,0,True,259,259,True,False,True,,,2020-08-18 17:11:35,2020
208,10,active,2020-08-18 10:37:49+00:00,0,0,5,0,True,260,260,True,False,True,,,2020-08-18 17:11:35,2020
209,4,active,2020-08-18 16:30:20+00:00,1,0,10,0,True,271,271,True,False,True,,,2020-08-18 17:11:35,2020
210,9,active,2020-08-18 16:44:29+00:00,0,0,10,0,True,272,272,True,False,True,,,2020-08-18 17:11:35,2020
211,20,active,2020-08-18 16:46:26+00:00,0,0,20,0,True,273,273,True,False,True,,,2020-08-18 17:11:35,2020
212,3,active,2020-08-18 15:50:18+00:00,0,0,16,0,True,279,279,True,False,True,,,2020-08-18 17:11:35,2020
213,15,active,2020-08-18 15:41:25+00:00,0,0,4,0,True,280,280,True,False,True,,,2020-08-18 17:11:35,2020
214,8,active,2020-08-18 16:45:08+00:00,0,0,7,0,True,282,282,True,False,True,,,2020-08-18 17:11:35,2020
215,9,active,2020-08-18 17:10:45+00:00,1,0,13,0,True,296,296,True,False,True,,,2020-08-18 17:11:35,2020
216,7,active,2020-08-18 16:57:00+00:00,0,0,12,0,True,318,318,True,False,True,,,2020-08-18 17:11:35,2020
217,21,active,2020-08-18 17:10:54+00:00,0,0,4,0,True,319,319,True,False,True,,,2020-08-18 17:11:35,2020
218,11,active,2020-08-18 16:45:55+00:00,0,0,4,0,True,327,327,True,False,True,,,2020-08-18 17:11:35,2020
219,6,active,2020-08-18 16:57:47+00:00,0,0,9,0,True,328,328,True,False,True,,,2020-08-18 17:11:35,2020
