,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,12,296,active,0,296,True,1,2020-08-03 01:38:00+00:00,True,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'region': 'BOS', 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True, 'valet_revision': 3, 'off_dock_count': 0, 'off_dock_capacity': 0, 'dock_blocked_count': 0}",10,False,2020-08-03 01:47:05,2020
1,6,3,active,0,3,True,1,2020-08-02 23:51:58+00:00,True,,0,True,,8,True,2020-08-03 01:47:05,2020
2,9,4,active,0,4,True,0,2020-08-03 01:45:35+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
3,3,5,active,0,5,True,1,2020-08-03 01:42:42+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
4,5,6,active,0,6,True,0,2020-08-03 01:28:34+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
5,12,7,active,0,7,True,0,2020-08-03 01:17:43+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
6,13,8,active,0,8,True,3,2020-08-03 01:37:06+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
7,5,9,active,0,9,True,0,2020-08-03 01:21:01+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
8,1,10,active,0,10,True,2,2020-08-03 01:16:47+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
9,0,11,active,0,11,True,1,2020-08-03 01:37:08+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
10,6,12,active,0,12,True,1,2020-08-03 01:20:35+00:00,True,,0,True,,11,True,2020-08-03 01:47:05,2020
11,11,13,active,0,13,True,0,2020-08-03 01:09:47+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
12,6,14,active,0,14,True,1,2020-08-03 01:36:03+00:00,True,,0,True,,18,False,2020-08-03 01:47:05,2020
13,7,15,active,0,15,True,0,2020-08-03 01:45:49+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
14,9,16,active,0,16,True,0,2020-08-03 01:29:15+00:00,True,,0,True,,10,True,2020-08-03 01:47:05,2020
15,9,17,active,0,17,True,1,2020-08-03 01:37:46+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
16,2,19,active,0,19,True,0,2020-08-02 23:41:27+00:00,True,,0,True,,13,False,2020-08-03 01:47:05,2020
17,13,20,active,0,20,True,0,2020-08-03 00:30:48+00:00,True,,0,True,,10,True,2020-08-03 01:47:05,2020
18,7,21,active,0,21,True,0,2020-08-03 01:20:15+00:00,True,,0,True,,11,True,2020-08-03 01:47:05,2020
19,10,22,active,0,22,True,0,2020-08-03 01:30:08+00:00,True,,0,True,,37,True,2020-08-03 01:47:05,2020
20,1,23,active,0,23,True,0,2020-08-03 01:43:51+00:00,True,,0,True,,20,True,2020-08-03 01:47:05,2020
21,13,24,active,0,24,True,3,2020-08-03 01:31:23+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
22,7,25,active,0,25,True,2,2020-08-03 01:45:58+00:00,True,,0,True,,6,False,2020-08-03 01:47:05,2020
23,0,26,active,0,26,True,0,2020-08-03 01:19:12+00:00,True,,0,True,,15,False,2020-08-03 01:47:05,2020
24,12,27,active,0,27,True,1,2020-08-03 01:21:41+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
25,6,29,active,0,29,True,0,2020-08-02 20:54:08+00:00,True,,0,True,,9,False,2020-08-03 01:47:05,2020
26,9,30,active,0,30,True,4,2020-08-03 01:44:40+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
27,0,31,active,0,31,True,0,2020-08-02 22:34:48+00:00,True,,0,True,,19,True,2020-08-03 01:47:05,2020
28,10,32,active,0,32,True,3,2020-08-03 01:35:08+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
29,3,33,active,0,33,True,2,2020-08-03 01:44:10+00:00,True,,0,True,,22,False,2020-08-03 01:47:05,2020
30,9,35,active,0,35,True,0,2020-08-03 00:03:51+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
31,16,36,active,0,36,True,0,2020-08-02 23:53:20+00:00,True,,0,True,,17,True,2020-08-03 01:47:05,2020
32,9,37,active,0,37,True,0,2020-08-02 22:22:15+00:00,True,,0,True,,6,True,2020-08-03 01:47:05,2020
33,5,39,active,0,39,True,1,2020-08-03 01:21:35+00:00,True,,0,True,,17,False,2020-08-03 01:47:05,2020
34,14,40,active,0,40,True,3,2020-08-03 01:18:10+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
35,13,41,active,0,41,True,5,2020-08-03 01:46:52+00:00,True,,0,True,,9,True,2020-08-03 01:47:05,2020
36,3,42,active,0,42,True,2,2020-08-03 01:24:28+00:00,True,,0,True,,18,False,2020-08-03 01:47:05,2020
37,3,43,active,0,43,True,0,2020-08-03 01:42:59+00:00,True,,0,True,,12,True,2020-08-03 01:47:05,2020
38,3,44,active,0,44,True,1,2020-08-03 00:57:04+00:00,True,,0,True,,19,False,2020-08-03 01:47:05,2020
39,7,46,active,0,46,True,1,2020-08-03 01:40:00+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
40,13,47,active,0,47,True,0,2020-08-03 01:17:14+00:00,True,,0,True,,6,True,2020-08-03 01:47:05,2020
41,3,48,active,0,48,True,0,2020-08-03 01:28:42+00:00,True,,0,True,,16,False,2020-08-03 01:47:05,2020
42,8,49,active,0,49,True,0,2020-08-03 01:37:49+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
43,2,50,active,0,50,True,0,2020-08-03 01:40:32+00:00,True,,0,True,,13,True,2020-08-03 01:47:05,2020
44,15,51,active,0,51,True,0,2020-08-03 00:25:14+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
45,2,52,active,0,52,True,0,2020-08-03 01:41:03+00:00,True,,0,True,,21,True,2020-08-03 01:47:05,2020
46,6,53,active,0,53,True,1,2020-08-03 01:41:36+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
47,7,54,active,0,54,True,3,2020-08-03 01:41:20+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
48,9,55,active,0,55,True,0,2020-08-03 01:25:56+00:00,True,,0,True,,6,False,2020-08-03 01:47:05,2020
49,15,56,active,0,56,True,0,2020-08-03 01:30:00+00:00,True,,0,True,,3,True,2020-08-03 01:47:05,2020
50,6,57,active,0,57,True,0,2020-08-03 01:35:07+00:00,True,,0,True,,8,True,2020-08-03 01:47:05,2020
51,4,58,active,0,58,True,0,2020-08-03 00:24:59+00:00,True,,0,True,,15,True,2020-08-03 01:47:05,2020
52,11,59,active,0,59,True,0,2020-08-03 01:00:11+00:00,True,,0,True,,8,True,2020-08-03 01:47:05,2020
53,6,60,active,0,60,True,0,2020-08-03 01:27:41+00:00,True,,0,True,,13,False,2020-08-03 01:47:05,2020
54,7,61,active,0,61,True,0,2020-08-03 01:45:43+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
55,1,63,active,0,63,True,0,2020-08-03 00:49:30+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
56,15,64,active,0,64,True,0,2020-08-03 01:44:21+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
57,12,65,active,0,65,True,1,2020-08-03 00:16:43+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
58,14,66,active,0,66,True,1,2020-08-03 00:35:16+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
59,1,67,active,0,67,True,2,2020-08-03 01:46:16+00:00,True,,0,True,,24,False,2020-08-03 01:47:05,2020
60,0,68,active,0,68,True,0,2020-08-03 01:36:28+00:00,True,,0,True,,19,True,2020-08-03 01:47:05,2020
61,5,69,active,0,69,True,0,2020-08-03 01:09:14+00:00,True,,0,True,,14,True,2020-08-03 01:47:05,2020
62,12,70,active,0,70,True,0,2020-08-03 01:43:56+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
63,11,71,active,0,71,True,0,2020-08-03 01:45:50+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
