,num_docks_disabled,last_reported,is_installed,legacy_id,num_bikes_disabled,num_ebikes_available,eightd_has_available_keys,station_status,num_bikes_available,station_id,is_returning,is_renting,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
23,0,2020-07-30 15:32:36+00:00,True,27,2,0,False,active,0,27,True,True,21,,,2020-07-30 15:43:40,2020
24,0,2020-07-30 13:11:12+00:00,True,29,0,0,False,active,9,29,True,True,6,,,2020-07-30 15:43:40,2020
25,0,2020-07-30 14:59:14+00:00,True,30,0,0,False,active,11,30,True,True,4,,,2020-07-30 15:43:40,2020
26,0,2020-07-30 15:39:12+00:00,True,31,1,0,True,active,9,31,True,True,9,,,2020-07-30 15:43:40,2020
27,0,2020-07-30 15:27:59+00:00,True,32,2,0,False,active,11,32,True,True,2,,,2020-07-30 15:43:40,2020
28,0,2020-07-30 15:39:45+00:00,True,33,2,0,False,active,22,33,True,True,3,,,2020-07-30 15:43:40,2020
29,0,2020-07-30 15:40:54+00:00,True,35,0,0,False,active,16,35,True,True,7,,,2020-07-30 15:43:40,2020
30,0,2020-07-30 15:00:08+00:00,True,36,0,0,True,active,13,36,True,True,20,,,2020-07-30 15:43:40,2020
31,0,2020-07-30 15:41:04+00:00,True,37,0,0,True,active,3,37,True,True,12,,,2020-07-30 15:43:40,2020
32,0,2020-07-30 15:38:20+00:00,True,39,2,0,False,active,14,39,True,True,7,,,2020-07-30 15:43:40,2020
33,0,2020-07-30 15:42:52+00:00,True,40,0,0,False,active,4,40,True,True,15,,,2020-07-30 15:43:40,2020
34,0,2020-07-30 15:27:41+00:00,True,41,1,0,True,active,14,41,True,True,12,,,2020-07-30 15:43:40,2020
35,0,2020-07-30 15:40:07+00:00,True,42,0,0,False,active,23,42,True,True,0,,,2020-07-30 15:43:40,2020
36,0,2020-07-30 14:53:33+00:00,True,43,0,0,True,active,9,43,True,True,6,,,2020-07-30 15:43:40,2020
37,0,2020-07-30 15:18:41+00:00,True,44,0,0,False,active,14,44,True,True,9,,,2020-07-30 15:43:40,2020
38,0,2020-07-30 15:42:16+00:00,True,46,0,0,False,active,1,46,True,True,18,,,2020-07-30 15:43:40,2020
39,0,2020-07-30 15:38:03+00:00,True,47,0,0,True,active,5,47,True,True,14,,,2020-07-30 15:43:40,2020
40,0,2020-07-30 15:23:15+00:00,True,48,0,0,False,active,11,48,True,True,8,,,2020-07-30 15:43:40,2020
41,0,2020-07-30 15:11:03+00:00,True,49,0,0,False,active,7,49,True,True,11,,,2020-07-30 15:43:40,2020
42,0,2020-07-30 15:21:56+00:00,True,50,0,0,True,active,10,50,True,True,5,,,2020-07-30 15:43:40,2020
43,0,2020-07-30 14:28:35+00:00,True,51,1,0,False,active,3,51,False,False,11,,,2020-07-30 15:43:40,2020
44,0,2020-07-30 15:43:33+00:00,True,52,0,0,True,active,5,52,True,True,18,,,2020-07-30 15:43:40,2020
45,0,2020-07-30 15:29:50+00:00,True,53,0,0,False,active,0,53,True,True,19,,,2020-07-30 15:43:40,2020
46,0,2020-07-30 14:56:36+00:00,True,54,0,0,False,active,1,54,True,True,14,,,2020-07-30 15:43:40,2020
47,0,2020-07-30 15:40:13+00:00,True,55,0,0,False,active,4,55,True,True,11,,,2020-07-30 15:43:40,2020
48,0,2020-07-30 14:21:15+00:00,True,56,0,0,True,active,11,56,True,True,7,,,2020-07-30 15:43:40,2020
49,0,2020-07-30 15:13:23+00:00,True,57,0,0,True,active,3,57,True,True,11,,,2020-07-30 15:43:40,2020
50,0,2020-07-30 15:33:06+00:00,True,58,0,0,True,active,9,58,True,True,10,,,2020-07-30 15:43:40,2020
51,0,2020-07-30 15:06:45+00:00,True,59,0,0,True,active,9,59,True,True,10,,,2020-07-30 15:43:40,2020
52,0,2020-07-30 15:37:58+00:00,True,60,0,0,False,active,7,60,True,True,12,"{'region': 'BOS', 'valet_revision': 63, 'dock_blocked_count': 0, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 40, 'active': True}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-30 15:43:40,2020
53,0,2020-07-30 15:23:37+00:00,True,61,0,0,False,active,9,61,True,True,10,,,2020-07-30 15:43:40,2020
54,0,2020-07-30 12:36:54+00:00,True,63,0,0,False,active,14,63,True,True,1,,,2020-07-30 15:43:40,2020
55,0,2020-07-30 15:17:41+00:00,True,64,2,0,False,active,8,64,True,True,9,,,2020-07-30 15:43:40,2020
56,0,2020-07-30 12:59:16+00:00,True,65,0,0,False,active,10,65,True,True,13,,,2020-07-30 15:43:40,2020
57,0,2020-07-30 15:35:00+00:00,True,66,0,0,False,active,1,66,True,True,14,,,2020-07-30 15:43:40,2020
58,0,2020-07-30 15:39:06+00:00,True,67,0,0,True,active,15,67,True,True,12,,,2020-07-30 15:43:40,2020
59,0,2020-07-30 15:41:24+00:00,True,68,1,0,True,active,1,68,True,True,17,,,2020-07-30 15:43:40,2020
60,0,2020-07-30 15:40:47+00:00,True,69,0,0,True,active,4,69,True,True,15,,,2020-07-30 15:43:40,2020
61,0,2020-07-30 15:28:00+00:00,True,70,0,0,False,active,1,70,True,True,22,,,2020-07-30 15:43:40,2020
62,0,2020-07-30 15:10:41+00:00,True,71,0,0,False,active,19,71,True,True,4,,,2020-07-30 15:43:40,2020
63,0,2020-07-30 15:12:56+00:00,True,72,0,0,False,active,6,72,True,True,17,,,2020-07-30 15:43:40,2020
64,0,2020-07-30 15:21:19+00:00,True,73,1,0,False,active,12,73,True,True,2,,,2020-07-30 15:43:40,2020
65,0,2020-07-30 15:42:57+00:00,True,74,1,0,True,active,15,74,True,True,3,,,2020-07-30 15:43:40,2020
66,0,2020-07-30 15:10:53+00:00,True,75,0,0,False,active,8,75,True,True,7,,,2020-07-30 15:43:40,2020
67,0,2020-07-30 15:32:53+00:00,True,76,0,0,False,active,4,76,True,True,13,,,2020-07-30 15:43:40,2020
68,0,2020-07-30 15:36:15+00:00,True,77,0,0,False,active,5,77,True,True,10,,,2020-07-30 15:43:40,2020
69,0,2020-07-30 15:22:08+00:00,True,78,0,0,False,active,17,78,True,True,2,,,2020-07-30 15:43:40,2020
70,0,2020-07-30 15:39:38+00:00,True,79,0,0,False,active,2,79,True,True,17,,,2020-07-30 15:43:40,2020
71,0,2020-07-30 15:37:58+00:00,True,80,1,0,False,active,34,80,True,True,0,,,2020-07-30 15:43:40,2020
72,0,2020-07-30 15:36:02+00:00,True,81,0,0,False,active,9,81,True,True,10,,,2020-07-30 15:43:40,2020
73,0,2020-07-30 13:49:33+00:00,True,82,0,0,False,active,5,82,True,True,10,,,2020-07-30 15:43:40,2020
74,0,2020-07-30 15:34:41+00:00,True,84,0,0,False,active,11,84,True,True,4,,,2020-07-30 15:43:40,2020
75,0,2020-07-30 15:34:49+00:00,True,85,0,0,False,active,18,85,True,True,1,,,2020-07-30 15:43:40,2020
76,0,2020-07-30 15:06:26+00:00,True,86,0,0,False,active,8,86,True,True,11,,,2020-07-30 15:43:40,2020
77,0,2020-07-30 15:39:54+00:00,True,87,1,0,False,active,6,87,True,True,8,,,2020-07-30 15:43:40,2020
78,0,2020-07-30 15:40:28+00:00,True,89,0,0,False,active,17,89,True,True,2,,,2020-07-30 15:43:40,2020
79,0,2020-07-30 15:16:47+00:00,True,90,0,0,False,active,9,90,True,True,10,,,2020-07-30 15:43:40,2020
80,0,2020-07-30 15:35:53+00:00,True,91,3,0,False,active,10,91,True,True,6,,,2020-07-30 15:43:40,2020
81,0,2020-07-30 12:41:43+00:00,True,92,1,0,False,active,11,92,True,True,7,,,2020-07-30 15:43:40,2020
82,0,2020-07-30 12:38:38+00:00,True,93,3,0,False,active,4,93,True,True,8,,,2020-07-30 15:43:40,2020
83,0,2020-07-30 15:29:07+00:00,True,94,0,0,False,active,5,94,True,True,6,,,2020-07-30 15:43:40,2020
84,0,2020-07-30 14:49:46+00:00,True,95,1,0,False,active,12,95,True,True,2,,,2020-07-30 15:43:40,2020
85,0,2020-07-30 15:42:24+00:00,True,96,0,0,False,active,2,96,True,True,17,,,2020-07-30 15:43:40,2020
86,0,2020-07-30 15:17:21+00:00,True,97,1,0,False,active,3,97,True,True,15,,,2020-07-30 15:43:40,2020
87,0,2020-07-30 15:28:17+00:00,True,98,0,0,False,active,1,98,True,True,21,,,2020-07-30 15:43:40,2020
88,0,2020-07-30 15:14:02+00:00,True,99,0,0,False,active,8,99,True,True,7,,,2020-07-30 15:43:40,2020
89,0,2020-07-30 15:18:20+00:00,True,100,2,0,True,active,12,100,True,True,11,,,2020-07-30 15:43:40,2020
90,0,2020-07-30 13:25:45+00:00,True,101,0,0,False,active,0,101,True,True,15,,,2020-07-30 15:43:40,2020
91,0,2020-07-30 15:37:12+00:00,True,102,0,0,False,active,8,102,True,True,7,,,2020-07-30 15:43:40,2020
92,0,2020-07-30 14:35:51+00:00,True,103,1,0,False,active,0,103,True,True,14,,,2020-07-30 15:43:40,2020
93,0,2020-07-30 15:25:51+00:00,True,104,1,0,False,active,11,104,True,True,7,,,2020-07-30 15:43:40,2020
94,0,2020-07-30 15:23:51+00:00,True,105,0,0,False,active,8,105,True,True,11,,,2020-07-30 15:43:40,2020
95,0,2020-07-30 12:55:09+00:00,True,106,0,0,False,active,7,106,True,True,8,,,2020-07-30 15:43:40,2020
96,0,2020-07-30 15:42:10+00:00,True,107,0,0,False,active,8,107,True,True,11,,,2020-07-30 15:43:40,2020
97,0,2020-07-30 15:18:55+00:00,True,108,0,0,False,active,13,108,True,True,4,,,2020-07-30 15:43:40,2020
98,0,2020-07-30 14:43:54+00:00,True,109,2,0,False,active,26,109,True,True,7,,,2020-07-30 15:43:40,2020
99,0,2020-07-30 15:29:01+00:00,True,110,0,0,False,active,9,110,True,True,6,,,2020-07-30 15:43:40,2020
100,0,2020-07-30 14:21:30+00:00,True,111,0,0,False,active,3,111,True,True,12,,,2020-07-30 15:43:40,2020
101,0,2020-07-30 13:35:05+00:00,True,112,0,0,False,active,8,112,True,True,7,,,2020-07-30 15:43:40,2020
102,0,2020-07-30 15:25:40+00:00,True,113,0,0,False,active,11,113,True,True,4,,,2020-07-30 15:43:40,2020
103,0,2020-07-30 13:27:43+00:00,True,114,0,0,False,active,2,114,True,True,13,,,2020-07-30 15:43:40,2020
104,0,2020-07-30 15:33:27+00:00,True,115,0,0,False,active,9,115,True,True,10,,,2020-07-30 15:43:40,2020
105,0,2020-07-30 15:34:03+00:00,True,116,0,0,False,active,6,116,True,True,17,,,2020-07-30 15:43:40,2020
106,0,2020-07-30 13:25:46+00:00,True,117,0,0,False,active,19,117,True,True,0,,,2020-07-30 15:43:40,2020
107,0,2020-07-30 15:27:05+00:00,True,118,0,0,False,active,4,118,True,True,15,,,2020-07-30 15:43:40,2020
108,0,2020-07-30 15:31:49+00:00,True,119,0,0,False,active,7,119,True,True,8,,,2020-07-30 15:43:40,2020
109,0,2020-07-30 15:42:25+00:00,True,120,1,0,False,active,6,120,True,True,8,,,2020-07-30 15:43:40,2020
110,0,2020-07-30 14:03:16+00:00,True,121,2,0,False,active,1,121,True,True,14,,,2020-07-30 15:43:40,2020
111,0,2020-07-30 15:15:53+00:00,True,122,0,0,False,active,2,122,True,True,13,,,2020-07-30 15:43:40,2020
112,0,2020-07-30 01:11:26+00:00,True,124,0,0,False,active,5,124,True,True,10,,,2020-07-30 15:43:40,2020
113,0,2020-07-30 15:33:11+00:00,True,125,0,0,False,active,1,125,True,True,14,,,2020-07-30 15:43:40,2020
114,0,2020-07-30 13:51:56+00:00,True,126,0,0,False,active,1,126,True,True,14,,,2020-07-30 15:43:40,2020
115,0,2020-07-30 14:38:39+00:00,True,128,1,0,False,active,15,128,True,True,3,,,2020-07-30 15:43:40,2020
116,0,2020-07-30 15:37:37+00:00,True,129,0,0,False,active,6,129,True,True,13,,,2020-07-30 15:43:40,2020
117,0,2020-07-30 08:51:09+00:00,True,130,0,0,False,active,10,130,True,True,5,,,2020-07-30 15:43:40,2020
118,0,2020-07-30 14:50:39+00:00,True,131,2,0,False,active,10,131,True,True,6,,,2020-07-30 15:43:40,2020
119,0,2020-07-30 14:55:33+00:00,True,133,0,0,False,active,12,133,True,True,11,,,2020-07-30 15:43:40,2020
120,0,2020-07-30 12:52:56+00:00,True,135,1,0,False,active,9,135,True,True,7,,,2020-07-30 15:43:40,2020
121,0,2020-07-30 14:48:30+00:00,True,136,0,0,False,active,16,136,True,True,3,,,2020-07-30 15:43:40,2020
122,0,2020-07-30 14:55:58+00:00,True,137,0,0,False,active,10,137,True,True,5,,,2020-07-30 15:43:40,2020
123,0,2020-07-30 14:09:30+00:00,True,138,0,0,False,active,11,138,True,True,4,,,2020-07-30 15:43:40,2020
124,0,2020-07-30 15:41:41+00:00,True,139,0,0,False,active,8,139,True,True,11,,,2020-07-30 15:43:40,2020
125,0,2020-07-30 11:41:40+00:00,True,140,0,0,False,active,8,140,True,True,9,,,2020-07-30 15:43:40,2020
126,0,2020-07-30 15:40:26+00:00,True,141,0,0,False,active,6,141,True,True,9,,,2020-07-30 15:43:40,2020
127,0,2020-07-30 12:21:38+00:00,True,142,1,0,False,active,16,142,True,True,6,,,2020-07-30 15:43:40,2020
128,0,2020-07-30 15:42:05+00:00,True,143,0,0,False,active,4,143,True,True,19,,,2020-07-30 15:43:40,2020
129,0,2020-07-30 14:57:00+00:00,True,144,0,0,False,active,5,144,True,True,14,,,2020-07-30 15:43:40,2020
130,0,2020-07-30 14:39:35+00:00,True,145,0,0,False,active,7,145,True,True,12,,,2020-07-30 15:43:40,2020
131,0,2020-07-30 13:44:56+00:00,True,146,1,0,False,active,11,146,True,True,7,,,2020-07-30 15:43:40,2020
132,0,2020-07-30 15:34:27+00:00,True,149,0,0,True,active,10,149,True,True,8,,,2020-07-30 15:43:40,2020
133,0,2020-07-30 15:06:22+00:00,True,150,0,0,False,active,11,150,True,True,8,,,2020-07-30 15:43:40,2020
134,0,2020-07-30 15:17:34+00:00,True,151,1,0,False,active,12,151,True,True,6,,,2020-07-30 15:43:40,2020
135,0,2020-07-30 15:39:14+00:00,True,152,0,0,True,active,13,152,True,True,2,,,2020-07-30 15:43:40,2020
136,0,2020-07-30 15:37:51+00:00,True,156,0,0,False,active,1,156,True,True,14,,,2020-07-30 15:43:40,2020
137,0,2020-07-30 15:23:03+00:00,True,157,1,0,False,active,5,157,True,True,9,,,2020-07-30 15:43:40,2020
138,0,2020-07-30 15:20:24+00:00,True,159,1,0,False,active,4,159,True,True,10,,,2020-07-30 15:43:40,2020
139,0,2020-07-30 15:32:32+00:00,True,160,0,0,True,active,2,160,True,True,12,,,2020-07-30 15:43:40,2020
140,0,2020-07-30 15:33:08+00:00,True,161,0,0,True,active,2,161,True,True,21,,,2020-07-30 15:43:40,2020
141,0,2020-07-30 08:36:26+00:00,True,162,0,0,False,active,1,162,True,True,14,,,2020-07-30 15:43:40,2020
142,0,2020-07-30 14:30:45+00:00,True,163,0,0,True,active,6,163,True,True,13,,,2020-07-30 15:43:40,2020
143,0,2020-07-30 15:38:12+00:00,True,167,1,0,False,active,7,167,True,True,7,,,2020-07-30 15:43:40,2020
144,0,2020-07-30 15:01:02+00:00,True,169,0,0,False,active,10,169,True,True,9,,,2020-07-30 15:43:40,2020
145,0,2020-07-30 12:59:08+00:00,True,170,0,0,True,active,1,170,True,True,13,,,2020-07-30 15:43:40,2020
146,0,2020-07-30 14:19:24+00:00,True,171,0,0,True,active,2,171,True,True,21,,,2020-07-30 15:43:40,2020
147,0,2020-07-30 14:31:23+00:00,True,173,2,0,True,active,4,173,True,True,8,,,2020-07-30 15:43:40,2020
148,0,2020-07-30 15:38:33+00:00,True,174,0,0,False,active,12,174,True,True,3,,,2020-07-30 15:43:40,2020
149,0,2020-07-30 14:56:31+00:00,True,175,0,0,True,active,0,175,True,True,17,,,2020-07-30 15:43:40,2020
150,0,2020-07-30 14:42:11+00:00,True,176,0,0,False,active,10,176,True,True,5,,,2020-07-30 15:43:40,2020
151,0,2020-07-30 15:25:37+00:00,True,177,1,0,False,active,10,177,True,True,8,,,2020-07-30 15:43:40,2020
152,0,2020-07-30 15:38:45+00:00,True,178,1,0,False,active,5,178,True,True,13,,,2020-07-30 15:43:40,2020
153,0,2020-07-30 15:36:43+00:00,True,179,0,0,False,active,22,179,True,True,3,,,2020-07-30 15:43:40,2020
154,0,2020-07-30 15:19:06+00:00,True,180,0,0,False,active,6,180,True,True,13,,,2020-07-30 15:43:40,2020
155,0,2020-07-30 15:09:26+00:00,True,181,1,0,False,active,3,181,True,True,15,,,2020-07-30 15:43:40,2020
156,0,2020-07-30 15:36:55+00:00,True,182,1,0,True,active,8,182,True,True,10,,,2020-07-30 15:43:40,2020
157,0,2020-07-30 13:17:45+00:00,True,183,0,0,False,active,11,183,True,True,8,,,2020-07-30 15:43:40,2020
158,0,2020-07-30 15:28:40+00:00,True,184,0,0,False,active,18,184,True,True,1,,,2020-07-30 15:43:40,2020
159,0,2020-07-30 15:31:55+00:00,True,185,1,0,False,active,4,185,True,True,10,,,2020-07-30 15:43:40,2020
160,0,2020-07-30 14:14:33+00:00,True,186,1,0,True,active,4,186,True,True,10,,,2020-07-30 15:43:40,2020
161,0,2020-07-30 14:56:13+00:00,True,187,0,0,False,active,10,187,True,True,5,,,2020-07-30 15:43:40,2020
162,0,2020-07-30 15:36:17+00:00,True,188,0,0,False,active,10,188,True,True,5,,,2020-07-30 15:43:40,2020
163,0,2020-07-30 15:42:17+00:00,True,189,0,0,True,active,18,189,True,True,5,,,2020-07-30 15:43:40,2020
164,0,2020-07-30 15:22:53+00:00,True,190,1,0,False,active,15,190,True,True,21,,,2020-07-30 15:43:40,2020
165,0,2020-07-30 15:41:20+00:00,True,191,0,0,False,active,2,191,True,True,13,,,2020-07-30 15:43:40,2020
166,0,2020-07-30 15:34:16+00:00,True,192,0,0,False,active,17,192,True,True,2,,,2020-07-30 15:43:40,2020
167,0,2020-07-30 14:08:13+00:00,True,193,0,0,True,active,12,193,True,True,3,,,2020-07-30 15:43:40,2020
168,0,2020-07-30 15:33:13+00:00,True,194,0,0,False,active,13,194,True,True,6,,,2020-07-30 15:43:40,2020
169,0,2020-07-30 15:24:11+00:00,True,195,0,0,False,active,11,195,True,True,12,,,2020-07-30 15:43:40,2020
170,0,2020-07-30 14:12:53+00:00,True,196,1,0,True,active,2,196,True,True,7,,,2020-07-30 15:43:40,2020
171,0,2020-07-30 15:09:47+00:00,True,197,0,0,False,active,0,197,True,True,15,,,2020-07-30 15:43:40,2020
172,0,2020-07-30 14:28:13+00:00,True,199,0,0,False,active,6,199,True,True,9,,,2020-07-30 15:43:40,2020
173,0,2020-07-30 15:32:40+00:00,True,200,0,0,False,active,9,200,True,True,10,,,2020-07-30 15:43:40,2020
174,0,2020-07-30 08:10:11+00:00,True,201,0,0,False,active,0,201,True,True,15,,,2020-07-30 15:43:40,2020
175,0,2020-07-29 23:36:32+00:00,True,202,1,0,False,active,4,202,True,True,10,,,2020-07-30 15:43:40,2020
176,0,2020-07-30 11:51:49+00:00,True,203,0,0,False,active,6,203,True,True,9,,,2020-07-30 15:43:40,2020
177,0,2020-07-30 08:25:15+00:00,True,204,0,0,False,active,1,204,True,True,14,,,2020-07-30 15:43:40,2020
178,0,2020-07-30 08:26:04+00:00,True,205,1,0,False,active,4,205,True,True,10,,,2020-07-30 15:43:40,2020
179,0,2020-07-30 14:50:42+00:00,True,206,0,0,False,active,13,206,True,True,10,,,2020-07-30 15:43:40,2020
180,0,2020-07-30 08:56:36+00:00,True,208,0,0,True,active,15,208,True,True,0,,,2020-07-30 15:43:40,2020
181,0,2020-07-30 08:20:08+00:00,True,209,1,0,False,active,12,209,True,True,2,,,2020-07-30 15:43:40,2020
182,0,2020-07-30 13:13:26+00:00,True,210,0,0,False,active,1,210,True,True,14,,,2020-07-30 15:43:40,2020
183,0,2020-07-30 15:39:49+00:00,True,211,1,0,False,active,14,211,True,True,4,,,2020-07-30 15:43:40,2020
184,0,2020-07-30 13:43:36+00:00,True,212,0,0,False,active,9,212,True,True,24,,,2020-07-30 15:43:40,2020
185,0,2020-07-30 15:18:49+00:00,True,213,0,0,True,active,6,213,True,True,10,,,2020-07-30 15:43:40,2020
186,0,2020-07-30 15:40:32+00:00,True,214,0,0,False,active,9,214,True,True,6,,,2020-07-30 15:43:40,2020
187,0,2020-07-30 10:36:08+00:00,True,215,0,0,False,active,11,215,True,True,4,,,2020-07-30 15:43:40,2020
188,0,2020-07-30 08:25:30+00:00,True,216,1,0,False,active,17,216,True,True,1,,,2020-07-30 15:43:40,2020
189,0,2020-07-30 14:28:00+00:00,True,217,0,0,False,active,5,217,True,True,14,,,2020-07-30 15:43:40,2020
190,0,2020-07-30 15:40:23+00:00,True,218,0,0,False,active,9,218,True,True,6,,,2020-07-30 15:43:40,2020
191,0,2020-07-30 08:41:13+00:00,True,219,0,0,False,active,9,219,True,True,6,,,2020-07-30 15:43:40,2020
192,0,2020-07-30 15:39:00+00:00,True,221,0,0,False,active,6,221,True,True,13,,,2020-07-30 15:43:40,2020
193,0,2020-07-30 13:36:08+00:00,True,222,0,0,True,active,1,222,True,True,13,,,2020-07-30 15:43:40,2020
194,0,2020-07-30 15:23:53+00:00,True,224,0,0,False,active,9,224,True,True,8,,,2020-07-30 15:43:40,2020
195,0,2020-07-30 15:27:12+00:00,True,225,0,0,False,active,7,225,True,True,12,,,2020-07-30 15:43:40,2020
196,0,2020-07-30 13:03:21+00:00,True,226,0,0,False,active,0,226,True,True,15,,,2020-07-30 15:43:40,2020
197,0,2020-07-30 14:03:07+00:00,True,227,1,0,False,active,11,227,True,True,7,,,2020-07-30 15:43:40,2020
198,0,2020-07-30 15:31:29+00:00,True,228,0,0,False,active,10,228,True,True,9,,,2020-07-30 15:43:40,2020
199,0,2020-07-30 08:11:52+00:00,True,232,0,0,False,active,4,232,True,True,7,,,2020-07-30 15:43:40,2020
200,0,2020-07-30 14:50:51+00:00,True,233,2,0,False,active,4,233,True,True,9,,,2020-07-30 15:43:40,2020
201,0,2020-07-30 15:05:45+00:00,True,234,0,0,False,active,11,234,True,True,4,,,2020-07-30 15:43:40,2020
202,0,2020-07-30 13:36:49+00:00,True,235,0,0,False,active,8,235,True,True,7,,,2020-07-30 15:43:40,2020
203,0,2020-07-30 15:37:49+00:00,True,236,0,0,False,active,10,236,True,True,5,,,2020-07-30 15:43:40,2020
204,0,2020-07-30 15:35:05+00:00,True,239,0,0,False,active,4,239,True,True,11,,,2020-07-30 15:43:40,2020
205,0,2020-07-30 01:59:20+00:00,True,255,0,0,False,active,13,255,True,True,2,,,2020-07-30 15:43:40,2020
206,0,2020-07-30 14:39:27+00:00,True,258,0,0,False,active,9,258,True,True,6,,,2020-07-30 15:43:40,2020
207,0,2020-07-29 22:31:42+00:00,True,259,0,0,False,active,1,259,True,True,14,,,2020-07-30 15:43:40,2020
208,0,2020-07-30 14:45:30+00:00,True,260,1,0,False,active,0,260,True,True,14,,,2020-07-30 15:43:40,2020
209,0,2020-07-30 13:00:51+00:00,True,271,0,0,False,active,3,271,True,True,12,,,2020-07-30 15:43:40,2020
210,0,2020-07-30 14:34:42+00:00,True,272,2,0,False,active,4,272,True,True,13,,,2020-07-30 15:43:40,2020
211,0,2020-07-30 15:12:22+00:00,True,273,0,0,False,active,27,273,True,True,13,,,2020-07-30 15:43:40,2020
212,0,2020-07-30 15:01:17+00:00,True,279,0,0,False,active,8,279,True,True,11,,,2020-07-30 15:43:40,2020
213,0,2020-07-30 14:54:08+00:00,True,280,0,0,False,active,5,280,True,True,14,,,2020-07-30 15:43:40,2020
214,0,2020-07-30 15:23:10+00:00,True,282,1,0,False,active,9,282,True,True,5,,,2020-07-30 15:43:40,2020
215,0,2020-07-30 15:16:44+00:00,True,296,0,0,False,active,11,296,True,True,12,,,2020-07-30 15:43:40,2020
216,0,2020-07-30 15:31:01+00:00,True,318,0,0,False,active,18,318,True,True,1,,,2020-07-30 15:43:40,2020
217,0,2020-07-30 14:59:18+00:00,True,319,0,0,False,active,12,319,True,True,13,,,2020-07-30 15:43:40,2020
218,0,2020-07-30 14:23:38+00:00,True,327,0,0,False,active,15,327,True,True,0,,,2020-07-30 15:43:40,2020
219,0,2020-07-30 15:23:04+00:00,True,328,0,0,False,active,5,328,True,True,10,,,2020-07-30 15:43:40,2020
