,valet,is_installed,num_bikes_disabled,num_docks_available,is_renting,eightd_active_station_services,num_ebikes_available,num_bikes_available,station_id,is_returning,last_reported,station_status,legacy_id,num_docks_disabled,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
47,,True,0,4,True,,0,11,54,True,2020-08-01 23:56:44+00:00,active,54,0,False,2020-08-02 00:34:15,2020
48,,True,0,10,True,,0,5,55,True,2020-08-02 00:31:50+00:00,active,55,0,False,2020-08-02 00:34:15,2020
49,,True,0,7,True,,0,11,56,True,2020-08-01 22:34:43+00:00,active,56,0,True,2020-08-02 00:34:15,2020
50,,True,0,13,True,,0,1,57,True,2020-08-02 00:27:01+00:00,active,57,0,True,2020-08-02 00:34:15,2020
51,,True,0,9,True,,0,10,58,True,2020-08-02 00:31:43+00:00,active,58,0,True,2020-08-02 00:34:15,2020
52,,True,0,18,True,,0,1,59,True,2020-08-02 00:25:21+00:00,active,59,0,True,2020-08-02 00:34:15,2020
53,,True,2,9,True,,0,8,60,True,2020-08-02 00:31:59+00:00,active,60,0,False,2020-08-02 00:34:15,2020
54,,True,0,15,True,,0,4,61,True,2020-08-02 00:30:13+00:00,active,61,0,False,2020-08-02 00:34:15,2020
55,,True,0,14,True,,0,1,63,True,2020-08-01 21:29:37+00:00,active,63,0,False,2020-08-02 00:34:15,2020
56,,True,3,5,True,,0,11,64,True,2020-08-02 00:33:36+00:00,active,64,0,False,2020-08-02 00:34:15,2020
57,,True,0,0,True,,0,23,65,True,2020-08-01 20:25:07+00:00,active,65,0,False,2020-08-02 00:34:15,2020
58,,True,1,10,True,,0,4,66,True,2020-08-02 00:31:21+00:00,active,66,0,False,2020-08-02 00:34:15,2020
59,,True,2,23,True,,0,2,67,True,2020-08-02 00:30:44+00:00,active,67,0,True,2020-08-02 00:34:15,2020
60,,True,0,9,True,,0,10,68,True,2020-08-02 00:31:37+00:00,active,68,0,True,2020-08-02 00:34:15,2020
61,,True,1,18,True,,0,0,69,True,2020-08-02 00:29:17+00:00,active,69,0,True,2020-08-02 00:34:15,2020
62,,True,1,19,True,,0,3,70,True,2020-08-02 00:25:14+00:00,active,70,0,False,2020-08-02 00:34:15,2020
63,,True,2,4,True,,0,17,71,True,2020-08-02 00:30:51+00:00,active,71,0,False,2020-08-02 00:34:15,2020
64,,True,0,23,True,,0,0,72,True,2020-08-02 00:18:03+00:00,active,72,0,False,2020-08-02 00:34:15,2020
65,,True,0,8,True,,0,7,73,True,2020-08-02 00:33:44+00:00,active,73,0,False,2020-08-02 00:34:15,2020
66,,True,3,6,True,,0,10,74,True,2020-08-02 00:29:08+00:00,active,74,0,True,2020-08-02 00:34:15,2020
67,,True,0,3,True,,0,12,75,True,2020-08-02 00:29:53+00:00,active,75,0,False,2020-08-02 00:34:15,2020
68,,True,0,16,True,,0,1,76,True,2020-08-02 00:20:00+00:00,active,76,0,False,2020-08-02 00:34:15,2020
69,,True,1,3,True,,0,11,77,True,2020-08-02 00:25:18+00:00,active,77,0,False,2020-08-02 00:34:15,2020
70,,True,1,4,True,,0,14,78,True,2020-08-02 00:23:01+00:00,active,78,0,False,2020-08-02 00:34:15,2020
71,,True,0,9,True,,0,10,79,True,2020-08-02 00:27:21+00:00,active,79,0,False,2020-08-02 00:34:15,2020
72,,True,1,30,True,,0,4,80,True,2020-08-02 00:26:02+00:00,active,80,0,False,2020-08-02 00:34:15,2020
73,,True,0,7,True,,0,12,81,True,2020-08-02 00:29:21+00:00,active,81,0,False,2020-08-02 00:34:15,2020
74,,True,0,13,True,,0,2,82,True,2020-08-02 00:03:49+00:00,active,82,0,False,2020-08-02 00:34:15,2020
75,,True,0,12,True,,0,3,84,True,2020-08-02 00:17:19+00:00,active,84,0,False,2020-08-02 00:34:15,2020
76,,True,0,15,True,,0,4,85,True,2020-08-02 00:31:50+00:00,active,85,0,False,2020-08-02 00:34:15,2020
77,,True,0,2,True,,0,17,86,True,2020-08-02 00:27:20+00:00,active,86,0,False,2020-08-02 00:34:15,2020
78,,True,1,11,True,,0,3,87,True,2020-08-02 00:23:29+00:00,active,87,0,False,2020-08-02 00:34:15,2020
79,,True,0,5,True,,0,14,89,True,2020-08-02 00:11:21+00:00,active,89,0,False,2020-08-02 00:34:15,2020
80,,True,0,17,True,,0,2,90,True,2020-08-02 00:27:50+00:00,active,90,0,False,2020-08-02 00:34:15,2020
81,,True,2,2,True,,0,15,91,True,2020-08-02 00:24:08+00:00,active,91,0,False,2020-08-02 00:34:15,2020
82,,True,0,5,True,,0,14,92,True,2020-08-02 00:00:14+00:00,active,92,0,False,2020-08-02 00:34:15,2020
83,,True,0,1,True,,0,14,93,True,2020-08-01 23:48:49+00:00,active,93,0,False,2020-08-02 00:34:15,2020
84,,True,2,6,True,,0,3,94,True,2020-08-01 23:51:38+00:00,active,94,0,False,2020-08-02 00:34:15,2020
85,,True,1,11,True,,0,3,95,True,2020-08-02 00:13:12+00:00,active,95,0,False,2020-08-02 00:34:15,2020
86,,True,0,11,True,,0,8,96,True,2020-08-02 00:26:55+00:00,active,96,0,False,2020-08-02 00:34:15,2020
87,,True,0,15,True,,0,4,97,True,2020-08-02 00:24:49+00:00,active,97,0,False,2020-08-02 00:34:15,2020
88,,True,1,10,True,,0,11,98,True,2020-08-02 00:26:07+00:00,active,98,0,False,2020-08-02 00:34:15,2020
89,,True,1,9,True,,0,5,99,True,2020-08-02 00:14:00+00:00,active,99,0,False,2020-08-02 00:34:15,2020
90,,True,1,9,True,,0,15,100,True,2020-08-02 00:32:22+00:00,active,100,0,True,2020-08-02 00:34:15,2020
91,,True,0,8,True,,0,7,101,True,2020-08-02 00:12:28+00:00,active,101,0,False,2020-08-02 00:34:15,2020
92,,True,0,5,True,,0,10,102,True,2020-08-02 00:32:22+00:00,active,102,0,False,2020-08-02 00:34:15,2020
93,,True,1,13,True,,0,1,103,True,2020-08-02 00:25:46+00:00,active,103,0,False,2020-08-02 00:34:15,2020
94,,True,0,2,True,,0,17,104,True,2020-08-02 00:09:47+00:00,active,104,0,False,2020-08-02 00:34:15,2020
95,,True,0,9,True,,0,10,105,True,2020-08-02 00:33:12+00:00,active,105,0,False,2020-08-02 00:34:15,2020
96,,True,1,9,True,,0,5,106,True,2020-08-01 21:29:25+00:00,active,106,0,False,2020-08-02 00:34:15,2020
97,,True,1,16,True,,0,2,107,True,2020-08-02 00:24:01+00:00,active,107,0,False,2020-08-02 00:34:15,2020
98,,True,0,4,True,,0,13,108,True,2020-08-02 00:32:23+00:00,active,108,0,False,2020-08-02 00:34:15,2020
99,,True,2,7,True,,0,26,109,True,2020-08-02 00:06:00+00:00,active,109,0,False,2020-08-02 00:34:15,2020
100,,True,2,7,True,,0,6,110,True,2020-08-02 00:16:30+00:00,active,110,0,False,2020-08-02 00:34:15,2020
101,,True,0,11,True,,0,4,111,True,2020-08-01 23:59:26+00:00,active,111,0,False,2020-08-02 00:34:15,2020
102,,True,0,4,True,,0,11,112,True,2020-08-02 00:14:21+00:00,active,112,0,False,2020-08-02 00:34:15,2020
103,,True,0,10,True,,0,5,113,True,2020-08-01 23:29:10+00:00,active,113,0,False,2020-08-02 00:34:15,2020
104,,True,0,14,True,,0,1,114,True,2020-08-02 00:00:19+00:00,active,114,0,False,2020-08-02 00:34:15,2020
105,,True,1,1,True,,0,17,115,True,2020-08-02 00:15:28+00:00,active,115,0,False,2020-08-02 00:34:15,2020
106,,True,0,18,True,,0,5,116,True,2020-08-02 00:25:18+00:00,active,116,0,False,2020-08-02 00:34:15,2020
107,,True,1,17,True,,0,1,117,True,2020-08-02 00:11:16+00:00,active,117,0,False,2020-08-02 00:34:15,2020
108,,True,1,8,True,,0,10,118,True,2020-08-02 00:18:37+00:00,active,118,0,False,2020-08-02 00:34:15,2020
109,,True,0,10,True,,0,5,119,True,2020-08-02 00:10:13+00:00,active,119,0,False,2020-08-02 00:34:15,2020
110,,True,1,11,True,,0,3,120,True,2020-08-02 00:30:07+00:00,active,120,0,False,2020-08-02 00:34:15,2020
111,,True,1,5,True,,0,11,121,True,2020-08-02 00:34:01+00:00,active,121,0,False,2020-08-02 00:34:15,2020
112,,True,0,11,True,,0,4,122,True,2020-08-02 00:23:59+00:00,active,122,0,False,2020-08-02 00:34:15,2020
113,,True,0,10,True,,0,5,124,True,2020-08-02 00:20:27+00:00,active,124,0,False,2020-08-02 00:34:15,2020
114,,True,1,4,True,,0,10,125,True,2020-08-02 00:25:52+00:00,active,125,0,False,2020-08-02 00:34:15,2020
115,,True,1,2,True,,0,12,126,True,2020-08-01 22:57:40+00:00,active,126,0,False,2020-08-02 00:34:15,2020
116,,True,0,4,True,,0,15,128,True,2020-08-02 00:19:05+00:00,active,128,0,False,2020-08-02 00:34:15,2020
117,,True,0,5,True,,0,14,129,True,2020-08-02 00:24:44+00:00,active,129,0,False,2020-08-02 00:34:15,2020
118,,True,0,0,True,,0,15,130,True,2020-08-01 22:49:20+00:00,active,130,0,False,2020-08-02 00:34:15,2020
119,,True,2,13,True,,0,3,131,True,2020-08-02 00:23:15+00:00,active,131,0,False,2020-08-02 00:34:15,2020
120,,True,1,9,True,,0,13,133,True,2020-08-02 00:33:39+00:00,active,133,0,False,2020-08-02 00:34:15,2020
121,,True,0,9,True,,0,8,135,True,2020-08-01 23:35:48+00:00,active,135,0,False,2020-08-02 00:34:15,2020
122,,True,0,1,True,,0,18,136,True,2020-08-01 21:58:54+00:00,active,136,0,False,2020-08-02 00:34:15,2020
123,,True,0,12,True,,0,3,137,True,2020-08-02 00:08:18+00:00,active,137,0,False,2020-08-02 00:34:15,2020
124,,True,0,4,True,,0,11,138,True,2020-08-02 00:17:34+00:00,active,138,0,False,2020-08-02 00:34:15,2020
125,,True,0,6,True,,0,13,139,True,2020-08-02 00:29:43+00:00,active,139,0,False,2020-08-02 00:34:15,2020
126,,True,0,9,True,,0,8,140,True,2020-08-01 23:49:51+00:00,active,140,0,False,2020-08-02 00:34:15,2020
127,,True,0,13,True,,0,2,141,True,2020-08-02 00:08:54+00:00,active,141,0,False,2020-08-02 00:34:15,2020
128,,True,0,12,True,,0,11,142,True,2020-08-02 00:05:37+00:00,active,142,0,False,2020-08-02 00:34:15,2020
129,,True,0,15,True,,0,8,143,True,2020-08-01 23:39:31+00:00,active,143,0,False,2020-08-02 00:34:15,2020
130,,True,0,15,True,,0,4,144,True,2020-08-02 00:30:19+00:00,active,144,0,False,2020-08-02 00:34:15,2020
131,,True,0,4,True,,0,15,145,True,2020-08-01 23:42:22+00:00,active,145,0,False,2020-08-02 00:34:15,2020
132,,True,1,4,True,,0,14,146,True,2020-08-02 00:33:14+00:00,active,146,0,False,2020-08-02 00:34:15,2020
133,,True,0,2,True,,0,16,149,True,2020-08-02 00:27:12+00:00,active,149,0,True,2020-08-02 00:34:15,2020
134,,True,1,11,True,,0,7,150,True,2020-08-02 00:06:17+00:00,active,150,0,False,2020-08-02 00:34:15,2020
135,,True,3,9,True,,0,7,151,True,2020-08-02 00:11:03+00:00,active,151,0,False,2020-08-02 00:34:15,2020
136,,True,0,14,True,,0,1,152,True,2020-08-02 00:28:22+00:00,active,152,0,True,2020-08-02 00:34:15,2020
137,,True,0,8,True,,0,7,156,True,2020-08-01 21:33:32+00:00,active,156,0,False,2020-08-02 00:34:15,2020
138,,True,2,2,True,,0,11,157,True,2020-08-02 00:33:05+00:00,active,157,0,False,2020-08-02 00:34:15,2020
139,,True,2,0,True,,0,13,159,True,2020-08-01 23:43:51+00:00,active,159,0,False,2020-08-02 00:34:15,2020
140,,True,0,14,True,,0,0,160,True,2020-08-02 00:20:47+00:00,active,160,0,True,2020-08-02 00:34:15,2020
141,,True,0,3,True,,0,20,161,True,2020-08-02 00:12:52+00:00,active,161,0,True,2020-08-02 00:34:15,2020
142,,True,0,12,True,,0,3,162,True,2020-08-01 21:57:18+00:00,active,162,0,False,2020-08-02 00:34:15,2020
143,,True,0,2,True,,0,17,163,True,2020-08-02 00:32:27+00:00,active,163,0,True,2020-08-02 00:34:15,2020
144,,True,1,6,True,,0,8,167,True,2020-08-01 23:32:22+00:00,active,167,0,False,2020-08-02 00:34:15,2020
145,,True,0,15,True,,0,4,169,True,2020-08-01 23:56:42+00:00,active,169,0,False,2020-08-02 00:34:15,2020
146,,True,0,11,True,,0,3,170,True,2020-08-02 00:02:38+00:00,active,170,0,True,2020-08-02 00:34:15,2020
147,,True,0,15,True,,0,8,171,True,2020-08-02 00:00:31+00:00,active,171,0,True,2020-08-02 00:34:15,2020
148,,True,0,5,True,,0,9,173,True,2020-08-02 00:25:44+00:00,active,173,0,True,2020-08-02 00:34:15,2020
149,,True,1,9,True,,0,5,174,True,2020-08-02 00:26:59+00:00,active,174,0,False,2020-08-02 00:34:15,2020
150,,True,1,8,True,,0,8,175,True,2020-08-02 00:17:19+00:00,active,175,0,True,2020-08-02 00:34:15,2020
151,,True,0,9,True,,0,6,176,True,2020-08-02 00:06:14+00:00,active,176,0,False,2020-08-02 00:34:15,2020
152,,True,0,7,True,,0,12,177,True,2020-08-02 00:31:06+00:00,active,177,0,False,2020-08-02 00:34:15,2020
153,,True,0,10,True,,0,9,178,True,2020-08-02 00:32:07+00:00,active,178,0,False,2020-08-02 00:34:15,2020
154,,True,1,20,True,,0,4,179,True,2020-08-02 00:29:52+00:00,active,179,0,False,2020-08-02 00:34:15,2020
155,,True,0,16,True,,0,3,180,True,2020-08-02 00:20:32+00:00,active,180,0,False,2020-08-02 00:34:15,2020
156,,True,2,8,True,,0,9,181,True,2020-08-02 00:13:53+00:00,active,181,0,False,2020-08-02 00:34:15,2020
157,,True,2,17,True,,0,0,182,True,2020-08-01 23:58:10+00:00,active,182,0,True,2020-08-02 00:34:15,2020
158,,True,0,9,True,,0,10,183,True,2020-08-02 00:32:25+00:00,active,183,0,False,2020-08-02 00:34:15,2020
159,,True,0,13,True,,0,6,184,True,2020-08-02 00:26:21+00:00,active,184,0,False,2020-08-02 00:34:15,2020
160,,True,0,13,True,,0,2,185,True,2020-08-02 00:23:25+00:00,active,185,0,False,2020-08-02 00:34:15,2020
161,,True,1,0,True,,0,14,186,True,2020-08-02 00:24:33+00:00,active,186,0,True,2020-08-02 00:34:15,2020
162,,True,0,3,True,,0,12,187,True,2020-08-01 23:54:37+00:00,active,187,0,False,2020-08-02 00:34:15,2020
163,,True,0,8,True,,0,7,188,True,2020-08-02 00:18:27+00:00,active,188,0,False,2020-08-02 00:34:15,2020
164,,True,0,23,True,,0,0,189,True,2020-08-02 00:06:05+00:00,active,189,0,True,2020-08-02 00:34:15,2020
165,,True,5,14,True,,0,18,190,True,2020-08-02 00:32:43+00:00,active,190,0,True,2020-08-02 00:34:15,2020
166,,True,0,12,True,,0,3,191,True,2020-08-01 23:33:14+00:00,active,191,0,False,2020-08-02 00:34:15,2020
167,,True,2,16,True,,0,1,192,True,2020-08-02 00:18:41+00:00,active,192,0,False,2020-08-02 00:34:15,2020
168,,True,1,13,True,,0,1,193,True,2020-08-01 23:02:46+00:00,active,193,0,True,2020-08-02 00:34:15,2020
169,,True,0,10,True,,0,9,194,True,2020-08-01 23:52:25+00:00,active,194,0,False,2020-08-02 00:34:15,2020
170,,True,0,18,True,,0,5,195,True,2020-08-02 00:18:26+00:00,active,195,0,False,2020-08-02 00:34:15,2020
171,,True,1,9,True,,0,0,196,True,2020-08-01 23:19:37+00:00,active,196,0,True,2020-08-02 00:34:15,2020
172,,True,1,14,True,,0,0,197,True,2020-08-01 22:30:46+00:00,active,197,0,False,2020-08-02 00:34:15,2020
173,,True,2,0,True,,0,13,199,True,2020-08-01 20:08:01+00:00,active,199,0,False,2020-08-02 00:34:15,2020
174,,True,1,7,True,,0,11,200,True,2020-08-02 00:12:35+00:00,active,200,0,False,2020-08-02 00:34:15,2020
175,,True,0,15,True,,0,0,201,True,2020-08-01 19:35:08+00:00,active,201,0,False,2020-08-02 00:34:15,2020
176,,True,0,13,True,,0,2,202,True,2020-08-01 23:32:38+00:00,active,202,0,False,2020-08-02 00:34:15,2020
177,,True,0,9,True,,0,6,203,True,2020-08-01 16:44:03+00:00,active,203,0,False,2020-08-02 00:34:15,2020
178,,True,0,9,True,,0,6,204,True,2020-08-01 18:04:05+00:00,active,204,0,False,2020-08-02 00:34:15,2020
179,,True,0,12,True,,0,3,205,True,2020-08-01 21:26:22+00:00,active,205,0,False,2020-08-02 00:34:15,2020
180,,True,0,13,True,,0,10,206,True,2020-08-02 00:13:34+00:00,active,206,0,False,2020-08-02 00:34:15,2020
181,,True,0,5,True,,0,10,208,True,2020-08-01 23:55:54+00:00,active,208,0,True,2020-08-02 00:34:15,2020
182,,True,1,7,True,,0,7,209,True,2020-08-01 22:05:37+00:00,active,209,0,False,2020-08-02 00:34:15,2020
183,,True,0,14,True,,0,1,210,True,2020-08-01 23:45:16+00:00,active,210,0,False,2020-08-02 00:34:15,2020
184,,True,1,5,True,,0,13,211,True,2020-08-02 00:29:07+00:00,active,211,0,False,2020-08-02 00:34:15,2020
185,,True,0,14,True,,0,19,212,True,2020-08-02 00:22:53+00:00,active,212,0,False,2020-08-02 00:34:15,2020
186,,True,0,12,True,,0,4,213,True,2020-08-01 23:27:43+00:00,active,213,0,True,2020-08-02 00:34:15,2020
187,,True,0,6,True,,0,9,214,True,2020-08-02 00:30:40+00:00,active,214,0,False,2020-08-02 00:34:15,2020
188,,True,0,4,True,,0,11,215,True,2020-08-01 23:41:34+00:00,active,215,0,False,2020-08-02 00:34:15,2020
189,,True,0,3,True,,0,16,216,True,2020-08-02 00:14:04+00:00,active,216,0,False,2020-08-02 00:34:15,2020
190,,True,0,6,True,,0,13,217,True,2020-08-02 00:20:27+00:00,active,217,0,False,2020-08-02 00:34:15,2020
191,,True,2,0,True,,0,13,218,True,2020-08-02 00:27:10+00:00,active,218,0,False,2020-08-02 00:34:15,2020
192,,True,1,4,True,,0,10,219,True,2020-08-01 23:29:17+00:00,active,219,0,False,2020-08-02 00:34:15,2020
193,,True,0,8,True,,0,11,221,True,2020-08-02 00:33:13+00:00,active,221,0,False,2020-08-02 00:34:15,2020
194,,True,0,13,True,,0,1,222,True,2020-08-02 00:20:09+00:00,active,222,0,True,2020-08-02 00:34:15,2020
195,,True,0,6,True,,0,11,224,True,2020-08-02 00:15:29+00:00,active,224,0,False,2020-08-02 00:34:15,2020
196,,True,1,5,True,,0,13,225,True,2020-08-02 00:32:26+00:00,active,225,0,False,2020-08-02 00:34:15,2020
197,,True,1,10,True,,0,4,226,True,2020-08-02 00:26:22+00:00,active,226,0,False,2020-08-02 00:34:15,2020
198,,True,1,8,True,,0,10,227,True,2020-08-02 00:32:20+00:00,active,227,0,False,2020-08-02 00:34:15,2020
199,,True,0,19,True,,0,0,228,True,2020-08-01 23:36:10+00:00,active,228,0,False,2020-08-02 00:34:15,2020
200,,True,0,7,True,,0,4,232,True,2020-08-01 17:59:13+00:00,active,232,0,False,2020-08-02 00:34:15,2020
201,,True,1,9,True,,0,5,233,True,2020-08-02 00:24:37+00:00,active,233,0,False,2020-08-02 00:34:15,2020
202,,True,0,10,True,,0,5,234,True,2020-08-01 21:38:19+00:00,active,234,0,False,2020-08-02 00:34:15,2020
203,,True,0,8,True,,0,7,235,True,2020-08-01 23:42:52+00:00,active,235,0,False,2020-08-02 00:34:15,2020
204,,True,0,14,True,,0,1,236,True,2020-08-02 00:13:20+00:00,active,236,0,False,2020-08-02 00:34:15,2020
205,,True,1,3,True,,0,11,239,True,2020-08-01 23:40:45+00:00,active,239,0,False,2020-08-02 00:34:15,2020
206,,True,0,3,True,,0,12,255,True,2020-08-01 16:11:33+00:00,active,255,0,False,2020-08-02 00:34:15,2020
207,,True,0,2,True,,0,13,258,True,2020-08-01 23:30:57+00:00,active,258,0,False,2020-08-02 00:34:15,2020
208,,True,0,15,True,,0,0,259,True,2020-08-01 08:48:07+00:00,active,259,0,False,2020-08-02 00:34:15,2020
209,,True,0,13,True,,0,2,260,True,2020-08-01 23:17:12+00:00,active,260,0,False,2020-08-02 00:34:15,2020
210,,True,0,8,True,,0,7,271,True,2020-08-01 21:39:43+00:00,active,271,0,False,2020-08-02 00:34:15,2020
211,,True,0,15,True,,0,4,272,True,2020-08-02 00:15:53+00:00,active,272,0,False,2020-08-02 00:34:15,2020
212,,True,1,7,True,,0,32,273,True,2020-08-02 00:22:33+00:00,active,273,0,False,2020-08-02 00:34:15,2020
213,,True,0,15,True,,0,4,279,True,2020-08-01 23:38:01+00:00,active,279,0,False,2020-08-02 00:34:15,2020
214,,True,1,11,True,,0,7,280,True,2020-08-02 00:03:02+00:00,active,280,0,False,2020-08-02 00:34:15,2020
215,,True,2,13,True,,0,0,282,True,2020-08-01 23:31:21+00:00,active,282,0,False,2020-08-02 00:34:15,2020
216,,True,0,19,True,,0,0,318,True,2020-08-02 00:17:05+00:00,active,318,0,False,2020-08-02 00:34:15,2020
217,,True,0,20,True,,0,5,319,True,2020-08-02 00:27:02+00:00,active,319,0,False,2020-08-02 00:34:15,2020
218,,True,0,6,True,,0,9,327,True,2020-08-01 23:30:39+00:00,active,327,0,False,2020-08-02 00:34:15,2020
219,,True,0,7,True,,0,8,328,True,2020-08-01 23:58:19+00:00,active,328,0,False,2020-08-02 00:34:15,2020
220,,True,0,5,True,,0,10,329,True,2020-08-02 00:32:30+00:00,active,329,0,False,2020-08-02 00:34:15,2020
221,,True,0,5,True,,0,10,330,True,2020-08-02 00:32:57+00:00,active,330,0,False,2020-08-02 00:34:15,2020
222,,True,2,13,True,,0,0,331,True,2020-08-02 00:26:39+00:00,active,331,0,False,2020-08-02 00:34:15,2020
