,is_installed,last_reported,num_bikes_available,num_ebikes_available,station_id,num_bikes_disabled,station_status,is_returning,legacy_id,num_docks_disabled,eightd_has_available_keys,num_docks_available,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
309,True,2020-07-29 15:13:37+00:00,14,0,422,0,active,True,422,0,False,1,True,,,2020-07-29 22:09:40,2020
310,True,2020-07-29 19:04:10+00:00,9,0,423,0,active,True,423,0,False,10,True,,,2020-07-29 22:09:40,2020
311,True,2020-07-29 21:41:30+00:00,3,0,424,1,active,True,424,0,False,15,True,,,2020-07-29 22:09:40,2020
312,True,2020-07-29 21:59:19+00:00,3,0,425,0,active,True,425,0,False,13,True,,,2020-07-29 22:09:40,2020
313,True,2020-07-29 21:54:31+00:00,10,0,426,0,active,True,426,0,False,17,True,,,2020-07-29 22:09:40,2020
314,True,2020-07-29 10:20:22+00:00,8,0,427,0,active,True,427,0,False,11,True,,,2020-07-29 22:09:40,2020
315,True,2020-07-29 21:36:12+00:00,9,0,428,0,active,True,428,0,False,10,True,,,2020-07-29 22:09:40,2020
316,True,2020-07-29 19:39:05+00:00,15,0,430,0,active,True,430,0,False,4,True,,,2020-07-29 22:09:40,2020
317,True,2020-07-29 19:06:58+00:00,0,0,431,1,active,True,431,0,False,14,True,,,2020-07-29 22:09:40,2020
318,True,2020-07-29 22:08:43+00:00,6,0,432,0,active,True,432,0,False,13,True,,,2020-07-29 22:09:40,2020
319,True,2020-07-29 13:58:30+00:00,0,0,433,1,active,True,433,0,False,18,True,,,2020-07-29 22:09:40,2020
320,True,2020-07-29 21:07:27+00:00,8,0,434,1,active,True,434,0,False,10,True,,,2020-07-29 22:09:40,2020
321,True,2020-07-29 22:08:11+00:00,10,0,435,2,active,True,435,0,False,3,True,,,2020-07-29 22:09:40,2020
322,True,2020-07-29 21:43:10+00:00,3,0,436,0,active,True,436,0,False,12,True,,,2020-07-29 22:09:40,2020
323,True,2020-07-29 21:52:55+00:00,7,0,437,0,active,True,437,0,False,12,True,,,2020-07-29 22:09:40,2020
324,True,2020-07-29 21:10:36+00:00,4,0,440,0,active,True,440,0,False,13,True,,,2020-07-29 22:09:40,2020
325,True,2020-07-29 21:04:45+00:00,16,0,441,0,active,True,441,0,False,3,True,,,2020-07-29 22:09:40,2020
326,True,2020-07-29 21:58:09+00:00,4,0,442,0,active,True,442,0,False,11,True,,,2020-07-29 22:09:40,2020
327,True,2020-07-29 18:44:06+00:00,6,0,443,0,active,True,443,0,False,13,True,,,2020-07-29 22:09:40,2020
328,True,2020-07-29 22:04:17+00:00,11,0,445,0,active,True,445,0,False,8,True,,,2020-07-29 22:09:40,2020
329,True,2020-07-29 21:49:13+00:00,4,0,446,0,active,True,446,0,False,8,True,,,2020-07-29 22:09:40,2020
330,True,2020-07-29 20:22:43+00:00,1,0,447,0,active,True,447,0,False,18,True,,,2020-07-29 22:09:40,2020
331,True,2020-07-29 14:20:33+00:00,4,0,448,0,active,True,448,0,False,7,True,,,2020-07-29 22:09:40,2020
332,False,1970-01-02 00:00:00+00:00,0,0,449,0,out_of_service,True,449,0,False,0,True,,,2020-07-29 22:09:40,1970
333,True,2020-07-29 21:43:34+00:00,2,0,450,0,active,True,450,0,False,13,True,,,2020-07-29 22:09:40,2020
334,True,2020-07-29 21:07:03+00:00,4,0,451,0,active,True,451,0,False,11,True,,,2020-07-29 22:09:40,2020
335,True,2020-07-29 22:07:59+00:00,6,0,452,0,active,True,452,0,False,9,True,,,2020-07-29 22:09:40,2020
336,True,2020-07-29 21:46:33+00:00,2,0,453,0,active,True,453,0,False,13,True,,,2020-07-29 22:09:40,2020
337,True,2020-07-29 22:04:36+00:00,2,0,454,0,active,True,454,0,False,13,True,,,2020-07-29 22:09:40,2020
