,num_bikes_available,eightd_has_available_keys,is_installed,station_status,num_docks_disabled,legacy_id,is_returning,num_docks_available,num_bikes_disabled,num_ebikes_available,is_renting,last_reported,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
48,6,False,True,active,0,56,True,12,0,0,True,2020-08-20 16:02:41+00:00,56,,,2020-08-20 16:03:40,2020
49,2,True,True,active,0,57,True,12,0,0,True,2020-08-20 15:38:49+00:00,57,,,2020-08-20 16:03:40,2020
50,2,True,True,active,0,58,True,16,1,0,True,2020-08-20 16:00:57+00:00,58,,,2020-08-20 16:03:40,2020
51,13,True,True,active,0,59,True,6,0,0,True,2020-08-20 15:15:39+00:00,59,,,2020-08-20 16:03:40,2020
52,2,False,True,active,0,60,True,17,0,0,True,2020-08-20 16:02:59+00:00,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'off_dock_capacity': 40, 'region': 'BOS', 'active': True, 'valet_revision': 85, 'off_dock_count': 33, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",2020-08-20 16:03:40,2020
53,4,False,True,active,0,61,True,15,0,0,True,2020-08-20 15:51:13+00:00,61,,,2020-08-20 16:03:40,2020
54,7,False,True,active,0,63,True,8,0,0,True,2020-08-20 16:02:23+00:00,63,,,2020-08-20 16:03:40,2020
55,16,False,True,active,0,64,True,3,0,0,True,2020-08-20 15:48:47+00:00,64,,,2020-08-20 16:03:40,2020
56,6,False,True,active,0,65,True,17,0,0,True,2020-08-20 12:51:35+00:00,65,,,2020-08-20 16:03:40,2020
57,8,False,True,active,0,66,True,7,0,0,True,2020-08-20 15:56:25+00:00,66,,,2020-08-20 16:03:40,2020
58,14,True,True,active,0,67,True,13,0,0,True,2020-08-20 16:01:19+00:00,67,,,2020-08-20 16:03:40,2020
59,17,True,True,active,0,68,True,1,1,0,True,2020-08-20 15:56:51+00:00,68,,,2020-08-20 16:03:40,2020
60,9,True,True,active,0,69,True,10,0,0,True,2020-08-20 15:49:18+00:00,69,,,2020-08-20 16:03:40,2020
61,22,False,True,active,0,70,True,1,0,0,True,2020-08-20 15:41:21+00:00,70,,,2020-08-20 16:03:40,2020
62,20,False,True,active,0,71,True,3,0,0,True,2020-08-20 13:15:13+00:00,71,,,2020-08-20 16:03:40,2020
63,17,False,True,active,0,72,True,6,0,0,True,2020-08-20 15:57:11+00:00,72,,,2020-08-20 16:03:40,2020
64,3,False,True,active,0,73,True,12,0,0,True,2020-08-20 15:51:07+00:00,73,,,2020-08-20 16:03:40,2020
65,0,True,True,active,0,74,True,18,1,0,True,2020-08-20 15:49:32+00:00,74,,,2020-08-20 16:03:40,2020
66,5,False,True,active,0,75,True,10,0,0,True,2020-08-20 15:54:30+00:00,75,,,2020-08-20 16:03:40,2020
67,5,False,True,active,0,76,True,11,1,0,True,2020-08-20 16:01:06+00:00,76,,,2020-08-20 16:03:40,2020
68,0,False,True,active,0,77,True,15,0,0,True,2020-08-20 15:14:41+00:00,77,,,2020-08-20 16:03:40,2020
69,12,False,True,active,0,78,True,6,1,0,True,2020-08-20 15:37:52+00:00,78,,,2020-08-20 16:03:40,2020
70,11,False,True,active,0,79,True,7,1,0,True,2020-08-20 16:01:08+00:00,79,,,2020-08-20 16:03:40,2020
71,23,False,True,active,0,80,True,12,0,0,True,2020-08-20 16:02:38+00:00,80,,,2020-08-20 16:03:40,2020
72,10,False,True,active,0,81,True,9,0,0,True,2020-08-20 15:59:57+00:00,81,,,2020-08-20 16:03:40,2020
73,7,False,True,active,0,82,True,8,0,0,True,2020-08-20 15:52:48+00:00,82,,,2020-08-20 16:03:40,2020
74,6,False,True,active,0,84,True,9,0,0,True,2020-08-20 16:01:56+00:00,84,,,2020-08-20 16:03:40,2020
75,17,False,True,active,0,85,True,2,0,0,True,2020-08-20 16:02:04+00:00,85,,,2020-08-20 16:03:40,2020
76,3,False,True,active,0,86,True,16,0,0,True,2020-08-20 15:57:40+00:00,86,,,2020-08-20 16:03:40,2020
77,3,False,True,active,0,87,True,12,0,0,True,2020-08-20 15:50:20+00:00,87,,,2020-08-20 16:03:40,2020
78,9,False,True,active,0,89,True,10,0,0,True,2020-08-20 16:01:20+00:00,89,,,2020-08-20 16:03:40,2020
79,2,False,True,active,0,90,True,17,0,0,True,2020-08-20 15:05:00+00:00,90,,,2020-08-20 16:03:40,2020
80,17,False,True,active,0,91,True,2,0,0,True,2020-08-20 15:58:55+00:00,91,,,2020-08-20 16:03:40,2020
81,10,False,True,active,0,92,True,8,1,0,True,2020-08-20 13:33:55+00:00,92,,,2020-08-20 16:03:40,2020
82,8,False,True,active,0,93,True,7,0,0,True,2020-08-20 15:56:38+00:00,93,,,2020-08-20 16:03:40,2020
83,10,False,True,active,0,94,True,0,1,0,True,2020-08-20 15:40:39+00:00,94,,,2020-08-20 16:03:40,2020
84,7,False,True,active,0,95,True,6,2,0,True,2020-08-20 15:57:54+00:00,95,,,2020-08-20 16:03:40,2020
85,11,False,True,active,0,96,True,7,1,0,True,2020-08-20 15:51:09+00:00,96,,,2020-08-20 16:03:40,2020
86,5,False,True,active,0,97,True,14,0,0,True,2020-08-20 16:02:29+00:00,97,,,2020-08-20 16:03:40,2020
87,2,False,True,active,0,98,True,21,0,0,True,2020-08-20 15:58:18+00:00,98,,,2020-08-20 16:03:40,2020
88,9,False,True,active,0,99,True,4,2,0,True,2020-08-20 13:34:28+00:00,99,,,2020-08-20 16:03:40,2020
89,20,True,True,active,0,100,True,5,0,0,True,2020-08-20 16:02:47+00:00,100,,,2020-08-20 16:03:40,2020
90,7,False,True,active,0,101,True,8,0,0,True,2020-08-20 14:03:46+00:00,101,,,2020-08-20 16:03:40,2020
91,0,False,True,active,0,102,True,15,0,0,True,2020-08-20 15:56:38+00:00,102,,,2020-08-20 16:03:40,2020
92,9,False,True,active,0,103,True,6,0,0,True,2020-08-20 15:58:16+00:00,103,,,2020-08-20 16:03:40,2020
93,3,False,True,active,0,104,True,16,0,0,True,2020-08-20 14:24:15+00:00,104,,,2020-08-20 16:03:40,2020
94,3,False,True,active,0,105,True,13,3,0,True,2020-08-20 15:45:37+00:00,105,,,2020-08-20 16:03:40,2020
95,5,False,True,active,0,106,True,10,0,0,True,2020-08-20 16:03:21+00:00,106,,,2020-08-20 16:03:40,2020
96,14,False,True,active,0,107,True,4,1,0,True,2020-08-20 15:59:42+00:00,107,,,2020-08-20 16:03:40,2020
97,4,False,True,active,0,108,True,13,0,0,True,2020-08-20 15:36:35+00:00,108,,,2020-08-20 16:03:40,2020
98,3,False,True,active,0,109,True,31,1,0,True,2020-08-20 15:41:37+00:00,109,,,2020-08-20 16:03:40,2020
99,4,False,True,active,0,110,True,11,0,0,True,2020-08-20 15:52:11+00:00,110,,,2020-08-20 16:03:40,2020
100,4,False,True,active,0,111,True,11,0,0,True,2020-08-20 13:01:13+00:00,111,,,2020-08-20 16:03:40,2020
101,6,False,True,active,0,112,True,9,0,0,True,2020-08-20 13:42:47+00:00,112,,,2020-08-20 16:03:40,2020
102,12,False,True,active,0,113,True,2,1,0,True,2020-08-20 16:03:15+00:00,113,,,2020-08-20 16:03:40,2020
103,7,False,True,active,0,114,True,8,0,0,True,2020-08-20 13:46:04+00:00,114,,,2020-08-20 16:03:40,2020
104,9,False,True,active,0,115,True,10,0,0,True,2020-08-20 16:00:42+00:00,115,,,2020-08-20 16:03:40,2020
105,3,False,True,active,0,116,True,20,0,0,True,2020-08-20 16:02:38+00:00,116,,,2020-08-20 16:03:40,2020
106,0,False,True,active,0,117,True,19,0,0,True,2020-08-20 15:48:22+00:00,117,,,2020-08-20 16:03:40,2020
107,7,False,True,active,0,118,True,12,0,0,True,2020-08-20 15:17:59+00:00,118,,,2020-08-20 16:03:40,2020
108,4,False,True,active,0,119,True,11,0,0,True,2020-08-20 15:55:30+00:00,119,,,2020-08-20 16:03:40,2020
109,11,False,True,active,0,120,True,4,0,0,True,2020-08-20 16:00:11+00:00,120,,,2020-08-20 16:03:40,2020
110,7,False,True,active,0,121,True,9,1,0,True,2020-08-20 15:44:19+00:00,121,,,2020-08-20 16:03:40,2020
111,9,False,True,active,0,122,True,5,1,0,True,2020-08-20 14:51:43+00:00,122,,,2020-08-20 16:03:40,2020
112,2,False,True,active,0,124,True,13,0,0,True,2020-08-20 15:12:18+00:00,124,,,2020-08-20 16:03:40,2020
113,0,False,True,active,0,125,True,14,1,0,True,2020-08-20 15:15:48+00:00,125,,,2020-08-20 16:03:40,2020
114,10,False,True,active,0,126,True,4,1,0,True,2020-08-20 13:25:50+00:00,126,,,2020-08-20 16:03:40,2020
115,9,False,True,active,0,128,True,10,0,0,True,2020-08-20 14:58:59+00:00,128,,,2020-08-20 16:03:40,2020
116,4,False,True,active,0,129,True,15,0,0,True,2020-08-20 15:51:06+00:00,129,,,2020-08-20 16:03:40,2020
117,14,False,True,active,0,130,True,1,0,0,True,2020-08-20 14:10:36+00:00,130,,,2020-08-20 16:03:40,2020
118,6,False,True,active,0,131,True,12,0,0,True,2020-08-20 15:32:23+00:00,131,,,2020-08-20 16:03:40,2020
119,15,False,True,active,0,133,True,7,1,0,True,2020-08-20 14:25:35+00:00,133,,,2020-08-20 16:03:40,2020
120,4,False,True,active,0,135,True,13,0,0,True,2020-08-20 15:50:31+00:00,135,,,2020-08-20 16:03:40,2020
121,5,False,True,active,0,136,True,14,0,0,True,2020-08-20 14:40:29+00:00,136,,,2020-08-20 16:03:40,2020
122,6,False,True,active,0,137,True,9,0,0,True,2020-08-20 13:35:23+00:00,137,,,2020-08-20 16:03:40,2020
123,15,False,True,active,0,138,True,0,0,0,True,2020-08-20 15:35:04+00:00,138,,,2020-08-20 16:03:40,2020
124,0,False,True,active,0,139,True,19,0,0,True,2020-08-20 15:14:24+00:00,139,,,2020-08-20 16:03:40,2020
125,10,False,True,active,0,140,True,7,0,0,True,2020-08-20 15:39:58+00:00,140,,,2020-08-20 16:03:40,2020
126,7,False,True,active,0,141,True,8,0,0,True,2020-08-20 16:02:43+00:00,141,,,2020-08-20 16:03:40,2020
127,17,False,True,active,0,142,True,6,0,0,True,2020-08-20 15:44:53+00:00,142,,,2020-08-20 16:03:40,2020
128,7,False,True,active,0,143,True,16,0,0,True,2020-08-20 15:44:14+00:00,143,,,2020-08-20 16:03:40,2020
129,11,False,True,active,0,144,True,8,0,0,True,2020-08-20 14:52:53+00:00,144,,,2020-08-20 16:03:40,2020
130,10,False,True,active,0,145,True,9,0,0,True,2020-08-20 16:02:12+00:00,145,,,2020-08-20 16:03:40,2020
131,12,False,True,active,0,146,True,7,0,0,True,2020-08-20 15:51:57+00:00,146,,,2020-08-20 16:03:40,2020
132,6,True,True,active,0,149,True,11,1,0,True,2020-08-20 15:52:28+00:00,149,,,2020-08-20 16:03:40,2020
133,9,False,True,active,0,150,True,9,1,0,True,2020-08-20 15:45:07+00:00,150,,,2020-08-20 16:03:40,2020
134,13,False,True,active,0,151,True,6,0,0,True,2020-08-20 15:56:01+00:00,151,,,2020-08-20 16:03:40,2020
135,10,True,True,active,0,152,True,5,0,0,True,2020-08-20 16:02:11+00:00,152,,,2020-08-20 16:03:40,2020
136,8,False,True,active,0,156,True,6,1,0,True,2020-08-20 15:54:16+00:00,156,,,2020-08-20 16:03:40,2020
137,10,False,True,active,0,157,True,5,0,0,True,2020-08-20 16:03:38+00:00,157,,,2020-08-20 16:03:40,2020
138,1,False,True,active,0,159,True,14,0,0,True,2020-08-20 15:07:33+00:00,159,,,2020-08-20 16:03:40,2020
139,8,True,True,active,0,160,True,6,0,0,True,2020-08-20 15:47:44+00:00,160,,,2020-08-20 16:03:40,2020
140,12,True,True,active,0,161,True,10,1,0,True,2020-08-20 16:00:09+00:00,161,,,2020-08-20 16:03:40,2020
141,7,False,True,active,0,162,True,8,0,0,True,2020-08-20 13:50:21+00:00,162,,,2020-08-20 16:03:40,2020
142,13,True,True,active,0,163,True,6,0,0,True,2020-08-20 15:57:44+00:00,163,,,2020-08-20 16:03:40,2020
143,7,False,True,active,0,167,True,8,0,0,True,2020-08-20 14:10:20+00:00,167,,,2020-08-20 16:03:40,2020
144,0,False,True,active,0,169,True,19,0,0,True,2020-08-20 13:48:17+00:00,169,,,2020-08-20 16:03:40,2020
145,9,True,True,active,0,170,True,5,0,0,True,2020-08-20 15:18:37+00:00,170,,,2020-08-20 16:03:40,2020
146,5,True,True,active,0,171,True,18,0,0,True,2020-08-20 14:32:12+00:00,171,,,2020-08-20 16:03:40,2020
147,4,True,True,active,0,173,True,10,0,0,True,2020-08-20 15:57:50+00:00,173,,,2020-08-20 16:03:40,2020
148,7,False,True,active,0,174,True,7,1,0,True,2020-08-20 15:42:08+00:00,174,,,2020-08-20 16:03:40,2020
149,6,True,True,active,0,175,True,9,2,0,True,2020-08-20 14:11:50+00:00,175,,,2020-08-20 16:03:40,2020
150,9,False,True,active,0,176,True,6,0,0,True,2020-08-20 15:45:44+00:00,176,,,2020-08-20 16:03:40,2020
151,9,False,True,active,0,177,True,9,1,0,True,2020-08-20 16:00:47+00:00,177,,,2020-08-20 16:03:40,2020
152,13,False,True,active,0,178,True,5,1,0,True,2020-08-20 15:49:22+00:00,178,,,2020-08-20 16:03:40,2020
153,11,False,True,active,0,179,True,13,1,0,True,2020-08-20 15:59:23+00:00,179,,,2020-08-20 16:03:40,2020
154,18,False,True,active,0,180,True,1,0,0,True,2020-08-20 15:44:23+00:00,180,,,2020-08-20 16:03:40,2020
155,4,False,True,active,0,181,True,15,0,0,True,2020-08-20 15:25:03+00:00,181,,,2020-08-20 16:03:40,2020
156,2,True,True,active,0,182,True,17,0,0,True,2020-08-20 15:43:22+00:00,182,,,2020-08-20 16:03:40,2020
157,8,False,True,active,0,183,True,11,0,0,True,2020-08-20 15:38:55+00:00,183,,,2020-08-20 16:03:40,2020
158,8,False,True,active,0,184,True,11,0,0,True,2020-08-20 15:18:36+00:00,184,,,2020-08-20 16:03:40,2020
159,2,False,True,active,0,185,True,13,0,0,True,2020-08-20 15:56:39+00:00,185,,,2020-08-20 16:03:40,2020
160,6,True,True,active,0,186,True,9,0,0,True,2020-08-20 14:34:25+00:00,186,,,2020-08-20 16:03:40,2020
161,3,False,True,active,0,187,True,12,0,0,True,2020-08-20 14:55:18+00:00,187,,,2020-08-20 16:03:40,2020
162,12,False,True,active,0,188,True,3,0,0,True,2020-08-20 15:34:58+00:00,188,,,2020-08-20 16:03:40,2020
163,3,True,True,active,0,189,True,20,0,0,True,2020-08-20 16:03:01+00:00,189,,,2020-08-20 16:03:40,2020
164,9,True,True,active,0,190,True,28,0,0,True,2020-08-20 15:56:41+00:00,190,,,2020-08-20 16:03:40,2020
165,0,False,True,active,0,191,True,15,0,0,True,2020-08-20 12:37:05+00:00,191,,,2020-08-20 16:03:40,2020
166,13,False,True,active,0,192,True,6,0,0,True,2020-08-20 16:03:28+00:00,192,,,2020-08-20 16:03:40,2020
167,1,True,True,active,0,193,True,14,0,0,True,2020-08-20 15:28:14+00:00,193,,,2020-08-20 16:03:40,2020
168,5,False,True,active,0,194,True,14,0,0,True,2020-08-20 14:16:46+00:00,194,,,2020-08-20 16:03:40,2020
169,1,False,True,active,0,195,True,22,0,0,True,2020-08-20 16:00:21+00:00,195,,,2020-08-20 16:03:40,2020
170,1,False,True,active,0,196,True,9,0,0,True,2020-08-20 15:41:27+00:00,196,,,2020-08-20 16:03:40,2020
171,7,False,True,active,0,197,True,7,1,0,True,2020-08-20 12:09:36+00:00,197,,,2020-08-20 16:03:40,2020
172,8,False,True,active,0,199,True,7,0,0,True,2020-08-20 14:19:54+00:00,199,,,2020-08-20 16:03:40,2020
173,13,False,True,active,0,200,True,6,0,0,True,2020-08-20 15:34:49+00:00,200,,,2020-08-20 16:03:40,2020
174,4,False,True,active,0,201,True,11,0,0,True,2020-08-20 12:47:08+00:00,201,,,2020-08-20 16:03:40,2020
175,2,False,True,active,0,202,True,13,0,0,True,2020-08-20 14:09:56+00:00,202,,,2020-08-20 16:03:40,2020
176,7,False,True,active,0,203,True,8,0,0,True,2020-08-20 15:47:53+00:00,203,,,2020-08-20 16:03:40,2020
177,6,False,True,active,0,204,True,9,0,0,True,2020-08-20 14:47:14+00:00,204,,,2020-08-20 16:03:40,2020
178,1,False,True,active,0,205,True,14,0,0,True,2020-08-20 11:38:19+00:00,205,,,2020-08-20 16:03:40,2020
179,13,True,True,active,0,206,True,10,0,0,True,2020-08-20 15:24:26+00:00,206,,,2020-08-20 16:03:40,2020
180,12,True,True,active,0,208,True,3,0,0,True,2020-08-20 15:40:21+00:00,208,,,2020-08-20 16:03:40,2020
181,13,False,True,active,0,209,True,1,1,0,True,2020-08-20 14:43:40+00:00,209,,,2020-08-20 16:03:40,2020
182,2,False,True,active,0,210,True,12,1,0,True,2020-08-20 09:06:47+00:00,210,,,2020-08-20 16:03:40,2020
183,9,False,True,active,0,211,True,10,0,0,True,2020-08-20 14:16:42+00:00,211,,,2020-08-20 16:03:40,2020
184,8,False,True,active,0,212,True,25,0,0,True,2020-08-20 15:02:08+00:00,212,,,2020-08-20 16:03:40,2020
185,1,True,True,active,0,213,True,15,0,0,True,2020-08-20 15:02:43+00:00,213,,,2020-08-20 16:03:40,2020
186,6,False,True,active,0,214,True,9,0,0,True,2020-08-20 14:54:18+00:00,214,,,2020-08-20 16:03:40,2020
187,10,False,True,active,0,215,True,3,2,0,True,2020-08-20 13:40:57+00:00,215,,,2020-08-20 16:03:40,2020
188,11,False,True,active,0,216,True,8,0,0,True,2020-08-20 11:05:27+00:00,216,,,2020-08-20 16:03:40,2020
189,4,False,True,active,0,217,True,15,0,0,True,2020-08-20 15:39:55+00:00,217,,,2020-08-20 16:03:40,2020
190,5,False,True,active,0,218,True,10,0,0,True,2020-08-20 16:00:48+00:00,218,,,2020-08-20 16:03:40,2020
191,2,False,True,active,0,219,True,13,0,0,True,2020-08-20 09:16:47+00:00,219,,,2020-08-20 16:03:40,2020
192,6,False,True,active,0,221,True,11,2,0,True,2020-08-20 14:46:19+00:00,221,,,2020-08-20 16:03:40,2020
193,2,True,True,active,0,222,True,11,1,0,True,2020-08-20 15:45:23+00:00,222,,,2020-08-20 16:03:40,2020
194,10,False,True,active,0,224,True,5,2,0,True,2020-08-20 15:42:48+00:00,224,,,2020-08-20 16:03:40,2020
195,7,False,True,active,0,225,True,10,2,0,True,2020-08-20 15:48:24+00:00,225,,,2020-08-20 16:03:40,2020
196,7,False,True,active,0,226,True,8,0,0,True,2020-08-20 15:40:17+00:00,226,,,2020-08-20 16:03:40,2020
197,9,False,True,active,0,227,True,10,0,0,True,2020-08-20 16:00:18+00:00,227,,,2020-08-20 16:03:40,2020
198,1,False,True,active,0,228,True,18,0,0,True,2020-08-20 15:51:53+00:00,228,,,2020-08-20 16:03:40,2020
199,2,False,True,active,0,232,True,9,0,0,True,2020-08-20 08:55:09+00:00,232,,,2020-08-20 16:03:40,2020
200,12,False,True,active,0,233,True,3,0,0,True,2020-08-20 15:42:09+00:00,233,,,2020-08-20 16:03:40,2020
201,4,False,True,active,0,234,True,11,0,0,True,2020-08-20 13:31:47+00:00,234,,,2020-08-20 16:03:40,2020
202,7,False,True,active,0,235,True,8,0,0,True,2020-08-20 15:14:09+00:00,235,,,2020-08-20 16:03:40,2020
203,14,False,True,active,0,236,True,1,0,0,True,2020-08-20 15:26:35+00:00,236,,,2020-08-20 16:03:40,2020
204,4,False,True,active,0,239,True,10,1,0,True,2020-08-20 15:54:50+00:00,239,,,2020-08-20 16:03:40,2020
205,6,False,True,active,0,255,True,9,0,0,True,2020-08-19 14:52:54+00:00,255,,,2020-08-20 16:03:40,2020
206,12,False,True,active,0,258,True,3,0,0,True,2020-08-20 15:16:56+00:00,258,,,2020-08-20 16:03:40,2020
207,9,False,True,active,0,259,True,6,0,0,True,2020-08-20 08:49:49+00:00,259,,,2020-08-20 16:03:40,2020
208,7,False,True,active,0,260,True,8,0,0,True,2020-08-20 15:48:04+00:00,260,,,2020-08-20 16:03:40,2020
209,6,False,True,active,0,271,True,9,0,0,True,2020-08-20 13:58:59+00:00,271,,,2020-08-20 16:03:40,2020
210,10,False,True,active,0,272,True,9,0,0,True,2020-08-20 08:59:48+00:00,272,,,2020-08-20 16:03:40,2020
211,30,False,True,active,0,273,True,10,0,0,True,2020-08-20 15:12:41+00:00,273,,,2020-08-20 16:03:40,2020
212,16,False,True,active,0,279,True,3,0,0,True,2020-08-20 13:52:45+00:00,279,,,2020-08-20 16:03:40,2020
213,2,False,True,active,0,280,True,17,0,0,True,2020-08-20 13:55:31+00:00,280,,,2020-08-20 16:03:40,2020
214,7,False,True,active,0,282,True,7,1,0,True,2020-08-20 15:51:13+00:00,282,,,2020-08-20 16:03:40,2020
215,18,False,True,active,0,296,True,4,1,0,True,2020-08-20 16:03:32+00:00,296,,,2020-08-20 16:03:40,2020
216,11,False,True,active,0,318,True,8,0,0,True,2020-08-20 16:03:24+00:00,318,,,2020-08-20 16:03:40,2020
217,4,False,True,active,0,319,True,21,0,0,True,2020-08-20 14:30:45+00:00,319,,,2020-08-20 16:03:40,2020
218,9,False,True,active,0,327,True,6,0,0,True,2020-08-20 15:52:14+00:00,327,,,2020-08-20 16:03:40,2020
219,2,False,True,active,0,328,True,13,0,0,True,2020-08-20 15:12:27+00:00,328,,,2020-08-20 16:03:40,2020
220,6,False,True,active,0,329,True,8,1,0,True,2020-08-20 14:51:09+00:00,329,,,2020-08-20 16:03:40,2020
221,4,False,True,active,0,330,True,11,0,0,True,2020-08-20 15:18:31+00:00,330,,,2020-08-20 16:03:40,2020
222,5,False,True,active,0,331,True,10,0,0,True,2020-08-20 16:02:06+00:00,331,,,2020-08-20 16:03:40,2020
