,num_docks_disabled,is_returning,num_ebikes_available,num_bikes_disabled,num_docks_available,is_renting,station_id,eightd_has_available_keys,station_status,legacy_id,last_reported,is_installed,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
14,0,True,0,0,6,True,17,False,active,17,2020-07-29 22:29:40+00:00,True,9,,,2020-07-29 22:30:10,2020
15,0,True,0,0,12,True,19,False,active,19,2020-07-29 22:15:05+00:00,True,3,,,2020-07-29 22:30:10,2020
16,0,True,0,1,9,True,20,False,active,20,2020-07-29 22:18:55+00:00,True,13,,,2020-07-29 22:30:10,2020
17,0,True,0,0,11,True,21,False,active,21,2020-07-29 22:17:48+00:00,True,7,,,2020-07-29 22:30:10,2020
18,0,True,0,1,31,True,22,True,active,22,2020-07-29 22:14:58+00:00,True,15,,,2020-07-29 22:30:10,2020
19,0,True,0,0,17,True,23,True,active,23,2020-07-29 22:23:21+00:00,True,4,,,2020-07-29 22:30:10,2020
20,0,True,0,0,10,True,24,False,active,24,2020-07-29 22:28:19+00:00,True,9,,,2020-07-29 22:30:10,2020
21,0,True,0,0,7,True,25,False,active,25,2020-07-29 22:18:34+00:00,True,8,,,2020-07-29 22:30:10,2020
22,0,True,0,1,13,True,26,False,active,26,2020-07-29 22:29:44+00:00,True,1,,,2020-07-29 22:30:10,2020
23,0,True,0,2,11,True,27,False,active,27,2020-07-29 22:13:35+00:00,True,10,,,2020-07-29 22:30:10,2020
24,0,True,0,0,3,True,29,False,active,29,2020-07-29 22:09:15+00:00,True,12,,,2020-07-29 22:30:10,2020
25,0,True,0,0,12,True,30,False,active,30,2020-07-29 22:28:09+00:00,True,3,,,2020-07-29 22:30:10,2020
26,0,True,0,1,11,True,31,True,active,31,2020-07-29 22:11:37+00:00,True,7,,,2020-07-29 22:30:10,2020
27,0,True,0,1,3,True,32,False,active,32,2020-07-29 22:27:23+00:00,True,11,,,2020-07-29 22:30:10,2020
28,0,True,0,1,9,True,33,False,active,33,2020-07-29 22:15:22+00:00,True,17,,,2020-07-29 22:30:10,2020
29,0,True,0,0,10,True,35,False,active,35,2020-07-29 22:25:00+00:00,True,13,,,2020-07-29 22:30:10,2020
30,0,True,0,0,10,True,36,True,active,36,2020-07-29 22:25:36+00:00,True,23,,,2020-07-29 22:30:10,2020
31,0,True,0,0,12,True,37,True,active,37,2020-07-29 21:55:12+00:00,True,3,,,2020-07-29 22:30:10,2020
32,0,True,0,1,14,True,39,False,active,39,2020-07-29 22:25:22+00:00,True,8,,,2020-07-29 22:30:10,2020
33,0,True,0,0,19,True,40,False,active,40,2020-07-29 22:24:59+00:00,True,0,,,2020-07-29 22:30:10,2020
34,0,True,0,1,19,True,41,True,active,41,2020-07-29 22:29:18+00:00,True,7,,,2020-07-29 22:30:10,2020
35,0,True,0,1,1,True,42,False,active,42,2020-07-29 22:29:57+00:00,True,21,,,2020-07-29 22:30:10,2020
36,0,True,0,0,12,True,43,True,active,43,2020-07-29 22:26:39+00:00,True,3,,,2020-07-29 22:30:10,2020
37,0,True,0,1,6,True,44,False,active,44,2020-07-29 22:26:43+00:00,True,16,,,2020-07-29 22:30:10,2020
38,0,True,0,2,3,True,46,False,active,46,2020-07-29 22:27:08+00:00,True,14,,,2020-07-29 22:30:10,2020
39,0,True,0,1,12,True,47,True,active,47,2020-07-29 22:27:18+00:00,True,6,,,2020-07-29 22:30:10,2020
40,0,True,0,0,13,True,48,False,active,48,2020-07-29 22:16:08+00:00,True,6,,,2020-07-29 22:30:10,2020
41,0,True,0,0,14,True,49,False,active,49,2020-07-29 22:09:23+00:00,True,4,,,2020-07-29 22:30:10,2020
42,0,True,0,0,3,True,50,True,active,50,2020-07-29 22:19:13+00:00,True,12,,,2020-07-29 22:30:10,2020
43,0,True,0,1,14,True,51,False,active,51,2020-07-29 22:05:08+00:00,True,0,,,2020-07-29 22:30:10,2020
44,0,True,0,0,7,True,52,True,active,52,2020-07-29 22:28:43+00:00,True,16,,,2020-07-29 22:30:10,2020
45,0,True,0,0,5,True,53,False,active,53,2020-07-29 22:29:45+00:00,True,14,,,2020-07-29 22:30:10,2020
46,0,True,0,1,12,True,54,False,active,54,2020-07-29 22:29:45+00:00,True,2,,,2020-07-29 22:30:10,2020
47,0,True,0,1,11,True,55,False,active,55,2020-07-29 22:29:08+00:00,True,3,,,2020-07-29 22:30:10,2020
48,0,True,0,0,6,True,56,True,active,56,2020-07-29 22:26:47+00:00,True,12,,,2020-07-29 22:30:10,2020
49,0,True,0,0,12,True,57,True,active,57,2020-07-29 22:27:16+00:00,True,2,,,2020-07-29 22:30:10,2020
50,0,True,0,0,6,True,58,True,active,58,2020-07-29 22:29:57+00:00,True,13,,,2020-07-29 22:30:10,2020
51,0,True,0,0,19,True,59,True,active,59,2020-07-29 22:24:02+00:00,True,0,,,2020-07-29 22:30:10,2020
52,0,True,0,0,3,True,60,False,active,60,2020-07-29 22:29:55+00:00,True,16,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'active': True, 'off_dock_capacity': 40, 'dock_blocked_count': 0, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 2, 'valet_revision': 61, 'region': 'BOS'}",2020-07-29 22:30:10,2020
53,0,True,0,0,11,True,61,False,active,61,2020-07-29 22:26:17+00:00,True,8,,,2020-07-29 22:30:10,2020
54,0,True,0,0,6,True,63,False,active,63,2020-07-29 22:02:32+00:00,True,9,,,2020-07-29 22:30:10,2020
55,0,True,0,2,4,True,64,False,active,64,2020-07-29 22:16:21+00:00,True,13,,,2020-07-29 22:30:10,2020
56,0,True,0,1,11,True,65,False,active,65,2020-07-29 22:08:42+00:00,True,11,,,2020-07-29 22:30:10,2020
57,0,True,0,1,9,True,66,False,active,66,2020-07-29 22:29:46+00:00,True,5,,,2020-07-29 22:30:10,2020
58,0,True,0,2,7,True,67,True,active,67,2020-07-29 22:26:47+00:00,True,18,,,2020-07-29 22:30:10,2020
59,0,True,0,1,7,True,68,True,active,68,2020-07-29 22:28:59+00:00,True,11,,,2020-07-29 22:30:10,2020
60,0,True,0,0,12,True,69,True,active,69,2020-07-29 22:14:52+00:00,True,7,,,2020-07-29 22:30:10,2020
61,0,True,0,0,18,True,70,False,active,70,2020-07-29 22:28:26+00:00,True,5,,,2020-07-29 22:30:10,2020
62,0,True,0,0,3,True,71,False,active,71,2020-07-29 22:23:31+00:00,True,20,,,2020-07-29 22:30:10,2020
63,0,True,0,0,13,True,72,False,active,72,2020-07-29 22:28:25+00:00,True,10,,,2020-07-29 22:30:10,2020
64,0,True,0,1,6,True,73,False,active,73,2020-07-29 22:07:00+00:00,True,8,,,2020-07-29 22:30:10,2020
65,0,True,0,1,12,True,74,True,active,74,2020-07-29 22:29:07+00:00,True,6,,,2020-07-29 22:30:10,2020
66,0,True,0,0,14,True,75,False,active,75,2020-07-29 22:17:28+00:00,True,1,,,2020-07-29 22:30:10,2020
67,0,True,0,1,14,True,76,False,active,76,2020-07-29 22:29:52+00:00,True,2,,,2020-07-29 22:30:10,2020
68,0,True,0,0,9,True,77,False,active,77,2020-07-29 22:24:31+00:00,True,6,,,2020-07-29 22:30:10,2020
69,0,True,0,0,1,True,78,False,active,78,2020-07-29 22:21:41+00:00,True,18,,,2020-07-29 22:30:10,2020
70,0,True,0,2,15,True,79,False,active,79,2020-07-29 22:21:26+00:00,True,2,,,2020-07-29 22:30:10,2020
71,0,True,0,1,12,True,80,False,active,80,2020-07-29 22:27:31+00:00,True,22,,,2020-07-29 22:30:10,2020
72,0,True,0,0,14,True,81,False,active,81,2020-07-29 22:15:43+00:00,True,5,,,2020-07-29 22:30:10,2020
73,0,True,0,0,14,True,82,False,active,82,2020-07-29 22:16:58+00:00,True,1,,,2020-07-29 22:30:10,2020
74,0,True,0,1,4,True,84,False,active,84,2020-07-29 22:30:00+00:00,True,10,,,2020-07-29 22:30:10,2020
75,0,True,0,1,17,True,85,False,active,85,2020-07-29 22:08:49+00:00,True,1,,,2020-07-29 22:30:10,2020
76,0,True,0,2,15,True,86,False,active,86,2020-07-29 22:07:45+00:00,True,2,,,2020-07-29 22:30:10,2020
77,0,True,0,1,14,True,87,False,active,87,2020-07-29 22:20:00+00:00,True,0,,,2020-07-29 22:30:10,2020
78,0,True,0,0,5,True,89,False,active,89,2020-07-29 22:26:30+00:00,True,14,,,2020-07-29 22:30:10,2020
79,0,True,0,0,10,True,90,False,active,90,2020-07-29 22:25:31+00:00,True,9,,,2020-07-29 22:30:10,2020
80,0,True,0,1,17,True,91,False,active,91,2020-07-29 22:18:37+00:00,True,1,,,2020-07-29 22:30:10,2020
81,0,True,0,0,9,True,92,False,active,92,2020-07-29 21:46:14+00:00,True,10,,,2020-07-29 22:30:10,2020
82,0,True,0,3,7,True,93,False,active,93,2020-07-29 22:25:25+00:00,True,5,,,2020-07-29 22:30:10,2020
83,0,True,0,0,3,True,94,False,active,94,2020-07-29 22:28:39+00:00,True,8,,,2020-07-29 22:30:10,2020
84,0,True,0,1,7,True,95,False,active,95,2020-07-29 22:22:28+00:00,True,7,,,2020-07-29 22:30:10,2020
85,0,True,0,0,14,True,96,False,active,96,2020-07-29 22:24:33+00:00,True,5,,,2020-07-29 22:30:10,2020
86,0,True,0,1,13,True,97,False,active,97,2020-07-29 22:04:53+00:00,True,5,,,2020-07-29 22:30:10,2020
87,0,True,0,0,10,True,98,False,active,98,2020-07-29 22:24:04+00:00,True,12,,,2020-07-29 22:30:10,2020
88,0,True,0,0,3,True,99,False,active,99,2020-07-29 22:23:01+00:00,True,12,,,2020-07-29 22:30:10,2020
89,0,True,0,1,10,True,100,True,active,100,2020-07-29 22:25:50+00:00,True,14,,,2020-07-29 22:30:10,2020
90,0,True,0,0,14,True,101,False,active,101,2020-07-29 22:25:15+00:00,True,1,,,2020-07-29 22:30:10,2020
91,0,True,0,0,12,True,102,False,active,102,2020-07-29 22:24:01+00:00,True,3,,,2020-07-29 22:30:10,2020
92,0,True,0,1,13,True,103,False,active,103,2020-07-29 22:16:31+00:00,True,1,,,2020-07-29 22:30:10,2020
93,0,True,0,1,7,True,104,False,active,104,2020-07-29 22:26:49+00:00,True,11,,,2020-07-29 22:30:10,2020
94,0,True,0,0,14,True,105,False,active,105,2020-07-29 22:30:00+00:00,True,5,,,2020-07-29 22:30:10,2020
95,0,True,0,0,4,True,106,False,active,106,2020-07-29 12:13:40+00:00,True,11,,,2020-07-29 22:30:10,2020
96,0,True,0,0,13,True,107,False,active,107,2020-07-29 22:19:22+00:00,True,6,,,2020-07-29 22:30:10,2020
97,0,True,0,0,1,True,108,False,active,108,2020-07-29 21:39:07+00:00,True,16,,,2020-07-29 22:30:10,2020
98,0,True,0,2,12,True,109,False,active,109,2020-07-29 18:46:27+00:00,True,21,,,2020-07-29 22:30:10,2020
99,0,True,0,0,13,True,110,False,active,110,2020-07-29 22:17:02+00:00,True,2,,,2020-07-29 22:30:10,2020
100,0,True,0,0,10,True,111,False,active,111,2020-07-29 20:18:00+00:00,True,5,,,2020-07-29 22:30:10,2020
101,0,True,0,0,9,True,112,False,active,112,2020-07-29 22:18:10+00:00,True,6,,,2020-07-29 22:30:10,2020
102,0,True,0,0,11,True,113,False,active,113,2020-07-29 22:12:59+00:00,True,4,,,2020-07-29 22:30:10,2020
103,0,True,0,0,10,True,114,False,active,114,2020-07-29 22:21:00+00:00,True,5,,,2020-07-29 22:30:10,2020
104,0,True,0,0,7,True,115,False,active,115,2020-07-29 22:20:12+00:00,True,12,,,2020-07-29 22:30:10,2020
105,0,True,0,0,18,True,116,False,active,116,2020-07-29 22:25:37+00:00,True,5,,,2020-07-29 22:30:10,2020
106,0,True,0,0,3,True,117,False,active,117,2020-07-29 22:17:34+00:00,True,16,,,2020-07-29 22:30:10,2020
107,0,True,0,0,11,True,118,False,active,118,2020-07-29 22:28:54+00:00,True,8,,,2020-07-29 22:30:10,2020
108,0,True,0,0,14,True,119,False,active,119,2020-07-29 22:28:58+00:00,True,1,,,2020-07-29 22:30:10,2020
109,0,True,0,0,10,True,120,False,active,120,2020-07-29 22:25:07+00:00,True,5,,,2020-07-29 22:30:10,2020
110,0,True,0,1,16,True,121,False,active,121,2020-07-29 22:20:14+00:00,True,0,,,2020-07-29 22:30:10,2020
111,0,True,0,0,13,True,122,False,active,122,2020-07-29 21:54:42+00:00,True,2,,,2020-07-29 22:30:10,2020
112,0,True,0,0,12,True,124,False,active,124,2020-07-29 18:12:32+00:00,True,3,,,2020-07-29 22:30:10,2020
113,0,True,0,0,10,True,125,False,active,125,2020-07-29 22:30:01+00:00,True,5,,,2020-07-29 22:30:10,2020
114,0,True,0,0,13,True,126,False,active,126,2020-07-29 21:24:40+00:00,True,2,,,2020-07-29 22:30:10,2020
115,0,True,0,0,5,True,128,False,active,128,2020-07-29 21:24:03+00:00,True,14,,,2020-07-29 22:30:10,2020
116,0,True,0,0,12,True,129,False,active,129,2020-07-29 21:44:35+00:00,True,7,,,2020-07-29 22:30:10,2020
117,0,True,0,0,8,True,130,False,active,130,2020-07-29 17:49:53+00:00,True,7,,,2020-07-29 22:30:10,2020
118,0,True,0,1,7,True,131,False,active,131,2020-07-29 22:28:07+00:00,True,10,,,2020-07-29 22:30:10,2020
119,0,True,0,0,17,True,133,False,active,133,2020-07-29 22:08:22+00:00,True,6,,,2020-07-29 22:30:10,2020
120,0,True,0,0,11,True,135,False,active,135,2020-07-29 22:27:59+00:00,True,6,,,2020-07-29 22:30:10,2020
121,0,True,0,0,3,True,136,False,active,136,2020-07-29 22:04:26+00:00,True,16,,,2020-07-29 22:30:10,2020
122,0,True,0,0,12,True,137,False,active,137,2020-07-29 22:28:32+00:00,True,3,,,2020-07-29 22:30:10,2020
123,0,True,0,0,4,True,138,False,active,138,2020-07-29 22:07:33+00:00,True,11,,,2020-07-29 22:30:10,2020
124,0,True,0,0,15,True,139,False,active,139,2020-07-29 22:22:47+00:00,True,4,,,2020-07-29 22:30:10,2020
125,0,True,0,1,15,True,140,False,active,140,2020-07-29 22:28:52+00:00,True,1,,,2020-07-29 22:30:10,2020
126,0,True,0,0,11,True,141,False,active,141,2020-07-29 22:10:28+00:00,True,4,,,2020-07-29 22:30:10,2020
127,0,True,0,1,7,True,142,False,active,142,2020-07-29 21:37:49+00:00,True,15,,,2020-07-29 22:30:10,2020
128,0,True,0,1,19,True,143,False,active,143,2020-07-29 22:22:18+00:00,True,3,,,2020-07-29 22:30:10,2020
129,0,True,0,0,11,True,144,False,active,144,2020-07-29 20:49:27+00:00,True,8,,,2020-07-29 22:30:10,2020
130,0,True,0,0,4,True,145,False,active,145,2020-07-29 21:55:15+00:00,True,15,,,2020-07-29 22:30:10,2020
131,0,True,0,0,6,True,146,False,active,146,2020-07-29 22:24:56+00:00,True,13,,,2020-07-29 22:30:10,2020
132,0,True,0,0,4,True,149,True,active,149,2020-07-29 22:26:33+00:00,True,14,,,2020-07-29 22:30:10,2020
133,0,True,0,0,4,True,150,False,active,150,2020-07-29 22:07:17+00:00,True,15,,,2020-07-29 22:30:10,2020
134,0,True,0,2,13,True,151,False,active,151,2020-07-29 22:26:47+00:00,True,4,,,2020-07-29 22:30:10,2020
135,0,True,0,0,3,True,152,True,active,152,2020-07-29 22:14:20+00:00,True,12,,,2020-07-29 22:30:10,2020
136,0,True,0,0,9,True,156,False,active,156,2020-07-29 21:48:39+00:00,True,6,,,2020-07-29 22:30:10,2020
137,0,True,0,2,5,True,157,False,active,157,2020-07-29 22:23:33+00:00,True,8,,,2020-07-29 22:30:10,2020
138,0,True,0,2,9,True,159,False,active,159,2020-07-29 22:28:09+00:00,True,4,,,2020-07-29 22:30:10,2020
139,0,True,0,0,5,True,160,True,active,160,2020-07-29 21:24:55+00:00,True,9,,,2020-07-29 22:30:10,2020
140,0,True,0,0,11,True,161,True,active,161,2020-07-29 22:27:25+00:00,True,12,,,2020-07-29 22:30:10,2020
141,0,True,0,0,13,True,162,False,active,162,2020-07-29 20:56:43+00:00,True,2,,,2020-07-29 22:30:10,2020
142,0,True,0,0,12,True,163,True,active,163,2020-07-29 22:08:58+00:00,True,7,,,2020-07-29 22:30:10,2020
143,0,True,0,2,0,True,167,False,active,167,2020-07-29 22:17:37+00:00,True,13,,,2020-07-29 22:30:10,2020
144,0,True,0,0,10,True,169,False,active,169,2020-07-29 22:27:13+00:00,True,9,,,2020-07-29 22:30:10,2020
145,0,True,0,0,14,True,170,True,active,170,2020-07-29 22:14:12+00:00,True,0,,,2020-07-29 22:30:10,2020
146,0,True,0,1,17,True,171,True,active,171,2020-07-29 22:24:45+00:00,True,5,,,2020-07-29 22:30:10,2020
147,0,True,0,2,7,True,173,True,active,173,2020-07-29 19:50:01+00:00,True,5,,,2020-07-29 22:30:10,2020
148,0,True,0,0,7,True,174,False,active,174,2020-07-29 21:41:17+00:00,True,8,,,2020-07-29 22:30:10,2020
149,0,True,0,0,12,True,175,True,active,175,2020-07-29 22:24:28+00:00,True,5,,,2020-07-29 22:30:10,2020
150,0,True,0,0,3,True,176,False,active,176,2020-07-29 22:18:38+00:00,True,12,,,2020-07-29 22:30:10,2020
151,0,True,0,0,17,True,177,False,active,177,2020-07-29 22:22:41+00:00,True,2,,,2020-07-29 22:30:10,2020
152,0,True,0,1,18,True,178,False,active,178,2020-07-29 22:24:46+00:00,True,0,,,2020-07-29 22:30:10,2020
153,0,True,0,0,10,True,179,False,active,179,2020-07-29 22:29:47+00:00,True,15,,,2020-07-29 22:30:10,2020
154,0,True,0,0,13,True,180,False,active,180,2020-07-29 21:52:28+00:00,True,6,,,2020-07-29 22:30:10,2020
155,0,True,0,0,13,True,181,False,active,181,2020-07-29 21:46:35+00:00,True,6,,,2020-07-29 22:30:10,2020
156,0,True,0,0,13,True,182,True,active,182,2020-07-29 22:26:22+00:00,True,6,,,2020-07-29 22:30:10,2020
157,0,True,0,0,12,True,183,False,active,183,2020-07-29 22:27:25+00:00,True,7,,,2020-07-29 22:30:10,2020
158,0,True,0,0,5,True,184,False,active,184,2020-07-29 22:07:18+00:00,True,14,,,2020-07-29 22:30:10,2020
159,0,True,0,1,12,True,185,False,active,185,2020-07-29 22:29:50+00:00,True,2,,,2020-07-29 22:30:10,2020
160,0,True,0,2,0,True,186,True,active,186,2020-07-29 22:04:44+00:00,True,13,,,2020-07-29 22:30:10,2020
161,0,True,0,0,6,True,187,False,active,187,2020-07-29 15:08:20+00:00,True,9,,,2020-07-29 22:30:10,2020
162,0,True,0,0,4,True,188,False,active,188,2020-07-29 21:48:53+00:00,True,11,,,2020-07-29 22:30:10,2020
163,0,True,0,0,20,True,189,True,active,189,2020-07-29 22:21:10+00:00,True,3,,,2020-07-29 22:30:10,2020
164,0,True,0,1,20,True,190,True,active,190,2020-07-29 22:29:01+00:00,True,16,,,2020-07-29 22:30:10,2020
165,0,True,0,0,15,True,191,False,active,191,2020-07-29 22:13:28+00:00,True,0,,,2020-07-29 22:30:10,2020
166,0,True,0,0,19,True,192,False,active,192,2020-07-29 22:29:06+00:00,True,0,,,2020-07-29 22:30:10,2020
167,0,True,0,0,0,True,193,True,active,193,2020-07-29 21:52:54+00:00,True,15,,,2020-07-29 22:30:10,2020
168,0,True,0,0,5,True,194,False,active,194,2020-07-29 18:11:48+00:00,True,14,,,2020-07-29 22:30:10,2020
169,0,True,0,2,13,True,195,False,active,195,2020-07-29 22:25:44+00:00,True,8,,,2020-07-29 22:30:10,2020
170,0,True,0,0,10,True,196,True,active,196,2020-07-29 22:21:59+00:00,True,0,,,2020-07-29 22:30:10,2020
171,0,True,0,0,10,True,197,False,active,197,2020-07-29 22:27:24+00:00,True,5,,,2020-07-29 22:30:10,2020
172,0,True,0,0,8,True,199,False,active,199,2020-07-29 16:57:39+00:00,True,7,,,2020-07-29 22:30:10,2020
173,0,True,0,0,7,True,200,False,active,200,2020-07-29 22:04:47+00:00,True,12,,,2020-07-29 22:30:10,2020
174,0,True,0,0,15,True,201,False,active,201,2020-07-29 12:09:09+00:00,True,0,,,2020-07-29 22:30:10,2020
175,0,True,0,1,12,True,202,False,active,202,2020-07-29 21:23:44+00:00,True,2,,,2020-07-29 22:30:10,2020
176,0,True,0,0,12,True,203,False,active,203,2020-07-29 20:08:28+00:00,True,3,,,2020-07-29 22:30:10,2020
177,0,True,0,0,14,True,204,False,active,204,2020-07-29 22:19:57+00:00,True,1,,,2020-07-29 22:30:10,2020
178,0,True,0,1,10,True,205,False,active,205,2020-07-29 18:59:24+00:00,True,4,,,2020-07-29 22:30:10,2020
179,0,True,0,0,15,True,206,False,active,206,2020-07-29 22:17:51+00:00,True,8,,,2020-07-29 22:30:10,2020
180,0,True,0,0,2,True,208,True,active,208,2020-07-29 21:53:23+00:00,True,13,,,2020-07-29 22:30:10,2020
181,0,True,0,1,3,True,209,False,active,209,2020-07-29 21:54:31+00:00,True,11,,,2020-07-29 22:30:10,2020
182,0,True,0,0,12,True,210,False,active,210,2020-07-29 22:03:01+00:00,True,3,,,2020-07-29 22:30:10,2020
183,0,True,0,1,5,True,211,False,active,211,2020-07-29 22:28:06+00:00,True,13,,,2020-07-29 22:30:10,2020
184,0,True,0,0,27,True,212,False,active,212,2020-07-29 22:28:35+00:00,True,6,,,2020-07-29 22:30:10,2020
185,0,True,0,0,8,True,213,True,active,213,2020-07-29 21:05:25+00:00,True,8,,,2020-07-29 22:30:10,2020
186,0,True,0,0,3,True,214,False,active,214,2020-07-29 22:06:43+00:00,True,12,,,2020-07-29 22:30:10,2020
187,0,True,0,0,3,True,215,False,active,215,2020-07-29 16:16:33+00:00,True,12,,,2020-07-29 22:30:10,2020
188,0,True,0,1,1,True,216,False,active,216,2020-07-29 20:43:27+00:00,True,17,,,2020-07-29 22:30:10,2020
189,0,True,0,0,14,True,217,False,active,217,2020-07-29 21:49:52+00:00,True,5,,,2020-07-29 22:30:10,2020
190,0,True,0,0,5,True,218,False,active,218,2020-07-29 22:28:49+00:00,True,10,,,2020-07-29 22:30:10,2020
191,0,True,0,0,7,True,219,False,active,219,2020-07-29 22:19:28+00:00,True,8,,,2020-07-29 22:30:10,2020
192,0,True,0,0,17,True,221,False,active,221,2020-07-29 22:26:54+00:00,True,2,,,2020-07-29 22:30:10,2020
193,0,True,0,0,13,True,222,True,active,222,2020-07-29 22:11:12+00:00,True,1,,,2020-07-29 22:30:10,2020
194,0,True,0,0,9,True,224,False,active,224,2020-07-29 21:39:24+00:00,True,8,,,2020-07-29 22:30:10,2020
195,0,True,0,1,10,True,225,False,active,225,2020-07-29 22:29:59+00:00,True,8,,,2020-07-29 22:30:10,2020
196,0,True,0,0,12,True,226,False,active,226,2020-07-29 22:23:25+00:00,True,3,,,2020-07-29 22:30:10,2020
197,0,True,0,0,9,True,227,False,active,227,2020-07-29 22:25:50+00:00,True,10,,,2020-07-29 22:30:10,2020
198,0,True,0,0,13,True,228,False,active,228,2020-07-29 17:26:31+00:00,True,6,,,2020-07-29 22:30:10,2020
199,0,True,0,0,9,True,232,False,active,232,2020-07-29 22:09:23+00:00,True,2,,,2020-07-29 22:30:10,2020
200,0,True,0,1,12,True,233,False,active,233,2020-07-29 22:23:51+00:00,True,2,,,2020-07-29 22:30:10,2020
201,0,True,0,0,11,True,234,False,active,234,2020-07-29 22:13:33+00:00,True,4,,,2020-07-29 22:30:10,2020
202,0,True,0,0,7,True,235,False,active,235,2020-07-29 21:57:07+00:00,True,8,,,2020-07-29 22:30:10,2020
203,0,True,0,1,8,True,236,False,active,236,2020-07-29 22:26:36+00:00,True,6,,,2020-07-29 22:30:10,2020
204,0,True,0,0,15,True,239,False,active,239,2020-07-29 22:27:52+00:00,True,0,,,2020-07-29 22:30:10,2020
205,0,True,0,0,4,True,255,False,active,255,2020-07-29 17:50:43+00:00,True,11,,,2020-07-29 22:30:10,2020
206,0,True,0,0,6,True,258,False,active,258,2020-07-29 22:18:22+00:00,True,9,,,2020-07-29 22:30:10,2020
207,0,True,0,1,14,True,259,False,active,259,2020-07-29 20:49:08+00:00,True,0,,,2020-07-29 22:30:10,2020
208,0,True,0,3,0,True,260,False,active,260,2020-07-29 20:34:03+00:00,True,12,,,2020-07-29 22:30:10,2020
209,0,True,0,1,12,True,271,False,active,271,2020-07-29 21:53:10+00:00,True,2,,,2020-07-29 22:30:10,2020
210,0,True,0,2,5,True,272,False,active,272,2020-07-29 20:09:56+00:00,True,12,,,2020-07-29 22:30:10,2020
211,0,True,0,1,11,True,273,False,active,273,2020-07-29 22:29:53+00:00,True,28,,,2020-07-29 22:30:10,2020
212,0,True,0,0,8,True,279,False,active,279,2020-07-29 21:58:19+00:00,True,11,,,2020-07-29 22:30:10,2020
213,0,True,0,0,15,True,280,False,active,280,2020-07-29 22:13:51+00:00,True,4,,,2020-07-29 22:30:10,2020
214,0,True,0,1,8,True,282,False,active,282,2020-07-29 22:28:44+00:00,True,6,,,2020-07-29 22:30:10,2020
215,0,True,0,0,17,True,296,False,active,296,2020-07-29 22:17:50+00:00,True,6,,,2020-07-29 22:30:10,2020
216,0,True,0,1,8,True,318,False,active,318,2020-07-29 22:05:53+00:00,True,10,,,2020-07-29 22:30:10,2020
217,0,True,0,0,14,True,319,False,active,319,2020-07-29 22:15:54+00:00,True,11,,,2020-07-29 22:30:10,2020
218,0,True,0,0,2,True,327,False,active,327,2020-07-29 22:20:00+00:00,True,13,,,2020-07-29 22:30:10,2020
219,0,True,0,0,5,True,328,False,active,328,2020-07-29 22:09:26+00:00,True,10,,,2020-07-29 22:30:10,2020
