,last_reported,num_ebikes_available,is_returning,legacy_id,station_status,num_docks_available,station_id,num_docks_disabled,num_bikes_available,is_installed,eightd_has_available_keys,num_bikes_disabled,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
52,2020-08-01 11:50:42+00:00,0,True,60,active,10,60,0,7,True,False,2,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 40, 'dock_blocked_count': 0, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 2, 'valet_revision': 63, 'active': True}",2020-08-01 11:58:05,2020
53,2020-08-01 11:12:28+00:00,0,True,61,active,18,61,0,1,True,False,0,True,,,2020-08-01 11:58:05,2020
54,2020-08-01 08:53:08+00:00,0,True,63,active,12,63,0,3,True,False,0,True,,,2020-08-01 11:58:05,2020
55,2020-08-01 11:41:50+00:00,0,True,64,active,15,64,0,3,True,False,1,True,,,2020-08-01 11:58:05,2020
56,2020-08-01 08:52:03+00:00,0,True,65,active,0,65,0,23,True,False,0,True,,,2020-08-01 11:58:05,2020
57,2020-08-01 11:57:34+00:00,0,True,66,active,5,66,0,9,True,False,1,True,,,2020-08-01 11:58:05,2020
58,2020-08-01 11:55:35+00:00,0,True,67,active,18,67,0,6,True,True,3,True,,,2020-08-01 11:58:05,2020
59,2020-08-01 11:41:05+00:00,0,True,68,active,2,68,0,16,True,True,1,True,,,2020-08-01 11:58:05,2020
60,2020-08-01 10:54:01+00:00,0,True,69,active,5,69,0,14,True,True,0,True,,,2020-08-01 11:58:05,2020
61,2020-08-01 11:58:04+00:00,0,True,70,active,12,70,0,9,True,False,2,True,,,2020-08-01 11:58:05,2020
62,2020-08-01 10:28:44+00:00,0,True,71,active,6,71,0,17,True,False,0,True,,,2020-08-01 11:58:05,2020
63,2020-08-01 10:03:57+00:00,0,True,72,active,21,72,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
64,2020-08-01 11:47:54+00:00,0,True,73,active,8,73,0,7,True,False,0,True,,,2020-08-01 11:58:05,2020
65,2020-08-01 11:48:41+00:00,0,True,74,active,10,74,0,8,True,True,1,True,,,2020-08-01 11:58:05,2020
66,2020-08-01 11:02:52+00:00,0,True,75,active,11,75,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
67,2020-08-01 11:43:30+00:00,0,True,76,active,4,76,0,13,True,False,0,True,,,2020-08-01 11:58:05,2020
68,2020-08-01 10:06:59+00:00,0,True,77,active,9,77,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
69,2020-08-01 11:11:20+00:00,0,True,78,active,2,78,0,15,True,False,2,True,,,2020-08-01 11:58:05,2020
70,2020-08-01 11:13:56+00:00,0,True,79,active,6,79,0,12,True,False,1,True,,,2020-08-01 11:58:05,2020
71,2020-08-01 10:39:34+00:00,0,True,80,active,31,80,0,2,True,False,2,True,,,2020-08-01 11:58:05,2020
72,2020-08-01 11:56:40+00:00,0,True,81,active,15,81,0,1,True,False,3,True,,,2020-08-01 11:58:05,2020
73,2020-08-01 11:48:08+00:00,0,True,82,active,8,82,0,7,True,False,0,True,,,2020-08-01 11:58:05,2020
74,2020-08-01 11:46:11+00:00,0,True,84,active,12,84,0,3,True,False,0,True,,,2020-08-01 11:58:05,2020
75,2020-08-01 10:08:42+00:00,0,True,85,active,17,85,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
76,2020-08-01 11:44:14+00:00,0,True,86,active,7,86,0,12,True,False,0,True,,,2020-08-01 11:58:05,2020
77,2020-08-01 11:35:05+00:00,0,True,87,active,1,87,0,13,True,False,1,True,,,2020-08-01 11:58:05,2020
78,2020-08-01 11:15:18+00:00,0,True,89,active,7,89,0,12,True,False,0,True,,,2020-08-01 11:58:05,2020
79,2020-08-01 11:07:43+00:00,0,True,90,active,12,90,0,7,True,False,0,True,,,2020-08-01 11:58:05,2020
80,2020-08-01 11:33:54+00:00,0,True,91,active,16,91,0,3,True,False,0,True,,,2020-08-01 11:58:05,2020
81,2020-08-01 08:38:36+00:00,0,True,92,active,7,92,0,12,True,False,0,True,,,2020-08-01 11:58:05,2020
82,2020-08-01 09:28:16+00:00,0,True,93,active,1,93,0,11,True,False,3,True,,,2020-08-01 11:58:05,2020
83,2020-08-01 08:43:13+00:00,0,True,94,active,2,94,0,9,True,False,0,True,,,2020-08-01 11:58:05,2020
84,2020-08-01 11:46:19+00:00,0,True,95,active,11,95,0,3,True,False,1,True,,,2020-08-01 11:58:05,2020
85,2020-08-01 11:39:20+00:00,0,True,96,active,15,96,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
86,2020-08-01 11:43:00+00:00,0,True,97,active,13,97,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
87,2020-08-01 11:48:52+00:00,0,True,98,active,13,98,0,8,True,False,1,True,,,2020-08-01 11:58:05,2020
88,2020-08-01 08:07:10+00:00,0,True,99,active,6,99,0,8,True,False,1,True,,,2020-08-01 11:58:05,2020
89,2020-08-01 08:48:02+00:00,0,True,100,active,18,100,0,4,True,True,3,True,,,2020-08-01 11:58:05,2020
90,2020-08-01 10:40:46+00:00,0,True,101,active,10,101,0,5,True,False,0,True,,,2020-08-01 11:58:05,2020
91,2020-08-01 11:40:50+00:00,0,True,102,active,3,102,0,12,True,False,0,True,,,2020-08-01 11:58:05,2020
92,2020-08-01 11:24:21+00:00,0,True,103,active,9,103,0,5,True,False,1,True,,,2020-08-01 11:58:05,2020
93,2020-08-01 10:59:33+00:00,0,True,104,active,0,104,0,19,True,False,0,True,,,2020-08-01 11:58:05,2020
94,2020-08-01 11:48:25+00:00,0,True,105,active,0,105,0,19,True,False,0,True,,,2020-08-01 11:58:05,2020
95,2020-08-01 11:29:54+00:00,0,True,106,active,11,106,0,3,True,False,1,True,,,2020-08-01 11:58:05,2020
96,2020-08-01 11:52:06+00:00,0,True,107,active,17,107,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
97,2020-08-01 08:22:55+00:00,0,True,108,active,2,108,0,15,True,False,0,True,,,2020-08-01 11:58:05,2020
98,2020-08-01 11:30:23+00:00,0,True,109,active,6,109,0,27,True,False,2,True,,,2020-08-01 11:58:05,2020
99,2020-08-01 11:06:24+00:00,0,True,110,active,5,110,0,9,True,False,1,True,,,2020-08-01 11:58:05,2020
100,2020-08-01 11:57:19+00:00,0,True,111,active,11,111,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
101,2020-08-01 09:11:50+00:00,0,True,112,active,9,112,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
102,2020-08-01 08:47:43+00:00,0,True,113,active,1,113,0,13,True,False,1,True,,,2020-08-01 11:58:05,2020
103,2020-08-01 08:57:50+00:00,0,True,114,active,14,114,0,1,True,False,0,True,,,2020-08-01 11:58:05,2020
104,2020-08-01 04:22:00+00:00,0,True,115,active,6,115,0,12,True,False,1,True,,,2020-08-01 11:58:05,2020
105,2020-08-01 11:26:29+00:00,0,True,116,active,9,116,0,14,True,False,0,True,,,2020-08-01 11:58:05,2020
106,2020-08-01 11:53:08+00:00,0,True,117,active,12,117,0,6,True,False,1,True,,,2020-08-01 11:58:05,2020
107,2020-08-01 08:27:09+00:00,0,True,118,active,0,118,0,18,True,False,1,True,,,2020-08-01 11:58:05,2020
108,2020-08-01 11:29:52+00:00,0,True,119,active,3,119,0,11,True,False,1,True,,,2020-08-01 11:58:05,2020
109,2020-08-01 11:26:00+00:00,0,True,120,active,4,120,0,9,True,False,2,True,,,2020-08-01 11:58:05,2020
110,2020-08-01 11:44:17+00:00,0,True,121,active,6,121,0,11,True,False,0,True,,,2020-08-01 11:58:05,2020
111,2020-08-01 11:32:56+00:00,0,True,122,active,1,122,0,14,True,False,0,True,,,2020-08-01 11:58:05,2020
112,2020-08-01 11:13:37+00:00,0,True,124,active,9,124,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
113,2020-08-01 10:37:25+00:00,0,True,125,active,10,125,0,5,True,False,0,True,,,2020-08-01 11:58:05,2020
114,2020-08-01 10:29:07+00:00,0,True,126,active,5,126,0,10,True,False,0,True,,,2020-08-01 11:58:05,2020
115,2020-08-01 08:12:18+00:00,0,True,128,active,2,128,0,17,True,False,0,True,,,2020-08-01 11:58:05,2020
116,2020-08-01 08:27:44+00:00,0,True,129,active,8,129,0,11,True,False,0,True,,,2020-08-01 11:58:05,2020
117,2020-08-01 08:56:54+00:00,0,True,130,active,2,130,0,13,True,False,0,True,,,2020-08-01 11:58:05,2020
118,2020-08-01 11:49:54+00:00,0,True,131,active,4,131,0,9,True,False,5,True,,,2020-08-01 11:58:05,2020
119,2020-08-01 11:01:00+00:00,0,True,133,active,6,133,0,16,True,False,1,True,,,2020-08-01 11:58:05,2020
120,2020-08-01 08:32:19+00:00,0,True,135,active,14,135,0,3,True,False,0,True,,,2020-08-01 11:58:05,2020
121,2020-08-01 08:52:02+00:00,0,True,136,active,3,136,0,16,True,False,0,True,,,2020-08-01 11:58:05,2020
122,2020-08-01 08:57:40+00:00,0,True,137,active,12,137,0,3,True,False,0,True,,,2020-08-01 11:58:05,2020
123,2020-08-01 08:42:10+00:00,0,True,138,active,4,138,0,11,True,False,0,True,,,2020-08-01 11:58:05,2020
124,2020-08-01 10:19:47+00:00,0,True,139,active,2,139,0,17,True,False,0,True,,,2020-08-01 11:58:05,2020
125,2020-08-01 10:54:54+00:00,0,True,140,active,12,140,0,3,True,False,2,True,,,2020-08-01 11:58:05,2020
126,2020-08-01 08:48:30+00:00,0,True,141,active,13,141,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
127,2020-08-01 11:48:26+00:00,0,True,142,active,7,142,0,16,True,False,0,True,,,2020-08-01 11:58:05,2020
128,2020-08-01 11:42:41+00:00,0,True,143,active,8,143,0,14,True,False,1,True,,,2020-08-01 11:58:05,2020
129,2020-08-01 09:40:26+00:00,0,True,144,active,19,144,0,0,True,False,0,True,,,2020-08-01 11:58:05,2020
130,2020-08-01 08:33:37+00:00,0,True,145,active,4,145,0,15,True,False,0,True,,,2020-08-01 11:58:05,2020
131,2020-08-01 11:57:21+00:00,0,True,146,active,1,146,0,18,True,False,0,True,,,2020-08-01 11:58:05,2020
132,2020-08-01 09:46:01+00:00,0,True,149,active,15,149,0,3,True,True,0,True,,,2020-08-01 11:58:05,2020
133,2020-08-01 10:18:56+00:00,0,True,150,active,3,150,0,15,True,False,1,True,,,2020-08-01 11:58:05,2020
134,2020-08-01 11:34:42+00:00,0,True,151,active,13,151,0,4,True,False,2,True,,,2020-08-01 11:58:05,2020
135,2020-08-01 11:27:12+00:00,0,True,152,active,7,152,0,8,True,True,0,True,,,2020-08-01 11:58:05,2020
136,2020-08-01 11:28:21+00:00,0,True,156,active,9,156,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
137,2020-08-01 11:17:13+00:00,0,True,157,active,14,157,0,0,True,False,1,True,,,2020-08-01 11:58:05,2020
138,2020-08-01 11:48:23+00:00,0,True,159,active,7,159,0,7,True,False,1,True,,,2020-08-01 11:58:05,2020
139,2020-08-01 10:07:24+00:00,0,True,160,active,4,160,0,10,True,True,0,True,,,2020-08-01 11:58:05,2020
140,2020-08-01 11:55:32+00:00,0,True,161,active,4,161,0,19,True,True,0,True,,,2020-08-01 11:58:05,2020
141,2020-08-01 08:46:55+00:00,0,True,162,active,11,162,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
142,2020-08-01 08:32:38+00:00,0,True,163,active,1,163,0,18,True,True,0,True,,,2020-08-01 11:58:05,2020
143,2020-08-01 08:52:15+00:00,0,True,167,active,7,167,0,7,True,False,1,True,,,2020-08-01 11:58:05,2020
144,2020-08-01 08:47:27+00:00,0,True,169,active,13,169,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
145,2020-08-01 08:37:26+00:00,0,True,170,active,12,170,0,2,True,True,0,True,,,2020-08-01 11:58:05,2020
146,2020-08-01 08:32:37+00:00,0,True,171,active,16,171,0,7,True,True,0,True,,,2020-08-01 11:58:05,2020
147,2020-08-01 08:58:46+00:00,0,True,173,active,2,173,0,10,True,True,2,True,,,2020-08-01 11:58:05,2020
148,2020-08-01 10:39:42+00:00,0,True,174,active,4,174,0,11,True,False,0,True,,,2020-08-01 11:58:05,2020
149,2020-08-01 09:49:46+00:00,0,True,175,active,8,175,0,8,True,True,1,True,,,2020-08-01 11:58:05,2020
150,2020-08-01 08:38:41+00:00,0,True,176,active,8,176,0,7,True,False,0,True,,,2020-08-01 11:58:05,2020
151,2020-08-01 11:10:10+00:00,0,True,177,active,8,177,0,11,True,False,0,True,,,2020-08-01 11:58:05,2020
152,2020-08-01 11:57:27+00:00,0,True,178,active,12,178,0,7,True,False,0,True,,,2020-08-01 11:58:05,2020
153,2020-08-01 11:42:10+00:00,0,True,179,active,6,179,0,17,True,False,2,True,,,2020-08-01 11:58:05,2020
154,2020-08-01 11:07:50+00:00,0,True,180,active,10,180,0,9,True,False,0,True,,,2020-08-01 11:58:05,2020
155,2020-08-01 11:40:41+00:00,0,True,181,active,9,181,0,9,True,False,1,True,,,2020-08-01 11:58:05,2020
156,2020-08-01 11:30:12+00:00,0,True,182,active,17,182,0,0,True,True,2,True,,,2020-08-01 11:58:05,2020
157,2020-08-01 08:57:06+00:00,0,True,183,active,7,183,0,12,True,False,0,True,,,2020-08-01 11:58:05,2020
158,2020-08-01 08:37:46+00:00,0,True,184,active,14,184,0,5,True,False,0,True,,,2020-08-01 11:58:05,2020
159,2020-08-01 11:48:18+00:00,0,True,185,active,9,185,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
160,2020-08-01 11:47:03+00:00,0,True,186,active,14,186,0,1,True,True,0,True,,,2020-08-01 11:58:05,2020
161,2020-08-01 08:43:15+00:00,0,True,187,active,0,187,0,15,True,False,0,True,,,2020-08-01 11:58:05,2020
162,2020-08-01 08:55:01+00:00,0,True,188,active,10,188,0,5,True,False,0,True,,,2020-08-01 11:58:05,2020
163,2020-08-01 11:56:13+00:00,0,True,189,active,18,189,0,5,True,True,0,True,,,2020-08-01 11:58:05,2020
164,2020-08-01 11:47:36+00:00,0,True,190,active,3,190,0,32,True,True,2,True,,,2020-08-01 11:58:05,2020
165,2020-08-01 08:41:57+00:00,0,True,191,active,12,191,0,3,True,False,0,True,,,2020-08-01 11:58:05,2020
166,2020-08-01 08:47:28+00:00,0,True,192,active,10,192,0,7,True,False,2,True,,,2020-08-01 11:58:05,2020
167,2020-08-01 10:04:21+00:00,0,True,193,active,10,193,0,5,True,True,0,True,,,2020-08-01 11:58:05,2020
168,2020-08-01 08:32:53+00:00,0,True,194,active,4,194,0,15,True,False,0,True,,,2020-08-01 11:58:05,2020
169,2020-08-01 11:24:57+00:00,0,True,195,active,2,195,0,21,True,False,0,True,,,2020-08-01 11:58:05,2020
170,2020-08-01 03:39:16+00:00,0,True,196,active,9,196,0,0,True,True,1,True,,,2020-08-01 11:58:05,2020
171,2020-08-01 08:38:33+00:00,0,True,197,active,11,197,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
172,2020-08-01 08:38:47+00:00,0,True,199,active,4,199,0,9,True,False,2,True,,,2020-08-01 11:58:05,2020
173,2020-08-01 11:35:47+00:00,0,True,200,active,3,200,0,16,True,False,0,True,,,2020-08-01 11:58:05,2020
174,2020-08-01 08:17:21+00:00,0,True,201,active,15,201,0,0,True,False,0,True,,,2020-08-01 11:58:05,2020
175,2020-08-01 10:23:16+00:00,0,True,202,active,13,202,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
176,2020-08-01 08:08:14+00:00,0,True,203,active,9,203,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
177,2020-08-01 11:53:38+00:00,0,True,204,active,7,204,0,8,True,False,0,True,,,2020-08-01 11:58:05,2020
178,2020-08-01 08:38:20+00:00,0,True,205,active,8,205,0,7,True,False,0,True,,,2020-08-01 11:58:05,2020
179,2020-08-01 11:49:36+00:00,0,True,206,active,21,206,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
180,2020-08-01 08:42:02+00:00,0,True,208,active,1,208,0,14,True,True,0,True,,,2020-08-01 11:58:05,2020
181,2020-08-01 08:23:27+00:00,0,True,209,active,4,209,0,10,True,False,1,True,,,2020-08-01 11:58:05,2020
182,2020-08-01 08:57:20+00:00,0,True,210,active,13,210,0,2,True,False,0,True,,,2020-08-01 11:58:05,2020
183,2020-08-01 08:13:35+00:00,0,True,211,active,1,211,0,17,True,False,1,True,,,2020-08-01 11:58:05,2020
184,2020-08-01 08:22:22+00:00,0,True,212,active,16,212,0,16,True,False,1,True,,,2020-08-01 11:58:05,2020
185,2020-08-01 08:43:40+00:00,0,True,213,active,12,213,0,4,True,True,0,True,,,2020-08-01 11:58:05,2020
186,2020-08-01 09:08:21+00:00,0,True,214,active,9,214,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
187,2020-08-01 04:27:25+00:00,0,True,215,active,5,215,0,10,True,False,0,True,,,2020-08-01 11:58:05,2020
188,2020-08-01 08:27:38+00:00,0,True,216,active,3,216,0,16,True,False,0,True,,,2020-08-01 11:58:05,2020
189,2020-08-01 08:42:51+00:00,0,True,217,active,10,217,0,9,True,False,0,True,,,2020-08-01 11:58:05,2020
190,2020-08-01 11:38:54+00:00,0,True,218,active,15,218,0,0,True,False,0,True,,,2020-08-01 11:58:05,2020
191,2020-08-01 08:46:53+00:00,0,True,219,active,4,219,0,10,True,False,1,True,,,2020-08-01 11:58:05,2020
192,2020-08-01 11:10:21+00:00,0,True,221,active,14,221,0,5,True,False,0,True,,,2020-08-01 11:58:05,2020
193,2020-08-01 11:36:00+00:00,0,True,222,active,10,222,0,4,True,True,0,True,,,2020-08-01 11:58:05,2020
194,2020-08-01 08:42:01+00:00,0,True,224,active,4,224,0,11,True,False,2,True,,,2020-08-01 11:58:05,2020
195,2020-08-01 11:53:28+00:00,0,True,225,active,0,225,0,19,True,False,0,True,,,2020-08-01 11:58:05,2020
196,2020-08-01 11:27:47+00:00,0,True,226,active,2,226,0,12,True,False,1,True,,,2020-08-01 11:58:05,2020
197,2020-08-01 08:32:04+00:00,0,True,227,active,10,227,0,9,True,False,0,True,,,2020-08-01 11:58:05,2020
198,2020-08-01 08:42:05+00:00,0,True,228,active,18,228,0,0,True,False,1,True,,,2020-08-01 11:58:05,2020
199,2020-08-01 08:22:58+00:00,0,True,232,active,7,232,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
200,2020-08-01 08:48:37+00:00,0,True,233,active,8,233,0,5,True,False,2,True,,,2020-08-01 11:58:05,2020
201,2020-08-01 08:43:31+00:00,0,True,234,active,4,234,0,11,True,False,0,True,,,2020-08-01 11:58:05,2020
202,2020-08-01 11:42:09+00:00,0,True,235,active,7,235,0,8,True,False,0,True,,,2020-08-01 11:58:05,2020
203,2020-08-01 10:57:12+00:00,0,True,236,active,5,236,0,10,True,False,0,True,,,2020-08-01 11:58:05,2020
204,2020-08-01 08:47:12+00:00,0,True,239,active,4,239,0,10,True,False,1,True,,,2020-08-01 11:58:05,2020
205,2020-08-01 08:48:15+00:00,0,True,255,active,3,255,0,12,True,False,0,True,,,2020-08-01 11:58:05,2020
206,2020-08-01 08:47:42+00:00,0,True,258,active,1,258,0,14,True,False,0,True,,,2020-08-01 11:58:05,2020
207,2020-08-01 08:48:07+00:00,0,True,259,active,15,259,0,0,True,False,0,True,,,2020-08-01 11:58:05,2020
208,2020-08-01 08:52:35+00:00,0,True,260,active,15,260,0,0,True,False,0,True,,,2020-08-01 11:58:05,2020
209,2020-08-01 08:57:44+00:00,0,True,271,active,15,271,0,0,True,False,0,True,,,2020-08-01 11:58:05,2020
210,2020-08-01 08:58:12+00:00,0,True,272,active,10,272,0,7,True,False,2,True,,,2020-08-01 11:58:05,2020
211,2020-08-01 11:35:38+00:00,0,True,273,active,9,273,0,31,True,False,0,True,,,2020-08-01 11:58:05,2020
212,2020-08-01 08:52:46+00:00,0,True,279,active,15,279,0,4,True,False,0,True,,,2020-08-01 11:58:05,2020
213,2020-08-01 08:52:02+00:00,0,True,280,active,16,280,0,2,True,False,1,True,,,2020-08-01 11:58:05,2020
214,2020-08-01 08:51:53+00:00,0,True,282,active,0,282,0,12,True,False,3,True,,,2020-08-01 11:58:05,2020
215,2020-08-01 10:58:05+00:00,0,True,296,active,1,296,0,22,True,False,0,True,,,2020-08-01 11:58:05,2020
216,2020-08-01 11:52:37+00:00,0,True,318,active,18,318,0,1,True,False,0,True,,,2020-08-01 11:58:05,2020
217,2020-08-01 08:52:43+00:00,0,True,319,active,19,319,0,6,True,False,0,True,,,2020-08-01 11:58:05,2020
218,2020-08-01 08:52:17+00:00,0,True,327,active,7,327,0,8,True,False,0,True,,,2020-08-01 11:58:05,2020
219,2020-08-01 08:48:31+00:00,0,True,328,active,7,328,0,8,True,False,0,True,,,2020-08-01 11:58:05,2020
