,legacy_id,is_renting,num_bikes_available,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,station_id,last_reported,num_bikes_disabled,is_returning,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
52,60,True,18,active,0,False,0,True,60,2020-08-12 22:39:08+00:00,0,True,1,2020-08-12 22:39:30,2020
53,61,True,14,active,0,False,0,True,61,2020-08-12 22:36:25+00:00,0,True,5,2020-08-12 22:39:30,2020
54,63,True,2,active,0,False,0,True,63,2020-08-12 21:58:55+00:00,0,True,13,2020-08-12 22:39:30,2020
55,64,True,9,active,0,False,0,True,64,2020-08-12 22:37:35+00:00,0,True,10,2020-08-12 22:39:30,2020
56,65,True,0,active,0,False,0,True,65,2020-08-12 22:07:17+00:00,0,True,23,2020-08-12 22:39:30,2020
57,66,True,10,active,0,False,0,True,66,2020-08-12 22:34:42+00:00,1,True,4,2020-08-12 22:39:30,2020
58,67,True,6,active,0,True,0,True,67,2020-08-12 22:37:44+00:00,0,True,21,2020-08-12 22:39:30,2020
59,68,True,9,active,0,True,0,True,68,2020-08-12 22:38:37+00:00,2,True,8,2020-08-12 22:39:30,2020
60,69,True,5,active,0,True,0,True,69,2020-08-12 22:34:35+00:00,0,True,14,2020-08-12 22:39:30,2020
61,70,True,17,active,0,False,0,True,70,2020-08-12 21:47:40+00:00,0,True,6,2020-08-12 22:39:30,2020
62,71,True,22,active,0,False,0,True,71,2020-08-12 22:21:27+00:00,0,True,1,2020-08-12 22:39:30,2020
63,72,True,10,active,0,False,0,True,72,2020-08-12 22:27:59+00:00,0,True,13,2020-08-12 22:39:30,2020
64,73,True,3,active,0,False,0,True,73,2020-08-12 22:38:14+00:00,2,True,10,2020-08-12 22:39:30,2020
65,74,True,15,active,0,True,0,True,74,2020-08-12 22:38:18+00:00,1,True,3,2020-08-12 22:39:30,2020
66,75,True,4,active,0,False,0,True,75,2020-08-12 22:20:29+00:00,0,True,11,2020-08-12 22:39:30,2020
67,76,True,9,active,0,False,0,True,76,2020-08-12 22:39:09+00:00,0,True,8,2020-08-12 22:39:30,2020
68,77,True,10,active,0,False,0,True,77,2020-08-12 22:39:07+00:00,1,True,4,2020-08-12 22:39:30,2020
69,78,True,15,active,0,False,0,True,78,2020-08-12 22:39:14+00:00,0,True,4,2020-08-12 22:39:30,2020
70,79,True,6,active,0,False,0,True,79,2020-08-12 22:33:23+00:00,3,True,10,2020-08-12 22:39:30,2020
71,80,True,11,active,0,False,0,True,80,2020-08-12 22:38:50+00:00,0,True,24,2020-08-12 22:39:30,2020
72,81,True,13,active,0,False,0,True,81,2020-08-12 22:35:10+00:00,0,True,6,2020-08-12 22:39:30,2020
73,82,True,3,active,0,False,0,True,82,2020-08-12 22:28:23+00:00,0,True,12,2020-08-12 22:39:30,2020
74,84,True,6,active,0,False,0,True,84,2020-08-12 22:35:28+00:00,0,True,9,2020-08-12 22:39:30,2020
75,85,True,1,active,0,False,0,True,85,2020-08-12 22:37:53+00:00,0,True,18,2020-08-12 22:39:30,2020
76,86,True,8,active,0,False,0,True,86,2020-08-12 22:25:03+00:00,0,True,11,2020-08-12 22:39:30,2020
77,87,True,13,active,0,False,0,True,87,2020-08-12 22:35:51+00:00,0,True,2,2020-08-12 22:39:30,2020
78,89,True,12,active,0,False,0,True,89,2020-08-12 22:29:39+00:00,0,True,7,2020-08-12 22:39:30,2020
79,90,True,11,active,0,False,0,True,90,2020-08-12 22:36:00+00:00,1,True,7,2020-08-12 22:39:30,2020
80,91,True,1,active,0,False,0,True,91,2020-08-12 22:28:14+00:00,0,True,18,2020-08-12 22:39:30,2020
81,92,True,8,active,0,False,0,True,92,2020-08-12 21:04:15+00:00,1,True,10,2020-08-12 22:39:30,2020
82,93,True,11,active,0,False,0,True,93,2020-08-12 22:05:18+00:00,2,True,2,2020-08-12 22:39:30,2020
83,94,True,1,active,0,False,0,True,94,2020-08-12 22:22:44+00:00,0,True,10,2020-08-12 22:39:30,2020
84,95,True,6,active,0,False,0,True,95,2020-08-12 21:58:26+00:00,0,True,9,2020-08-12 22:39:30,2020
85,96,True,15,active,0,False,0,True,96,2020-08-12 22:35:08+00:00,0,True,4,2020-08-12 22:39:30,2020
86,97,True,6,active,0,False,0,True,97,2020-08-12 22:35:12+00:00,1,True,12,2020-08-12 22:39:30,2020
87,98,True,17,active,0,False,0,True,98,2020-08-12 22:38:15+00:00,0,True,6,2020-08-12 22:39:30,2020
88,99,True,3,active,0,False,0,True,99,2020-08-12 22:21:40+00:00,0,True,12,2020-08-12 22:39:30,2020
89,100,True,25,active,0,True,0,True,100,2020-08-12 22:36:31+00:00,0,True,0,2020-08-12 22:39:30,2020
90,101,True,9,active,0,False,0,True,101,2020-08-12 22:35:47+00:00,0,True,6,2020-08-12 22:39:30,2020
91,102,True,1,active,0,False,0,True,102,2020-08-12 22:05:36+00:00,0,True,14,2020-08-12 22:39:30,2020
92,103,True,0,active,0,False,0,True,103,2020-08-12 21:15:32+00:00,0,True,15,2020-08-12 22:39:30,2020
93,104,True,8,active,0,False,0,True,104,2020-08-12 22:37:24+00:00,0,True,11,2020-08-12 22:39:30,2020
94,105,True,18,active,0,False,0,True,105,2020-08-12 22:30:33+00:00,1,True,0,2020-08-12 22:39:30,2020
95,106,True,3,active,0,False,0,True,106,2020-08-12 15:08:22+00:00,1,True,11,2020-08-12 22:39:30,2020
96,107,True,1,active,0,False,0,True,107,2020-08-12 22:32:49+00:00,0,True,18,2020-08-12 22:39:30,2020
97,108,True,5,active,0,False,0,True,108,2020-08-12 22:35:18+00:00,0,True,12,2020-08-12 22:39:30,2020
98,109,True,8,active,0,False,0,True,109,2020-08-12 20:31:51+00:00,0,True,27,2020-08-12 22:39:30,2020
99,110,True,1,active,0,False,0,True,110,2020-08-12 22:26:05+00:00,0,True,14,2020-08-12 22:39:30,2020
100,111,True,7,active,0,False,0,True,111,2020-08-12 22:17:27+00:00,0,True,8,2020-08-12 22:39:30,2020
101,112,True,15,active,0,False,0,True,112,2020-08-12 22:38:35+00:00,0,True,0,2020-08-12 22:39:30,2020
102,113,True,10,active,0,False,0,True,113,2020-08-12 22:35:00+00:00,0,True,5,2020-08-12 22:39:30,2020
103,114,True,4,active,0,False,0,True,114,2020-08-12 21:48:01+00:00,1,True,10,2020-08-12 22:39:30,2020
104,115,True,14,active,0,False,0,True,115,2020-08-12 22:35:09+00:00,4,True,1,2020-08-12 22:39:30,2020
105,116,True,9,active,0,False,0,True,116,2020-08-12 22:21:40+00:00,0,True,14,2020-08-12 22:39:30,2020
106,117,True,10,active,0,False,0,True,117,2020-08-12 22:16:20+00:00,0,True,9,2020-08-12 22:39:30,2020
107,118,True,10,active,0,False,0,True,118,2020-08-12 22:30:24+00:00,1,True,8,2020-08-12 22:39:30,2020
108,119,True,3,active,0,False,0,True,119,2020-08-12 22:36:08+00:00,0,True,12,2020-08-12 22:39:30,2020
109,120,True,9,active,0,False,0,True,120,2020-08-12 22:39:22+00:00,1,True,5,2020-08-12 22:39:30,2020
110,121,True,4,active,0,False,0,True,121,2020-08-12 22:29:09+00:00,0,True,13,2020-08-12 22:39:30,2020
111,122,True,6,active,0,False,0,True,122,2020-08-12 22:28:34+00:00,0,True,9,2020-08-12 22:39:30,2020
112,124,True,3,active,0,False,0,True,124,2020-08-12 22:05:56+00:00,1,True,11,2020-08-12 22:39:30,2020
113,125,True,5,active,0,False,0,True,125,2020-08-12 22:33:58+00:00,0,True,10,2020-08-12 22:39:30,2020
114,126,True,8,active,0,False,0,True,126,2020-08-12 19:50:45+00:00,0,True,7,2020-08-12 22:39:30,2020
115,128,True,6,active,0,False,0,True,128,2020-08-12 22:12:59+00:00,0,True,13,2020-08-12 22:39:30,2020
116,129,True,13,active,0,False,0,True,129,2020-08-12 22:37:48+00:00,0,True,6,2020-08-12 22:39:30,2020
117,130,True,13,active,0,False,0,True,130,2020-08-12 21:54:28+00:00,0,True,2,2020-08-12 22:39:30,2020
118,131,True,10,active,0,False,0,True,131,2020-08-12 22:29:13+00:00,0,True,8,2020-08-12 22:39:30,2020
119,133,True,11,active,0,False,0,True,133,2020-08-12 22:31:12+00:00,1,True,11,2020-08-12 22:39:30,2020
120,135,True,2,active,0,False,0,True,135,2020-08-12 22:05:32+00:00,0,True,15,2020-08-12 22:39:30,2020
121,136,True,4,active,0,False,0,True,136,2020-08-12 22:08:54+00:00,1,True,14,2020-08-12 22:39:30,2020
122,137,True,6,active,0,False,0,True,137,2020-08-12 21:26:02+00:00,0,True,9,2020-08-12 22:39:30,2020
123,138,True,10,active,0,False,0,True,138,2020-08-12 22:06:10+00:00,1,True,4,2020-08-12 22:39:30,2020
124,139,True,14,active,0,False,0,True,139,2020-08-12 22:39:16+00:00,0,True,5,2020-08-12 22:39:30,2020
125,140,True,9,active,0,False,0,True,140,2020-08-12 22:22:46+00:00,0,True,8,2020-08-12 22:39:30,2020
126,141,True,7,active,0,False,0,True,141,2020-08-12 22:26:33+00:00,0,True,8,2020-08-12 22:39:30,2020
127,142,True,7,active,0,False,0,True,142,2020-08-12 22:32:05+00:00,1,True,15,2020-08-12 22:39:30,2020
128,143,True,13,active,0,False,0,True,143,2020-08-12 22:35:47+00:00,2,True,8,2020-08-12 22:39:30,2020
129,144,True,13,active,0,False,0,True,144,2020-08-12 22:11:18+00:00,1,True,5,2020-08-12 22:39:30,2020
130,145,True,17,active,0,False,0,True,145,2020-08-12 22:27:02+00:00,0,True,2,2020-08-12 22:39:30,2020
131,146,True,10,active,0,False,0,True,146,2020-08-12 22:37:52+00:00,0,True,9,2020-08-12 22:39:30,2020
132,149,True,3,active,0,True,0,True,149,2020-08-12 22:32:49+00:00,0,True,15,2020-08-12 22:39:30,2020
133,150,True,15,active,0,False,0,True,150,2020-08-12 22:34:03+00:00,0,True,4,2020-08-12 22:39:30,2020
134,151,True,11,active,0,False,0,True,151,2020-08-12 22:22:17+00:00,1,True,7,2020-08-12 22:39:30,2020
135,152,True,3,active,0,True,0,True,152,2020-08-12 22:30:31+00:00,0,True,12,2020-08-12 22:39:30,2020
136,156,True,4,active,0,False,0,True,156,2020-08-12 21:34:27+00:00,0,True,11,2020-08-12 22:39:30,2020
137,157,True,8,active,0,False,0,True,157,2020-08-12 22:33:53+00:00,2,True,5,2020-08-12 22:39:30,2020
138,159,True,7,active,0,False,0,True,159,2020-08-12 21:49:49+00:00,0,True,8,2020-08-12 22:39:30,2020
139,160,True,3,active,0,True,0,True,160,2020-08-12 22:32:14+00:00,0,True,11,2020-08-12 22:39:30,2020
140,161,True,11,active,0,True,0,True,161,2020-08-12 22:32:06+00:00,2,True,10,2020-08-12 22:39:30,2020
141,162,True,4,active,0,False,0,True,162,2020-08-12 21:49:04+00:00,0,True,11,2020-08-12 22:39:30,2020
142,163,True,10,active,0,True,0,True,163,2020-08-12 22:21:44+00:00,0,True,9,2020-08-12 22:39:30,2020
143,167,True,1,active,0,False,0,True,167,2020-08-12 22:30:46+00:00,0,True,14,2020-08-12 22:39:30,2020
144,169,True,10,active,0,False,0,True,169,2020-08-12 22:16:24+00:00,0,True,9,2020-08-12 22:39:30,2020
145,170,True,4,active,0,True,0,True,170,2020-08-12 22:11:23+00:00,1,True,9,2020-08-12 22:39:30,2020
146,171,True,8,active,0,True,0,True,171,2020-08-12 22:26:29+00:00,0,True,15,2020-08-12 22:39:30,2020
147,173,True,9,active,0,True,0,True,173,2020-08-12 22:29:02+00:00,0,True,5,2020-08-12 22:39:30,2020
148,174,True,1,active,0,False,0,True,174,2020-08-12 22:13:50+00:00,1,True,13,2020-08-12 22:39:30,2020
149,175,True,3,active,0,True,0,True,175,2020-08-12 22:32:44+00:00,1,True,13,2020-08-12 22:39:30,2020
150,176,True,12,active,0,False,0,True,176,2020-08-12 22:25:25+00:00,0,True,3,2020-08-12 22:39:30,2020
151,177,True,7,active,0,False,0,True,177,2020-08-12 22:36:23+00:00,1,True,11,2020-08-12 22:39:30,2020
152,178,True,3,active,0,False,0,True,178,2020-08-12 22:38:10+00:00,0,True,16,2020-08-12 22:39:30,2020
153,179,True,19,active,0,False,0,True,179,2020-08-12 22:38:05+00:00,0,True,6,2020-08-12 22:39:30,2020
154,180,True,5,active,0,False,0,True,180,2020-08-12 22:26:42+00:00,2,True,12,2020-08-12 22:39:30,2020
155,181,True,8,active,0,False,0,True,181,2020-08-12 22:26:45+00:00,0,True,11,2020-08-12 22:39:30,2020
156,182,True,2,active,0,True,0,True,182,2020-08-12 22:07:47+00:00,0,True,17,2020-08-12 22:39:30,2020
157,183,True,1,active,0,False,0,True,183,2020-08-12 22:20:23+00:00,0,True,18,2020-08-12 22:39:30,2020
158,184,True,6,active,0,False,0,True,184,2020-08-12 22:38:29+00:00,0,True,13,2020-08-12 22:39:30,2020
159,185,True,4,active,0,False,0,True,185,2020-08-12 22:35:46+00:00,0,True,11,2020-08-12 22:39:30,2020
160,186,True,8,active,0,True,0,True,186,2020-08-12 22:37:37+00:00,0,True,7,2020-08-12 22:39:30,2020
161,187,True,6,active,0,False,0,True,187,2020-08-12 22:36:45+00:00,0,True,9,2020-08-12 22:39:30,2020
162,188,True,14,active,0,False,0,True,188,2020-08-12 21:10:14+00:00,1,True,0,2020-08-12 22:39:30,2020
163,189,True,13,active,0,True,0,True,189,2020-08-12 22:37:43+00:00,0,True,10,2020-08-12 22:39:30,2020
164,190,True,13,active,0,True,0,True,190,2020-08-12 22:35:33+00:00,0,True,24,2020-08-12 22:39:30,2020
165,191,True,6,active,0,False,0,True,191,2020-08-12 21:45:01+00:00,0,True,9,2020-08-12 22:39:30,2020
166,192,True,6,active,0,False,0,True,192,2020-08-12 22:34:50+00:00,1,True,12,2020-08-12 22:39:30,2020
167,193,True,5,active,0,False,0,True,193,2020-08-12 22:38:37+00:00,2,True,8,2020-08-12 22:39:30,2020
168,194,True,0,active,0,False,0,True,194,2020-08-12 22:35:09+00:00,0,True,19,2020-08-12 22:39:30,2020
169,195,True,13,active,0,False,0,True,195,2020-08-12 22:36:51+00:00,0,True,10,2020-08-12 22:39:30,2020
170,196,True,2,active,0,True,0,True,196,2020-08-12 21:06:46+00:00,0,True,8,2020-08-12 22:39:30,2020
171,197,True,6,active,0,False,0,True,197,2020-08-12 22:24:17+00:00,0,True,9,2020-08-12 22:39:30,2020
172,199,True,5,active,0,False,0,True,199,2020-08-12 22:23:22+00:00,0,True,10,2020-08-12 22:39:30,2020
173,200,True,13,active,0,False,0,True,200,2020-08-12 21:58:02+00:00,1,True,5,2020-08-12 22:39:30,2020
174,201,True,0,active,0,False,0,True,201,2020-08-12 12:04:48+00:00,0,True,15,2020-08-12 22:39:30,2020
175,202,True,4,active,0,False,0,True,202,2020-08-12 22:38:29+00:00,0,True,11,2020-08-12 22:39:30,2020
176,203,True,1,active,0,False,0,True,203,2020-08-12 22:21:20+00:00,0,True,14,2020-08-12 22:39:30,2020
177,204,True,1,active,0,False,0,True,204,2020-08-12 22:12:42+00:00,0,True,14,2020-08-12 22:39:30,2020
178,205,True,4,active,0,False,0,True,205,2020-08-12 18:58:44+00:00,0,True,11,2020-08-12 22:39:30,2020
179,206,True,1,active,0,True,0,True,206,2020-08-12 22:34:26+00:00,1,True,21,2020-08-12 22:39:30,2020
180,208,True,2,active,0,True,0,True,208,2020-08-12 22:29:50+00:00,1,True,12,2020-08-12 22:39:30,2020
181,209,True,4,active,0,False,0,True,209,2020-08-12 19:30:28+00:00,0,True,11,2020-08-12 22:39:30,2020
182,210,True,1,active,0,False,0,True,210,2020-08-12 21:31:14+00:00,0,True,14,2020-08-12 22:39:30,2020
183,211,True,5,active,0,False,0,True,211,2020-08-12 22:33:24+00:00,0,True,14,2020-08-12 22:39:30,2020
184,212,True,28,active,0,False,0,True,212,2020-08-12 22:24:18+00:00,0,True,5,2020-08-12 22:39:30,2020
185,213,True,4,active,0,True,0,True,213,2020-08-12 22:29:57+00:00,0,True,12,2020-08-12 22:39:30,2020
186,214,True,1,active,0,False,0,True,214,2020-08-12 22:22:55+00:00,0,True,14,2020-08-12 22:39:30,2020
187,215,True,7,active,0,False,0,True,215,2020-08-12 22:10:23+00:00,1,True,7,2020-08-12 22:39:30,2020
188,216,True,18,active,0,False,0,True,216,2020-08-12 21:12:33+00:00,1,True,0,2020-08-12 22:39:30,2020
189,217,True,14,active,0,False,0,True,217,2020-08-12 22:01:22+00:00,0,True,5,2020-08-12 22:39:30,2020
190,218,True,14,active,0,False,0,True,218,2020-08-12 22:33:54+00:00,0,True,1,2020-08-12 22:39:30,2020
191,219,True,6,active,0,False,0,True,219,2020-08-12 22:24:22+00:00,1,True,8,2020-08-12 22:39:30,2020
192,221,True,5,active,0,False,0,True,221,2020-08-12 22:38:08+00:00,0,True,14,2020-08-12 22:39:30,2020
193,222,True,3,active,0,True,0,True,222,2020-08-12 22:38:09+00:00,0,True,11,2020-08-12 22:39:30,2020
194,224,True,15,active,0,False,0,True,224,2020-08-12 22:36:58+00:00,2,True,0,2020-08-12 22:39:30,2020
195,225,True,0,active,0,False,0,True,225,2020-08-12 22:31:04+00:00,0,True,19,2020-08-12 22:39:30,2020
196,226,True,4,active,0,False,0,True,226,2020-08-12 22:28:19+00:00,0,True,11,2020-08-12 22:39:30,2020
197,227,True,8,active,0,False,0,True,227,2020-08-12 22:38:00+00:00,3,True,8,2020-08-12 22:39:30,2020
198,228,True,2,active,0,False,0,True,228,2020-08-12 22:30:41+00:00,0,True,17,2020-08-12 22:39:30,2020
199,232,True,8,active,0,False,0,True,232,2020-08-12 08:08:09+00:00,0,True,3,2020-08-12 22:39:30,2020
200,233,False,6,active,0,False,0,True,233,2020-08-12 18:16:55+00:00,0,False,9,2020-08-12 22:39:30,2020
201,234,True,1,active,0,False,0,True,234,2020-08-12 22:27:28+00:00,0,True,14,2020-08-12 22:39:30,2020
202,235,True,5,active,0,False,0,True,235,2020-08-12 22:29:13+00:00,0,True,10,2020-08-12 22:39:30,2020
203,236,True,12,active,0,False,0,True,236,2020-08-12 22:10:22+00:00,0,True,3,2020-08-12 22:39:30,2020
204,239,True,5,active,0,False,0,True,239,2020-08-12 22:27:16+00:00,0,True,10,2020-08-12 22:39:30,2020
205,255,True,9,active,0,False,0,True,255,2020-08-12 21:50:25+00:00,0,True,6,2020-08-12 22:39:30,2020
206,258,True,10,active,0,False,0,True,258,2020-08-12 08:54:13+00:00,0,True,5,2020-08-12 22:39:30,2020
207,259,True,15,active,0,False,0,True,259,2020-08-12 08:53:25+00:00,0,True,0,2020-08-12 22:39:30,2020
208,260,False,12,active,0,False,0,True,260,2020-08-12 20:35:39+00:00,0,False,3,2020-08-12 22:39:30,2020
209,271,True,4,active,0,False,0,True,271,2020-08-12 22:03:53+00:00,0,True,11,2020-08-12 22:39:30,2020
210,272,True,6,active,0,False,0,True,272,2020-08-12 20:00:47+00:00,1,True,12,2020-08-12 22:39:30,2020
211,273,True,15,active,0,False,0,True,273,2020-08-12 22:36:33+00:00,0,True,25,2020-08-12 22:39:30,2020
212,279,True,19,active,0,False,0,True,279,2020-08-12 22:14:16+00:00,0,True,0,2020-08-12 22:39:30,2020
213,280,True,6,active,0,False,0,True,280,2020-08-12 22:26:22+00:00,1,True,12,2020-08-12 22:39:30,2020
214,282,True,6,active,0,False,0,True,282,2020-08-12 22:35:18+00:00,1,True,8,2020-08-12 22:39:30,2020
215,296,True,6,active,0,False,0,True,296,2020-08-12 22:35:46+00:00,0,True,17,2020-08-12 22:39:30,2020
216,318,True,8,active,0,False,0,True,318,2020-08-12 22:18:04+00:00,0,True,11,2020-08-12 22:39:30,2020
217,319,True,1,active,0,False,0,True,319,2020-08-12 22:09:02+00:00,0,True,24,2020-08-12 22:39:30,2020
218,327,True,0,active,0,False,0,True,327,2020-08-12 21:35:26+00:00,0,True,15,2020-08-12 22:39:30,2020
219,328,True,7,active,0,False,0,True,328,2020-08-12 22:39:21+00:00,1,True,7,2020-08-12 22:39:30,2020
220,329,True,7,active,0,False,0,True,329,2020-08-12 22:03:48+00:00,0,True,8,2020-08-12 22:39:30,2020
221,330,True,11,active,0,False,0,True,330,2020-08-12 22:30:13+00:00,0,True,4,2020-08-12 22:39:30,2020
222,331,True,10,active,0,False,0,True,331,2020-08-12 22:36:22+00:00,0,True,5,2020-08-12 22:39:30,2020
223,332,True,6,active,0,False,0,True,332,2020-08-12 22:38:29+00:00,1,True,8,2020-08-12 22:39:30,2020
224,333,True,21,active,0,False,0,True,333,2020-08-12 20:44:25+00:00,0,True,4,2020-08-12 22:39:30,2020
225,334,True,14,active,0,False,0,True,334,2020-08-12 22:38:34+00:00,2,True,3,2020-08-12 22:39:30,2020
226,335,True,8,active,0,False,0,True,335,2020-08-12 22:33:23+00:00,0,True,11,2020-08-12 22:39:30,2020
227,336,True,6,active,0,False,0,True,336,2020-08-12 21:01:46+00:00,0,True,9,2020-08-12 22:39:30,2020
228,337,True,15,active,0,False,0,True,337,2020-08-12 22:00:39+00:00,0,True,0,2020-08-12 22:39:30,2020
229,338,True,6,active,0,False,0,True,338,2020-08-12 22:35:11+00:00,1,True,8,2020-08-12 22:39:30,2020
230,339,True,14,active,0,False,0,True,339,2020-08-12 22:36:05+00:00,0,True,1,2020-08-12 22:39:30,2020
231,340,True,18,active,0,False,0,True,340,2020-08-12 08:52:43+00:00,0,True,1,2020-08-12 22:39:30,2020
232,341,True,8,active,0,True,0,True,341,2020-08-12 20:57:28+00:00,1,True,6,2020-08-12 22:39:30,2020
