,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,data_read_timestamp,year_station_last_reported
0,107,14,0,1,4,0,True,True,True,2020-03-11 20:48:21+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-11 20:48:35,2020
1,3,0,0,0,15,0,True,True,True,2020-03-11 20:38:24+00:00,True,,2020-03-11 20:48:35,2020
2,4,4,0,0,15,0,True,True,True,2020-03-11 20:33:17+00:00,False,,2020-03-11 20:48:35,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
4,6,12,0,1,2,0,True,True,True,2020-03-11 20:43:04+00:00,False,,2020-03-11 20:48:35,2020
5,7,12,0,0,3,0,True,True,True,2020-03-11 19:10:33+00:00,False,,2020-03-11 20:48:35,2020
6,8,1,0,1,17,0,True,True,True,2020-03-11 20:46:53+00:00,False,,2020-03-11 20:48:35,2020
7,9,5,0,0,10,0,True,True,True,2020-03-11 20:47:41+00:00,False,,2020-03-11 20:48:35,2020
8,10,7,0,0,4,0,True,True,True,2020-03-11 20:35:58+00:00,False,,2020-03-11 20:48:35,2020
9,11,7,0,1,7,0,True,True,True,2020-03-11 20:45:12+00:00,False,,2020-03-11 20:48:35,2020
10,12,8,0,2,8,0,True,True,True,2020-03-11 20:44:23+00:00,True,,2020-03-11 20:48:35,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
12,14,22,0,0,3,0,True,True,True,2020-03-11 20:26:33+00:00,False,,2020-03-11 20:48:35,2020
13,15,5,0,1,9,0,True,True,True,2020-03-11 19:55:41+00:00,False,,2020-03-11 20:48:35,2020
14,16,3,0,0,16,0,True,True,True,2020-03-11 20:37:13+00:00,True,,2020-03-11 20:48:35,2020
15,17,1,0,0,14,0,True,True,True,2020-03-11 20:28:39+00:00,False,,2020-03-11 20:48:35,2020
16,19,6,0,0,9,0,True,True,True,2020-03-11 20:47:26+00:00,False,,2020-03-11 20:48:35,2020
17,20,13,0,0,10,0,True,True,True,2020-03-11 20:30:46+00:00,True,,2020-03-11 20:48:35,2020
18,21,10,0,0,8,0,True,True,True,2020-03-11 20:44:54+00:00,True,,2020-03-11 20:48:35,2020
19,22,33,0,0,14,0,True,True,True,2020-03-11 20:47:19+00:00,True,,2020-03-11 20:48:35,2020
20,23,14,0,1,6,0,True,True,True,2020-03-11 20:43:49+00:00,True,,2020-03-11 20:48:35,2020
21,24,4,0,2,13,0,True,True,True,2020-03-11 20:39:25+00:00,False,,2020-03-11 20:48:35,2020
22,25,2,0,0,13,0,True,True,True,2020-03-11 20:38:17+00:00,False,,2020-03-11 20:48:35,2020
23,26,6,0,2,7,0,True,True,True,2020-03-11 20:38:11+00:00,False,,2020-03-11 20:48:35,2020
24,27,4,0,1,18,0,True,True,True,2020-03-11 20:35:38+00:00,False,,2020-03-11 20:48:35,2020
25,29,4,0,0,11,0,True,True,True,2020-03-11 20:32:39+00:00,False,,2020-03-11 20:48:35,2020
26,30,2,0,0,13,0,True,True,True,2020-03-11 20:40:47+00:00,False,,2020-03-11 20:48:35,2020
27,31,10,0,0,9,0,True,True,True,2020-03-11 20:43:17+00:00,False,,2020-03-11 20:48:35,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
29,33,8,0,1,18,0,True,True,True,2020-03-11 20:27:21+00:00,True,,2020-03-11 20:48:35,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-11 20:48:35,2019
31,36,12,0,1,20,0,True,True,True,2020-03-11 20:44:48+00:00,True,,2020-03-11 20:48:35,2020
32,37,9,0,0,6,0,True,True,True,2020-03-11 17:09:43+00:00,True,,2020-03-11 20:48:35,2020
33,39,7,0,0,16,0,True,True,True,2020-03-11 20:42:24+00:00,False,,2020-03-11 20:48:35,2020
34,40,1,0,0,18,0,True,True,True,2020-03-11 20:41:42+00:00,False,,2020-03-11 20:48:35,2020
35,41,19,0,0,8,0,True,True,True,2020-03-11 20:44:25+00:00,True,,2020-03-11 20:48:35,2020
36,42,21,0,1,1,0,True,True,True,2020-03-11 20:32:57+00:00,False,,2020-03-11 20:48:35,2020
37,43,10,0,0,5,0,True,True,True,2020-03-11 20:35:52+00:00,False,,2020-03-11 20:48:35,2020
38,44,23,0,0,0,0,True,True,True,2020-03-11 20:03:47+00:00,False,,2020-03-11 20:48:35,2020
39,46,16,0,0,3,0,True,True,True,2020-03-11 20:48:03+00:00,False,,2020-03-11 20:48:35,2020
40,47,8,0,0,11,0,True,True,True,2020-03-11 20:44:41+00:00,True,,2020-03-11 20:48:35,2020
41,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-11 20:48:35,2020
42,49,6,0,0,12,0,True,True,True,2020-03-11 20:06:14+00:00,False,,2020-03-11 20:48:35,2020
43,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-11 20:48:35,1970
44,51,2,0,0,13,0,True,True,True,2020-03-11 20:28:10+00:00,False,,2020-03-11 20:48:35,2020
45,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-11 20:48:35,1970
46,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,,2020-03-11 20:48:35,2020
47,54,14,0,0,1,0,True,True,True,2020-03-11 20:01:17+00:00,False,,2020-03-11 20:48:35,2020
48,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
49,56,2,0,0,16,0,True,True,True,2020-03-11 20:21:24+00:00,False,,2020-03-11 20:48:35,2020
50,57,9,0,0,5,0,True,True,True,2020-03-11 20:44:54+00:00,True,,2020-03-11 20:48:35,2020
51,58,7,0,2,10,0,True,True,True,2020-03-11 20:47:07+00:00,True,,2020-03-11 20:48:35,2020
52,59,14,0,0,5,0,True,True,True,2020-03-11 20:48:25+00:00,True,,2020-03-11 20:48:35,2020
53,60,3,0,1,15,0,True,True,True,2020-03-11 20:42:41+00:00,False,,2020-03-11 20:48:35,2020
54,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,,2020-03-11 20:48:35,2020
55,63,12,0,0,3,0,True,True,True,2020-03-11 19:43:58+00:00,False,,2020-03-11 20:48:35,2020
56,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
57,65,7,0,1,15,0,True,True,True,2020-03-11 19:51:56+00:00,False,,2020-03-11 20:48:35,2020
58,66,5,0,0,10,0,True,True,True,2020-03-11 20:43:09+00:00,False,,2020-03-11 20:48:35,2020
59,67,18,0,0,9,0,True,True,True,2020-03-11 20:48:04+00:00,True,,2020-03-11 20:48:35,2020
60,68,14,0,1,4,0,True,True,True,2020-03-11 20:46:03+00:00,True,,2020-03-11 20:48:35,2020
61,69,6,0,0,13,0,True,True,True,2020-03-11 20:46:33+00:00,True,,2020-03-11 20:48:35,2020
62,70,15,0,0,8,0,True,True,True,2020-03-11 20:45:01+00:00,False,,2020-03-11 20:48:35,2020
63,71,4,0,0,19,0,True,True,True,2020-03-11 20:45:04+00:00,False,,2020-03-11 20:48:35,2020
64,72,18,0,0,5,0,True,True,True,2020-03-11 20:41:27+00:00,False,,2020-03-11 20:48:35,2020
65,73,14,0,0,1,0,True,True,True,2020-03-11 20:46:11+00:00,False,,2020-03-11 20:48:35,2020
66,74,3,0,2,14,0,True,True,True,2020-03-11 20:44:44+00:00,True,,2020-03-11 20:48:35,2020
67,75,7,0,0,8,0,True,True,True,2020-03-11 20:14:14+00:00,False,,2020-03-11 20:48:35,2020
68,76,8,0,0,9,0,True,True,True,2020-03-11 20:39:37+00:00,False,,2020-03-11 20:48:35,2020
69,77,1,0,0,14,0,True,True,True,2020-03-11 18:12:54+00:00,False,,2020-03-11 20:48:35,2020
70,78,10,0,0,9,0,True,True,True,2020-03-11 20:41:10+00:00,False,,2020-03-11 20:48:35,2020
71,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
72,80,14,0,0,21,0,True,True,True,2020-03-11 20:43:24+00:00,False,,2020-03-11 20:48:35,2020
73,81,11,0,0,8,0,True,True,True,2020-03-11 20:42:54+00:00,False,,2020-03-11 20:48:35,2020
74,82,5,0,0,10,0,True,True,True,2020-03-11 20:45:53+00:00,False,,2020-03-11 20:48:35,2020
75,84,3,0,1,11,0,True,True,True,2020-03-11 20:22:34+00:00,False,,2020-03-11 20:48:35,2020
76,85,7,0,2,10,0,True,True,True,2020-03-11 20:41:33+00:00,False,,2020-03-11 20:48:35,2020
77,86,8,0,0,11,0,True,True,True,2020-03-11 20:25:38+00:00,False,,2020-03-11 20:48:35,2020
78,87,4,0,0,11,0,True,True,True,2020-03-11 20:16:32+00:00,False,,2020-03-11 20:48:35,2020
79,89,8,0,0,11,0,True,True,True,2020-03-11 20:46:27+00:00,False,,2020-03-11 20:48:35,2020
80,90,9,0,1,9,0,True,True,True,2020-03-11 20:45:01+00:00,False,,2020-03-11 20:48:35,2020
81,91,7,0,1,11,0,True,True,True,2020-03-11 20:31:24+00:00,False,,2020-03-11 20:48:35,2020
82,92,7,0,0,12,0,True,True,True,2020-03-11 20:48:02+00:00,False,,2020-03-11 20:48:35,2020
83,93,11,0,1,3,0,True,True,True,2020-03-11 20:13:36+00:00,False,,2020-03-11 20:48:35,2020
84,94,4,0,0,7,0,True,True,True,2020-03-11 20:34:42+00:00,False,,2020-03-11 20:48:35,2020
85,95,0,0,0,15,0,True,True,True,2020-03-11 20:28:21+00:00,False,,2020-03-11 20:48:35,2020
86,96,1,0,0,18,0,True,True,True,2020-03-11 20:12:48+00:00,False,,2020-03-11 20:48:35,2020
87,97,5,0,0,14,0,True,True,True,2020-03-11 20:42:01+00:00,False,,2020-03-11 20:48:35,2020
88,98,2,0,0,21,0,True,True,True,2020-03-11 20:37:09+00:00,True,,2020-03-11 20:48:35,2020
89,99,3,0,0,12,0,True,True,True,2020-03-11 20:47:22+00:00,False,,2020-03-11 20:48:35,2020
90,100,5,0,0,20,0,True,True,True,2020-03-11 20:48:29+00:00,True,,2020-03-11 20:48:35,2020
91,101,1,0,0,14,0,True,True,True,2020-03-11 18:12:38+00:00,False,,2020-03-11 20:48:35,2020
92,102,10,0,0,5,0,True,True,True,2020-03-11 17:22:38+00:00,False,,2020-03-11 20:48:35,2020
93,103,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
94,104,4,0,1,14,0,True,True,True,2020-03-11 20:23:11+00:00,False,,2020-03-11 20:48:35,2020
95,105,5,0,0,14,0,True,True,True,2020-03-11 20:48:16+00:00,False,,2020-03-11 20:48:35,2020
96,106,0,0,0,3,0,False,False,False,2019-11-19 16:56:13+00:00,False,,2020-03-11 20:48:35,2019
97,108,11,0,0,6,0,True,True,True,2020-03-11 20:35:27+00:00,False,,2020-03-11 20:48:35,2020
98,109,13,0,0,22,0,True,True,True,2020-03-11 20:48:30+00:00,False,,2020-03-11 20:48:35,2020
99,110,11,0,0,4,0,True,True,True,2020-03-11 20:45:59+00:00,False,,2020-03-11 20:48:35,2020
100,111,8,0,0,7,0,True,True,True,2020-03-11 20:31:28+00:00,False,,2020-03-11 20:48:35,2020
101,112,8,0,0,7,0,True,True,True,2020-03-11 02:00:28+00:00,False,,2020-03-11 20:48:35,2020
102,113,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
103,114,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
104,115,15,0,0,4,0,True,True,True,2020-03-11 20:35:51+00:00,False,,2020-03-11 20:48:35,2020
105,116,1,0,0,22,0,True,True,True,2020-03-11 20:37:24+00:00,False,,2020-03-11 20:48:35,2020
106,117,8,0,1,10,0,True,True,True,2020-03-11 20:19:22+00:00,False,,2020-03-11 20:48:35,2020
107,118,2,0,1,16,0,True,True,True,2020-03-11 20:40:00+00:00,False,,2020-03-11 20:48:35,2020
108,119,11,0,1,3,0,True,True,True,2020-03-11 20:47:17+00:00,False,,2020-03-11 20:48:35,2020
109,120,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 20:48:35,1970
110,121,2,0,0,15,0,True,True,True,2020-03-11 19:55:02+00:00,False,,2020-03-11 20:48:35,2020
