,eightd_has_available_keys,station_status,num_bikes_available,is_installed,is_returning,station_id,is_renting,num_docks_available,last_reported,num_bikes_disabled,num_ebikes_available,legacy_id,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
212,False,active,9,True,True,273,True,31,2020-07-27 01:03:06+00:00,0,0,273,0,,,2020-07-27 02:14:45,2020
213,False,active,9,True,True,279,True,10,2020-07-27 02:11:43+00:00,0,0,279,0,,,2020-07-27 02:14:45,2020
214,False,active,8,True,True,280,True,11,2020-07-26 23:56:47+00:00,0,0,280,0,,,2020-07-27 02:14:45,2020
215,False,active,12,True,True,282,True,3,2020-07-27 01:53:03+00:00,0,0,282,0,,,2020-07-27 02:14:45,2020
216,False,active,4,True,True,296,True,18,2020-07-27 01:52:48+00:00,1,0,296,0,,,2020-07-27 02:14:45,2020
217,False,active,11,True,True,318,True,8,2020-07-27 01:27:20+00:00,0,0,318,0,,,2020-07-27 02:14:45,2020
218,False,active,9,True,True,319,True,16,2020-07-27 01:23:28+00:00,0,0,319,0,,,2020-07-27 02:14:45,2020
219,False,active,10,True,True,327,True,5,2020-07-26 22:08:18+00:00,0,0,327,0,,,2020-07-27 02:14:45,2020
220,False,active,12,True,True,328,True,2,2020-07-27 00:26:30+00:00,1,0,328,0,,,2020-07-27 02:14:45,2020
221,False,active,9,True,True,329,True,6,2020-07-26 21:51:36+00:00,0,0,329,0,,,2020-07-27 02:14:45,2020
222,False,active,1,True,True,330,True,14,2020-07-27 02:08:12+00:00,0,0,330,0,,,2020-07-27 02:14:45,2020
223,False,active,6,True,True,331,True,8,2020-07-27 01:30:32+00:00,1,0,331,0,,,2020-07-27 02:14:45,2020
224,False,active,8,True,True,332,True,6,2020-07-27 01:58:29+00:00,1,0,332,0,,,2020-07-27 02:14:45,2020
225,False,active,22,True,True,333,True,2,2020-07-26 23:13:14+00:00,1,0,333,0,,,2020-07-27 02:14:45,2020
226,False,active,9,True,True,334,True,10,2020-07-27 01:31:42+00:00,0,0,334,0,,,2020-07-27 02:14:45,2020
227,False,active,6,True,True,335,True,11,2020-07-27 02:01:26+00:00,2,0,335,0,,,2020-07-27 02:14:45,2020
228,False,active,14,True,True,336,True,1,2020-07-27 00:00:26+00:00,0,0,336,0,,,2020-07-27 02:14:45,2020
229,False,active,9,True,True,337,True,6,2020-07-26 23:09:57+00:00,0,0,337,0,,,2020-07-27 02:14:45,2020
230,False,active,3,True,True,338,True,12,2020-07-27 01:15:16+00:00,0,0,338,0,,,2020-07-27 02:14:45,2020
231,False,active,15,True,True,339,True,0,2020-07-26 23:23:09+00:00,0,0,339,0,,,2020-07-27 02:14:45,2020
232,False,active,13,True,True,340,True,6,2020-07-26 23:14:42+00:00,0,0,340,0,,,2020-07-27 02:14:45,2020
233,True,active,5,True,True,341,True,10,2020-07-26 08:36:34+00:00,0,0,341,0,,,2020-07-27 02:14:45,2020
234,False,active,14,True,True,342,True,0,2020-07-27 02:14:28+00:00,1,0,342,0,,,2020-07-27 02:14:45,2020
235,False,active,4,True,True,343,True,10,2020-07-26 10:53:48+00:00,1,0,343,0,,,2020-07-27 02:14:45,2020
236,False,active,0,True,True,344,True,19,2020-07-27 00:07:37+00:00,0,0,344,0,,,2020-07-27 02:14:45,2020
237,False,active,3,True,True,345,True,14,2020-07-27 01:36:45+00:00,2,0,345,0,,,2020-07-27 02:14:45,2020
238,False,active,4,True,True,346,True,11,2020-07-27 00:27:46+00:00,0,0,346,0,,,2020-07-27 02:14:45,2020
239,False,active,4,True,True,347,True,11,2020-07-26 19:24:07+00:00,0,0,347,0,,,2020-07-27 02:14:45,2020
240,False,active,11,True,True,348,True,4,2020-07-26 22:54:12+00:00,0,0,348,0,,,2020-07-27 02:14:45,2020
241,True,active,1,True,True,349,True,16,2020-07-27 00:45:45+00:00,0,0,349,0,,,2020-07-27 02:14:45,2020
242,False,active,4,True,True,350,True,13,2020-07-27 00:12:04+00:00,0,0,350,0,,,2020-07-27 02:14:45,2020
243,False,active,4,True,True,351,True,10,2020-07-27 00:58:01+00:00,1,0,351,0,,,2020-07-27 02:14:45,2020
244,False,active,12,True,True,352,True,3,2020-07-27 00:56:22+00:00,0,0,352,0,,,2020-07-27 02:14:45,2020
245,True,active,12,True,True,353,True,3,2020-07-27 02:14:40+00:00,0,0,353,0,,,2020-07-27 02:14:45,2020
246,False,active,6,True,True,354,True,9,2020-07-27 00:53:53+00:00,0,0,354,0,,,2020-07-27 02:14:45,2020
247,False,active,8,True,True,355,True,9,2020-07-26 23:44:28+00:00,0,0,355,0,,,2020-07-27 02:14:45,2020
248,False,active,6,True,True,356,True,16,2020-07-27 02:06:30+00:00,1,0,356,0,,,2020-07-27 02:14:45,2020
249,False,active,8,True,True,357,True,7,2020-07-27 00:53:54+00:00,0,0,357,0,,,2020-07-27 02:14:45,2020
250,False,active,10,True,True,358,True,9,2020-07-27 00:55:57+00:00,0,0,358,0,,,2020-07-27 02:14:45,2020
251,False,active,0,True,True,359,True,15,2020-07-27 01:48:30+00:00,0,0,359,0,,,2020-07-27 02:14:45,2020
252,False,active,5,True,True,360,True,10,2020-07-27 01:11:58+00:00,0,0,360,0,,,2020-07-27 02:14:45,2020
253,False,active,2,True,True,361,True,16,2020-07-27 00:51:46+00:00,1,0,361,0,,,2020-07-27 02:14:45,2020
254,False,active,8,True,True,362,True,9,2020-07-27 01:40:15+00:00,2,0,362,0,,,2020-07-27 02:14:45,2020
255,False,active,17,True,True,363,True,2,2020-07-27 00:45:03+00:00,0,0,363,0,,,2020-07-27 02:14:45,2020
256,False,active,12,True,True,364,True,7,2020-07-27 01:32:52+00:00,0,0,364,0,,,2020-07-27 02:14:45,2020
257,False,active,13,True,True,365,True,6,2020-07-27 01:17:18+00:00,0,0,365,0,,,2020-07-27 02:14:45,2020
258,False,active,12,True,True,366,True,3,2020-07-27 02:03:07+00:00,0,0,366,0,,,2020-07-27 02:14:45,2020
259,False,active,17,True,True,367,True,2,2020-07-27 01:32:42+00:00,0,0,367,0,,,2020-07-27 02:14:45,2020
260,False,active,2,True,True,368,True,13,2020-07-27 00:31:24+00:00,0,0,368,0,,,2020-07-27 02:14:45,2020
261,False,active,5,True,True,369,True,10,2020-07-27 02:03:51+00:00,0,0,369,0,,,2020-07-27 02:14:45,2020
262,False,active,3,True,True,370,True,16,2020-07-27 02:04:02+00:00,0,0,370,0,,,2020-07-27 02:14:45,2020
263,False,active,5,True,True,371,True,14,2020-07-26 21:52:27+00:00,0,0,371,0,,,2020-07-27 02:14:45,2020
264,False,active,11,True,True,372,True,8,2020-07-27 00:56:02+00:00,0,0,372,0,,,2020-07-27 02:14:45,2020
265,False,active,5,True,True,373,True,10,2020-07-26 22:07:35+00:00,0,0,373,0,,,2020-07-27 02:14:45,2020
266,False,active,5,True,True,374,True,13,2020-07-27 01:24:51+00:00,1,0,374,0,,,2020-07-27 02:14:45,2020
267,False,active,15,True,True,376,True,0,2020-07-27 00:21:46+00:00,0,0,376,0,,,2020-07-27 02:14:45,2020
268,False,active,2,True,False,377,False,15,2020-07-26 20:45:41+00:00,2,0,377,0,,,2020-07-27 02:14:45,2020
269,False,active,8,True,True,378,True,11,2020-07-27 02:08:45+00:00,0,0,378,0,,,2020-07-27 02:14:45,2020
270,False,active,13,True,True,379,True,2,2020-07-27 01:44:55+00:00,0,0,379,0,,,2020-07-27 02:14:45,2020
271,False,active,0,True,True,380,True,18,2020-07-27 01:14:46+00:00,0,0,380,0,,,2020-07-27 02:14:45,2020
272,False,active,10,True,True,381,True,8,2020-07-27 02:09:44+00:00,1,0,381,0,,,2020-07-27 02:14:45,2020
273,True,active,8,True,True,384,True,11,2020-07-27 02:07:15+00:00,0,0,384,0,,,2020-07-27 02:14:45,2020
274,False,active,0,True,True,385,True,13,2020-07-26 21:48:43+00:00,1,0,385,1,,,2020-07-27 02:14:45,2020
275,False,active,9,True,True,386,True,9,2020-07-27 02:01:52+00:00,1,0,386,0,,,2020-07-27 02:14:45,2020
276,False,active,10,True,True,387,True,5,2020-07-27 01:39:57+00:00,0,0,387,0,,,2020-07-27 02:14:45,2020
277,False,active,3,True,True,388,True,8,2020-07-27 02:06:32+00:00,0,0,388,0,,,2020-07-27 02:14:45,2020
278,False,active,10,True,True,389,True,4,2020-07-27 01:45:12+00:00,0,0,389,0,,,2020-07-27 02:14:45,2020
279,False,active,12,True,True,390,True,3,2020-07-27 02:11:44+00:00,0,0,390,0,,,2020-07-27 02:14:45,2020
280,False,active,10,True,True,391,True,5,2020-07-27 00:20:30+00:00,0,0,391,0,,,2020-07-27 02:14:45,2020
281,False,active,7,True,True,392,True,8,2020-07-26 19:23:23+00:00,0,0,392,0,,,2020-07-27 02:14:45,2020
282,False,active,5,True,True,393,True,10,2020-07-26 08:57:56+00:00,0,0,393,0,,,2020-07-27 02:14:45,2020
283,False,active,4,True,True,394,True,10,2020-07-27 00:08:28+00:00,0,0,394,0,,,2020-07-27 02:14:45,2020
284,False,active,5,True,True,395,True,10,2020-07-27 00:49:04+00:00,0,0,395,0,,,2020-07-27 02:14:45,2020
285,False,active,9,True,True,396,True,6,2020-07-27 00:11:16+00:00,0,0,396,0,,,2020-07-27 02:14:45,2020
286,False,active,15,True,True,397,True,0,2020-07-27 02:12:19+00:00,0,0,397,0,,,2020-07-27 02:14:45,2020
287,False,active,4,True,True,398,True,15,2020-07-27 01:32:36+00:00,0,0,398,0,,,2020-07-27 02:14:45,2020
288,False,active,2,True,True,399,True,13,2020-07-27 01:19:29+00:00,0,0,399,0,,,2020-07-27 02:14:45,2020
289,False,active,3,True,True,400,True,24,2020-07-27 01:20:05+00:00,0,0,400,0,,,2020-07-27 02:14:45,2020
290,False,active,13,True,True,401,True,2,2020-07-27 01:54:41+00:00,0,0,401,0,,,2020-07-27 02:14:45,2020
291,False,active,1,True,True,402,True,14,2020-07-27 01:59:53+00:00,0,0,402,0,,,2020-07-27 02:14:45,2020
292,False,active,5,True,True,403,True,10,2020-07-27 02:08:33+00:00,0,0,403,0,,,2020-07-27 02:14:45,2020
293,False,active,15,True,True,404,True,1,2020-07-27 01:54:48+00:00,0,0,404,0,,,2020-07-27 02:14:45,2020
294,False,active,14,True,True,405,True,5,2020-07-27 00:12:27+00:00,0,0,405,0,,,2020-07-27 02:14:45,2020
295,False,active,4,True,True,406,True,11,2020-07-26 23:45:32+00:00,0,0,406,0,,,2020-07-27 02:14:45,2020
296,False,active,2,True,True,407,True,17,2020-07-26 22:26:09+00:00,0,0,407,0,,,2020-07-27 02:14:45,2020
297,False,active,15,True,True,408,True,0,2020-07-27 01:42:23+00:00,0,0,408,0,,,2020-07-27 02:14:45,2020
298,False,active,18,True,True,409,True,0,2020-07-27 02:08:21+00:00,1,0,409,0,,,2020-07-27 02:14:45,2020
299,False,active,18,True,True,410,True,0,2020-07-27 01:06:21+00:00,1,0,410,0,,,2020-07-27 02:14:45,2020
300,False,active,14,True,True,411,True,0,2020-07-26 23:27:36+00:00,1,0,411,0,,,2020-07-27 02:14:45,2020
301,False,active,17,True,True,412,True,2,2020-07-27 01:53:47+00:00,0,0,412,0,,,2020-07-27 02:14:45,2020
302,False,active,15,True,True,413,True,4,2020-07-27 02:00:17+00:00,0,0,413,0,,,2020-07-27 02:14:45,2020
303,False,active,3,True,True,414,True,20,2020-07-26 23:15:45+00:00,0,0,414,0,,,2020-07-27 02:14:45,2020
304,False,active,8,True,True,415,True,11,2020-07-27 00:51:20+00:00,0,0,415,0,,,2020-07-27 02:14:45,2020
305,False,active,5,True,True,416,True,10,2020-07-27 01:58:12+00:00,0,0,416,0,,,2020-07-27 02:14:45,2020
306,False,active,19,True,True,417,True,0,2020-07-27 02:02:04+00:00,0,0,417,0,,,2020-07-27 02:14:45,2020
307,False,active,12,True,True,419,True,3,2020-07-27 01:59:20+00:00,0,0,419,0,,,2020-07-27 02:14:45,2020
308,False,out_of_service,0,False,False,420,False,0,1970-01-02 00:00:00+00:00,0,0,420,0,,,2020-07-27 02:14:45,1970
309,False,active,11,True,True,421,True,8,2020-07-27 00:46:17+00:00,0,0,421,0,,,2020-07-27 02:14:45,2020
310,False,active,15,True,True,422,True,0,2020-07-25 08:56:54+00:00,0,0,422,0,,,2020-07-27 02:14:45,2020
311,False,active,9,True,True,423,True,10,2020-07-27 01:59:28+00:00,0,0,423,0,,,2020-07-27 02:14:45,2020
312,False,active,11,True,True,424,True,8,2020-07-27 02:06:02+00:00,0,0,424,0,,,2020-07-27 02:14:45,2020
313,False,active,3,True,True,425,True,13,2020-07-27 00:35:01+00:00,0,0,425,0,,,2020-07-27 02:14:45,2020
314,False,active,2,True,True,426,True,25,2020-07-26 23:26:35+00:00,0,0,426,0,,,2020-07-27 02:14:45,2020
315,False,active,10,True,True,427,True,9,2020-07-26 23:58:39+00:00,0,0,427,0,,,2020-07-27 02:14:45,2020
316,False,active,15,True,True,428,True,4,2020-07-27 00:59:02+00:00,0,0,428,0,,,2020-07-27 02:14:45,2020
317,False,active,16,True,True,430,True,3,2020-07-26 15:40:14+00:00,0,0,430,0,,,2020-07-27 02:14:45,2020
318,False,active,0,True,True,431,True,15,2020-07-26 08:56:25+00:00,0,0,431,0,,,2020-07-27 02:14:45,2020
319,False,active,7,True,True,432,True,12,2020-07-26 22:05:28+00:00,0,0,432,0,,,2020-07-27 02:14:45,2020
320,False,active,2,True,True,433,True,17,2020-07-26 08:57:03+00:00,0,0,433,0,,,2020-07-27 02:14:45,2020
321,False,active,9,True,True,434,True,10,2020-07-25 18:50:53+00:00,0,0,434,0,,,2020-07-27 02:14:45,2020
322,False,active,9,True,True,435,True,5,2020-07-27 00:51:07+00:00,1,0,435,0,,,2020-07-27 02:14:45,2020
323,False,active,9,True,True,436,True,6,2020-07-27 01:19:03+00:00,0,0,436,0,,,2020-07-27 02:14:45,2020
324,False,active,15,True,True,437,True,4,2020-07-27 01:52:29+00:00,0,0,437,0,,,2020-07-27 02:14:45,2020
325,False,active,13,True,True,440,True,4,2020-07-27 02:10:48+00:00,0,0,440,0,,,2020-07-27 02:14:45,2020
326,False,active,15,True,True,441,True,4,2020-07-27 01:15:24+00:00,0,0,441,0,,,2020-07-27 02:14:45,2020
327,False,active,6,True,True,442,True,9,2020-07-27 02:05:08+00:00,0,0,442,0,,,2020-07-27 02:14:45,2020
328,False,active,3,True,True,443,True,16,2020-07-27 01:32:47+00:00,0,0,443,0,,,2020-07-27 02:14:45,2020
329,False,active,15,True,True,445,True,4,2020-07-27 01:59:17+00:00,0,0,445,0,,,2020-07-27 02:14:45,2020
330,False,active,9,True,True,446,True,3,2020-07-27 00:57:30+00:00,0,0,446,0,,,2020-07-27 02:14:45,2020
331,False,active,2,True,True,447,True,17,2020-07-26 22:20:18+00:00,0,0,447,0,,,2020-07-27 02:14:45,2020
332,False,active,0,True,True,448,True,11,2020-07-26 08:57:23+00:00,0,0,448,0,,,2020-07-27 02:14:45,2020
333,False,out_of_service,0,False,True,449,True,0,1970-01-02 00:00:00+00:00,0,0,449,0,,,2020-07-27 02:14:45,1970
334,False,active,2,True,True,450,True,13,2020-07-27 00:33:50+00:00,0,0,450,0,,,2020-07-27 02:14:45,2020
335,False,active,0,True,True,451,True,15,2020-07-27 00:25:56+00:00,0,0,451,0,,,2020-07-27 02:14:45,2020
336,False,active,12,True,True,452,True,2,2020-07-27 01:00:00+00:00,1,0,452,0,,,2020-07-27 02:14:45,2020
337,False,active,4,True,True,453,True,11,2020-07-27 02:05:02+00:00,0,0,453,0,,,2020-07-27 02:14:45,2020
