,station_id,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_renting,num_bikes_disabled,is_installed,station_status,last_reported,num_bikes_available,legacy_id,is_returning,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,5,False,0,True,0,True,active,2020-08-06 18:30:38+00:00,10,3,True,0,,,2020-08-06 18:48:35,2020
1,4,7,False,0,True,1,True,active,2020-08-06 18:35:35+00:00,11,4,True,0,,,2020-08-06 18:48:35,2020
2,5,12,False,0,True,1,True,active,2020-08-06 18:46:13+00:00,2,5,True,0,,,2020-08-06 18:48:35,2020
3,6,7,False,0,True,2,True,active,2020-08-06 18:45:53+00:00,6,6,True,0,,,2020-08-06 18:48:35,2020
4,7,8,False,0,True,0,True,active,2020-08-06 18:27:05+00:00,7,7,True,0,,,2020-08-06 18:48:35,2020
5,8,18,False,0,True,0,True,active,2020-08-06 18:42:46+00:00,1,8,True,0,,,2020-08-06 18:48:35,2020
6,9,3,False,0,True,0,True,active,2020-08-06 18:46:11+00:00,12,9,True,0,,,2020-08-06 18:48:35,2020
7,10,3,False,0,True,0,True,active,2020-08-06 18:02:11+00:00,8,10,True,0,,,2020-08-06 18:48:35,2020
8,11,1,False,0,True,3,True,active,2020-08-06 18:44:46+00:00,11,11,True,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'region': 'BOS', 'active': True, 'off_dock_count': 48, 'dock_blocked_count': 0}",2020-08-06 18:48:35,2020
9,12,1,True,0,True,0,True,active,2020-08-06 18:35:12+00:00,17,12,True,0,,,2020-08-06 18:48:35,2020
10,13,3,False,0,True,0,True,active,2020-08-06 18:13:11+00:00,16,13,True,0,,,2020-08-06 18:48:35,2020
11,14,5,False,0,True,2,True,active,2020-08-06 18:39:59+00:00,18,14,True,0,,,2020-08-06 18:48:35,2020
12,15,8,False,0,True,1,True,active,2020-08-06 18:41:55+00:00,6,15,True,0,,,2020-08-06 18:48:35,2020
13,16,15,True,0,True,0,True,active,2020-08-06 18:12:12+00:00,4,16,True,0,,,2020-08-06 18:48:35,2020
14,17,12,False,0,True,0,True,active,2020-08-06 18:35:31+00:00,3,17,True,0,,,2020-08-06 18:48:35,2020
15,19,15,False,0,True,0,True,active,2020-08-06 18:25:48+00:00,0,19,True,0,,,2020-08-06 18:48:35,2020
16,20,22,True,0,True,0,True,active,2020-08-06 18:47:38+00:00,1,20,True,0,,,2020-08-06 18:48:35,2020
17,21,14,True,0,True,0,True,active,2020-08-06 18:34:46+00:00,4,21,True,0,,,2020-08-06 18:48:35,2020
18,22,39,True,0,True,0,True,active,2020-08-06 18:33:10+00:00,8,22,True,0,,,2020-08-06 18:48:35,2020
19,23,4,True,0,True,0,True,active,2020-08-06 18:36:39+00:00,17,23,True,0,,,2020-08-06 18:48:35,2020
20,24,6,False,0,True,0,True,active,2020-08-06 18:13:03+00:00,13,24,True,0,,,2020-08-06 18:48:35,2020
21,25,14,False,0,True,1,True,active,2020-08-06 18:05:25+00:00,0,25,True,0,,,2020-08-06 18:48:35,2020
22,26,10,False,0,True,1,True,active,2020-08-06 18:42:06+00:00,4,26,True,0,,,2020-08-06 18:48:35,2020
23,27,11,False,0,True,1,True,active,2020-08-06 18:39:42+00:00,11,27,True,0,,,2020-08-06 18:48:35,2020
24,29,8,False,0,True,1,True,active,2020-08-06 16:20:59+00:00,6,29,True,0,,,2020-08-06 18:48:35,2020
25,30,10,False,0,True,0,True,active,2020-08-06 18:31:28+00:00,5,30,True,0,,,2020-08-06 18:48:35,2020
26,31,19,True,0,True,0,True,active,2020-08-06 16:07:22+00:00,0,31,True,0,,,2020-08-06 18:48:35,2020
