,num_bikes_available,num_ebikes_available,num_docks_available,num_docks_disabled,is_renting,eightd_has_available_keys,legacy_id,is_returning,station_status,last_reported,num_bikes_disabled,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,3,0,12,0,True,True,3,True,active,2020-07-31 11:51:39+00:00,0,3,True,,,2020-07-31 12:28:45,2020
1,14,0,5,0,True,False,4,True,active,2020-07-31 12:21:49+00:00,0,4,True,,,2020-07-31 12:28:45,2020
2,9,0,6,0,True,False,5,True,active,2020-07-31 12:28:29+00:00,0,5,True,,,2020-07-31 12:28:45,2020
3,6,0,9,0,True,False,6,True,active,2020-07-31 12:17:23+00:00,0,6,True,,,2020-07-31 12:28:45,2020
4,12,0,2,0,True,False,7,True,active,2020-07-31 11:59:50+00:00,1,7,True,,,2020-07-31 12:28:45,2020
5,12,0,5,0,True,False,8,True,active,2020-07-31 12:10:46+00:00,2,8,True,,,2020-07-31 12:28:45,2020
6,12,0,3,0,True,False,9,True,active,2020-07-31 12:24:10+00:00,0,9,True,,,2020-07-31 12:28:45,2020
7,8,0,3,0,True,False,10,True,active,2020-07-31 12:26:49+00:00,0,10,True,,,2020-07-31 12:28:45,2020
8,7,0,8,0,True,False,11,True,active,2020-07-31 12:26:38+00:00,0,11,True,"{'dock_blocked_count': 0, 'off_dock_count': 50, 'active': True, 'valet_revision': 75, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 12:28:45,2020
9,0,0,16,0,True,True,12,True,active,2020-07-31 12:16:01+00:00,2,12,True,,,2020-07-31 12:28:45,2020
10,18,0,1,0,True,False,13,True,active,2020-07-31 12:20:55+00:00,0,13,True,,,2020-07-31 12:28:45,2020
11,7,0,18,0,True,False,14,True,active,2020-07-31 12:03:55+00:00,0,14,True,,,2020-07-31 12:28:45,2020
12,10,0,2,0,True,False,15,True,active,2020-07-31 12:23:57+00:00,3,15,True,,,2020-07-31 12:28:45,2020
13,2,0,16,0,True,True,16,True,active,2020-07-31 12:23:05+00:00,1,16,True,,,2020-07-31 12:28:45,2020
14,9,0,6,0,True,False,17,True,active,2020-07-31 12:25:08+00:00,0,17,True,,,2020-07-31 12:28:45,2020
15,9,0,6,0,True,False,19,True,active,2020-07-31 12:27:03+00:00,0,19,True,,,2020-07-31 12:28:45,2020
16,8,0,15,0,True,True,20,True,active,2020-07-31 12:19:35+00:00,0,20,True,,,2020-07-31 12:28:45,2020
17,7,0,11,0,True,True,21,True,active,2020-07-31 12:02:20+00:00,0,21,True,,,2020-07-31 12:28:45,2020
18,7,0,39,0,True,True,22,True,active,2020-07-31 12:23:38+00:00,1,22,True,,,2020-07-31 12:28:45,2020
19,5,0,16,0,True,True,23,True,active,2020-07-31 12:27:35+00:00,0,23,True,,,2020-07-31 12:28:45,2020
20,8,0,11,0,True,False,24,True,active,2020-07-31 12:16:41+00:00,0,24,True,,,2020-07-31 12:28:45,2020
21,6,0,8,0,True,False,25,True,active,2020-07-31 12:07:58+00:00,1,25,True,,,2020-07-31 12:28:45,2020
22,2,0,10,0,True,False,26,True,active,2020-07-31 12:17:25+00:00,3,26,True,,,2020-07-31 12:28:45,2020
23,12,0,8,0,True,False,27,True,active,2020-07-31 12:20:54+00:00,3,27,True,,,2020-07-31 12:28:45,2020
24,6,0,9,0,True,False,29,True,active,2020-07-31 08:32:25+00:00,0,29,True,,,2020-07-31 12:28:45,2020
25,15,0,0,0,True,False,30,True,active,2020-07-31 12:06:13+00:00,0,30,True,,,2020-07-31 12:28:45,2020
26,18,0,0,0,True,True,31,True,active,2020-07-31 12:19:19+00:00,1,31,True,,,2020-07-31 12:28:45,2020
27,4,0,9,0,True,False,32,True,active,2020-07-31 12:22:05+00:00,2,32,True,,,2020-07-31 12:28:45,2020
28,19,0,8,0,True,False,33,True,active,2020-07-31 12:15:50+00:00,0,33,True,,,2020-07-31 12:28:45,2020
29,11,0,12,0,True,False,35,True,active,2020-07-31 12:19:37+00:00,0,35,True,,,2020-07-31 12:28:45,2020
30,6,0,27,0,True,True,36,True,active,2020-07-31 12:19:53+00:00,0,36,True,,,2020-07-31 12:28:45,2020
31,1,0,14,0,True,True,37,True,active,2020-07-31 08:51:14+00:00,0,37,True,,,2020-07-31 12:28:45,2020
32,14,0,7,0,True,False,39,True,active,2020-07-31 12:28:24+00:00,2,39,True,,,2020-07-31 12:28:45,2020
33,12,0,7,0,True,False,40,True,active,2020-07-31 12:25:43+00:00,0,40,True,,,2020-07-31 12:28:45,2020
34,20,0,6,0,True,True,41,True,active,2020-07-31 12:21:55+00:00,1,41,True,,,2020-07-31 12:28:45,2020
35,11,0,11,0,True,False,42,True,active,2020-07-31 12:28:31+00:00,1,42,True,,,2020-07-31 12:28:45,2020
36,8,0,7,0,True,True,43,True,active,2020-07-31 12:20:05+00:00,0,43,True,,,2020-07-31 12:28:45,2020
37,22,0,1,0,True,False,44,True,active,2020-07-31 08:56:19+00:00,0,44,True,,,2020-07-31 12:28:45,2020
38,10,0,9,0,True,False,46,True,active,2020-07-31 12:21:22+00:00,0,46,True,,,2020-07-31 12:28:45,2020
39,0,0,19,0,True,True,47,True,active,2020-07-31 12:27:13+00:00,0,47,True,,,2020-07-31 12:28:45,2020
40,7,0,12,0,True,False,48,True,active,2020-07-31 12:20:23+00:00,0,48,True,,,2020-07-31 12:28:45,2020
41,6,0,12,0,True,False,49,True,active,2020-07-31 12:12:35+00:00,0,49,True,,,2020-07-31 12:28:45,2020
