,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,9,True,3,active,True,6,0,True,True,2020-08-05 13:43:21+00:00,3,0,0,,,2020-08-05 13:59:20,2020
1,6,True,4,active,False,13,0,True,True,2020-08-05 13:38:46+00:00,4,0,0,,,2020-08-05 13:59:20,2020
2,5,True,5,active,False,10,0,True,True,2020-08-05 13:52:23+00:00,5,0,0,,,2020-08-05 13:59:20,2020
3,14,True,6,active,False,1,0,True,True,2020-08-05 13:56:46+00:00,6,0,0,,,2020-08-05 13:59:20,2020
4,11,True,7,active,False,4,0,True,True,2020-08-05 13:32:18+00:00,7,0,0,,,2020-08-05 13:59:20,2020
5,9,True,8,active,False,10,0,True,True,2020-08-05 13:38:27+00:00,8,0,0,,,2020-08-05 13:59:20,2020
6,7,True,9,active,False,8,0,True,True,2020-08-05 13:56:59+00:00,9,0,0,,,2020-08-05 13:59:20,2020
7,1,True,10,active,False,10,0,True,True,2020-08-05 13:56:35+00:00,10,0,0,,,2020-08-05 13:59:20,2020
8,6,True,11,active,False,9,0,True,True,2020-08-05 13:57:34+00:00,11,0,0,"{'off_dock_count': 54, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 50, 'region': 'BOS', 'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 13:59:20,2020
9,8,True,12,active,True,10,0,True,True,2020-08-05 13:46:24+00:00,12,0,0,,,2020-08-05 13:59:20,2020
10,18,True,13,active,False,1,0,True,True,2020-08-05 13:55:09+00:00,13,0,0,,,2020-08-05 13:59:20,2020
11,14,True,14,active,False,11,0,True,True,2020-08-05 13:39:53+00:00,14,0,0,,,2020-08-05 13:59:20,2020
12,7,True,15,active,False,8,0,True,True,2020-08-05 13:18:48+00:00,15,0,0,,,2020-08-05 13:59:20,2020
13,8,True,16,active,True,11,0,True,True,2020-08-05 13:53:22+00:00,16,0,0,,,2020-08-05 13:59:20,2020
14,2,True,17,active,False,13,0,True,True,2020-08-05 13:46:43+00:00,17,0,0,,,2020-08-05 13:59:20,2020
15,7,True,19,active,False,8,0,True,True,2020-08-05 13:30:11+00:00,19,0,0,,,2020-08-05 13:59:20,2020
16,14,True,20,active,True,9,0,True,True,2020-08-05 13:49:28+00:00,20,0,0,,,2020-08-05 13:59:20,2020
17,6,True,21,active,True,11,0,True,True,2020-08-05 13:51:30+00:00,21,0,1,,,2020-08-05 13:59:20,2020
18,12,True,22,active,True,33,0,True,True,2020-08-05 13:41:32+00:00,22,0,2,,,2020-08-05 13:59:20,2020
19,10,True,23,active,True,11,0,True,True,2020-08-05 13:43:46+00:00,23,0,0,,,2020-08-05 13:59:20,2020
20,4,True,24,active,False,15,0,True,True,2020-08-05 13:51:42+00:00,24,0,0,,,2020-08-05 13:59:20,2020
21,3,True,25,active,False,12,0,True,True,2020-08-05 13:14:53+00:00,25,0,0,,,2020-08-05 13:59:20,2020
22,5,True,26,active,False,9,0,True,True,2020-08-05 13:45:44+00:00,26,0,1,,,2020-08-05 13:59:20,2020
23,5,True,27,active,False,18,0,True,True,2020-08-05 13:45:57+00:00,27,0,0,,,2020-08-05 13:59:20,2020
24,13,True,29,active,False,2,0,True,True,2020-08-05 12:44:55+00:00,29,0,0,,,2020-08-05 13:59:20,2020
