,last_reported,legacy_id,num_bikes_available,station_status,is_installed,eightd_has_available_keys,is_returning,num_docks_disabled,station_id,num_bikes_disabled,is_renting,num_docks_available,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
193,2020-07-31 19:03:55+00:00,222,0,active,True,True,True,0,222,0,True,14,0,,,2020-07-31 19:27:25,2020
194,2020-07-31 18:53:01+00:00,224,10,active,True,False,True,0,224,0,True,7,0,,,2020-07-31 19:27:25,2020
195,2020-07-31 19:27:10+00:00,225,10,active,True,False,True,0,225,0,True,9,0,,,2020-07-31 19:27:25,2020
196,2020-07-31 19:14:58+00:00,226,7,active,True,False,True,0,226,1,True,7,0,,,2020-07-31 19:27:25,2020
197,2020-07-31 19:19:44+00:00,227,6,active,True,False,True,0,227,0,True,13,0,,,2020-07-31 19:27:25,2020
198,2020-07-31 17:32:25+00:00,228,6,active,True,False,True,0,228,0,True,13,0,,,2020-07-31 19:27:25,2020
199,2020-07-31 08:16:55+00:00,232,4,active,True,False,True,0,232,0,True,7,0,,,2020-07-31 19:27:25,2020
200,2020-07-31 18:59:50+00:00,233,4,active,True,False,True,0,233,1,True,10,0,,,2020-07-31 19:27:25,2020
201,2020-07-31 17:55:07+00:00,234,5,active,True,False,True,0,234,0,True,10,0,,,2020-07-31 19:27:25,2020
202,2020-07-31 18:55:04+00:00,235,9,active,True,False,True,0,235,0,True,6,0,,,2020-07-31 19:27:25,2020
203,2020-07-31 19:09:04+00:00,236,7,active,True,False,True,0,236,0,True,8,0,,,2020-07-31 19:27:25,2020
204,2020-07-31 19:12:10+00:00,239,3,active,True,False,True,0,239,1,True,11,0,,,2020-07-31 19:27:25,2020
205,2020-07-31 18:17:27+00:00,255,12,active,True,False,True,0,255,0,True,3,0,,,2020-07-31 19:27:25,2020
206,2020-07-31 19:26:15+00:00,258,11,active,True,False,True,0,258,0,True,4,0,,,2020-07-31 19:27:25,2020
207,2020-07-31 08:31:40+00:00,259,0,active,True,False,True,0,259,0,True,15,0,,,2020-07-31 19:27:25,2020
208,2020-07-31 18:13:59+00:00,260,5,active,True,False,True,0,260,0,True,10,0,,,2020-07-31 19:27:25,2020
209,2020-07-31 17:16:33+00:00,271,1,active,True,False,True,0,271,0,True,14,0,,,2020-07-31 19:27:25,2020
210,2020-07-31 17:53:17+00:00,272,8,active,True,False,True,0,272,2,True,9,0,,,2020-07-31 19:27:25,2020
