,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,data_read_timestamp,year_station_last_reported
0,107,17,0,1,1,0,True,True,True,2020-03-11 21:16:21+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-11 21:18:39,2020
1,3,2,0,0,13,0,True,True,True,2020-03-11 21:16:51+00:00,True,,2020-03-11 21:18:39,2020
2,4,9,0,0,10,0,True,True,True,2020-03-11 21:17:22+00:00,False,,2020-03-11 21:18:39,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 21:18:39,1970
4,6,9,0,1,5,0,True,True,True,2020-03-11 21:18:28+00:00,False,,2020-03-11 21:18:39,2020
5,7,13,0,0,2,0,True,True,True,2020-03-11 21:10:58+00:00,False,,2020-03-11 21:18:39,2020
6,8,2,0,1,16,0,True,True,True,2020-03-11 21:11:37+00:00,False,,2020-03-11 21:18:39,2020
7,9,6,0,1,8,0,True,True,True,2020-03-11 21:11:57+00:00,False,,2020-03-11 21:18:39,2020
8,10,8,0,0,3,0,True,True,True,2020-03-11 21:16:29+00:00,False,,2020-03-11 21:18:39,2020
9,11,0,0,0,15,0,True,True,True,2020-03-11 21:07:45+00:00,False,,2020-03-11 21:18:39,2020
10,12,9,0,2,7,0,True,True,True,2020-03-11 21:15:57+00:00,True,,2020-03-11 21:18:39,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 21:18:39,1970
12,14,12,0,0,13,0,True,True,True,2020-03-11 21:18:37+00:00,False,,2020-03-11 21:18:39,2020
13,15,6,0,1,8,0,True,True,True,2020-03-11 20:52:50+00:00,False,,2020-03-11 21:18:39,2020
14,16,4,0,0,15,0,True,True,True,2020-03-11 21:14:03+00:00,True,,2020-03-11 21:18:39,2020
15,17,3,0,0,12,0,True,True,True,2020-03-11 21:17:03+00:00,False,,2020-03-11 21:18:39,2020
16,19,4,0,0,11,0,True,True,True,2020-03-11 21:17:14+00:00,False,,2020-03-11 21:18:39,2020
17,20,13,0,0,10,0,True,True,True,2020-03-11 21:16:49+00:00,True,,2020-03-11 21:18:39,2020
18,21,7,0,0,11,0,True,True,True,2020-03-11 21:16:58+00:00,True,,2020-03-11 21:18:39,2020
19,22,38,0,0,9,0,True,True,True,2020-03-11 21:17:59+00:00,True,,2020-03-11 21:18:39,2020
20,23,9,0,1,11,0,True,True,True,2020-03-11 21:18:12+00:00,True,,2020-03-11 21:18:39,2020
21,24,3,0,1,15,0,True,True,True,2020-03-11 21:14:06+00:00,False,,2020-03-11 21:18:39,2020
22,25,6,0,0,9,0,True,True,True,2020-03-11 21:16:15+00:00,False,,2020-03-11 21:18:39,2020
23,26,7,0,2,6,0,True,True,True,2020-03-11 21:07:00+00:00,False,,2020-03-11 21:18:39,2020
24,27,5,0,1,17,0,True,True,True,2020-03-11 21:16:00+00:00,False,,2020-03-11 21:18:39,2020
25,29,3,0,0,12,0,True,True,True,2020-03-11 21:00:09+00:00,False,,2020-03-11 21:18:39,2020
26,30,2,0,0,13,0,True,True,True,2020-03-11 20:40:47+00:00,False,,2020-03-11 21:18:39,2020
27,31,6,0,0,13,0,True,True,True,2020-03-11 21:08:14+00:00,False,,2020-03-11 21:18:39,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-11 21:18:39,1970
