,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,0,3,True,2,3,2020-08-08 00:00:44+00:00,13,True,active,0,False,,,2020-08-08 00:05:05,2020
1,True,1,0,4,True,17,4,2020-08-07 23:54:28+00:00,1,True,active,0,False,,,2020-08-08 00:05:05,2020
2,True,1,0,5,True,11,5,2020-08-08 00:00:47+00:00,3,True,active,0,False,,,2020-08-08 00:05:05,2020
3,True,1,0,6,True,0,6,2020-08-08 00:01:44+00:00,14,True,active,0,False,,,2020-08-08 00:05:05,2020
4,True,0,0,7,True,14,7,2020-08-07 23:55:23+00:00,1,True,active,0,False,,,2020-08-08 00:05:05,2020
5,True,0,0,8,True,5,8,2020-08-07 23:45:30+00:00,14,True,active,0,False,,,2020-08-08 00:05:05,2020
6,True,1,0,9,True,9,9,2020-08-07 23:55:17+00:00,5,True,active,0,False,,,2020-08-08 00:05:05,2020
7,True,1,0,10,True,7,10,2020-08-07 23:38:34+00:00,3,True,active,0,False,,,2020-08-08 00:05:05,2020
8,True,1,0,11,True,0,11,2020-08-07 23:59:07+00:00,14,True,active,0,False,"{'off_dock_count': 2, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'off_dock_capacity': 50, 'valet_revision': 81, 'dock_blocked_count': 0}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-08 00:05:05,2020
9,True,1,0,12,True,4,12,2020-08-07 23:52:57+00:00,13,True,active,0,True,,,2020-08-08 00:05:05,2020
10,True,0,0,13,True,0,13,2020-08-07 23:36:01+00:00,19,True,active,0,False,,,2020-08-08 00:05:05,2020
11,True,1,0,14,True,0,14,2020-08-07 23:52:50+00:00,24,True,active,0,False,,,2020-08-08 00:05:05,2020
12,True,1,0,15,True,11,15,2020-08-07 23:57:48+00:00,3,True,active,0,False,,,2020-08-08 00:05:05,2020
13,True,0,0,16,True,4,16,2020-08-07 23:57:41+00:00,15,True,active,0,True,,,2020-08-08 00:05:05,2020
14,True,1,0,17,True,4,17,2020-08-07 23:51:02+00:00,10,True,active,0,False,,,2020-08-08 00:05:05,2020
15,True,1,0,19,True,9,19,2020-08-07 23:29:49+00:00,5,True,active,0,False,,,2020-08-08 00:05:05,2020
16,True,1,1,20,True,1,20,2020-08-07 23:41:11+00:00,20,True,active,0,True,,,2020-08-08 00:05:05,2020
17,True,1,0,21,True,5,21,2020-08-07 23:40:13+00:00,12,True,active,0,True,,,2020-08-08 00:05:05,2020
18,True,1,0,22,True,16,22,2020-08-07 23:59:24+00:00,30,True,active,0,True,,,2020-08-08 00:05:05,2020
19,True,0,0,23,True,8,23,2020-08-07 23:53:57+00:00,13,True,active,0,False,,,2020-08-08 00:05:05,2020
20,True,1,0,24,True,16,24,2020-08-07 23:55:45+00:00,2,True,active,0,False,,,2020-08-08 00:05:05,2020
21,True,0,0,25,True,12,25,2020-08-07 23:51:45+00:00,3,True,active,0,False,,,2020-08-08 00:05:05,2020
22,True,1,0,26,True,11,26,2020-08-07 23:54:56+00:00,3,True,active,0,False,,,2020-08-08 00:05:05,2020
23,True,2,0,27,True,3,27,2020-08-07 23:49:57+00:00,18,True,active,0,False,,,2020-08-08 00:05:05,2020
24,True,2,0,29,True,8,29,2020-08-07 21:20:19+00:00,5,True,active,0,False,,,2020-08-08 00:05:05,2020
25,True,0,0,30,True,3,30,2020-08-07 23:54:01+00:00,12,True,active,0,False,,,2020-08-08 00:05:05,2020
26,True,0,0,31,True,19,31,2020-08-07 23:39:13+00:00,0,True,active,0,True,,,2020-08-08 00:05:05,2020
27,True,0,0,32,True,5,32,2020-08-08 00:04:15+00:00,10,True,active,0,False,,,2020-08-08 00:05:05,2020
28,True,2,0,33,True,23,33,2020-08-08 00:01:06+00:00,2,True,active,0,False,,,2020-08-08 00:05:05,2020
29,True,0,0,35,True,12,35,2020-08-07 23:38:46+00:00,11,True,active,0,False,,,2020-08-08 00:05:05,2020
30,True,0,0,36,True,22,36,2020-08-07 23:19:02+00:00,11,True,active,0,True,,,2020-08-08 00:05:05,2020
31,True,0,0,37,True,4,37,2020-08-07 22:05:58+00:00,11,True,active,0,True,,,2020-08-08 00:05:05,2020
32,True,0,0,39,True,2,39,2020-08-08 00:03:17+00:00,21,True,active,0,False,,,2020-08-08 00:05:05,2020
33,True,1,0,40,True,8,40,2020-08-07 23:55:04+00:00,10,True,active,0,False,,,2020-08-08 00:05:05,2020
34,True,1,0,41,True,8,41,2020-08-07 23:52:19+00:00,18,True,active,0,True,,,2020-08-08 00:05:05,2020
35,True,2,0,42,True,19,42,2020-08-07 23:48:34+00:00,2,True,active,0,False,,,2020-08-08 00:05:05,2020
36,True,0,0,43,True,4,43,2020-08-07 23:59:14+00:00,11,True,active,0,True,,,2020-08-08 00:05:05,2020
37,True,0,0,44,True,16,44,2020-08-08 00:02:02+00:00,7,True,active,0,False,,,2020-08-08 00:05:05,2020
38,True,0,0,46,True,15,46,2020-08-08 00:04:33+00:00,4,True,active,0,False,,,2020-08-08 00:05:05,2020
39,True,1,0,47,True,11,47,2020-08-08 00:03:10+00:00,7,True,active,0,True,,,2020-08-08 00:05:05,2020
40,True,0,0,48,True,11,48,2020-08-07 22:52:01+00:00,8,True,active,0,False,,,2020-08-08 00:05:05,2020
41,True,0,0,49,True,8,49,2020-08-07 23:43:39+00:00,10,True,active,0,False,,,2020-08-08 00:05:05,2020
